"","PRU.Open","PRU.High","PRU.Low","PRU.Close","PRU.Volume","PRU.Adjusted"
"892",63.73,63.860001,62.68,63.02,1755400,58.921867
"893",63.639999,65.970001,63.560001,64.989998,2471700,60.76376
"894",64.25,65.589996,64.160004,65.470001,2100600,61.212543
"895",65.269997,66.120003,65.099998,65.629997,1932200,61.362137
"896",66.010002,66.25,64.739998,64.910004,1673200,60.688965
"897",64.489998,64.489998,63.049999,64.220001,2055100,60.043827
"898",64.019997,64.879997,63.66,64.080002,1958300,59.912937
"899",64.07,65.769997,63.759998,65.480003,2820300,61.221897
"900",63.619999,63.91,61.75,63.66,2736400,59.520248
"901",63.619999,63.709999,62.310001,63.369999,4421100,59.249107
"902",63.689999,64.959999,63.279999,64.43,2271000,60.240177
"903",63.950001,64.550003,63.16,63.279999,2907400,59.164955
"904",65,67.32,64.809998,67.199997,3574400,62.83004
"905",66.349998,67.080002,64.349998,64.650002,2981600,60.445869
"906",64.25,67.989998,64.139999,67.959999,2269400,63.540627
"907",68.150002,69.730003,68.050003,69.540001,2410900,65.017868
"908",71.32,72.589996,70.550003,70.739998,3285600,66.139832
"909",72.5,72.650002,68.709999,69.910004,2540700,65.363815
"910",69,70.190002,68.510002,69.540001,1970000,65.017868
"911",69,71.029999,68.889999,70.589996,1598700,65.999588
"912",70.330002,70.690002,69.139999,69.449997,1942700,64.933723
"913",69.639999,70.160004,68.5,68.57,1680300,64.110954
"914",68.43,69.830002,68.309998,69.07,1871400,64.578445
"915",68.25,68.730003,67.779999,68.129997,1342400,63.699566
"916",68.040001,68.650002,67.199997,67.410004,1697600,63.02639
"917",67.129997,69.099998,66.709999,69.089996,2076900,65.668732
"918",69.800003,70.330002,68.559998,69.099998,1605500,65.67823
"919",69.019997,69.190002,68.169998,68.290001,1442800,64.908348
"920",68.32,69.980003,68.32,69.360001,1398200,65.925362
"921",70,70.110001,68.849998,69.639999,1251700,66.19149
"922",69.330002,69.389999,67.470001,67.769997,2230800,64.414093
"923",67.290001,68.910004,66.760002,68,2124900,64.63269
"924",68,69.260002,67.589996,69.010002,2129900,65.592697
"925",69.5,71.190002,67.410004,68.010002,2212500,64.642204
"926",69.5,70.339996,67.949997,69.709999,2188600,66.258026
"927",69.139999,69.389999,67.169998,67.82,2775200,64.461624
"928",68.849998,69,67.669998,68.279999,1601600,64.898842
"929",68.639999,69.580002,67.190002,67.260002,2340600,63.929352
"930",67.419998,68.5,66.940002,68.120003,1751100,64.746773
"931",68.93,70.300003,68.410004,69.760002,2080800,66.30555
"932",70,70,68.330002,68.360001,1902100,64.974876
"933",68.599998,70.639999,68.339996,69.32,2423200,65.887337
"934",69.089996,69.660004,67.419998,68.589996,2536700,65.193481
"935",68.029999,69.099998,68.019997,68.150002,2949200,64.775284
"936",66.449997,67.139999,63.950001,64.730003,3293500,61.524632
"937",64.550003,65.540001,62.68,63.709999,3184200,60.555138
"938",64.099998,65.010002,61.939999,61.959999,2659900,58.891796
"939",62.009998,62.66,60.16,61.450001,3541000,58.407051
"940",60.869999,62.259998,60.599998,62.080002,3007800,59.005856
"941",63.5,64.870003,63.290001,64.029999,2339500,60.859295
"942",63.759998,64.25,62.380001,63.09,2132100,59.965847
"943",63.200001,64.139999,62.759998,63.52,3073400,60.37455
"944",63.91,64.760002,62.810001,63.509998,2371800,60.365044
"945",62.360001,64.300003,62.139999,63.880001,2187900,60.716721
"946",64.650002,66.209999,64.510002,65.709999,2442600,62.4561
"947",66.57,68.050003,65.110001,65.339996,3175200,62.104416
"948",66.07,68,66.07,67.790001,2302200,64.433105
"949",68.449997,69.019997,67.790001,68.269997,1573800,64.889336
"950",68.93,68.989998,67.07,67.879997,1409000,64.518639
"951",68.379997,69.389999,67.870003,69.190002,1311100,65.763779
"952",68.330002,68.480003,66.230003,66.400002,2042200,63.111935
"953",66.410004,67.389999,66.290001,66.330002,1195700,63.045403
"954",65.540001,66.669998,64.870003,66.529999,1868900,63.235493
"955",66.75,67.330002,65.989998,66.269997,1539800,62.988369
"956",66.620003,67.25,65.510002,65.599998,1224000,62.351551
"957",66.540001,67.410004,66.110001,66.220001,1313000,62.940845
"958",65.989998,66.82,65.769997,66.139999,1527700,62.864799
"959",65.809998,68.150002,65.660004,67.919998,1422700,64.556664
"960",68.540001,69.050003,68,68.730003,1406400,65.326553
"961",67.629997,67.769997,65.43,66.419998,1644100,63.130947
"962",66.010002,66.019997,63.439999,63.459999,2055100,60.317516
"963",62.119999,63.150002,61.220001,61.669998,2554400,58.616154
"964",61.200001,63.540001,60.389999,63.040001,1914300,59.918316
"965",62.560001,64.080002,62.16,64.019997,2619200,60.849789
"966",65.190002,66.300003,64.190002,65.93,2072900,62.665207
"967",67.330002,68.790001,67.18,67.779999,2819800,64.423599
"968",67.379997,68.139999,63.080002,63.09,4566200,59.965847
"969",63.560001,66.489998,63.560001,65.370003,2993600,62.132942
"970",65.839996,66.300003,63.049999,63.549999,2625200,60.403061
"971",69.25,74.620003,69.099998,73.449997,6427800,69.81282
"972",73.75,76.18,73.080002,75.449997,4569700,71.713783
"973",75.669998,75.669998,72.059998,73.019997,3092700,69.404114
"974",71.529999,72.190002,69.93,71.019997,2394200,67.503159
"975",71.5,73.519997,71.5,73.129997,1739900,69.508659
"976",75.800003,75.919998,74.449997,75.580002,2087600,71.837349
"977",74.57,75.82,73.779999,75.419998,1615400,71.685272
"978",75.709999,77.559998,75.410004,75.769997,2312200,72.017944
"979",74.970001,76.139999,73.699997,75.790001,1926500,72.036949
"980",75.400002,76.150002,74.709999,75.650002,2474700,71.903885
"981",75.370003,77.230003,75.239998,76.839996,2169400,74.112595
"982",78.480003,80.010002,77.699997,79.849998,2702800,77.015762
"983",78.870003,78.870003,77.949997,78.730003,1556300,75.935524
"984",78.629997,79.160004,77.639999,78.089996,892400,75.31823
"985",77.25,77.989998,75.339996,75.620003,3305000,72.935905
"986",77.769997,78.029999,76.879997,77.110001,1943800,74.373016
"987",76.480003,78.919998,76.480003,78.68,1813600,75.887291
"988",78.610001,79.68,78.239998,78.870003,2181200,76.070549
"989",79.849998,81.519997,79.68,81.290001,2001400,78.404655
"990",80.529999,80.610001,79.269997,79.980003,2031400,77.141151
"991",79.269997,80.589996,79.190002,80.25,1501300,77.401566
"992",81.349998,81.639999,79.720001,80.230003,1592900,77.382271
"993",79.029999,80.169998,78.870003,79.959999,1748000,77.121857
"994",78.470001,79.360001,77.980003,78.580002,1490700,75.790848
"995",80,80.029999,76.540001,76.610001,2023500,73.89077
"996",77.660004,78.089996,76.150002,77.809998,1568400,75.048164
"997",77.849998,78.470001,77.269997,78,1454300,75.23143
"998",78.449997,78.629997,76.660004,77.660004,1943700,74.903503
"999",77.660004,77.980003,75.75,76.510002,4779500,73.794319
"1000",76.110001,76.370003,74.580002,76.199997,1852200,73.495316
"1001",76.360001,76.459999,74.989998,75,1829600,72.337914
"1002",75.959999,77.300003,75.959999,76.790001,2439200,74.064384
"1003",76.800003,77.019997,75.870003,76.739998,612000,74.016144
"1004",77.160004,78.620003,76.699997,76.910004,1518900,74.180122
"1005",77.209999,77.580002,76.139999,76.339996,1231600,73.630348
"1006",76.550003,77.68,76.440002,77.449997,1383700,74.700943
"1007",77.309998,78.230003,76.910004,78.07,1208400,75.29895
