"","HAS.Open","HAS.High","HAS.Low","HAS.Close","HAS.Volume","HAS.Adjusted"
"451",99.410004,102.07,98.959999,101.910004,1004900,92.741257
"452",101.510002,101.910004,100.099998,100.889999,659600,91.813004
"453",100.129997,100.690002,97.970001,98.489998,1024800,89.628929
"454",99.120003,100.190002,95.690002,98.040001,3348500,89.219437
"455",90.440002,95.75,90.269997,95.010002,7593800,86.462029
"456",93.5,94.290001,90.5,94.059998,3557100,85.597496
"457",93.589996,94.330002,91.980003,92.050003,1862500,83.768341
"458",92.290001,93.830002,91.940002,93.5,1417000,85.087906
"459",91.440002,94.089996,91,92.709999,1544100,84.368965
"460",93.660004,94.330002,91.269997,92.029999,1373000,83.750145
"461",92.099998,93.5,91.25,91.839996,1344000,83.577217
"462",91.860001,93.209999,89.889999,91.709999,2712800,84.035385
"463",92.050003,97.57,92.050003,97.550003,2048100,89.386681
"464",97.870003,99.370003,97.230003,98.290001,1468200,90.064766
"465",98.309998,99,96.830002,97.870003,1185500,89.679893
"466",97.519997,98.940002,97.519997,98.830002,662100,90.559563
"467",98.940002,100.849998,98.800003,100.400002,973100,91.998177
"468",100.150002,100.82,98.25,98.400002,1044700,90.165565
"469",98.209999,98.93,96.699997,97.32,1109700,89.175919
"470",97.089996,97.190002,95.580002,95.660004,845800,87.654846
"471",96,97.25,95.309998,95.559998,674500,87.56321
"472",96.209999,97.900002,95.769997,96.690002,854600,88.59864
"473",95.93,98.089996,95.169998,97.559998,1109700,89.395844
"474",97,97.989998,96.68,97.709999,1201100,89.533295
"475",97.75,98.040001,94.510002,94.889999,1274100,86.949272
"476",94.32,95.040001,93.480003,93.959999,1048500,86.097099
"477",94.360001,95.449997,93.93,94.199997,662800,86.317017
"478",93.68,96.550003,93.650002,96.029999,375600,87.993874
"479",97.110001,98.279999,96.510002,97.529999,1346100,89.368362
"480",96.989998,97.449997,94.620003,95.599998,948800,87.599846
"481",95.800003,96.949997,95.360001,96.480003,881700,88.406212
"482",95.959999,97.440002,95.419998,96.849998,777100,88.745247
"483",96.980003,97.449997,90.970001,91,3746900,83.384804
"484",91.470001,91.510002,88.599998,89.870003,4109000,82.349373
"485",89.540001,90.239998,87.949997,88.410004,1668500,81.011543
"486",87.349998,87.830002,85.370003,87.489998,2250900,80.168541
"487",86.669998,87.980003,83.290001,83.93,1589900,76.906448
"488",83.580002,84.120003,81.809998,84,1349800,76.970589
"489",85.050003,85.93,83.489998,83.860001,1096700,76.8423
"490",85,85.699997,84.529999,84.830002,869500,77.73114
"491",84.809998,85.379997,83.57,83.760002,1058700,76.750671
"492",83.019997,84.860001,82.510002,84.059998,1172400,77.025566
"493",83.830002,85.449997,82.860001,83.589996,1713700,76.594894
"494",83.879997,84.139999,81.82,82.300003,1294200,75.412849
"495",82.239998,82.730003,79.209999,80.5,1768800,73.763489
"496",80.080002,80.769997,78.010002,79.089996,1413700,72.471489
"497",79.300003,81.099998,77.790001,78.110001,1983900,71.573494
"498",78.199997,78.989998,76.839996,78.019997,630300,71.49102
"499",78.839996,81.139999,78.18,81.07,992800,74.285789
"500",79.669998,81.440002,78.379997,81.389999,843300,74.579002
"501",81.449997,82.18,80.760002,81.129997,750200,74.340759
"502",81.290001,81.629997,80.139999,81.25,1147100,74.450722
"503",79.889999,81.050003,79.260002,79.980003,1759000,73.287003
"504",79.580002,80.080002,77.339996,77.900002,1472700,71.381073
"505",79.25,82.309998,78.089996,80.790001,2072400,74.029205
"506",80.75,83.870003,80.300003,83.290001,1951600,76.320007
"507",84.160004,85.82,84.160004,85.410004,1888100,78.262589
"508",85.410004,86.339996,83.629997,85.169998,942500,78.042686
"509",84.5,85.550003,83.779999,85.25,972900,78.115997
"510",85.080002,86.970001,84.900002,86.919998,873100,79.646233
"511",86.650002,87.75,85.800003,86.489998,996400,79.252213
"512",86.349998,87.809998,86,87.75,802200,80.406769
"513",87.660004,87.900002,86.690002,87.080002,759400,79.792839
"514",86.919998,88.650002,86.839996,88.389999,890000,80.993225
"515",88.699997,89.190002,87.940002,88.849998,1030200,81.414726
"516",88.660004,89.300003,87.339996,89.059998,856500,81.60714
"517",89.139999,89.290001,87.839996,88.199997,1092500,80.819115
"518",88.260002,89.550003,87.790001,89.400002,814300,81.918701
"519",89.959999,90.489998,89.330002,90.129997,932600,82.587608
"520",89.110001,90.879997,89.110001,90.730003,665900,83.137398
"521",90.699997,90.919998,89.959999,90.629997,885800,83.045769
"522",90.980003,91.540001,90.040001,91.050003,747500,83.430618
"523",90.540001,91.379997,89.349998,90.559998,969800,83.559814
"524",90.540001,91.010002,89.660004,90.779999,1454200,83.762794
"525",90.580002,91.809998,90.339996,91.349998,1122300,84.288727
"526",91.580002,91.980003,90.940002,91.5,1039600,84.427147
"527",91.419998,91.470001,90.459999,91,1143100,83.965782
"528",90.599998,90.629997,88.889999,90.25,2076500,83.273766
"529",89.660004,93.190002,85.550003,89.389999,6386300,82.480247
"530",90.489998,90.68,88.25,88.879997,1702100,82.009674
"531",89.379997,90.629997,89.139999,89.57,1413000,82.646332
"532",89.559998,90.269997,88.75,89.970001,1346400,83.015404
"533",89.639999,90.07,88.860001,89.75,863000,82.812416
"534",90.239998,90.239998,83.529999,86.400002,4487900,79.721375
"535",86.449997,87.5,85.809998,87.459999,1550300,80.699432
"536",87.559998,87.559998,86.169998,86.919998,1307200,80.201172
"537",86.650002,86.949997,86.089996,86.290001,960400,79.619873
"538",86.330002,86.580002,85.68,86,1745900,79.352287
"539",86.510002,86.889999,85.620003,86.169998,959300,79.509132
"540",85.910004,86.300003,84.589996,84.639999,906200,78.097412
"541",84.150002,85.089996,84.150002,84.480003,1408300,77.949791
"542",84.300003,85.120003,82.879997,84.900002,2428600,78.337311
"543",85.790001,88.239998,85.699997,88.019997,1880700,81.216125
"544",88.629997,90.040001,87.809998,88.660004,1375100,81.806671
"545",88.900002,89.360001,88.440002,88.510002,711600,81.668259
"546",88.419998,89.029999,87.959999,88.089996,662700,81.280739
"547",87.739998,87.800003,86.230003,86.699997,1230300,79.998177
"548",86.379997,87.279999,85.959999,87.050003,808400,80.321129
"549",87.220001,87.470001,86.809998,87.080002,979900,80.348793
"550",87,87.330002,86.07,86.650002,1181400,79.952049
"551",86.830002,87.510002,86.610001,86.830002,1016500,80.118134
"552",86.949997,87.339996,86.449997,86.510002,625000,79.822868
"553",86.620003,87.260002,86.400002,86.720001,1393900,80.01664
"554",86.809998,87.599998,86.349998,87.099998,694800,80.367256
"555",87.169998,88.139999,86.599998,86.93,566900,80.210403
"556",86.68,87.339996,85.510002,85.809998,617500,79.176971
"557",85.18,85.330002,84.290001,84.970001,942900,78.401909
"558",84.82,85,82.870003,83.510002,1100600,77.054756
"559",83.290001,84.150002,83.040001,83.959999,653300,77.469978
"560",84.440002,84.889999,83.970001,84.68,622400,78.134323
"561",84.720001,85.43,84,84.870003,801700,78.309639
"562",85.050003,85.75,84.980003,85.559998,778400,78.946304
"563",85.82,85.889999,84.959999,85.019997,1204400,78.448044
"564",85.459999,85.860001,85.019997,85.68,925700,79.05703
"565",85.57,85.739998,84.959999,85.120003,569300,78.540306
"566",85.410004,86.040001,84.610001,85.260002,745500,78.669487
"567",85.230003,86.360001,85,86.029999,1303800,79.379951
"568",86.25,86.669998,86.080002,86.559998,589900,79.868996
"569",86.269997,86.660004,86.040001,86.529999,541100,79.841324
"570",86.370003,86.370003,84.75,85.150002,1356600,78.568001
"571",85.160004,85.830002,84.809998,85.599998,568900,78.983192
"572",85.889999,86.269997,85.360001,85.849998,528000,79.213882
"573",86.139999,87.620003,86.040001,87.57,953600,80.800926
"574",87.580002,88.040001,87.480003,87.910004,719600,81.114655
"575",88.089996,89.709999,88.080002,89.68,1011800,82.747818
"576",89.580002,90.57,87.199997,90.18,1037100,83.209175
"577",90.379997,90.379997,88.529999,88.779999,1172900,81.917389
"578",88.419998,89.300003,87.919998,88.110001,966300,81.299179
"579",100.300003,102.870003,99.029999,100.650002,7378300,92.869858
"580",100.989998,103.519997,100.550003,103.18,3572200,95.204285
"581",99.839996,102.980003,98.989998,101.480003,1552500,93.635704
"582",102,103.339996,101.870003,102.589996,1176600,94.659882
"583",102.620003,103.599998,100.690002,101.720001,1686100,93.85714
"584",101.290001,101.900002,100.620003,101.860001,1026200,94.618843
"585",101.900002,103.150002,101.839996,102.089996,993800,94.832497
"586",102.029999,103.669998,101.980003,103.550003,1565500,96.188721
"587",104,105,102.339996,104.75,1177300,97.303398
"588",102.940002,104.360001,101.779999,103.690002,1439700,96.318748
"589",102.949997,103.739998,101.019997,101.190002,1373000,93.99649
"590",100.900002,101.839996,100.25,100.809998,684500,93.643501
"591",100.290001,100.690002,98.959999,100.459999,878700,93.318375
"592",100.169998,101.040001,98.5,100.690002,748900,93.532013
"593",98.519997,98.519997,95.739998,95.970001,1364500,89.14756
"594",96.440002,98.099998,96.010002,96.769997,752900,89.890694
"595",96.75,98.360001,96.220001,97.400002,982400,90.475906
"596",97.510002,98.5,97.099998,98.279999,850000,91.293335
"597",97.839996,98.889999,96.790001,97.150002,1274400,90.24369
"598",96.389999,96.650002,95.529999,96.139999,896600,89.305481
"599",96.239998,97.389999,95.860001,97.010002,645500,90.113632
"600",96.779999,99.370003,96.699997,99.07,1324300,92.027191
"601",98.18,99.010002,97.410004,97.93,1476800,90.968239
"602",98.209999,99.43,97.919998,98.32,532800,91.330498
"603",98.739998,99.269997,97.82,97.860001,779100,90.903214
"604",97.300003,97.730003,96.510002,97.139999,669000,90.23439
"605",97.389999,98.639999,96.849998,98.019997,506300,91.051826
"606",96.459999,97.209999,95.099998,95.139999,848700,88.376572
"607",95.209999,97.720001,94.580002,97.07,886300,90.169357
"608",99.080002,103.169998,98.82,103.040001,1407700,95.714966
"609",103.349998,104.220001,101.970001,103.489998,699300,96.132973
"610",103.360001,104.919998,102.980003,104.459999,708800,97.034027
"611",104.989998,106.25,104.260002,105.919998,736400,98.390236
"612",106.209999,108,105.239998,105.739998,1075100,98.223007
"613",106.559998,107.620003,105.540001,105.68,1222900,98.167297
"614",105.839996,106.809998,105.540001,106.75,628100,99.16124
"615",107.110001,107.959999,106.790001,107.519997,951300,99.87648
"616",107.129997,107.709999,106.870003,107.459999,556800,99.820747
"617",107.809998,107.809998,106.309998,106.589996,672400,99.012596
"618",108,108.580002,106.550003,107.879997,498200,100.210892
"619",107.889999,108.230003,106.059998,107.330002,693400,99.699989
"620",108.639999,108.860001,107.379997,107.900002,672600,100.229469
"621",107.93,108.120003,106.529999,107.269997,1043000,99.644249
"622",107.739998,108.120003,106.260002,106.389999,571600,98.826813
"623",106.150002,106.5,104.779999,105.120003,1428700,97.64711
"624",105.489998,107.169998,105.290001,105.410004,638700,97.916481
"625",105.760002,106.970001,105.410004,105.919998,453700,98.390236
"626",106.029999,107.139999,105.360001,105.68,1782300,98.167297
"627",106.699997,107.900002,105.910004,106.419998,932900,98.854683
"628",106.370003,106.620003,104.470001,104.690002,683600,97.247681
"629",104.910004,107.099998,104.910004,106.389999,788100,98.826813
"630",105.830002,107.080002,105.68,106.919998,720700,99.319138
"631",106.330002,108.410004,106.330002,108.169998,900100,100.48027
"632",107.639999,108.720001,106.610001,108.220001,629200,100.526733
"633",108.360001,108.650002,107.980003,108.300003,792100,100.601036
"634",108.620003,108.620003,106.459999,107.610001,747700,99.960091
"635",108,109.769997,107.989998,109.269997,957300,101.502075
"636",109.32,111.760002,108.230003,109.639999,795400,101.845779
"637",109.800003,110.650002,109.449997,109.849998,780900,102.040848
"638",110,110.010002,108.389999,108.610001,751200,100.889008
"639",108.370003,109.849998,108.110001,109.379997,976700,101.604256
"640",109.580002,109.580002,107.639999,107.660004,1047900,100.006546
"641",108.120003,108.940002,107.690002,108.510002,1616900,100.79612
"642",115.870003,119.959999,114.5,119.309998,3924500,110.828339
"643",118.610001,121.93,118.559998,121.830002,1716500,113.169212
"644",121.879997,123.629997,121.379997,122.190002,1201000,113.503601
"645",123.639999,124.330002,122.610001,123.669998,1205900,114.878387
"646",123.839996,126.290001,123.730003,126.07,958700,117.107773
"647",125.239998,126.870003,122.660004,124.379997,1217200,115.537926
"648",123.110001,123.889999,120.32,121.160004,1230400,113.16552
"649",121.589996,122.190002,114.610001,114.830002,2472600,107.253189
"650",114.410004,114.830002,111.610001,113.510002,1859600,106.020279
"651",111.900002,111.959999,109.830002,111.410004,1499900,104.058846
"652",111.660004,113.080002,110.900002,112.980003,1103200,105.525246
"653",111.139999,113.940002,109.790001,113.760002,830300,106.253792
"654",114.949997,116.699997,114.260002,116.639999,867800,108.943756
"655",115.110001,116.169998,113.690002,114.529999,720200,106.972984
"656",113.93,114.370003,112.550003,113.139999,513000,105.674706
"657",112.980003,120.970001,112.110001,116.25,1623200,108.579498
"658",114.199997,115.040001,113.330002,114.410004,975600,106.860901
"659",115.059998,115.059998,112.220001,113.139999,598200,105.674706
"660",114.440002,114.919998,113.57,114.370003,598800,106.823532
"661",115.629997,116.230003,114.160004,114.949997,562800,107.365265
"662",114.43,115.019997,114.209999,114.389999,422800,106.842224
"663",115.949997,116.610001,114.559998,115.5,375100,107.878983
"664",115.389999,115.669998,112.919998,114.349998,517500,106.804848
"665",106.949997,108.690002,103.760002,104.129997,2044600,97.259193
"666",105.489998,107.860001,104.790001,107.199997,1026100,100.12664
"667",107.849998,108.550003,106.870003,107.260002,858700,100.182686
"668",106.779999,108.629997,103.040001,108.269997,557500,101.126038
"669",109.480003,110.730003,108.93,110.139999,504400,102.872643
"670",111.040001,111.339996,109.860001,110.470001,679300,103.18087
"671",109.82,110.269997,108.089996,109.389999,704500,102.172127
"672",110.290001,110.959999,108.790001,109.57,619800,102.340271
"673",111.309998,112.43,110.050003,110.989998,683800,103.666557
"674",110.769997,112.489998,110.519997,112.400002,677600,104.983536
"675",112.699997,114.400002,111.790001,113.940002,580600,106.421928
"676",114.730003,118.68,114.220001,116.550003,1088700,108.859703
"677",116.220001,117.610001,115.010002,117.489998,755500,109.737671
"678",117.660004,120.989998,117.660004,119.639999,850600,111.745811
"679",119.68,121.480003,119.639999,119.779999,601400,111.876579
"680",118.580002,120.379997,118.129997,119.07,433700,111.213425
"681",120.010002,120.010002,118.519997,119.300003,735200,111.428238
"682",119.309998,119.790001,118.230003,119.650002,814300,111.755157
"683",120.330002,121.370003,119.720001,120.919998,1027100,112.94136
"684",120.099998,121.139999,117.410004,117.629997,2461200,109.868439
"685",117.730003,119.370003,117.279999,118.080002,520600,110.288742
"686",119.099998,119.449997,116.410004,117,598100,109.280006
"687",117.080002,119.410004,116.620003,118.809998,525700,110.970566
"688",118.550003,118.620003,117.25,117.400002,497300,109.653603
"689",118.440002,119.529999,117.82,118.82,536800,110.979912
"690",119.07,119.919998,118.629997,118.690002,672100,110.858505
"691",118.949997,119.93,116.580002,117.099998,651700,109.373405
"692",116.510002,117.589996,113.949997,115.309998,664300,107.701523
"693",115.010002,116.599998,113.940002,116.599998,491100,108.906403
"694",116.43,118.470001,116.43,118.239998,512600,110.438187
"695",117.800003,118.199997,116.5,117.660004,430900,109.896461
"696",117.019997,118.099998,116.650002,116.690002,602900,108.990471
"697",117.349998,118.889999,117.019997,118.160004,531700,110.363472
"698",118.169998,119.699997,117.540001,119.449997,622600,111.568344
"699",120.470001,122.099998,120.029999,121.290001,611900,113.286949
"700",120.669998,121.639999,120.209999,120.900002,509100,112.922676
"701",121.599998,122.480003,121.349998,121.959999,541700,113.912735
"702",121.489998,122.580002,121.110001,121.989998,647400,113.940742
"703",122.339996,122.970001,121.580002,122.389999,802400,114.314362
"704",122.300003,123.050003,121.529999,121.959999,911300,113.912735
"705",122.93,122.93,119.400002,120.160004,2064600,112.231506
"706",101.010002,104.949997,98.849998,100.019997,6939000,93.420395
"707",100.150002,101.75,98.059998,99.400002,3201900,92.841301
"708",99.290001,99.510002,95.599998,96.160004,2428400,89.815086
"709",96.150002,96.389999,94.190002,96.010002,2241500,89.67498
"710",96.260002,97.260002,96.150002,96.639999,1520500,90.26342
"711",96.160004,98.980003,95.639999,98.639999,2531400,92.131447
"712",98.220001,99.400002,97.160004,99.290001,1357500,92.738564
"713",98.43,98.940002,96.800003,97.309998,1142600,91.515961
"714",97.790001,98.059998,96.290001,96.440002,1089000,90.697769
"715",96.580002,98.260002,96.300003,97.699997,885300,91.882751
"716",96.07,99.239998,95.779999,95.790001,2386300,90.086464
"717",93.339996,95.669998,92.589996,94.860001,8392300,89.211845
"718",95.660004,96.669998,94.769997,95.209999,1941500,89.541008
"719",95.540001,96,94.360001,95.529999,1988000,89.841949
"720",95.129997,95.989998,94.809998,95.510002,719900,89.823135
"721",95.730003,95.900002,94,94.400002,1336700,88.779236
"722",94.330002,94.68,93.830002,94,1151900,88.403061
"723",94,95.43,93.510002,95.330002,1006900,89.65387
"724",95.599998,96.190002,95.029999,95.410004,1270800,89.729103
"725",95.019997,95.760002,94.550003,95.360001,1538900,89.682076
"726",95.699997,95.739998,95.099998,95.25,1151200,89.578621
"727",95.110001,95.550003,94,94.910004,1441800,89.258873
"728",94.959999,96.82,94.419998,95.419998,1691400,89.738503
"729",95.900002,96.919998,95.559998,96.120003,1258200,90.396828
"730",98.5,99.940002,98.209999,99.190002,2047400,93.284027
"731",99.959999,100.959999,98.68,100.440002,2612400,94.459602
"732",101,102.699997,100.5,101.93,1269000,95.860886
"733",102.169998,102.620003,101.190002,101.699997,652300,95.644585
"734",102.599998,102.720001,100.07,100.489998,1124200,94.506622
"735",99.220001,99.959999,98.07,99.230003,990500,93.32164
"736",99.389999,100.199997,99.389999,99.459999,698300,93.537949
"737",100.110001,100.459999,99.440002,100.309998,874800,94.337341
"738",101.050003,101.5,100.43,101,743600,94.986259
"739",101.25,101.370003,100.400002,100.699997,771100,94.704124
"740",100.769997,101.010002,99.269997,99.93,770400,93.979958
"741",99.650002,100.900002,99.599998,100.370003,500300,94.393768
"742",100.370003,102.989998,99.93,102.760002,1164800,96.641472
"743",102.879997,104.57,101.889999,103.919998,1090600,97.732399
"744",104.660004,104.919998,102.120003,102.260002,1311900,96.171234
"745",102.730003,103.199997,101.75,102.889999,753500,96.763718
"746",102.779999,103.599998,102.099998,103.519997,899000,97.356216
"747",103.800003,104.68,103.169998,104.379997,811500,98.165001
"748",104.709999,105.550003,103.470001,103.589996,4982500,97.422035
"749",104.160004,105.309998,104.080002,105.209999,772500,98.945595
"750",105.010002,105.269997,104.540001,105.099998,190200,98.842133
"751",105.690002,105.739998,104.699997,104.959999,533000,98.710457
"752",105.059998,106,104.739998,105.760002,458200,99.462845
"753",105.769997,106.25,104.449997,105.18,521400,98.917374
"754",105.190002,106.269997,105.190002,105.610001,530800,99.32177
"755",106.169998,106.18,104.300003,105.330002,1043200,99.058441
"756",103.919998,105.5,103.639999,105.050003,708100,98.795113
"757",104.339996,105.400002,103.349998,105.360001,779400,99.086655
"758",105.010002,105.010002,102.760002,103.389999,984900,97.233955
"759",103.879997,105.889999,103.400002,104.949997,920900,98.701065
"760",104.889999,105.169998,103.32,103.900002,683300,97.713593
"761",104.120003,104.120003,101.510002,101.68,1096200,95.625771
"762",101.839996,104.970001,101.349998,104.860001,900400,98.616425
"763",104.769997,105.940002,103.510002,105.25,1646800,98.9832
"764",102.050003,103.339996,100.620003,103.029999,1972000,96.895386
"765",103.660004,104.529999,103.07,103.620003,868200,97.450264
"766",104.379997,105.459999,104.230003,105.129997,1164400,98.870361
"767",105,105.089996,103.139999,104.709999,758700,98.475365
"768",105,106.25,104.75,105.779999,875100,99.481644
"769",105.010002,106.029999,104.300003,105.480003,818200,99.199516
"770",105.279999,105.650002,104.370003,104.68,1217500,98.447136
"771",102.949997,104.059998,102.610001,103.639999,931500,97.469055
"772",103.970001,105.669998,103.360001,104.989998,658900,98.738686
"773",104.790001,105.470001,104.220001,104.290001,710600,98.080368
"774",103.07,103.690002,101.760002,102.910004,1166300,97.417725
"775",102.839996,103.349998,101.330002,101.870003,923000,96.433235
"776",102.690002,103.080002,101.690002,101.769997,636100,96.338554
"777",103.050003,104.849998,103.010002,103.910004,991200,98.364357
"778",104.949997,105.419998,103.629997,105.07,914400,99.462448
"779",105.5,105.5,102.169998,102.489998,1566300,97.020134
"780",102.279999,102.480003,99.169998,99.739998,1849000,94.416908
"781",99.43,101.139999,99.360001,100.900002,1118600,95.514999
"782",107.889999,109.5,100,100.099998,4045500,94.757683
"783",99.980003,100.080002,96.769997,98.199997,2776300,92.959091
"784",97.559998,97.830002,96.779999,96.989998,1374000,91.813667
"785",97.269997,98.790001,97,97.709999,936900,92.495255
"786",97.489998,97.629997,95.940002,97.419998,1160400,92.220734
"787",97.220001,98.349998,96.279999,97.68,1124100,92.46685
"788",97.559998,98.989998,96.980003,98.879997,1340000,93.602806
"789",98.040001,98.059998,89.860001,89.970001,3638000,85.168335
"790",87.57,88.57,86.779999,87.089996,2284600,82.442032
"791",87.449997,87.660004,82.629997,83.010002,1565900,78.579773
"792",83.769997,84.889999,82.5,82.5,1820200,78.097
"793",81.209999,82.730003,79.410004,79.510002,2369400,75.266571
"794",77,78.459999,75.629997,77.25,2288300,73.12719
"795",77.32,79.529999,76.050003,79.290001,1485900,75.058319
"796",78.440002,80.120003,75.370003,75.440002,2577300,71.413788
"797",76.5,77.860001,75.449997,77.849998,2367600,73.69516
"798",75.779999,75.940002,73.5,74.470001,1286300,70.495567
"799",71.889999,73.849998,70.93,72.75,1800600,68.867363
"800",68.480003,69.650002,66.099998,66.230003,2254700,62.69532
"801",68.860001,69.139999,63.93,67.25,2008000,63.660892
"802",64.949997,65.589996,61.880001,62.98,2602400,59.618774
"803",58.540001,59.189999,53.779999,53.790001,2547500,50.919239
"804",56.43,57.790001,52.02,55.02,3069000,52.083599
"805",49.5,50.419998,44.689999,44.73,2488500,42.34277
"806",45.900002,48.93,44.619999,46.75,3130400,44.254963
"807",44.43,48.360001,41.330002,46.82,2507100,44.321224
"808",46.82,50.310001,45.029999,47.290001,2495200,44.766148
"809",47.98,50.57,45.639999,46.110001,2739100,43.64912
"810",52.080002,54.779999,49.23,51.869999,3802400,49.101715
"811",55,63.200001,54.849998,63.110001,3305500,59.741837
"812",63.82,69.260002,62.540001,66.790001,3121500,63.225433
"813",66.650002,71.220001,65.080002,68.290001,1758700,64.645378
"814",64.059998,67.290001,63.709999,65.639999,1322400,62.136814
"815",65.209999,72.599998,65,71.480003,1841500,67.665131
"816",70.800003,72.760002,70.279999,71.550003,2456300,67.731392
"817",68.040001,72.169998,67.25,70.080002,2343100,66.339844
"818",69.839996,71.220001,68.260002,70.43,1468600,66.671173
"819",70.589996,72.150002,66.470001,66.940002,1628400,63.367435
"820",70.989998,72.43,69.75,71.199997,1250700,67.400063
"821",74.720001,75.580002,73.099998,74.410004,1919200,70.438766
"822",75.059998,75.93,72.669998,74.150002,1194000,70.192627
"823",75.220001,78.25,74.260002,75.669998,1507900,71.631523
"824",75.099998,75.730003,72.220001,74.220001,1003700,70.258904
"825",75.400002,76.739998,73.970001,74.660004,1306900,70.675423
"826",70.970001,72.190002,70.080002,71.529999,1598100,67.712471
"827",72.25,73.839996,71.360001,73.010002,1349700,69.11348
"828",76.510002,76.510002,74.029999,75.199997,1306700,71.1866
"829",74.489998,77.370003,74.25,75.68,1045800,71.640991
"830",73.580002,75.650002,72.07,72.339996,1267700,68.47924
"831",73.660004,74.849998,73.230003,74.150002,787300,70.192627
"832",74.110001,74.690002,72.68,72.760002,1209400,68.876823
"833",73.449997,75.260002,71.75,74.870003,1540000,70.874214
"834",75.699997,77.400002,75.599998,76.760002,1045700,72.663338
"835",78.459999,80.489998,77.300003,77.860001,1926500,73.704643
"836",75.910004,76.480003,72.449997,72.910004,3835300,69.018822
"837",72.769997,73.970001,70.559998,72.209999,1860600,68.99971
"838",70.650002,70.980003,68.239998,68.730003,1742400,65.674416
"839",68,69.099998,66.620003,69.07,1120000,65.999306
"840",70.489998,70.650002,67.139999,67.209999,1212700,64.221992
"841",67.440002,68.940002,65.800003,65.889999,1229400,62.960674
"842",66.949997,68.93,66.82,68.379997,911900,65.339973
"843",68.989998,69.919998,68.220001,69.699997,719200,66.601288
"844",69.089996,69.459999,67.5,68.599998,772700,65.550194
"845",68.790001,68.809998,65.5,65.540001,819700,62.626244
"846",65.800003,65.800003,62.009998,62.84,1063900,60.046272
"847",62.200001,64.830002,60.200001,64.620003,1064700,61.747143
"848",64.199997,65.279999,62.849998,64.800003,1135100,61.91914
"849",67,69.489998,66.800003,68.260002,1264900,65.225311
"850",68.669998,69.220001,67.370003,67.970001,848100,64.948196
"851",69.029999,69.330002,68.169998,68.860001,677400,65.798645
"852",68.510002,68.970001,67.419998,68.800003,691400,65.741302
"853",68.68,68.93,66.470001,66.690002,1010100,63.725117
"854",68.849998,72.660004,68.099998,72.559998,2309300,69.334129
"855",73.610001,74.959999,72.239998,73.349998,1102400,70.08902
"856",74.07,74.480003,72.639999,73.459999,1289000,70.19413
"857",74.199997,74.300003,72.550003,73.510002,1642000,70.241913
"858",73.559998,74.209999,72.349998,72.660004,745400,69.429703
"859",73.120003,74.82,72.910004,73.32,1050600,70.060349
"860",74.290001,77.300003,74.25,77.190002,1307000,73.758316
"861",76.629997,77.989998,75.690002,77.059998,927000,73.634079
"862",79.43,82.190002,79.07,80.860001,1154500,77.265152
"863",81.779999,83.989998,81.550003,83.919998,1153000,80.189102
"864",79.839996,80.540001,77.330002,79.209999,1110100,75.688499
"865",79.089996,79.089996,75.970001,76.120003,813800,72.735878
"866",73.5,73.669998,70.370003,71.080002,918800,67.919945
"867",73.580002,74.540001,72.139999,74.300003,800400,70.996796
"868",72.360001,76.279999,71.5,75.510002,856300,72.152992
"869",78.07,78.389999,75.550003,77.110001,680900,73.681862
"870",77.330002,77.57,75.870003,76.650002,548700,73.24231
"871",75.510002,76.709999,74.959999,75.160004,755000,71.818558
"872",76.639999,76.639999,71.190002,71.339996,3198300,68.168381
"873",71.510002,73.18,70.370003,73.139999,1204900,69.888351
"874",74.730003,74.730003,73.120003,73.769997,697700,70.490349
"875",72.889999,72.900002,70.18,70.940002,999100,67.786179
"876",70.260002,70.830002,69.330002,70.360001,1235900,67.231949
"877",70.099998,70.82,69.440002,70.610001,3389700,67.470833
"878",72.07,73.790001,70.849998,73.790001,1011800,70.509453
"879",73.290001,75.25,72.400002,74.949997,981400,71.617882
"880",74.690002,75.919998,74.379997,74.690002,731600,71.369453
"881",76.400002,76.980003,74.330002,74.599998,692600,71.283447
"882",75.400002,76.220001,74.089996,74.839996,743600,71.512779
"883",74.639999,74.669998,73.160004,73.540001,680000,70.270576
"884",73.379997,73.93,72.169998,73.260002,595300,70.003021
"885",73.099998,73.489998,71.010002,71.5,1182700,68.321266
"886",71.510002,74.199997,71.400002,74.18,670300,70.882126
"887",75,75.43,72.760002,73.610001,649300,70.337463
"888",73.650002,74.779999,73.099998,74.620003,589800,71.302559
"889",75.400002,78.68,75.139999,78.330002,765200,74.847626
"890",78,79.339996,77.099998,77.510002,599500,74.064079
"891",77.830002,78.959999,77.050003,77.489998,789400,74.044968
"892",76.980003,78.239998,76.690002,78,762700,74.532288
"893",79.029999,80.730003,78.599998,78.830002,910800,75.325394
"894",77.279999,79.900002,77.279999,79.150002,689100,75.631172
"895",79.559998,80.800003,79.120003,79.800003,858500,76.252274
"896",80.239998,80.800003,77.019997,77.589996,1653100,74.140518
"897",75.040001,75.400002,70.779999,71.839996,5159500,68.646149
"898",71.809998,73.389999,71.160004,72.410004,1411100,69.190811
"899",72.860001,74.580002,72.129997,74.029999,1123000,70.738785
"900",73.330002,73.879997,72.510002,73.300003,761400,70.041252
"901",72.529999,72.860001,71.07,72.760002,1111300,70.176277
"902",72.959999,74.919998,72.279999,74.870003,1113100,72.211349
"903",74.25,75.220001,73.93,74.860001,1140500,72.201698
