"","WFC.Open","WFC.High","WFC.Low","WFC.Close","WFC.Volume","WFC.Adjusted"
"453",54.169998,54.400002,52.759998,53.099998,22533300,48.0289
"454",53.080002,53.630001,52.860001,52.889999,19521000,47.838955
"455",53.07,53.169998,51.560001,51.650002,17621500,46.717373
"456",50.84,51.950001,50.470001,51.560001,25529800,46.635983
"457",51.310001,51.490002,50.02,50.189999,31161500,45.396809
"458",50.529999,52.610001,50.419998,51.860001,29366100,46.907318
"459",51.32,51.93,50.790001,51.25,30053800,46.355572
"460",51.880001,53.150002,51.59,52.23,30541300,47.241985
"461",52.450001,52.91,51.869999,52.689999,24910900,47.658054
"462",53.040001,54.029999,53.029999,53.23,23667400,48.146481
"463",53.43,53.959999,53.150002,53.560001,17654800,48.444973
"464",54.209999,54.630001,53.110001,53.610001,18285600,48.490196
"465",53.73,54.299999,51.16,53.66,18990000,48.535419
"466",53.360001,53.709999,52.959999,53.549999,20696800,48.435921
"467",53.82,54.18,52.790001,53.580002,20668500,48.463066
"468",52.900002,53.599998,52.860001,53.16,22429200,48.472179
"469",53.09,53.389999,52.73,53.040001,18972200,48.362762
"470",53.130001,53.580002,52.279999,52.349998,19003300,47.733608
"471",52.619999,53.330002,52.619999,52.740002,28102000,48.089211
"472",53.139999,53.290001,51.490002,52.150002,24788400,47.55125
"473",51.540001,52.91,51.279999,52.82,23220100,48.162167
"474",52.650002,53.18,52.48,52.939999,18872500,48.27158
"475",52.970001,53.48,52.599998,53.32,20215500,48.618069
"476",53.049999,53.240002,52.360001,52.540001,22999200,47.906853
"477",52.619999,53.200001,52.27,52.43,16946300,47.806557
"478",51.970001,52.290001,51.610001,51.830002,11139400,47.259472
"479",52.330002,53.18,52.330002,52.880001,20581700,48.216873
"480",52.689999,53.32,52.450001,53.189999,18044600,48.499527
"481",53.150002,54.360001,52.580002,54.349998,23713300,49.557243
"482",53.970001,54.419998,53.790001,54.040001,14978400,49.274574
"483",54.080002,54.549999,53.869999,54.279999,18939000,49.493412
"484",54.779999,55.040001,53.599998,54.240002,21261700,49.456944
"485",53.950001,53.990002,51.509998,51.779999,33280500,47.213875
"486",50.650002,51.139999,50.02,51.09,40310200,46.584721
"487",50.889999,51.450001,50.049999,50.259998,28510500,45.827908
"488",50.07,50.07,48.299999,48.799999,34524600,44.496662
"489",49.41,49.59,47.549999,47.759998,32388600,43.548378
"490",48.290001,48.299999,46.849998,47.740002,42820000,43.530136
"491",47.970001,48.119999,46.93,47.029999,35227100,42.882744
"492",46.549999,47.490002,46.380001,46.540001,25913000,42.435947
"493",46.220001,47.310001,46.119999,46.610001,29443300,42.499783
"494",46.939999,47.52,46.32,46.52,26740000,42.417721
"495",46.389999,47.43,45.299999,45.669998,34287600,41.64267
"496",45.400002,46.77,45.330002,46.040001,43969900,41.980038
"497",45.59,46.529999,44.93,45.119999,55577900,41.141167
"498",44.470001,45.099998,43.599998,43.599998,18049900,39.755207
"499",43.84,45.59,43.02,45.59,27770000,41.569721
"500",44.720001,45.529999,43.849998,45.529999,27005300,41.515007
"501",45.68,46.43,45.529999,45.779999,23635000,41.742973
"502",45.98,46.48,45.57,46.080002,16544500,42.016518
"503",45.529999,46.950001,45.41,46.939999,20295200,42.800674
"504",46.650002,47.349998,46.369999,46.57,22262000,42.463306
"505",47.419998,48.110001,47.200001,47.950001,23343600,43.721619
"506",47.779999,48.23,47.540001,47.639999,21858000,43.438953
"507",47.900002,48.16,46.919998,47.540001,19702900,43.347767
"508",47.509998,47.98,47.080002,47.799999,18837700,43.584835
"509",47.5,48.049999,47.310001,47.75,16208400,43.539253
"510",47.5,48.09,47.18,47.869999,20006900,43.648674
"511",47.509998,48.490002,47.400002,48.419998,23827600,44.150162
"512",47.599998,48.25,47.009998,47.669998,27447600,43.466305
"513",48.150002,49.34,47.990002,48.939999,32026400,44.62431
"514",48.639999,49.360001,48.400002,49.23,25738800,44.888733
"515",49.099998,50.16,48.860001,50.009998,36380300,45.599957
"516",49.77,50.099998,49.630001,49.860001,33975200,45.463188
"517",50,50.32,49.5,50.119999,16806700,45.700253
"518",49.790001,50.34,49.650002,49.98,17862100,45.572605
"519",50.400002,50.540001,49.959999,50.130001,20183400,45.709377
"520",49.77,49.900002,49.200001,49.82,19913100,45.426704
"521",49.779999,50.110001,49.720001,49.849998,11927600,45.454067
"522",49.84,50.349998,49.59,50.09,16885100,45.672897
"523",49.279999,49.419998,48.66,48.91,24934700,45.001247
"524",49,49.080002,48.790001,48.91,21123500,45.001247
"525",48.849998,49.150002,48.709999,49.060001,17547800,45.139259
"526",49.27,49.32,48.75,49.27,14784900,45.33247
"527",49.09,49.529999,49.07,49.220001,12145700,45.286465
"528",49.09,49.299999,47.709999,48.080002,24189700,44.237576
"529",47.939999,48.040001,47.060001,47.650002,20641200,43.841938
"530",47.869999,47.959999,47.380001,47.650002,15995900,43.841938
"531",48.009998,49.459999,48.009998,49.049999,22033000,45.130051
"532",49.240002,49.709999,48.889999,49.02,13770900,45.102451
"533",48.630001,48.91,48.029999,48.52,16456500,44.642414
"534",49.09,49.419998,48.490002,49.220001,19346200,45.286465
"535",49.029999,49.619999,48.82,49.380001,15121700,45.433681
"536",49.43,49.880001,49.299999,49.810001,16742600,45.829319
"537",49.759998,49.889999,49.369999,49.560001,16938800,45.599304
"538",49.599998,49.75,48.950001,49.02,15848200,45.102451
"539",49.259998,50.23,49.25,49.66,16564100,45.691307
"540",49.490002,50.139999,49.34,49.59,16997800,45.6269
"541",49.59,50.029999,49.360001,49.900002,17455000,45.912128
"542",49.98,50.130001,49.73,49.889999,17786600,45.902927
"543",50.23,50.84,49.869999,50.029999,19051400,46.031738
"544",50.290001,50.900002,49.689999,50.110001,16697000,46.105347
"545",50.029999,50.049999,49.330002,49.889999,14235400,45.902927
"546",49.970001,50.220001,49.68,49.82,14211000,45.838512
"547",49.709999,49.849998,49.290001,49.68,19047300,45.709709
"548",49.259998,49.900002,49.169998,49.799999,17400000,45.820126
"549",50,50.099998,49.630001,49.759998,19471500,45.783314
"550",49.779999,50.049999,49.540001,49.650002,18299300,45.682106
"551",49.869999,50.080002,49.610001,49.919998,21647300,45.930527
"552",50.07,50.790001,49.93,50.349998,20160700,46.32616
"553",50.220001,50.799999,50,50.66,46117300,46.611385
"554",50.84,52.07,50.830002,51.73,23843300,47.595875
"555",52.419998,52.419998,51.34,51.41,19911900,47.301453
"556",51.189999,51.57,50.330002,50.400002,20632400,46.372166
"557",49.98,50.139999,49.169998,49.860001,24132800,45.875324
"558",49.25,49.470001,48,48.310001,27975800,44.449188
"559",48.419998,48.889999,47.849998,48.080002,17227600,44.237576
"560",48.52,49.040001,48.41,49.009998,16989600,45.093246
"561",48.939999,49.189999,48.450001,48.77,16912000,44.872433
"562",48.73,49.220001,48.349998,49.09,15881600,45.166859
"563",49.799999,49.799999,47.799999,48.32,53590800,44.458397
"564",48.43,48.900002,48.169998,48.810001,42015500,44.909237
"565",48.57,48.880001,47.959999,48.209999,35393600,44.357185
"566",48.470001,48.869999,48.080002,48.860001,30366300,44.955238
"567",48.950001,49.68,48.880001,49.169998,19260100,45.240463
"568",49.259998,49.41,48.599998,48.779999,23734900,44.881634
"569",48.639999,49.099998,48.580002,48.880001,18875200,44.97364
"570",48.68,48.700001,48.02,48.139999,22903500,44.292778
"571",48.080002,48.189999,47.400002,47.790001,30977800,43.970753
"572",47.970001,48.259998,47.380001,47.740002,33662700,43.924751
"573",47.75,48.82,46.060001,46.490002,70271400,42.774647
"574",45.869999,47.060001,45.66,46.77,34954000,43.032269
"575",46.880001,47.869999,46.869999,47.650002,25217100,43.841938
"576",47.959999,47.959999,46.919998,47.549999,25144000,43.749928
"577",47.439999,47.869999,47.119999,47.580002,22416800,43.777538
"578",47.41,47.5,47.099998,47.259998,15972600,43.483105
"579",47.200001,47.439999,46.950001,47.349998,16434300,43.565907
"580",47.060001,47.689999,47.029999,47.48,17831800,43.685528
"581",47.169998,47.959999,46.91,47.509998,23042800,43.713131
"582",47.52,47.98,47.400002,47.959999,13035500,44.127171
"583",47.970001,48.790001,47.959999,48.27,16918700,44.412384
"584",48.349998,48.560001,48.110001,48.41,18525100,44.541203
"585",48.32,48.849998,47.990002,48.23,17542100,44.375587
"586",48.349998,48.490002,47.849998,48.299999,16883000,44.439991
"587",48.52,48.77,48.349998,48.650002,16571300,44.762024
"588",47.990002,48.73,47.880001,48.43,19279900,44.559605
"589",48.049999,48.16,46.91,47.169998,23919100,43.400295
"590",47.060001,47.310001,46.810001,47,19814400,43.243889
"591",46,46.830002,45.779999,46.740002,23246900,43.420395
"592",46.41,47.369999,46.110001,47.150002,19983400,43.80127
"593",46.279999,46.990002,46.259998,46.330002,23304700,43.039513
"594",46.380001,46.93,45.98,46.490002,21267600,43.188152
"595",46.02,46.349998,45.490002,45.84,20123300,42.58432
"596",45.990002,46.529999,45.759998,45.900002,20764100,42.640053
"597",45.439999,46.23,45.41,45.700001,22273500,42.454254
"598",45.619999,45.91,45.299999,45.450001,18854000,42.222012
"599",45.619999,46.360001,45.52,46.330002,18416300,43.039513
"600",46.07,46.310001,45.959999,46.099998,13155000,42.825844
"601",45.830002,45.860001,45.07,45.560001,17643700,42.324196
"602",45.759998,46.349998,45.59,46.169998,13425500,42.890869
"603",46.07,46.25,45.580002,45.59,19984600,42.352058
"604",45.389999,45.68,45.130001,45.48,16058800,42.249882
"605",45.689999,45.849998,44.880001,45.049999,13775900,41.850414
"606",44.529999,44.860001,44.220001,44.369999,17540500,41.218716
"607",44.240002,45.110001,44.200001,44.52,20172500,41.358063
"608",45.16,45.759998,45.009998,45.68,21082000,42.435673
"609",45.869999,45.900002,45.299999,45.860001,13705400,42.60289
"610",45.740002,46.189999,45.450001,45.919998,16020500,42.65863
"611",45.900002,46.16,45.549999,45.630001,14979900,42.389229
"612",46.060001,46.810001,46.060001,46.27,15242700,42.983772
"613",45.84,46.459999,45.77,46.259998,15078300,42.97448
"614",46.009998,46.27,44.779999,44.91,22470400,41.72036
"615",45.099998,45.630001,44.919998,45.290001,15629400,42.073368
"616",45.310001,45.790001,44.84,45.59,16147500,42.352058
"617",45.580002,46.02,45.139999,45.27,13420400,42.054794
"618",45.25,46.389999,45.060001,46.099998,18611100,42.825844
"619",46.48,46.75,45.630001,45.650002,17787600,42.407806
"620",45.849998,45.990002,45.240002,45.860001,19205200,42.60289
"621",45.84,46.889999,45.790001,46.889999,39186200,43.559734
"622",46.549999,46.689999,46.23,46.27,21854400,42.983772
"623",46.130001,46.529999,45.43,46.139999,20814000,42.863007
"624",46.209999,46.279999,45.779999,45.799999,17106800,42.54715
"625",46.220001,46.529999,46.110001,46.290001,13391600,43.002354
"626",46.810001,47.700001,46.799999,47.32,31030900,43.95919
"627",47.880001,48.119999,47.400002,47.689999,15089100,44.302921
"628",47.52,47.799999,46.919998,47.23,12107200,43.875584
"629",47.299999,47.790001,46.98,47.66,10438400,44.275051
"630",48.099998,48.189999,47.669998,47.77,10801600,44.377235
"631",47.400002,47.990002,47.310001,47.529999,13189300,44.154278
"632",47.299999,47.889999,47.209999,47.830002,12595000,44.43298
"633",47.669998,47.810001,47.040001,47.150002,12784900,43.80127
"634",47.209999,47.580002,47.060001,47.139999,19751400,43.791981
"635",47.119999,47.419998,46.919998,47.360001,12792600,43.996357
"636",47.400002,47.450001,46.439999,46.709999,21338400,43.392525
"637",46.720001,46.970001,45.220001,45.299999,37548300,42.082657
"638",45.200001,45.75,45.139999,45.209999,24502100,41.99905
"639",45.220001,46.02,45.189999,45.82,19409100,42.565731
"640",45.959999,46.41,45.860001,46.029999,21847900,42.760818
"641",45.889999,46.549999,45.77,46.48,17972100,43.178852
"642",46.68,47.59,46.66,47.200001,21150200,43.847717
"643",47.299999,48.470001,47.279999,48.450001,29357200,45.008938
"644",48.52,48.740002,48.009998,48.09,20562000,44.674511
"645",48.150002,49.310001,48.07,49.299999,21641500,45.798569
"646",49.380001,49.57,48.18,48.279999,19148600,44.851013
"647",48.009998,48.59,47.889999,48.549999,14207000,45.101841
"648",48.259998,48.98,48.110001,48.41,23422800,44.971786
"649",48.41,48.639999,46.950001,47.060001,22668600,43.717659
"650",47.110001,47.610001,46.369999,47.439999,20159000,44.070675
"651",46.5,46.799999,45.849998,46.139999,27113500,42.863007
"652",46.610001,47.029999,45.82,46.93,19446100,43.596897
"653",46.07,46.150002,45.23,45.810001,27830000,42.556442
"654",45.689999,46.639999,45.549999,46.400002,20671300,43.589825
"655",46.02,46.66,45.75,46.299999,19786100,43.495884
"656",45.509998,45.91,45.330002,45.43,17364400,42.67857
"657",45.610001,46.419998,45.259998,45.959999,16649100,43.176468
"658",45.02,45.099998,43.939999,43.970001,28786700,41.306995
"659",44.299999,44.5,43.34,43.380001,27900000,40.752731
"660",43.740002,44.540001,43.630001,44.389999,21196600,41.701553
"661",45.130001,45.470001,44.93,45.25,15378100,42.509468
"662",45.040001,45.040001,44.630001,44.68,13345800,41.973995
"663",44.959999,45.279999,44.810001,45,13513700,42.274612
"664",45.330002,45.830002,45.060001,45.619999,14703900,42.857059
"665",45.200001,45.650002,44.09,44.419998,21152500,41.72974
"666",44.709999,45,44.490002,44.98,15973100,42.255821
"667",45.23,45.330002,44.43,44.75,15038200,42.039757
"668",44.639999,45.779999,44.490002,45.470001,14740000,42.716145
"669",46,46.490002,45.779999,46.189999,16196600,43.39254
"670",46.540001,46.900002,46.41,46.57,15250600,43.749519
"671",46.310001,46.34,45.48,46.09,17224200,43.298603
"672",46.540001,46.700001,46.279999,46.5,17123100,43.683765
"673",47.310001,48.169998,47.299999,47.619999,19243400,44.735935
"674",47.580002,47.77,47.099998,47.150002,18846100,44.294399
"675",47.32,48.639999,46.889999,48.41,27651400,45.478088
"676",48.07,48.93,48.07,48.310001,25822400,45.384144
"677",48.290001,48.98,47.790001,48.849998,19190000,45.891441
"678",48.52,49.080002,48.220001,48.650002,24305900,45.703552
"679",49.009998,49.360001,48.66,48.919998,25142400,45.957203
"680",48.459999,49,48.400002,48.98,17759700,46.013565
"681",48.700001,48.860001,48.310001,48.759998,18346100,45.806892
"682",48.630001,49.209999,48.43,48.93,20511700,45.966591
"683",48.990002,49.310001,48.869999,48.91,16887500,45.947811
"684",49.07,49.299999,48.610001,48.630001,30229400,45.684765
"685",48.32,49.09,48.310001,48.959999,20603400,45.994774
"686",48.98,49.220001,48.470001,48.650002,21629300,45.703552
"687",48.73,49.540001,48.650002,49.259998,21313100,46.276604
"688",49.25,49.369999,48.82,48.869999,19984000,45.910229
"689",50.400002,51.41,50.25,50.709999,59467400,47.638783
"690",50.77,50.849998,50.060001,50.439999,26897100,47.385147
"691",50.650002,50.779999,49,49.060001,27249300,46.088722
"692",48.720001,49.040001,48.369999,48.470001,23515900,45.534454
"693",48.299999,48.509998,47.32,48.48,20212200,45.543854
"694",48.66,49.25,48.529999,49.209999,15779500,46.229637
"695",48.950001,49.290001,48.75,48.810001,15691900,45.853863
"696",48.25,48.349998,47.540001,47.82,19734000,44.923817
"697",48.169998,48.419998,48.080002,48.150002,13467800,45.233829
"698",48.330002,49.07,48.16,48.650002,18267800,45.703552
"699",49.459999,49.919998,49.150002,49.209999,23024600,46.229637
"700",49.09,49.450001,48.98,49.27,16870500,46.286003
"701",49.279999,51.25,48.779999,50.110001,38478400,47.07513
"702",50.040001,50.279999,49.450001,49.59,23728400,46.586628
"703",49.98,50.169998,49.48,49.610001,20560100,46.605408
"704",49.34,50.220001,49.32,49.970001,21199500,46.943604
"705",50.279999,50.5,50.18,50.459999,19409100,47.403931
"706",50.439999,51.02,50.23,50.619999,18526900,47.554237
"707",50.720001,50.970001,50.57,50.93,14173700,47.845467
"708",50.66,51.200001,50.66,51.099998,16695400,48.005169
"709",51.080002,51.73,51,51.57,17433300,48.446709
"710",51.939999,52.049999,51.57,51.650002,23914800,48.521858
"711",51.5,52.360001,51.5,52.169998,21063000,49.010361
"712",51.880001,52.279999,51.619999,52.029999,16155900,48.878841
"713",51.77,52.029999,51.150002,51.630001,18814700,48.503075
"714",52.130001,52.290001,51.91,52.18,16359300,49.019756
"715",52.580002,52.799999,52.240002,52.720001,17559900,49.527061
"716",52.740002,53.5,52.740002,53.299999,25965300,50.071934
"717",53.290001,53.84,53.169998,53.799999,22051100,50.541645
"718",53.779999,54.400002,53.779999,54,23452500,51.215031
"719",53.830002,54.23,53.560001,54.099998,14722100,51.309872
"720",53.790001,54.139999,53.73,54.049999,10659400,51.262447
"721",53.75,54.240002,53.619999,54.220001,15187600,51.423687
"722",53.810001,53.900002,53.209999,53.290001,16846800,50.541649
"723",53.220001,53.560001,53.099998,53.490002,16491400,50.731335
"724",53.779999,53.939999,53.43,53.799999,15225300,51.025345
"725",53.84,54.110001,53.650002,54,14374600,51.215031
"726",54.099998,54.330002,53.869999,54.029999,14434100,51.243481
"727",53.73,53.860001,53.25,53.540001,14994700,50.778755
"728",53.84,53.93,53.34,53.560001,16186100,50.797722
"729",53.900002,54.349998,53.810001,54.279999,13823400,51.480595
"730",54.529999,54.529999,54.040001,54.209999,15561000,51.4142
"731",54.110001,54.119999,53.73,53.810001,18078900,51.034836
"732",54.150002,54.400002,54.009998,54.34,16352900,51.537498
"733",54.07,54.75,54.07,54.459999,10508600,51.65131
"734",54.310001,54.439999,53.549999,53.619999,20252700,50.854626
"735",53.009998,53.049999,52.169998,52.580002,25560700,49.868271
"736",52.599998,53.48,52.540001,53.240002,18867400,50.494232
"737",53.41,53.529999,53.099998,53.23,13499700,50.484745
"738",53.860001,54.41,53.689999,54.369999,18325700,51.565948
"739",54.169998,54.549999,53.91,53.919998,15070800,51.139156
"740",53.490002,53.869999,53.380001,53.689999,15959100,50.921013
"741",53.740002,53.98,53.07,53.169998,16834200,50.427837
"742",53.369999,54.549999,53.099998,54.360001,19119500,51.556465
"743",54.049999,54.419998,53.43,53.790001,19179300,51.015862
"744",54.240002,54.560001,54.220001,54.220001,19793500,51.423687
"745",54.110001,54.509998,53.990002,54.34,16723400,51.537498
"746",54.459999,54.459999,53.630001,53.669998,18857000,50.90205
"747",53.740002,53.830002,53.419998,53.630001,18133300,50.864109
"748",54.049999,54.049999,53.07,53.330002,66318000,50.579586
"749",53.34,54,53.25,53.810001,17637700,51.034836
"750",53.950001,54.040001,53.740002,53.82,4635500,51.044315
"751",54.049999,54.389999,53.950001,54.150002,12517100,51.357296
"752",54.290001,54.32,53.869999,53.919998,9892000,51.139156
"753",54.169998,54.259998,53.5,53.599998,10900500,50.835659
"754",53.529999,53.82,53.459999,53.799999,12566000,51.025345
"755",53.849998,54.040001,53.509998,53.75,16803100,50.977924
"756",53.110001,53.619999,52.900002,53.419998,15608800,50.66494
"757",52.740002,53.200001,52.720001,53.099998,13200300,50.361443
"758",53.049999,53.049999,52.470001,52.66,13278600,49.944145
"759",52.84,53.330002,52.799999,52.82,16585600,50.09589
"760",53.200001,53.200001,52.48,52.73,20817400,50.010529
"761",52.790001,52.900002,52.48,52.5,13777600,49.792389
"762",52.5,52.5,51.830002,52.110001,25197600,49.422508
"763",50.23,50.740002,49.25,49.299999,56668300,46.757427
"764",48.830002,48.84,47.98,48.32,47148000,45.827961
"765",48.459999,49.32,47.84,49.25,37020200,46.710003
"766",49.369999,49.419998,48.529999,49.18,29669200,46.64362
"767",49.09,49.880001,48.799999,48.939999,30858300,46.415997
"768",49.029999,49.09,48.290001,48.560001,20367700,46.055592
"769",48.389999,48.450001,47.98,48.220001,17297900,45.733128
"770",48.189999,48.209999,47.18,47.57,21239600,45.11665
"771",46.889999,47.419998,46.740002,47.099998,18156200,44.670895
"772",47.509998,47.790001,47.279999,47.369999,16673300,44.926956
"773",47.419998,47.900002,47.259998,47.27,16166300,44.832123
"774",47.169998,47.950001,47.040001,47.91,14760200,45.43911
"775",47.419998,47.450001,46.75,46.939999,23080400,44.519135
"776",47.240002,47.720001,47.029999,47.119999,15471100,44.689857
"777",47.700001,47.84,47.25,47.259998,14973300,44.822636
"778",47.900002,48.400002,47.779999,48.310001,20141800,45.818485
"779",48.439999,48.5,47.849998,47.98,18259200,45.99102
"780",47.73,48,47.48,47.84,13174600,45.856827
"781",47.669998,47.860001,47.419998,47.77,18124800,45.789722
"782",48.080002,48.34,47.939999,47.990002,13686100,46.000614
"783",48.220001,48.490002,47.759998,47.790001,16668100,45.808895
"784",47.619999,48.18,47.549999,48.119999,12530000,46.125221
"785",48.139999,48.32,47.75,48.220001,15526400,46.221073
"786",47.970001,48.119999,46.529999,46.990002,22423800,45.042057
"787",47.25,47.349998,46.98,47.09,15602500,45.137913
"788",47,47.41,46.68,47.34,15965500,45.377556
"789",47.48,47.849998,47.099998,47.700001,21729100,45.722633
"790",46.580002,46.950001,46.259998,46.389999,23075900,44.466938
"791",46.290001,46.669998,44.959999,45.119999,31110100,43.249577
"792",45.48,45.650002,44.130001,44.139999,27372600,42.310207
"793",43.32,44.32,42.43,42.470001,41180000,40.709442
"794",41.310001,41.869999,39.75,40.849998,71703000,39.156593
"795",40.98,42.279999,39.459999,42.259998,44231200,40.508141
"796",42.060001,42.900002,40.029999,40.529999,45091000,38.849854
"797",41.009998,41.43,39.959999,41.400002,33881500,39.683796
"798",40,40.009998,38.57,38.900002,45037900,37.28743
"799",37,37.68,36.330002,37.09,56766500,35.552464
"800",33.720001,34.48,32.220001,32.48,53277200,31.133566
"801",34.630001,35.080002,32.279999,35.080002,40078700,33.625782
"802",34.049999,34.27,32.009998,32.330002,44769500,30.989788
"803",29.809999,30.860001,27.120001,27.200001,68447600,26.072445
"804",30.15,31.76,27.77,30.889999,78365700,29.609478
"805",26.34,29.23,26.299999,26.5,57466700,25.401461
"806",27.629999,30.620001,25.889999,29.629999,58112800,28.401709
"807",27.700001,28.889999,26.9,28.120001,51904100,26.954308
"808",27.66,29.110001,26.290001,28.290001,53123500,27.117258
"809",28.68,28.75,26.18,26.5,73915800,25.401461
"810",26.26,26.870001,25.110001,25.25,47064100,24.203279
"811",26.959999,29.17,26.33,28.92,48630300,27.721142
"812",29,30.299999,27.77,28.969999,53341100,27.76907
"813",29.33,31.389999,29.08,30.9,45494700,29.619061
"814",30.02,31.290001,29.08,30.280001,38942800,29.024767
"815",30.360001,30.48,28.889999,29.92,41232800,28.679686
"816",29.41,29.75,28.16,28.700001,36920300,27.510263
"817",27.02,27.370001,26.200001,26.57,48497400,25.468559
"818",26.469999,27.530001,26.379999,27.219999,33113500,26.091612
"819",27,27.360001,25.91,26.23,32735800,25.142654
"820",27.41,28.83,27.4,28.629999,36056100,27.443165
"821",30.75,30.780001,28.709999,28.77,39229900,27.57736
"822",29.34,30.48,28.68,30.280001,42213700,29.024767
"823",31.120001,33.91,31.1,33.200001,62462000,31.823715
"824",33.220001,33.240002,31.41,31.43,36068900,30.127094
"825",32.110001,32.5,29.559999,30.18,64267100,28.928907
"826",28.77,29.110001,28.219999,28.440001,41883900,27.26104
"827",28.280001,28.280001,26.66,26.889999,52962100,25.775293
"828",28.15,28.780001,27.799999,28.379999,46985000,27.203527
"829",27.33,28.889999,26.92,27.68,45441600,26.532543
"830",26.9,27.25,26.5,26.84,41918700,25.727367
"831",27.5,27.58,26.700001,26.799999,28043300,25.689024
"832",26.950001,27.209999,26.42,26.530001,38331500,25.43022
"833",26.799999,27.290001,26.370001,26.92,35135900,25.80405
"834",27.370001,28.58,27.16,28.41,39606100,27.232283
"835",29.6,29.92,28.59,28.870001,35188000,27.673214
"836",30.1,30.459999,29.65,30,38515200,28.756372
"837",29.32,29.610001,28.6,29.049999,29506100,27.845753
"838",28.5,28.530001,27.280001,27.59,35197600,26.446276
"839",26.959999,27.450001,26.6,27.35,34343900,26.216228
"840",27.52,27.799999,26.25,26.32,56753400,25.228922
"841",26.459999,26.65,25.4,25.610001,57732900,24.548355
"842",25.59,26.1,25.139999,25.23,52387000,24.675497
"843",25.639999,25.780001,25.23,25.43,53725300,24.871101
"844",25.110001,25.23,24.6,24.780001,51444200,24.235388
"845",24.959999,25.27,24,24.040001,53560500,23.511654
"846",23.950001,23.950001,22,22.530001,90209900,22.03484
"847",22.129999,24.59,22.02,24.059999,87965500,23.531212
"848",23.690001,23.83,23.08,23.360001,51616700,22.846596
"849",24.549999,25.59,24.34,25.41,55684400,24.851542
"850",25,25.15,23.92,23.950001,48234300,23.42363
"851",24.49,24.74,24.360001,24.52,45297100,23.981104
"852",24.389999,24.85,24.32,24.459999,28376500,23.922421
"853",24.440001,24.49,23.92,24.17,30415300,23.638794
"854",25.049999,26.51,25.040001,26.26,57720300,25.682863
"855",27.799999,28.26,26.84,27.950001,61963000,27.33572
"856",28.32,28.370001,27.120001,27.219999,51490200,26.621761
"857",26.5,27.07,26.09,26.469999,51336900,25.888247
"858",26.610001,27.59,26.370001,27.09,34201700,26.494623
"859",27.58,27.99,27.16,27.4,39058000,26.797806
"860",28.389999,29.190001,28.34,28.83,50814000,28.196377
"861",29.48,30.25,28.639999,30.219999,61839200,29.555828
"862",33.889999,33.889999,31.459999,31.67,107651200,30.973961
"863",32.900002,33.43,32.27,33.32,69051300,32.587696
"864",32.439999,33.080002,31.51,32.630001,51480400,31.912865
"865",32.299999,32.330002,29.65,29.709999,82090000,29.057035
"866",27.200001,28.43,26.700001,26.790001,75621300,26.201214
"867",28,28.23,27.35,27.969999,51301200,27.355278
"868",26.860001,28.389999,26.559999,28.209999,48311400,27.590002
"869",29.43,29.65,27.77,28.52,52985600,27.89319
"870",28.5,28.549999,27.35,27.450001,38660800,26.846708
"871",27.1,27.93,26.93,27.549999,33670200,26.94451
"872",28,28.049999,27.01,27.6,71903000,26.99341
"873",27.27,27.629999,26.889999,27.35,32808300,26.748909
"874",27.780001,28.290001,27.190001,27.23,47279100,26.631544
"875",26.959999,27.030001,25.99,26.120001,57380900,25.545938
"876",25.959999,27.41,25.889999,27.370001,45102200,26.768465
"877",26.1,26.4,25.25,25.34,81172300,24.783079
"878",25.59,25.9,25.26,25.700001,43769200,25.135168
"879",25.209999,25.870001,25.17,25.6,46610000,25.037367
"880",25.73,25.959999,24.93,25.09,37509300,24.538574
"881",25.75,26.17,25.1,25.34,37013300,24.783079
"882",25.82,26.02,24.98,25.49,46983100,24.929783
"883",25.200001,25.219999,24.34,24.459999,36920500,23.922421
"884",24.440001,24.780001,24.07,24.549999,38413400,24.010441
"885",24.5,24.780001,23.709999,24.040001,38118900,23.511654
"886",24.18,25.530001,24.15,25.469999,56483300,24.910223
"887",25.82,26.040001,24.940001,25.41,51038800,24.851542
"888",23.92,24.389999,23.33,24.25,118952600,23.717037
"889",24.98,25.549999,24.84,25.35,61714300,24.79286
"890",24.91,26.09,24.82,25.459999,48676800,24.900442
"891",25.49,25.639999,24.860001,24.950001,39184100,24.401653
"892",24.719999,24.879999,24.4,24.57,38682200,24.030001
"893",24.75,26.280001,24.709999,26.200001,58395200,25.624182
"894",26.129999,26.35,25.82,26.26,41030500,25.682863
"895",26.16,26.51,25.700001,26.35,50791000,25.770882
"896",26.469999,26.85,26.200001,26.26,39357000,25.682863
"897",26.02,26.02,25.25,25.49,34761000,24.929783
"898",25.33,25.700001,25.33,25.530001,30505200,24.968906
"899",25.450001,25.82,25,25.780001,31442100,25.213409
"900",25.190001,25.24,24.5,24.65,51019200,24.108244
"901",24.5,24.66,24.08,24.26,45537900,23.726816
"902",24.25,24.5,23.9,24.290001,27863700,23.756157
"903",24.200001,24.290001,24.030001,24.219999,28106900,23.687696
"904",24.4,24.75,24.34,24.4,32935400,23.863743
"905",24.200001,24.5,24.120001,24.24,44670300,23.804815
"906",24.129999,25.219999,24,25.07,46272400,24.619917
"907",25.219999,25.48,24.219999,24.700001,50602600,24.256557
"908",25.290001,26.139999,25.200001,25.32,55000100,24.865429
"909",25.98,26.139999,24.719999,25.190001,42868500,24.737764
