"","GD.Open","GD.High","GD.Low","GD.Close","GD.Volume","GD.Adjusted"
"896",151.619995,153.259995,149.520004,150.149994,787700,145.182404
"897",149.470001,149.509995,147.509995,147.979996,695000,143.084198
"898",147.5,150.649994,147.100006,148.570007,1000700,143.654709
"899",147.229996,149.649994,144.580002,149.440002,1918500,144.495911
"900",147.020004,149.690002,146.800003,148.860001,1408800,143.935104
"901",148.229996,148.229996,144.759995,146.740005,1659600,141.885254
"902",145.660004,148.369995,144.320007,147.720001,1387600,142.832809
"903",148.119995,149.039993,146.75,147.240005,2103900,142.368683
"904",148.699997,149.889999,148.080002,149.190002,1148300,144.254166
"905",148.990005,149.649994,148.330002,149.139999,867200,144.205841
"906",149.110001,152.979996,148.509995,152.970001,1851900,147.909119
"907",153.520004,156.770004,153.429993,156.559998,1144600,151.380356
"908",159.479996,160.839996,157.949997,158.850006,1793200,153.594604
"909",160.369995,160.679993,154.690002,156.410004,1312000,151.235321
"910",154.320007,156.5,153.740005,154.949997,1053800,149.823624
"911",154.110001,157.660004,153.649994,156.460007,719100,151.283661
"912",156.520004,156.789993,153.350006,153.720001,1089900,148.634308
"913",153.279999,154.100006,152.720001,153.029999,617500,147.967148
"914",152.960007,154.559998,152.089996,152.490005,701900,147.444992
"915",151.25,151.949997,150.490005,150.940002,801500,145.946289
"916",150,151.350006,149.029999,149.809998,1518900,144.853683
"917",150.490005,153.389999,149.75,153.300003,1002300,148.22821
"918",154.300003,154.729996,150.869995,151.470001,741200,146.45874
"919",150.919998,151.490005,149.419998,150.470001,806200,145.491821
"920",150.610001,153.529999,150.399994,152.440002,1147600,147.396652
"921",152.839996,152.990005,150.729996,152.270004,670600,147.232285
"922",152.070007,152.399994,148.949997,149.350006,1176600,144.40889
"923",147.800003,150.320007,147.360001,150.190002,954300,145.221085
"924",150.059998,154.5,149.919998,153.919998,1259100,148.827698
"925",155,156.559998,150.610001,151.940002,1338400,146.913208
"926",153.5,154.380005,149.789993,151.699997,1121700,146.681137
"927",149.779999,150.550003,146.600006,146.960007,1587900,142.097946
"928",147.279999,147.789993,145.149994,146.169998,1289700,141.334106
"929",146.600006,147.75,142.410004,142.580002,1396000,137.862854
"930",144.100006,146.199997,142.619995,145.360001,1131500,140.550873
"931",146.460007,148.520004,145.75,147.470001,763800,142.59108
"932",147.320007,148.110001,144.979996,145.139999,830900,140.338181
"933",145.25,148.550003,144.300003,146.779999,1069000,141.92392
"934",140.649994,144.910004,139.509995,144.589996,1532800,139.806381
"935",143.009995,145.630005,142.729996,142.990005,1836500,138.259308
"936",141.350006,141.490005,137.429993,138.330002,1373600,133.753479
"937",138.360001,140.25,137.350006,139.449997,935500,134.836426
"938",140.070007,141.820007,136.190002,136.509995,1033400,131.993683
"939",136.119995,138.449997,135.160004,136.899994,929400,132.370789
"940",135.839996,138.770004,135.559998,138.210007,883000,133.637451
"941",139.699997,142.399994,139.699997,140.919998,721500,136.257797
"942",140.429993,140.580002,137.889999,138.550003,1066600,133.966187
"943",139.160004,140.139999,137.070007,138.429993,1208700,133.850174
"944",138.889999,140.080002,136.800003,138.220001,887400,133.64711
"945",133.720001,140.940002,133.600006,140.490005,1325300,135.84201
"946",141.979996,143.350006,141.110001,142.729996,936200,138.007889
"947",144.080002,146.970001,142.029999,142.309998,1347500,137.601791
"948",143.669998,145.649994,143.529999,144.869995,1204100,140.077103
"949",145,145.660004,143.600006,145.039993,854600,141.314484
"950",146.110001,146.110001,143.529999,143.660004,1974000,139.96994
"951",144.800003,146.759995,143.839996,144.729996,1611700,141.012451
"952",144.600006,144.979996,141.660004,143.240005,1235800,139.56073
"953",142.800003,145.399994,142.699997,142.889999,1350800,139.219711
"954",141.699997,142,140.179993,140.809998,1336200,137.19313
"955",141.619995,142.5,140.25,142.240005,2653200,138.586411
"956",142.25,142.770004,138.199997,138.679993,1500400,135.117844
"957",140.25,140.570007,137.770004,138.460007,889100,134.903503
"958",137.839996,138.710007,136.5,136.610001,1007200,133.101013
"959",136.580002,139.669998,136.360001,139.419998,1282400,135.838852
"960",140.399994,141.190002,139.410004,140.699997,993100,137.085968
"961",139.259995,139.610001,136.429993,138.509995,1646200,134.952209
"962",137.949997,138.110001,134.869995,134.869995,1998200,131.405716
"963",134.839996,137.660004,132.169998,132.429993,1866900,129.028381
"964",131.820007,133.479996,130.119995,131.320007,1454900,127.946899
"965",130.559998,132.720001,129.169998,131.330002,2350000,127.95665
"966",133.369995,136.529999,132.570007,136.089996,1417100,132.59436
"967",137.75,139.589996,136.970001,138.199997,1928500,134.650177
"968",138.979996,143.330002,137.240005,139.089996,1855900,135.517319
"969",139.529999,141.130005,138,139.149994,1158200,135.57576
"970",139.550003,140.139999,138.139999,139.320007,999000,135.741409
"971",147.179993,150.389999,144.770004,147.130005,2276200,143.3508
"972",148.800003,152.029999,148.149994,151.309998,1994800,147.423431
"973",151.089996,151.089996,148.169998,150.289993,1794600,146.429642
"974",148.559998,149.520004,146.699997,147.5,1298400,143.711288
"975",148.75,151.380005,148.009995,151.149994,1217500,147.267532
"976",153.830002,154.089996,151.759995,152.929993,1605400,149.001816
"977",151.679993,153.289993,150.919998,151.470001,1241700,147.579315
"978",152.429993,155.220001,151.839996,153.5,1536200,149.557175
"979",152.5,153.199997,149.289993,149.990005,1413100,146.137329
"980",150,150.330002,147.5,148.360001,1358800,144.549194
"981",148.990005,150.759995,148.860001,150.020004,1413000,146.166565
"982",152.639999,153.740005,151.220001,153.669998,1784700,149.722824
"983",153.850006,153.850006,151.539993,152.039993,845000,148.134674
"984",151.619995,153.029999,151.270004,152.059998,629000,148.154175
"985",151.009995,152.169998,148.649994,149.350006,1572300,145.513794
"986",151.039993,154.289993,150.699997,151.759995,1302700,147.861862
"987",150.869995,153.619995,150.119995,153.350006,1123000,149.411041
"988",153.350006,155.220001,152.940002,153.880005,1081800,149.927414
"989",153.919998,156.139999,153.919998,156.039993,1065000,152.031937
"990",154.949997,155.630005,152.5,153,1033000,149.070038
"991",152.300003,154.300003,152.119995,153.570007,958700,149.625381
"992",153.699997,154.789993,152.919998,154.139999,1204000,150.18074
"993",152.570007,153.589996,150.080002,150.369995,2042500,146.507568
"994",149.800003,151.919998,148.779999,151.330002,2444700,147.442917
"995",152.860001,155.089996,152.729996,153.339996,1757700,149.401291
"996",153.639999,155.389999,152.059998,154.600006,1242100,150.628937
"997",154.899994,155.300003,152.630005,153.399994,1373400,149.459747
"998",153.850006,154.119995,151.529999,151.589996,951300,147.696243
"999",151.279999,153.770004,151.020004,152.669998,2447600,148.748489
"1000",150.009995,150.910004,147.320007,149.669998,1980300,145.825546
"1001",149.619995,149.669998,146.289993,146.5,1604900,142.736984
"1002",147.360001,149.399994,147,148.149994,1113800,144.344604
"1003",148.339996,149.149994,147.600006,149.009995,447400,145.182495
"1004",149.199997,150.490005,148.360001,148.720001,777900,144.899948
"1005",149.779999,149.779999,146.389999,147.550003,1105300,143.760025
"1006",147.490005,149.410004,147.479996,148.300003,995800,144.490738
"1007",148.130005,148.910004,147.350006,148.820007,1753100,144.997406
