"","NTRS.Open","NTRS.High","NTRS.Low","NTRS.Close","NTRS.Volume","NTRS.Adjusted"
"450",99.089996,99.650002,98.059998,98.169998,1387500,90.042549
"451",98.949997,99.699997,97.550003,99.379997,1877000,91.152374
"452",92.660004,95.360001,91.730003,94.209999,6033000,86.4104
"453",95.050003,95.980003,92.580002,93.110001,2201700,85.401466
"454",92.900002,94.089996,92.220001,93.139999,1601400,85.428978
"455",93.190002,93.599998,91.099998,91.93,1853700,84.319153
"456",90.279999,91.760002,88.870003,91.080002,2090100,83.539528
"457",90.839996,91.019997,88.199997,88.410004,1436900,81.090561
"458",88.949997,90.650002,88.639999,89.599998,1124300,82.182037
"459",88.620003,89.589996,87.980003,88.489998,1389800,81.163956
"460",89.709999,91.190002,88.690002,89.93,1097900,82.484718
"461",90.610001,92.540001,89.57,92.400002,1538600,84.750237
"462",93.25,95.07,92.419998,94.07,1411900,86.281975
"463",94.529999,95.059998,93.779999,94.25,971800,86.447083
"464",94.93,96.580002,92.919998,93.610001,1362700,85.860054
"465",93.839996,95.970001,93.839996,95.489998,890200,87.584419
"466",95.199997,96.190002,94.849998,95.809998,709600,87.87793
"467",97,98.489998,95.080002,98.379997,746900,90.235161
"468",98.010002,99.339996,97.970001,99.099998,616300,90.895538
"469",98.720001,98.910004,97.349998,97.940002,692300,89.831589
"470",97.860001,98.379997,96.169998,96.370003,837000,88.391579
"471",96.300003,97.93,96.190002,97.129997,805100,89.088631
"472",97.75,98.5,95.190002,95.919998,1344400,87.978806
"473",95.209999,97.459999,94.32,97.459999,1112300,89.391327
"474",97.07,97.860001,96.18,97.550003,826700,89.473869
"475",97.360001,98.279999,96.389999,97.599998,876300,89.519737
"476",96.93,96.93,95.25,95.57,1032200,87.657791
"477",95.760002,97.279999,95.489998,96,687200,88.052185
"478",95.360001,97.269997,94.919998,96.290001,396700,88.318184
"479",97.279999,98.989998,94.029999,98.440002,691000,90.290192
"480",97.889999,98.620003,97.260002,97.449997,956100,89.382156
"481",98,99.400002,96.589996,99.080002,1043800,90.877213
"482",98.300003,99.07,96.889999,97,1004700,88.969421
"483",96.93,99.610001,96.290001,99.230003,1404400,91.014786
"484",100.82,101.5,97.769997,98.970001,1344900,90.776314
"485",98.980003,98.980003,94.099998,94.370003,1331400,86.557152
"486",92.239998,93.650002,89.040001,90.940002,2697200,83.411118
"487",90.739998,92.279999,88.440002,88.93,1405200,81.56752
"488",88.589996,88.849998,86.160004,88.199997,1821000,80.897949
"489",89.580002,90.129997,87.040001,87.199997,1065900,79.980751
"490",88,88.68,86.870003,87.699997,1892400,80.439354
"491",87.550003,88.639999,86.709999,86.900002,2100100,80.208588
"492",86.029999,87.25,85.629997,86.370003,1468400,79.719398
"493",86,87.580002,85.110001,85.620003,1460700,79.027161
"494",86.199997,86.830002,83.57,83.599998,1713700,77.162704
"495",83.75,85.599998,81.599998,82,2194900,75.685905
"496",81.860001,82.199997,80.110001,80.519997,2348200,74.319878
"497",80.080002,81.239998,78.900002,79.389999,4787500,73.276878
"498",78.629997,79.379997,77.230003,77.260002,1917600,71.310883
"499",77.690002,81.239998,75.959999,81.190002,2293900,74.938271
"500",79.610001,82.75,79.57,82.75,1441700,76.378151
"501",83.019997,83.989998,82.260002,82.769997,1475400,76.396614
"502",83.540001,84.379997,82.550003,83.589996,910600,77.153465
"503",81.959999,84.57,81.889999,84.050003,881900,77.578041
"504",83.639999,83.870003,81.75,81.889999,1149400,75.584373
"505",83.400002,84.849998,82.849998,84.75,1193300,78.224144
"506",84.300003,85.699997,83.949997,84.970001,958600,78.4272
"507",84.919998,85.610001,83.349998,84.330002,1081500,77.836494
"508",84.330002,85.519997,83.769997,85.089996,937000,78.537979
"509",84.370003,85.82,84.339996,84.889999,905900,78.353363
"510",84.019997,85.699997,83.709999,85.650002,1141300,79.054855
"511",84.790001,86.790001,84.790001,86.059998,1347100,79.433266
"512",85.650002,87.029999,85.139999,86.949997,1395000,80.254745
"513",87.459999,89.029999,87.099998,88.419998,1191500,81.611565
"514",87.839996,89.5,85.830002,89.18,1376400,82.313034
"515",90.010002,91.209999,89.57,91.160004,2206200,84.140579
"516",90.43,90.919998,89.910004,90.529999,1807200,83.559082
"517",93.510002,93.510002,87.129997,89.93,2563800,83.005287
"518",88.900002,89.779999,88.080002,89.370003,1998700,82.488411
"519",90.059998,91.82,89.739998,91.129997,1810300,84.112885
"520",90.5,90.989998,89.93,90.849998,762100,83.854439
"521",90.720001,91.349998,89.589996,89.639999,914200,82.73761
"522",89.690002,90.059998,88.550003,89.43,1899500,82.543785
"523",88.889999,89.370003,88.099998,88.459999,1496800,81.648476
"524",88.809998,89.239998,88.139999,88.529999,1287000,81.713081
"525",88.610001,89.139999,88.389999,89.129997,886300,82.266884
"526",89.169998,89.870003,88.900002,89.809998,1601900,82.894516
"527",89.589996,90.459999,89.419998,90.379997,1221700,83.420624
"528",89.830002,90.459999,88.779999,89.830002,1134900,82.912979
"529",89.18,89.760002,88.120003,89.639999,1210500,82.73761
"530",89.769997,90.199997,89.080002,89.629997,828000,82.728378
"531",90.459999,92.300003,90.459999,92.050003,1434800,84.962059
"532",92.489998,92.879997,91.879997,91.959999,1291000,84.878975
"533",91.370003,91.730003,90.209999,91.279999,867100,84.251335
"534",92.099998,93.379997,91.830002,93.089996,886600,85.921959
"535",92.629997,93.519997,92.139999,93,864100,85.838882
"536",93,93.510002,92.389999,93.470001,843900,86.272705
"537",93.510002,93.510002,92.330002,92.690002,1083200,85.552765
"538",93.050003,93.160004,92.309998,92.639999,694800,85.506622
"539",93.459999,93.699997,92.599998,92.68,1171600,85.543541
"540",92.449997,93.309998,92.120003,92.940002,835800,85.783531
"541",92.620003,93.510002,92.400002,93.260002,793300,86.078865
"542",93.559998,93.769997,92.93,93.199997,1391700,86.023483
"543",93.769997,94.220001,92.75,93.129997,1118900,85.958885
"544",93.360001,94.489998,92.029999,92.739998,1536600,85.598907
"545",93,93.209999,91.68,92.910004,1271100,85.755814
"546",92.839996,93.43,91.800003,92,1247000,84.915894
"547",90.959999,91.230003,89.510002,89.980003,1853900,83.596642
"548",89.110001,89.93,88.68,89.529999,1037000,83.178566
"549",89.860001,90.470001,89.440002,89.790001,1127800,83.420113
"550",90.07,90.669998,89.900002,90.139999,1062800,83.745285
"551",90.400002,92.029999,89.230003,91.970001,1579700,85.445473
"552",93,94.860001,92.300003,94.489998,2041600,87.786674
"553",94.57,95.489998,94.349998,94.919998,2083100,88.18618
"554",94.910004,96.580002,94.910004,96.129997,887400,89.310333
"555",96.529999,96.900002,94.790001,95.059998,927500,88.316246
"556",94.769997,95.07,92.309998,92.419998,1093000,85.863525
"557",92.050003,93.089996,91,92.690002,1006300,86.11438
"558",91.760002,91.93,88.449997,88.589996,1635100,82.305237
"559",88.699997,89.440002,87.220001,87.580002,1266200,81.36689
"560",88.230003,89.519997,87.5,89.510002,1076800,83.159981
"561",89.809998,90.330002,89,89.07,1592000,82.75119
"562",89.059998,90.120003,88.730003,90.07,974200,83.680252
"563",90.980003,91.339996,90.089996,90.410004,1066500,83.99614
"564",90.980003,93.089996,90.919998,92.699997,1101200,86.123665
"565",92.550003,93.529999,91.900002,93.279999,915500,86.662529
"566",94.120003,94.809998,93.830002,94.129997,869000,87.45224
"567",94.379997,95.32,94.230003,94.739998,686400,88.018944
"568",95.080002,95.370003,94.410004,95.059998,1156900,88.316246
"569",95.010002,95.239998,94.059998,94.400002,891400,87.703072
"570",93.870003,93.870003,92.82,93.43,740500,86.801888
"571",93.449997,93.849998,92.57,93.400002,938100,86.774017
"572",93.949997,94.660004,92.849998,93.629997,1028200,86.987694
"573",96.529999,96.529999,94.150002,94.550003,1224300,87.84243
"574",94.480003,94.639999,93.519997,94.040001,830000,87.368614
"575",94.07,95.879997,94.07,95.620003,1020300,88.836517
"576",93.989998,94,92,92.419998,2724400,85.863525
"577",92.690002,92.839996,91.559998,91.870003,1870700,85.352554
"578",91.699997,92.5,91.209999,91.870003,1286300,85.352554
"579",92.839996,96.419998,92.18,95.940002,2674500,89.133827
"580",95.940002,98.199997,95.129997,97.730003,2242800,90.796837
"581",97.559998,98.139999,96.040001,97.57,1353200,90.648186
"582",97.379997,97.93,97.010002,97.720001,1147500,90.787544
"583",97.709999,99.059998,97.5,98.57,1109900,91.57724
"584",98.720001,98.889999,97.529999,98.550003,1683000,91.558655
"585",98.519997,99.360001,97.510002,97.559998,1014000,90.638885
"586",97.75,99.730003,97.639999,98.470001,1255800,91.484329
"587",98.730003,99.82,98.489998,99.480003,724000,92.422684
"588",97.589996,99.389999,97.25,98.800003,656500,91.790924
"589",97.910004,98.339996,96.769997,97.480003,1011500,90.564575
"590",97.209999,97.769997,96.639999,96.860001,674500,89.988556
"591",95.879997,97.139999,94.800003,96.970001,804000,90.090752
"592",96.580002,97.720001,95.550003,97.559998,731600,90.638885
"593",95.690002,96.089996,93.559998,93.949997,948000,87.284981
"594",94,95.580002,93.919998,94.910004,1048900,88.176895
"595",94,95.269997,93.360001,94.239998,951000,87.554413
"596",94.849998,95.589996,94.440002,94.779999,789100,88.056107
"597",93.779999,95.010002,93.269997,93.419998,762200,86.792595
"598",93.089996,93.849998,92.800003,93.5,1025800,86.86692
"599",93.889999,94.82,93.82,94.559998,990300,87.8517
"600",94.269997,94.400002,93.339996,93.360001,725700,86.736847
"601",92.389999,92.5,89.730003,90.129997,1568500,83.735992
"602",90.730003,91.550003,90.639999,91.339996,1038700,84.860146
"603",91.260002,91.260002,89.300003,89.480003,1444500,83.132095
"604",88.889999,89.550003,87.889999,89.440002,1112300,83.094933
"605",89.769997,89.959999,87.239998,87.660004,755900,81.441223
"606",86.440002,87.059998,85.300003,85.519997,988500,79.453026
"607",85.709999,86.580002,85.080002,85.860001,1122500,79.768913
"608",87.150002,88.940002,86.93,88.910004,726300,82.602539
"609",88.620003,89.400002,87.010002,87.82,848600,81.589867
"610",87.300003,89.360001,85.900002,87.699997,931400,81.478378
"611",87.800003,88.410004,87.099998,88.269997,919400,82.00795
"612",89.110001,89.800003,88.260002,88.389999,1478000,82.119431
"613",88.900002,90.120003,87.57,87.779999,2443900,81.552696
"614",87.510002,89.419998,86.419998,88.010002,2207900,81.766396
"615",87.860001,88.660004,86.809998,87.239998,944600,81.607361
"616",87.449997,87.779999,86.209999,87.169998,933900,81.541878
"617",87.230003,87.800003,85.730003,85.870003,687900,80.325821
"618",85.18,87.660004,84.900002,86.400002,1238400,80.821594
"619",86.470001,87.599998,85.019997,85.25,1121800,79.74585
"620",86.110001,86.110001,84.75,85.739998,1318700,80.204208
"621",85.870003,87.209999,85.330002,86.690002,1673300,81.092873
"622",86.32,87.349998,85.75,85.879997,805900,80.335175
"623",85.440002,86.029999,84.040001,85.760002,1020300,80.222931
"624",86.129997,86.879997,85.32,86.720001,1816000,81.120941
"625",86.82,87.970001,86.639999,87.839996,1160500,82.168633
"626",88.809998,90.220001,88.690002,90,2889300,84.189163
"627",90.879997,91.800003,90.879997,91.650002,1792700,85.73262
"628",91.580002,92.550003,91.010002,91.870003,2564000,85.938431
"629",92.040001,92.959999,92.040001,92.790001,767400,86.799026
"630",93.220001,94.169998,92.949997,93.919998,1025100,87.856064
"631",93.120003,93.120003,90.629997,91.669998,1612100,85.751343
"632",90.919998,91.629997,90.809998,91.589996,870400,85.676506
"633",91.540001,92,90.309998,90.419998,1567900,84.582054
"634",90.709999,91.629997,89.660004,91.339996,1068700,85.442657
"635",91.129997,91.480003,90.419998,91.339996,779700,85.442657
"636",91.339996,91.849998,89.43,89.730003,1423000,83.9366
"637",90.239998,90.849998,89.300003,89.489998,920700,83.712097
"638",89.330002,90.129997,88.82,89.889999,1464400,84.086266
"639",89.940002,91.459999,88.949997,91.150002,1011000,85.264908
"640",91.389999,93.239998,90.949997,92.860001,1824000,86.86451
"641",93,93.230003,92.32,92.730003,1167100,86.742889
"642",93.080002,95.010002,92.870003,95.010002,1466600,88.875702
"643",94.790001,100.459999,94.790001,99.459999,3346800,93.038383
"644",100.099998,100.099998,98.599998,99.029999,1328700,92.636139
"645",99.529999,99.779999,98.370003,99.639999,941300,93.206749
"646",99.239998,99.910004,98.739998,99.019997,746200,92.626785
"647",98.07,99.120003,98.019997,99.089996,675200,92.692253
"648",99,99.110001,97.940002,98,1164200,91.672646
"649",97.910004,98.360001,94.519997,94.730003,1007700,88.613785
"650",94.410004,94.629997,92.339996,93.760002,1249500,87.706406
"651",91.910004,92.330002,88.540001,89.330002,1516100,83.562424
"652",90.150002,90.18,88.379997,90.089996,900900,84.273346
"653",87.93,88.510002,86.480003,88,1242800,82.318283
"654",89.190002,90.68,88.769997,90.57,794200,84.722366
"655",89.730003,90.650002,88.389999,89.449997,775100,83.674667
"656",88.18,88.480003,87.349998,87.989998,929700,82.308945
"657",87.889999,90.75,87.550003,88.870003,986700,83.132118
"658",86.580002,87.440002,85.790001,85.970001,1398900,80.419357
"659",86.410004,86.790001,84.900002,85.489998,1368800,79.970345
"660",86.019997,87.32,85.519997,87,772000,81.382858
"661",88.620003,88.889999,88.040001,88.510002,911600,82.795364
"662",87.919998,88.050003,86.620003,86.720001,1153900,81.120941
"663",87.099998,87.699997,86.470001,86.730003,939300,81.130295
"664",87.370003,88,86.730003,87.269997,981700,81.635422
"665",86.870003,87.959999,84.25,84.709999,1281000,79.240715
"666",85.550003,85.790001,84.169998,84.809998,1074500,79.334267
"667",85.370003,85.669998,83.949997,84.489998,860900,79.034912
"668",83.959999,85.459999,83.959999,85.120003,622500,79.624252
"669",86.059998,87.809998,85.830002,87.269997,526800,81.635422
"670",88.029999,88.779999,87.690002,87.93,711800,82.252823
"671",87.029999,87.360001,85.959999,86.660004,888700,81.064812
"672",87.470001,88.089996,87.209999,87.959999,720500,82.280884
"673",89.669998,91.139999,89.120003,90.019997,773800,84.20787
"674",89.959999,90.199997,88.900002,89.82,963400,84.02079
"675",90.449997,93.449997,90,93.150002,1164500,87.135788
"676",93.57,95.040001,92.110001,94.470001,1768000,88.37056
"677",94.540001,97.620003,93.150002,97.370003,1116400,91.083313
"678",96.309998,97.68,94.910004,97.559998,1094400,91.92189
"679",98.400002,99.870003,97.309998,98.940002,1151500,93.222145
"680",97.940002,98.779999,96.889999,98.010002,1105400,92.345879
"681",97.580002,97.580002,95.139999,96.190002,796600,90.631058
"682",95.589996,96.760002,95.25,96.349998,752500,90.781815
"683",95.879997,97.019997,95.379997,95.779999,706800,90.244751
"684",95.769997,96.260002,94.199997,94.269997,1756300,88.822021
"685",93.980003,94.800003,93.32,94.620003,720100,89.151802
"686",94.43,95.199997,93.639999,94.110001,942500,88.671272
"687",94.360001,95.580002,94.040001,95.309998,623300,89.801918
"688",94.32,94.519997,93.650002,93.93,653200,88.501671
"689",94.650002,95.110001,92.889999,93.139999,946000,87.757324
"690",93.629997,93.879997,92.830002,93.32,745400,87.926926
"691",93.959999,94.139999,89.510002,89.879997,1190100,84.685722
"692",89.019997,89.019997,87.080002,87.209999,1031000,82.170021
"693",86.839996,87.540001,85.760002,86.82,1119600,81.802559
"694",87.059998,89.089996,86.839996,89.029999,1044100,83.884834
"695",88.68,90.050003,88.68,88.769997,926800,83.63987
"696",88.269997,88.529999,87.290001,87.480003,1128500,82.424423
"697",88.489998,88.870003,87.949997,88.43,486800,83.319527
"698",88.400002,89.830002,88.400002,89.489998,504600,84.318268
"699",91.059998,92.839996,90.93,91.610001,961100,86.315742
"700",90.889999,92.25,90.559998,92.059998,834000,86.739731
"701",92.5,94.099998,91.809998,93.620003,684500,88.209595
"702",93.860001,94.660004,92.889999,93.220001,788400,87.832703
"703",94.050003,94.349998,93.290001,93.769997,884500,88.350914
"704",93.959999,94.940002,93.459999,94.68,1407900,89.208328
"705",95.809998,97.139999,95.800003,96.849998,1117000,91.252922
"706",96.830002,98.459999,96.68,97.510002,1084600,91.874779
"707",99,100.160004,96.389999,100.160004,1836200,94.371635
"708",100.489998,100.989998,99.440002,100.349998,975500,94.550652
"709",100.32,102.220001,100.32,101.529999,955500,95.66246
"710",102.440002,103,101.660004,102.529999,1219100,96.60466
"711",102.529999,103.339996,102.220001,102.349998,938800,96.435066
"712",101.739998,101.989998,100.230003,101.029999,988800,95.191345
"713",100.389999,101.029999,98.779999,99.68,1051500,93.919373
"714",100.610001,101.599998,100.540001,101.419998,811800,95.558823
"715",102.599998,103.93,101.860001,103.870003,679600,97.867233
"716",104,105.660004,102.970001,105.5,1205100,99.403038
"717",105.110001,106.07,104.639999,106.010002,1071800,99.88356
"718",106.919998,108.449997,106.309998,107.260002,1949900,101.06131
"719",107.260002,107.919998,106.690002,107.650002,866500,101.428787
"720",106.559998,107.57,106.110001,106.779999,791100,100.609047
"721",106.349998,106.940002,105.980003,106.400002,921100,100.251007
"722",105.540001,106,104.459999,105.589996,716800,99.487823
"723",105.32,106.230003,105.120003,105.82,609100,99.704544
"724",105.82,106.709999,105.349998,106.550003,516600,100.392349
"725",106.07,106.610001,105.68,106.580002,943600,100.420601
"726",107.129997,107.589996,106.779999,107.059998,545300,100.872871
"727",106.18,106.980003,105.599998,106.300003,793600,100.156799
"728",106.779999,107.559998,106,106.809998,901100,100.637321
"729",106.75,107.760002,105.910004,107.129997,693400,100.938828
"730",107.690002,108.269997,107.169998,107.459999,879400,101.249748
"731",107.5,107.839996,106.519997,106.739998,1299300,100.571358
"732",107.25,107.699997,105.550003,107.690002,566200,101.466469
"733",107.339996,108.059998,107.160004,107.239998,390400,101.042465
"734",107.970001,108.489998,106.419998,106.519997,866700,100.364075
"735",105.099998,105.459999,104.669998,105.309998,595400,99.223999
"736",105.5,106.709999,105.260002,106.339996,776100,100.194481
"737",107.120003,108.209999,106.900002,107.830002,1014500,101.598366
"738",109.190002,109.379997,108.660004,108.940002,1129600,102.644218
"739",108.949997,109.220001,108.510002,109.139999,1455900,102.832672
"740",109.230003,109.529999,108.57,108.760002,1350300,102.474632
"741",109.209999,109.82,108.18,108.300003,1714200,102.041222
"742",107.959999,110.129997,107.220001,109.879997,1549800,104.203423
"743",110.029999,110.480003,107.980003,108.040001,1070200,102.458481
"744",109.779999,110.099998,107.919998,108.209999,1040900,102.619698
"745",108.209999,109.290001,108.209999,108.760002,1310200,103.141289
"746",109.199997,109.209999,107.739998,108.080002,1728900,102.496407
"747",107.839996,108.290001,107.019997,107.169998,1201600,101.63343
"748",107.279999,108.07,106.339996,106.599998,2214300,101.092865
"749",106.629997,106.900002,106.129997,106.400002,513900,100.903198
"750",106.440002,106.949997,106.199997,106.709999,204300,101.197197
"751",106.849998,107.040001,105.989998,106.57,1186800,101.064423
"752",106.900002,107.519997,106.419998,106.989998,993000,101.462723
"753",107.559998,107.559998,106.139999,106.32,655800,100.827339
"754",106.269997,106.849998,105.830002,106.239998,741400,100.751472
"755",106.529999,107.629997,106.290001,107.580002,675700,102.022247
"756",106,106.480003,105.209999,105.370003,995900,99.926422
"757",104.599998,105.300003,104.290001,105.239998,878100,99.803131
"758",105.269997,106.400002,105.220001,105.82,686200,100.35318
"759",106.120003,106.959999,105.809998,106.790001,1099900,101.273064
"760",106.440002,108.260002,106.209999,108.129997,1001600,102.543823
"761",108.010002,108.120003,106.709999,106.989998,1035900,101.462723
"762",107.349998,108.720001,107.019997,108.68,1231600,103.065422
"763",108.739998,108.949997,107.629997,108,1133200,102.420555
"764",107.330002,107.889999,106.599998,107.019997,907300,101.491173
"765",105.970001,108.25,105.959999,107.93,967000,102.354156
"766",108.730003,109.589996,108.290001,109.379997,2064600,103.729248
"767",108.790001,109.879997,108.57,108.57,1978900,102.96109
"768",102.330002,106.68,101.239998,105.059998,3113300,99.632431
"769",104.449997,104.540001,102.25,104.07,1583400,98.693573
"770",104.349998,104.510002,101,101.620003,1319800,96.370148
"771",99.230003,100.360001,98.360001,98.459999,1305600,93.373405
"772",99.269997,100.330002,98.800003,99.75,1192000,94.596756
"773",100.239998,100.879997,99.599998,99.639999,1058000,94.492432
"774",99.010002,101.089996,98.459999,101.050003,710100,95.829597
"775",100.25,101.07,97.389999,97.809998,1253300,92.756981
"776",98.839996,100.029999,97.480003,97.660004,1643500,92.614738
"777",99.760002,101.010002,98.309998,100.419998,1374200,95.23214
"778",102.239998,103.599998,102.010002,103.419998,797000,98.077156
"779",104.120003,104.440002,102.209999,102.650002,790800,97.346931
"780",101.529999,101.980003,101.129997,101.260002,765700,96.028755
"781",101.050003,101.339996,100.690002,101.059998,535300,95.839073
"782",101.510002,103.489998,101.459999,102.889999,1003800,97.574539
"783",104,104.449997,102.25,102.43,704100,97.138306
"784",102.040001,102.440002,101.169998,101.209999,705200,95.981323
"785",100.940002,101.419998,100.120003,101.199997,688800,95.971855
"786",101.019997,101.360001,99.839996,100.830002,667900,95.620964
"787",101.169998,103.18,101.169998,103.07,691000,97.745247
"788",102.650002,104.25,102.5,102.699997,753000,97.394348
"789",101.860001,102.110001,100.580002,101.940002,990400,96.673622
"790",97.75,98.970001,95.959999,96.529999,1437100,91.543098
"791",96.75,97.339996,90.800003,91.129997,1748600,86.422081
"792",92.370003,93.169998,88.720001,89.370003,2473700,84.753014
"793",87.370003,90.589996,86.629997,87.68,3088200,83.150299
"794",84.57,87.830002,83.160004,87.760002,3582300,83.226181
"795",87.739998,88.550003,84.699997,88.489998,3152600,83.918465
"796",88.190002,89.57,81.75,83.440002,2853800,79.129364
"797",84.730003,85.779999,81.93,85.050003,1837900,80.656181
"798",81.290001,81.839996,79.800003,80.889999,2639700,76.71109
"799",78.389999,79.5,76.339996,77.639999,2610500,73.628998
"800",70.949997,73.019997,69.209999,70.830002,3275900,67.170815
"801",74.309998,75.470001,70.849998,74.360001,2591800,70.51844
"802",71.900002,73.620003,69.93,71.470001,2440700,67.777748
"803",65.110001,69.400002,63.02,63.040001,3488100,60.374577
"804",67.660004,76.349998,66.339996,76.050003,3534000,72.834503
"805",64.089996,70.699997,61.740002,62.220001,2885200,59.589249
"806",64.360001,68.739998,61.509998,68.550003,3567800,65.651611
"807",64.43,69.809998,63.279999,66.18,2953900,63.381824
"808",65.129997,72.010002,62.860001,67.410004,2586700,64.559814
"809",67.559998,69.379997,64,64.559998,2422900,61.830311
"810",65.169998,65.290001,60.669998,63.110001,2312000,60.44162
"811",66.160004,70.25,66.139999,69.860001,1936800,66.906219
"812",70.43,75.779999,67.660004,72.860001,1827900,69.779381
"813",73.57,75.900002,72.559998,75.349998,1585800,72.164085
"814",72.709999,75.449997,71.82,73.980003,1582100,70.85202
"815",73.900002,76.190002,72.07,75.790001,1455500,72.585487
"816",74.650002,76.889999,73.970001,75.459999,1585500,72.269447
"817",71.25,73.910004,70.620003,73,1657900,69.91346
"818",71.510002,77.5,71.510002,76.919998,1883900,73.667709
"819",75.980003,77.970001,74.57,77.029999,1520200,73.773064
"820",79.550003,82.379997,78.040001,81.370003,2238600,77.929558
"821",85.040001,86.139999,82.309998,82.599998,2169000,79.107552
"822",83.550003,84.699997,80.970001,83.379997,1742500,79.854576
"823",84.879997,86.480003,83.489998,84.889999,2148000,81.300735
"824",84.370003,84.800003,81.93,83.550003,1136500,80.01738
"825",85.879997,86,82.449997,83.389999,1277000,79.864143
"826",80.400002,80.879997,78.199997,78.889999,1567900,75.55442
"827",79.019997,80.730003,77.190002,77.959999,1722000,74.663734
"828",80.959999,82.480003,79.050003,80,3483900,76.617485
"829",78.889999,80.910004,78.18,79.330002,2361600,75.975815
"830",78.25,78.669998,71.739998,74.43,3134200,71.282997
"831",76.400002,77.089996,74.779999,76.169998,1038200,72.949425
"832",76.580002,77.57,75.080002,75.610001,889700,72.413101
"833",77.18,77.93,75.730003,77.389999,997300,74.117844
"834",77.959999,80.459999,77.860001,79.910004,1079100,76.531288
"835",81.830002,82.790001,80.050003,80.129997,927100,76.741982
"836",82.32,83.040001,81.5,82.040001,1046300,78.571236
"837",80.410004,80.739998,78.610001,79.160004,1089900,75.813011
"838",76.940002,77.980003,74.339996,75.470001,1280500,72.279022
"839",74.660004,75.589996,73.269997,74.959999,1033100,71.790588
"840",75.879997,75.910004,73.040001,73.07,1006300,69.980507
"841",73.769997,73.93,71.290001,72.07,881400,69.022774
"842",73.82,75.959999,73.150002,73.940002,1048800,70.813713
"843",75.550003,76.129997,74.419998,75.989998,1271900,72.777031
"844",74.889999,75.279999,74.209999,74.769997,994900,71.60862
"845",75.699997,76.230003,72.809998,72.849998,1180700,69.769806
"846",71.709999,72.230003,69.290001,70.25,1214800,67.279732
"847",69,72.339996,67.43,72.260002,1184400,69.204742
"848",71.029999,71.959999,70.349998,71.129997,890100,68.12252
"849",73.919998,76.389999,73.110001,75.940002,1126800,72.729164
"850",75.419998,75.919998,73.32,73.370003,865400,70.267807
"851",74.099998,75.279999,73.470001,74.760002,1053800,71.599045
"852",74.059998,74.910004,73.620003,73.940002,1084400,70.813713
"853",74.209999,74.209999,72.910004,73.879997,1071400,70.756248
"854",77.279999,80.720001,76.379997,79.139999,1920700,75.793846
"855",82.449997,84.360001,80.160004,82.900002,1489300,79.394867
"856",84.080002,84.080002,79.760002,79.919998,1061900,76.540863
"857",78.75,80.160004,78.279999,79.010002,1514200,75.66935
"858",79.650002,81.519997,79.220001,80.669998,857400,77.259163
"859",81.75,82.559998,80.360001,80.860001,1134600,77.441124
"860",82.550003,85.550003,82.010002,85.139999,1142800,81.540161
"861",84.580002,88.089996,84.279999,87.980003,1332900,84.260094
"862",92.339996,92.860001,90.269997,90.699997,2437900,86.865082
"863",92.25,92.720001,89.860001,91.160004,1782000,87.305634
"864",89.75,92.93,89.190002,91.989998,1227600,88.100533
"865",90.989998,91.110001,87.540001,87.629997,1323400,83.924873
"866",84.389999,85.389999,81.849998,82.050003,1613600,79.213585
"867",84.82,84.959999,81.389999,83.610001,1150300,80.71965
"868",80.529999,84.57,80.529999,83.519997,1447600,80.632767
"869",86.75,86.800003,83.529999,84.93,1137000,81.994026
"870",84.599998,85.389999,83.650002,83.82,1770900,80.922401
"871",82.379997,84.050003,82.239998,82.620003,1672700,79.763885
"872",83.360001,83.5,80.809998,82.660004,4060100,79.80249
"873",81.730003,83.059998,80.639999,81.75,1518000,78.923958
"874",82.949997,83.779999,81.080002,81.099998,1938800,78.296417
"875",79.459999,79.989998,77.129997,77.18,1644500,74.511932
"876",76.970001,78.720001,76.370003,78.440002,1440700,75.728378
"877",77.169998,77.400002,75.110001,76.199997,1970600,73.565804
"878",77.330002,77.580002,75.769997,76.300003,1134200,73.662361
"879",76.389999,79.690002,76.089996,79.339996,1468300,76.597267
"880",78.860001,79.32,76.629997,76.940002,895400,74.280235
"881",78.889999,79.57,77.410004,77.669998,833600,74.984985
"882",79.639999,80,77.800003,78.699997,1036000,75.979393
"883",78.309998,78.660004,77.620003,77.849998,1419600,75.15876
"884",80.150002,80.260002,78.169998,80.160004,1456700,77.388916
"885",79.07,79.660004,75.629997,76.410004,1379500,73.768555
"886",76.870003,80.440002,76.739998,80.169998,1144300,77.398567
"887",80.779999,82.730003,79.970001,81.57,1437800,78.750175
"888",81.760002,82.279999,80.309998,81.650002,1044800,78.827415
"889",82.82,82.82,79.809998,80.550003,1636900,77.765434
"890",79.709999,81.589996,79.019997,79.940002,1102300,77.176529
"891",80.269997,80.269997,77.550003,77.709999,1399300,75.023621
"892",76.970001,78.18,76.970001,77.739998,1528200,75.052567
"893",77.639999,80.540001,77.5,79.830002,1507700,77.070328
"894",82.279999,82.279999,72.639999,75.620003,2889400,73.005859
"895",75.279999,77.709999,75.169998,77.480003,1709300,74.801559
"896",78.07,79.040001,75.779999,76.029999,1092200,73.401688
"897",75.269997,76.779999,74.470001,76.610001,1072700,73.961639
"898",76.089996,77.370003,75.870003,77.099998,1290300,74.4347
"899",76.870003,79.639999,76.779999,79.260002,1263400,76.520035
"900",77.809998,78.169998,76.739998,77.93,890700,75.236
