"","ZBH.Open","ZBH.High","ZBH.Low","ZBH.Close","ZBH.Volume","ZBH.Adjusted"
"450",122.739998,124.959999,122.150002,123.5,1015700,120.787636
"451",123.970001,127.800003,123.330002,127.68,1480500,124.875816
"452",127.349998,128.429993,126.919998,128.320007,957200,125.501778
"453",128.220001,128.220001,125.599998,126.32,1026100,123.545692
"454",126.550003,127.379997,123.779999,124.400002,930200,121.667862
"455",124.75,124.900002,122.739998,124.120003,1014300,121.394005
"456",122.730003,124.580002,121.199997,124.07,1362000,121.3451
"457",124.050003,125,120.650002,121.099998,1145700,118.440346
"458",121.610001,123.440002,120.019997,122.150002,1315600,119.467278
"459",115.550003,119.010002,113.769997,115.129997,3261200,112.601448
"460",116.32,117.879997,113.669998,115.290001,1316100,112.757942
"461",115.540001,116.900002,112.410004,114.580002,1782400,112.06353
"462",115.970001,116,113.540001,113.589996,1398400,111.095261
"463",113.849998,117.129997,113.849998,116.720001,1707300,114.15654
"464",117.379997,117.959999,113.379997,115.139999,1102600,112.611237
"465",115.639999,116.660004,114.559998,115.029999,1194800,112.503654
"466",114.540001,115.760002,114.160004,115.040001,971700,112.513435
"467",115.550003,118.349998,115.550003,118.160004,1482400,115.564911
"468",117.949997,119.489998,117.519997,119.220001,937800,116.601631
"469",118.690002,119.129997,116.5,117.620003,946400,115.036766
"470",117.589996,117.589996,114.019997,114.440002,1166800,111.926613
"471",115.089996,115.57,112.68,112.910004,1083800,110.430222
"472",113.970001,114.480003,112.110001,112.330002,698900,109.862968
"473",111.43,114.650002,110.660004,114.610001,931200,112.092873
"474",114.559998,117.980003,114.209999,117.050003,1131200,114.479286
"475",117,117.029999,113.169998,113.5,1074300,111.007248
"476",112.839996,113.07,110.769997,112.400002,1157300,109.931404
"477",113.25,113.629997,111.830002,112.690002,705200,110.21505
"478",112.059998,113.870003,111.480003,112.699997,268500,110.224808
"479",113.419998,113.889999,112.559998,113.25,602700,110.762741
"480",112.459999,113.709999,111.989998,113.120003,804700,110.63562
"481",113.519997,115.769997,113.089996,114.699997,2371100,112.180901
"482",114.220001,115.93,114.220001,114.959999,936500,112.435188
"483",115.129997,117.139999,114.839996,117.019997,1256100,114.449959
"484",117.599998,118.260002,116.099998,116.440002,1539000,113.88269
"485",116.099998,116.730003,111.790001,111.989998,1618900,109.530426
"486",110.68,112.910004,108.879997,112.910004,1477700,110.430222
"487",112.800003,113.129997,109,109.919998,1044600,107.505875
"488",109.959999,111.540001,107.68,111.099998,811000,108.659958
"489",112.290001,113.080002,109.779999,112.010002,1861000,109.549973
"490",113.489998,115.93,112.879997,112.949997,2531800,110.469315
"491",113.459999,114.099998,111.110001,112.360001,1059100,109.892288
"492",111.309998,111.690002,108.32,108.989998,1024300,106.596306
"493",108.510002,109.779999,106.860001,107.25,1497600,104.894508
"494",106.910004,108.25,104.690002,105.779999,2039400,103.456802
"495",104.470001,106.639999,103.809998,104.559998,1934200,102.263596
"496",104.089996,105.120003,100.459999,101.769997,1783900,99.534866
"497",101.879997,102.809998,98.75,99.379997,3067100,97.197365
"498",99.040001,99.379997,96.989998,97.230003,931600,95.094597
"499",97.599998,102.080002,97.300003,102.019997,1619200,99.779388
"500",100.25,101.730003,98.150002,101.709999,1578900,99.710754
"501",102,103.989998,101.559998,102.650002,1860000,100.632271
"502",103.040001,104.389999,102.43,103.720001,1389700,101.681252
"503",102.919998,103.68,101.449997,102.279999,1152100,100.269554
"504",101.699997,102.610001,99.849998,100.43,1166100,98.455917
"505",101.440002,104.190002,101.389999,103.860001,1580400,101.818489
"506",103.970001,105.25,103.620003,103.900002,900300,101.857704
"507",104.639999,106.260002,98.599998,101.57,3259000,99.573517
"508",102.709999,103.830002,101.720001,102.400002,1513300,100.387207
"509",101.910004,103.739998,101.199997,103.720001,1485200,101.681252
"510",103.440002,104.339996,102.550003,104.279999,938800,102.230247
"511",103.370003,103.849998,102.169998,102.690002,1271100,100.671501
"512",102.779999,104.18,102.720001,104.169998,1037000,102.122398
"513",104.25,105.709999,104.199997,105,959600,102.936096
"514",104.800003,106.790001,104.419998,106.220001,1244000,104.132118
"515",106.709999,107.029999,104.050003,105.339996,2101200,103.269394
"516",104.57,104.900002,103.169998,103.919998,1252800,101.877327
"517",104.440002,105.68,103.940002,104.779999,887900,102.720406
"518",104.860001,105.669998,104.050003,105.239998,764400,103.171371
"519",105.839996,108.389999,105.839996,107.410004,1151600,105.298729
"520",106.849998,107.099998,105.480003,105.839996,974500,103.75956
"521",105.82,106.620003,105.349998,105.660004,961700,103.583122
"522",106.379997,108.949997,105.860001,108.459999,1076600,106.328072
"523",108.599998,109.790001,107.760002,109.559998,1303500,107.406441
"524",115.260002,118.5,113.589996,116.599998,2744500,114.30806
"525",116.93,118.269997,115.660004,118.080002,2140200,115.758972
"526",118.230003,120,118.040001,118.32,1583100,115.994263
"527",117.709999,118.519997,116.989998,118.18,966600,115.857025
"528",118,120.339996,117.82,118.290001,1985000,115.964859
"529",117.519997,120.589996,117.519997,120.580002,1318200,118.209839
"530",121.230003,122.699997,120.610001,122.230003,2094200,119.827415
"531",122.75,124.139999,122.139999,123.949997,2036700,121.513596
"532",124.269997,124.440002,122.419998,123.559998,981400,121.131264
"533",122.989998,123.449997,122.440002,122.489998,839800,120.082298
"534",123.800003,124.230003,122.419998,123.650002,1212500,121.219498
"535",123.230003,124.110001,122.550003,123.559998,1106400,121.131264
"536",123.599998,124.529999,123.129997,123.980003,912800,121.543015
"537",124.029999,124.43,122.959999,123.480003,846300,121.052856
"538",123.449997,124.550003,123.150002,124.440002,819900,121.993965
"539",125,125.190002,123.07,123.900002,912800,121.464577
"540",123.93,124.629997,122.82,123.360001,1059300,120.935196
"541",122.650002,124.709999,122.650002,124.489998,946900,122.042984
"542",124.400002,124.75,123.489998,124.120003,1093000,121.68026
"543",124.919998,125.849998,124.540001,125.410004,1254200,122.944901
"544",125.860001,126.190002,123.389999,124.43,770700,121.984161
"545",124.300003,125.160004,123.400002,124.110001,1037100,121.670464
"546",124.150002,124.230003,122.5,123.239998,844700,120.817558
"547",123.309998,123.580002,121.080002,121.389999,1047900,119.003922
"548",121.169998,121.949997,120.080002,121.610001,881200,119.219604
"549",121.75,122.300003,120.919998,121.410004,1442700,119.023537
"550",121.75,122.809998,121.059998,122.68,1258100,120.268578
"551",123.160004,124.360001,122.050003,123.129997,972400,120.709702
"552",123.330002,123.830002,122.550003,122.940002,1316200,120.52346
"553",122.830002,125.940002,122.830002,125.919998,2429200,123.444878
"554",126.410004,126.849998,124.709999,125.32,1272600,122.856674
"555",125.57,126.080002,124.690002,125.720001,1228200,123.24881
"556",125.910004,128.509995,125.550003,127.43,1987700,124.925201
"557",126.849998,129.559998,126.839996,129.559998,1401600,127.013313
"558",128.679993,129,126.650002,126.68,1195100,124.189934
"559",126.360001,126.940002,124.410004,126.589996,966600,124.101715
"560",127.580002,128.199997,126.480003,126.919998,808700,124.425217
"561",126.660004,127.129997,124.989998,126.889999,1145800,124.395821
"562",126.860001,127.059998,125.599998,126.959999,1736000,124.700279
"563",127.559998,127.93,126.519997,127.699997,1156300,125.427109
"564",128.449997,128.509995,127.25,127.760002,799300,125.486053
"565",127.849998,127.849998,126.800003,127.5,891600,125.230675
"566",128.110001,128.729996,126.279999,126.480003,1897400,124.228836
"567",126.57,127.279999,125.870003,126.559998,817000,124.307404
"568",126.690002,127.540001,126.379997,127.209999,794300,124.945847
"569",128.919998,128.929993,127.010002,128.759995,1260500,126.468224
"570",128.320007,129.710007,128.100006,128.660004,1183800,126.370041
"571",128.630005,129.669998,128.610001,128.839996,896800,126.546814
"572",128.990005,129.009995,127.690002,128.539993,878900,126.252167
"573",128.880005,129.179993,127.75,127.919998,999800,125.643204
"574",128.429993,128.949997,127.639999,127.900002,857300,125.623558
"575",128.910004,129.539993,125.269997,125.519997,920400,123.285912
"576",125.839996,125.839996,119.010002,119.690002,2338100,117.5597
"577",119.660004,120.959999,118.019997,120,1423100,117.864166
"578",119.309998,122.370003,119.160004,121.199997,1534800,119.042801
"579",121.32,123.68,120.760002,122.760002,1287600,120.57505
"580",124.089996,125.580002,123,124.449997,1230100,122.234955
"581",124.07,125.449997,123.059998,124.720001,1442700,122.500168
"582",125,126.699997,119.5,123.860001,3728600,121.655464
"583",122.699997,123.650002,120.029999,120.830002,2117200,118.679398
"584",120.839996,123.269997,120.510002,123.160004,1512400,120.967934
"585",123.089996,123.309998,120.980003,121.220001,1185900,119.062454
"586",120.910004,123.599998,120.269997,123.209999,1433600,121.017036
"587",124,125.18,123.419998,124.309998,851600,122.09745
"588",122.169998,125.639999,121.809998,125.550003,947900,123.315384
"589",124.559998,125.209999,122.480003,123.389999,1033400,121.193825
"590",123.440002,123.489998,122.199997,122.559998,705200,120.378616
"591",121.389999,122.25,120.050003,121.910004,810400,119.740166
"592",121.379997,122.360001,118.800003,121.970001,983300,119.79911
"593",119.830002,120.400002,117.519997,118.660004,1081800,116.548012
"594",119.029999,120.050003,118.589996,118.75,751300,116.636414
"595",118.25,119.209999,117.150002,118.550003,765700,116.439972
"596",118.980003,119.669998,117.669998,118.080002,1066700,115.97834
"597",116.910004,117.93,115.599998,116.419998,1337300,114.347885
"598",115.860001,116.739998,115.169998,115.919998,1250400,113.856796
"599",116.760002,117.019997,116.050003,116.110001,1228400,114.043404
"600",116.07,116.089996,114.599998,115.150002,1104900,113.100487
"601",114.989998,115.209999,112.43,113.959999,1215100,111.931656
"602",114.080002,115.059998,114,114.519997,586400,112.481697
"603",114.639999,115,112,112.139999,842000,110.144066
"604",112.260002,113.309998,111.169998,112.220001,1250600,110.222649
"605",112.43,113.540001,112.050003,112.889999,628900,110.880722
"606",111.760002,114.220001,111.440002,113.93,1381000,111.902206
"607",114.120003,115.43,113.43,114.300003,985500,112.265633
"608",115.25,117.589996,114.379997,117.410004,1091200,115.320282
"609",118.379997,119.57,117.209999,118.540001,1242800,116.430145
"610",118.800003,120.82,118.190002,120.309998,1201900,118.16864
"611",120.910004,121.110001,119.459999,120.730003,758900,118.581184
"612",121.339996,122.260002,120.559998,121.709999,711500,119.543724
"613",122.93,123.669998,119.330002,120.480003,754800,118.335632
"614",120.32,121.300003,120,120.690002,785100,118.541878
"615",120.699997,120.849998,119.099998,119.790001,819000,117.657913
"616",119.809998,120.099998,116.870003,117.449997,1326500,115.35955
"617",117.370003,118.160004,116.800003,117.730003,933100,115.634575
"618",118.690002,119.099998,117.879997,118.120003,916600,116.017632
"619",118.040001,120.019997,117.709999,119.370003,1135400,117.245384
"620",119,120.139999,116.129997,119.709999,1479100,117.57933
"621",119.900002,120.150002,118,118.290001,2131600,116.184593
"622",118.290001,118.389999,117,117.419998,843900,115.330093
"623",117.669998,118.209999,116.529999,116.699997,884300,114.622894
"624",116.93,117,114.209999,114.57,1609700,112.530807
"625",115.120003,115.940002,114.970001,115.379997,1139900,113.564285
"626",115.669998,117.760002,114.900002,117.739998,2577800,115.887161
"627",118.800003,119.339996,116.260002,117.309998,1213800,115.463913
"628",117.639999,117.769997,116.32,116.730003,1147600,114.893051
"629",117.629997,118.160004,116.900002,117.650002,766100,115.798576
"630",116.889999,118.209999,116.230003,117.809998,910300,115.956039
"631",117.879997,120.769997,117.230003,120.699997,1596500,118.800583
"632",120.559998,121.099998,119.379997,120.690002,913100,118.790733
"633",120.949997,121.650002,120.279999,120.779999,632600,118.879311
"634",121,121.360001,120.099998,121,885000,119.095863
"635",120.669998,121.07,119.559998,120.599998,644100,118.702141
"636",120.839996,122.839996,120.470001,121.900002,1188100,119.981689
"637",122.279999,122.800003,121.379997,122.089996,1099400,120.168701
"638",122.370003,123.449997,121.629997,123.019997,1120500,121.084068
"639",122.68,124.620003,122.349998,124.080002,760200,122.127388
"640",124.379997,124.769997,123.419998,123.449997,1199000,121.507294
"641",123.68,123.830002,122.580002,122.809998,529200,120.877365
"642",122.989998,124.830002,122.93,124.830002,739000,122.865585
"643",125,126.07,123.470001,125.830002,1012900,123.849846
"644",125.330002,125.870003,123.050003,123.910004,1692300,121.96006
"645",130.5,136.220001,130.5,134.5,5793700,132.383408
"646",136.039993,136.139999,133.149994,134.529999,1921700,132.412949
"647",134,136.720001,133.490005,136.669998,1697200,134.519257
"648",136.139999,136.600006,133.539993,135.130005,1448200,133.003494
"649",135.199997,138.820007,134.919998,137.5,2176100,135.336227
"650",137.229996,138.270004,135.929993,138.070007,1554900,135.897232
"651",137,137.880005,134.179993,134.919998,1924300,132.796783
"652",135.559998,135.800003,133.800003,135.149994,1023300,133.023163
"653",133.470001,136.970001,132.740005,136.199997,1308800,134.056671
"654",136.279999,139,135.630005,138.929993,1251800,136.743683
"655",138.419998,139.710007,137.830002,138.309998,929600,136.133438
"656",139.050003,139.770004,137.160004,138.509995,1212400,136.330307
"657",138.580002,140.529999,137.990005,138.169998,1143000,135.995651
"658",136.830002,136.830002,133.820007,133.929993,1287100,131.822372
"659",134.5,135.929993,134.009995,135.130005,924900,133.003494
"660",136.350006,137.279999,135.949997,137.009995,846600,134.853912
"661",138.429993,138.960007,134.009995,138.559998,560600,136.379501
"662",138.600006,139.770004,137.880005,137.949997,1224500,135.779114
"663",138.610001,138.610001,137.089996,137.429993,1112600,135.267303
"664",137.690002,138.009995,136.25,137.110001,673300,134.952332
"665",136.789993,137.279999,133.059998,133.639999,1278700,131.536911
"666",134.649994,135.300003,133.679993,134.830002,891500,132.708221
"667",135.559998,136.460007,134.190002,134.5,797900,132.383408
"668",134.279999,137.279999,133.919998,137.139999,642700,134.981857
"669",138.259995,138.740005,137.410004,138.179993,979200,136.005493
"670",138.600006,139.75,138.259995,139.199997,1019400,137.009445
"671",138.160004,139.720001,137.899994,139.389999,863700,137.196442
"672",140,140.460007,136.919998,138.009995,943800,135.838165
"673",139.399994,139.820007,138.169998,139.539993,809200,137.344086
"674",139.740005,140.710007,138.919998,139.740005,857100,137.540924
"675",140.419998,140.419998,136.679993,137.080002,1121100,134.922775
"676",136.320007,138.539993,134.830002,138.520004,1209200,136.340149
"677",138.029999,141.75,137.559998,140.289993,1033500,138.082291
"678",141.309998,143,140.100006,142.610001,1171400,140.365768
"679",142.190002,143.570007,138.300003,138.789993,1127000,136.605881
"680",138.009995,139.089996,136.809998,137.660004,736600,135.493668
"681",137.649994,139.559998,137.320007,138.839996,1073200,136.655106
"682",142.399994,142.399994,138.470001,139.410004,1372900,137.216141
"683",139.419998,140.649994,139.210007,139.660004,886900,137.462204
"684",140.169998,142.270004,139.460007,142.020004,1668200,139.785065
"685",141.419998,142.490005,140.240005,141.649994,900300,139.420868
"686",142.240005,143.110001,139.559998,140.059998,1168300,137.855911
"687",140.119995,140.119995,137.270004,137.360001,1369100,135.19841
"688",137.740005,138.160004,135.559998,136.839996,1124000,134.686584
"689",136.789993,137.240005,133.800003,134.130005,955100,132.25119
"690",134.539993,137.729996,134.520004,137.270004,803300,135.347214
"691",137.360001,138.490005,133.539993,133.610001,782200,131.738464
"692",132.729996,133.809998,130.539993,131.949997,1100800,130.1017
"693",131.529999,133.080002,130.270004,132.940002,861100,131.07785
"694",133.710007,134.75,132.770004,134.449997,745700,132.566681
"695",136.169998,137.110001,134.100006,134.5,913500,132.615997
"696",133.630005,133.929993,130.619995,131.220001,1321500,129.381943
"697",132.300003,133.630005,131,133.419998,903300,131.551117
"698",132.720001,135.169998,132.289993,134.070007,999300,132.192047
"699",135.139999,137.610001,135.139999,136.440002,1155500,134.528824
"700",136.190002,137.229996,134.600006,135.240005,751500,133.345642
"701",136.979996,139.149994,135.889999,137.889999,1151500,135.958527
"702",137.550003,137.669998,135.080002,136.580002,1173400,134.666855
"703",137.119995,138.910004,136.960007,138.509995,663900,136.569824
"704",138.029999,138.919998,136.990005,137.610001,694700,135.682419
"705",138.029999,138.600006,136.610001,137.600006,787100,135.672577
"706",137.940002,137.940002,134.75,134.820007,639800,132.931519
"707",135.300003,136.089996,134.850006,135.220001,458000,133.325912
"708",135.470001,137.539993,133.539993,134.889999,683000,133.000534
"709",134.960007,135.119995,133.940002,134.070007,705100,132.192047
"710",134.919998,137,134.789993,135.949997,540200,134.045685
"711",135.75,138.860001,135.580002,138.190002,750000,136.254318
"712",137.5,138.110001,136.979996,138.070007,528400,136.135986
"713",138.009995,138.649994,136.720001,138.229996,750400,136.293762
"714",139.460007,140.210007,138.149994,138.220001,869300,136.28389
"715",138.729996,139.190002,136.059998,136.529999,1691100,134.617569
"716",141,143.449997,139.119995,140.309998,2641600,138.344604
"717",142.399994,144.440002,141.770004,143.220001,1460300,141.213837
"718",142.860001,143.960007,141.130005,141.929993,1207700,139.941925
"719",141.490005,144.960007,141.139999,144,1024800,141.98291
"720",143.009995,143.429993,140.929993,143.320007,860900,141.312454
"721",143.610001,145.460007,143.479996,144.539993,789100,142.51535
"722",144.320007,144.710007,143.070007,144.369995,590100,142.347733
"723",144.149994,145.389999,143.669998,145.029999,569800,142.998505
"724",145.389999,147.240005,144.539993,146.779999,816800,144.723984
"725",146.669998,147.520004,144.649994,144.990005,811700,142.959061
"726",145.669998,146.039993,144.490005,144.539993,855300,142.51535
"727",144.470001,145.669998,142.020004,142.570007,1258900,140.572968
"728",142.149994,142.589996,141.119995,142.320007,724900,140.326477
"729",142.929993,143.850006,142.649994,143.820007,527200,141.80545
"730",144.089996,145.460007,143.710007,145.080002,783400,143.047821
"731",145.580002,145.800003,144.320007,144.860001,876600,142.830887
"732",144.649994,146.889999,144.550003,146.559998,487400,144.50705
"733",146.589996,146.740005,144.880005,145.279999,351600,143.24501
"734",145.570007,145.929993,144.080002,144.460007,509400,142.436508
"735",143.539993,144.389999,142.669998,143.399994,520500,141.391312
"736",147.789993,150.789993,146.759995,148.369995,1513600,146.291687
"737",147.449997,148.960007,147.25,147.619995,867700,145.552216
"738",148.070007,149.630005,147.779999,148.529999,707400,146.449493
"739",148.470001,148.809998,146.550003,146.720001,613400,144.664841
"740",147,147.699997,145.029999,145.229996,875100,143.195694
"741",145.850006,147.119995,145.25,147.009995,691700,144.95076
"742",146.919998,148.990005,146.259995,147.410004,823800,145.345169
"743",147,149.190002,146.679993,148.070007,1039800,145.995926
"744",149.320007,150.600006,148.419998,150,1308200,147.89888
"745",150.119995,150.630005,148.229996,149.860001,732600,147.760864
"746",149.899994,150,147.460007,148.880005,1436900,146.794571
"747",150.339996,150.699997,148.160004,148.800003,965400,146.715698
"748",149.690002,150.630005,148.279999,150.320007,2471500,148.214371
"749",150.789993,151.289993,149.759995,151.240005,917700,149.121506
"750",151.190002,151.610001,150.279999,150.869995,245000,148.756668
"751",150.779999,151.669998,149.300003,150.300003,611700,148.430801
"752",150.580002,150.630005,149.679993,150.009995,391900,148.144409
"753",150.149994,150.539993,148.229996,148.75,589800,146.90007
"754",148.289993,149.710007,148.289993,149.679993,612400,147.818497
"755",149.979996,150.050003,147.470001,149.199997,1052400,147.344482
"756",147.419998,149.679993,145.960007,148.809998,963500,146.959335
"757",148.570007,148.830002,147.229996,147.949997,944100,146.110016
"758",148.550003,149.139999,146.690002,147.820007,907300,145.981659
"759",148.350006,149.929993,147.440002,149.589996,908800,147.729614
"760",150.050003,150.389999,148.309998,148.600006,1007600,146.751938
"761",149.630005,151.160004,148.699997,149.990005,1159700,148.12468
"762",149.669998,150.539993,148.929993,149.020004,635800,147.166733
"763",148.119995,149.139999,147.279999,148.339996,1009500,146.495163
"764",148.240005,149.559998,147.25,148.149994,654700,146.307526
"765",148.860001,149.220001,147.899994,148.770004,664900,146.919815
"766",148.940002,149.949997,148.580002,149.380005,852300,147.522232
"767",149.059998,150.169998,147.860001,149.479996,926600,147.620987
"768",150,151.699997,149.960007,150.979996,851500,149.102341
"769",150.869995,150.949997,149.149994,149.509995,796700,147.650604
"770",149.479996,149.479996,146.720001,147.800003,737900,145.961884
"771",146.050003,148.610001,145.029999,148.039993,678700,146.198914
"772",148.139999,149.899994,148.139999,149.199997,829200,147.344482
"773",149.75,152.429993,149.429993,150.75,1197400,148.875214
"774",149.320007,151.229996,148.100006,151.179993,720200,149.299835
"775",150.220001,151.589996,146.779999,147.899994,1407700,146.060654
"776",148.779999,150.240005,148.419998,148.509995,1905600,146.663055
"777",152.899994,159.589996,152.440002,156.770004,3068300,154.820343
"778",156.820007,159.190002,155.429993,157.699997,1364100,155.73877
"779",158.009995,159.789993,157.160004,159.009995,1185700,157.032486
"780",158.279999,158.729996,156.119995,156.389999,889300,154.445084
"781",155.479996,158.570007,155.149994,158.220001,1079900,156.252304
"782",158.800003,159.639999,157.830002,159.289993,886800,157.308975
"783",159.199997,159.690002,158.220001,158.699997,743700,156.726334
"784",159,159.830002,157.389999,158.729996,743200,156.755951
"785",158.619995,160.429993,157.600006,160.399994,621700,158.405182
"786",159.949997,160.089996,157.839996,159.25,771400,157.269485
"787",159.690002,161.110001,158.610001,160.020004,961200,158.029938
"788",160,160.029999,157.300003,158.389999,950900,156.420181
"789",158.559998,159.100006,155.979996,157.389999,1020400,155.432648
"790",153.580002,155.100006,153,154.330002,1917900,152.410675
"791",153.509995,154.570007,149.529999,149.729996,2300000,147.867889
"792",150.899994,152.699997,146.509995,146.559998,1273100,144.737305
"793",143.149994,145.710007,139.889999,139.949997,2046400,138.209518
"794",136.139999,137.440002,132.509995,136.149994,2473600,134.456772
"795",136.779999,139.279999,134.75,139.25,1712400,137.518219
"796",138.970001,142.449997,130.410004,133.860001,1933300,132.195251
"797",136.479996,139.25,134.080002,138.070007,2009000,136.352905
"798",135.279999,135.860001,127.43,129.190002,2104100,127.583359
"799",125.260002,125.949997,121.75,124.099998,2800600,122.556633
"800",115,119,111.019997,111.260002,2380500,109.876312
"801",115,118.639999,110.089996,118.309998,2649900,116.838638
"802",114.739998,116.639999,108.82,111.190002,2328900,109.80719
"803",103.620003,106.830002,99.260002,102.029999,3323600,100.761101
"804",106.5,108.099998,93.940002,97.800003,4476800,96.583725
"805",83.650002,95.099998,79.029999,92,4818600,90.85585
"806",93.82,94,83.699997,86.160004,3774500,85.088478
"807",82.309998,83.720001,74.370003,80.629997,3902800,79.627243
"808",80.610001,91.330002,76.660004,89.139999,3113800,88.031403
"809",90.57,93.160004,83.730003,85.980003,3012700,84.910713
"810",84.709999,85.18,78.699997,80.809998,2487100,79.805008
"811",85.629997,93.93,85,93.400002,2339300,92.238434
"812",92.839996,101.970001,92.080002,96.830002,2313500,95.625771
"813",98.239998,104.839996,96.510002,100.849998,2254100,99.843254
"814",97.370003,98.419998,92.470001,94.940002,1822100,93.992256
"815",94.989998,98.82,91.589996,98.279999,2024800,97.298912
"816",98.150002,102.040001,96,101.080002,1923700,100.070969
"817",97.050003,97.050003,88.480003,89.629997,1713800,88.735252
"818",88,94.980003,88,92.709999,1633700,91.784508
"819",92.190002,92.879997,89.209999,92.010002,2557700,91.091499
"820",100,100.610001,95.43,97.940002,2632000,96.962296
"821",103.089996,108.449997,100.900002,101.910004,3021400,100.892677
"822",103.239998,112,102.690002,111.279999,2937200,110.169144
"823",111.959999,114.760002,108.279999,110.360001,2058200,109.258324
"824",108.400002,109,104.139999,108.019997,1133200,106.941673
"825",109.900002,114.660004,109.230003,113.589996,2304900,112.456078
"826",109.089996,112.419998,108.68,110.120003,1599500,109.020714
"827",110.940002,112,107.209999,109.32,1446400,108.228714
"828",113.860001,118.709999,113.5,118.580002,1908200,117.396263
"829",116.459999,119.019997,115.389999,117,1097100,115.832039
"830",113.529999,115.790001,111.580002,112.139999,1502600,111.020538
"831",113.489998,114.230003,109.07,109.260002,1602500,108.169304
"832",109.839996,113.900002,109.610001,112.989998,3186300,111.862061
"833",114.510002,117.089996,113.110001,116.449997,1475900,115.287529
"834",117.199997,118.540001,116.410004,117.489998,1468900,116.317146
"835",118.800003,119.5,114.529999,114.739998,1210100,113.594597
"836",116.769997,123.010002,116.660004,120.860001,1383300,119.653503
"837",120,123.099998,118.129997,119.699997,1713600,118.505081
"838",117.599998,118.339996,115.599998,116.25,1507300,115.089531
"839",115.410004,115.879997,113.300003,114.07,1353900,112.93129
"840",115.550003,120.07,115.540001,118.019997,1071900,116.84185
"841",118.800003,119.809998,115.610001,115.879997,820800,114.723213
"842",117.839996,120.629997,117,119.400002,1520300,118.208076
"843",120.989998,121.860001,119.5,121.860001,1465200,120.643517
"844",122.410004,124.57,116.669998,117.989998,1901200,116.812149
"845",119,120.239998,113.510002,113.589996,1351200,112.456078
"846",113,113.540001,109.379997,111.07,1913900,109.961227
"847",109.18,112.629997,108.779999,112.099998,1611600,110.980949
"848",111.139999,112.919998,110.529999,112.389999,855700,111.268059
"849",117,123.769997,116.290001,122.669998,2375900,121.445435
"850",122.529999,125.5,122.279999,123.949997,1519000,122.712662
"851",125.300003,127.199997,124.870003,126.599998,1403000,125.336197
"852",125.419998,125.970001,120.650002,122,2490200,120.782127
"853",122,123.599998,121.169998,123.400002,1027400,122.168159
"854",127.699997,129.520004,126.389999,126.739998,1967500,125.474808
"855",128.309998,129.970001,127,128.339996,1494300,127.05883
"856",129.490005,130.380005,127.720001,127.989998,959000,126.712318
"857",128.520004,128.520004,123.540001,126.339996,1345800,125.078796
"858",125.980003,128.649994,125.860001,127.879997,612000,126.603424
"859",128.600006,129.070007,127.389999,128.479996,1031900,127.197441
"860",129.089996,134.100006,128.380005,130.369995,1382400,129.068573
"861",129.449997,132.119995,128.979996,129.509995,1150400,128.217148
"862",134.089996,139.339996,133.5,137.399994,1879900,136.028381
"863",137.399994,139.429993,135.699997,136.5,1330900,135.13736
"864",134.869995,136.800003,132.059998,134.139999,1658500,132.800934
"865",135.089996,137.470001,133.169998,134.289993,1981300,132.949432
"866",130,130.100006,120.830002,121.139999,1937300,119.93071
"867",125.010002,126.080002,121.089996,125.190002,1853700,123.940277
"868",121.959999,128.190002,121.019997,127.129997,1498200,125.860916
"869",130.910004,132.729996,128,131.059998,1639100,129.751678
"870",131.520004,131.520004,127.510002,128.070007,1056700,126.791542
"871",127.379997,128.800003,126.620003,127.440002,865700,126.167816
"872",129.779999,130.630005,125.720001,126.220001,1562300,124.959999
"873",125.419998,125.650002,122.699997,124.599998,918800,123.356178
"874",126.290001,128.479996,125.870003,125.959999,930000,124.702599
"875",124.720001,124.720001,115.5,118.220001,2928800,117.039871
"876",118.029999,118.029999,112,115.300003,3492300,114.149017
"877",115.220001,117.459999,113.959999,115.43,3381600,114.516083
"878",116.480003,117.779999,115.510002,116.900002,1759600,115.974442
"879",116.699997,120.779999,115.970001,119.360001,1917600,118.41497
"880",119.800003,120.980003,117.440002,119.339996,2039700,118.395119
"881",121.459999,122.989998,120.190002,120.610001,1464000,119.655052
"882",121.879997,122.599998,117.150002,118.07,1516900,117.13517
"883",117.230003,119.610001,116.480003,117,1123200,116.073647
"884",116.800003,119.43,115.800003,118.919998,1936200,117.978432
"885",118.449997,119.349998,115.050003,117.639999,1546100,116.70858
"886",117.190002,119.5,115.589996,119.43,845100,118.484406
"887",119.870003,124.209999,119.860001,120.870003,1459800,119.913002
"888",121.040001,124.209999,120.669998,124.169998,1335000,123.186882
"889",126.480003,132.550003,125.550003,131.720001,2021900,130.677094
"890",131.300003,131.320007,129.100006,130.559998,1359700,129.526276
"891",131.110001,136,130.880005,135.139999,1639400,134.070007
"892",134.289993,135.389999,130.289993,130.679993,1289700,129.64534
"893",132.449997,133.550003,132,132.529999,952800,131.480667
"894",132.229996,134.639999,131.839996,133.089996,972500,132.036255
"895",133.169998,134.089996,131.660004,132.770004,735500,131.718811
"896",132.649994,134.210007,131.779999,134.110001,745300,133.048187
"897",133.039993,134.919998,130.929993,134.240005,963900,133.177155
"898",135.050003,136.059998,133.229996,134.160004,1173100,133.097778
"899",134.929993,139.850006,134.779999,139.580002,1111000,138.474854
"900",137.199997,138.869995,135.070007,138.300003,987200,137.204987
"901",137.429993,137.630005,133.360001,134.860001,1309300,133.792236
