"","MMC.Open","MMC.High","MMC.Low","MMC.Close","MMC.Volume","MMC.Adjusted"
"892",113.599998,113.910004,112.919998,113.480003,890300,110.875145
"893",114.620003,114.889999,113.650002,114.400002,1247200,111.774025
"894",113.760002,115.610001,113.760002,115.510002,1468300,112.858543
"895",115.580002,116.559998,114.75,115.279999,1293700,112.63382
"896",114.900002,115.07,114.139999,114.620003,1008400,112.442528
"897",114.599998,114.870003,113.220001,114.610001,1392500,112.432724
"898",114.489998,114.980003,113.730003,114.209999,1435800,112.040314
"899",113.839996,115.580002,113.150002,115.580002,1354300,113.384293
"900",114.220001,117.050003,113.209999,116.709999,1721200,114.492828
"901",118,118,115.489998,116.599998,2093100,114.384918
"902",116.529999,117.330002,115.68,115.82,1723200,113.619736
"903",115.849998,117.620003,115.650002,117.389999,1897500,115.159904
"904",117.269997,118.910004,117.099998,118.43,1553500,116.180145
"905",118,118.809998,117.43,118.769997,1345400,116.513687
"906",118.379997,119.209999,116.949997,117.739998,1544200,115.50325
"907",118.050003,118.120003,116.110001,116.410004,1503500,114.198524
"908",117.18,117.970001,115.779999,116.980003,1726700,114.757698
"909",117.839996,118.220001,116.440002,116.650002,1370500,114.433975
"910",116.260002,117.309998,116.080002,117.150002,1115700,114.924469
"911",116.809998,117.739998,116.089996,116.610001,1059500,114.39473
"912",116.370003,117.260002,116.169998,116.510002,1029600,114.296623
"913",116.370003,117.610001,116.370003,116.93,1236900,114.708649
"914",116.919998,117.360001,115.919998,116.099998,899400,113.894409
"915",115.559998,116.459999,115.139999,116.050003,1019500,113.845367
"916",114.860001,115.290001,112.18,113.470001,2491800,111.314377
"917",113.870003,114.110001,111.959999,112.620003,1898600,110.48053
"918",113.349998,113.669998,112.269997,112.989998,1918300,110.843498
"919",112.879997,114.470001,112.239998,114.220001,1218200,112.050133
"920",114.309998,115.379997,114.230003,114.68,1284300,112.501389
"921",115.360001,115.419998,113.43,114,1962000,111.834305
"922",114.349998,115.339996,113.970001,114.910004,1571400,112.727028
"923",114.629997,115.5,113.940002,115.480003,1693600,113.286194
"924",115.279999,118.959999,115.07,118.910004,2075100,116.651039
"925",119.410004,120.970001,115.75,116.580002,3187700,114.365295
"926",117.309998,117.940002,113.629997,115.410004,1400600,113.217537
"927",114.540001,114.739998,112.139999,113.480003,2689500,111.324181
"928",114.449997,117.809998,114.349998,116.75,1843600,114.532066
"929",116.760002,117.5,115.580002,115.610001,1859200,113.413719
"930",115.959999,116.449997,114.860001,115.779999,1023800,113.580505
"931",116.839996,118.040001,116.470001,117.800003,1199300,115.562119
"932",118.110001,119.400002,118,118.620003,1395300,116.366547
"933",118.959999,120.510002,118.610001,118.830002,1572800,116.572556
"934",117.699997,118.559998,116.510002,117.879997,1879700,115.640602
"935",117.529999,119.400002,117.269997,117.669998,3068900,115.434586
"936",116.440002,116.760002,114.470001,116.269997,2227800,114.061172
"937",116.279999,117.610001,114.970001,116.269997,1819200,114.061172
"938",116.169998,117.07,114.459999,114.540001,1453500,112.364052
"939",114.419998,114.739998,112.540001,112.730003,1719600,110.588432
"940",112.400002,113.370003,110.709999,112.959999,2395100,110.814064
"941",114.099998,115.849998,113.260002,114.540001,2059300,112.364052
"942",114.32,114.889999,113.169998,114.050003,1603600,111.883362
"943",114.550003,115.839996,113.580002,114.699997,2499600,112.521004
"944",115.029999,115.449997,113.589996,114.230003,2052300,112.059944
"945",113.419998,115.800003,113.190002,114.559998,1641600,112.383667
"946",115.440002,116.089996,114.68,115.660004,1346700,113.462776
"947",116.080002,117.139999,114.459999,114.879997,2185600,112.697578
"948",115.589996,116.199997,114.260002,114.690002,1605400,112.511208
"949",114.610001,115.68,114.129997,114.260002,2141300,112.545685
"950",115.190002,116.510002,114.230003,115.709999,1698200,113.973923
"951",115.300003,117.18,115.269997,116.589996,1285800,114.840714
"952",116.260002,117.559998,114.370003,114.949997,1210200,113.225319
"953",115.400002,116.279999,114.269997,114.510002,1329400,112.791931
"954",113.760002,115.120003,113.300003,114.360001,1449000,112.644173
"955",114.660004,115.980003,114.339996,114.940002,1606900,113.215485
"956",115.18,115.559998,112.839996,113.029999,1190900,111.334129
"957",113.790001,114.110001,112.239998,112.470001,1106400,110.782532
"958",112.610001,113.830002,112.279999,112.300003,1145900,110.615082
"959",112.300003,113.650002,111.839996,113.379997,1050500,111.678879
"960",113.82,113.860001,112.779999,113.699997,1275400,111.994072
"961",112.709999,112.720001,110.349998,111.089996,1438600,109.423241
"962",111.330002,111.989998,110.410004,110.410004,1088900,108.753441
"963",108.830002,109.400002,107.290001,107.529999,2524300,105.916649
"964",107.32,107.870003,102.860001,102.949997,3065400,101.405373
"965",102.589996,104.639999,102.110001,103.459999,2797600,101.907715
"966",104,105.440002,103.269997,104.889999,2567000,103.316261
"967",106.43,107.43,105.480003,106.57,2343900,104.971054
"968",106.860001,111.379997,106.650002,109,2234400,107.364601
"969",109.919998,110.730003,107.849998,108.400002,1573500,106.773598
"970",109.139999,110.730003,108.169998,109.559998,1405300,107.916183
"971",116,117.129997,110.169998,110.580002,3255100,108.920883
"972",110.68,113.080002,109.970001,112.510002,2118200,110.821938
"973",113.32,113.959999,112.709999,113.360001,1231500,111.65918
"974",112.989998,113.279999,111.580002,112.330002,1372700,110.644638
"975",112.940002,113.949997,112.839996,113.309998,1381600,111.609924
"976",114.120003,115.720001,113.75,115.660004,1783400,113.924675
"977",114.400002,114.879997,112.919998,114.239998,1467900,112.52597
"978",114.040001,114.860001,111.959999,112,1856800,110.319588
"979",112.080002,114.940002,111.440002,114.480003,2282500,112.76239
"980",114.760002,114.989998,112.900002,112.980003,1295500,111.284882
"981",113.580002,113.959999,112.050003,113.279999,1109800,111.580383
"982",114.279999,115.379997,113.5,115.099998,1667200,113.37307
"983",114.800003,115.269997,113.440002,115.230003,1633900,113.501129
"984",115,115.790001,114.150002,114.360001,564000,112.644173
"985",114.260002,114.739998,113.32,114.639999,2837100,112.919975
"986",115.349998,116.989998,115.169998,116.339996,1510300,114.594467
"987",116.379997,116.580002,114.970001,116.019997,972400,114.279266
"988",115.980003,117,115.120003,116.540001,2452500,114.791473
"989",116.389999,117.389999,115.339996,117.32,2077100,115.559761
"990",117.029999,118.43,115.690002,116.059998,1511700,114.318665
"991",114.18,117,114.089996,116.699997,1859600,114.949059
"992",116.489998,116.93,115.25,115.900002,2087300,114.161064
"993",116.110001,116.309998,114.93,115.370003,3355100,113.63903
"994",114.660004,116.32,114.43,115.440002,2363500,113.707977
"995",116.279999,116.790001,114.870003,114.919998,1733900,113.19577
"996",115.5,117.290001,115.150002,116.650002,2117600,114.899826
"997",117.010002,118.32,116.580002,117.120003,1751400,115.36277
"998",117.57,119.309998,117.57,118.690002,1435500,116.90921
"999",118.360001,118.620003,115.220001,116.269997,3792500,114.525513
"1000",115.620003,116.050003,112.540001,115.050003,1491100,113.32383
"1001",114.629997,115.080002,113.889999,114.400002,1172500,112.683578
"1002",114.650002,115.160004,113.68,113.690002,846400,111.984238
"1003",114.139999,115.290001,113.919998,115.129997,372400,113.402618
"1004",115.68,116.110001,114.839996,115.199997,968200,113.471573
"1005",115.660004,115.940002,114.769997,114.800003,773700,113.077576
"1006",115.209999,115.660004,114.709999,115.010002,651200,113.284424
"1007",115.339996,117.190002,114.739998,117,908600,115.24456
