"","MSI.Open","MSI.High","MSI.Low","MSI.Close","MSI.Volume","MSI.Adjusted"
"902",140.649994,141.25,137.460007,137.539993,906000,134.996048
"903",138.360001,139.990005,136.770004,137.570007,1211200,135.025497
"904",138.350006,139.529999,137.440002,138.330002,1379900,135.771439
"905",137.889999,144.050003,137.889999,144.029999,1994000,141.366028
"906",147.710007,151.990005,141.949997,144.259995,2828900,141.591751
"907",144,144.5,140.899994,142.220001,1472100,139.589493
"908",142.160004,143.520004,140.210007,142.869995,1458900,140.227478
"909",142.470001,146.339996,142.399994,145.009995,948000,142.327881
"910",143.800003,146.5,142.75,145.960007,716100,143.26033
"911",144.889999,145.600006,143.830002,145.369995,704500,142.681198
"912",145.770004,147.399994,145.770004,147.360001,981900,144.63443
"913",147.580002,149.979996,147.080002,149.800003,1377600,147.029297
"914",150,151.490005,149.529999,150.460007,1288400,147.677109
"915",148.679993,151.720001,148.440002,151.610001,1069800,148.805817
"916",151.149994,152.039993,150.300003,151.919998,794200,149.110092
"917",151.479996,153.990005,151.479996,153.970001,905800,151.122177
"918",154.440002,155.309998,153.919998,154.779999,654300,151.917175
"919",155.300003,155.300003,152.660004,153.330002,835500,150.493988
"920",154.259995,154.350006,151.350006,151.809998,1418700,149.002121
"921",151.690002,153.940002,151.550003,153.580002,759500,150.73938
"922",153.039993,155.25,152.330002,154.75,1411700,151.887726
"923",154.279999,154.289993,152.669998,153.770004,964100,150.925858
"924",154,157.970001,153.529999,157.089996,902800,154.184433
"925",156.509995,157.220001,152.100006,153.520004,1015400,150.680496
"926",154.039993,155.460007,151.240005,153.039993,1361600,150.209351
"927",151.149994,154,150.320007,152.490005,1080200,149.66954
"928",154.080002,155.369995,152.729996,153.570007,685500,150.729584
"929",153.460007,154.979996,150.050003,150.339996,941300,147.559311
"930",152.029999,154.300003,151.600006,153.860001,1232900,151.014191
"931",153.820007,157.080002,153.820007,156,1574900,153.754196
"932",156.809998,157.770004,156.399994,156.800003,557600,154.542664
"933",157.699997,158.990005,157.029999,157.089996,896600,154.828491
"934",154.639999,158.449997,153.539993,158.179993,1382500,155.902802
"935",157.020004,158.309998,155.729996,157.309998,1483000,155.045334
"936",155.039993,155.039993,151.330002,152.570007,1382800,150.373581
"937",153.169998,157.389999,152.389999,157.270004,893100,155.00589
"938",157.139999,157.889999,152.110001,152.199997,1065800,150.008881
"939",151.649994,152.869995,149.809998,151.690002,1041400,149.506241
"940",150.669998,154.580002,150.149994,154,624000,151.782974
"941",155.860001,158.389999,155.25,156.630005,1163300,154.375107
"942",157.279999,158.960007,157.259995,157.649994,692400,155.380417
"943",157.710007,158.039993,156.070007,156.809998,813800,154.552505
"944",158,158.850006,155.339996,156.789993,715500,154.532806
"945",153.699997,157.580002,153.699997,156.910004,592800,154.651077
"946",158,158.649994,156.589996,157.509995,721400,155.242447
"947",158.270004,159.240005,156.610001,156.960007,772300,154.700363
"948",158.460007,160.509995,157.539993,160.309998,833100,158.002121
"949",161.679993,163.710007,161.679993,162.770004,682900,160.426712
"950",164.389999,167.169998,164,166.779999,1274700,164.378983
"951",167.529999,168.839996,166.009995,168.330002,653200,165.906677
"952",167.860001,169.679993,165.570007,166.240005,954100,163.846756
"953",167.389999,168.710007,166.259995,166.919998,436300,164.516983
"954",165.899994,174.940002,165.889999,171.589996,1811200,169.119751
"955",171.419998,172.820007,169.789993,170.910004,1126400,168.449524
"956",171.449997,173.360001,169.710007,170.160004,728500,167.710342
"957",170.149994,171.600006,168.789993,168.899994,893600,166.46846
"958",170.440002,171.809998,169.449997,170.490005,530000,168.035583
"959",170.880005,171.479996,168.850006,169.059998,727800,166.62616
"960",173.179993,176.919998,171.710007,174.779999,1030300,172.263824
"961",172.479996,173.029999,169.419998,172.300003,845400,169.819519
"962",172.039993,175.240005,171.919998,172.360001,854600,169.878662
"963",169.139999,170.419998,164.350006,164.490005,1116900,162.121948
"964",163.899994,165.389999,160.889999,162.889999,1145500,160.544983
"965",160.5,161.820007,156.300003,158.059998,1093300,155.784531
"966",160,164.770004,159.880005,163.470001,1089800,161.116653
"967",165.660004,169.279999,165.410004,166,968100,163.610214
"968",166.229996,166.380005,160.190002,160.330002,1408200,158.021835
"969",163.130005,165.570007,160.520004,160.850006,1098200,158.534363
"970",162.270004,165.789993,161.199997,164.479996,992500,162.112106
"971",171.940002,175.710007,169.919998,170.259995,1275400,167.808899
"972",170.070007,170.660004,165.960007,166.800003,979800,164.398712
"973",169.039993,170,167.240005,169.729996,533600,167.286514
"974",168.580002,169.729996,166.5,167.529999,411100,165.118195
"975",169.320007,172.419998,168.699997,170.5,493100,168.045425
"976",172.360001,173.919998,171.25,173.899994,575600,171.396484
"977",172.080002,172.929993,169.429993,169.570007,769900,167.128815
"978",169.949997,170.190002,167.279999,167.449997,542800,165.039337
"979",166.610001,169.279999,165.389999,169.160004,400800,166.724731
"980",169.350006,170.580002,166,167.300003,1254900,164.89151
"981",168.089996,169.809998,166.179993,169.380005,654900,166.941574
"982",170.960007,172.580002,170.470001,171.869995,858300,169.395706
"983",172,175.410004,171.330002,172.130005,1198300,169.651978
"984",173.630005,174.729996,172.380005,173.460007,287600,170.96283
"985",172.600006,174.630005,170.270004,171.529999,1513700,169.060608
"986",172.779999,173.440002,169.779999,170.5,1202100,168.045425
"987",170.630005,171.75,169.020004,171.059998,721700,168.597382
"988",170.830002,172.550003,168.600006,171.119995,776100,168.656509
"989",171.589996,172.440002,169.5,170.399994,810300,167.946869
"990",170.449997,171.960007,169.919998,170.460007,457500,168.006012
"991",169.320007,172.860001,168.339996,172.479996,1262500,169.996933
"992",173.440002,175.199997,172.089996,172.899994,566700,170.410889
"993",173.059998,174.289993,170.649994,171.860001,846500,169.385849
"994",170.539993,171.309998,166.929993,168.399994,2205800,165.975662
"995",168.699997,169.809998,165.770004,165.919998,1903500,164.223755
"996",167.020004,168.869995,166.300003,168.029999,1604000,166.31218
"997",168.080002,168.839996,164.770004,166.919998,1559300,165.213531
"998",167.630005,170.389999,166.860001,169.649994,1322700,167.915619
"999",169.149994,171.029999,168.710007,170.259995,1989500,168.519394
"1000",167.529999,168.360001,163.160004,165.220001,954200,163.530914
"1001",165.059998,167.880005,164.779999,167.449997,717900,165.738113
"1002",168.050003,170.339996,167.919998,168.610001,633000,166.886261
"1003",169,169.190002,167.369995,168.470001,239000,166.747681
"1004",169.919998,170.440002,167.830002,169.410004,615200,167.678085
"1005",170.539993,170.699997,166.380005,166.940002,461900,165.233322
"1006",167.509995,168.860001,166.889999,166.979996,561300,165.272934
"1007",166.679993,170.169998,166.509995,170.059998,485400,168.321426
