"","KSU.Open","KSU.High","KSU.Low","KSU.Close","KSU.Volume","KSU.Adjusted"
"904",171.830002,176.830002,171.830002,176.589996,940800,174.694107
"905",175.830002,195.470001,175.830002,185.419998,3685600,183.429306
"906",184.679993,189.399994,183.119995,187.039993,1339000,185.031921
"907",187.669998,188.339996,182.330002,184.490005,1217100,182.509293
"908",185.440002,187.529999,184.009995,184.479996,1064500,182.499405
"909",184.789993,187.800003,183.550003,184.039993,1013700,182.064117
"910",183.979996,184.75,181.720001,183.130005,793800,181.163879
"911",182.970001,185.259995,182.399994,183.929993,653600,181.955307
"912",183.229996,186.600006,182.419998,184.539993,608600,182.558746
"913",184.690002,185.460007,181.619995,182.309998,751900,180.352707
"914",182.940002,183.869995,180.570007,180.75,603200,178.809433
"915",179.779999,182.110001,178.559998,180.820007,416100,178.878723
"916",181.350006,183.809998,180.619995,182.779999,715500,180.817657
"917",182.5,183.75,181.470001,183.589996,402300,181.618958
"918",184.559998,184.559998,182.059998,183.979996,487400,182.004761
"919",183.479996,184.940002,182.039993,183.179993,640100,181.213348
"920",184.309998,186.130005,182.289993,182.440002,487000,180.481308
"921",182.509995,184.539993,180.490005,184.25,580800,182.271881
"922",184.089996,184.649994,180.919998,182.039993,709000,180.085602
"923",181.789993,184.419998,181.580002,184.300003,626300,182.32135
"924",184.539993,199,183.889999,193.779999,2674300,191.699539
"925",193.619995,194.679993,186.110001,188.619995,1436100,186.594955
"926",189.220001,190.839996,184.800003,188,1026100,185.981613
"927",185.410004,187.520004,183.139999,185.169998,920900,183.181992
"928",186.220001,200,184.669998,185.470001,1448200,183.478775
"929",184.110001,187.190002,182.440002,185.169998,1680700,183.181992
"930",185.559998,187.470001,184.839996,186.059998,1066900,184.460907
"931",188.179993,188.179993,185.139999,187.220001,647900,185.610931
"932",188,188.619995,186.240005,187.399994,527600,185.789383
"933",189.149994,189.580002,186.009995,186.649994,742600,185.045822
"934",184.470001,187.050003,183.199997,184.539993,831900,182.953964
"935",184.350006,184.940002,181.880005,182.839996,1423300,181.26857
"936",178.630005,180.839996,175.410004,180.529999,1011600,178.978424
"937",181,182.309998,179.770004,181.080002,514300,179.523697
"938",182.649994,184.580002,179.720001,180.619995,575000,179.067673
"939",179.699997,184.970001,178.619995,182.759995,524100,181.18927
"940",181.270004,185.110001,181.220001,183.369995,498800,181.794022
"941",185.25,186.520004,182.100006,184.880005,507500,183.291061
"942",185.410004,185.809998,182.729996,182.770004,465800,181.199173
"943",184.149994,185.279999,180.080002,180.830002,866000,179.275848
"944",182.240005,183.929993,178.470001,179.449997,862100,177.90773
"945",177.570007,183.710007,176.529999,180.919998,1068200,179.365082
"946",182.259995,183.110001,179.589996,181.169998,1076200,179.61293
"947",182.949997,182.949997,178.949997,179.600006,1045800,178.056427
"948",180.360001,184.809998,180.220001,183.380005,733600,181.803925
"949",183.820007,185.25,183.570007,184.059998,537300,182.478073
"950",185.710007,187.149994,183.669998,186.639999,768800,185.035934
"951",186.910004,188.610001,183.229996,183.539993,832900,181.962555
"952",183.259995,185.009995,180.669998,182.830002,597600,181.258682
"953",183.759995,184.839996,182.539993,184.399994,515800,182.81517
"954",182.820007,184.679993,182.130005,184.009995,716300,182.428513
"955",183.720001,185.949997,178.360001,179.009995,2184300,177.471497
"956",180.550003,186.440002,178.880005,179.589996,1409100,178.046494
"957",180.720001,185.570007,180.509995,181.860001,674000,180.297028
"958",180.860001,184.979996,180.860001,182.080002,897800,180.515106
"959",182.339996,185.25,180.5,182.300003,945500,180.733231
"960",182.679993,185.809998,182.679993,184.460007,608100,182.874664
"961",181.940002,182.320007,177.630005,179.789993,1149700,178.244797
"962",180.419998,180.600006,175.240005,176.149994,876700,174.636063
"963",172.960007,175.119995,171.889999,173.259995,899800,171.770905
"964",172.759995,178.509995,171.830002,175.210007,814100,173.704163
"965",174,176.360001,173.039993,176.139999,630300,174.62616
"966",178.949997,180.619995,176.179993,178.119995,797300,176.589142
"967",180.429993,186.139999,180.039993,183.520004,1135700,181.942734
"968",185,186.929993,179.059998,179.619995,1292200,178.076263
"969",182.210007,185.279999,181.630005,183.610001,662600,182.031952
"970",183.410004,185.270004,182.899994,183.429993,477300,181.8535
"971",189.850006,195.5,183.889999,184.309998,1515100,182.725937
"972",184.169998,189.160004,175.449997,187.789993,1473800,186.176025
"973",188.839996,189.809998,185.360001,188.020004,694200,186.404068
"974",186.860001,188.339996,185.190002,186.539993,755800,184.936768
"975",187,189.380005,186.350006,187.070007,744000,185.462234
"976",189.289993,189.669998,185.529999,188.330002,943200,186.711411
"977",186.820007,192.740005,185.630005,191.570007,1137000,189.923553
"978",191.580002,193.039993,188.419998,188.550003,716200,186.929504
"979",187.020004,189.789993,185.190002,189.059998,725200,187.435135
"980",188.589996,190.690002,186.910004,188.449997,767100,186.830368
"981",189.410004,190.320007,185.320007,186.240005,1160800,184.639389
"982",188,190.009995,186.139999,189.820007,859000,188.188614
"983",189.559998,190.089996,186.360001,189.600006,806100,187.97049
"984",189.990005,190.550003,188.520004,189.5,382800,187.871338
"985",190.690002,191.949997,185.850006,186.169998,1118400,184.569962
"986",187.75,189.589996,186.759995,187.100006,622100,185.491959
"987",188,192.550003,188,189.369995,1367700,187.742462
"988",190,192.289993,187.380005,189.100006,1072100,187.474792
"989",189.100006,194.229996,189.100006,194.199997,786700,192.53096
"990",193.559998,197.059998,193.339996,195.25,1028800,193.57193
"991",194.039993,197.160004,193.699997,195.490005,845800,193.809875
"992",195.830002,197.589996,195.289993,196.850006,593400,195.158173
"993",196.100006,196.169998,193.130005,194.949997,560900,193.274506
"994",193.929993,197.440002,192.919998,196.570007,789300,194.880585
"995",197.710007,198.190002,192.009995,192.020004,1076000,190.369675
"996",193.089996,194.470001,190.639999,192.619995,730700,190.964523
"997",192.080002,193.710007,190.910004,192.490005,729300,190.835648
"998",193.080002,198.970001,193.080002,196.619995,1095400,194.93013
"999",196.770004,198.5,194.440002,197.619995,1580300,195.921555
"1000",194.789993,199.679993,194.320007,197.839996,837800,196.139664
"1001",197.059998,198.199997,195.869995,195.970001,542500,194.285736
"1002",196.800003,200.589996,196.380005,199.220001,840500,197.507813
"1003",199.220001,200.270004,197.050003,199.729996,385700,198.013428
"1004",201.899994,202.75,200.149994,201.089996,664800,199.361725
"1005",201.179993,203.300003,199.520004,199.789993,369100,198.072891
"1006",200.110001,202,200.110001,201.369995,638400,200.079971
"1007",202.350006,204.529999,201.369995,204.130005,383400,202.822281
