"","DE.Open","DE.High","DE.Low","DE.Close","DE.Volume","DE.Adjusted"
"444",158.5,158.699997,154.729996,156.399994,1948300,148.988159
"445",153.809998,155.410004,152.070007,153.820007,2863700,146.530457
"446",152.960007,153.729996,150.110001,150.449997,2107400,143.320145
"447",150,150.710007,146.559998,147.460007,2861400,140.471832
"448",146.779999,151,145.5,146.470001,3309500,139.528748
"449",149.089996,150,145.850006,148.419998,1881000,141.386337
"450",148.050003,150.110001,147.559998,148.449997,1678300,141.414902
"451",149.979996,152.320007,148.210007,151.960007,2124500,144.758575
"452",151.119995,152.479996,149.429993,151.639999,1516000,144.453751
"453",150.479996,151.059998,145.710007,147.199997,2491800,140.224167
"454",147.520004,149,145.369995,145.910004,1901500,138.9953
"455",146.850006,146.949997,144.330002,145.440002,1702300,138.547577
"456",139.619995,141.309998,136.669998,139.630005,5166900,133.012894
"457",139.649994,140.360001,133.559998,133.889999,3731500,127.544922
"458",135.630005,138.309998,134.330002,136.779999,1854400,130.297958
"459",134.5,135.309998,131.600006,133,4771000,126.697113
"460",135.399994,135.789993,128.320007,130.559998,3274800,124.372711
"461",130.5,132.960007,129.289993,132.759995,2347600,126.46846
"462",134.619995,137.039993,134.619995,135.440002,2018200,129.021454
"463",136.210007,141.139999,135.600006,140.649994,2954000,133.984558
"464",142.529999,143.970001,141.169998,141.720001,2938000,135.00386
"465",142.119995,143.520004,141.869995,142.649994,1576800,135.889786
"466",142.429993,145.509995,142.089996,145.470001,1729500,138.576111
"467",146.559998,149.779999,145.759995,148.429993,2161700,141.395874
"468",147.779999,148.179993,145.039993,146.669998,1899400,139.719254
"469",145.539993,145.679993,143.039993,144.809998,2581600,137.947418
"470",145,145.940002,143.550003,144.570007,1562800,137.718796
"471",145.199997,150.070007,145.039993,147.229996,3540500,140.252716
"472",148.389999,150.240005,145.160004,147.220001,1824100,140.243225
"473",142.610001,147.75,142.5,146.699997,3015400,139.747849
"474",145.720001,148.229996,145.210007,147.869995,2327300,140.862396
"475",147.279999,148.169998,142.100006,142.570007,2912400,135.813599
"476",140.470001,140.470001,135.869995,138.520004,3701400,131.95549
"477",136.559998,146.479996,136.559998,141.880005,4987600,135.15625
"478",139.759995,143.440002,139.740005,142.839996,1192500,136.070801
"479",144.979996,149.149994,144.360001,148.919998,4361700,141.862625
"480",147.979996,148.940002,146.649994,147.809998,1753800,140.805222
"481",148.270004,152.020004,147.039993,152.009995,2421700,144.806183
"482",151.850006,152.490005,149.089996,149.970001,2236700,142.862885
"483",149.889999,155.320007,149.789993,154.880005,2534900,147.540192
"484",161.990005,164.369995,161.130005,162.210007,5132000,154.522827
"485",160.940002,161,151.309998,151.589996,3549300,144.406097
"486",147.699997,154.490005,146.570007,154.389999,4595900,147.073425
"487",153.600006,154.720001,146.309998,147.259995,3005600,140.281281
"488",145.779999,148.149994,143.850006,147.029999,1791400,140.06221
"489",150.289993,151.869995,145.940002,147,1818800,140.033615
"490",150.139999,151.589996,148,148.139999,1863500,141.119614
"491",149.350006,150.470001,147.770004,148.309998,1733900,141.28154
"492",146.309998,149.509995,146.309998,149.009995,1967900,141.948349
"493",148.300003,150.050003,145,146.080002,2504000,139.157272
"494",148.339996,150.850006,147.830002,149.229996,2846200,142.157959
"495",149.270004,152,144.309998,146.080002,3173200,139.157272
"496",145.119995,148.350006,142.600006,144.639999,2822800,137.785461
"497",144.539993,147.080002,142.470001,142.990005,3931500,136.213684
"498",141.75,142.339996,137.380005,137.380005,1444700,130.869522
"499",138.419998,143.320007,136.130005,143.270004,2267400,136.480423
"500",141.199997,146.720001,140.169998,146.720001,2457300,139.766891
"501",146.389999,147.960007,144.490005,145.279999,1597100,139.115738
"502",146.220001,149.240005,146.220001,149.169998,1954600,142.840729
"503",146.229996,149.660004,146.229996,148.100006,1987700,141.816101
"504",147.419998,147.660004,142.699997,144.050003,2047200,137.937927
"505",147.009995,151.759995,146.850006,151.679993,2549100,145.244202
"506",151.919998,155.940002,150.889999,154.160004,2947400,147.618958
"507",155.029999,157.889999,154.020004,156.919998,3124800,150.261841
"508",157.860001,157.899994,153.5,154.330002,3134300,147.781784
"509",153.649994,159.429993,151.490005,159.119995,2693600,152.3685
"510",157.770004,159.789993,156.610001,158.279999,2039000,151.564148
"511",156.210007,158.339996,155.839996,157.410004,1364900,150.731094
"512",157.259995,158.75,155.759995,157.050003,1369100,150.386337
"513",157.25,158.690002,156.919998,157.410004,1457300,150.731094
"514",156.740005,161.639999,156.25,160.070007,2155100,153.278244
"515",162,166.190002,161.839996,164.610001,3879800,157.625595
"516",162.889999,163,157.380005,158.839996,2076500,152.100403
"517",159.539993,160.699997,156.25,157.610001,1780800,150.922577
"518",157.75,159.089996,157.070007,158.429993,1602100,151.707794
"519",160.630005,162.820007,159.869995,161.5,1826400,154.647522
"520",157.089996,158.419998,155.199997,156.490005,2199400,149.850113
"521",157.479996,160.940002,156.809998,160.479996,2199700,153.670807
"522",161.910004,163.679993,160.070007,162.910004,1988800,155.997696
"523",162.429993,164.880005,160.179993,164,3118800,157.041458
"524",164.080002,164.360001,162.960007,163.880005,1704300,156.926559
"525",164.059998,164.880005,162.339996,164.509995,1907900,157.529816
"526",164.630005,164.990005,163.009995,164.210007,1574600,157.242538
"527",164.119995,164.910004,163,163.679993,1660500,156.735001
"528",162.690002,163.800003,160.110001,161.800003,2488100,154.934799
"529",160.25,162.789993,160.25,162.75,1628300,155.844513
"530",163.630005,164.240005,161.929993,161.940002,1843900,155.068863
"531",163.440002,165.910004,162.910004,165.190002,1894400,158.180969
"532",163.889999,164.5,162.070007,162.699997,2777700,155.796631
"533",161.360001,163.410004,160.559998,162.419998,2029700,155.528488
"534",159.470001,163.399994,157.309998,158.990005,7578600,152.244034
"535",156.880005,158.800003,156.059998,157.259995,2971500,150.587433
"536",157.889999,160.619995,153.830002,159.880005,3349200,153.096268
"537",159.970001,164.300003,159.970001,162.850006,2838500,155.940262
"538",163,166,163,165.970001,1967200,158.927902
"539",166.979996,167.820007,164.779999,164.860001,2502700,157.864944
"540",163.460007,165.050003,162.809998,163.800003,1623700,156.84996
"541",163.509995,163.759995,162.350006,163.589996,1850500,156.648865
"542",163.229996,165.029999,162.5,164.039993,1778000,157.079773
"543",164.850006,165.960007,162.740005,163.309998,1668900,156.380737
"544",164.600006,167.020004,164.149994,165.820007,2663100,158.784241
"545",165.380005,165.759995,161.399994,161.449997,1965900,154.59967
"546",161.25,161.309998,157.820007,158.240005,2229700,151.525864
"547",157.880005,158.330002,155.539993,158.020004,2051300,151.315201
"548",155.880005,159.979996,155.880005,159.009995,1757300,152.263184
"549",159.119995,160.660004,158.630005,160.419998,1340300,153.613373
"550",160.559998,161,158.720001,159.139999,1553100,152.387665
"551",159.759995,160.979996,158.809998,159.679993,1661800,152.904755
"552",159.059998,159.240005,156.960007,157.759995,1596800,151.066208
"553",157.619995,159.339996,157.399994,158.149994,2386300,151.439667
"554",157.979996,160.490005,157.570007,160.300003,1962400,153.498489
"555",161.429993,163.160004,160.070007,160.970001,1685400,154.140045
"556",160.520004,161.5,158.020004,159.660004,2017100,152.88562
"557",158.520004,160.679993,158.5,159.729996,1082200,152.952652
"558",158.320007,158.949997,155.259995,155.940002,2177400,149.323456
"559",156.360001,158.25,155.990005,157.330002,1137200,150.654465
"560",158.440002,158.869995,156.509995,157.600006,1036700,150.912994
"561",158.130005,158.559998,156.080002,158.270004,1068200,151.554581
"562",158,158.5,156.729996,158.080002,1123300,152.103027
"563",158.910004,161.199997,158.479996,159.839996,1862600,153.796478
"564",161.639999,163.080002,160.679993,161.910004,1371400,155.788223
"565",161.899994,162.710007,160.830002,162.119995,1184300,155.99028
"566",163.039993,164.059998,162.169998,163.389999,1356100,157.212265
"567",163.470001,164.779999,163.339996,164.240005,1197200,158.030136
"568",164.839996,165.449997,164.210007,165.029999,1294600,158.790253
"569",163.979996,165.039993,163.190002,165,1133300,158.761398
"570",162.179993,162.410004,158.460007,158.830002,2451000,152.824677
"571",159,159.639999,155.759995,158.630005,2746800,152.632233
"572",158.639999,160.300003,157.899994,160.160004,1162200,154.104416
"573",161.690002,162.320007,159.899994,161.460007,1220200,155.355255
"574",161.830002,162.589996,161.380005,162.490005,1062500,156.346313
"575",162.490005,165.240005,162.369995,164.559998,1310200,158.338013
"576",164.860001,165.789993,163.850006,165.449997,1350700,159.194336
"577",165.990005,169.990005,165.720001,169.050003,2215500,162.658249
"578",168.240005,169.960007,167.899994,169.149994,1376600,162.754486
"579",168.729996,169.300003,167.479996,167.759995,1891200,161.417023
"580",167.300003,167.720001,165.259995,165.309998,1463400,159.059662
"581",164,164.529999,161.240005,161.809998,1256600,155.692001
"582",162.830002,165.029999,161.610001,165.009995,988500,158.770996
"583",165.410004,166.630005,165.059998,166.289993,889700,160.002625
"584",166.669998,166.669998,163.339996,165.630005,1573700,159.367554
"585",165.610001,167.320007,164.539993,164.539993,1327400,158.318756
"586",164.990005,166.649994,162.149994,164.119995,1702400,157.914642
"587",165.119995,167.229996,164.449997,166.910004,1050800,160.599182
"588",161.25,161.5,158.130005,160.179993,2913100,154.123627
"589",158.339996,158.880005,155.300003,157.759995,2182200,151.79512
"590",157.149994,157.789993,155.350006,155.589996,1806400,149.707199
"591",153.75,156.300003,151.789993,155.479996,2026000,149.601349
"592",154.820007,156.339996,151.970001,156.050003,1753700,150.14978
"593",150,150.539993,145.179993,146.279999,3172500,140.749191
"594",146.220001,148.929993,145.449997,147.110001,2325400,141.547806
"595",145.800003,146.610001,144.020004,144.839996,2330500,139.363617
"596",146.190002,148.059998,145,145.990005,2893400,140.470154
"597",140,141.369995,133.169998,134.820007,7817500,129.722504
"598",133.970001,136,132.679993,135.369995,3715300,130.251678
"599",137.059998,139.5,136.559998,138.889999,3567300,133.638611
"600",137.919998,140.080002,137.720001,138.779999,2626800,133.532761
"601",136.669998,137.809998,135.449997,136.470001,2584400,131.310104
"602",138.179993,139.399994,137.429993,138.949997,2597200,133.696335
"603",140.470001,140.470001,137.550003,137.570007,2054400,132.36853
"604",137.179993,141.369995,136.539993,141.130005,3013000,135.793915
"605",141.309998,143.699997,141.309998,141.679993,3110600,136.32312
"606",139.5,140.759995,137.800003,140.169998,2206600,134.870209
"607",139.539993,143.800003,139.539993,143.289993,2213600,137.872238
"608",145,146.580002,143.889999,145.619995,1872000,140.114136
"609",146.289993,146.949997,144.160004,146.220001,1634100,140.691483
"610",145.940002,147.169998,144.839996,146.490005,1391300,140.951263
"611",147.289993,149.199997,146.559998,148.710007,1555800,143.087326
"612",149.669998,151.229996,149.649994,149.809998,1708500,144.145721
"613",151.449997,152.559998,148.850006,150,2019800,144.328552
"614",149.25,149.850006,147.710007,148.789993,1344100,143.164276
"615",149.610001,152.240005,149,151.529999,1192500,145.800674
"616",151.660004,152.100006,149.520004,151.509995,1013500,145.781433
"617",153.300003,155.199997,152.259995,154.369995,1742200,148.53331
"618",155.889999,159.970001,155.509995,159.380005,2617000,153.353867
"619",159.369995,161.460007,159.070007,159.940002,1671100,153.892715
"620",162.25,163.130005,160.850006,162.759995,1945100,156.606079
"621",163.460007,164.699997,162.110001,164.279999,2380800,158.068619
"622",165.130005,168.380005,164.899994,166.880005,2582200,160.570328
"623",167.389999,167.389999,165.910004,166.309998,2084800,160.021866
"624",166.110001,166.580002,165.630005,166.119995,2025700,159.83905
"625",165.229996,165.470001,163.699997,164.820007,2072100,159.317093
"626",164.830002,167.059998,164.830002,165.710007,6514900,160.177368
"627",168.300003,168.869995,162.949997,165.139999,2409200,159.626404
"628",165.429993,165.669998,164.089996,165.130005,1371000,159.616745
"629",165.820007,165.830002,162.789993,165.289993,918600,159.771362
"630",163.600006,164,161.559998,163.419998,1291700,157.963806
"631",163.039993,164.669998,162.009995,163.889999,1384000,158.418152
"632",162,163.610001,161.110001,163.350006,1486000,157.896149
"633",162.210007,163.130005,160.619995,160.809998,1753200,155.440948
"634",160.720001,161.300003,159.369995,161.259995,2012800,155.875931
"635",162.119995,165.410004,162.110001,165.369995,2268500,159.848709
"636",166.899994,167.809998,165.289993,166,1983700,160.457672
"637",165.210007,166.600006,164.75,166.149994,1345100,160.602646
"638",166.070007,166.580002,163.080002,163.080002,1368200,157.635178
"639",162.75,163.860001,162.029999,163.240005,1404400,157.789841
"640",164.050003,166.570007,163.529999,165.610001,2690300,160.080704
"641",165.600006,166.580002,164.559998,165.139999,970300,159.626404
"642",166.080002,168.940002,165.460007,168.350006,2176800,162.729218
"643",165.800003,168.479996,165.070007,167.179993,1775600,161.598251
"644",167,167.339996,165.350006,166.910004,1180600,161.337311
"645",167.020004,171,166.839996,170.389999,1950000,164.701096
"646",170.289993,171.220001,169.130005,170.259995,1459600,164.575439
"647",169.160004,170.729996,167.669998,170.029999,1400700,164.353134
"648",170.100006,170.339996,164.630005,165.649994,2000300,160.119339
"649",165.889999,167.160004,160.660004,161.210007,2193800,155.827621
"650",159.839996,159.839996,157.100006,158.699997,2270200,153.401413
"651",154.600006,155.419998,147.710007,151.059998,3243300,146.016495
"652",152.419998,154.350006,150.410004,152.779999,1824800,147.679062
"653",150.440002,151.580002,148.600006,151.240005,1747100,146.190475
"654",152.100006,155.199997,151.449997,155.059998,1661300,149.882935
"655",153.919998,156.009995,153.449997,154.839996,1742900,149.670273
"656",153.949997,154.339996,146.820007,147.050003,3738300,142.140366
"657",146,150.059998,145.490005,147.169998,2890500,142.256363
"658",144.110001,144.779999,141.850006,143.169998,3001000,138.389923
"659",143.820007,145.330002,141.25,143.710007,2402700,138.91188
"660",143.779999,150.990005,143.490005,149.229996,3493000,144.247604
"661",150.190002,153.25,149.360001,152.389999,1993600,147.302094
"662",152.050003,152.589996,151.119995,152.100006,1582900,147.021744
"663",154.350006,155.25,153.610001,154.860001,1855200,149.689606
"664",155.509995,156.220001,153.050003,155.369995,1716400,150.182571
"665",151,153.820007,146.300003,147.020004,2983000,142.111359
"666",150.339996,151.899994,148.279999,150.809998,1864100,145.774826
"667",151.589996,152.679993,149.649994,150.100006,1240700,145.088562
"668",149.490005,153.470001,148.970001,152.720001,1477800,147.621063
"669",155.25,157.770004,155,156.479996,1611800,151.255508
"670",158.220001,158.490005,154.759995,154.910004,1629100,149.737946
"671",153.759995,153.759995,150.059998,150.820007,2030600,145.784515
"672",151.419998,152,151.050003,151.720001,1562300,146.654449
"673",152.779999,157.199997,152.330002,156.300003,1672900,151.081543
"674",157.029999,157.820007,156.119995,156.520004,1083200,151.294189
"675",156.699997,159.179993,156.679993,158.360001,1725700,153.072769
"676",158.889999,164.039993,158.320007,164.039993,2702900,158.563095
"677",164.100006,165.190002,162.779999,165.149994,2213300,159.636047
"678",162.110001,163.690002,159.639999,163.259995,2732800,157.809143
"679",164.929993,166.589996,163.149994,165.419998,1789300,159.897034
"680",164.139999,165.479996,162.899994,164.589996,1164700,159.094772
"681",162.990005,164.25,162.300003,163.990005,1347800,158.514816
"682",163.470001,165.630005,162.820007,165.380005,1215900,159.858383
"683",165.149994,166,163.699997,164.440002,986000,158.949768
"684",164.830002,166.699997,162.880005,164.070007,2942700,158.592102
"685",162.889999,166.080002,162.759995,165.210007,1412300,159.694061
"686",165.610001,166.309998,163.949997,165.960007,3124800,160.419022
"687",165.679993,166.240005,164.429993,165.190002,2814000,159.674728
"688",165.169998,166.919998,164.75,166.410004,1808800,160.854004
"689",166.5,167.309998,165,166.259995,1591200,161.446335
"690",166.779999,169.029999,166.660004,168.679993,1828700,163.796249
"691",169.600006,170.210007,164.649994,165.5,2299500,160.708359
"692",164,164.979996,161.080002,163.25,2646300,158.523453
"693",163.210007,165.190002,160.610001,164.830002,1367500,160.057724
"694",164.800003,167.779999,164.149994,167.690002,1217300,162.8349
"695",167.940002,168.679993,166.410004,166.550003,1221600,161.727936
"696",164.289993,166.190002,162.860001,164.970001,1848600,160.193665
"697",166.399994,167.610001,164.649994,166.429993,2089100,161.611404
"698",166.509995,169.949997,166.029999,167.800003,1996800,162.941742
"699",170,173.259995,169.479996,170.949997,5006800,166.000519
"700",170.800003,170.949997,168.570007,168.929993,1769000,164.039017
"701",169.559998,173.029999,168.149994,172.639999,1898500,167.641617
"702",172.059998,174.100006,171,171.059998,1824100,166.107346
"703",172.029999,173,171.309998,172.139999,1203400,167.156082
"704",172.029999,174.25,171.5,173.919998,1616200,168.884552
"705",174.660004,175.720001,174,174.029999,1375200,168.991364
"706",174.75,176.389999,173.589996,175.149994,1486600,170.078949
"707",173.679993,175.820007,173.5,175,1227100,169.933273
"708",175,175,170.910004,172.110001,2478700,167.126953
"709",172.199997,174.100006,172.139999,173.110001,2102400,168.098007
"710",174.440002,175.389999,172.990005,173.350006,1433100,168.331055
"711",172.300003,174.639999,171.75,174.110001,1586500,169.069061
"712",174.619995,174.619995,172.610001,173.820007,1624700,168.787445
"713",173.440002,174.380005,170.350006,174.139999,2181800,169.09819
"714",175.899994,176.259995,174.789993,176.110001,3090800,171.011169
"715",177.75,179.320007,177.75,179.100006,1990200,173.914581
"716",179.220001,179.699997,178.190002,178.919998,1314300,173.739761
"717",178.580002,178.639999,175.240005,175.970001,1929200,170.875214
"718",177.820007,179.160004,177.529999,177.889999,1652800,172.739578
"719",178.490005,178.910004,177.270004,178.360001,1713600,173.195999
"720",177.279999,180.479996,176.580002,179.800003,1410200,174.594315
"721",179.800003,179.800003,176.050003,176.389999,1436200,171.283035
"722",175.029999,175.789993,172.699997,175.669998,1835500,170.583893
"723",173.220001,176.710007,173,174.380005,1307500,169.331238
"724",175.529999,175.830002,174.059998,174.479996,1611100,169.428329
"725",174,174.919998,172.380005,174.910004,1418100,169.845871
"726",176.330002,176.330002,173.389999,173.649994,1192800,168.622375
"727",172.910004,173.410004,169.740005,172.070007,2013300,167.08812
"728",172.729996,176.300003,172.229996,176.029999,1627600,170.933456
"729",176.169998,176.979996,174.610001,175.380005,1292800,170.302292
"730",176.080002,176.929993,175.199997,176.610001,1556800,171.496658
"731",176.960007,178.339996,176.600006,176.649994,2786900,171.535507
"732",168.5,172.369995,167.050003,169.059998,7626000,164.165268
"733",168.300003,169.320007,167.699997,168.050003,1394400,163.184494
"734",165.300003,167.240005,164.770004,165.289993,2694400,160.504395
"735",163.330002,164.300003,162.039993,163.5,1966500,158.766235
"736",164.070007,166.860001,163.699997,165.270004,1756400,160.485001
"737",165.550003,165.880005,163.850006,164.580002,1234000,159.814972
"738",167.070007,167.479996,164.449997,165.210007,1523400,160.426727
"739",165.399994,168.160004,165.110001,167.899994,1730800,163.038834
"740",167.539993,170,166.669998,169.899994,1643100,164.980927
"741",170.619995,170.679993,168.360001,169.699997,1245800,164.786728
"742",169.5,174.160004,168.619995,173.820007,2168500,168.787445
"743",173.740005,176.399994,171.139999,172.5,1775600,167.505661
"744",174.229996,174.990005,172.669998,172.850006,1408700,167.845551
"745",172.460007,174.259995,171.649994,173.839996,1247000,168.80687
"746",172.720001,173.589996,171.220001,172.610001,2209000,167.612503
"747",173.300003,173.630005,171.919998,172.759995,1249000,167.758133
"748",175.380005,176.580002,173.320007,174.649994,2593600,169.593399
"749",175.649994,175.649994,173.449997,175.050003,1005700,169.981873
"750",174.949997,175.5,174.020004,174.5,332300,169.447754
"751",174.800003,175.130005,173.570007,174.800003,518100,169.73909
"752",175.009995,175.860001,174.300003,175.809998,719500,170.719818
"753",174.889999,175.119995,173.509995,174.160004,953000,169.851852
"754",174.119995,174.669998,172.5,173.259995,748200,168.974106
"755",174.240005,176.880005,173.729996,176.860001,1591100,172.485046
"756",174.210007,175.759995,173.550003,175.550003,1301100,171.207474
"757",174.479996,176.880005,173.740005,176.809998,1234200,172.436279
"758",176.009995,176.440002,173.490005,173.740005,1234200,169.44223
"759",174.5,176.779999,173.990005,175.899994,1713900,171.548798
"760",176.529999,178.389999,176.110001,177.600006,1459100,173.206757
"761",178.100006,178.399994,173.410004,173.429993,2560900,169.139908
"762",174.080002,175.039993,173.570007,174.740005,1300900,170.417496
"763",174.880005,175.050003,173.429993,173.669998,1039800,169.373962
"764",173.119995,175.149994,172.149994,172.919998,1139200,168.642517
"765",174,175.559998,173.050003,175.470001,1410400,171.129425
"766",175.710007,177.009995,175.529999,176.199997,1653400,171.841385
"767",175.100006,175.429993,172.389999,172.559998,1655100,168.291412
"768",173.070007,173.660004,170.619995,171.160004,1285700,166.926056
"769",170.279999,172.179993,168.660004,172.059998,1245100,167.803787
"770",172.050003,172.050003,169.039993,170.119995,1103300,165.911789
"771",166.179993,167.990005,162.929993,163.279999,1586800,159.240997
"772",164.800003,165.669998,162.399994,162.979996,1750700,158.94838
"773",163.910004,163.910004,160,160.160004,1959200,156.198135
"774",159,161.839996,158.539993,161.110001,2496400,157.12468
"775",159.720001,161.220001,157.330002,158.580002,1693300,154.657257
"776",159.440002,161.429993,157.279999,158.289993,1813400,154.374405
"777",161.330002,165.119995,160.649994,164.429993,1412200,160.362503
"778",167.429993,168.770004,166.509995,168.350006,1476900,164.185562
"779",168.75,169.149994,166.050003,168.860001,1805100,164.682953
"780",167.419998,168.899994,166.660004,167.449997,1711100,163.307831
"781",166.460007,168.289993,166.130005,168.240005,807700,164.078293
"782",169.100006,171.059998,168.600006,170.259995,1315700,166.048309
"783",172,173.199997,170.210007,171.830002,1008200,167.579498
"784",170.860001,171.910004,169.860001,170.759995,831100,166.535934
"785",170.830002,172.309998,167.179993,168.070007,1152400,163.912491
"786",167.399994,167.440002,164.210007,166.300003,1177400,162.186264
"787",166.5,167.240005,164.850006,164.929993,1244600,160.850159
"788",164.759995,166.75,164.5,165.830002,2048500,161.727921
"789",177.910004,181.990005,176,177.429993,5917100,173.040939
"790",172.509995,176.360001,171.5,171.860001,2292900,167.608734
"791",172.179993,172.949997,165.800003,166.649994,2358500,162.527618
"792",168.279999,169.380005,165.610001,166.919998,2545200,162.790924
"793",164.399994,166.550003,159.960007,159.990005,2957500,156.032364
"794",155.289993,158.919998,152.660004,156.479996,3048300,152.609177
"795",157.919998,164,156.550003,163.919998,2532100,159.865143
"796",164.339996,167.869995,157,157.779999,2443100,153.877045
"797",161.240005,163.289993,160.520004,163.070007,2513800,159.036179
"798",158.830002,162.190002,157.919998,159.070007,1878400,155.135117
"799",154.199997,164.940002,153.669998,164.039993,2973400,159.982178
"800",152.009995,158.25,147.130005,150,2886400,146.289474
"801",155.619995,156.330002,148.009995,154.990005,2797700,151.156067
"802",150.850006,151.160004,143.850006,145.880005,2397300,142.271393
"803",135,136.539993,128.089996,130.389999,3288700,127.164566
"804",137.929993,139.289993,130.529999,138.960007,2525500,135.522568
"805",123.900002,132.869995,119.839996,120.050003,2617700,117.080353
"806",122.800003,129.460007,119.07,126.709999,2909600,123.575607
"807",117.82,120.550003,106.139999,114.209999,2635000,111.384819
"808",112.900002,120.739998,106.25,119.660004,2455700,116.700005
"809",119.660004,120.610001,110.339996,111.629997,4155200,108.868622
"810",110.269997,115.57,106.519997,111.150002,3130900,108.400513
"811",117.370003,126.660004,112.699997,126,3488000,122.883171
"812",125.879997,136.729996,121.839996,128.490005,3962200,125.311569
"813",129.350006,140.149994,127.139999,139.089996,2227500,135.649368
"814",135,139.169998,132.160004,135.110001,2302600,131.767822
"815",136.720001,141.699997,134.559998,141.229996,2251100,138.515579
"816",141.990005,145,137.25,138.160004,2240100,135.504608
"817",132.179993,134.729996,129.679993,133.669998,2040600,131.100891
"818",133.309998,139.910004,132.860001,139.380005,2863800,136.701141
"819",138.479996,139.350006,132.130005,135.520004,2053100,132.915329
"820",141.580002,144.869995,139.720001,143.490005,2079300,140.732147
"821",148,151.649994,142.539993,142.820007,2067500,140.075027
"822",145.080002,147.820007,142.610001,146.770004,1210100,143.949097
"823",147.279999,150.210007,144.130005,145.75,1596100,142.9487
"824",141.779999,142.75,136.869995,139.800003,1655900,137.113068
"825",140.309998,142.229996,135.160004,138.130005,2479800,135.475159
"826",133.119995,135.330002,127.550003,135.309998,2938200,132.709366
"827",134.25,135.490005,128.509995,129.949997,3642700,127.4524
"828",133.539993,138.550003,133.009995,138.460007,2468300,135.798828
"829",135.839996,140.259995,133.759995,137.300003,1974900,134.661102
"830",133.990005,135.190002,132.5,134.059998,1958500,131.483383
"831",137.369995,137.880005,134.119995,136.210007,1280400,133.592072
"832",137.679993,140.089996,136.919998,137.110001,1377000,134.474777
"833",138.940002,139.419998,135.429993,138.630005,1498500,135.965561
"834",138.630005,140.779999,138.110001,139.699997,1528900,137.014999
"835",143.059998,144.619995,140.860001,141.559998,1752100,138.839249
"836",145,148.429993,143.539993,147.100006,1563200,144.272781
"837",144.559998,145.800003,142.729996,145.059998,2054600,142.271973
"838",142.899994,143.050003,137.139999,138.190002,1603100,135.534027
"839",136.360001,136.5,130.199997,132.940002,2277200,130.384933
"840",135.119995,138.449997,134.720001,135.149994,1125500,132.552414
"841",135.610001,136.029999,131.389999,132.130005,1150800,129.590469
"842",134.660004,136.970001,134.059998,136,1059000,133.386108
"843",138,138.949997,136.720001,137,1727400,134.366898
"844",135.160004,136.770004,132.559998,134.889999,1356000,132.297455
"845",135.800003,136.820007,129.940002,130.050003,1392500,127.550461
"846",130.949997,131.130005,124.5,125.82,2027400,123.401756
"847",123,126.959999,117.849998,126.800003,2720600,124.362923
"848",125.989998,127.699997,124.690002,126.010002,1649600,123.588112
"849",131.979996,138.869995,130.509995,137.899994,2450900,135.249588
"850",139.089996,139.440002,135.440002,136.149994,1859400,133.533234
"851",138.479996,143.080002,138.110001,142.309998,2399400,139.574829
"852",141.070007,144.5,141.070007,142.809998,2100200,140.065231
"853",148,148.410004,138.759995,140.710007,3427600,138.005585
"854",144.460007,151,144.460007,148.029999,2500300,145.184891
"855",152,154.270004,150.529999,153.360001,1936400,150.41243
"856",156.190002,156.339996,152.130005,153.160004,1914700,150.216309
"857",151.270004,152.929993,147.869995,152.119995,2249000,149.196259
"858",149.339996,150.949997,147.399994,149.139999,1464600,146.273544
"859",150.639999,154.100006,150.119995,152.949997,1335400,150.010315
"860",155.130005,158.839996,155.059998,158.350006,1678800,155.306549
"861",156.789993,161.369995,156.080002,161.139999,1469900,158.042908
"862",167.899994,170.110001,165.649994,166.720001,2061200,163.515671
"863",167,170.410004,166.809998,168.809998,1373000,165.565506
"864",163.539993,165.869995,163.130005,164.809998,1977400,161.64238
"865",164.419998,165.089996,160.960007,161,1311700,157.905594
"866",155.229996,156.880005,150.690002,151.089996,1576200,148.18605
"867",156.449997,157.270004,150.520004,154.970001,1598000,151.991516
"868",148.380005,155.610001,148.119995,155.470001,1321200,152.481873
"869",161.710007,163.820007,155.559998,158.300003,2105600,155.257507
"870",158.929993,158.929993,154.860001,155.509995,1131600,152.521118
"871",154.539993,156.880005,153.610001,154.869995,883800,151.893417
"872",158.75,158.860001,153.539993,154.869995,2046200,151.893417
"873",153,154.729996,151.75,154.559998,1188500,151.589386
"874",156.539993,156.619995,153.690002,153.960007,940400,151.000916
"875",151.889999,152.669998,149.119995,150.490005,1985600,147.597626
"876",149.220001,154.850006,148.289993,154.449997,1671100,151.481491
"877",153.179993,153.869995,148.190002,149.039993,2302800,146.175476
"878",150.850006,153.960007,150.320007,153.710007,1094100,151.528397
"879",152.839996,158.25,152.119995,157.149994,1836600,154.919571
"880",159.649994,160.179993,155.339996,156.850006,1111100,154.623856
"881",158.869995,161.919998,157.520004,157.899994,1044900,155.658936
"882",161.119995,161.589996,158.410004,160.220001,947500,157.94603
"883",158.380005,160.580002,157.649994,158.699997,1118600,156.447586
"884",159.270004,159.809998,156.850006,158.380005,1042600,156.132126
"885",157.820007,159.710007,156.100006,157.649994,1283400,155.412491
"886",158.270004,159.440002,157.039993,159.089996,982700,156.832047
"887",162.660004,167.320007,161.660004,163.830002,1829700,161.504776
"888",163.490005,169.820007,162.300003,169.559998,1651500,167.153458
"889",170.690002,174,169.830002,172.389999,1992300,169.943283
