"","TAP.Open","TAP.High","TAP.Low","TAP.Close","TAP.Volume","TAP.Adjusted"
"904",37.080002,37.279999,36.330002,36.529999,1630200,36.266689
"905",36.169998,36.759998,36.110001,36.57,1580200,36.306404
"906",36.259998,37.32,36.259998,37.27,1428200,37.001358
"907",37.419998,37.950001,37.400002,37.900002,1744500,37.62682
"908",38.720001,39.240002,38.110001,38.209999,1841600,37.934582
"909",38.73,39.09,38.16,38.43,1703100,38.152996
"910",38.130001,38.419998,37.599998,37.810001,1071200,37.537468
"911",37.459999,38.07,37.360001,37.68,900400,37.408401
"912",37.639999,38.080002,37.259998,37.740002,1625500,37.467972
"913",37.810001,38.009998,37.389999,37.759998,1051000,37.487823
"914",37.880001,38.299999,37.650002,37.849998,1140300,37.577175
"915",37.5,37.73,37.130001,37.16,987500,36.892151
"916",36.970001,37.02,36.220001,36.799999,1812800,36.534744
"917",36.98,38.040001,36.68,38.02,1050200,37.745953
"918",38.25,38.419998,37.610001,37.619999,929100,37.348835
"919",37.619999,37.990002,37.220001,37.5,856700,37.229702
"920",37.540001,38.279999,37.439999,37.57,868100,37.299194
"921",37.77,37.990002,37.43,37.889999,1274100,37.61689
"922",37.689999,37.93,37.48,37.639999,1905400,37.36869
"923",37.450001,37.470001,36.689999,37.009998,1865800,36.743229
"924",37.169998,38.029999,37.040001,37.919998,1582900,37.646671
"925",38.299999,38.709999,37.619999,38,2338900,37.726097
"926",38.209999,38.59,37.59,38.32,1639600,38.043789
"927",38.23,38.450001,37.529999,37.759998,1820700,37.487823
"928",38,38.400002,37.490002,37.52,2424900,37.249557
"929",37.77,37.77,35.459999,35.599998,3361400,35.343395
"930",35.599998,35.630001,34.59,35.09,2807000,34.83707
"931",35.330002,35.509998,34.900002,35.009998,1690200,34.757648
"932",34.75,34.939999,33.919998,34.290001,3739000,34.042839
"933",34.689999,35.25,34.5,34.560001,2471700,34.310894
"934",34.470001,35.099998,33.959999,35.060001,2122300,34.807289
"935",34.990002,35.240002,34.09,34.310001,4989300,34.062695
"936",33.869999,33.98,33.080002,33.59,3717000,33.347885
"937",33.529999,33.970001,33.509998,33.73,2191500,33.486874
"938",33.869999,34.169998,33.080002,33.080002,2822100,32.84156
"939",32.970001,33.279999,32.110001,33.049999,3589200,32.811775
"940",32.869999,33.200001,32.189999,32.650002,2355100,32.414661
"941",33.25,33.66,32.849998,33.580002,1834800,33.337959
"942",34.75,35.25,33.529999,33.529999,3774700,33.288315
"943",33.650002,33.869999,33.16,33.560001,2426900,33.3181
"944",33.5,33.610001,32.630001,32.779999,3057500,32.54372
"945",32.490002,34.25,32.349998,34.040001,2840400,33.79464
"946",34.25,34.98,33.82,34.950001,2623900,34.698082
"947",35.330002,35.970001,34.880001,34.919998,2290400,34.668297
"948",35.630001,36.540001,35.509998,35.68,2948800,35.422821
"949",35.810001,36.91,35.580002,36.799999,2278800,36.534744
"950",36.799999,37.060001,36.009998,36.110001,1649100,35.84972
"951",36.009998,36.240002,35.150002,35.650002,5442300,35.393036
"952",35.5,35.669998,35.25,35.34,1904400,35.08527
"953",35.200001,35.599998,35.16,35.400002,1468800,35.14484
"954",35.009998,35.619999,34.639999,35.57,1897200,35.31361
"955",35.5,35.84,35.23,35.400002,1547600,35.14484
"956",35.459999,35.669998,34.549999,34.720001,1475800,34.469738
"957",35.060001,35.259998,34.389999,34.700001,1434200,34.449883
"958",34.41,34.970001,34.110001,34.59,1863900,34.340675
"959",34.580002,35.380001,34.240002,35.299999,1481700,35.045559
"960",35.959999,36.200001,35.349998,35.68,1246300,35.422821
"961",35.459999,35.459999,34.419998,34.880001,1528100,34.628586
"962",34.529999,34.740002,33.759998,33.810001,1961700,33.566299
"963",33.23,33.5,32.619999,32.91,3257500,32.672787
"964",33.150002,34.470001,32.540001,33.380001,5140000,33.139397
"965",33.41,35.299999,33.41,35.259998,5588200,35.005844
"966",35.5,37.560001,35.009998,37.549999,4932300,37.279339
"967",37.98,38.990002,37.810001,38.68,4030000,38.401196
"968",38.060001,38.110001,36.52,37.290001,5643400,37.021214
"969",38.169998,38.639999,37.57,38.25,2899000,37.974293
"970",38.299999,38.66,38.080002,38.32,2122600,38.043789
"971",41.200001,42.490002,40.41,41.16,4294900,40.863319
"972",41.540001,43.130001,40.84,42.799999,3365900,42.491497
"973",42.860001,42.900002,42,42.369999,2119500,42.064598
"974",41.869999,42.57,41.450001,42.200001,1907100,41.895824
"975",42.400002,44.509998,42.290001,44.139999,2884900,43.821838
"976",45.259998,45.41,43.619999,44.919998,3913400,44.596214
"977",44.110001,45.349998,43.759998,45.130001,2400700,44.804703
"978",45.299999,45.48,43.529999,43.560001,3211400,43.246021
"979",43.41,44.369999,43.25,44.040001,1625700,43.722561
"980",43.799999,44.299999,43.27,43.560001,1740500,43.246021
"981",43.900002,44.23,43.389999,44.130001,1853800,43.811913
"982",44.790001,47.299999,44.790001,47.040001,3371100,46.700935
"983",46.82,46.98,45.759998,46.5,3480400,46.164829
"984",46.369999,47.189999,46.169998,46.799999,2205300,46.462666
"985",46.330002,46.630001,45.709999,46,5411700,45.668434
"986",46.5,47.18,46.009998,46.25,3326200,45.91663
"987",46.07,46.220001,44.799999,45.290001,3255300,44.963551
"988",45.52,46.740002,45.419998,46.669998,1832300,46.333603
"989",46.98,47.560001,46.52,47.540001,1751400,47.197334
"990",47.360001,47.970001,46.900002,47.66,2093600,47.316467
"991",47.18,48.619999,47.18,47.93,2275700,47.584522
"992",48.299999,48.299999,47.59,48.080002,1894700,47.73344
"993",48.029999,48.540001,47.830002,48.209999,1781400,47.862503
"994",47.610001,48.32,47.080002,47.299999,1671600,46.959061
"995",47.889999,48.27,45.900002,45.919998,2308400,45.589008
"996",46.330002,46.389999,45.700001,46.029999,1518100,45.698215
"997",45.689999,46.810001,45.689999,46.27,3328500,45.936485
"998",46.810001,46.93,45.540001,45.970001,1777700,45.638649
"999",45.779999,45.82,44.810001,45.509998,2921900,45.181961
"1000",44.470001,44.82,43.959999,44.580002,1387300,44.258671
"1001",44.549999,45.029999,43.91,44.419998,2782400,44.099819
"1002",44.689999,45.560001,44.59,45.389999,1126700,45.062828
"1003",45.599998,45.599998,44.889999,45.470001,502900,45.142254
"1004",45.830002,45.93,44.959999,45.48,2206800,45.15218
"1005",45.91,46.23,45.32,45.540001,2109500,45.21175
"1006",45.310001,45.650002,45,45.240002,1202000,44.913914
"1007",45.119999,45.279999,44.82,45.189999,1030600,44.864269
