"","ADI.Open","ADI.High","ADI.Low","ADI.Close","ADI.Volume","ADI.Adjusted"
"891",116.459999,117.169998,115.760002,116.75,2709200,114.176903
"892",117.040001,117.849998,115.540001,117.059998,3532200,114.480087
"893",117.290001,117.489998,113.889999,114.580002,5033300,112.054741
"894",114.639999,115.010002,113.050003,113.879997,4271300,111.370171
"895",113.559998,113.989998,110.470001,111.940002,4216300,109.472923
"896",110.989998,113.970001,110.839996,112.209999,3736100,109.736969
"897",113.120003,116.080002,112.910004,115.800003,3977500,113.247849
"898",114.769997,115.989998,113.769997,115.43,4393700,112.886002
"899",115.959999,117.760002,115.610001,117.529999,3944200,114.93972
"900",114.739998,116.559998,114.169998,116.300003,3164100,113.736839
"901",116.529999,116.529999,113.370003,114.849998,3293300,112.318779
"902",115.870003,116.809998,115.110001,116.57,3068200,114.000885
"903",116.370003,118.040001,116.120003,117.18,3310000,114.597427
"904",116.580002,116.739998,114.93,116.169998,3115000,113.609695
"905",116.110001,117.150002,115.07,116.739998,2299200,114.16713
"906",116.870003,117.300003,115.519997,116.32,2110800,113.756393
"907",116.239998,117.309998,115.459999,116.760002,3412000,114.186699
"908",117.32,119.43,116.330002,116.559998,4316100,113.991096
"909",117.199997,119.57,116.75,119.220001,3601900,116.592476
"910",118.25,119.139999,117.550003,118.110001,2894300,115.50695
"911",118.57,119.059998,117.07,117.18,2079800,114.597427
"912",118.43,118.5,117.25,117.440002,2592400,114.851707
"913",118.010002,118.690002,117.190002,117.879997,5718000,115.282005
"914",118.5,119.470001,117.510002,118.150002,4722400,115.546059
"915",117.720001,118.5,116.639999,117.449997,2866800,114.861488
"916",117.07,117.230003,115.739998,116.019997,3055900,113.462997
"917",117.209999,117.540001,116.220001,117.230003,2292200,114.646347
"918",117.400002,120,117.400002,119.900002,3007000,117.257492
"919",119.910004,121.25,118.980003,120.510002,3462600,117.854057
"920",120.949997,120.970001,117.949997,119.040001,3055400,117.018478
"921",119.129997,119.620003,118.290001,119.580002,2123100,117.549309
"922",118.75,118.980003,116.800003,116.879997,2948000,114.895149
"923",117.790001,118.870003,116.860001,118.760002,2787000,116.743233
"924",119.129997,122.519997,118.75,121.830002,5158000,119.761108
"925",121.349998,121.360001,116.760002,117.120003,5880300,115.131081
"926",117.110001,118.389999,114.25,117.440002,3766400,115.445648
"927",114.389999,116.239998,112.800003,112.93,5379100,111.01223
"928",114.959999,116.25,114.209999,115.459999,3698400,113.499268
"929",115.809998,116.849998,113.669998,114.269997,2403800,112.329475
"930",115.120003,115.790001,112.5,113.800003,2361900,111.867462
"931",115.779999,115.779999,113.690002,114.620003,2350500,112.673538
"932",115.519997,116.980003,115.150002,116.059998,2237300,114.089088
"933",117.010002,117.730003,115.440002,115.559998,2476800,113.597565
"934",112.809998,115.629997,112.599998,115.489998,2537800,113.528755
"935",116.040001,116.300003,114.089996,114.910004,5849900,112.958618
"936",112.970001,114.040001,111.879997,113.93,3282100,111.995255
"937",114.139999,114.75,112.910004,114.699997,2220100,112.752174
"938",114.889999,115.629997,112.18,112.5,3149800,110.589539
"939",111.989998,114.32,111.459999,112.68,2255500,110.766479
"940",111.769997,113.660004,110.660004,113.480003,2293600,111.552902
"941",115.32,117.07,114.769997,117.059998,2071500,115.072105
"942",115.989998,117.940002,115.839996,116.650002,2293900,114.66906
"943",116.709999,118.25,116.209999,116.739998,3185100,114.75753
"944",118.980003,119.639999,117.370003,118.989998,3092800,116.96933
"945",116.5,117.949997,114,114.010002,3172700,112.073898
"946",115.360001,116.690002,114.970001,116.599998,4414000,114.619919
"947",115.959999,118.93,115.029999,115.540001,3773000,113.577911
"948",117.099998,118.980003,115.790001,118.669998,4256000,116.654755
"949",119.93,121.099998,119.290001,120.339996,3992900,118.296402
"950",122.330002,124.410004,121.760002,123.330002,3984700,121.235634
"951",124.720001,126.32,124.010002,126.110001,3053000,123.968414
"952",126.349998,126.489998,123.32,123.589996,2439600,121.491211
"953",123.709999,124.190002,122.489998,123.040001,1494900,120.950546
"954",121.440002,124.559998,120.900002,123.980003,2033100,121.874588
"955",124.75,125.82,123.540001,123.639999,2232500,121.540359
"956",124.620003,125.260002,122.330002,122.610001,2390800,120.527855
"957",122.959999,124.519997,122.489998,123.620003,2898400,121.520699
"958",124.080002,125.809998,123,124.760002,3992800,122.641342
"959",124.559998,125.139999,122.919998,124.75,2070400,122.631508
"960",125.220001,125.650002,123.449997,124.199997,2304100,122.090851
"961",123.379997,123.650002,119.809998,121.129997,2186200,119.072983
"962",121.589996,122.199997,120.230003,120.290001,2475100,118.247253
"963",118.900002,119.540001,116.199997,116.470001,3387200,114.492119
"964",116.230003,119.449997,115.639999,118.480003,2680200,116.468002
"965",117.309998,118.660004,116.330002,118.529999,3099200,116.517136
"966",120.139999,120.139999,117.620003,118.480003,2445300,116.468002
"967",119.5,121.309998,119.269997,119.75,2549900,117.716423
"968",122.389999,126.379997,121.019997,125.940002,3765300,123.8013
"969",127.449997,130.949997,126.860001,130.399994,3752900,128.185562
"970",130.979996,133.779999,130,133.5,3814600,131.23291
"971",138.559998,140.380005,135.699997,135.820007,5150800,133.513535
"972",135,136.860001,133.899994,134.779999,4742600,132.491165
"973",135.559998,138.639999,135.559998,137.380005,2515200,135.047043
"974",137.350006,137.690002,134.389999,135.479996,2013500,133.179291
"975",137.429993,137.929993,135.679993,136.270004,2220300,133.955887
"976",137.779999,140.169998,136.809998,138.009995,3433200,135.666321
"977",136.990005,137.460007,135.149994,135.869995,2978000,133.562653
"978",135.949997,136.509995,132.970001,133.229996,2359100,130.967484
"979",131.660004,136.229996,131.5,136.169998,2473900,133.857574
"980",136.619995,136.910004,134.679993,134.880005,2295000,132.589493
"981",135.279999,137.339996,135.179993,137.070007,2881900,134.742294
"982",137.690002,137.919998,132.839996,136.889999,4677800,134.565353
"983",136.610001,137.949997,134.960007,135.949997,2040200,133.641296
"984",138.119995,138.550003,137.240005,137.75,1305700,135.410736
"985",137.649994,139.320007,137.100006,139.080002,3010400,136.71817
"986",140,141.910004,138.809998,140.729996,3161000,138.340149
"987",140.710007,141.639999,140.070007,140.660004,2193000,138.271332
"988",140.580002,141.419998,139.330002,139.75,1734100,137.985001
"989",139.75,144.139999,139.210007,143.970001,3349100,142.151688
"990",144.679993,144.679993,142.5,143.710007,1734400,141.894989
"991",143.25,146.309998,143.210007,146.130005,2837400,144.284409
"992",145.399994,146.309998,140.910004,141.779999,3019500,139.989349
"993",140.570007,142.669998,140.139999,141.279999,2704300,139.495651
"994",140.039993,142.059998,139.490005,141.149994,3216000,139.367294
"995",142.059998,143.929993,141.660004,142.330002,2214400,140.53241
"996",145.259995,145.259995,143.490005,144.059998,2554500,142.240555
"997",144.759995,144.759995,141.570007,142.800003,1583100,140.996475
"998",143.550003,143.869995,142.610001,143.779999,2354200,141.964096
"999",144.380005,145,143.440002,144.559998,4230700,142.734238
"1000",141.729996,143.389999,141.309998,142.589996,1827200,140.789108
"1001",142.729996,144.679993,142.669998,144.279999,2161600,142.457764
"1002",144.800003,145.619995,143.080002,143.220001,2200900,141.411163
"1003",144.110001,144.479996,143.009995,144.470001,466400,142.64537
"1004",146.410004,147.479996,144.440002,144.679993,1630800,142.852722
"1005",145.179993,145.240005,142.740005,143.660004,1130900,141.845612
"1006",144.649994,146.610001,144.5,146.179993,1138800,144.333771
"1007",146.5,147.830002,145.699997,147.729996,1626800,145.864197
