"","PCAR.Open","PCAR.High","PCAR.Low","PCAR.Close","PCAR.Volume","PCAR.Adjusted"
"663",65.040001,65.459999,64.709999,65.040001,1098500,60.567802
"664",65.230003,65.879997,64.190002,64.440002,1247200,60.009064
"665",64.089996,64.389999,62.130001,62.529999,1747500,58.230389
"666",63.32,63.549999,62.41,63.189999,1279100,58.845009
"667",63.689999,64.18,63.23,63.43,1311000,59.068508
"668",63.150002,64.279999,62.57,63.889999,2414000,59.496872
"669",64.75,65.489998,64.379997,65.379997,2216000,60.88443
"670",65.809998,66.330002,65.260002,65.559998,1750600,61.05204
"671",65.080002,65.449997,63.540001,64.239998,2178600,59.822807
"672",64.940002,65.730003,64.720001,65.459999,1878600,60.95892
"673",66.309998,68.599998,66.309998,68.199997,2514900,63.510513
"674",68.669998,69.129997,68.139999,68.339996,1599800,63.6409
"675",68.699997,70.669998,68.43,70.470001,2030100,65.624428
"676",70.43,72.029999,70.209999,71.910004,2171200,66.965408
"677",71.57,72.43,70.510002,72.32,2093200,67.347229
"678",72,72,70.699997,71.190002,1889400,66.29493
"679",71.800003,72.059998,70.379997,71.529999,1122500,66.611542
"680",71.029999,71.400002,70.75,70.949997,1010500,66.071419
"681",70.910004,71.040001,69.889999,70.889999,1452800,66.015564
"682",70.720001,70.860001,69.980003,70.75,1077500,65.885178
"683",71.940002,71.940002,70.290001,70.349998,1192200,65.51268
"684",70.25,71.349998,70.110001,70.32,2261800,65.484741
"685",69.75,70.970001,69.059998,70.379997,1289000,65.540619
"686",70.419998,70.699997,67.809998,68.190002,2866300,63.501198
"687",68.190002,68.660004,67.339996,68.410004,3289000,63.706081
"688",67.779999,68.800003,67.779999,68.760002,1383900,64.032021
"689",68.849998,69.470001,68.290001,69.010002,1304100,64.264832
"690",69.440002,70.220001,69.019997,70.010002,1500900,65.19606
"691",70.139999,70.879997,67.160004,67.540001,1975600,62.895901
"692",67.18,67.209999,65.589996,66.220001,1792300,61.666676
"693",66.190002,67,65.169998,66.989998,1473900,62.38372
"694",66.940002,67.940002,66.839996,67.839996,1096300,63.17527
"695",67.510002,68.669998,67.050003,67.730003,1479900,63.072838
"696",66.82,67.389999,66.309998,66.559998,1479100,61.983276
"697",67.279999,67.290001,66.18,66.889999,1279200,62.290588
"698",67.470001,68.089996,66.989998,67.32,1092200,62.691021
"699",68.510002,69.870003,68.510002,69.099998,2574100,64.34864
"700",68.660004,69.589996,68.279999,69.480003,1505000,64.702507
"701",69.089996,70.709999,68.790001,70.349998,1421300,65.51268
"702",70.129997,70.860001,69.839996,70.07,1630800,65.251938
"703",70.5,70.900002,70.07,70.779999,1698800,65.913116
"704",70.870003,72.419998,70.300003,72.040001,2584600,67.086464
"705",72.540001,74.449997,72.489998,73,3501500,67.980461
"706",74.050003,76.389999,73,76.370003,4237700,71.118744
"707",75.360001,76,74.300003,75.110001,2936800,69.945381
"708",75.379997,75.620003,74.160004,75.300003,1829700,70.122307
"709",75.279999,77.18,75.139999,76.900002,1918500,71.612305
"710",76.989998,77.800003,76.93,77.510002,1490900,72.180344
"711",77.019997,77.660004,76.410004,77.32,1718400,72.003418
"712",76.25,76.809998,75.849998,76.470001,1792900,71.211868
"713",76.129997,76.470001,74.769997,76.059998,2332200,70.830048
"714",76.43,78.07,76.059998,78.050003,2201700,72.68322
"715",78.389999,79.419998,78.110001,79.300003,1847900,73.847267
"716",79.360001,80.360001,78.589996,79.669998,1942800,74.191833
"717",79.449997,79.790001,78.529999,79.68,1294900,74.201141
"718",80,80.57,79.57,79.870003,1860400,74.378075
"719",79.349998,80.110001,79.120003,80.07,1099900,74.864273
"720",79.580002,80.150002,79.43,79.919998,842600,74.724022
"721",79.910004,79.980003,79.279999,79.43,1201700,74.265892
"722",79.129997,79.290001,78.239998,79.139999,1311900,73.994736
"723",80.279999,80.279999,79.25,79.529999,1177400,74.359375
"724",80.25,80.480003,79.690002,80.220001,1294500,75.004517
"725",79.540001,80.169998,79.199997,80.029999,1121900,74.826866
"726",79.93,80.300003,79.010002,79.43,1090800,74.265892
"727",79,79.459999,78.379997,78.849998,1036200,73.723587
"728",79.269997,80,78.980003,79.790001,1562800,74.602486
"729",79.980003,80.5,79.739998,80.440002,1025000,75.21022
"730",80.690002,81.68,80.18,81.519997,1382000,76.219994
"731",81.639999,81.830002,80.93,81.779999,1451900,76.463089
"732",81.669998,82.25,81,82.160004,1113700,76.818382
"733",81.599998,82.010002,81.279999,81.370003,843800,76.079758
"734",81.75,81.989998,80.650002,80.699997,1464300,75.453323
"735",79.610001,80.220001,78.879997,80.089996,1659300,74.882957
"736",80.330002,80.989998,79.839996,79.839996,1343900,74.649223
"737",80.029999,80.269997,79.550003,80.110001,1583300,74.901672
"738",81.07,81.550003,80.980003,81.120003,909800,75.845993
"739",81.080002,81.190002,80.589996,81.07,923100,75.799255
"740",81.080002,81.360001,80.529999,81.199997,1411700,75.920807
"741",81.5,81.82,81.029999,81.400002,1148300,76.107811
"742",81.419998,83.18,81.190002,82.949997,1646200,77.557037
"743",82.639999,83.269997,81.559998,82.010002,1446300,76.678139
"744",82.75,83.410004,82.599998,82.82,1911500,77.435486
"745",82.739998,83.110001,82.059998,82.150002,2304300,76.809059
"746",82.18,82.75,81.860001,82.620003,1784400,77.248482
"747",80.650002,80.870003,79.400002,79.690002,1707900,76.642578
"748",80.230003,80.260002,79.190002,80.169998,5134500,77.104202
"749",79.959999,80.449997,79.379997,79.550003,1151700,76.507935
"750",79.589996,79.599998,79.089996,79.489998,330300,76.450233
"751",79.610001,79.669998,78.889999,79.510002,513200,76.469452
"752",79.75,79.839996,79.199997,79.410004,692400,76.373283
"753",79.32,79.459999,78.599998,78.970001,784900,75.950119
"754",79.099998,79.529999,78.709999,79.099998,1046000,76.075127
"755",79.190002,79.660004,78.629997,79.510002,1731400,76.469452
"756",78.309998,78.830002,77.669998,78.730003,1604700,75.719299
"757",78.269997,78.519997,77.419998,78.440002,1798800,75.440384
"758",77.809998,78.110001,77.279999,77.919998,1740800,74.940254
"759",78.239998,79.209999,77.25,78.959999,1832900,75.940483
"760",78.839996,79.160004,77.580002,78.449997,1832400,75.449997
"761",78.57,78.739998,77.720001,77.809998,1205600,74.834473
"762",77.919998,78.120003,77.400002,78.059998,1083200,75.074898
"763",78.709999,78.980003,78.050003,78.199997,1439400,75.209541
"764",77.889999,78.040001,77.25,77.459999,1463900,74.497856
"765",77.910004,78.57,77.440002,78.559998,1330300,75.555786
"766",78.790001,79.239998,78.230003,78.519997,1721500,75.517311
"767",78.480003,78.480003,77.260002,77.540001,1527900,74.574791
"768",77.870003,77.900002,76.830002,76.940002,991200,73.997734
"769",76.720001,77.769997,75.690002,77.599998,1201700,74.632492
"770",77.230003,77.260002,76.230003,76.790001,1540700,73.853477
"771",75.32,75.860001,74.849998,75.169998,2368300,72.295425
"772",76.339996,77.540001,74.970001,76.769997,3210700,73.834236
"773",77.230003,78.080002,75.970001,76.110001,2386300,73.199478
"774",75.510002,76.150002,74.980003,76.059998,2065000,73.151382
"775",75.470001,75.510002,73.860001,74.209999,3312400,71.372147
"776",74.879997,75.5,74.129997,74.339996,2567400,71.497162
"777",75.620003,76.32,75.339996,76.18,2474700,73.266808
"778",77.239998,78.169998,76.970001,77.989998,1988100,75.007584
"779",78.220001,78.5,77.260002,77.589996,1682600,74.622879
"780",77.099998,77.18,75.269997,75.410004,2085000,72.526253
"781",74.790001,75.419998,74.650002,75.309998,1598600,72.738731
"782",75.739998,75.900002,75.129997,75.660004,1936000,73.07679
"783",76,76.940002,76,76.559998,1861200,73.94606
"784",76.010002,76.290001,74.75,74.830002,1985100,72.275124
"785",74.699997,74.870003,74.089996,74.739998,2958500,72.188194
"786",74.57,75.059998,73.889999,74.300003,1431400,71.763222
"787",74.370003,74.610001,73.629997,74.230003,1129700,71.695618
"788",74.169998,75.650002,74.050003,75.540001,1710500,72.960884
"789",75,75.519997,74.559998,75.360001,1938900,72.787033
"790",73.089996,73.720001,72.360001,72.730003,1712200,70.246834
"791",73.099998,73.25,69.75,69.989998,2719300,67.600372
