"","FMC.Open","FMC.High","FMC.Low","FMC.Close","FMC.Volume","FMC.Adjusted"
"891",107,107.839996,106.110001,106.470001,674300,104.134506
"892",105.919998,107.029999,105.139999,105.150002,410800,102.84346
"893",105.660004,106.860001,105.459999,106.199997,361000,103.87043
"894",106.230003,108.25,105.690002,107.959999,437700,105.591812
"895",108,108.739998,106.989998,107.800003,476500,105.435333
"896",107.889999,107.949997,106.699997,107.339996,428400,104.985413
"897",107.75,108.639999,107.290001,108.449997,507600,106.071068
"898",107.849998,108.529999,106.379997,106.449997,331900,104.114937
"899",106.870003,108.580002,106.510002,108.32,458800,105.943924
"900",106.57,106.82,104.43,105.330002,615600,103.019516
"901",105.269997,106.169998,104.150002,106.050003,516700,103.723724
"902",106.989998,107.120003,105.709999,105.739998,791700,103.420517
"903",105.419998,108,104.589996,107.540001,875000,105.181038
"904",109.260002,111.709999,106.910004,107.010002,973500,104.662666
"905",107.470001,109.169998,105.5,108.25,1337100,105.875465
"906",107.980003,109.839996,107.029999,109.769997,657500,107.362122
"907",109.970001,111.07,108.589996,110.360001,710600,107.939178
"908",111.260002,112.449997,108.559998,109.190002,725100,106.794853
"909",110,111.32,109.410004,109.459999,692000,107.058914
"910",109.150002,110.849998,109.110001,110.120003,510900,107.704437
"911",109.739998,110.279999,108.970001,109.610001,446700,107.20562
"912",110.190002,111.040001,108.410004,109,520100,106.609009
"913",109.25,110.360001,108.879997,109.110001,401100,106.716591
"914",109.059998,109.650002,108.010002,108.529999,476100,106.149315
"915",107.470001,108.309998,107.120003,107.889999,336100,105.523354
"916",107.209999,107.760002,106.099998,107.330002,373200,104.975647
"917",108.370003,108.980003,107.809998,108.760002,321100,106.374275
"918",109.5,109.5,107.43,108.589996,525400,106.208
"919",108.25,109.040001,107.32,108.690002,371100,106.305809
"920",109.330002,110.220001,108.989998,109.410004,442100,107.010025
"921",109.660004,110.029999,108.620003,109.150002,892700,106.755722
"922",108.699997,109.209999,106.699997,106.860001,561700,104.515945
"923",106.93,110.150002,106.269997,110.150002,652100,107.733788
"924",110.370003,112.529999,109.290001,112.260002,999600,109.797501
"925",111.900002,112.360001,108.080002,109.43,721300,107.029579
"926",110.529999,110.900002,106.980003,108.480003,683200,106.100418
"927",107,107.610001,104.860001,105.639999,716900,103.322708
"928",106.589996,108.75,106.110001,107.910004,475400,105.542931
"929",108.07,108.68,106.790001,107.760002,483100,105.396217
"930",108.699997,109.290001,107.739998,108.559998,415700,106.178658
"931",109.870003,110.919998,109.389999,110.529999,375000,108.105453
"932",110.93,112.589996,110.800003,111.800003,681800,109.347588
"933",112.449997,112.620003,110.57,110.669998,571900,108.242363
"934",109.980003,113.290001,108.709999,112.849998,765700,110.374557
"935",112.629997,113.730003,109.900002,110.559998,1037700,108.134789
"936",108.300003,109.300003,105.199997,106.449997,672700,104.114937
"937",106.370003,107.830002,105.040001,107.550003,608000,105.190811
"938",107.120003,108.400002,104.379997,104.510002,549700,102.217506
"939",103.809998,105.269997,102.629997,104.050003,728300,101.767593
"940",102.910004,106.260002,102.800003,105.419998,526200,103.107536
"941",106.879997,107.989998,106.059998,106.32,609200,103.987801
"942",106.139999,106.699997,104.779999,105.309998,400100,103.427986
"943",105.809998,107.57,105.07,105.910004,562000,104.017273
"944",106.360001,107.160004,102.620003,103.190002,991800,101.345879
"945",101.650002,105.120003,101.419998,103.610001,793600,101.758369
"946",104.620003,106.349998,104.57,105.330002,808000,103.447632
"947",105.860001,106.980003,103.639999,103.82,768600,101.964607
"948",105.449997,106.860001,105.330002,106.279999,554500,104.380646
"949",106.949997,107.629997,105.919998,106.059998,457600,104.164581
"950",106.309998,108.93,106.059998,108.019997,796800,106.089546
"951",108.110001,109.540001,107.739998,109.029999,936400,107.081505
"952",108.690002,109.790001,108.190002,108.480003,907000,106.541336
"953",108.529999,111.080002,108.5,109.43,433400,107.474358
"954",107.709999,109.489998,107.360001,109.07,542500,107.120796
"955",109.639999,109.870003,108.550003,108.910004,543500,106.963654
"956",109.230003,110.360001,107.769997,107.870003,474800,105.942238
"957",108.290001,109,107.160004,107.160004,440400,105.244926
"958",107.57,108.559998,106.690002,106.739998,401000,104.83242
"959",107.32,107.959999,106.080002,107.489998,537500,105.569023
"960",108.440002,108.900002,107.5,107.779999,413400,105.853836
"961",106.300003,106.389999,103.800003,105.360001,502400,103.477097
"962",105.690002,106.699997,104.370003,104.440002,716600,102.573532
"963",102.080002,103.459999,101.330002,102.300003,627500,100.471779
"964",101.739998,104.559998,101.610001,103.629997,585100,101.778015
"965",103.339996,103.690002,100.860001,102.739998,900900,100.903915
"966",104.629997,107.629997,103.779999,106.949997,895600,105.038673
"967",107.230003,109.150002,104.010002,104.650002,894000,102.779785
"968",105.330002,107.300003,102.519997,104.870003,724800,102.99585
"969",107.269997,110.440002,106.029999,109.139999,615100,107.189537
"970",109.089996,109.639999,107.800003,108.660004,395200,106.718124
"971",113.949997,115.910004,109.730003,109.839996,804800,107.877029
"972",109.93,110.760002,108.419998,109.349998,986500,107.395782
"973",110.5,110.650002,108.199997,108.809998,513600,106.865433
"974",107.860001,109.089996,106.330002,106.809998,501100,104.901169
"975",107.510002,109.25,107.160004,108.599998,441300,106.659187
"976",110.440002,113.040001,110.339996,111.989998,537700,109.988609
"977",111.800003,116.059998,111.209999,115.690002,1227900,113.622482
"978",116,116.790001,114.480003,115.269997,687800,113.209991
"979",114.610001,115.580002,113.129997,115.32,367000,113.259102
"980",115.43,115.43,113.370003,113.75,588600,111.717148
"981",114.82,116.980003,114.809998,116.059998,394000,113.98587
"982",117,119.269997,115.730003,118.239998,454500,116.126907
"983",117.940002,118.300003,116.099998,116.68,489500,114.594795
"984",117.059998,117.389999,114.900002,115.669998,238200,113.602829
"985",115.699997,116.349998,114.150002,116.010002,865400,113.936768
"986",117.480003,119.209999,116.550003,118.93,679400,116.804573
"987",118.5,120.209999,117.660004,118.160004,706600,116.048347
"988",119.010002,120.68,117.75,118.379997,621600,116.264397
"989",118.650002,122.290001,118.540001,121.690002,608000,119.515259
"990",121.110001,121.5,118.239998,118.830002,423300,116.70636
"991",118.300003,119.82,118.07,119.779999,338400,117.639389
"992",120.290001,120.949997,118.360001,118.93,598600,116.804573
"993",118.300003,119.18,116.07,117.660004,646500,115.557281
"994",116.849998,118.220001,115.940002,116.43,816800,114.349258
"995",117.989998,118.360001,114.440002,114.519997,544900,112.473389
"996",115.889999,116.110001,113.580002,114.989998,554900,112.93499
"997",115.690002,115.779999,113.360001,114.370003,574500,112.326073
"998",114.940002,115.940002,113.940002,115.620003,455300,113.553741
"999",115.739998,116.550003,113.68,115.650002,1233400,113.583199
"1000",113.459999,115.830002,113.300003,115.32,461600,113.259102
"1001",115.25,115.760002,113.529999,113.669998,426700,111.638588
"1002",114.190002,115.330002,113.739998,113.839996,355800,111.805534
"1003",113.5,114.720001,113.5,114.43,176600,112.384995
"1004",115.209999,115.209999,112.550003,112.650002,355300,110.63681
"1005",113.580002,113.760002,111.480003,112.650002,403700,110.63681
"1006",112.519997,114.550003,112.519997,114.080002,348800,112.520706
"1007",114.260002,115.360001,113.400002,114.93,511000,113.359077
