"","AWK.Open","AWK.High","AWK.Low","AWK.Close","AWK.Volume","AWK.Adjusted"
"910",145.279999,147.169998,144.289993,146.509995,613400,143.937988
"911",146.160004,146.679993,144.789993,145.309998,378600,142.759033
"912",146,148.119995,145.089996,146.559998,657900,143.987106
"913",146.139999,147.199997,145.289993,146,493300,143.436951
"914",146.75,147.199997,143.589996,143.919998,603000,141.393448
"915",143.550003,145.309998,143.169998,144.279999,432200,141.747116
"916",144.380005,144.789993,142.610001,143.639999,603300,141.118378
"917",143.619995,144.320007,142.220001,143.880005,468600,141.354156
"918",143.979996,143.979996,142.350006,143.529999,389400,141.0103
"919",142.380005,142.970001,140.779999,140.899994,583900,138.426453
"920",141.880005,142.759995,140.369995,141.369995,704000,138.888199
"921",141.139999,141.139999,138.850006,140.789993,773400,138.318375
"922",142.149994,142.679993,140.869995,141.339996,881100,138.858749
"923",141.779999,142,139.5,140.169998,451700,137.70929
"924",140.399994,144.929993,139.75,144.149994,934600,141.6194
"925",144.639999,146.300003,141.300003,142.479996,717300,139.978714
"926",142.699997,144.009995,141.630005,143.169998,954200,140.656616
"927",143,143.210007,140.139999,140.770004,771700,138.298767
"928",142.020004,145.119995,142.020004,143.199997,667600,140.686081
"929",142.740005,143.419998,140.710007,140.770004,575500,138.298767
"930",141.559998,141.770004,140.279999,141.100006,482500,138.622971
"931",142.139999,143.820007,141.25,142.880005,684600,140.371719
"932",144.160004,144.839996,142.850006,143.589996,812900,141.069244
"933",143.850006,145.509995,142.589996,142.770004,678200,140.263641
"934",142.330002,142.970001,139.710007,141.020004,733400,138.544373
"935",140.75,141.839996,138,138.279999,1420900,135.852478
"936",137.940002,140.080002,137.009995,139.720001,746800,137.267181
"937",140.240005,141.470001,138.910004,140.169998,718100,137.70929
"938",140.649994,141.210007,138.039993,138.050003,585700,135.626495
"939",138.919998,141.949997,138.509995,140.660004,902900,138.190689
"940",139.539993,144.369995,139.539993,144.229996,898100,141.697998
"941",144.470001,146.059998,143.649994,144.550003,599200,142.01239
"942",144.75,145.100006,142.880005,143.699997,565100,141.177322
"943",144.630005,146.279999,144.139999,144.880005,1099600,142.336594
"944",145.559998,148.860001,145.440002,148.570007,1478200,145.961823
"945",147.520004,149.970001,146.869995,148.960007,751200,146.344986
"946",149.25,152.160004,148.589996,151.889999,707000,149.223541
"947",151.850006,153.740005,150.869995,152.490005,718400,149.813019
"948",153.940002,155.460007,152.910004,154.509995,942400,151.797546
"949",155,156.389999,154.080002,155.850006,554400,153.114029
"950",156.210007,157.270004,154.610001,155.75,651900,153.015778
"951",156.649994,160,156.289993,158.320007,571000,155.540649
"952",156.330002,156.350006,154.5,156.080002,592900,153.339981
"953",155.619995,157.389999,154.539993,155.759995,581900,153.025604
"954",154.539993,157.169998,153.550003,155.860001,513900,153.12384
"955",156.580002,156.649994,155.5,155.720001,1120200,152.986298
"956",156.259995,157.539993,153.979996,154.520004,1175100,151.807358
"957",155.289993,155.289993,152.610001,153.149994,725600,150.461395
"958",153.419998,154.089996,151.850006,152.25,818400,149.577225
"959",153.050003,153.960007,152.339996,153.610001,455500,150.913345
"960",153.880005,154.679993,152.990005,154.080002,423700,151.375092
"961",154.300003,155.020004,152,154.009995,676200,151.30632
"962",154.360001,156.179993,153.669998,154.619995,621100,151.905594
"963",152.759995,155.600006,152.509995,153,874700,150.314056
"964",152.919998,153.960007,150.149994,152.160004,534000,149.4888
"965",151.300003,152.339996,149.229996,150.509995,831800,147.867767
"966",152,155.070007,151.639999,154.300003,731300,151.591232
"967",156.059998,159.410004,155.490005,157.100006,742100,154.342072
"968",158.259995,160.559998,155.25,155.410004,728100,152.681747
"969",160,162.839996,155.5,158.210007,766900,155.432587
"970",158.850006,161.940002,157.800003,161.130005,744800,158.301331
"971",171.990005,172.559998,161.929993,162.330002,1347500,160.02652
"972",162.210007,164.589996,161.630005,163.509995,1021400,161.189743
"973",164.490005,165.699997,163.179993,164.369995,968000,162.037537
"974",164.220001,164.710007,160.110001,161.410004,863600,159.119553
"975",161.919998,162.899994,160.639999,161.309998,634900,159.02095
"976",162.970001,165.630005,161.009995,165.550003,902800,163.200806
"977",163.929993,164.559998,158.880005,159.289993,1082500,157.029617
"978",160.669998,160.710007,155.970001,156.190002,858100,153.973633
"979",156.880005,157.199997,154.539993,156.649994,913000,154.427094
"980",155.779999,160.110001,155.779999,157.710007,992800,155.472061
"981",157.770004,158.139999,154.759995,155.220001,616900,153.017395
"982",156.529999,156.880005,152.880005,153.199997,1006000,151.026047
"983",153.979996,154.970001,151.110001,153.130005,1113600,150.957031
"984",152.809998,154.190002,151.710007,153.729996,504000,151.548523
"985",154,154.809998,152.139999,153.380005,1059700,151.203506
"986",154.580002,156.410004,154.039993,154.300003,797200,152.110443
"987",154.729996,155.360001,152.710007,154.830002,794100,152.632919
"988",153.979996,155.460007,151.919998,152.479996,707700,150.316284
"989",152.339996,152.880005,147.899994,148.899994,1318400,146.787064
"990",148.839996,151.149994,148.570007,150.320007,1042500,148.186905
"991",149.559998,150.25,148.619995,149.350006,811100,147.230682
"992",150.089996,150.089996,147.789993,148.470001,919300,146.363174
"993",148.649994,148.649994,146.539993,148.070007,888000,145.968857
"994",147.970001,148.820007,146.740005,148.279999,760100,146.175873
"995",150.119995,151.330002,148.460007,148.550003,811100,146.442032
"996",149.009995,153.350006,148.809998,152.990005,1555900,150.819046
"997",153.830002,154.759995,150.259995,150.369995,821500,148.236191
"998",151.259995,153.199997,150.699997,151.860001,925500,149.705063
"999",151.990005,152.559998,149.710007,150.240005,1891400,148.108063
"1000",148.949997,149.389999,147.029999,149.110001,1134600,146.99408
"1001",149.339996,149.339996,147.410004,148.059998,823700,145.958984
"1002",148.949997,150.660004,147.350006,147.410004,731500,145.318207
"1003",147.880005,149.139999,147.419998,149.139999,253700,147.023666
"1004",149.589996,151.009995,148.990005,149.649994,546600,147.526428
"1005",150.789993,151.880005,149.940002,150.729996,685100,148.591095
"1006",150.899994,151.699997,150.259995,150.630005,361800,148.492523
"1007",150.589996,153.600006,150.210007,153.470001,521900,151.292206
