"","LHX.Open","LHX.High","LHX.Low","LHX.Close","LHX.Volume","LHX.Adjusted"
"455",169.770004,172.070007,168.089996,171.690002,1297100,162.963974
"456",168.729996,172.869995,168.350006,169.110001,1396600,160.515106
"457",169.130005,169.679993,161.710007,162.199997,1222200,153.956284
"458",162.779999,163.860001,159.399994,161.029999,1167500,152.845749
"459",158.610001,161.929993,156.110001,160.839996,1338600,152.665405
"460",162.759995,163.029999,145.199997,146.690002,1918100,139.234573
"461",146.190002,151.110001,143.160004,150.850006,1855400,143.183182
"462",152.330002,155.009995,148.610001,148.710007,1486300,141.151886
"463",149.75,151.570007,148.610001,150.009995,1355200,142.385834
"464",150.570007,151.330002,146.809998,147.029999,1578600,139.557297
"465",147.830002,150.300003,145.839996,149.550003,1979500,141.949249
"466",149.479996,152.979996,149.229996,150.559998,1140500,142.907898
"467",151.190002,153.119995,148.389999,153.089996,1282200,145.30928
"468",152.949997,153.100006,150.119995,151.509995,684600,143.809586
"469",151.050003,153.770004,150.460007,153.139999,638400,145.356735
"470",153.279999,153.279999,148.509995,148.699997,723700,141.142426
"471",150.270004,152.479996,149.070007,150.429993,1269600,142.7845
"472",151.529999,152.5,148.610001,149.410004,975100,141.816345
"473",148.100006,151.570007,147.470001,151.029999,1130900,143.354034
"474",150.190002,152.460007,149.809998,150.910004,790600,143.240082
"475",150.779999,151.100006,147.149994,148.100006,1441200,140.572952
"476",145.970001,146.910004,143.960007,146.490005,955100,139.044724
"477",146.449997,147.240005,144.279999,144.789993,899800,138.076782
"478",144.089996,146.669998,144.050003,145.169998,334900,138.439178
"479",146.259995,147.460007,144.479996,145.759995,914400,139.001801
"480",145.100006,145.710007,139.149994,140.779999,1538600,134.252747
"481",141.339996,143.75,140.419998,143.600006,1107900,136.941986
"482",143.860001,145.139999,142.289993,143.130005,905000,136.493774
"483",143.300003,143.699997,140.740005,142.949997,2183100,136.322128
"484",145.330002,146.009995,141.630005,142.800003,1195800,136.179092
"485",142.130005,143.309998,137.940002,139.039993,1381000,132.593399
"486",137.240005,139.850006,134.300003,139.75,1353200,133.270493
"487",138.960007,140.399994,138.800003,139.399994,1179600,132.936691
"488",140,144.479996,138.929993,143.449997,1637300,136.798935
"489",145.160004,146.270004,143.639999,144.979996,1897500,138.257996
"490",146.809998,148.289993,145.580002,147.020004,1414400,140.20343
"491",148.149994,148.929993,146.600006,148.440002,1274500,141.557571
"492",147.020004,148.5,146.649994,148.470001,1306500,141.586182
"493",147.940002,148.529999,145.229996,145.910004,2473500,139.144882
"494",146.639999,146.899994,141.779999,142.949997,1298400,136.322128
"495",142.600006,144.279999,136.830002,138.460007,1053000,132.040283
"496",137.919998,138.520004,132.320007,134.539993,1305700,128.302063
"497",133.360001,133.360001,127.980003,128.610001,2142000,122.646973
"498",128.119995,129.220001,125.709999,127.260002,1026400,121.359573
"499",127.440002,128.470001,123.239998,128.229996,900100,122.284615
"500",126.889999,131.639999,125.459999,131.639999,1014900,125.536491
"501",132.470001,133.110001,130.309998,131.179993,827300,125.097816
"502",132.070007,134.649994,131.809998,134.649994,696200,128.406952
"503",133.029999,134.399994,129.970001,133.139999,923800,126.966965
"504",131.809998,132.699997,129.460007,130.050003,740600,124.020233
"505",131.259995,133.199997,130.139999,132.919998,1041300,126.757172
"506",132.729996,133.940002,130.570007,133.789993,1354100,127.586807
"507",135.259995,135.800003,132.089996,133.740005,1225300,127.539131
"508",133.619995,134.75,132.869995,133.360001,563500,127.176758
"509",133.130005,135,133.130005,134.889999,751600,128.635803
"510",134.229996,137.190002,133.25,136.910004,1199500,130.562195
"511",136,139.520004,135.820007,138.039993,984600,131.639755
"512",137.770004,139.100006,136.869995,138.789993,1284000,132.354965
"513",138.720001,138.809998,135.779999,136.570007,833800,130.237946
"514",136.259995,139.339996,136.259995,138.649994,813700,132.221497
"515",139.559998,143.309998,139.270004,142.779999,1503500,136.159988
"516",141.990005,141.990005,138.110001,139.25,831300,132.793671
"517",139.830002,142.460007,139.759995,142.119995,1362600,135.530609
"518",142.160004,142.160004,139.419998,141.929993,907100,135.34938
"519",143.539993,144.429993,143.020004,143.479996,946400,136.827515
"520",141.539993,143.460007,140.880005,142.690002,1072300,136.074188
"521",151.190002,156.080002,148.630005,155.220001,4115000,148.023209
"522",155.820007,156.270004,148.300003,154.899994,2464900,147.718033
"523",153.889999,154.979996,151.770004,153.179993,1462500,146.077805
"524",153.350006,154.729996,152.600006,153.770004,901600,146.640442
"525",153.809998,157.330002,153.190002,157.229996,867800,149.940018
"526",157.399994,157.880005,154.990005,157.800003,1059300,150.483612
"527",157.679993,158.449997,156.919998,157.639999,875600,150.330994
"528",156.080002,158.130005,155.919998,157.429993,727000,150.130753
"529",157.020004,160.160004,156.910004,160.160004,1489500,152.734146
"530",160.190002,161.580002,159.559998,160.660004,1152400,153.210983
"531",162,162.690002,160.229996,162.080002,725500,154.56517
"532",162.369995,164.529999,161.360001,161.960007,1055700,154.450729
"533",160.880005,162.649994,160.509995,162.240005,714200,154.717712
"534",163.660004,165.029999,163.369995,164.800003,938000,157.159042
"535",164.5,165.130005,162.259995,164.589996,1066500,156.958786
"536",164.589996,165.5,163.449997,165.199997,594900,157.540482
"537",165.160004,165.220001,163.429993,164.570007,546100,156.939697
"538",165.389999,166.070007,163.979996,165.880005,471200,158.188965
"539",166.970001,167.089996,163.619995,163.880005,1024300,156.281723
"540",163.839996,164.740005,162.289993,162.339996,716400,154.813095
"541",161.899994,162.410004,161.020004,162.050003,713700,154.536545
"542",162.199997,165.050003,161.699997,164.929993,1001300,157.28302
"543",165.470001,165.550003,163.630005,164.789993,915200,157.149506
"544",165.050003,166.619995,162.570007,163.330002,774300,155.757217
"545",163.619995,164.770004,162.330002,162.419998,757000,154.889389
"546",162.740005,163.410004,160.529999,160.619995,636600,153.172836
"547",160.110001,161.339996,156.899994,161.229996,850100,154.413071
"548",160.330002,161.910004,159.770004,161.779999,902300,154.939835
"549",160.740005,164.029999,160.610001,163.229996,1158700,156.328522
"550",163.820007,163.820007,161.029999,161.339996,987600,154.518433
"551",161.789993,162.949997,160.699997,161.770004,829100,154.930267
"552",161.419998,162.880005,160.139999,160.440002,958000,153.656494
"553",160.259995,161.539993,159.369995,160.679993,1379500,153.886337
"554",160.020004,163.710007,160.020004,163.300003,680200,156.395584
"555",164,165.369995,162.240005,162.960007,838100,156.069962
"556",162.869995,163.139999,160.850006,160.990005,683700,154.183243
"557",160.669998,162.570007,160.5,162.169998,680100,155.313324
"558",161.169998,161.570007,158.729996,159.279999,649300,152.545532
"559",159.539993,160.389999,158.940002,159.740005,415500,152.986099
"560",160.240005,161.169998,158.360001,159.729996,493500,152.976517
"561",160.080002,161.429993,158.460007,158.910004,549500,152.191177
"562",159.479996,160.259995,158,159.929993,656900,153.168045
"563",161.009995,161.210007,158.979996,159.710007,966000,152.957352
"564",161.589996,163.520004,161.009995,163.300003,720100,156.395584
"565",163.710007,163.940002,161.789993,161.899994,494100,155.054779
"566",162.589996,163.009995,159.289993,160,683100,153.235077
"567",160.360001,163.479996,160.360001,162.309998,794700,155.447464
"568",162.729996,164.570007,162.600006,164.5,832500,157.54483
"569",164.490005,164.759995,162.990005,164.009995,602100,157.075546
"570",163.139999,163.679993,162.369995,163.179993,733500,156.28064
"571",162.990005,163.169998,161.869995,162.690002,844900,155.811371
"572",162.410004,165.630005,162.410004,165.220001,625000,158.23439
"573",165.75,167.990005,165.660004,167.839996,481700,160.743607
"574",168.130005,168.289993,165.039993,165.710007,612800,158.70369
"575",165.970001,167.270004,165.970001,166.119995,478500,159.096344
"576",166.350006,167.149994,165.789993,166.160004,556100,159.134659
"577",166.089996,167.350006,165.539993,165.649994,485900,158.646194
"578",165.070007,165.5,163.619995,164.860001,610900,157.889618
"579",166.589996,168.279999,166,167.520004,848500,160.437149
"580",168.139999,168.399994,165.830002,166.410004,632900,159.374084
"581",165.839996,166.020004,163.160004,164.75,476400,157.784271
"582",165.369995,166.820007,165.020004,166.449997,495900,159.412384
"583",166.199997,167.570007,165.080002,165.169998,689100,158.186508
"584",165.5,169.029999,165.5,168.5,1256200,161.375702
"585",173.800003,181.479996,172.25,179.669998,2548400,172.073441
"586",178.710007,180.490005,176.580002,177.779999,1502100,170.263351
"587",178.479996,180.119995,176.869995,177.889999,1401700,170.368683
"588",175.979996,178.740005,175.179993,178.5,895100,170.952911
"589",177.449997,177.570007,175.490005,176.690002,1171400,169.219421
"590",177,179.990005,176.520004,179.380005,1050300,171.7957
"591",177.740005,181.449997,177.300003,181.179993,1232000,173.519592
"592",180.440002,183.119995,179.660004,181.699997,1137700,174.017593
"593",179.009995,181.679993,178.820007,181.470001,1213200,173.797302
"594",181.360001,183,181,182.119995,907300,174.41983
"595",181,185.179993,179.679993,183.529999,1461700,175.770264
"596",183.520004,185.240005,183.119995,184.380005,853700,177.24585
"597",182.839996,185.729996,182.669998,183.649994,909600,176.544098
"598",183.350006,185.580002,182.350006,183.020004,1017500,175.938461
"599",184.449997,188.009995,184.240005,187.770004,1181400,180.504684
"600",187.610001,189.410004,187.100006,188.339996,827600,181.052597
"601",187.070007,188.899994,185.910004,188.539993,1335300,181.244873
"602",189.320007,189.490005,186.940002,187.080002,928800,179.84137
"603",187,187.929993,186.039993,186.479996,990600,179.264603
"604",186.600006,187.570007,184.520004,186.080002,1349400,178.880051
"605",186.229996,188.460007,186.199997,186.729996,790700,179.504913
"606",185.860001,187.759995,184.779999,187.190002,933300,179.947098
"607",187.220001,190.169998,186.5,189.860001,1039800,182.513809
"608",191.160004,194.589996,190.570007,192.100006,1220700,184.66713
"609",192.860001,197.990005,192.860001,197.699997,1184600,190.050446
"610",197.660004,198.440002,195.960007,197.690002,1308000,190.040848
"611",198.009995,198.779999,196.839996,198.210007,900600,190.540726
"612",199.419998,200.770004,196.119995,196.580002,1375300,188.973785
"613",196.580002,197.5,187.419998,188.169998,1501400,180.889206
"614",188.770004,189.75,185.839996,188.729996,1217200,181.427521
"615",189.020004,190.570007,187.160004,189.830002,710200,182.48497
"616",189.839996,191.649994,189.559998,190.600006,896200,183.225174
"617",191.339996,192.860001,189.029999,192.070007,760100,184.638306
"618",192.160004,196.460007,192.149994,196.369995,1027300,188.771927
"619",196.429993,198.929993,195.270004,198.380005,793700,190.704147
"620",200.050003,200.419998,197.360001,199.399994,1057900,191.684692
"621",199.759995,200.729996,197.149994,197.220001,1908300,189.58905
"622",197.899994,199.539993,197.059998,197.289993,868000,189.656311
"623",197.380005,198.080002,195.490005,195.669998,927500,188.098999
"624",195.729996,195.729996,191.050003,191.220001,1306700,183.821198
"625",191.039993,191.839996,189.210007,189.460007,1080100,182.129303
"626",190.429993,191.440002,187.710007,189.130005,4782100,181.812057
"627",189.759995,191,176.160004,178.149994,6708000,171.256897
"628",182.389999,186.649994,181.529999,185.770004,3959700,178.582077
"629",185,185.380005,180.5,184.300003,1846900,177.16893
"630",184.199997,185.460007,181.699997,184.960007,1072900,177.803421
"631",184.419998,185.279999,183.059998,184.679993,1280300,177.53421
"632",185.5,191.339996,185.020004,191.259995,2445200,183.859634
"633",191.529999,192.919998,190.710007,192.610001,1611400,185.15741
"634",191.970001,195.699997,191.199997,194.449997,1573700,186.926208
"635",195.229996,197.389999,194.759995,195.720001,1169000,188.147079
"636",195.649994,195.649994,191.039993,191.550003,1441000,184.138428
"637",191.5,193.190002,190.559998,192.570007,984200,185.118958
"638",192.830002,194.479996,192.710007,193.970001,1298000,186.464767
"639",194.240005,194.949997,191.630005,194.139999,1202400,186.628204
"640",194.839996,195.149994,190.839996,193.479996,1125900,185.993744
"641",193.830002,196.449997,193.330002,194.910004,1004600,187.368408
"642",196.089996,196.25,190.940002,194.539993,1561900,187.012711
"643",194,198.139999,192.990005,197.949997,827900,190.290787
"644",200.119995,202.960007,198.539993,200.669998,1403200,192.905548
"645",201.460007,201.75,198.160004,199.830002,1136700,192.098038
"646",200,201.929993,199.830002,201.389999,1542700,193.597687
"647",201.009995,201.320007,199.460007,200,1132200,192.261429
"648",199.899994,211.820007,199.460007,207.600006,2582200,199.567413
"649",202.229996,209.160004,199.460007,204.850006,1834200,196.923798
"650",205,205.110001,200.740005,204.419998,1228900,196.510452
"651",203.360001,204.300003,199.169998,201.389999,2164100,193.597687
"652",205.660004,206.699997,201.860001,205.119995,1661000,197.183334
"653",203.850006,209.309998,203.199997,207.460007,2305300,199.432816
"654",209.449997,214.990005,208.860001,214.449997,2213600,206.152374
"655",213.559998,214.990005,210.279999,211.610001,1254100,203.422226
"656",211.389999,211.960007,209.130005,209.320007,1107600,201.220871
"657",208.449997,212.339996,207.440002,209.830002,1161700,201.711105
"658",208.169998,209.720001,205.509995,207.720001,1225900,199.68277
"659",207.589996,211.649994,207.160004,209.600006,1744300,201.490021
"660",211.350006,211.899994,209.100006,210.869995,1394100,202.710876
"661",212.229996,213.75,211.580002,213.050003,899300,204.806519
"662",213.919998,214.75,211.779999,212.589996,907900,204.364334
"663",213.490005,215.199997,212,214.179993,1254900,205.892822
"664",214.720001,215.360001,210.839996,213.309998,934000,205.056458
"665",213.169998,214.509995,208.059998,208.889999,1295600,200.80748
"666",209.539993,212.330002,207.259995,211.619995,1199700,203.431854
"667",212.25,213.050003,210.169998,210.479996,1253700,202.335953
"668",209.979996,212.899994,207.300003,212.119995,926100,203.912521
"669",214.300003,214.389999,211.949997,213.300003,1038500,205.046829
"670",214.360001,214.660004,211.130005,211.410004,1216500,203.22998
"671",209.509995,211.119995,207.940002,210.529999,1437700,203.104568
"672",210.389999,214.110001,210.389999,213.649994,1821200,206.114517
"673",215,215,211.830002,212.130005,1449300,204.648117
"674",213.619995,216.649994,213.160004,214.699997,1370300,207.127502
"675",214.639999,215.059998,208.279999,208.820007,1300500,201.454895
"676",207.029999,208.639999,197.509995,208.619995,2041400,201.261917
"677",208.919998,209.660004,206.240005,207.820007,1334000,200.490158
"678",210,210.339996,207.270004,209.429993,1347600,202.043335
"679",209.710007,210.080002,207.199997,207.449997,1238100,200.133179
"680",212.410004,215.059998,209.509995,214,2051200,206.452179
"681",214.229996,215.300003,211.520004,214.259995,1319000,206.702988
"682",213.470001,215.919998,211.100006,214.699997,1809600,207.127502
"683",214.110001,215.869995,213.320007,214.059998,1750800,206.51004
"684",214.119995,215.130005,210.490005,211.979996,3335000,204.503433
"685",212.440002,213.919998,210.929993,213.300003,1834900,205.776855
"686",213.820007,217.309998,211.580002,211.910004,2433400,204.435898
"687",211.470001,213.059998,210.630005,212.600006,1157600,205.101547
"688",213.570007,214.619995,212.699997,213.220001,1113100,205.699661
"689",213.449997,213.550003,207.860001,208.919998,1232900,201.551346
"690",209.740005,211.619995,208.309998,208.639999,894200,201.281219
"691",209.630005,210.649994,203.279999,203.690002,1066800,196.505829
"692",203,203.75,200.669998,203.270004,1373200,196.100647
"693",203.610001,206.369995,202.970001,206.210007,1293700,198.936951
"694",205.929993,208.039993,204.360001,207.770004,859000,200.44194
"695",207.610001,208.070007,205.270004,205.770004,678300,198.512451
"696",205.179993,209.479996,204.179993,209.25,1733500,201.86972
"697",210.119995,210.300003,206.440002,208.940002,1188700,201.570648
"698",208.020004,211.550003,208.020004,209.929993,1354900,202.525726
"699",212.429993,212.429993,207.619995,208.940002,1288300,201.570648
"700",208.639999,209.610001,206.380005,206.639999,691500,199.351776
"701",207.289993,208.399994,205.380005,205.520004,866600,198.271286
"702",205.729996,208.199997,204.509995,206.779999,1197800,199.486832
"703",208.220001,208.570007,200.759995,200.940002,1196200,193.852814
"704",201.009995,201.669998,195.130005,198.080002,2050500,191.093689
"705",199.25,202.190002,198.729996,199.660004,1124000,192.61795
"706",198.5,202.509995,197.080002,200.669998,1430100,193.592331
"707",201.240005,201.880005,198.740005,200.380005,1081500,193.312561
"708",199.869995,206.270004,199.389999,204.100006,1292800,196.901352
"709",204.490005,204.490005,199.179993,200.960007,1032100,193.872131
"710",200.970001,202.649994,199.929993,200.589996,1032100,193.515167
"711",201.240005,204.009995,200.270004,202.990005,1795200,195.830536
"712",206.860001,209.119995,203.009995,207.820007,1672800,200.490158
"713",207.380005,209.350006,204.589996,206.309998,1961500,199.033401
"714",206.350006,208,200.149994,201.410004,2306500,194.306229
"715",201,201.619995,193.770004,194.929993,2317800,188.054764
"716",194.369995,194.869995,190.550003,193.039993,2632700,186.23143
"717",192.059998,196.300003,192.059998,195.949997,1645900,189.038788
"718",197,197.389999,194.559998,194.880005,1472300,188.006577
"719",194.380005,197.75,194.309998,196.020004,1374000,189.106339
"720",194.649994,195.740005,191.949997,195.160004,1449600,188.276657
"721",194.729996,198.649994,194.029999,198.190002,1951400,191.199799
"722",197.929993,200.289993,196.339996,199.229996,1190300,192.203125
"723",199.279999,201.490005,198.630005,199.759995,858500,192.714417
"724",201.630005,202.979996,200.949997,202.520004,1093000,195.377106
"725",202.380005,204.220001,202.009995,202.740005,1172100,195.58934
"726",203.940002,204.990005,202.279999,203.149994,1189100,195.984863
"727",203.419998,206.199997,203.330002,204.809998,1112400,197.586288
"728",204,205.089996,198.630005,199.059998,1745500,192.744934
"729",200.679993,201.210007,197.649994,198.639999,900500,192.338242
"730",198.669998,200.550003,195.899994,196.490005,1709900,190.256439
"731",197.580002,200.279999,196.539993,199.710007,1812000,193.374313
"732",199.509995,200.910004,198.529999,200.5,802000,194.139252
"733",201.110001,201.660004,199.360001,201.089996,485900,194.710541
"734",200.220001,200.669998,193.860001,194.270004,1364200,188.106873
"735",194,195.559998,193.320007,194.940002,1309300,188.755646
"736",195.779999,196.449997,193.589996,193.679993,1062500,187.535599
"737",193.679993,194.679993,193.149994,193.389999,909900,187.254822
"738",193.550003,195.389999,192.240005,192.490005,1310800,186.383347
"739",192.5,193.759995,191.929993,193.619995,1239600,187.477509
"740",198.070007,199.479996,196.550003,196.960007,1626500,190.711548
"741",196.160004,198.639999,196.160004,198.479996,1085400,192.183319
"742",198.389999,199.990005,195.229996,196.279999,1102100,190.053116
"743",195.779999,200.350006,195.779999,200.179993,1515900,193.829391
"744",200.589996,202.449997,199.100006,201.339996,1322700,194.952591
"745",200.970001,201.979996,196.279999,199.080002,1240100,192.764313
"746",199.210007,199.940002,196.550003,197.720001,1306700,191.447464
"747",198.220001,198.970001,196.149994,197.410004,1288700,191.147263
"748",199.600006,200.770004,197.110001,199.990005,2304900,193.645432
"749",200.770004,203.190002,199.059998,201.729996,1129400,195.330231
"750",202.889999,203.020004,200.600006,201.220001,330600,194.836395
"751",201.229996,202,200.619995,201.610001,637700,195.214035
"752",202.080002,203.229996,201.25,201.710007,881500,195.310852
"753",201.770004,201.779999,199,200.080002,838100,193.732574
"754",199.919998,200.559998,197.039993,197.869995,1010900,191.592697
"755",198.429993,203.369995,198.059998,203.309998,1214700,196.860107
"756",206.169998,210.830002,206.169998,210.470001,2182200,203.792938
"757",212.220001,214,209.139999,211.720001,1968100,205.003311
"758",212.020004,214.240005,211,212.729996,1538100,205.981262
"759",212.75,214.889999,210.410004,211.289993,1683300,204.586945
"760",210.389999,212.940002,210.259995,212.289993,980000,205.555222
"761",212.070007,212.339996,209.710007,210.369995,1186500,203.696136
"762",211.440002,212.75,208.720001,212.600006,1306900,205.855392
"763",212.570007,213.089996,211.619995,212.779999,1265400,206.029678
"764",212.399994,215.669998,211.850006,213.160004,882700,206.397614
"765",214.020004,214.990005,213.199997,214.350006,876600,207.549866
"766",215.300003,219.470001,214.009995,219.380005,1934500,212.420303
"767",219.399994,221.339996,217.809998,220.460007,1527200,213.466034
"768",221,223,219.320007,219.910004,1411400,212.933472
"769",220.130005,223.820007,219.610001,222.809998,1211600,215.741501
"770",223.229996,224.5,222.039993,222.979996,1154200,215.906082
"771",220.990005,223.570007,219.759995,222.320007,1231700,215.267029
"772",223.119995,224.25,220.630005,223.139999,1334800,216.06102
"773",224,225.850006,222.789993,223.570007,925000,216.477356
"774",222.009995,225.059998,221.809998,224.740005,1038000,217.61026
"775",223.740005,224.690002,219.410004,221.330002,1390100,214.308411
"776",221.75,223.270004,220.339996,220.889999,1243900,213.882401
"777",225.360001,228.5,222.289993,223.740005,1802600,216.641983
"778",224.610001,225.889999,221.910004,223.470001,1316400,216.380539
"779",223.649994,227.580002,222.979996,225.979996,1458500,218.810913
"780",227.220001,230.580002,226,229.860001,1229800,222.567825
"781",229.869995,230.990005,227.229996,229.600006,1053400,222.316055
"782",229.270004,229.440002,226.830002,228,1283700,220.766815
"783",228.490005,230.229996,224.759995,230.039993,1433500,222.742096
"784",229.190002,230.979996,226.960007,227.009995,1187900,219.808228
"785",227.160004,229.470001,226.479996,228.550003,1177100,221.299377
"786",228,229.860001,226.559998,228.729996,912300,221.473679
"787",228.610001,229.710007,225.509995,225.979996,1450300,218.810913
"788",226.429993,227.220001,221.490005,223.800003,957700,216.700073
"789",222.990005,224.229996,221.559998,222.800003,1198700,215.731796
"790",218.179993,220.75,216.830002,219.059998,1185500,212.110443
"791",219.330002,220.779999,208.899994,209.759995,1907300,203.105484
"792",209.820007,215.740005,209.779999,210.320007,2240700,203.64772
"793",208.520004,210.020004,201.410004,201.940002,2314500,195.533569
"794",195.520004,198.110001,190.610001,197.729996,2997800,191.457153
"795",197.899994,202.990005,194.710007,202.050003,2246600,195.640045
"796",203.869995,209.5,197.880005,198.679993,1772600,192.376984
"797",202.350006,212,200.289993,211.639999,1677300,204.925842
"798",208.649994,208.869995,199,200.570007,1761000,194.207031
"799",195,201.589996,192.399994,199.929993,1615100,193.587341
"800",186.770004,192.990005,182,186.580002,1918500,180.660843
"801",193.5,196.300003,186.309998,196.119995,1826200,189.898209
"802",190.800003,193.559998,184.360001,188.360001,2323600,182.384384
"803",174.619995,181.550003,164.119995,166.020004,3092700,161.481812
"804",174.630005,178.639999,164.479996,177.630005,2287300,172.774429
"805",155,166.470001,149.210007,152.229996,1992100,148.068771
"806",155.320007,170.679993,151.399994,168.949997,2130400,164.331711
"807",154.940002,175.100006,152.169998,167.990005,2801800,163.397949
"808",166.339996,167.369995,153.449997,160.139999,2507600,155.762543
"809",160.479996,160.479996,150.800003,154.039993,2684600,149.829285
"810",153.029999,154.539993,142.009995,150.220001,2303300,146.113708
"811",153.479996,162.559998,152.949997,162.070007,1814200,157.639786
"812",160.740005,179.770004,160,173.460007,1775700,168.71843
"813",175.669998,191.190002,174.830002,190.5,2310900,185.292648
"814",183.639999,190.539993,178.460007,185,2163100,179.942993
"815",186.910004,187.490005,179.240005,181.960007,1925000,176.986084
"816",180.830002,183.559998,177.009995,180.119995,2767400,175.196381
"817",171.990005,177.910004,170.229996,177.169998,1498700,172.327026
"818",176.130005,183.960007,175.220001,183.520004,1898500,178.503448
"819",183.429993,184.759995,177.350006,178.5,1396000,173.620682
"820",186.960007,187.210007,181.600006,184,1918700,178.970306
"821",190.630005,190.639999,178.669998,179.899994,2523200,174.982376
"822",181,188.679993,179.550003,185.199997,1285800,180.137512
"823",186.369995,194.25,186.029999,190.789993,1873500,185.574738
"824",190.440002,190.759995,185.029999,188.320007,815600,183.172256
"825",192.669998,197.860001,191.479996,197,1230000,191.614975
"826",198.460007,198.460007,190.759995,195,1312500,189.669632
"827",195.210007,198.630005,194.179993,198.220001,1550500,192.80162
"828",202.399994,204.130005,200.820007,203.5,1639300,197.937302
"829",200.309998,202.580002,194.649994,194.839996,1130300,189.514008
"830",192.270004,194.619995,186.070007,187.779999,1231400,182.647003
"831",192.229996,194.589996,190.889999,191.759995,920600,186.518204
"832",193.440002,194.240005,188.699997,189.429993,1329300,184.251892
"833",190,190.470001,186.419998,189.850006,1083200,184.660416
"834",190.639999,193.990005,190.539993,192.699997,781200,187.43251
"835",195,198.100006,194.169998,195.789993,925100,190.438049
"836",195.660004,198.25,193.619995,195.300003,1046200,189.961441
"837",193.240005,194.490005,191.759995,193.699997,1053000,188.405167
"838",190.779999,190.960007,186.770004,189.460007,867900,184.281082
"839",187.539993,188.089996,183.789993,186.820007,1101000,181.713242
"840",185.580002,192.949997,184.050003,189,1431900,183.833633
"841",189.940002,190,182.240005,182.509995,1039000,177.521057
"842",185,185.75,182.009995,182.490005,1370700,177.501602
"843",184.350006,184.619995,180.240005,180.949997,1845700,176.003708
"844",180,181.339996,178.029999,179.399994,1727200,174.496063
"845",180,184.050003,179.449997,180.610001,1766700,175.672989
"846",180.130005,180.880005,175.559998,177.539993,1399100,172.68689
"847",175.279999,177.990005,171.820007,177.839996,1731600,172.978699
"848",175.809998,177.470001,174.679993,176.779999,1714100,171.947693
"849",182.679993,182.679993,179.330002,180.919998,1505300,175.974518
"850",181.330002,183.300003,179.759995,179.889999,1192800,174.972672
"851",182.089996,182.869995,178.820007,179.179993,1480500,174.282074
"852",180,185.119995,179.330002,184.119995,1550700,179.087021
"853",184.899994,184.899994,179.850006,180.449997,1084700,175.51738
"854",184.899994,186.080002,182.720001,184.770004,2811900,179.719284
"855",188,193.039993,186.029999,192.949997,2259800,187.675674
"856",196.839996,197.929993,193,196.729996,1579800,191.352341
"857",195,199.899994,193.429993,199.449997,1815500,193.998001
"858",197.270004,198.520004,195.580002,196.119995,1459600,191.575455
"859",196.190002,196.619995,192.949997,194.570007,1968100,190.061371
"860",196.779999,201.759995,196.080002,200.610001,1773800,195.961395
"861",200,202.389999,198.589996,199.479996,1510300,194.85759
"862",205.690002,208.220001,203.589996,204.869995,1744200,200.122711
"863",206.740005,209.770004,205.160004,209.660004,1490100,204.801712
"864",206.639999,209.419998,206.619995,208.279999,1489300,203.45369
"865",208.570007,209.210007,204.720001,206.699997,1188200,201.910294
"866",200.360001,202.25,196.300003,196.509995,1791200,191.956451
"867",201.110001,201.649994,190.009995,193.149994,1321500,188.674286
"868",189.039993,191.520004,186.009995,188.100006,2070700,183.741318
"869",192.369995,196.869995,190.020004,191.009995,1673500,186.583878
"870",191.199997,193.100006,188.759995,191.429993,1092200,186.994125
"871",190.220001,191.679993,187.130005,188.25,1134600,183.887833
"872",191.490005,191.490005,182.009995,182.240005,3351500,178.017105
"873",182,185.369995,179.520004,184.199997,1599500,179.931671
"874",185.690002,186.100006,177,177.25,2383500,173.142715
"875",175.880005,175.990005,167.970001,168.240005,2881700,164.341507
"876",167.169998,171.75,163.690002,170.789993,2713900,166.832413
"877",171,174.169998,168.639999,169.610001,7173100,165.679749
"878",171.800003,175.589996,170.5,174.800003,1375600,170.749512
"879",173.740005,175.149994,168.960007,169.669998,2492800,165.738373
"880",171.440002,172.899994,170.289993,170.490005,1677700,166.539383
"881",172.009995,173.779999,169.149994,172,1766400,168.014374
"882",174.679993,174.880005,171.809998,174,1245900,169.968048
"883",172.339996,173.929993,167.589996,167.679993,1333100,163.794479
"884",167.800003,167.800003,163.649994,164.649994,1698300,160.834686
"885",164.100006,164.990005,159.550003,159.800003,2082900,156.097107
"886",159.929993,163,159.929993,162.509995,1645700,158.744278
"887",163.679993,165.300003,161.410004,162.429993,1443700,158.666138
"888",162.100006,162.710007,158.770004,162.360001,1321600,158.597763
"889",165.839996,168.830002,165.110001,166.830002,1249400,162.964188
"890",165.210007,168.199997,164.009995,167.029999,1226000,163.159561
"891",167.949997,171.419998,167.300003,169.960007,1548900,166.021652
"892",169.429993,169.949997,165.839996,167.100006,1072000,163.227921
"893",169.25,170.669998,168.380005,168.889999,1093000,164.976471
"894",168.320007,174.089996,167.649994,173.339996,970500,169.323318
"895",173.410004,174.919998,171.759995,172.669998,818100,168.668884
"896",172.410004,175,169.210007,171.240005,1269000,167.271988
"897",170.509995,171.600006,166.919998,167.550003,982500,163.667496
"898",166.880005,173.029999,166.880005,171.399994,1072700,167.428284
"899",172.029999,173.649994,170.899994,173,1383300,168.991196
"900",171.759995,174.169998,171.050003,173.229996,1255600,169.215866
"901",172.800003,174.649994,166.839996,168.330002,2305600,164.429413
"902",170,170.619995,167.800003,167.880005,1982100,163.989853
