"","REGN.Open","REGN.High","REGN.Low","REGN.Close","REGN.Volume","REGN.Adjusted"
"927",577.780029,578.98999,560.780029,561.890015,688300,561.890015
"928",565,575.080017,564.960022,571.150024,620400,571.150024
"929",566.640015,572.799988,548.23999,550.099976,879300,550.099976
"930",551.789978,561.330017,540,544.75,814100,544.75
"931",554.409973,566.51001,550.650024,564.200012,762200,564.200012
"932",569.169983,582.859985,567.590027,579.900024,612400,579.900024
"933",584.119995,586.440002,568,569.150024,804400,569.150024
"934",557.190002,569.369995,557.190002,565,686500,565
"935",567.47998,567.830017,544.960022,555.23999,1977100,555.23999
"936",551.140015,556.460022,542.159973,555.700012,682500,555.700012
"937",552.359985,573.450012,552.359985,571.51001,580500,571.51001
"938",572.369995,578.159973,562.48999,565.190002,535600,565.190002
"939",561,564.98999,554.700012,557.460022,457900,557.460022
"940",555.400024,575.919983,551,574.059998,643600,574.059998
"941",572.830017,574.619995,559.059998,571.919983,637000,571.919983
"942",573.200012,576,567.919983,573.609985,454100,573.609985
"943",589.77002,589.77002,554,559.780029,2159300,559.780029
"944",562.5,568.380005,552.27002,568.140015,1092600,568.140015
"945",562,576,554.039978,564.799988,1235100,564.799988
"946",598.900024,619.969971,591.150024,605.080017,4843300,605.080017
"947",605.320007,610.380005,579.02002,581.640015,1725300,581.640015
"948",588.48999,593.880005,581.650024,591.690002,957200,591.690002
"949",614.650024,615,598.099976,599.880005,2355600,599.880005
"950",601,604.440002,593.51001,602.070007,1190100,602.070007
"951",602.25,605.390015,590.849976,601.549988,1003200,601.549988
"952",601.599976,616.309998,600.179993,607.97998,1243900,607.97998
"953",609.179993,610.919983,596.75,600.820007,951400,600.820007
"954",598.02002,605.119995,580.73999,585.179993,1048300,585.179993
"955",590,605.429993,585.669983,599.73999,1168800,599.73999
"956",600,601.090027,579,583.140015,778400,583.140015
"957",582,586.48999,573.140015,576.630005,637500,576.630005
"958",577.530029,581.679993,567.02002,572.400024,493800,572.400024
"959",566.039978,577.049988,566.039978,575.72998,467200,575.72998
"960",580.289978,582.719971,575.119995,579.809998,565900,579.809998
"961",574.659973,587.619995,574.659973,585.73999,533500,585.73999
"962",584.97998,590.969971,579.039978,582.52002,526200,582.52002
"963",576.690002,578.97998,563.869995,567.039978,592900,567.039978
"964",576,576,555.539978,555.789978,905000,555.789978
"965",545.119995,556.580017,533.22998,543.559998,1164700,543.559998
"966",545.059998,557.409973,539.169983,548.580017,835900,548.580017
"967",551.890015,561.23999,550,557.190002,490400,557.190002
"968",578.090027,593.960022,575.950012,587.140015,1195600,587.140015
"969",595,596.799988,578.950012,588.809998,944300,588.809998
"970",589.039978,589.039978,572.719971,578.030029,748400,578.030029
"971",551.609985,573.159973,540.309998,567.549988,1321100,567.549988
"972",560,565.98999,546.929993,559.219971,839200,559.219971
"973",564.849976,573.659973,560,567.72998,671000,567.72998
"974",568.919983,571,554.840027,556.780029,548500,556.780029
"975",560.219971,567.700012,556.799988,566.429993,565800,566.429993
"976",557.450012,566.789978,556,559.289978,542100,559.289978
"977",556.380005,556.599976,536.049988,538.150024,1051700,538.150024
"978",543,543,518.190002,519.039978,1240800,519.039978
"979",519.190002,525.690002,514.419983,514.710022,947600,514.710022
"980",513.960022,521.27002,509.339996,518.73999,1045300,518.73999
"981",538.859985,538.859985,516.799988,523.609985,1764400,523.609985
"982",521.609985,528.440002,505.799988,506.100006,1270300,506.100006
"983",507.179993,515.469971,507.179993,508.309998,711800,508.309998
"984",513.419983,518.919983,509.200012,514.049988,498200,514.049988
"985",520,520.780029,507.600006,516.030029,1707500,516.030029
"986",516,525.280029,513.690002,514.070007,937400,514.070007
"987",515.940002,515.940002,503.809998,505.130005,782700,505.130005
"988",505.200012,509.540009,497.119995,498.839996,966000,498.839996
"989",497.01001,501.850006,490.059998,492.450012,961200,492.450012
"990",497.48999,499.700012,492.790009,495.410004,881900,495.410004
"991",497.100006,497.880005,486.299988,497.140015,1007900,497.140015
"992",500,500,484,488.640015,934300,488.640015
"993",485.290009,487.119995,477.869995,478.980011,1184100,478.980011
"994",478.220001,483.540009,471.579987,479.769989,1013500,479.769989
"995",484.119995,502.600006,483.549988,500.380005,1245800,500.380005
"996",500.690002,500.98999,486.820007,491.790009,1086300,491.790009
"997",491.799988,494.459991,485.149994,486.570007,862500,486.570007
"998",486.899994,496.75,486.5,496.209991,856300,496.209991
"999",500,506.98999,496.809998,498.890015,1820900,498.890015
"1000",494,497.290009,485.059998,496.73999,1009300,496.73999
"1001",496,496.480011,488.5,490.059998,849600,490.059998
"1002",491.200012,493.630005,488.519989,492.190002,545700,492.190002
"1003",492.440002,495.230011,486.029999,488.929993,289100,488.929993
"1004",488.720001,492.690002,482.209991,482.959991,713400,482.959991
"1005",485,490.450012,482.420013,484.220001,558200,484.220001
"1006",487.390015,488.829987,477.679993,478.299988,633200,478.299988
"1007",477.809998,483.570007,470.779999,483.109985,897900,483.109985
