"","VRSK.Open","VRSK.High","VRSK.Low","VRSK.Close","VRSK.Volume","VRSK.Adjusted"
"457",115.559998,116.610001,113.220001,113.389999,684400,111.358917
"458",114.25,115.839996,113.269997,114.910004,806000,112.851685
"459",112.809998,114.970001,111.519997,113.839996,915700,111.800865
"460",115.260002,116.800003,112.730003,114.489998,1322800,112.439201
"461",115.050003,117.279999,114.800003,116.910004,1185600,114.815857
"462",116.910004,121.959999,113.830002,119.839996,2079300,117.693382
"463",119.480003,120.110001,115.620003,115.639999,1404500,113.568596
"464",116.260002,117.449997,114.82,115.550003,1216400,113.480232
"465",116.050003,117.300003,114.190002,116.919998,858200,114.825684
"466",117.120003,119.120003,116.93,118.879997,775900,116.75058
"467",119.949997,121.68,119.650002,120.949997,816000,118.783501
"468",120.410004,122.730003,120.410004,122.720001,541300,120.521805
"469",122.790001,123.809998,121.870003,123.379997,1124200,121.16996
"470",123.410004,124.010002,122.169998,122.25,1210500,120.060211
"471",123,123.25,120.849998,120.93,1291200,118.763847
"472",121.730003,122.160004,120.010002,121.089996,770800,118.920975
"473",120.470001,124.230003,120.470001,123.879997,1060400,121.661003
"474",123.279999,124.32,122.610001,123.830002,1069800,121.6119
"475",123.480003,124.5,122.279999,122.5,1507400,120.30574
"476",122.07,122.540001,120.129997,120.269997,879300,118.115662
"477",121.620003,121.790001,119.959999,120.139999,920200,117.987991
"478",119.589996,120.720001,119.059998,120.059998,293200,117.909431
"479",121.18,122,120.190002,120.949997,792100,118.783501
"480",121.050003,121.760002,120.459999,121.690002,711100,119.510231
"481",121.830002,124.349998,121.830002,123.800003,872000,121.582451
"482",123.139999,124.830002,123,123.830002,719400,121.6119
"483",123.940002,124.5,122.900002,123.32,1194900,121.111046
"484",123.489998,124.699997,121.949997,124.690002,1573400,122.456497
"485",124.860001,125.989998,120,120.389999,1190600,118.233528
"486",119.029999,119.730003,114.599998,118,1458600,115.88633
"487",117.25,118.309998,113.980003,114.449997,832300,112.399925
"488",114.720001,115.529999,112.800003,114.379997,1195100,112.331184
"489",115.809998,116.610001,114.260002,114.68,1026400,112.625801
"490",116.099998,117.769997,115.760002,116.18,1162400,114.09893
"491",115.910004,116.650002,114.739998,115.459999,741900,113.39183
"492",114.739998,114.870003,112.949997,113.830002,1166800,111.791039
"493",113.839996,113.839996,110.379997,111.050003,1007500,109.060814
"494",111.709999,112.449997,110.129997,111.150002,905100,109.159035
"495",110.970001,113.800003,109.910004,110.230003,1181200,108.255524
"496",110.110001,110.860001,107.580002,108.470001,861700,106.527039
"497",108.410004,109.879997,105.940002,106.010002,1739200,104.111107
"498",105.699997,106.050003,103.040001,103.040001,540200,101.194305
"499",103.790001,107.610001,102.739998,107.489998,780200,105.56459
"500",106.199997,109.169998,104.959999,109.169998,776800,107.2145
"501",109.580002,109.93,107.07,108.059998,735000,106.124382
"502",108.559998,109.059998,107.849998,109.040001,654800,107.086823
"503",107.050003,108.730003,106.849998,108.650002,770500,106.703812
"504",107.400002,108.730003,104.919998,105.330002,1102000,103.443283
"505",106.980003,110.349998,106.459999,109.980003,811300,108.009995
"506",109.970001,110.940002,109.510002,110.089996,801700,108.118027
"507",110.220001,111.160004,109.120003,111.07,668500,109.080475
"508",111.120003,111.919998,110.5,111.489998,497200,109.49295
"509",111.169998,112.860001,110.82,112.639999,724200,110.622353
"510",111.82,112.769997,111.150002,112.010002,670400,110.003624
"511",111.379997,112.25,111.050003,111.18,638700,109.188499
"512",111.150002,112.809998,111.150002,112.620003,498300,110.602715
"513",112.470001,113.199997,112.059998,112.980003,564500,110.956261
"514",112.660004,113.830002,112.32,113.160004,613700,111.133034
"515",114.089996,115.760002,113.629997,115.699997,578100,113.627525
"516",114.849998,116.480003,114.849998,116.300003,1329800,114.216789
"517",116.389999,117.260002,115.720001,116.809998,582100,114.717651
"518",116.849998,117.120003,115.610001,116.150002,497800,114.069481
"519",117.050003,117.779999,116.910004,117.239998,524000,115.139946
"520",116.660004,116.660004,115.309998,116.230003,449300,114.148033
"521",116.410004,117.059998,115.239998,116.230003,372500,114.148033
"522",116.580002,118.480003,116.07,117.5,658300,115.395294
"523",117.480003,117.620003,116.230003,117.410004,1023100,115.3069
"524",117.510002,119.610001,117.510002,118.769997,1031700,116.642532
"525",118.610001,119.5,117.629997,119.349998,494500,117.212151
"526",119.010002,119.989998,118.230003,119.93,688200,117.781754
"527",119.75,119.860001,118.459999,119.639999,536900,117.496956
"528",119.050003,120.25,118.730003,120.25,598300,118.096039
"529",119.519997,121.980003,119.489998,121.980003,653000,119.795052
"530",122.440002,122.919998,121.779999,122.089996,550300,119.903076
"531",123.050003,124.010002,122.25,123.699997,794500,121.484238
"532",124.160004,124.610001,123.690002,123.919998,790900,121.700294
"533",123.470001,124.410004,123.209999,123.839996,536600,121.621735
"534",124.559998,125.400002,123.239998,125.379997,661700,123.134132
"535",124.919998,125.300003,124.050003,124.43,1090000,122.201164
"536",121.900002,123.5,121.059998,122.830002,1422400,120.629814
"537",122.959999,125.300003,122.580002,124.529999,907400,122.29937
"538",124.959999,125.669998,124.449997,125.029999,752200,122.790405
"539",125.68,126.269997,125.129997,125.230003,543700,122.986839
"540",125.150002,125.669998,125.040001,125.349998,702100,123.104683
"541",124.949997,126.07,122.440002,125.769997,5e+05,123.517143
"542",125.519997,126.790001,125.519997,126.43,588600,124.165344
"543",126.760002,127.220001,126.029999,126.709999,740900,124.440315
"544",127.300003,127.550003,125.25,125.910004,962700,123.654655
"545",126.010002,127.160004,125.849998,126.470001,768600,124.20462
"546",126.360001,126.970001,126.160004,126.650002,420900,124.381393
"547",126.610001,127.120003,125.800003,126.580002,524900,124.312653
"548",125.949997,126.709999,125.099998,126.010002,471700,123.752861
"549",125.900002,127.550003,125.519997,127.309998,552400,125.029572
"550",127.489998,128.479996,126.669998,128.259995,606900,125.962555
"551",128.770004,129.300003,128.009995,128.759995,849500,126.45359
"552",128.210007,128.789993,127.830002,128.130005,841300,126.079689
"553",128.139999,129.070007,128.059998,128.429993,1272500,126.374886
"554",128.149994,129,128.100006,128.690002,620300,126.63073
"555",128.820007,129.339996,128.369995,128.869995,856500,126.807854
"556",128.880005,129.490005,128.220001,128.289993,604900,126.237114
"557",128.149994,129.919998,128.149994,129.759995,561900,127.683601
"558",129.300003,129.649994,128.630005,128.889999,629300,126.827507
"559",129.169998,129.940002,128.360001,129.789993,618300,127.713112
"560",130.360001,131.770004,130.279999,131.710007,576000,129.602417
"561",131.720001,132.350006,130.850006,131.809998,1270900,129.70076
"562",132.020004,133.389999,130.949997,132.809998,1477700,130.684784
"563",133,133.279999,132.360001,133,979900,130.871765
"564",133.669998,134.419998,132.720001,134.240005,775700,132.091904
"565",134.220001,135.029999,133.570007,134.910004,636900,132.75116
"566",135.429993,136.990005,135.039993,136.309998,1238700,134.128799
"567",136.320007,136.699997,135.369995,135.710007,492800,133.538376
"568",135.850006,136.690002,135.169998,135.520004,862500,133.351425
"569",134.880005,135.770004,134.25,135.380005,659600,133.213684
"570",134.949997,135.509995,134.490005,135.149994,368900,132.987335
"571",135.210007,135.559998,134.460007,134.759995,867600,132.603592
"572",134.960007,135.839996,134.309998,135.789993,554200,133.617096
"573",136.289993,137,135.509995,136.979996,485200,134.788055
"574",136.899994,137.919998,136.179993,137.850006,446500,135.644135
"575",138.639999,138.929993,136.380005,136.539993,702100,134.355133
"576",137.199997,137.199997,136.169998,136.940002,665800,134.748749
"577",137.339996,138.470001,136.339996,137.990005,373900,135.781891
"578",137.600006,137.919998,137,137.639999,550600,135.437515
"579",137.970001,139.520004,136.690002,139.470001,518800,137.23822
"580",139.470001,140.410004,139.089996,139.5,502900,137.267746
"581",139.089996,139.479996,138.050003,138.789993,626000,136.569107
"582",139.139999,140.009995,138.759995,139.869995,440300,137.631805
"583",140.139999,140.449997,139.600006,140.369995,494300,138.123795
"584",140.610001,141.300003,140.059998,141.139999,966100,138.8815
"585",140.559998,142.470001,137.910004,139.880005,732400,137.641678
"586",139.550003,140.889999,139.179993,140.350006,690100,138.104111
"587",140.839996,143.270004,140.830002,143.210007,514000,140.918381
"588",141.210007,143.669998,141.130005,143.389999,509600,141.095505
"589",142.199997,142.529999,139.690002,140.5,881700,138.251755
"590",140.5,141.610001,139.729996,140.559998,676300,138.310776
"591",139.440002,141.089996,138.940002,140.5,899600,138.251755
"592",140,140.839996,137.839996,140.679993,991200,138.428848
"593",138.669998,138.899994,137.740005,138.479996,1130900,136.264069
"594",138.610001,140.220001,138.610001,139.320007,1144700,137.090637
"595",138.529999,141.520004,138.5,140.779999,707300,138.527252
"596",140.960007,142.929993,140.729996,142.130005,838200,139.855667
"597",141.289993,142.929993,141.240005,141.970001,656300,139.698227
"598",140.630005,142.800003,140.630005,141.300003,532500,139.038956
"599",142.130005,143.339996,141.779999,143.190002,606800,140.898682
"600",143.160004,144.479996,142.990005,143.860001,408000,141.557953
"601",142.570007,143.509995,141.710007,142.160004,497300,139.885208
"602",143.059998,143.539993,141.960007,142.210007,407000,139.934372
"603",142.690002,144.380005,141.710007,142.020004,1023300,139.747421
"604",140.899994,141.550003,139.190002,139.669998,978800,137.435028
"605",140.399994,141.300003,139.539993,140.520004,1982100,138.271423
"606",139.259995,140.369995,139.259995,140,1185400,137.75972
"607",140.449997,141.460007,139.410004,140.229996,1394000,137.986038
"608",141.289993,141.910004,139.679993,141.839996,1751200,139.570282
"609",142.229996,144.429993,142.229996,144.350006,1633300,142.040146
"610",144.5,144.820007,143.419998,144.740005,1020600,142.423904
"611",145,147.029999,144.990005,146.470001,912300,144.126205
"612",147.190002,147.5,146.309998,146.869995,714300,144.519821
"613",147.570007,147.940002,144.970001,145.550003,506700,143.220932
"614",145.75,146.529999,145.649994,145.970001,692700,143.634216
"615",145.970001,146.190002,144.899994,145.339996,361500,143.259628
"616",145.470001,146.179993,144.880005,145.830002,896100,143.742645
"617",146.089996,146.75,144.899994,145.029999,413200,142.954086
"618",146.100006,146.470001,144.399994,144.509995,937100,142.441513
"619",144.440002,145.669998,144.080002,145.389999,643300,143.308929
"620",146.860001,147.309998,145.059998,146.009995,871300,143.920044
"621",146.130005,147.440002,141.720001,145.070007,1768200,142.99353
"622",145.169998,145.869995,144.600006,145.410004,737900,143.328644
"623",145.960007,146.880005,143.940002,144.330002,692300,142.264114
"624",144.339996,145.600006,142.610001,142.649994,680700,140.608139
"625",143.160004,144.839996,142.770004,144.619995,888500,142.549957
"626",144.850006,146.919998,143.910004,146.460007,1183600,144.363617
"627",147.520004,148.220001,146.539993,147.630005,710300,145.516846
"628",148.179993,149.110001,147.320007,148.589996,717400,146.46312
"629",148.710007,151.089996,148.710007,150.669998,444600,148.513351
"630",149.830002,149.830002,147.050003,148.869995,1473200,146.739105
"631",148.820007,149.509995,148.360001,148.869995,494200,146.739105
"632",148.520004,149.889999,148.100006,149.619995,643900,147.478378
"633",149.869995,150.940002,149.860001,150.009995,643600,147.862793
"634",150.259995,151.270004,149.470001,151.190002,532800,149.025925
"635",151.649994,152.100006,150.550003,151.830002,492200,149.656754
"636",152.300003,152.399994,151.220001,152.25,646200,150.07074
"637",152.25,153.369995,151.520004,151.770004,467800,149.59761
"638",152.220001,152.899994,151.449997,151.490005,494200,149.321609
"639",151.220001,153,151,152.960007,682800,150.770584
"640",153.820007,153.820007,151.289993,151.429993,680300,149.262466
"641",151.75,152.440002,150.509995,150.509995,558900,148.355667
"642",151.259995,151.529999,149.869995,150.809998,827900,148.651352
"643",150.839996,152.009995,149.660004,150.770004,645200,148.611923
"644",151.729996,151.800003,149.820007,150.220001,633800,148.069809
"645",150.600006,152.720001,150.289993,152.509995,671100,150.327011
"646",152.690002,153.270004,152.139999,152.570007,518700,150.386169
"647",151.940002,153.110001,151.550003,152.039993,690100,149.863739
"648",152.039993,153.470001,150.020004,151.720001,1234700,149.548355
"649",150.509995,155.5,150.509995,152.919998,830600,150.731155
"650",152.309998,154.149994,151.110001,153.229996,874600,151.036728
"651",151.929993,152.369995,148.429993,149.410004,958000,147.271408
"652",150.160004,152.619995,149.770004,152.339996,805900,150.159439
"653",150.729996,154.5,149.080002,153.899994,662600,151.697128
"654",154.490005,156.309998,153.949997,156.169998,969000,153.934616
"655",156.059998,157.240005,154.789993,156.460007,654700,154.220474
"656",156.279999,156.990005,155.270004,155.460007,505000,153.234818
"657",155.5,157.600006,154.850006,155.919998,838800,153.688232
"658",154.869995,155.869995,152.699997,153.089996,973000,150.898697
"659",153.720001,155.619995,153.490005,155.169998,470600,152.948929
"660",156.110001,157.160004,155.25,156.880005,511200,154.634476
"661",158,158.639999,157.460007,158.289993,532900,156.024277
"662",158.169998,158.570007,156.699997,158.210007,634300,155.94548
"663",159.139999,159.720001,158.389999,158.679993,537300,156.408661
"664",159.360001,159.630005,157.380005,158.050003,537500,155.78772
"665",157.580002,158.520004,153.910004,154.610001,688500,152.396973
"666",155.75,159.380005,155.699997,157.360001,583400,155.10759
"667",158.360001,159.550003,157.869995,158.910004,590300,156.635406
"668",158.320007,159.910004,157.440002,159.779999,471400,157.49295
"669",160.449997,161.789993,159.350006,160.779999,460100,158.478638
"670",161.850006,162.130005,160.470001,161.539993,659400,159.227768
"671",161.860001,163.979996,160.419998,161.740005,627000,159.424927
"672",162.410004,164,162.179993,162.839996,654600,160.50914
"673",164.059998,164.910004,163.100006,163.539993,698700,161.199142
"674",163.970001,164.970001,163.550003,164.580002,572200,162.224258
"675",164.330002,164.539993,159.929993,160.199997,853700,157.906952
"676",159.169998,159.440002,153.690002,155.119995,1127100,152.899673
"677",155.020004,156.190002,153.029999,155.110001,1175200,152.889832
"678",157.119995,159.169998,156.360001,157.429993,686400,155.427094
"679",157.130005,158.149994,155.300003,155.759995,1002400,153.778366
"680",154.880005,157.059998,153.520004,156.520004,642800,154.528702
"681",157.559998,158.919998,156.520004,158.649994,746700,156.631592
"682",158.130005,159.5,157.050003,159.330002,627200,157.302948
"683",158.929993,159.940002,158.449997,158.699997,426200,156.680954
"684",158.240005,159.139999,157.529999,158.419998,975600,156.40451
"685",158.779999,158.970001,157,157.320007,557000,155.318512
"686",158.039993,160.279999,156.770004,157.470001,638700,155.466599
"687",157.960007,158.059998,156.259995,157.800003,645300,155.792404
"688",158.059998,160.089996,157.419998,159.289993,617800,157.263443
"689",159.889999,160.559998,154.399994,155.589996,853600,153.610504
"690",155.589996,158.740005,155.179993,158.139999,911100,156.128036
"691",158.330002,158.619995,156.300003,156.449997,600200,154.459579
"692",155.25,155.940002,152.720001,153.330002,824300,151.379288
"693",153.639999,154.399994,151.880005,154.300003,824300,152.336929
"694",154.729996,158,154.630005,157.539993,647100,155.535706
"695",157.550003,157.830002,156.300003,157.169998,359600,155.170395
"696",156.429993,156.919998,154.789993,154.899994,426300,152.929291
"697",155.949997,157.970001,155.470001,157.089996,480600,155.091446
"698",156.809998,158.509995,156.130005,157.860001,485200,155.851654
"699",158.880005,159.570007,156.990005,157.110001,690400,155.111206
"700",157.440002,158.399994,155.259995,155.380005,503100,153.403198
"701",156.110001,156.800003,155.380005,156.080002,700100,154.094315
"702",155.190002,155.729996,152.949997,155.589996,988800,153.610504
"703",155.809998,156.75,154.889999,155.220001,878900,153.245239
"704",155.490005,155.490005,153.630005,154.419998,953700,152.455399
"705",154.889999,155.389999,152.360001,153.470001,654400,151.517487
"706",157.800003,157.800003,150.990005,151.020004,786400,149.098663
"707",150.470001,151.940002,147.710007,148.630005,1537600,146.73909
"708",149.360001,150.729996,148.270004,149.75,731800,147.844818
"709",150.149994,150.949997,148.619995,148.919998,536600,147.025375
"710",148.940002,149.699997,148.449997,148.550003,716700,146.66011
"711",147.770004,151.320007,147.770004,150.119995,1962800,148.210129
"712",146.169998,148.679993,145.009995,147.919998,1340500,146.038101
"713",147.360001,148.5,144.320007,144.699997,1004200,142.85907
"714",144.789993,146.240005,144.789993,145.360001,1002100,143.510651
"715",145.5,145.5,140.009995,140.300003,983600,138.51506
"716",140.270004,140.889999,137.630005,138.779999,1184000,137.014359
"717",139.309998,141.100006,139.139999,140.779999,1024400,138.988922
"718",140.660004,141.559998,139.240005,139.800003,1050300,138.021408
"719",139.070007,140.350006,136.389999,136.75,1177000,135.010208
"720",135.710007,137.410004,135.399994,137.380005,925700,135.632217
"721",137.380005,138.990005,137.279999,138.089996,1046900,136.333176
"722",138.089996,140.229996,137.880005,139.779999,930500,138.001663
"723",139.600006,141.270004,138.970001,141.029999,784500,139.235764
"724",141.820007,141.820007,140.440002,141.179993,1000600,139.38385
"725",141.539993,142.990005,141,142.100006,1104200,140.292145
"726",142.779999,144.429993,142.220001,143.979996,1041500,142.148209
"727",143.440002,144.809998,142.789993,144.339996,1270500,142.503647
"728",144.720001,145.509995,143.460007,144.449997,1449100,142.612274
"729",145.160004,146.25,144.270004,145.979996,1318200,144.122803
"730",146.080002,147.070007,145.270004,145.410004,794300,143.560043
"731",145.580002,147.789993,145,147.779999,1317200,145.899872
"732",147.979996,148.580002,147.509995,148.509995,555100,146.620575
"733",148.399994,148.970001,147.179993,147.479996,480800,145.603714
"734",147.559998,148.220001,146.029999,146.110001,791800,144.251129
"735",145.279999,146.179993,144.190002,144.970001,720700,143.125626
"736",145.479996,146.639999,144.949997,145.410004,705100,143.560043
"737",145.339996,146.559998,145.339996,146.020004,561000,144.162277
"738",146.539993,147.309998,145.990005,146.820007,572800,144.952103
"739",147.080002,148.300003,146.550003,147.470001,789300,145.593842
"740",148.190002,148.479996,147.029999,147.279999,635100,145.406219
"741",147.190002,147.710007,146.309998,146.809998,477600,144.94223
"742",146.559998,147.699997,146.330002,147.410004,652100,145.782867
"743",147.080002,149.559998,146.509995,149.190002,684900,147.543198
"744",149.779999,150.110001,148.940002,149.690002,1406400,148.037689
"745",150.460007,151.160004,149.539993,150.809998,998400,149.145309
"746",151.169998,151.490005,148.429993,148.839996,1008700,147.197052
"747",148.520004,149.029999,148.050003,148.190002,776600,146.55423
"748",150.050003,150.050003,148.160004,149.679993,1791000,148.027771
"749",149.710007,149.820007,148.910004,149.550003,555400,147.899216
"750",149.589996,150.479996,148.770004,149.169998,159500,147.523422
"751",149.339996,149.339996,148.300003,148.830002,303600,147.187164
"752",148.910004,149.25,148.039993,148.580002,686700,146.939926
"753",148.479996,148.490005,146.440002,147.550003,590400,145.92131
"754",147.869995,149.479996,147.550003,149.339996,549000,147.691544
"755",149.279999,151.130005,148.899994,151.119995,845100,149.451904
"756",150,152.729996,150,152.589996,876900,150.90567
"757",151.839996,153.029999,150.690002,152.940002,656200,151.251801
"758",153.240005,154.929993,153.080002,154.220001,1514700,152.51767
"759",154.479996,156.229996,153.960007,155.639999,773100,153.921997
"760",156.669998,157.960007,156.649994,157.139999,758800,155.405441
"761",157.110001,157.820007,156.389999,157.320007,844700,155.58345
"762",157.339996,158.139999,156.880005,158.020004,549500,156.275711
"763",157.649994,157.929993,156.539993,156.880005,617600,155.1483
"764",157.339996,159.139999,157.210007,158.649994,824100,156.898773
"765",159.300003,160.889999,158.970001,160.559998,628000,158.787704
"766",160.860001,161.589996,160.070007,160.550003,549300,158.777817
"767",159.660004,162.240005,159.259995,161.300003,648400,159.519531
"768",162.429993,164.050003,162.429993,163.589996,790700,161.784225
"769",163.130005,165.289993,162.179993,165.100006,708100,163.277573
"770",165.399994,165.949997,164.130005,165.300003,486000,163.475388
"771",163.309998,164.910004,161.820007,163.949997,640200,162.140274
"772",164.149994,165.5,163.880005,164.809998,758900,162.990784
"773",165,165.369995,163.929993,164.179993,529300,162.367722
"774",163.25,164.809998,162.979996,164.710007,476000,162.891876
"775",164.419998,164.740005,162,162.470001,621000,160.67662
"776",163.029999,166.009995,163.029999,165.220001,649600,163.396255
"777",166.800003,168.710007,166.380005,168.130005,931700,166.274139
"778",169.5,169.899994,167.580002,168.559998,1132400,166.699371
"779",169.550003,169.880005,168.279999,168.949997,446700,167.085068
"780",168.809998,169.490005,167.820007,169.119995,476300,167.25322
"781",168.789993,170.119995,168.179993,169.940002,479100,168.064163
"782",170.169998,170.660004,167.570007,167.889999,539500,166.036774
"783",167.919998,169.520004,167.449997,169.279999,515800,167.411423
"784",169.050003,171.580002,169.050003,170.669998,513700,168.786087
"785",170.419998,171.679993,170.419998,171.380005,533600,169.488266
"786",170.800003,171.729996,169.880005,171.559998,1120200,169.66626
"787",165.479996,170.740005,163,169.740005,1196600,167.866364
"788",168.869995,170.199997,167.080002,169.389999,761300,167.520203
"789",168.690002,170.160004,167.509995,168.690002,912000,166.827972
"790",166.259995,169.149994,165.589996,167.580002,1096600,165.730225
"791",168.089996,168.919998,162.539993,162.820007,983700,161.022766
"792",164.289993,165.960007,162.610001,163.529999,903300,161.724899
"793",161.970001,162.910004,155.789993,155.789993,1053500,154.070343
"794",152.470001,155.460007,148.710007,155.110001,2168900,153.397842
"795",154.919998,163.279999,154.350006,163.130005,1516200,161.32933
"796",163.289993,166.419998,159.5,160.399994,1231900,158.62944
"797",162.220001,169.860001,161.309998,169.179993,987800,167.312515
"798",163.880005,166.699997,162.949997,164.970001,1062900,163.149017
"799",159.169998,164.460007,157.889999,163.369995,1214500,161.566666
"800",150.630005,156.660004,145.149994,147.919998,2051200,146.287216
"801",151.070007,156.759995,147.070007,156.740005,1486800,155.009857
"802",152.169998,155.179993,148.570007,151.679993,1392000,150.005692
"803",142.25,149.059998,132,139.490005,1788400,138.196289
"804",145.289993,147.990005,133.600006,145.610001,1761700,144.259491
"805",132.539993,142.449997,128.710007,130.059998,1402700,128.853714
"806",131.949997,148.610001,130.839996,144.710007,1620800,143.367859
"807",133,137.419998,123.949997,135.110001,1720800,133.856888
"808",135.300003,144.979996,131.789993,136.479996,1124600,135.214172
"809",137.399994,137.600006,123.540001,124.25,1509200,123.09761
"810",125.730003,125.760002,116.610001,121.18,1398700,120.056099
"811",126.860001,138.059998,125.370003,137.279999,1300500,136.006744
"812",134.610001,138.899994,128,134.300003,1662900,133.054428
"813",135.539993,143.479996,135.539993,142.100006,1248100,140.782074
"814",139.100006,143.470001,136.979996,137.770004,1234300,136.492233
"815",138.809998,147.929993,138.100006,146.869995,793900,145.507813
"816",144.919998,146.539993,138.429993,139.380005,1422200,138.087311
"817",134.220001,142.490005,133.5,140.779999,1343500,139.474289
"818",137.029999,144.330002,134.449997,142.990005,1044400,141.663818
"819",141.679993,143.289993,138.169998,141.649994,815700,140.336243
"820",146.199997,148.809998,144.880005,147.740005,1244000,146.369751
"821",151.509995,152.889999,146.570007,147.169998,967200,145.805038
"822",147.839996,150.899994,147.169998,148.699997,883800,147.320831
"823",149.639999,152.639999,147.229996,148.259995,1076800,146.884933
"824",146.149994,148,142.460007,144.160004,704600,142.822937
"825",147.880005,150.850006,146.809998,150.300003,1070200,148.906021
"826",147.559998,148.630005,146.039993,147.130005,722300,145.765396
"827",148.309998,149.940002,146.199997,149.110001,912400,147.727051
"828",153.479996,154.029999,151.399994,153.789993,957800,152.363632
"829",151.589996,151.600006,148.490005,149.320007,722100,147.935104
"830",146.970001,148.169998,144.550003,145.210007,810300,143.863205
"831",148.610001,152.830002,146.899994,151.199997,710200,149.797653
"832",151.490005,152.119995,146.720001,147.699997,1082800,146.330109
"833",149.149994,149.149994,146.630005,148.539993,975900,147.162323
"834",151.070007,152.419998,149.179993,151.800003,797700,150.39209
"835",159.300003,159.990005,151.490005,151.789993,672600,150.382187
"836",154.050003,154.820007,151.610001,153.070007,856600,151.65033
"837",152.169998,153.289993,150.470001,152.830002,1483100,151.412567
"838",149.850006,154.539993,149.850006,153.449997,1036100,152.026794
"839",152.300003,155.479996,151.380005,154.460007,779400,153.027435
"840",154.910004,159.149994,154.679993,157.490005,965000,156.029343
"841",160,161.740005,154.5,155.179993,880500,153.740738
"842",156.169998,160.25,156.169998,158.270004,956700,156.802094
"843",160.110001,161.660004,158.199997,159.570007,636800,158.090042
"844",158.199997,161.5,157.850006,160.710007,673300,159.219467
"845",160.179993,161.300003,156.580002,156.600006,808100,155.147583
"846",156.419998,157,152.75,154.429993,847600,152.997711
"847",155.020004,156.389999,151.179993,153.899994,757200,152.47261
"848",152.880005,155.449997,151.539993,154.559998,824400,153.126511
"849",158.130005,159.75,156.889999,158.320007,1145700,156.851639
"850",158.419998,161,157.539993,158.059998,668500,156.59404
"851",158.839996,161.039993,158.839996,159.539993,636100,158.060303
"852",157.509995,159.360001,156.520004,156.839996,553100,155.385361
"853",155.809998,158.369995,155.740005,157.279999,625700,155.821274
"854",158.520004,161.259995,157.160004,160.460007,1149400,158.971786
"855",162.369995,164.380005,158.710007,163.460007,2028500,161.94397
"856",165,169.940002,164.020004,168.339996,1303500,166.778687
"857",169.130005,173.330002,168.759995,172.679993,2021900,171.078415
"858",171.460007,173.690002,169.25,169.380005,940700,167.809036
"859",170.039993,172.279999,169.429993,170.960007,1605200,169.374405
"860",172.300003,173.770004,170.289993,170.759995,1034800,169.176239
"861",170.220001,171.119995,163.860001,164.460007,1267000,162.934692
"862",165.669998,166.789993,162.139999,166.130005,1773500,164.589203
"863",163.940002,169.970001,163.740005,169.669998,861800,168.096344
"864",170,170.210007,167.580002,169.330002,794300,167.759537
"865",170.559998,171.919998,169.740005,171.240005,896300,169.65181
"866",170.039993,171.110001,162.369995,162.690002,936500,161.181091
"867",164.460007,165.710007,160.410004,162.669998,824600,161.429199
"868",159.470001,165.690002,159.169998,165.399994,1026000,164.138351
"869",169.789993,170.520004,165.100006,166.419998,674700,165.150589
"870",166.679993,168.210007,166.589996,167.050003,520900,165.775772
"871",167.410004,168.550003,166.059998,166.850006,617700,165.577301
"872",167.179993,169.779999,164.089996,164.190002,1599200,162.937592
"873",163.990005,167.630005,163.270004,167.270004,615000,165.994095
"874",169.369995,169.369995,166.559998,166.809998,627700,165.537613
"875",166.210007,167.330002,163.259995,163.690002,683500,162.441422
"876",163.429993,166.529999,161.789993,166.210007,724400,164.942184
"877",166.910004,168.080002,161.399994,162.889999,1715500,161.647507
"878",163.270004,164.529999,161.100006,164.339996,568500,163.086426
"879",164.080002,171.100006,162.919998,170.199997,1079700,168.901733
"880",169.229996,173.190002,168.479996,172.419998,762900,171.104813
"881",173.509995,174.289993,171.75,173.110001,955500,171.789551
"882",175.570007,176.479996,172.070007,173.559998,972000,172.236115
"883",172.729996,175.800003,169.839996,172.929993,836700,171.610916
"884",174.830002,174.830002,171.149994,172.830002,793100,171.511688
"885",172.490005,173.990005,170.580002,173.199997,766700,171.878845
"886",173.600006,174.289993,170.710007,174.169998,470500,172.841461
"887",175.210007,176.449997,172.050003,172.850006,832900,171.53154
"888",171.059998,174.830002,169.710007,174.589996,837200,173.258255
"889",175.600006,176.100006,173.259995,175.399994,821000,174.062088
"890",175.369995,176.070007,173.839996,175.419998,621500,174.08194
"891",176.119995,178.550003,175.179993,178.399994,510700,177.0392
"892",178,182.550003,178,181.600006,686500,180.214798
"893",181.830002,182.050003,180.059998,180.679993,632100,179.301804
"894",181.320007,181.820007,180.139999,181.350006,489100,179.96669
"895",181.240005,183.919998,179.240005,180.630005,814300,179.252197
"896",180.690002,181.440002,179.350006,179.779999,520500,178.408676
"897",181.139999,183.449997,181.100006,183.210007,699200,181.812515
"898",183.350006,184.759995,181.389999,182.429993,754000,181.038467
"899",182.800003,188.389999,182.800003,187.649994,786300,186.218628
"900",185.740005,187.460007,184,187.169998,459600,185.742294
"901",187.899994,188.75,184.850006,188.710007,542500,187.270569
"902",188.850006,190,186.699997,186.960007,753900,185.53392
"903",187.25,188.610001,185.889999,187.720001,1062900,186.288116
"904",188.259995,188.839996,184.479996,186.660004,626100,185.236191
"905",187.490005,189.940002,186.839996,189.559998,608500,188.114059
"906",188.910004,191.210007,188.440002,191.160004,597100,189.701874
"907",190.199997,190.729996,188.929993,189.649994,526400,188.203384
"908",190.770004,190.770004,187.199997,187.889999,464700,186.456818
