"","WRB.Open","WRB.High","WRB.Low","WRB.Close","WRB.Volume","WRB.Adjusted"
"455",49.413334,49.626667,48.706669,48.939999,634200,46.411678
"456",48.360001,48.646667,47.82,48.133331,604950,45.64669
"457",49.133331,50.293331,48.653332,48.686668,789900,46.17144
"458",49.006668,49.653332,48.706669,49.406666,571050,46.854233
"459",49.173332,49.586666,48.486668,49.32,667050,46.772053
"460",49.893333,50.433334,49.393333,49.740002,827700,47.170357
"461",49.966667,50.286667,49.606667,50.200001,567900,47.60659
"462",50.52,51.266666,50.313332,50.599998,856050,47.985924
"463",50.686668,50.686668,50.139999,50.506668,486900,47.897415
"464",50.853333,51.086666,49.919998,50.426666,510300,47.821537
"465",50.619999,51.353333,50.400002,50.966667,497100,48.333645
"466",50.880001,51.573334,50.686668,51.493332,523650,48.833103
"467",51.633331,52.439999,51.633331,52.346668,456300,49.642361
"468",52.213333,52.799999,52.213333,52.52,529950,49.806732
"469",52.486668,52.66,51.959999,52.273335,434400,49.572807
"470",52.240002,52.313332,51.493332,51.613335,543900,48.946907
"471",51.639999,51.959999,51.279999,51.459999,455850,48.801491
"472",51.613335,51.919998,50.273335,50.48,621600,47.872131
"473",50.313332,51.533333,50.080002,51.453335,540900,48.795177
"474",51.266666,52.400002,51.220001,52.299999,664650,49.598095
"475",52.299999,52.506668,51.893333,52.360001,649350,49.654999
"476",52.106667,52.426666,51.84,52.16,833700,49.465328
"477",52.206669,52.586666,51.833332,51.986668,600150,49.300961
"478",51.599998,52.033333,51.593334,51.759998,268350,49.085995
"479",52.193333,52.333332,51.740002,52.240002,653250,49.541203
"480",51.693333,52.16,51.473331,51.68,650250,49.420067
"481",51.653332,52.453335,51.393333,52.433334,778650,50.140469
"482",52.206669,52.593334,52.106667,52.299999,511800,50.012959
"483",52.306667,52.946667,52.186668,52.52,2835450,50.223335
"484",52.759998,53.040001,51.386665,52.146667,849450,49.866333
"485",52.193333,52.286667,50.933334,51.086666,596550,48.852684
"486",50.540001,51.040001,49.580002,50.919998,839250,48.693302
"487",50.740002,51.453335,50.053333,50.486668,603600,48.278915
"488",50.48,50.706669,49.486668,50.139999,550350,47.947414
"489",50.593334,50.913334,49.753334,49.933334,528300,47.749786
"490",50.419998,50.733334,49.900002,50.073334,490950,47.883659
"491",50.139999,50.546665,49.826668,50.099998,610950,47.909168
"492",49.799999,50.026669,49.606667,49.806667,536700,47.628658
"493",49.793331,49.98,48.580002,48.720001,569700,46.589512
"494",48.953335,49.433334,48.66,49,525150,46.857262
"495",49.060001,49.880001,48.486668,48.726665,540300,46.595882
"496",48.48,48.746666,47.726665,47.773335,779100,45.684246
"497",47.746666,48.906666,47.459999,47.48,1187550,45.40374
"498",47.093334,47.166668,46.080002,46.373333,512400,44.345463
"499",46.393333,48.046665,45.913334,48.046665,841350,45.945621
"500",47.406666,48.619999,47.16,48.613335,481050,46.487507
"501",48.733334,49.186668,48.493332,48.646667,768450,46.51939
"502",48.773335,49.273335,48.446667,49.273335,769350,47.118641
"503",48.566666,48.733334,47.933334,48.279999,556350,46.168751
"504",48.133331,48.473331,47.406666,47.48,564450,45.40374
"505",47.959999,48.433334,47.880001,48.213333,792600,46.105
"506",48.286667,48.833332,48.113335,48.353333,447150,46.238876
"507",48.433334,48.513332,47.580002,48,622050,45.90099
"508",48.346668,48.386665,48,48.133331,742800,46.028496
"509",48.099998,48.759998,47.98,48.653332,848100,46.525764
"510",48.593334,48.886665,48.106667,48.393333,472950,46.277134
"511",48.200001,48.860001,48.073334,48.82,466050,46.685131
"512",48.793331,49.299999,48.793331,49.253334,388500,47.099522
"513",49.333332,49.973331,49.173332,49.926666,509850,47.743412
"514",49.599998,50.386665,49.599998,49.939999,582600,47.756161
"515",50.173332,50.613335,50.006668,50.453335,316350,48.247044
"516",50.346668,50.746666,49.633331,49.799999,352650,47.622276
"517",49.806667,50.360001,49.720001,50.286667,315000,48.087673
"518",50.066666,50.16,49.473331,49.779999,612150,47.603157
"519",50.060001,50.266666,49.726665,50,792300,47.813534
"520",49.813332,50.133331,49.593334,50.066666,336000,47.877285
"521",50.013332,50.173332,49.646667,49.766666,337350,47.590408
"522",50.353333,51.84,50.073334,51.373333,858300,49.12682
"523",51.133331,51.346668,50.793331,51.259998,540600,49.018436
"524",51.206669,51.853333,51.153332,51.82,473250,49.553951
"525",51.720001,52.439999,51.473331,52.439999,488550,50.146832
"526",52.593334,53.093334,52.206669,53.093334,494700,50.771595
"527",52.933334,53.306667,52.733334,53.253334,462450,50.924606
"528",53.146667,54,53.146667,53.893333,682950,51.536613
"529",53.619999,53.919998,52.946667,53.446667,528000,51.109486
"530",53.533333,53.546665,53.146667,53.486668,481800,51.147743
"531",53.606667,53.853333,53.493332,53.746666,504900,51.396366
"532",53.926666,54.406666,53.880001,54.34,413100,51.963745
"533",54.153332,54.486668,53.766666,53.893333,570450,51.536613
"534",54.240002,54.639999,54.16,54.266666,714000,51.893623
"535",54.119999,54.759998,54.053333,54.639999,397050,52.250629
"536",54.593334,55.073334,54.393333,55.060001,392850,52.652271
"537",55.060001,55.119999,54.639999,54.939999,369900,52.53751
"538",55.146667,55.306667,54.853333,55.033333,381900,52.626774
"539",55.099998,55.286667,53.966667,54.486668,1177950,52.104008
"540",54.293331,55.046665,54.293331,54.84,581100,52.441887
"541",55.186668,55.619999,54.939999,55.366669,529650,52.945526
"542",55.473331,56.173332,55.453335,55.773335,917100,53.334408
"543",56.099998,56.433334,55.893333,56.226665,623850,53.767914
"544",56.32,56.400002,55.466667,55.939999,647100,53.493782
"545",56.099998,56.099998,55.606667,55.886665,386850,53.442776
"546",55.82,56.113335,55.133331,55.400002,450600,52.977402
"547",55.419998,55.419998,54.806667,55.18,434700,52.767014
"548",55.060001,55.286667,54.873333,55.200001,514800,52.786144
"549",55.486668,55.613335,55.246666,55.353333,692250,52.93277
"550",55.506668,55.813332,55.326668,55.599998,519150,53.168652
"551",55.533333,55.66,55.086666,55.226665,701550,52.906799
"552",55.253334,55.759998,54.833332,55.573334,480750,53.238911
"553",55.533333,56.313332,55.360001,55.759998,961200,53.417725
"554",55.846668,56.273335,55.779999,56.040001,370950,53.685966
"555",56.119999,56.266666,55.299999,55.386665,316800,53.060085
"556",55.333332,55.773335,55.060001,55.18,407700,52.862091
"557",54.946667,56.093334,54.84,55.973331,299850,53.622101
"558",55.746666,56.439999,55.593334,55.686668,591000,53.347481
"559",55.686668,56.313332,55.613335,55.973331,618450,53.622101
"560",56.213333,56.599998,55.706669,56.066666,363150,53.711521
"561",56.113335,56.573334,56.073334,56.406666,353550,54.037239
"562",56.560001,56.753334,55.893333,56.406666,509550,54.037239
"563",56.673332,56.766666,56.326668,56.48,824550,54.107487
"564",56.686668,56.853333,56.16,56.546665,403500,54.171356
"565",56.593334,56.666668,55.98,56.366669,314100,53.998917
"566",56.68,56.869999,55.57,56.77,671000,54.385307
"567",56.880001,57.130001,56.369999,56.869999,564100,54.481106
"568",56.939999,57.240002,56.779999,57.18,409900,54.778088
"569",57.23,57.400002,56.709999,57.060001,392800,54.663128
"570",57,57.150002,56.540001,56.75,329100,54.366146
"571",56.900002,57,56.610001,56.869999,469800,54.481106
"572",57.009998,57.470001,56.610001,57.419998,250100,55.007999
"573",57.599998,58.02,57.48,57.950001,245200,55.515739
"574",57.950001,58.049999,57.599998,57.869999,194800,55.439102
"575",58.09,58.639999,57.939999,58.630001,401100,56.167175
"576",58.700001,58.700001,57.810001,57.919998,388100,55.487003
"577",58.060001,58.779999,57.889999,58.349998,555700,55.898941
"578",58.139999,58.139999,57.619999,57.810001,323500,55.381622
"579",57.810001,58.66,57.709999,58.48,427300,56.023472
"580",57.919998,60.860001,57.73,60.470001,926900,57.929886
"581",60.540001,60.84,59.84,60.619999,354300,58.073586
"582",60.540001,60.919998,60.330002,60.77,344400,58.217281
"583",60.77,61.25,60.639999,60.740002,364000,58.188541
"584",60.84,61.439999,60.43,61.299999,557400,58.725021
"585",61.130001,61.740002,61.07,61.279999,363400,58.705856
"586",61.279999,61.689999,60.919998,61.139999,354300,58.571739
"587",61.419998,61.75,61.150002,61.5,332800,58.916615
"588",60.880001,61.720001,60.689999,61.52,571600,58.935783
"589",61.099998,61.709999,60.639999,60.959999,356000,58.399307
"590",60.959999,61.330002,60.490002,60.630001,764100,58.08316
"591",60.290001,60.849998,60.080002,60.639999,558300,58.092739
"592",60.540001,61.470001,60.299999,61.470001,468400,58.887878
"593",60.790001,61.07,60.490002,61,515300,58.437622
"594",61.060001,61.630001,60.990002,61.310001,445900,58.734596
"595",61.189999,61.790001,61.09,61.57,760500,58.983677
"596",61.790001,62.23,61.77,62.099998,605100,59.491413
"597",61.799999,62.080002,61.650002,61.779999,535500,59.184856
"598",61.759998,62.07,61.619999,61.889999,320800,59.290234
"599",62.029999,62.349998,61.939999,62.009998,630100,59.405193
"600",61.959999,62.32,61.82,62.23,1225700,59.615952
"601",62.080002,62.18,61.389999,61.580002,708000,58.993263
"602",61.73,62.16,61.490002,62.060001,420800,59.453098
"603",62.09,62.389999,61.619999,61.66,839600,59.069893
"604",61.619999,62.150002,61.220001,62.09,603000,59.481838
"605",62.25,62.439999,61.860001,62.009998,346400,59.405193
"606",61.709999,62.360001,61.580002,62.200001,563600,59.587212
"607",62.290001,62.73,62,62.669998,788900,60.037464
"608",62.869999,63.09,62.25,62.990002,500700,60.344025
"609",63.16,63.970001,63,63.790001,730900,61.11042
"610",63.889999,64.220001,63.639999,64,470500,61.3116
"611",64.169998,64.629997,64.160004,64.309998,600700,61.608574
"612",64.360001,64.519997,64.040001,64.349998,582400,61.646896
"613",64.629997,64.629997,63.619999,64.089996,441000,61.397816
"614",64.18,64.739998,64.169998,64.709999,631700,61.991772
"615",65,65.010002,64.260002,64.870003,464600,62.145054
"616",64.879997,65.709999,64.709999,65.620003,624500,62.863556
"617",65.169998,65.370003,64.790001,65,304100,62.853886
"618",65.169998,65.790001,64.970001,65.669998,548600,63.501759
"619",65.779999,66.660004,65.779999,66.400002,677400,64.207649
"620",66.620003,66.879997,66.269997,66.809998,563700,64.604118
"621",66.650002,67.459999,66.239998,66.879997,1142900,64.671806
"622",66.919998,67.610001,66.650002,66.709999,622000,64.507431
"623",66.760002,67.129997,66.379997,66.75,430600,64.546089
"624",66.809998,66.889999,65.059998,65.059998,974600,62.911903
"625",64.5,65.099998,64.220001,65.059998,1024400,62.911903
"626",65.220001,65.949997,65.160004,65.93,1088700,63.753178
"627",66.379997,66.43,65.360001,66.419998,702000,64.226997
"628",66.510002,66.860001,66.059998,66.660004,617500,64.459068
"629",66.910004,67.400002,66.709999,67.349998,277500,65.126297
"630",67.349998,67.459999,66.639999,67.459999,428900,65.232666
"631",67.290001,67.660004,66.980003,67.330002,375500,65.106956
"632",67.239998,67.82,66.629997,67.790001,554300,65.551765
"633",68,68.730003,67.760002,67.790001,449300,65.551765
"634",67.900002,68.110001,67.379997,67.760002,254100,65.522751
"635",67.699997,67.93,67.290001,67.870003,348600,65.629128
"636",68.080002,68.489998,67.910004,68.239998,281300,65.986908
"637",68.239998,68.599998,68.199997,68.389999,485600,66.131943
"638",68.239998,68.239998,67.580002,67.809998,416300,65.571106
"639",67.900002,68.07,67.610001,67.839996,546700,65.600098
"640",67.949997,67.970001,66.809998,66.839996,570600,64.633141
"641",66.839996,67.07,66.419998,66.519997,498000,64.323708
"642",66.480003,66.82,65.879997,66.57,662000,64.372032
"643",68.650002,69.230003,67.209999,68.599998,1320400,66.335007
"644",68.739998,69.349998,68.360001,69.209999,540100,66.924866
"645",69.230003,70.360001,68.989998,70.32,804000,67.998222
"646",70.419998,70.730003,69.639999,70.059998,499100,67.746819
"647",69.790001,70.860001,69.790001,70.459999,441600,68.133598
"648",70.489998,71.230003,68.529999,69.389999,1099500,67.098946
"649",69.150002,70.389999,68.68,68.800003,573400,66.528419
"650",68.790001,70.040001,68.699997,69.550003,519900,67.253662
"651",68.959999,69.540001,67.589996,67.879997,558700,65.638786
"652",67.970001,69.699997,67.709999,69.669998,598100,67.369698
"653",69.010002,70.650002,68.589996,70.379997,523900,68.056244
"654",70.889999,72.43,70.790001,71.879997,762500,69.506714
"655",71.730003,72.370003,70.959999,71.669998,341300,69.303658
"656",71.379997,72.620003,70.93,71.190002,595000,68.839508
"657",71.07,72.419998,71.010002,72.150002,629200,69.767799
"658",71.43,72.089996,70.220001,70.480003,620400,68.152939
"659",70.709999,71.620003,70.150002,71.010002,686800,68.665443
"660",71.309998,72.400002,71.190002,72.230003,595200,69.845161
"661",72.889999,73.18,72.260002,73.019997,399000,70.609085
"662",72.980003,73.059998,72,72.150002,350800,69.767799
"663",72.43,72.43,71.779999,71.919998,740500,69.545403
"664",71.980003,72.82,71.400002,72.699997,566500,70.299644
"665",72.470001,73.260002,71.010002,71.300003,422700,68.945885
"666",71.769997,72.080002,71.190002,72.07,490000,69.690437
"667",72.419998,72.629997,71.690002,71.779999,661600,69.410019
"668",71.589996,71.629997,71.010002,71.209999,501800,68.858833
"669",71.760002,72.209999,71.220001,71.800003,576200,69.429367
"670",71.940002,72.309998,71.010002,71.25,941500,68.897514
"671",71.040001,71.690002,71,71.410004,587400,69.052238
"672",71.989998,72.220001,71.059998,72,951600,69.622765
"673",72.43,72.550003,71.339996,71.93,524600,69.555069
"674",71.940002,72.610001,71.75,72.220001,683500,69.835487
"675",72.550003,72.550003,70.800003,71.419998,626300,69.061913
"676",71.410004,71.769997,70.550003,70.82,1093600,68.48172
"677",71.160004,71.760002,70.379997,71.139999,641100,68.791153
"678",71.389999,71.739998,70.839996,71.260002,499400,68.907188
"679",71.440002,71.440002,70.599998,70.989998,443400,68.646111
"680",70.57,70.949997,70.139999,70.900002,588700,68.559082
"681",70.779999,72.099998,70.349998,72.019997,658700,69.642097
"682",71.82,72.139999,71.230003,71.919998,528600,69.651787
"683",71.93,72.610001,71.75,72.010002,478700,69.738945
"684",72.160004,72.300003,70.849998,71.730003,1800800,69.467781
"685",71.650002,72.610001,71.489998,72.300003,533900,70.019791
"686",72.459999,73.169998,72.110001,72.400002,502800,70.116646
"687",72.459999,72.830002,72.029999,72.580002,456400,70.290985
"688",72.550003,72.970001,72.129997,72.660004,368700,70.368469
"689",72.889999,72.940002,71.400002,71.720001,399900,69.458092
"690",71.82,72.379997,71.379997,72.230003,593800,69.952003
"691",72.510002,72.699997,71.089996,71.110001,417600,68.867332
"692",70.739998,71.029999,70.169998,70.730003,450900,68.499321
"693",70.620003,71.190002,70.400002,71,411200,68.760788
"694",71.129997,72.410004,71.129997,72.410004,456400,70.126335
"695",72.269997,72.709999,71.650002,72.160004,506800,69.884224
"696",71.730003,71.860001,70.559998,70.589996,392500,68.363724
"697",71.040001,71.449997,70.830002,71.18,369400,68.93512
"698",71.169998,71.830002,70.959999,71.32,333400,69.070702
"699",71.809998,72.139999,71.010002,71.07,505700,68.828598
"700",70.839996,71.260002,70.699997,71.120003,254000,68.877014
"701",71.25,71.610001,70.650002,70.910004,494400,68.673645
"702",70.57,70.57,69.559998,70.470001,512900,68.24752
"703",70.660004,71.019997,70.139999,70.830002,557300,68.596161
"704",70.839996,71.57,70.199997,71.160004,421800,68.915756
"705",71.43,71.559998,70.730003,70.910004,443300,68.673645
"706",70.470001,70.830002,67.839996,67.849998,2281900,65.710144
"707",71.800003,77.540001,70.730003,71.870003,1307000,69.603363
"708",72.150002,72.150002,70.5,70.68,916600,68.450897
"709",70.650002,70.739998,69.059998,69.440002,608600,67.249992
"710",69.720001,69.949997,68.860001,69.029999,583500,66.852936
"711",68.919998,70.080002,68.739998,69.629997,632300,67.434006
"712",69.82,70.559998,69.379997,70.220001,359100,68.005409
"713",69.93,70.150002,69.209999,69.900002,472400,67.695496
"714",70.269997,70.410004,69.330002,69.470001,385900,67.279053
"715",69.699997,69.849998,67.650002,67.959999,527200,65.816666
"716",68.169998,68.459999,67.419998,67.629997,470900,65.497078
"717",67.790001,68.919998,67.610001,68.790001,777300,66.620491
"718",68.849998,69,67.470001,68,898100,65.855408
"719",68.050003,68.379997,67.75,67.889999,428700,65.748894
"720",67.519997,68.279999,67.519997,68.199997,437100,66.049103
"721",68.480003,68.510002,67.75,68.080002,452200,65.932892
"722",67.769997,69.169998,67.550003,68.580002,494500,66.41713
"723",68.510002,68.669998,68.029999,68.459999,441700,66.300903
"724",68.599998,69.300003,67.75,67.849998,615800,65.710144
"725",67.690002,68.519997,67.690002,68.410004,498700,66.252487
"726",68.559998,69.980003,68.419998,69.550003,920100,67.356537
"727",69.339996,70.040001,68.989998,69.720001,975600,67.521164
"728",69.139999,69.32,67.75,67.790001,463000,66.471977
"729",67.730003,68.230003,67.730003,67.970001,407900,66.648476
"730",68.040001,68.57,67.779999,68.160004,588400,66.834778
"731",68.290001,69.260002,68.279999,69.25,967100,67.903595
"732",69.440002,69.529999,68.940002,69.169998,757400,67.82515
"733",68.059998,68.849998,67.910004,68,2135800,66.677887
"734",68.25,68.599998,67.620003,68.360001,1907400,67.030884
"735",67.75,68.25,67.489998,68.019997,1682300,66.697495
"736",67.849998,69.220001,67.669998,68.230003,35557000,66.903419
"737",69.230003,69.800003,68.809998,69.709999,1702600,68.354652
"738",70.129997,70.370003,69.669998,70.089996,1128200,68.727257
"739",70.230003,70.489998,69.870003,70.150002,970300,68.786087
"740",70.07,70.440002,69.779999,69.919998,780900,68.560562
"741",70.309998,70.309998,69.279999,69.559998,715600,68.207558
"742",69.459999,70.050003,69.269997,69.599998,619500,68.24678
"743",69.290001,69.760002,69.190002,69.559998,874800,68.207558
"744",69.870003,69.919998,69.059998,69.269997,989600,67.923195
"745",69.300003,69.830002,69.150002,69.57,1370900,68.217361
"746",69.639999,69.639999,68.889999,69.120003,1202600,67.776115
"747",69.190002,69.269997,68.589996,68.739998,557600,67.403496
"748",69.379997,69.480003,68.690002,68.93,1241900,67.589813
"749",69.150002,69.290001,68.129997,68.400002,435600,67.070114
"750",68.480003,68.739998,68.139999,68.419998,130500,67.089722
"751",68.550003,68.870003,68.169998,68.470001,301200,67.138748
"752",68.550003,68.629997,68.269997,68.57,419500,67.236809
"753",68.720001,68.790001,68.370003,68.629997,522500,67.295639
"754",68.660004,69.110001,68.610001,69.099998,851800,67.7565
"755",69.489998,69.489998,68.410004,68.959999,873500,67.619225
"756",68.349998,69.18,68.160004,69.050003,438400,67.707474
"757",68.639999,69,68.419998,68.949997,650500,67.609421
"758",68.82,68.900002,67.650002,67.690002,686200,66.373924
"759",67.800003,68.589996,67.739998,68.169998,574500,66.844582
"760",68.370003,68.620003,67.959999,68.57,905500,67.236809
"761",68.540001,68.550003,67.739998,67.860001,620500,66.540611
"762",67.709999,68.379997,67.699997,68.110001,903100,66.785759
"763",67.970001,68.660004,67.720001,68.290001,1042100,66.96225
"764",68.230003,69.18,68.209999,68.949997,453000,67.609421
"765",69.080002,69.75,68.919998,69.730003,515200,68.374252
"766",69.900002,70.360001,69.699997,70.360001,775300,68.991997
"767",70.089996,70.370003,69.629997,69.849998,688500,68.491928
"768",71.099998,71.379997,70.660004,71.239998,957100,69.854897
"769",70.900002,71.43,70.190002,71.379997,667300,69.992165
"770",71.360001,72.120003,71.309998,72.07,671200,70.668747
"771",71.540001,72.050003,71.379997,71.589996,736600,70.19809
"772",71.75,72.75,71.75,72.370003,961800,70.962929
"773",72.839996,73.449997,71.190002,72.75,1009100,71.335533
"774",72.400002,74.660004,72.120003,74.580002,747200,73.129967
"775",74.32,74.800003,73.239998,73.529999,939800,72.100372
"776",73.949997,74.889999,73.849998,74.389999,994800,72.943657
"777",74.790001,75.830002,74.529999,74.839996,751000,73.384895
"778",75.309998,76.260002,75.110001,76.190002,643700,74.708664
"779",76.32,77.389999,76.32,77.18,637900,75.679405
"780",77.040001,77.940002,76.940002,77.809998,813600,76.297142
"781",77.860001,78.790001,77.839996,78.760002,801700,77.228691
"782",78.849998,79.410004,78.830002,79.279999,773300,77.738579
"783",79.18,79.18,78.470001,78.639999,522000,77.111008
"784",78.529999,79.330002,78.309998,79.32,726800,77.777786
"785",79.32,79.440002,78.830002,79.400002,802100,77.856239
"786",79.400002,79.82,79.110001,79.360001,740100,77.817032
"787",79.519997,79.919998,79.279999,79.480003,478600,77.934685
"788",79.190002,79.410004,77.519997,78.07,1004600,76.552101
"789",77.989998,78.879997,77.870003,78.650002,3374000,77.120819
"790",77.830002,78.440002,76.949997,77.040001,1157200,75.54213
"791",77.050003,77.370003,75.07,75.169998,949100,73.708481
"792",75.470001,76.160004,74.010002,74.040001,962300,72.600456
"793",73.18,73.720001,69.889999,69.989998,1024700,68.629196
"794",68.489998,69.040001,66.120003,67.139999,2198300,65.834618
"795",67.279999,70.209999,66.559998,70.199997,1163000,68.835106
"796",70.099998,71.230003,67.650002,67.959999,1168700,66.638657
"797",69.110001,70.029999,67.629997,70.019997,1314000,68.658607
"798",68.370003,68.470001,66.239998,66.790001,1305300,65.491409
"799",64.660004,66.639999,64.099998,66.239998,1255500,64.952103
"800",62.709999,62.709999,59.290001,60.299999,1535600,59.127594
"801",61.790001,63.16,60.139999,63.110001,1269100,61.996059
"802",61.209999,61.389999,57.869999,58.150002,1665100,57.123608
"803",54.18,55.130001,51.099998,51.450001,2037800,50.54187
"804",53.98,56.400002,50.540001,56.18,1574100,55.188381
"805",49.59,52.990002,47.02,47.509998,2111000,46.67141
"806",48.810001,53.259998,47.02,53.189999,1994600,52.251148
"807",49.889999,52.669998,47.5,50.740002,2037400,49.844402
"808",50.060001,50.880001,48.009998,48.450001,1305900,47.594822
"809",48.630001,50.029999,47.240002,47.580002,1822800,46.740177
"810",46.77,47.34,43.049999,43.360001,1606500,42.594662
"811",45.52,48.310001,44.849998,48.099998,1182300,47.250996
"812",47.869999,49.66,45.68,47.52,1099300,46.681236
"813",47.889999,51.169998,46.849998,50.810001,927400,49.91317
"814",49.77,53.549999,48.919998,51.869999,978400,50.954449
"815",51.869999,54.700001,50.400002,54.509998,1247800,53.547855
"816",53.599998,54.16,51.049999,52.169998,3010500,51.249153
"817",49.66,50.889999,49.220001,50.240002,1335400,49.353226
"818",49.619999,52.09,49.52,50.68,1432100,49.785461
"819",49.98,50.939999,49.240002,49.48,1241800,48.606636
"820",51.82,54.119999,51.299999,53.73,1190800,52.781616
"821",55.779999,57.389999,53.759998,53.82,1171000,52.870033
"822",54.369999,55.459999,53.130001,55.220001,775100,54.245319
"823",56.07,58.950001,56.07,58.32,687100,57.290607
"824",58.349998,58.349998,56.34,56.700001,876200,55.6992
"825",58.25,59.349998,57.939999,58.700001,763100,57.663895
"826",57,57.299999,55.27,55.720001,1120100,54.736496
"827",55.490002,56.18,53.740002,54.650002,906100,53.685387
"828",56.439999,57.34,55.700001,56.990002,1135600,55.984089
"829",55.959999,56.080002,54.5,55.25,767000,54.274792
"830",53.82,54.619999,53.169998,53.349998,826300,52.408329
"831",52.720001,54.34,50.779999,51.279999,2103200,50.374866
"832",51.490002,51.91,50.150002,50.150002,988400,49.26482
"833",50.470001,50.740002,49.209999,50.240002,1095700,49.353226
"834",50.34,53.099998,50.330002,52.900002,844700,51.966278
"835",54.259998,54.720001,53.369999,54.049999,1038200,53.095974
"836",55.189999,56.93,54.549999,56.189999,857100,55.1982
"837",55.040001,55.299999,53.919998,54,841600,53.046856
"838",52.93,53.049999,51.150002,51.450001,668000,50.54187
"839",50.860001,51.48,50.330002,51.380001,762600,50.473099
"840",51.869999,53.209999,51.73,51.75,766800,50.836567
"841",51.990002,52.220001,49.959999,49.98,1070300,49.097813
"842",50.490002,52.220001,50.48,51.130001,948100,50.227516
"843",52.110001,52.330002,50.700001,51.73,727800,50.816921
"844",51.009998,51.720001,50.119999,50.98,700900,50.080158
"845",51.139999,51.400002,49.310001,49.389999,827600,48.518223
"846",48.799999,48.939999,46.639999,46.939999,1185100,46.111473
"847",46.32,47.740002,45.25,47.400002,1320200,46.563354
"848",46.869999,48.09,46.220001,47.73,3558600,46.887527
"849",49.84,52.34,49.509998,51.919998,1454700,51.003567
"850",51.689999,52.119999,51.07,51.32,826000,50.414162
"851",51.810001,53.689999,51.650002,53.41,810800,52.46727
"852",53.209999,55.919998,53.209999,55.720001,1076500,54.736496
"853",55.869999,56.549999,55.099998,56.450001,966300,55.453613
"854",58.560001,59,57.380001,57.529999,899000,56.514549
"855",59.540001,59.959999,57.900002,58.540001,923900,57.506725
"856",59.57,59.57,57.779999,58.130001,761100,57.103958
"857",57.669998,58.509998,57.240002,57.950001,1285200,56.927143
"858",57.790001,58.07,56.799999,57.959999,549600,56.936958
"859",57.889999,59.82,57.669998,59.630001,790800,58.577484
"860",60.16,61.389999,59.75,60.209999,1099700,59.147247
"861",59.91,61.5,59.43,61.419998,842200,60.335888
"862",64.120003,64.82,62.869999,63.860001,934800,62.732819
"863",64,65.400002,64,65.389999,817200,64.235809
"864",63.970001,64.639999,62.880001,62.990002,553800,61.878174
"865",62.43,62.98,59.98,60.110001,1092100,59.049015
"866",58.299999,58.990002,55.880001,56.049999,1036000,55.060677
"867",58.290001,58.470001,55.700001,57.02,829800,56.01355
"868",55,58.509998,54.450001,58.27,882100,57.241489
"869",60.540001,60.540001,57.950001,58.560001,681200,57.526371
"870",58.59,58.939999,57.720001,58.32,1001200,57.290607
"871",57.560001,59.080002,57.419998,58.380001,797900,57.349545
"872",59.549999,59.549999,57.700001,58.66,1877300,57.624611
"873",57.900002,58.16,57.119999,57.709999,530800,56.807583
"874",58.689999,59.009998,57.57,57.639999,671000,56.738674
"875",56.68,56.77,54.990002,55.740002,652000,54.868385
"876",55.799999,57.130001,54.98,56.98,619100,56.089001
"877",56.330002,56.91,55.009998,55.41,1191400,54.543549
"878",56.310001,56.700001,55.470001,56.48,656400,55.596817
"879",56.18,57.639999,56.18,57.290001,1072800,56.394154
"880",57.220001,57.990002,56.799999,57.029999,751600,56.138218
"881",58.27,58.529999,56.360001,56.470001,550600,55.586975
"882",57.799999,58.119999,57,57.240002,481400,56.344933
"883",56.669998,57.68,56.529999,56.740002,701600,55.852753
"884",56.580002,57.41,56.110001,56.779999,618300,55.892124
"885",56.52,56.66,55.139999,55.799999,731200,54.927448
"886",55.540001,58.07,55.540001,57.810001,684300,56.906021
"887",58.220001,59.490002,57.919998,58.540001,897300,57.624611
"888",58.57,60.060001,58.330002,59.91,697900,58.973183
"889",61.130001,62.029999,60.549999,61.639999,989200,60.676132
"890",61.619999,63.950001,61.490002,63.349998,1004100,62.359386
"891",63.470001,63.810001,62.720001,63.540001,861700,62.546417
"892",63.32,63.740002,62.77,63.400002,889300,62.408607
"893",63.599998,64.760002,63.599998,64.019997,849400,63.018909
"894",64.43,65.540001,63.610001,63.93,1679800,62.930325
"895",63.84,64.870003,63.360001,64.5,732300,63.491409
"896",64.75,64.82,63.740002,63.959999,690900,62.95985
"897",63.68,64,62.5,62.869999,716400,61.886894
"898",62.619999,63.009998,62.029999,62.200001,591000,61.227371
"899",62.099998,63.41,61.990002,63.400002,557400,62.408607
"900",62.119999,62.799999,61.509998,62.299999,483900,61.325806
"901",61.98,62.18,60.759998,61.75,661100,60.784409
"902",61.889999,62.529999,61.419998,62.139999,503700,61.168308
"903",61.990002,62.060001,61.009998,61.200001,504600,60.243011
"904",61.790001,62.48,61.66,61.939999,573400,60.971439
"905",61.73,62.34,61.610001,62.189999,638500,61.217529
"906",61.82,63.950001,61.759998,63.889999,531400,62.890945
"907",64.089996,64.910004,63.43,64.379997,583800,63.37328
"908",65.330002,65.959999,63.389999,63.57,913700,62.575947
"909",64.5,64.5,63.080002,63.080002,510700,62.093613
"910",62.439999,63.130001,61.880001,62.849998,450100,61.867207
"911",62.450001,63.09,62.07,62.279999,524300,61.306122
"912",61.959999,62.040001,60.490002,60.91,651300,59.95755
"913",61.16,61.810001,61.119999,61.259998,548400,60.302067
