"","NOC.Open","NOC.High","NOC.Low","NOC.Close","NOC.Volume","NOC.Adjusted"
"920",343.459991,349.230011,342.059998,348.98999,669200,341.338226
"921",347.779999,348.549988,342.269989,344.75,513500,338.598022
"922",343.200012,344.459991,341.570007,342.609985,558000,336.496216
"923",340.160004,342.869995,337.109985,340.380005,538800,334.306
"924",338.820007,350.25,338.019989,348.359985,660600,342.143616
"925",350.649994,352.119995,339.920013,342.230011,791700,336.122986
"926",343.98999,347.059998,337.339996,339.029999,584400,332.980103
"927",339.890015,339.890015,334.209991,334.559998,661800,328.589874
"928",342.679993,342.76001,336.660004,339.410004,608800,333.353271
"929",339.769989,341.040009,329.410004,330.019989,558100,324.130859
"930",333.059998,340.170013,331.700012,338.880005,489300,332.832794
"931",340.75,341.660004,337.660004,338.450012,552900,332.410461
"932",337.549988,339.950012,334.730011,338.019989,523500,331.988098
"933",337.25,346.890015,335.73999,343.470001,750000,337.340851
"934",341.130005,345.470001,338.079987,343.839996,361300,337.704285
"935",341.160004,345.890015,341.160004,341.5,689900,335.406006
"936",337.929993,338.559998,324.410004,325.890015,714900,320.074585
"937",327.320007,333.459991,326.910004,332.799988,651900,326.861267
"938",334.450012,337.329987,326.519989,328.059998,790800,322.205841
"939",327.480011,328.700012,321.170013,324.720001,574900,318.925446
"940",324.130005,329.579987,322.940002,328,646300,322.146912
"941",330.540009,333.559998,328.720001,329.519989,566900,323.639771
"942",328.779999,330.420013,324.429993,325.279999,483200,319.475464
"943",326.200012,326.730011,312.25,315.48999,1183800,309.860168
"944",317.350006,321.049988,309.359985,311.809998,1687900,306.245819
"945",309.109985,315.140015,307.119995,313.950012,1380900,308.347656
"946",315.850006,317.230011,311.299988,312.179993,881700,306.609222
"947",320.329987,320.329987,308.890015,308.970001,1149200,303.456512
"948",310.399994,315.570007,310.399994,313.890015,1019500,308.288727
"949",314.220001,319.820007,314.220001,319.679993,596800,313.975403
"950",320,322.470001,313.630005,315.279999,1210200,309.6539
"951",314.519989,318.809998,313.220001,316.589996,834600,310.940521
"952",315.100006,318.429993,311.859985,312.600006,636400,307.021729
"953",311.429993,317.600006,311.399994,314.890015,1119900,309.270844
"954",313.529999,316.26001,312.23999,314.820007,854000,309.202148
"955",315.970001,319.730011,315.559998,316.23999,1393700,310.596771
"956",316.040009,318.890015,310.820007,311.329987,775300,305.774414
"957",313.73999,313.769989,308.279999,309.049988,786300,303.535095
"958",308.040009,309.839996,305.910004,308.369995,830000,302.867218
"959",309.26001,314.690002,302.98999,302.98999,1388000,297.583191
"960",305.160004,309.559998,304,308.429993,1113300,302.926147
"961",305.399994,312.350006,301.700012,309.839996,1312700,304.310974
"962",308.670013,309.01001,302.070007,302.119995,1081500,296.728729
"963",299.579987,304.25,293.540009,293.660004,1221300,288.419708
"964",292.540009,297.690002,291.25,292.390015,1260400,287.172424
"965",290.869995,293.920013,285.130005,289.820007,1227100,284.648254
"966",294.480011,298.980011,292.75,296.630005,852100,291.3367
"967",299.309998,307.119995,299.309998,304.820007,864900,299.380524
"968",310,324.26001,309,315.640015,1684000,310.007477
"969",316.5,317.279999,306.059998,307.399994,1410300,301.91452
"970",305.73999,305.940002,296.630005,301.359985,946700,295.982269
"971",315,317.600006,300.070007,301.279999,1732000,295.903717
"972",302.730011,316.899994,301.480011,314.51001,948500,308.897644
"973",314.959991,314.970001,306.019989,309.959991,590700,304.428802
"974",308,308.779999,302.339996,306.230011,737400,300.765381
"975",308.079987,313.119995,307.109985,311.709991,493400,306.147614
"976",315.380005,315.579987,311.420013,312.730011,555100,307.149414
"977",310.329987,315.75,309.649994,312.630005,744500,307.051208
"978",314.73999,316.420013,310.299988,310.600006,1187100,305.057434
"979",311.220001,311.869995,306.920013,309.480011,708100,303.957428
"980",308.880005,310.209991,305.200012,306.420013,776900,300.952026
"981",309.230011,311.209991,305.5,306.48999,677000,301.020752
"982",309.51001,313.609985,308.5,309.980011,918600,304.448486
"983",310.059998,314.140015,307.850006,312.26001,698700,306.687805
"984",311.369995,311.630005,305.299988,306.029999,475100,301.971191
"985",305.299988,306.399994,299.140015,302.26001,1154600,298.25119
"986",304.179993,309.869995,300.540009,301.100006,882900,297.106567
"987",301.100006,301.690002,297.73999,298.769989,769500,294.807465
"988",299.170013,304.75,298.720001,303.429993,992100,299.40567
"989",304.029999,307.690002,303.119995,307.230011,794100,303.155273
"990",306.799988,306.940002,298.290009,301,907100,297.007904
"991",300.76001,308.640015,300.399994,301.959991,764100,297.95517
"992",302.140015,304.709991,300.070007,303.730011,730500,299.701721
"993",302.100006,305.690002,297.880005,298.429993,1166100,294.471985
"994",298.079987,301.209991,295.049988,300.570007,860300,296.583588
"995",301.980011,303.390015,298,298,700300,294.047699
"996",298.339996,300.660004,297.75,298.51001,885900,294.550934
"997",300.420013,304.079987,299.309998,302.01001,995100,298.004517
"998",302.269989,306.98999,299.670013,300.679993,1295700,296.692139
"999",300.600006,304.959991,299.209991,303.130005,2663200,299.10965
"1000",299.029999,299.910004,292.76001,297.609985,1428900,293.662842
"1001",297.440002,297.820007,294.720001,296.320007,963200,292.389954
"1002",298.290009,302.839996,297.559998,300.660004,787000,296.672424
"1003",300.589996,301.079987,296.929993,299.600006,332700,295.626495
"1004",300.51001,304.709991,299.309998,303.019989,603900,299.001099
"1005",304.809998,305.029999,299.149994,300.98999,524500,296.998016
"1006",301.459991,305.549988,301.320007,302.609985,528100,298.596527
"1007",302.609985,304.950012,300.5,304.720001,520500,300.678558
