"","MRK.Open","MRK.High","MRK.Low","MRK.Close","MRK.Volume","MRK.Adjusted"
"436",67.604965,68.110687,67.290077,67.414124,6770499,61.528847
"437",67.681297,67.89122,66.965652,67.10878,7260963,61.250164
"438",67.10878,67.919846,66.870232,67.480919,6315458,61.589809
"439",67.480919,67.938934,67.414124,67.690842,7135622,61.781403
"440",67.814888,68.597328,67.375954,68.253815,7994668,62.295235
"441",68.67366,68.864502,67.833969,68.463737,10894589,62.486828
"442",68.78817,69.10305,68.082062,68.101143,10037325,62.155888
"443",67.862595,68.091606,67.232826,67.958015,10837054,62.025257
"444",67.96756,68.406487,67.347328,67.776718,7790308,61.859772
"445",67.681297,68.416031,67.643127,68.187019,9279830,62.234257
"446",68.187019,69.332062,67.719467,69.026718,8249122,63.000671
"447",69.160301,69.551529,67.166031,67.223282,13259191,61.354656
"448",67.14695,67.299622,64.713737,65.238548,13491952,59.543194
"449",65.553436,66.851143,65.286263,66.612595,10648938,60.797298
"450",66.020988,66.994278,65.772903,66.278625,6896783,60.492481
"451",66.650764,68.043892,66.555344,67.958015,10719992,62.025257
"452",67.833969,68.645035,67.557251,68.530533,9793036,62.547798
"453",68.845421,69.083969,68.148857,68.902672,12812848,62.887436
"454",68.988548,69.332062,68.645035,69.036263,15210043,63.009373
"455",69.627861,70.124046,68.559158,69.246185,12486186,63.200974
"456",68.854965,69.10305,67.958015,68.797707,12116871,62.791637
"457",68.530533,69.312981,67.013359,67.309158,15348170,61.433041
"458",63.874046,67.337784,63.072517,66.755722,21553692,60.927914
"459",66.574425,67.53817,65.725189,67.175575,17764229,61.311127
"460",68.101143,69.685112,67.318703,68.177483,19743901,62.225567
"461",68.406487,69.618324,68.225189,69.53244,19845976,63.462223
"462",70.047707,71.078247,69.437019,70.238548,16624529,64.106697
"463",70.419846,70.648857,69.341606,69.770988,14507988,63.679955
"464",70.200378,70.324425,68.339699,68.959923,13517838,62.93969
"465",68.664124,70.200378,66.908394,69.770988,12922364,63.679955
"466",69.599236,70.419846,69.417938,69.952293,10737913,63.845428
"467",70.706108,71.879768,70.458015,71.64122,19566684,65.386909
"468",71.459923,72.223282,71.202293,72.022903,13634690,65.735283
"469",72.385498,72.509544,71.374046,71.431297,15359802,65.195313
"470",71.688934,71.822517,70.639313,71.269081,14679022,65.047256
"471",71.774811,71.822517,70.620232,71.192749,16587430,64.977585
"472",71.517174,71.526718,70.305344,70.696564,9936193,64.524719
"473",70.133591,71.440842,69.780533,71.412216,12549171,65.177902
"474",71.316795,72.757637,71.135498,72.57634,14384010,66.240402
"475",72.729012,73.101143,72.127861,72.85305,17210675,66.492943
"476",72.528625,72.862595,71.230919,71.354965,14240014,65.125656
"477",71.488548,71.631676,70.78244,71.364502,9489116,65.134361
"478",70.734734,71.851143,70.620232,71.25,3690846,65.029846
"479",71.555344,72.280533,71.364502,71.984734,11407061,65.700447
"480",71.631676,73.015266,71.631676,72.843513,15325533,66.484245
"481",73.28244,73.816795,72.776718,73.692749,12625675,67.259354
"482",73.654579,74.885498,73.578247,74.341606,11429174,67.851555
"483",74.274811,75.849236,74.160301,75.706108,22380669,69.096954
"484",75.877861,75.935112,74.694656,75.591606,13183106,68.992432
"485",75.667938,76.517174,74.522903,74.627861,15482942,68.112823
"486",73.435112,74.780533,72.347328,74.780533,17329518,68.252174
"487",74.637405,74.713737,72.614502,73.206108,13228799,66.815186
"488",73.902672,74.21756,72.385498,73.874046,16163618,67.424812
"489",74.351143,74.723282,73.034348,73.578247,13867660,67.154839
"490",74.208015,75.152672,74.160301,74.437019,11219678,67.938637
"491",74.666031,75.458015,74.427483,75.39122,11272498,68.80954
"492",74.265266,74.456108,72.738548,72.977097,13896375,67.073074
"493",72.490456,73.368324,71.431297,71.784348,15831822,65.976822
"494",72.137405,72.309158,70.190842,70.925575,16163828,65.187531
"495",71.259544,71.803436,69.723282,70.39122,19765594,64.696411
"496",70.085876,70.734734,69.312981,70.124046,20321454,64.450844
"497",69.60878,71.040077,68.912216,69.561066,37919994,63.933407
"498",69.208015,69.561066,67.643127,67.89122,11565833,62.398659
"499",67.719467,70.639313,67.719467,70.610687,14074011,64.898117
"500",69.92366,71.927483,69.427483,71.927483,13577154,66.108376
"501",72.404579,73.072517,71.402672,71.917938,13180696,66.099617
"502",72.347328,73.187019,72.194656,72.910301,9687502,67.011681
"503",71.841606,72.509544,71.183205,72.127861,15120125,66.292549
"504",72.099236,72.490456,70.46756,70.648857,13910628,64.933197
"505",71.316795,72.996185,71.221375,72.776718,14753115,66.888908
"506",72.662216,72.96756,71.956108,71.975189,15795142,66.152222
"507",72.395035,72.719467,71.841606,72.509544,11896686,66.643356
"508",72.414124,72.814888,71.870232,71.956108,11916284,66.134682
"509",72.213737,72.213737,70.104965,71.068703,19134070,65.319061
"510",71.278625,71.507637,70.753815,71.469467,9878029,65.687424
"511",70.887405,71.030533,69.751907,70.009544,15669486,64.345612
"512",69.751907,71.459923,69.751907,71.087784,13102096,65.336609
"513",71.316795,72.299622,71.059158,71.192749,15272504,65.433075
"514",70.906487,72.299622,70.906487,72.137405,16969321,66.301331
"515",72.652672,72.833969,72.013359,72.395035,14980741,66.538109
"516",72.10878,72.709923,71.908394,72.356873,10568766,66.503036
"517",72.089699,72.242363,71.316795,71.984734,14369233,66.161003
"518",71.71756,71.71756,69.064888,69.818703,21986621,64.170212
"519",70.438934,70.458015,68.816795,69.60878,14054099,63.977261
"520",69.17939,69.723282,68.75,69.580154,13376672,63.950966
"521",69.561066,70.305344,69.312981,69.875954,11966693,64.222816
"522",70.095421,70.42939,69.675575,70.009544,13941230,64.345612
"523",69.799622,71.393127,69.761452,71.020988,16797658,65.27523
"524",72.490456,73.940842,71.879768,72.948471,15941757,67.046768
"525",72.471375,73.368324,72.213737,73.349236,11824165,67.4151
"526",73.835876,74.790077,73.530533,73.616409,12955690,67.660667
"527",73.32061,74.160301,73.120232,73.845421,8375721,67.871147
"528",73.416031,73.597328,72.624046,73.301529,9661407,67.371262
"529",73.234734,73.988548,73.062981,73.969467,9266940,67.985153
"530",74.236641,74.274811,72.719467,73.196564,13803942,67.274796
"531",73.75,75.314888,73.578247,74.92366,13676086,68.862152
"532",74.96183,75.543892,74.856873,75.400764,10980106,69.300659
"533",75.505722,75.906487,75.085876,75.324425,8577042,69.230499
"534",76.011452,76.459923,75.639313,76.154579,10886100,69.993492
"535",76.135498,76.459923,75.458015,75.610687,9653547,69.493607
"536",75.381676,75.89695,75.200378,75.791985,8993517,69.660233
"537",75.553436,76.364502,75.524811,76.17366,7740633,70.01104
"538",76.116409,77.156487,76.116409,77.07061,8337469,70.835411
"539",77.156487,77.280533,76.32634,76.698471,9741265,70.49337
"540",76.832062,77.385498,76.335876,77.041985,8927912,70.809097
"541",76.851143,77.566795,76.746185,76.927483,7852978,70.703857
"542",76.841606,78.015266,76.841606,77.566795,11588365,71.291451
"543",78.015266,78.177483,77.452293,77.910301,10624205,71.60717
"544",78.272903,78.35878,76.841606,77.643127,8522755,71.361618
"545",77.748093,78.272903,77.5,77.958015,8698190,71.651031
"546",77.862595,78.015266,76.622139,77.061066,8167169,70.826637
"547",77.318703,77.395035,76.374046,76.765266,10925505,70.554771
"548",76.536263,76.908394,75.42939,76.145035,11716326,69.984718
"549",76.67939,77.318703,76.402672,77.166031,9126613,70.923119
"550",77.452293,77.824425,77.080154,77.509544,9261281,71.238846
"551",77.872139,78.253815,77.471375,77.862595,8059749,71.563332
"552",77.585876,78.015266,77.223282,77.757637,8530406,71.951836
"553",77.767174,78.158394,77.099236,77.833969,17341046,72.022469
"554",77.547707,78.082062,77.213737,77.624046,14357914,71.828217
"555",77.805344,78.244278,77.251907,78.158394,10224393,72.32267
"556",78.101143,78.931297,77.652672,78.32061,11894590,72.472763
"557",78.339699,79.360687,78.101143,79.150764,9473291,73.240944
"558",79.112595,79.627861,78.263359,78.520988,10639191,72.658188
"559",78.311066,78.959923,78.167938,78.578247,7878654,72.711166
"560",78.969467,79.64695,78.78817,79.122139,9242731,73.214447
"561",79.122139,79.255722,78.062981,78.520988,10020766,72.658188
"562",78.998093,79.10305,78.416031,78.845421,7161298,72.958382
"563",79.198471,79.484734,78.921753,79.360687,10147994,73.435196
"564",79.895035,80.009544,79.14122,79.484734,8820282,73.549965
"565",79.637405,79.885498,79.10305,79.398857,5875088,73.470505
"566",79.456108,79.828247,78.959923,79.370232,6550734,73.444031
"567",79.208015,79.389313,77.490456,78.101143,10257719,72.269684
"568",78.215652,78.39695,77.395035,77.433205,10324162,71.651627
"569",77.251907,77.53817,76.669846,77.242363,10586267,71.475037
"570",76.879768,77.270988,76.583969,77.099236,10785282,71.342598
"571",77.156487,77.595421,76.956108,77.118324,6894268,71.360252
"572",77.223282,77.223282,75.753815,76.183205,10410518,70.494957
"573",76.345421,76.755722,75.667938,75.791985,10164762,70.132942
"574",75.677483,75.849236,74.875954,74.933205,13822491,69.338295
"575",75.601143,75.658394,73.874046,74.007637,12531250,68.481827
"576",74.055344,74.064888,70.372139,70.534348,34181463,65.26786
"577",70.114502,70.658394,68.921753,69.837784,32768445,64.623322
"578",69.809158,70.42939,69.408394,70.095421,14548441,64.861725
"579",70.324425,71.803436,70.03817,71.183205,19281523,65.868279
"580",71.307251,71.669846,70.591606,71.307251,12779102,65.98307
"581",71.164124,73.301529,71.049622,72.843513,13994154,67.404625
"582",73.129768,73.463737,72.604965,73.120232,8888193,67.66069
"583",73.082062,73.645035,72.977097,73.263359,7395317,67.793114
"584",74.007637,75.286263,72.519081,75.104965,11269039,69.497223
"585",75.085876,76.078247,74.837784,75.114502,15288643,69.506042
"586",75.009544,76.17366,75.009544,75.877861,11579142,70.21241
"587",75.89695,76.469467,75.620232,76.335876,7942582,70.63623
"588",74.933205,76.135498,74.713737,75.839699,9906534,70.177094
"589",75.276718,75.658394,73.874046,74.332062,10523387,68.782028
"590",74.742363,75.104965,74.332062,74.599236,10567508,69.029251
"591",74.122139,74.914124,73.702293,74.742363,8105861,69.161697
"592",74.503815,74.742363,73.291985,74.60878,9027158,69.038086
"593",73.301529,73.979012,73.301529,73.635498,9641705,68.137466
"594",74.064888,74.503815,73.816795,73.874046,8113826,68.358208
"595",73.349236,74.312981,73.28244,73.998093,7284543,68.472984
"596",74.208015,76.230919,74.169846,75.505722,9910831,69.868065
"597",74.818703,75.448471,74.284348,75.114502,8259707,69.506042
"598",74.770988,75.639313,74.666031,75.267174,8281191,69.647324
"599",75.458015,76.078247,74.933205,75.85878,10873734,70.194748
"600",75.715652,77.433205,75.677483,77.270988,13491847,71.501518
"601",76.908394,77.471375,76.727097,77.309158,9831498,71.536827
"602",77.57634,78.187019,77.395035,77.452293,6071588,71.669296
"603",77.652672,78.187019,76.555344,76.583969,13779733,70.865799
"604",76.450378,76.688934,75.143127,75.725189,11278890,70.071144
"605",75.916031,76.164124,75.562981,76.030533,7483768,70.353683
"606",75.696564,76.259544,75.190842,75.582062,7142749,69.938683
"607",76.001907,77.213737,75.877861,76.583969,9218103,70.865799
"608",77.051529,77.604965,76.440842,77.366409,9368806,71.589806
"609",77.652672,78.501907,77.366409,77.948471,9821961,72.12841
"610",78.39695,78.664124,77.700378,77.709923,11393961,71.907684
"611",78.072517,79.083969,78.072517,78.683205,8797436,72.808281
"612",78.893127,78.893127,77.910301,78.702293,7536273,72.825951
"613",79.093513,79.589699,78.67366,79.17939,7789679,73.267426
"614",79.332062,80.410301,79.332062,79.875954,11057762,73.91198
"615",80.209923,80.324425,78.75,79.10305,10194001,73.19677
"616",78.921753,79.551529,78.683205,78.988548,7989952,73.578995
"617",78.912216,79.513359,78.75,79.484734,6427279,74.041191
"618",79.417938,80.791985,79.417938,80.620232,11425086,75.09893
"619",80.39122,81.64122,80.35305,81.450378,9825419,75.872223
"620",82.041985,82.53817,80.458015,80.725189,12490483,75.196686
"621",80.572517,80.887405,79.809158,80.696564,15034294,75.170044
"622",81.078247,82.089699,80.85878,81.593513,7891440,76.005554
"623",81.631676,82.309158,80.925575,81.335876,9348894,75.765564
"624",81.278625,81.297707,79.284348,79.713737,12604401,74.254509
"625",79.837784,80.811066,79.580154,79.990456,11721670,74.512276
"626",80.124046,80.591606,79.17939,80.009544,46684837,74.530075
"627",80.46756,81.040077,80.047707,80.868324,10260863,75.33004
"628",80.591606,81.593513,80.248093,81.593513,10381593,76.005554
"629",82.118324,83.082062,82.051529,82.919846,6533232,77.241058
"630",82.709923,82.824425,81.574425,81.67939,8767358,76.085556
"631",81.116409,81.583969,79.675575,80.190842,13693273,74.698944
"632",80.381676,81.307251,80.238548,80.973282,8490791,75.427803
"633",80.916031,81.21183,80.486641,80.935112,5996132,75.392242
"634",79.675575,79.837784,76.125954,77.290077,22146126,71.996841
"635",77.14695,77.194656,75.028625,76.078247,18910636,70.867989
"636",76.908394,77.547707,76.450378,77.251907,10922570,71.961296
"637",77.595421,78.034348,77.185112,77.85305,8448662,72.521263
"638",78.206108,78.568703,77.843513,78.167938,9848999,72.814575
"639",78.635498,79.160301,77.862595,78.902672,8472661,73.498985
"640",78.912216,79.026718,77.433205,77.662216,12053782,72.343498
"641",77.938934,78.072517,77.337784,77.490456,7261697,72.183495
"642",77.748093,78.654579,77.185112,78.272903,7420469,72.912354
"643",78.244278,78.540077,77.404579,78.005722,7720197,72.663467
"644",77.719467,79.255722,77.337784,78.005722,9670106,72.663467
"645",77.843513,77.89122,77.204201,77.700378,7638977,72.379036
"646",78.339699,79.007637,77.872139,78.71183,11123682,73.321228
"647",80.143127,81.269081,79.026718,79.456108,14286965,74.014526
"648",79.10305,80.772903,79.045799,79.188934,12443428,73.765648
"649",79.255722,80.629768,78.854965,79.856873,10550006,74.387856
"650",80.03817,80.887405,79.723282,80.601143,10913767,75.081154
"651",80.009544,80.477097,78.39695,79.312981,11885578,73.88121
"652",79.312981,80.610687,79.293892,80.486641,11025274,74.97448
"653",80.35305,80.811066,79.007637,80.39122,11509660,74.885605
"654",80.868324,81.154579,80.458015,80.849236,8699762,75.312248
"655",81.202293,82.166031,80.830154,81.60305,8968260,76.014442
"656",81.32634,81.994278,80.648857,81.125954,8761909,75.570023
"657",81.545799,82.814888,81.545799,82.137405,8413658,76.512207
"658",81.459923,81.908394,79.53244,79.580154,11411148,74.130081
"659",79.694656,80.009544,79.093513,79.637405,9543612,74.183426
"660",80.582062,81.450378,80.295799,81.164124,9156271,75.605583
"661",81.669846,82.566795,81.536263,82.242363,7655221,76.609962
"662",82.07061,82.757637,81.660301,81.727097,6176598,76.12999
"663",82.337784,83.253815,82.185112,82.92939,6486072,77.249939
"664",82.776718,83.206108,82.299622,82.748093,6588776,77.08107
"665",82.270988,82.958015,80.610687,81.049622,10608694,75.498901
"666",81.469467,81.965652,81.183205,81.946564,6041825,76.334419
"667",82.46183,82.938934,81.536263,81.60305,6527049,76.014442
"668",81.354965,82.604965,81.145035,82.519081,6159934,76.867737
"669",83.082062,83.349236,82.232826,82.748093,6321012,77.08107
"670",83.129768,83.225189,82.223282,82.509544,6795127,76.858856
"671",82.290077,83.024811,82.099236,82.681297,6695882,77.018837
"672",83.148857,83.177483,81.507637,82.10878,7868070,76.485542
"673",82.671753,82.690842,81.583969,82.156487,7524954,76.529976
"674",82.57634,82.948471,82.356873,82.604965,7047695,76.947723
"675",82.53817,82.557251,79.122139,79.64695,12040786,74.192307
"676",78.616409,78.616409,75.238548,77.948471,18087432,72.610146
"677",78.110687,79.303436,77.881676,79.122139,10602197,73.70343
"678",79.656487,80.229012,78.998093,79.494278,8416698,74.050087
"679",79.169846,79.742363,78.35878,78.82634,7521496,73.915878
"680",78.67366,78.67366,77.948471,78.272903,6191270,73.396912
"681",78.368324,79.675575,78.368324,78.730919,7375405,73.826401
"682",78.883591,79.465652,78.606873,79.21756,6943734,74.282722
"683",79.21756,80.438934,79.083969,80.124046,6922774,75.132744
"684",80.85878,81.937019,80.458015,81.259544,23631247,76.197495
"685",81.020988,81.316795,80.477097,80.496185,8909572,75.481697
"686",80.677483,80.992363,79.57061,79.770988,9377085,74.801682
"687",79.64695,80.181297,79.150764,79.293892,7290936,74.354309
"688",79.790077,80.238548,79.236641,80.03817,8104918,75.052216
"689",80.03817,80.143127,78.797707,79.112595,7827093,74.184303
"690",79.398857,81.202293,79.398857,80.324425,9806974,75.320641
"691",80.324425,80.725189,79.713737,79.780533,7050001,74.810623
"692",79.265266,79.398857,76.851143,77.881676,8762433,73.030052
"693",78.177483,79.083969,77.89122,78.950378,5790095,74.032188
"694",79.599236,81.221375,79.351143,81.106873,7504518,76.054344
"695",81.135498,81.21183,80.104965,80.524811,5086154,75.508537
"696",79.952293,80.543892,79.274811,79.475189,6416694,74.524315
"697",80.314888,80.620232,79.704201,80.324425,4660875,75.320641
"698",80.286263,80.963737,79.761452,79.92366,8580290,74.944839
"699",80.438934,81.526718,80.400764,80.477097,6229626,75.463799
"700",80.505722,81.21183,80.42939,80.811066,5513214,75.776955
"701",81.011452,81.202293,80.715652,81.145035,5205102,76.090134
"702",81.164124,81.192749,80.553436,80.582062,5686134,75.562233
"703",80.553436,80.772903,79.904579,79.96183,7178486,74.980637
"704",79.875954,81.020988,79.828247,80.801529,7883056,75.768013
"705",81.078247,81.164124,80.229012,80.648857,5352136,75.624863
"706",78.244278,78.893127,76.574425,77.57634,18629038,72.743752
"707",77.566795,79.074425,77.442749,79.074425,8511961,74.148506
"708",79.303436,79.809158,78.28244,78.797707,5232769,73.889015
"709",78.501907,79.055344,78.272903,78.492363,7868384,73.602707
"710",78.940842,79.64695,76.660301,78.435112,15557665,73.549026
"711",80.200378,81.841606,78.912216,81.202293,17371019,76.143829
"712",81.106873,82.528625,80.458015,82.270988,10026845,77.145943
"713",82.156487,83.005722,81.593513,82.690842,12419429,77.53965
"714",83.082062,83.244278,80.906487,81.049622,9281298,76.000648
"715",81.669846,81.774811,80.03817,80.057251,8947195,75.070107
"716",79.837784,79.914124,78.940842,79.122139,9937974,74.193245
"717",79.732826,80.114502,79.322517,79.437019,9735606,74.488518
"718",79.417938,80.143127,78.883591,79.083969,9251325,74.157455
"719",79.112595,79.875954,78.921753,79.761452,6653123,74.792732
"720",79.351143,79.809158,79.160301,79.465652,3725221,74.515366
"721",79.751907,80.935112,79.751907,80.267174,8616656,75.266953
"722",80.677483,81.21183,80.257637,80.935112,6516883,75.89328
"723",81.030533,81.278625,79.866409,80.677483,7911247,75.651703
"724",80.811066,81.67939,80.763359,81.011452,9675870,75.964867
"725",80.78244,80.935112,80.009544,80.276718,10701757,75.275902
"726",80.534348,81.059158,80.124046,80.772903,9691380,75.74118
"727",80.658394,81.564888,80.582062,81.364502,8160147,76.295921
"728",81.774811,81.841606,80.410301,81.545799,7195568,76.465935
"729",81.727097,82.404579,81.412216,81.536263,7800159,76.456985
"730",82.099236,82.624046,81.431297,81.774811,9021289,76.680672
"731",82.061066,83.435112,81.975189,83.339699,19233420,78.148087
"732",83.39695,83.845421,83.005722,83.597328,6037318,78.389656
"733",83.177483,83.75,83.043892,83.187019,4880222,78.004906
"734",83.530533,83.959923,82.585876,83.053436,5597997,77.879646
"735",82.709923,83.463737,82.53817,83.377861,7466162,78.183868
"736",83.520988,84.666031,83.187019,84.60878,7293766,79.338112
"737",84.666031,84.723282,83.940842,84.685112,8267462,79.409691
"738",84.92366,85.152672,84.685112,84.780533,7245872,79.499146
"739",84.828247,84.92366,84.160301,84.656487,8054823,79.382843
"740",84.541985,85.42939,84.456108,85.019081,8663711,79.722847
"741",85.057251,85.39122,84.780533,84.904579,6821746,79.615471
"742",84.96183,85.839699,84.837784,85.46756,6863876,80.143387
"743",85.114502,85.486641,84.389313,85.104965,7571800,80.350586
"744",85.543892,85.877861,85.095421,85.200378,10355183,80.440659
"745",85.238548,85.35305,84.465652,84.942749,11690545,80.197433
"746",85.257637,85.877861,85.047707,85.515266,11578199,80.737961
"747",85.772903,85.963737,85.39122,85.868324,7602716,81.071297
"748",87.270988,88.39695,86.67939,87.385498,17849641,82.503716
"749",87.624046,87.805344,87.251907,87.53817,7895946,82.647858
"750",87.442749,87.528625,86.898857,87.251907,2343223,82.377586
"751",87.404579,87.519081,86.898857,87.156487,3062675,82.287498
"752",87.480919,87.5,87.089699,87.309158,3758966,82.431641
"753",87.337784,87.490456,86.574425,86.860687,3932934,82.008224
"754",86.755722,86.822517,86.297707,86.784348,4710760,81.936142
"755",86.908394,87.919846,86.230919,87.824425,8251428,82.918121
"756",86.526718,87.85305,86.364502,87.07061,5903698,82.206421
"757",87.051529,87.53817,86.822517,87.442749,7522963,82.557777
"758",86.64122,86.946564,85.03817,85.114502,11132275,80.359596
"759",85.009544,85.400764,84.360687,84.541985,15200506,79.819061
"760",84.875954,85.925575,84.713737,85.286263,9714750,80.521759
"761",85.610687,85.982826,85.35305,85.42939,5945304,80.656891
"762",85.419846,85.524811,84.942749,85.410301,10261492,80.63887
"763",85.181297,85.811066,84.799622,85.811066,8625669,81.01725
"764",85.973282,87.414124,85.963737,87.347328,9614038,82.467697
"765",87.652672,87.843513,86.879768,87.003815,7252474,82.143364
"766",87.099236,87.433205,86.698471,86.803436,10131226,81.954178
"767",86.564888,86.803436,85.601143,85.849236,10022129,81.053276
"768",86.040077,86.316795,85.515266,85.543892,7800474,80.764992
"769",85.553436,85.553436,84.21756,84.503815,13198093,79.783028
"770",84.57061,84.761452,81.660301,82.041985,14954960,77.458725
"771",81.202293,82.547707,80.830154,82.156487,10847534,77.566826
"772",82.480919,82.738548,81.965652,82.299622,9496347,77.701973
"773",82.633591,84.122139,82.471375,83.244278,8511227,78.593857
"774",82.96756,83.139313,82.251907,82.53817,11016471,77.927185
"775",82.42366,82.700378,81.106873,81.526718,9621583,76.972237
"776",82.099236,84.17939,82.099236,83.339699,9729318,78.683937
"777",84.379768,85.114502,84.026718,84.312981,15091305,79.602844
"778",80.801529,82.767174,80.152672,81.898857,29290133,77.323586
"779",82.080154,82.280533,81.354965,81.755722,16110170,77.188446
"780",81.956108,82.003815,80.944656,81.183205,11419427,76.647919
"781",81.183205,82.041985,81.049622,81.736641,10590983,77.170441
"782",81.927483,82.061066,81.059158,81.345421,10252689,76.801071
"783",81.145035,81.32634,79.10305,79.437019,19630926,74.999283
"784",79.131676,79.131676,77.719467,78.215652,19388734,73.846146
"785",78.463737,79.007637,77.92939,78.864502,8743464,74.458748
"786",79.083969,79.303436,78.492363,78.683205,10017308,74.287575
"787",79.274811,79.303436,77.833969,78.244278,11740220,73.873177
"788",78.454201,79.036263,77.977097,78.71183,10941330,74.314598
"789",78.425575,78.845421,77.96756,78.568703,9295970,74.179474
"790",76.917938,78.807251,76.879768,77.604965,13734145,73.269577
"791",77.795799,78.187019,76.192749,76.593513,13171683,72.314629
"792",76.965652,77.89122,76.116409,76.278625,11940283,72.017334
"793",77.013359,78.005722,74.427483,74.503815,15734253,70.34166
"794",73.167938,73.940842,70.78244,73.053436,29246117,68.972313
"795",73.597328,77.814888,73.549622,77.643127,18840525,73.305618
"796",77.671753,78.625954,74.341606,75.505722,17394599,71.287605
"797",77.767174,79.265266,76.221375,79.169846,20224199,74.747032
"798",77.795799,78.979012,77.232826,77.843513,15017840,73.494789
"799",76.307251,78.835876,75.791985,78.435112,14208574,74.053345
"800",74.427483,77.022903,73.463737,75.343513,18942810,71.134453
"801",76.793892,78.416031,73.950378,78.263359,17527486,73.891197
"802",76.17366,76.488548,74.456108,75.620232,14274179,71.395714
"803",70.992363,74.484734,69.904579,71.040077,22664782,67.071434
"804",72.729012,73.692749,68.950378,73.234734,25857094,69.714691
"805",67.528625,72.604965,64.045799,66.71756,20808354,63.510761
"806",68.368324,72.585876,68.110687,71.068703,24745795,67.652771
"807",68.177483,71.240456,65.677483,68.349236,18558508,65.064018
"808",68.082062,69.522903,65.753815,67.490456,19268738,64.246521
"809",66.364502,69.17939,65.362595,68.091606,23075912,64.818771
"810",67.051529,68.330154,62.261452,63.35878,18375003,60.313423
"811",65.830154,66.555344,64.112595,65.887405,19901939,62.720516
"812",65.276718,67.156487,63.692749,65.095421,18311494,61.966587
"813",65.019081,70.78244,64.980919,70.162216,18052848,66.789848
"814",68.511452,70.066795,67.986641,68.444656,12467218,65.154839
"815",70.248093,74.036263,69.541985,73.425575,15803316,69.896347
"816",72.757637,74.045799,72.061066,73.416031,15079672,69.887268
"817",71.240456,72.013359,69.64695,70.419846,11665288,67.035088
"818",72.5,73.587784,70.639313,73.349236,12843345,69.823692
"819",72.786263,73.893127,71.870232,72.757637,10039211,69.260529
"820",74.742363,77.14695,74.332062,76.631676,14314108,72.948357
"821",77.938934,78.215652,74.809158,74.96183,10657950,71.358772
"822",75.553436,79.198471,74.751907,77.881676,11481888,74.138275
"823",77.452293,79.475189,76.507637,78.71183,13876568,74.92852
"824",78.072517,78.692749,76.17366,76.851143,7706678,73.157272
"825",78.559158,79.389313,77.03244,79.045799,12155333,75.246437
"826",77.509544,79.160301,76.870232,78.311066,10809072,74.547028
"827",78.864502,79.513359,78.492363,79.198471,9145058,75.391777
"828",80.104965,80.305344,78.664124,79.637405,15433162,75.809616
"829",79.026718,80.276718,77.061066,79.293892,11675768,75.482613
"830",77.881676,78.530533,74.627861,74.96183,17876574,71.358772
"831",75.572517,76.956108,75.219467,76.316795,11933890,72.648613
"832",76.517174,78.129768,76.498093,77.175575,8152497,73.46611
"833",77.862595,78.339699,77.309158,77.700378,7686451,73.965706
"834",77.509544,80.791985,77.127861,80.133591,12786753,76.281944
"835",77.46183,78.463737,76.498093,77.46183,20273560,73.738602
"836",78.425575,78.425575,75.410301,77.07061,13687194,73.366188
"837",76.164124,76.71756,75.515266,75.706108,11638878,72.067284
"838",75.248093,75.248093,73.406487,74.112595,9518565,70.550354
"839",74.446564,74.456108,72.729012,73.339699,8850255,69.814621
"840",73.71183,75.190842,73.253815,74.437019,7401395,70.859184
"841",74.761452,75.03817,73.549622,73.587784,12414922,70.050766
"842",73.473282,73.587784,71.975189,72.137405,12602410,68.670105
"843",72.996185,73.435112,72.490456,72.900764,8791672,69.396767
"844",72.547707,74.494278,72.442749,74.341606,10622528,70.768356
"845",74.57061,75.095421,73.587784,73.654579,9544660,70.114365
"846",73.148857,75.190842,73.072517,74.322517,10935146,70.750191
"847",73.740456,76.459923,73.721375,76.383591,11407585,72.712189
"848",76.440842,76.860687,75.219467,76.125954,9367234,72.466934
"849",77.290077,77.290077,75.601143,76.068703,12552630,72.412437
"850",75.830154,76.078247,73.807251,73.998093,10591822,70.441368
"851",74.456108,74.656487,73.167938,73.368324,11027685,69.841858
"852",73.244278,73.501907,72.776718,73.043892,9000329,69.533028
"853",72.681297,73.148857,72.585876,72.872139,6357482,69.369522
"854",74.675575,75,73.387405,73.721375,19146017,70.177933
"855",73.473282,74.083969,72.519081,73.998093,12828987,70.441368
"856",75,76.612595,74.914124,75.419846,13180906,71.794769
"857",75.82061,77.232826,74.723282,77.022903,13517104,73.320786
"858",76.507637,76.774811,75.505722,75.916031,6269241,72.267105
"859",75.89695,77.156487,75.219467,77.137405,11352984,73.429771
"860",77.290077,78.578247,77.156487,78.301529,13675457,74.537949
"861",77.547707,78.39695,77.137405,77.814888,9292930,74.074692
"862",78.349236,79.322517,77.757637,78.492363,10413347,74.719604
"863",77.433205,79.389313,77.433205,79.10305,9956838,75.300941
"864",79.379768,79.685112,78.35878,78.492363,8846168,74.719604
"865",78.664124,78.988548,77.280533,78.024811,9080920,74.274529
"866",77.10878,77.919846,73.807251,73.807251,14303838,70.259689
"867",74.322517,74.360687,72.013359,72.805344,17000656,69.856834
"868",71.479012,71.917938,70.200378,70.629768,17684162,67.769371
"869",71.927483,73.864502,71.402672,73.444656,21437050,70.470253
"870",73.816795,73.902672,72.166031,72.795799,13983045,69.847679
"871",72.166031,72.786263,71.908394,72.729012,7750903,69.7836
