"","LYB.Open","LYB.High","LYB.Low","LYB.Close","LYB.Volume","LYB.Adjusted"
"1",87.019997,87.800003,85.870003,86.879997,2560300,70.141434
"2",87.25,89.279999,87.230003,88.790001,3022900,71.683441
"3",88.400002,89.589996,87.910004,88.68,2330800,71.594627
"4",88.82,88.879997,87.379997,88.169998,1937600,71.182899
"5",87.809998,88.5,86.790001,86.889999,3227400,70.14949
"6",87.019997,87.540001,86.300003,86.879997,2707900,70.141434
"7",87.18,88.459999,86.559998,88.440002,2841000,71.400879
"8",88.449997,90,88.199997,89.620003,3429400,72.353523
"9",89.730003,90.699997,89.25,89.730003,1920000,72.442345
"10",89.639999,90.220001,89.370003,89.970001,2778100,72.636093
"11",89.989998,90.709999,89.610001,90.050003,2030500,72.700676
"12",90.239998,90.470001,89.059998,89.760002,2095200,72.466553
"13",90.919998,91.949997,90.160004,90.889999,3372700,73.378838
"14",90.589996,91.199997,90.230003,91.160004,2396700,73.596817
"15",91.879997,95.889999,91.75,95.129997,4948400,76.801949
"16",95.099998,96.830002,94.190002,96.379997,4606500,77.811127
"17",95.82,97.639999,94.879997,95.389999,4841400,77.011864
"18",95.32,95.68,94.480003,95.300003,2579300,76.939209
"19",94.970001,94.970001,93.639999,94.300003,2846600,76.131866
"20",93.769997,93.879997,92.809998,93.269997,3850100,75.300316
"21",93.75,95.379997,93.68,95.07,2506300,76.753525
"22",94.860001,95.190002,93.400002,93.75,4174800,75.687828
"23",93.75,95.919998,93,94.690002,5093800,76.446747
"24",94.209999,95.419998,94.120003,94.940002,2788400,76.64856
"25",93.169998,94.209999,91.400002,92.349998,4435000,74.557556
"26",92.400002,92.5,91.330002,91.660004,4523100,74.000496
"27",91.660004,92.809998,91.660004,92.239998,3110500,74.46875
"28",92,92.790001,91.370003,91.860001,3765200,74.161957
"29",92.669998,92.779999,91.760002,92.220001,2646700,74.452606
"30",92.300003,93.25,92.059998,93.150002,1991000,75.20343
"31",93.019997,93.279999,92.349998,93.089996,1765000,75.154984
"32",93,93.540001,92.419998,92.690002,1698400,74.832062
"33",92.470001,93.5,92.25,92.910004,2401800,75.009674
"34",93.239998,94.709999,92.860001,94.519997,2704500,76.309471
"35",94.019997,94.790001,93.669998,94.010002,2244400,75.897736
"36",94.220001,94.650002,92.599998,93.129997,2015100,75.187286
"37",92.230003,92.5,91.360001,92.43,2639200,74.622131
"38",91.32,92.639999,90.580002,91.330002,2683900,73.734093
"39",91.019997,91.68,89.860001,91.239998,4352800,73.661407
"40",92.610001,94.830002,92.550003,93.889999,3413400,75.80085
"41",92.940002,93.510002,92.220001,92.290001,2671900,75.189819
"42",92.300003,92.669998,91.739998,92.239998,1672600,75.149086
"43",91.949997,92.32,91.400002,91.550003,2361900,74.586937
"44",91.330002,91.5,90.260002,91.230003,2455300,74.326225
"45",91.190002,91.5,89.519997,89.790001,2968300,73.153053
"46",89.900002,89.910004,88.610001,89.5,3085600,72.916786
"47",90.07,90.089996,88.809998,89.790001,2666400,73.153053
"48",89.839996,90.32,89.540001,90.18,1673600,73.470772
"49",89.199997,89.410004,87.900002,88.580002,3030500,72.167229
"50",89.669998,91.400002,89.239998,90.889999,3070100,74.049232
"51",91.120003,91.18,90.089996,90.349998,1900800,73.609291
"52",90.650002,90.980003,90.010002,90.080002,2405900,73.389305
"53",90.129997,90.470001,89.330002,90.300003,1694100,73.568535
"54",90.239998,90.879997,87.949997,88.150002,2728600,71.816933
"55",88.169998,88.68,87.589996,88.150002,2252200,71.816933
"56",88.050003,89.059998,87.32,88.300003,2165500,71.939133
"57",88.349998,88.809998,87.040001,87.559998,1698100,71.336235
"58",86.739998,88.879997,85.660004,88.620003,2467100,72.199829
"59",88.650002,91.660004,88.650002,90.900002,3151600,74.057373
"60",90.650002,91.529999,90.269997,90.730003,1996100,73.918877
"61",90.860001,91.919998,90.610001,91.269997,1487700,74.358826
"62",90.980003,91.519997,90.610001,91.190002,1850300,74.29364
"63",91.489998,91.75,89.239998,90.260002,1643900,73.535965
"64",90.370003,90.879997,89.720001,90.690002,2083800,73.886269
"65",91.389999,92.029999,88.330002,88.400002,4072900,72.020592
"66",88.559998,89.440002,88,89.190002,2492900,72.664223
"67",88.919998,89.360001,87.75,88.790001,2198100,72.338326
"68",89.550003,89.900002,88.360001,88.529999,1822600,72.126503
"69",88.459999,88.690002,87.370003,88.019997,2212700,71.711006
"70",88.080002,88.230003,86.050003,86.339996,2838400,70.34227
"71",86.25,87.139999,84.68,84.910004,3579000,69.177254
"72",85.279999,85.519997,84.910004,85.279999,2377500,69.478699
"73",84.919998,86.25,84.730003,85.839996,2726800,69.934937
"74",86.300003,86.989998,85.230003,85.529999,2426800,69.682358
"75",86.010002,86.82,85.470001,85.510002,2569800,69.666092
"76",85.519997,86.279999,85.339996,85.419998,2529200,69.592743
"77",86.610001,86.879997,86.160004,86.519997,2194700,70.488937
"78",86.980003,87.730003,86.57,87.010002,2020200,70.888161
"79",86.769997,87.57,86.43,87.059998,1863800,70.928864
"80",86.919998,87.480003,86.089996,87.419998,3117300,71.222176
"81",86.400002,86.400002,84.099998,84.760002,4565400,69.055046
"82",85,85.190002,83.400002,83.459999,3379500,67.995918
"83",83.239998,83.720001,82.470001,83.540001,5118800,68.061104
"84",83,83.650002,81.75,81.879997,3729300,66.708664
"85",81.879997,81.980003,80.540001,81.419998,3873200,66.333893
"86",81.669998,84.169998,81.510002,84.160004,3830800,68.566223
"87",81.610001,82.620003,80.5,80.779999,5066800,65.812485
"88",80.940002,82.120003,80.849998,81.910004,3279900,66.733109
"89",82.18,83.040001,81.919998,82.459999,3111800,67.181198
"90",82.480003,83.099998,81.470001,81.970001,2192700,66.781998
"91",81.43,82.050003,80.889999,81.040001,1980900,66.024307
"92",81.809998,83.68,81.639999,82.529999,2948100,67.238228
"93",82.699997,83.360001,82.349998,83.059998,2690900,67.670029
"94",83.059998,83.059998,79.879997,79.980003,3411800,65.160713
"95",79.550003,80.790001,79.029999,80.410004,3130500,65.51104
"96",80.839996,81.839996,80.540001,81.099998,3608200,66.073189
"97",81.75,82.040001,79.760002,80.300003,2569000,65.421425
"98",80.650002,80.989998,80.160004,80.57,1557600,65.641388
"99",81.559998,82.580002,81.010002,81.629997,2542600,66.504997
"100",81.75,82.269997,80,80.669998,2906500,65.722862
"101",80.620003,80.970001,80.019997,80.730003,1841700,65.771759
"102",80.540001,80.870003,80.260002,80.559998,2086000,65.63324
"103",80.330002,80.599998,79.470001,80.519997,3092600,65.600662
"104",79.739998,80.809998,79.57,80.550003,3605200,66.366898
"105",80.459999,80.959999,79.75,80.040001,4657600,65.946693
"106",79.779999,79.980003,78.849998,78.910004,2901900,65.015671
"107",78.440002,79.279999,78.010002,79.139999,3710500,65.20517
"108",79.25,80.349998,78.919998,79.239998,2934600,65.287567
"109",79.239998,80.169998,79.059998,79.480003,2386800,65.485313
"110",79.599998,82.230003,79.559998,81.879997,3394500,67.46273
"111",81.860001,82.970001,81.459999,81.779999,2419200,67.380333
"112",81.309998,83.220001,81.07,82.949997,2714600,68.344315
"113",83.169998,83.169998,80.68,80.93,4056800,66.679985
"114",80.18,80.75,79.529999,80.139999,2326000,66.029106
"115",80.120003,80.900002,79.75,80.879997,3133400,66.638802
"116",81.470001,81.860001,81.129997,81.300003,1535500,66.984848
"117",80.389999,80.639999,78.879997,80.099998,2052400,65.996147
"118",80.419998,80.599998,79.260002,79.57,2440100,65.559464
"119",79.889999,80.550003,79.580002,80.010002,1994700,65.921982
"120",80.099998,80.610001,79.599998,80.169998,2426200,66.053802
"121",80.57,81.370003,80.190002,80.889999,2879300,66.647034
"122",81.349998,82.830002,81.110001,82.07,2845400,67.619247
"123",82.68,84,82.580002,83.800003,2870800,69.044662
"124",84.379997,84.82,83.300003,83.769997,3253000,69.019936
"125",84.470001,85.080002,83.900002,84.389999,2600600,69.530769
"126",85.050003,85.919998,84.870003,85.360001,1428100,70.329979
"127",85.650002,85.75,82.900002,83.360001,2367600,68.682114
"128",82.910004,84.25,82.889999,83.050003,2487600,68.426712
"129",83.290001,84.449997,82.540001,83.93,2257700,69.151756
"130",83.5,84.599998,83.230003,84.199997,1918900,69.374222
"131",84.199997,84.75,83.730003,84.459999,2083600,69.58844
"132",84.940002,85.980003,84.860001,85.720001,3004100,70.626587
"133",85.75,85.989998,85,85.480003,1890200,70.428848
"134",85.779999,86.629997,85.620003,85.870003,1760500,70.75016
"135",85.949997,86.290001,85.540001,85.650002,1442300,70.568901
"136",85.580002,86.080002,84.949997,85.25,1496300,70.239326
"137",85.260002,87.339996,85.260002,87.160004,2109400,71.813049
"138",87.18,87.949997,86.870003,87.019997,3159000,71.697693
"139",87.160004,87.160004,86.209999,86.870003,2152200,71.574104
"140",86.839996,87.43,86.690002,87.25,1853500,71.887184
"141",88.019997,88.57,87.559998,87.949997,1993200,72.463913
"142",88.410004,88.809998,87,87.339996,1806700,71.961334
"143",87.550003,87.720001,86.099998,86.529999,2959900,71.293953
"144",88.510002,90.68,88.040001,89.889999,3977300,74.06234
"145",90.370003,91.269997,89.620003,90.089996,2670300,74.227119
"146",90.279999,90.279999,88.379997,89.260002,2642700,73.543274
"147",88.75,89.300003,87.849998,88.370003,2620600,72.809982
"148",88.480003,89.269997,88.269997,88.75,4259900,73.123062
"149",89.160004,89.389999,88.669998,88.779999,1514200,73.147797
"150",89.129997,89.400002,88.860001,89.120003,1832300,73.42791
"151",88.989998,89.459999,88.370003,88.730003,2375200,73.106583
"152",88.610001,89.480003,88.389999,89.199997,2593400,73.493813
"153",88.580002,89.019997,87.580002,87.599998,2176700,72.175568
"154",86.959999,87.980003,86.959999,87.190002,1893200,71.837738
"155",87.379997,88.25,87.25,88.029999,1608000,72.529854
"156",88.059998,88.510002,87.830002,87.949997,1548400,72.463913
"157",87.949997,88.360001,87.300003,87.660004,2052900,72.224991
"158",87.510002,87.889999,86.190002,86.230003,2470900,71.046783
"159",86.099998,87.629997,85.349998,87.339996,2683700,71.961334
"160",87.330002,88.400002,87.169998,88.099998,2454500,72.587517
"161",88.650002,89.309998,88.389999,88.769997,1550300,73.139542
"162",88.389999,90,88.339996,89.360001,1410000,73.625656
"163",89.400002,89.769997,88.980003,89.510002,1294400,73.749237
"164",90.300003,91.410004,89.989998,90.260002,2309400,74.367195
"165",90.57,90.93,89.68,90.32,1392400,74.416634
"166",89.669998,89.830002,88.900002,89.599998,1803200,73.823387
"167",89.419998,90.949997,89.370003,90.330002,2194200,74.424858
"168",90.860001,91.07,89.410004,90.589996,2609400,74.639076
"169",90.099998,90.989998,89.830002,90.25,1529100,75.105103
"170",90.580002,90.839996,88.809998,89.389999,2453000,74.389404
"171",89.800003,92.279999,89.029999,91.720001,2674700,76.328423
"172",91.760002,92.269997,90.970001,91.720001,2360100,76.328423
"173",91.57,92.080002,91.330002,91.599998,1747000,76.228569
"174",92.290001,93.970001,92.120003,93.660004,2426200,77.942879
"175",93.5,94.699997,93.389999,94.580002,2182700,78.708481
"176",94.5,94.739998,94.080002,94.169998,1588500,78.367279
"177",94,94.830002,93.940002,94.43,1559500,78.583664
"178",94.290001,95.720001,94,95.169998,7251700,79.199486
"179",95.489998,95.889999,95.059998,95.580002,3637500,79.540688
"180",95.889999,96.690002,95.440002,96.559998,1971600,80.356201
"181",96.68,97.059998,95.510002,96.050003,2375600,79.931816
"182",95.940002,96.25,95.540001,95.790001,2309000,79.715424
"183",95.75,97,95.610001,96.870003,1531600,80.614197
"184",96.879997,98.089996,96.790001,97.919998,2508700,81.487999
"185",98.110001,100.099998,97.989998,99.760002,3017400,83.019226
"186",100.010002,100.690002,99.25,99.779999,2989300,83.035866
"187",100.010002,100.279999,99.57,99.779999,2652300,83.035866
"188",99.809998,99.970001,98.779999,99.050003,2185400,82.428398
"189",98.57,100.720001,98.57,100.550003,2268800,83.676666
"190",100.650002,100.739998,98.919998,99.760002,2535300,83.019226
"191",99.949997,100.360001,98.790001,98.879997,1932200,82.286888
"192",99.43,99.610001,99.050003,99.480003,2182100,82.786232
"193",98.82,99.230003,98.169998,98.900002,2506900,82.303558
"194",99.209999,99.209999,98.669998,99.040001,1476300,82.420044
"195",98.379997,98.629997,97.68,98.059998,2181800,81.604507
"196",97.830002,97.910004,97.019997,97.260002,2425200,80.938751
"197",96.879997,97.620003,96.199997,97.529999,1999300,81.163437
"198",98.599998,98.860001,97.5,97.68,1474900,81.288284
"199",98.279999,98.379997,97.330002,97.699997,1196600,81.304924
"200",97.889999,98.400002,97.449997,98.209999,1527100,81.729347
"201",98.040001,98.599998,97.809998,98.260002,1540300,81.770943
"202",97.910004,99.779999,97.610001,99.389999,1941200,82.711319
"203",99.959999,100,98.610001,98.940002,2142200,82.336823
"204",98.900002,99.410004,98.5,98.559998,1570100,82.020607
"205",99.050003,101.470001,98.989998,100.940002,2973700,84.001213
"206",100.57,100.620003,99.07,99.75,2435100,83.01091
"207",100.419998,101.709999,99.669998,101.230003,3166900,84.242561
"208",99,100.699997,97.730003,99.010002,3433900,82.395073
