"","ANSS.Open","ANSS.High","ANSS.Low","ANSS.Close","ANSS.Volume","ANSS.Adjusted"
"1",93.120003,93.660004,92.75,93.349998,345100,93.349998
"2",93.269997,94.519997,91.889999,94.440002,426700,94.440002
"3",94.120003,95.220001,93.900002,94.709999,433800,94.709999
"4",93.440002,94.459999,93.040001,93.949997,528600,93.949997
"5",93.949997,94.699997,93.739998,94.290001,370900,94.290001
"6",94.589996,94.949997,94.059998,94.190002,559900,94.190002
"7",93.879997,94.129997,93.389999,93.699997,575400,93.699997
"8",93.580002,94.160004,92.580002,93.889999,447100,93.889999
"9",93.860001,94.419998,93.830002,94.029999,360700,94.029999
"10",93.470001,94.150002,93.220001,93.5,486800,93.5
"11",93.93,94.110001,93.32,93.57,390300,93.57
"12",93.940002,94.370003,93.279999,93.489998,467500,93.489998
"13",93.769997,94.07,92.900002,93.300003,350400,93.300003
"14",93.010002,93.639999,93.010002,93.510002,248500,93.510002
"15",93.910004,94.660004,93.690002,94.480003,479800,94.480003
"16",94.989998,95.32,94.709999,94.949997,289700,94.949997
"17",95.019997,95.43,94.559998,94.849998,265800,94.849998
"18",94.989998,95.260002,93.620003,93.949997,242100,93.949997
"19",93.550003,93.629997,92.760002,93.480003,351500,93.480003
"20",93.459999,93.870003,92.529999,93.260002,422600,93.260002
"21",93.459999,94.470001,92.330002,93.239998,424000,93.239998
"22",93.199997,94.019997,93.199997,93.849998,474100,93.849998
"23",93.989998,95.43,93.190002,95.169998,523900,95.169998
"24",95.120003,95.489998,94.690002,95.050003,388200,95.050003
"25",95.379997,95.379997,94.199997,95.260002,415900,95.260002
"26",95.209999,95.32,94.519997,95.230003,273000,95.230003
"27",95.239998,96.760002,95.089996,96.32,325400,96.32
"28",96.339996,97.25,96.019997,96.860001,485000,96.860001
"29",97,97.879997,97,97.169998,473200,97.169998
"30",97.199997,98.379997,96.68,98.360001,469500,98.360001
"31",98.449997,99.720001,97.779999,99.459999,453800,99.459999
"32",99.580002,100.57,99.5,100.43,590500,100.43
"33",100.239998,100.410004,99.5,100.269997,550000,100.269997
"34",100,102.459999,99.309998,101.620003,552500,101.620003
"35",101.330002,102.080002,100.510002,101.080002,603200,101.080002
"36",101.080002,106,101.080002,104.150002,1203400,104.150002
"37",103.279999,104.529999,102.099998,104.5,627500,104.5
"38",104.360001,107.639999,104.209999,107.25,825000,107.25
"39",107.25,107.769997,106.309998,106.760002,837400,106.760002
"40",107.57,108.919998,107.279999,108.360001,794500,108.360001
"41",108.07,108.400002,105.970001,106.059998,987100,106.059998
"42",105.790001,106.919998,105.279999,106.300003,481200,106.300003
"43",105.519997,106.300003,105.099998,105.540001,472700,105.540001
"44",105.610001,106.120003,105.220001,105.769997,732500,105.769997
"45",105.589996,106.379997,105.589996,105.989998,396700,105.989998
"46",106.010002,106.779999,105.309998,105.93,317700,105.93
"47",106.029999,106.529999,104.559998,106.470001,315700,106.470001
"48",106.25,107.089996,106.25,106.830002,457500,106.830002
"49",106.690002,106.790001,105.879997,106.279999,249700,106.279999
"50",106.360001,107.550003,105.949997,107.059998,489200,107.059998
"51",107.5,107.830002,106.900002,107.220001,217700,107.220001
"52",107,107.860001,106.949997,107.290001,628200,107.290001
"53",107,107.790001,106.349998,107.529999,325300,107.529999
"54",107.980003,108.110001,106.209999,106.419998,436200,106.419998
"55",106.5,106.900002,106.160004,106.639999,219700,106.639999
"56",106.629997,106.910004,106.110001,106.589996,383100,106.589996
"57",106.989998,106.989998,105.400002,105.699997,375800,105.699997
"58",105.059998,105.970001,104.550003,105.650002,439300,105.650002
"59",105.660004,106.389999,104.980003,106.190002,419400,106.190002
"60",105.839996,106.75,105.800003,106.550003,453500,106.550003
"61",106.230003,107.379997,106.169998,106.769997,313600,106.769997
"62",106.860001,107.32,106.410004,106.870003,308900,106.870003
"63",106.870003,108.040001,106.330002,106.790001,486600,106.790001
"64",106.75,107.230003,105.260002,105.57,396100,105.57
"65",106.199997,106.879997,105.120003,105.169998,391000,105.169998
"66",105.269997,106.480003,105.059998,106.139999,238500,106.139999
"67",105.68,106.099998,104.779999,105.589996,383500,105.589996
"68",105.760002,106.290001,105.419998,105.860001,239600,105.860001
"69",105.660004,106.010002,104.720001,105.940002,348500,105.940002
"70",106.059998,106.910004,104.650002,105.559998,283500,105.559998
"71",105.389999,106.160004,104.709999,105.370003,207100,105.370003
"72",105.169998,106.43,104.660004,106.400002,205600,106.400002
"73",106.019997,107.300003,106.019997,107.169998,235000,107.169998
"74",107.5,108.279999,105.760002,107.779999,271000,107.779999
"75",108.309998,108.309998,107.349998,108.010002,175400,108.010002
"76",108.160004,108.389999,107.629997,108,210900,108
"77",108.739998,109.730003,108.699997,109.599998,225500,109.599998
"78",109.860001,110.779999,109.75,109.769997,265100,109.769997
"79",109.790001,110.339996,109.470001,110,306700,110
"80",110.389999,111.089996,109.769997,110.150002,211800,110.150002
"81",110.099998,110.540001,109.400002,110.160004,268900,110.160004
"82",110.400002,111.199997,109.940002,110.900002,348200,110.900002
"83",110.989998,111.300003,109.629997,110.849998,220900,110.849998
"84",110.910004,111.5,110.459999,111,665600,111
"85",114.330002,119.809998,114,119.489998,1375000,119.489998
"86",119.360001,121.379997,118,121.199997,650400,121.199997
"87",120.959999,122.769997,120.629997,121.129997,471400,121.129997
"88",121.32,122.199997,121.129997,121.290001,328500,121.290001
"89",121.290001,121.730003,120.330002,120.540001,915400,120.540001
"90",120.199997,120.519997,119.110001,119.889999,412500,119.889999
"91",119.709999,120.339996,119.419998,119.900002,361300,119.900002
"92",120.290001,120.989998,119.970001,120.459999,882900,120.459999
"93",120.75,121.400002,119.910004,121.300003,478200,121.300003
"94",120.230003,121.32,119.739998,119.839996,323800,119.839996
"95",119.410004,120.889999,119.139999,120.339996,487600,120.339996
"96",120.849998,123.07,120.440002,122.199997,522100,122.199997
"97",122.519997,124.559998,121.639999,124.120003,611600,124.120003
"98",123.639999,124.660004,123.32,124.660004,307300,124.660004
"99",125.080002,125.660004,123.879997,124.010002,1274200,124.010002
"100",123.949997,126.400002,123.839996,126.209999,681300,126.209999
"101",126.07,126.25,125.330002,125.720001,284300,125.720001
"102",125.82,126.919998,125.730003,126.779999,269900,126.779999
"103",127,127.730003,125.970001,126.330002,572400,126.330002
"104",126.919998,127.889999,125.440002,127.860001,782200,127.860001
"105",128.649994,129.529999,128.460007,129.490005,365200,129.490005
"106",129.199997,129.850006,128.850006,129.539993,354200,129.539993
"107",128.889999,129.619995,128.029999,128.399994,655300,128.399994
"108",128.929993,129.259995,127.739998,128.339996,489100,128.339996
"109",128.529999,128.75,126,126.959999,613500,126.959999
"110",127.300003,127.660004,122.889999,124.519997,583100,124.519997
"111",123.639999,124.120003,120,122.400002,1121100,122.400002
"112",122.690002,122.730003,121.010002,122.470001,692500,122.470001
"113",122.660004,124.239998,121.690002,122.739998,825900,122.739998
"114",121.559998,121.93,119.339996,121.080002,902700,121.080002
"115",120.82,122,120.440002,121.75,17613400,121.75
"116",122.760002,124.370003,122.129997,122.650002,868900,122.650002
"117",122.220001,124.540001,120.300003,120.93,852600,120.93
"118",121.110001,122.839996,120.940002,122.410004,987700,122.410004
"119",122.540001,123.279999,121.529999,122.650002,446500,122.650002
"120",122.5,123.459999,122.190002,122.519997,2038000,122.519997
"121",122.830002,123.809998,122.339996,122.779999,406200,122.779999
"122",122.870003,123.360001,121.129997,121.269997,563200,121.269997
"123",121.900002,122.470001,120.940002,122.029999,576800,122.029999
"124",121.980003,122.980003,119.93,120.43,598200,120.43
"125",120.629997,122.389999,120.629997,121.68,1323500,121.68
"126",122.519997,123.989998,120.339996,120.470001,402500,120.470001
"127",120.580002,121.239998,119.75,120.870003,656600,120.870003
"128",120.150002,121.43,119.849998,120.940002,382300,120.940002
"129",121.309998,123.040001,121.239998,122.389999,278300,122.389999
"130",122.489998,123.379997,121.800003,122.239998,426600,122.239998
"131",122.389999,123.169998,121.919998,122.860001,309100,122.860001
"132",123.660004,124.940002,123.360001,124.589996,334000,124.589996
"133",124.870003,125.169998,123.529999,124.510002,360900,124.510002
"134",124.419998,124.690002,123.529999,124.589996,325300,124.589996
"135",124.410004,125.139999,123.830002,124.669998,385400,124.669998
"136",124.900002,125.129997,124.07,125.029999,294900,125.029999
"137",125.139999,126.32,124.660004,126.18,340900,126.18
"138",126.199997,126.32,125.32,126.010002,252400,126.010002
"139",125.360001,127.139999,125.360001,126.669998,259200,126.669998
"140",126.550003,127.589996,126.419998,127.389999,333000,127.389999
"141",127.550003,128.600006,127.25,127.910004,241000,127.910004
"142",128.259995,128.559998,127.389999,127.879997,241300,127.879997
"143",128.229996,128.570007,126.949997,127.580002,409200,127.580002
"144",127.25,128.990005,126.75,128.429993,262400,128.429993
"145",128.800003,129.850006,128.490005,129.550003,464000,129.550003
"146",129.649994,131.630005,129.029999,130.229996,688800,130.229996
"147",130.449997,130.449997,126.720001,127.480003,679800,127.480003
"148",123.839996,126.139999,121.370003,123.389999,1215900,123.389999
"149",124.019997,125.43,123.550003,124.32,515000,124.32
"150",124.470001,125.260002,123.839996,124.980003,317200,124.980003
"151",124.910004,127.690002,124.339996,124.43,267200,124.43
"152",123.980003,125.07,123.529999,124.760002,3e+05,124.760002
"153",124.419998,124.760002,122.650002,122.709999,396100,122.709999
"154",123.230003,123.760002,122.449997,122.949997,324100,122.949997
"155",124.040001,125.379997,123.93,125.239998,267300,125.239998
"156",125.720001,126.32,124.919998,126.089996,299300,126.089996
"157",126.5,128.720001,125.919998,128.509995,461900,128.509995
"158",128.419998,128.910004,125.5,125.519997,331000,125.519997
"159",125.529999,126.309998,124.379997,125.610001,283900,125.610001
"160",125.769997,126.949997,125.080002,126.580002,306100,126.580002
"161",127,129.339996,126.870003,129,333000,129
"162",128.190002,128.940002,127.199997,127.260002,453400,127.260002
"163",127.43,127.800003,126.339996,127.129997,253700,127.129997
"164",127.93,128.550003,127.300003,127.769997,192400,127.769997
"165",128.100006,128.479996,127.190002,127.639999,205900,127.639999
"166",127.160004,127.160004,126.040001,126.57,352100,126.57
"167",126.230003,127.949997,126.139999,127.910004,247400,127.910004
"168",128.389999,128.889999,127.43,128.820007,465800,128.820007
"169",128.570007,129.570007,127.709999,128.110001,393300,128.110001
"170",128,128.520004,126.93,128.490005,371500,128.490005
"171",128.669998,128.990005,127.220001,127.68,372300,127.68
"172",128.169998,128.880005,127.639999,128.460007,281000,128.460007
"173",128.309998,129.119995,127.870003,128.440002,237300,128.440002
"174",129.279999,130.460007,128.389999,129.809998,453300,129.809998
"175",129.490005,132.070007,129.139999,132.009995,447900,132.009995
"176",131.679993,132.740005,131.339996,131.509995,335900,131.509995
"177",131.429993,131.429993,128.960007,129.149994,560400,129.149994
"178",129.080002,129.080002,120.790001,121.82,1769600,121.82
"179",121.779999,123.830002,121.370003,123.589996,636600,123.589996
"180",123.300003,123.839996,122.309998,123.440002,820100,123.440002
"181",123.5,124.370003,122.519997,122.989998,743500,122.989998
"182",123,123.209999,120.330002,120.82,673400,120.82
"183",120.300003,122.260002,120.080002,122.050003,511300,122.050003
"184",121.82,122.129997,119.489998,120.739998,523700,120.739998
"185",121,121.150002,119.199997,120.669998,411900,120.669998
"186",121,121.449997,119.779999,120.940002,574800,120.940002
"187",120.379997,121.949997,120.379997,121.629997,579000,121.629997
"188",121.669998,122.830002,121.339996,122.730003,469300,122.730003
"189",123.160004,124.589996,123.160004,123.779999,388700,123.779999
"190",123.730003,124.870003,123.620003,124.650002,340600,124.650002
"191",124.309998,124.690002,124,124.550003,461500,124.550003
"192",125.209999,125.279999,124.300003,125.239998,358800,125.239998
"193",125.120003,126.209999,124.129997,126.059998,442200,126.059998
"194",125.949997,126.370003,125.190002,126.110001,198900,126.110001
"195",126.660004,126.809998,125.779999,126.18,291400,126.18
"196",126.300003,127.269997,125.93,127.139999,320700,127.139999
"197",127.110001,129.779999,126.879997,129.240005,510500,129.240005
"198",129.820007,130.220001,129.339996,129.940002,274000,129.940002
"199",130.149994,131.479996,129.800003,131.309998,439000,131.309998
"200",131.240005,131.860001,129.100006,129.690002,463000,129.690002
"201",130.220001,130.309998,129.389999,129.559998,370700,129.559998
"202",129.360001,129.919998,127.68,129.889999,445300,129.889999
"203",130.259995,131.039993,129.509995,130.940002,416000,130.940002
"204",131.440002,132.470001,131.080002,131.220001,261500,131.220001
"205",131.309998,132.139999,130.470001,132.110001,223400,132.110001
"206",131.610001,133.399994,131.380005,132.850006,348400,132.850006
"207",133.509995,133.990005,132.529999,133.839996,319300,133.839996
"208",134.050003,135.960007,132.949997,135.779999,262700,135.779999
"209",135.330002,135.919998,134.669998,135.800003,296200,135.800003
"210",136.020004,137.050003,134.449997,136.710007,437900,136.710007
"211",137.550003,138.389999,135.279999,135.600006,494800,135.600006
"212",143.979996,155.139999,143.270004,148.679993,1511800,148.679993
"213",148.929993,150.679993,147.699997,149.100006,747600,149.100006
"214",149.300003,152.220001,147.389999,151.199997,745000,151.199997
"215",150.720001,152.5,149.690002,151.929993,528800,151.929993
"216",151.360001,152.720001,149.699997,151.479996,487800,151.479996
"217",150.75,151.339996,149,150.470001,407200,150.470001
"218",150.139999,150.539993,149.210007,150.279999,315700,150.279999
"219",150,151.740005,149.369995,150.869995,316800,150.869995
"220",150.25,150.699997,149.179993,149.429993,552400,149.429993
"221",149.399994,151.339996,148.949997,149.320007,535800,149.320007
"222",149.5,152.020004,149.100006,151.460007,315300,151.460007
"223",151.179993,151.919998,150.050003,150.570007,364900,150.570007
"224",150.830002,151.820007,150.440002,151.210007,353700,151.210007
"225",151.630005,154.429993,150.869995,153.399994,627000,153.399994
"226",153.800003,153.800003,150.070007,150.479996,746600,150.479996
"227",150.589996,152.639999,149.410004,151.910004,571800,151.910004
"228",151.910004,152.440002,150.139999,150.880005,593500,150.880005
"229",151.240005,152.279999,149.619995,150.270004,586000,150.270004
"230",149.710007,150.429993,145.779999,146.580002,674100,146.580002
"231",146.729996,148.839996,145.990005,148.190002,1243400,148.190002
"232",148.449997,148.809998,143.940002,146.539993,631700,146.539993
"233",147.679993,147.889999,141.910004,142.009995,526100,142.009995
"234",143.509995,144.479996,141.929993,143.440002,378800,143.440002
"235",143.600006,144.850006,143.460007,144.720001,300300,144.720001
"236",144.460007,146.580002,144.259995,146.309998,339800,146.309998
"237",146.820007,147.679993,145.600006,146.130005,416900,146.130005
"238",146.009995,146.979996,145.369995,146.389999,392700,146.389999
"239",146.089996,146.75,144.850006,145.330002,440100,145.330002
"240",145.779999,146.339996,144.059998,144.759995,346300,144.759995
"241",144.970001,146.070007,144.380005,144.509995,246800,144.509995
