"","WST.Open","WST.High","WST.Low","WST.Close","WST.Volume","WST.Adjusted"
"1",84.989998,85.059998,83.760002,84.07,566300,82.243896
"2",84.660004,85.5,84.5,85.300003,611100,83.447166
"3",85.480003,86.25,84.75,85.029999,446700,83.183037
"4",84.919998,87.029999,84.919998,86.629997,458300,84.748283
"5",86.849998,87.800003,86.089996,86.839996,303800,84.953712
"6",86.769997,88.300003,86.349998,87.699997,508100,85.795029
"7",87.489998,87.5,85.559998,85.970001,291500,84.102615
"8",85.410004,86.169998,84.949997,86.010002,246300,84.141731
"9",86,86.870003,85.629997,85.870003,206900,84.131958
"10",85.080002,85.510002,83.849998,84.260002,479000,82.554535
"11",84.650002,84.790001,83.650002,84.349998,337300,82.642723
"12",84.120003,84.120003,83.379997,83.720001,187400,82.025459
"13",83.809998,84.169998,83.309998,83.540001,196200,81.849106
"14",83.419998,83.790001,81.910004,82.400002,414400,80.732185
"15",82.870003,84.660004,82.419998,84.300003,387800,82.593727
"16",84.900002,85.43,84.220001,84.550003,322100,82.838669
"17",84.269997,84.410004,83.18,83.790001,244500,82.094055
"18",84,84.089996,83.510002,83.699997,252900,82.005875
"19",83.300003,83.610001,82.669998,83.43,211600,81.741348
"20",83.580002,84.779999,83.559998,84.629997,448400,82.917038
"21",85.050003,85.239998,83.980003,84.5,292700,82.789673
"22",83.919998,85.18,83.730003,84.540001,317700,82.82885
"23",85.230003,86.510002,85.230003,86.43,474100,84.680611
"24",86.339996,86.339996,85.220001,85.620003,266700,83.887016
"25",85.989998,86.199997,85.5,85.660004,152200,83.926208
"26",85.139999,86.010002,84.919998,86,323800,84.259308
"27",86,86.400002,84.870003,86,249900,84.259308
"28",85.989998,86.309998,84.650002,85.910004,163900,84.171135
"29",86.300003,86.82,85.919998,86.419998,368900,84.670822
"30",86.230003,87.139999,86.080002,86.93,193500,85.170494
"31",86.800003,87.349998,86.610001,86.959999,276300,85.199883
"32",86.129997,86.129997,81.400002,82.059998,973600,80.399048
"33",81.339996,83.239998,80.589996,83.129997,448300,81.447411
"34",82.120003,84.07,82.120003,83.470001,511000,81.78054
"35",83.82,84.160004,83.150002,83.239998,321600,81.555176
"36",83.489998,83.779999,82.150002,83.769997,306200,82.074448
"37",83.300003,84.199997,83.300003,84.129997,255900,82.427185
"38",84.029999,84.080002,83.599998,83.75,269300,82.054871
"39",83.690002,83.720001,82.449997,82.470001,330300,80.800766
"40",83.410004,84.839996,83.120003,84.440002,514700,82.730896
"41",84.330002,84.330002,82.849998,82.940002,257900,81.261246
"42",82.809998,82.93,81.690002,81.709999,417800,80.056145
"43",81.230003,81.769997,81.110001,81.389999,318200,79.742622
"44",81.169998,81.989998,81.029999,81.190002,216600,79.546692
"45",81.440002,81.440002,80.349998,80.489998,262400,78.86084
"46",80.650002,81.529999,80.480003,81.290001,390000,79.644638
"47",81.650002,81.949997,80.860001,81.379997,392300,79.732826
"48",81.190002,82.019997,80.989998,81.959999,331700,80.301079
"49",81.910004,81.910004,81.129997,81.669998,216200,80.016968
"50",81.970001,83.150002,81.559998,82.940002,343000,81.261246
"51",83.029999,83.029999,81.599998,82.220001,172100,80.555824
"52",82.099998,83.209999,81.779999,82.709999,500200,81.035927
"53",82.709999,83.019997,82.309998,82.650002,164700,80.977142
"54",82.599998,83.279999,80.019997,80.129997,692100,78.508133
"55",79.870003,80.080002,79.059998,79.809998,443900,78.194595
"56",79.809998,80.160004,79.410004,79.580002,440000,77.969246
"57",79.529999,81.639999,79.529999,81.029999,593600,79.389923
"58",80.440002,81.489998,80.019997,81.099998,257200,79.458496
"59",80.970001,81.610001,80.93,81.480003,225900,79.830803
"60",81.349998,81.75,81.190002,81.690002,142100,80.036545
"61",81.650002,82.019997,81.190002,81.949997,157400,80.291306
"62",81.790001,82.160004,81.209999,81.610001,386200,79.95816
"63",81.5,82.459999,81.5,81.989998,323500,80.330475
"64",81.919998,82.059998,80.5,80.82,280000,79.184166
"65",80.860001,81.309998,80.120003,80.150002,538900,78.527748
"66",80.370003,80.389999,79.57,80.169998,224500,78.547302
"67",79.790001,80.510002,79.199997,79.550003,343200,77.939896
"68",79.370003,79.830002,78.459999,79.019997,643100,77.420601
"69",78.900002,79.870003,78.769997,79.32,636600,77.714531
"70",79.339996,79.410004,78.620003,79.169998,423900,77.567551
"71",79.029999,79.230003,77.970001,78.610001,348600,77.018898
"72",78.370003,79.419998,78.199997,79.279999,354300,77.804016
"73",79.300003,80.080002,78.720001,79.849998,464300,78.36338
"74",80.120003,80.949997,79.809998,80.599998,278100,79.099419
"75",80.989998,81.959999,80.25,81.870003,339300,80.345772
"76",81.879997,82.269997,81.559998,81.900002,306700,80.375229
"77",82.989998,83.019997,82.18,82.440002,232100,80.905182
"78",82.910004,83.349998,82.519997,82.870003,438300,81.327148
"79",83.269997,84.07,82.650002,84,626300,82.436111
"80",88,93.779999,88,92.690002,1198600,90.964348
"81",92.57,93.5,90.720001,92.029999,840700,90.316628
"82",92.089996,93.580002,92.089996,93.199997,496700,91.464836
"83",93.43,94.5,93,94.269997,438700,92.514923
"84",93.940002,94.5,93.550003,94.379997,395800,92.622887
"85",94.660004,96.010002,94.099998,95.809998,384500,94.026237
"86",95.900002,96.870003,95.400002,96.550003,306400,94.752487
"87",96.550003,96.970001,95.699997,96.239998,276500,94.448242
"88",96.220001,96.25,95.300003,95.540001,425300,93.761292
"89",94.919998,95.209999,94.339996,94.889999,377000,93.12339
"90",94.510002,95.089996,94.010002,94.879997,225100,93.113564
"91",94.900002,95.160004,94.339996,94.419998,243100,92.66214
"92",94.07,95.830002,94.07,95.559998,191500,93.780899
"93",95.860001,96.419998,95.25,96.25,362900,94.458069
"94",96.25,96.650002,94.989998,96.029999,363900,94.242149
"95",95.650002,96.830002,95.029999,95.080002,379000,93.309868
"96",95.099998,95.57,94.669998,95.309998,219400,93.535576
"97",95.309998,96.139999,94.949997,95.580002,216000,93.800529
"98",95.580002,95.989998,95.019997,95.300003,204600,93.525749
"99",95.489998,95.830002,94.419998,95.620003,212200,93.839783
"100",95.849998,96.800003,95.300003,96.470001,161400,94.673973
"101",96.349998,97.269997,95.870003,97.040001,260800,95.233345
"102",96.839996,97.580002,96.75,97.360001,213400,95.547386
"103",97.5,97.93,96.940002,97.019997,226400,95.21373
"104",97.440002,99.080002,96.82,98.889999,303700,97.048904
"105",99.440002,99.5,98.519997,98.93,230600,97.088173
"106",99.169998,99.910004,98.559998,99.209999,226700,97.362938
"107",98.599998,99.769997,97.290001,99.25,316600,97.402206
"108",99.779999,99.870003,98.540001,99.440002,190500,97.588684
"109",99.43,99.43,98.449997,98.809998,236400,96.97039
"110",98.860001,99.290001,96.919998,97.940002,269400,96.116585
"111",97.660004,97.730003,94.970001,96.089996,480100,94.301025
"112",96.580002,97.809998,95.769997,97.629997,263800,95.812355
"113",97.779999,98.419998,96.349998,96.949997,207800,95.145027
"114",95.900002,96.690002,95.309998,96.239998,202400,94.448242
"115",95.629997,96.720001,95.050003,95.970001,483600,94.183266
"116",96.440002,97.019997,95.919998,96.980003,263400,95.174484
"117",96.699997,97.639999,95.919998,96.07,186900,94.281403
"118",96.580002,96.730003,95.760002,96.559998,241700,94.762291
"119",96.330002,97.089996,96.330002,96.459999,190200,94.664146
"120",96.800003,96.900002,96.059998,96.419998,413000,94.624893
"121",96.709999,96.800003,95.75,96.68,234500,94.880066
"122",96.459999,96.870003,95.68,95.790001,275700,94.00663
"123",95.779999,96.349998,95.129997,96.230003,282600,94.438438
"124",96.220001,96.730003,93.620003,94.419998,337500,92.66214
"125",94.300003,94.889999,93.879997,94.519997,256800,92.760269
"126",94.919998,95.279999,93.370003,93.43,158500,91.690544
"127",93.459999,94.43,93.040001,94.290001,212200,92.534538
"128",93.370003,94.529999,93.279999,93.730003,345000,91.984962
"129",94.209999,95.919998,94.209999,95.730003,2e+05,93.947762
"130",95.57,95.57,93.300003,93.379997,271400,91.641472
"131",93.379997,94.160004,92.970001,93.639999,196300,91.896652
"132",94.029999,94.93,94,94.080002,166400,92.328476
"133",94.279999,94.43,92.580002,93.650002,186800,91.906464
"134",93.75,94.050003,93.510002,93.620003,143300,91.877029
"135",93.5,93.82,92.57,93.68,157100,92.063744
"136",93.300003,93.970001,93.300003,93.860001,237600,92.240631
"137",93.879997,94.379997,92.440002,94.040001,236900,92.417542
"138",94.279999,94.32,93.360001,93.480003,168700,91.867203
"139",93.470001,93.800003,92.410004,93,216400,91.395485
"140",93,93.980003,92.650002,93.93,239000,92.30941
"141",94,94.559998,93.769997,94.459999,442100,92.830292
"142",94.309998,94.75,92.580002,92.669998,300600,91.071167
"143",89,94.309998,80.019997,92.260002,3065000,90.668251
"144",91.25,92.5,88.760002,89.550003,790600,88.005013
"145",89.860001,89.93,87.760002,88.699997,749200,87.169662
"146",89.300003,89.300003,87.449997,87.800003,739100,86.28521
"147",87.940002,88.139999,86.07,87.370003,569600,85.862602
"148",87.379997,88.089996,86.900002,87.510002,354000,86.000198
"149",87.559998,87.580002,86.040001,86.400002,300700,84.909355
"150",86.540001,87.120003,86.080002,87.059998,450000,85.557983
"151",86.68,87.059998,85.580002,86.709999,347100,85.214005
"152",86.620003,86.849998,85.720001,86.360001,357900,84.870049
"153",86.129997,86.129997,84.470001,84.690002,366000,83.228851
"154",84.529999,85.830002,84.360001,84.93,250000,83.464706
"155",85.709999,85.860001,84.940002,85.099998,219300,83.631775
"156",85.160004,86.25,84.82,85.419998,249900,83.946251
"157",85.529999,86.449997,85.230003,85.989998,274100,84.506424
"158",86,86.370003,85.190002,85.309998,331900,83.83815
"159",85.330002,85.910004,84.279999,85.150002,249400,83.680908
"160",85.25,85.889999,84.68,85.279999,236100,83.80867
"161",85.279999,86.129997,84.989998,85.870003,192000,84.388489
"162",85.379997,85.379997,84.540001,84.540001,242000,83.081444
"163",84.970001,85.629997,84.349998,85.610001,213200,84.132988
"164",85.779999,86.110001,85.410004,85.43,125700,83.956062
"165",85.690002,85.690002,84.510002,84.699997,340000,83.238678
"166",84.349998,85.169998,84.110001,85.080002,210800,83.612122
"167",84.879997,86,84.599998,85.93,140200,84.447456
"168",85.93,87.129997,85.440002,87.040001,295300,85.5383
"169",87.120003,87.599998,86.260002,87.489998,319300,85.98053
"170",87.239998,88.010002,86.870003,87.529999,520100,86.019875
"171",87.830002,89.209999,87.260002,88.910004,1255300,87.376053
"172",89.019997,89.690002,88.610001,89.269997,493000,87.729836
"173",89.25,91.839996,88.959999,91.43,690100,89.85257
"174",92.209999,92.470001,91.199997,91.339996,501200,89.76413
"175",91.290001,91.5,90.790001,91.309998,285700,89.734634
"176",91.120003,91.309998,90.900002,90.989998,273300,89.420158
"177",90.889999,91.769997,90.410004,91.68,263100,90.098251
"178",94,96.239998,93.860001,95.910004,761400,94.255272
"179",95.879997,96.809998,95.110001,96.75,367500,95.08078
"180",96.699997,96.699997,94.519997,94.559998,353000,92.928551
"181",94.790001,95.239998,94.029999,94.68,268300,93.046501
"182",94.669998,95,93.779999,94.129997,370200,92.505981
"183",94.279999,95.32,94.190002,95.209999,149600,93.567345
"184",94.300003,95.43,94.019997,95.260002,193900,93.616486
"185",95.489998,95.75,95.120003,95.199997,380000,93.55751
"186",95.769997,95.949997,94.989998,95.730003,247300,94.078377
"187",95.620003,96.339996,94.769997,96.309998,420300,94.648361
"188",96.199997,96.739998,95.910004,96.260002,436200,94.599228
"189",96.669998,97.25,96.120003,96.57,390900,94.903893
"190",96.269997,96.269997,94.389999,94.620003,336700,92.987518
"191",94.349998,95.019997,93.75,94.989998,380300,93.351143
"192",95.07,95.190002,94.169998,94.839996,276500,93.203728
"193",95,96,94.709999,95.449997,222500,93.803185
"194",95.169998,95.32,93.709999,94.07,178700,92.447014
"195",94.080002,94.510002,93.650002,94.510002,269600,92.87944
"196",94.480003,94.629997,93.699997,93.949997,200600,92.329086
"197",94.300003,95.18,93.739998,95.059998,459200,93.419945
"198",94.839996,95.559998,94.089996,95.169998,179300,93.52803
"199",94.989998,95.860001,94.730003,95.669998,258500,94.019409
"200",92.510002,95.029999,89.769997,93,2153800,91.529419
"201",93.040001,93.830002,91.959999,92.410004,654000,90.948746
"202",92.529999,92.839996,91.330002,92.279999,499700,90.820808
"203",92.739998,94.029999,92.639999,93.839996,327000,92.35614
"204",94.029999,94.269997,92.440002,92.510002,312200,91.047173
"205",92.879997,93.050003,92.18,92.410004,219200,90.948746
"206",92.459999,93.050003,91.32,91.650002,710800,90.20076
"207",100,103.360001,98.139999,100.93,995800,99.334007
"208",101.190002,101.589996,100.010002,101.160004,616400,99.560402
"209",100.800003,101.989998,100.410004,101.349998,475900,99.747383
"210",101.410004,102,100.699997,101.400002,546100,99.796585
"211",101.349998,101.919998,100.699997,100.889999,5e+05,99.294655
"212",100.900002,102.239998,99.989998,100,317700,98.418732
"213",100.099998,101.239998,99.839996,100.949997,206800,99.353699
"214",100.650002,101.239998,100.07,100.599998,256800,99.009247
"215",100.410004,101.279999,100.190002,101.040001,197200,99.442284
"216",100.870003,101.400002,100.629997,101.239998,278700,99.639122
"217",101,101.709999,100.150002,101.43,326400,99.826118
"218",101.190002,101.93,100.25,101.650002,252600,100.042648
"219",101.529999,102.160004,100.620003,101.629997,269400,100.022942
"220",101.349998,101.959999,100.489998,100.849998,282200,99.255302
"221",100.220001,100.279999,98.300003,98.370003,469200,96.814507
"222",98.540001,99.550003,97.870003,98.699997,370100,97.139275
"223",98.440002,99.339996,98.07,98.959999,215500,97.395172
"224",99.339996,99.43,98.360001,99.220001,176500,97.651062
"225",99.5,100.129997,99.370003,99.790001,417600,98.212051
"226",100.029999,100.57,98.43,98.580002,240200,97.021187
"227",98.309998,98.830002,97,97.459999,97800,95.9189
"228",97.459999,98.440002,96.919998,97.209999,273200,95.672852
"229",97.529999,97.769997,95.580002,96.349998,446700,94.826454
"230",96.760002,100.349998,96.760002,99.879997,407700,98.300613
"231",100.330002,101.160004,99.400002,99.93,341500,98.349831
"232",99.580002,99.790001,96.910004,99.110001,288300,97.542816
"233",99.730003,100.809998,99.309998,99.389999,344600,97.81839
"234",99.279999,100.32,99.089996,99.489998,279000,97.916786
"235",99.470001,100.540001,99.150002,99.190002,250100,97.621536
"236",99.349998,99.919998,98.870003,99.610001,218700,98.034882
"237",99.529999,99.879997,97.790001,99.629997,331500,98.054565
"238",99.550003,99.650002,98.980003,99.080002,175200,97.513283
"239",99.260002,99.339996,98.540001,99,218900,97.43454
"240",99,99.849998,98.57,98.739998,289200,97.17865
"241",98.519997,99.349998,98.110001,98.239998,223500,96.686562
"242",98.470001,100.029999,98.379997,98.730003,653800,97.168831
"243",99.389999,100.330002,97.82,98.610001,232500,97.050713
"244",98.529999,99.849998,98.400002,99.650002,272400,98.074257
"245",99.629997,100.699997,99.309998,100.300003,208100,98.713974
"246",100.269997,100.360001,99.379997,99.75,248600,98.172684
"247",99.970001,100.489998,98.870003,99.540001,393200,97.966011
"248",99.489998,99.779999,98.970001,99.190002,161500,97.621536
"249",99.209999,100.199997,98.559998,99.389999,156700,97.81839
"250",99.660004,99.660004,98.449997,99.019997,129100,97.454216
"251",99.019997,99.68,98.629997,98.669998,347600,97.109749
"252",99,99.809998,98.43,99.5,335000,97.926636
"253",99.68,99.980003,99.089996,99.620003,194400,98.044754
"254",99.870003,100.160004,98.849998,99.589996,367500,98.015213
"255",99.900002,101.339996,99.900002,100.839996,156600,99.24543
"256",100.809998,101.599998,100.239998,101.410004,153900,99.806442
"257",101.779999,102.550003,101.300003,102.309998,236400,100.692215
"258",102.220001,102.220001,99.860001,100.209999,190100,98.625412
"259",100.050003,100.050003,98.559998,99.089996,469700,97.523102
"260",99.290001,99.290001,97.440002,97.739998,414300,96.194473
"261",98.150002,99.300003,97.459999,97.830002,335900,96.283035
"262",97.919998,100.089996,97.339996,99.360001,771800,97.928993
"263",99.57,99.809998,97.639999,98.589996,391500,97.170082
"264",98.480003,101.129997,98.480003,100.610001,351300,99.160988
"265",100.110001,100.519997,99.870003,100.279999,206700,98.835747
"266",100.32,101.660004,100,100.379997,372200,98.934303
"267",100.300003,100.949997,98.910004,100.300003,549800,98.855446
"268",100.900002,101.82,100.269997,101.019997,244900,99.565079
"269",101.160004,101.720001,100,101.519997,300700,100.057869
"270",101.139999,102.800003,101.019997,102.400002,364900,100.925217
"271",102.059998,102.209999,100.230003,100.779999,313100,99.328552
"272",101.690002,102.510002,99.910004,100.199997,504300,98.756889
"273",100,100.879997,99.650002,100.139999,277000,98.697769
"274",99.849998,100.099998,98.75,98.809998,199700,97.386925
"275",98.529999,98.75,95.059998,95.269997,348500,93.897888
"276",93.989998,95.050003,93.160004,94.269997,386700,92.912285
"277",94,94.959999,93.449997,94.209999,330400,92.853165
"278",94.309998,94.360001,90.110001,90.419998,395800,89.117737
"279",91.389999,92.489998,89.260002,91.25,377100,89.935776
"280",91.519997,92.629997,90.620003,91.959999,635800,90.635582
"281",91.860001,93.080002,91.040001,93,486200,91.660591
"282",92.769997,95.330002,92.199997,95.040001,571000,93.671196
"283",94.080002,94.080002,87.07,88.339996,1038600,87.067711
"284",86.610001,87.610001,85.690002,87.449997,667100,86.190521
"285",87.18,90.120003,86.660004,89.639999,760900,88.348999
"286",89.559998,90.480003,87.059998,87.099998,511900,85.845558
"287",87.419998,87.830002,86.389999,86.760002,520900,85.510452
"288",87.220001,87.220001,85.860001,86.580002,536800,85.333054
"289",87.099998,87.300003,86.040001,86.239998,375700,84.997932
"290",86.470001,87.510002,85.650002,87.269997,455400,86.0131
"291",87.489998,88.360001,87.160004,87.220001,536700,85.963852
"292",87.040001,87.129997,85.089996,85.559998,248900,84.327744
"293",85,85.910004,84.730003,85.739998,301500,84.505142
"294",85.449997,87.489998,85.360001,87.199997,227000,85.944122
"295",87.309998,89.940002,87.169998,89.68,675300,88.38842
"296",89.099998,89.849998,88.690002,88.93,497200,87.6492
"297",89.419998,89.830002,88.760002,89.660004,252900,88.368698
"298",90,92.900002,90,92.040001,530100,90.714417
"299",92.269997,92.669998,91.230003,92.010002,282200,90.684853
"300",92.360001,92.68,91.040001,92.07,583500,90.743973
"301",92.389999,92.57,91.489998,92.169998,335200,90.842537
"302",92.059998,92.370003,90.93,91.309998,358500,89.994949
"303",91.290001,91.440002,90.120003,90.980003,505500,89.669678
"304",90.980003,91.07,89.349998,90.040001,332400,88.743217
"305",90.019997,91.480003,87.68,90.910004,285500,89.600693
"306",90.93,91.199997,89.599998,90,242200,88.703804
"307",89.410004,90.529999,88.839996,88.879997,215300,87.599915
"308",88.529999,88.529999,86.019997,86.129997,423100,84.889557
"309",86.910004,87.400002,85.279999,87.400002,401900,86.141251
"310",87.389999,88.160004,85.800003,86.269997,378400,85.027527
"311",86.419998,87.43,85.980003,86.5,418200,85.254196
"312",86.959999,88.919998,86.550003,88.290001,722700,87.018425
"313",88.07,88.230003,84.889999,85.099998,402400,83.874352
"314",85.360001,85.529999,83.089996,84.07,731000,82.859222
"315",83.32,86.239998,83.32,85.900002,404800,84.662857
"316",86.379997,86.589996,84.720001,85.019997,406400,83.795525
"317",84.790001,85.709999,82.739998,83.32,395300,82.119995
"318",83.900002,85.470001,83.339996,84.639999,251900,83.42099
"319",85.510002,87.519997,85.260002,87.160004,357700,85.904716
"320",86.610001,87.540001,86.260002,87.330002,351100,86.072235
"321",87.43,88.559998,87.139999,88.139999,264400,86.870575
"322",88.480003,89.389999,88.169998,88.860001,445600,87.580223
"323",89.099998,90.169998,88.489998,89.5,405200,88.210991
"324",89.690002,91.5,89.129997,91.160004,398000,89.987846
"325",90.75,92.809998,90.199997,91.959999,709500,90.77758
"326",91.620003,92.209999,91.010002,91.760002,325900,90.580132
"327",91.709999,91.739998,90.879997,91.019997,210800,89.849648
"328",91.370003,92.019997,90.730003,91.989998,177500,90.807182
"329",91.959999,92.779999,91.220001,92,502500,90.817047
"330",89,89,85.599998,88.019997,820700,86.888222
"331",88.25,90.190002,87,90.150002,873600,88.990845
"332",89.970001,89.970001,88.459999,88.940002,1022800,87.79641
"333",89.059998,89.830002,88.150002,88.209999,528500,87.07579
"334",87.870003,88.150002,87.089996,87.760002,543100,86.631577
"335",87.650002,87.940002,85.5,85.620003,514700,84.519089
"336",85.5,86.230003,84.910004,86.110001,334500,85.002792
"337",85.93,88.589996,85.699997,88,272900,86.868484
"338",88.040001,88.730003,86.839996,87.610001,241800,86.483505
"339",87.360001,88.279999,87.279999,87.620003,213100,86.49337
"340",87.730003,88.139999,86.07,87.900002,217100,86.769775
"341",88.160004,89.580002,87.870003,89.169998,314500,88.023438
"342",89.220001,90.120003,88.889999,90.080002,261800,88.921745
"343",90.150002,91,88.93,90.07,281500,88.911873
"344",89.610001,90.019997,88.849998,89.199997,209200,88.053047
"345",89.400002,90.160004,88.540001,88.849998,291400,87.707558
"346",88.580002,89.040001,88.040001,88.419998,198900,87.283096
"347",88.849998,89.639999,88.360001,89.220001,313800,88.072792
"348",89.730003,90.5,89.669998,90.139999,200100,88.980972
"349",90.290001,90.650002,89.959999,90.110001,163300,88.951363
"350",89.849998,90.989998,89.550003,90.879997,231200,89.711449
"351",90.959999,91.639999,90.339996,91.220001,282700,90.047104
"352",91.540001,92.900002,90.980003,91.529999,310300,90.353096
"353",91.07,92.32,90.629997,92.209999,321800,91.024345
"354",92.900002,94.769997,92.480003,94.120003,422100,92.909805
"355",94.370003,94.529999,92.949997,93,557500,91.804192
"356",93.68,94.230003,92.989998,93,390800,91.804192
"357",93.120003,95.339996,92.739998,95.309998,333000,94.08448
"358",95.309998,95.690002,94.730003,95.029999,311900,93.808098
"359",95.029999,96.519997,94.669998,96.330002,194900,95.0914
"360",96.529999,96.699997,94.519997,95.300003,178500,94.074623
"361",95.449997,96.800003,95.449997,96.75,305900,95.505981
"362",96.639999,97.459999,96.07,97.269997,254300,96.019295
"363",97.300003,98.529999,96.889999,98.370003,388800,97.105156
"364",98.75,99.139999,97.769997,98.730003,268100,97.460533
"365",98.870003,100.080002,98.599998,100.019997,389300,98.733917
"366",100.150002,101.199997,99.529999,101.029999,657100,99.730934
"367",101.089996,101.589996,99.959999,101.5,284200,100.194885
"368",100.669998,101.839996,100.300003,101.699997,273900,100.392319
"369",101.75,102.139999,101.029999,101.879997,213000,100.570015
"370",101.849998,102,100.779999,100.919998,281400,99.622368
"371",101.5,101.779999,100.709999,100.989998,786700,99.69146
"372",101.059998,101.059998,98.400002,98.639999,195600,97.371666
"373",99,99.639999,98.25,99.32,290900,98.042938
"374",99.139999,100,97.970001,98.050003,325700,96.789261
"375",97.849998,98.709999,96.93,98.68,514400,97.411156
"376",98.790001,99.82,98.709999,99.290001,514700,98.013329
"377",98.550003,98.809998,97.910004,98.690002,353100,97.421051
"378",99,99.610001,98.800003,98.919998,137000,97.648071
"379",99.379997,99.610001,98.040001,99.410004,475000,98.131783
"380",99.580002,100.809998,99.529999,100.559998,253800,99.266991
"381",100.910004,101.610001,100.82,101.029999,301000,99.730934
"382",101.230003,101.580002,100.480003,100.800003,379900,99.503906
"383",100.550003,100.739998,99.889999,100,324500,98.71418
"384",100.580002,100.849998,100.099998,100.580002,393800,99.286728
"385",100.68,101.080002,99.839996,100.029999,457700,98.743813
"386",99.910004,100.370003,97.5,98.449997,403600,97.184105
"387",98.059998,99.190002,97.720001,98.870003,326100,97.737717
"388",98.889999,98.959999,96.970001,98.010002,469200,96.887566
"389",97.949997,99.720001,97.849998,99.470001,453700,98.330826
"390",98.970001,100.019997,98.690002,99.610001,329900,98.469231
"391",99.43,100.120003,98.720001,100.080002,199900,98.933861
"392",100.690002,100.690002,98.510002,98.989998,270800,97.856339
"393",98.720001,99.900002,98.290001,99.669998,305400,98.528549
"394",101.110001,113.290001,100.550003,110.849998,1410500,109.580505
"395",111.839996,112.589996,108.440002,109.639999,541200,108.384361
"396",109.550003,110.400002,108.169998,109.010002,436000,107.761581
"397",109.32,110.800003,108.010002,109.650002,409900,108.394249
"398",109.330002,111.519997,109.330002,111.110001,410200,109.837524
"399",110.849998,114.790001,110.849998,113.889999,427200,112.585701
"400",114,115.669998,113.610001,114.75,398900,113.435844
"401",114.279999,116.050003,113.940002,116.029999,228700,114.70118
"402",116.050003,116.709999,115.220001,116.129997,517800,114.800034
"403",115.949997,116.690002,114.709999,115.589996,249800,114.266228
"404",115.660004,116.239998,115.220001,115.32,145000,113.999313
"405",114.43,116.040001,114.43,114.82,194800,113.505035
"406",114.690002,116.559998,114.309998,115.129997,207500,113.811493
"407",115.339996,117.75,114.769997,117.25,467100,115.907211
"408",117,117.120003,114.43,114.889999,312900,113.574226
"409",114.849998,115.360001,113.940002,114.739998,393300,113.425949
"410",114.5,116.379997,114.449997,116.019997,137100,114.691299
"411",116.160004,116.690002,115.040001,115.400002,260500,114.0784
"412",115.419998,116.43,114.660004,115.959999,263300,114.631996
"413",115.589996,116.129997,114.809998,115.959999,181700,114.631996
"414",115.879997,116.370003,115.309998,116.099998,156100,114.770393
"415",116.330002,117.050003,115.550003,116.82,184400,115.482132
"416",117,117.669998,116.82,117.389999,303300,116.045616
"417",118.050003,118.050003,116.059998,117.160004,397500,115.81823
"418",116.879997,117.839996,116.370003,117.349998,456300,116.006058
"419",116.800003,117.400002,116.209999,117.089996,210000,115.749031
"420",116.830002,117.510002,115.879997,117.050003,228500,115.709503
"421",116.870003,117.279999,115.239998,116.18,371200,114.849457
"422",116.440002,116.980003,115.07,116.379997,292600,115.047165
"423",116.190002,117.050003,116.080002,116.580002,377800,115.244888
"424",116.470001,117.169998,115.610001,116.269997,229100,114.938431
"425",116.870003,117.5,116.57,117.029999,227200,115.689743
"426",116.639999,117.230003,116.129997,116.510002,174700,115.175682
"427",116.449997,117.760002,115.949997,117.720001,268700,116.371841
"428",118.339996,119.449997,118.209999,118.860001,399200,117.498772
"429",118.849998,121.139999,118.849998,120.580002,466000,119.199066
"430",120.580002,121.059998,118.059998,118.989998,340100,117.627281
"431",118.860001,120.290001,118.559998,119.730003,329900,118.358826
"432",119.68,120.339996,119.010002,120.309998,363000,118.932159
"433",120.980003,122,119.830002,120.099998,504200,118.724579
"434",120.029999,121.989998,120.029999,121.589996,503300,120.19751
