"","CRL.Open","CRL.High","CRL.Low","CRL.Close","CRL.Volume","CRL.Adjusted"
"922",218.270004,220.740005,215.960007,218.949997,215200,218.949997
"923",219.399994,219.399994,215.869995,216.050003,371100,216.050003
"924",216.479996,220.490005,214.320007,220.110001,206400,220.110001
"925",219,219.880005,204.419998,207.910004,456400,207.910004
"926",209.289993,210.119995,197.330002,204.639999,440400,204.639999
"927",202.449997,206.960007,199.589996,202.949997,287200,202.949997
"928",206.440002,211.199997,205.399994,209.889999,293200,209.889999
"929",216.279999,218.669998,214.199997,214.960007,480500,214.960007
"930",216.389999,220,215.050003,217.509995,312300,217.509995
"931",220.330002,221.389999,218.199997,220.009995,271400,220.009995
"932",221.960007,228.860001,221.889999,225.300003,392100,225.300003
"933",226.5,226.710007,219.639999,221.979996,319400,221.979996
"934",219.399994,221.169998,215.600006,218.149994,459100,218.149994
"935",219.990005,220.479996,216.300003,219.610001,653300,219.610001
"936",214.440002,218.429993,210.039993,217.929993,353400,217.929993
"937",218.169998,218.779999,213.690002,217.330002,275000,217.330002
"938",216.809998,218.809998,212.169998,212.550003,246500,212.550003
"939",210.860001,212.470001,205.970001,211.830002,251100,211.830002
"940",210.889999,217.580002,209.589996,216.770004,180100,216.770004
"941",219.539993,224.300003,219.089996,223.419998,228800,223.419998
"942",224.190002,225.919998,222.529999,222.929993,401000,222.929993
"943",222.080002,227.440002,221.550003,226.449997,231600,226.449997
"944",228.020004,230.639999,227.149994,230.460007,414400,230.460007
"945",226.869995,231.970001,226.619995,228.869995,231000,228.869995
"946",232.070007,235.990005,231.949997,234.970001,211700,234.970001
"947",235.669998,236.350006,231.550003,233.380005,271200,233.380005
"948",236.050003,237.729996,235.389999,237.350006,302300,237.350006
"949",238.399994,238.630005,235.139999,236.490005,218300,236.490005
"950",238.979996,243.460007,238.360001,242.570007,391500,242.570007
"951",244.990005,244.990005,241.160004,243.270004,391800,243.270004
"952",242.229996,245.929993,241.800003,244.979996,295800,244.979996
"953",246.210007,250.289993,244.289993,244.639999,330900,244.639999
"954",241.789993,245.949997,240.899994,242.149994,281800,242.149994
"955",244.389999,246.029999,239.929993,240.289993,541000,240.289993
"956",241.199997,242.789993,232.559998,233.130005,534900,233.130005
"957",234.419998,238.509995,233.410004,233.529999,313100,233.529999
"958",234.899994,235.119995,228.940002,229.089996,286600,229.089996
"959",229.490005,234.800003,229.490005,233.929993,316500,233.929993
"960",234.279999,235.600006,230.199997,232.809998,245200,232.809998
"961",229.979996,232.029999,227.399994,230.179993,142700,230.179993
"962",231.039993,234.190002,228.75,229.259995,471700,229.259995
"963",225,225.25,221.899994,222,338400,222
"964",221.199997,234.710007,219.789993,228.940002,578500,228.940002
"965",228.800003,229.740005,220.869995,227.699997,488700,227.699997
"966",230.559998,234.979996,230.559998,232.820007,474800,232.820007
"967",234.990005,238.419998,234,237.449997,351600,237.449997
"968",240.5,252.119995,240.5,249.270004,680400,249.270004
"969",253.789993,254.449997,249.800003,251.580002,370400,251.580002
"970",252,252.699997,248.770004,250.660004,208400,250.660004
"971",256.829987,257.880005,235.970001,237.259995,524000,237.259995
"972",236,236,224.309998,228.740005,438000,228.740005
"973",231.970001,235.860001,230.919998,235.660004,314900,235.660004
"974",236.580002,238.139999,235.559998,237.460007,386700,237.460007
"975",238.419998,240.169998,234.309998,239.009995,264500,239.009995
"976",238.179993,242,236.729996,238,260600,238
"977",237.389999,237.800003,233.199997,235.979996,209400,235.979996
"978",236.5,237.289993,233.830002,234.110001,208300,234.110001
"979",234.470001,235.880005,232.600006,233.460007,190300,233.460007
"980",232.809998,235.740005,231.440002,232.539993,288000,232.539993
"981",232.669998,233.949997,230.5,232.009995,220700,232.009995
"982",232.089996,232.279999,224.059998,224.679993,265400,224.679993
"983",225.25,226.850006,224.520004,226.350006,189000,226.350006
"984",226.350006,230.160004,226.070007,230.160004,73000,230.160004
"985",232.190002,236.169998,230.479996,234.520004,316400,234.520004
"986",236.649994,238.169998,234.229996,237.259995,224900,237.259995
"987",236.070007,236.860001,232.820007,235.460007,198700,235.460007
"988",235.089996,238.779999,234.539993,234.990005,203800,234.990005
"989",235.259995,238.449997,234.110001,237.419998,215200,237.419998
"990",238.070007,240.289993,235.899994,236.369995,208300,236.369995
"991",237.410004,242.800003,235.009995,242.089996,306700,242.089996
"992",241.630005,242.570007,239,240.339996,342000,240.339996
"993",239.5,243.100006,238.160004,239.770004,261000,239.770004
"994",239.350006,239.529999,233.779999,236.270004,294900,236.270004
"995",237.270004,242.339996,237.270004,240.070007,253700,240.070007
"996",242.270004,243.119995,238.139999,243.080002,320800,243.080002
"997",242.179993,242.429993,237.300003,240.160004,278700,240.160004
"998",242.029999,247.229996,241.479996,247.059998,264000,247.059998
"999",249.889999,250.580002,246.619995,248.970001,717900,248.970001
"1000",245.009995,250.740005,240.160004,250.720001,397300,250.720001
"1001",250.720001,254.279999,246.809998,252.619995,216000,252.619995
"1002",253.699997,254.25,249.300003,251.800003,277100,251.800003
"1003",251.789993,252.779999,250.070007,251.710007,150800,251.710007
"1004",254.940002,254.940002,246.449997,247.169998,249000,247.169998
"1005",249.100006,250.190002,243.869995,248.639999,160700,248.639999
"1006",250.470001,253.130005,246.830002,248.589996,198000,248.589996
"1007",248.580002,250.929993,245.509995,249.860001,184100,249.860001
