"","TDY.Open","TDY.High","TDY.Low","TDY.Close","TDY.Volume","TDY.Adjusted"
"458",222.619995,222.619995,215.059998,216.789993,176900,216.789993
"459",213.830002,218.5,211.580002,216.059998,149100,216.059998
"460",219.360001,221.399994,211.589996,214.949997,217000,214.949997
"461",215.300003,217.279999,212.389999,214.899994,163200,214.899994
"462",216.520004,223.190002,215.5,221.279999,230000,221.279999
"463",223.699997,227.820007,221.570007,227.139999,134300,227.139999
"464",229,231.380005,226.149994,227.059998,107700,227.059998
"465",227.419998,228.850006,224.339996,226.529999,124900,226.529999
"466",226.160004,231.020004,225.369995,230.369995,70800,230.369995
"467",232.130005,235.160004,229.660004,235.089996,100900,235.089996
"468",234.880005,234.970001,229.75,230.279999,211700,230.279999
"469",229.639999,230,224.979996,225.919998,125200,225.919998
"470",226.410004,226.619995,219.220001,220.080002,150300,220.080002
"471",220.520004,223.080002,219.039993,221.070007,123400,221.070007
"472",223.600006,224.649994,219.300003,220.020004,140800,220.020004
"473",219.539993,228.610001,217.520004,226.869995,126100,226.869995
"474",224.690002,228.460007,224.279999,227.919998,101100,227.919998
"475",227.339996,228.270004,216.789993,217.270004,109000,217.270004
"476",213.419998,216.559998,212.029999,212.470001,108400,212.470001
"477",213.660004,216.75,211.509995,214.929993,79700,214.929993
"478",212.899994,217.919998,212.899994,216.009995,33900,216.009995
"479",218.330002,219.070007,215.679993,217.5,75800,217.5
"480",216.410004,216.410004,212.649994,214.729996,79400,214.729996
"481",214.970001,221.169998,214.050003,221.139999,90700,221.139999
"482",220.770004,223.949997,219.460007,221.690002,90100,221.690002
"483",222.289993,224.860001,220.529999,224.580002,152200,224.580002
"484",228.559998,234.600006,225.130005,227.710007,158700,227.710007
"485",228,228,214.050003,215.149994,146800,215.149994
"486",210.009995,213.580002,203.369995,208.669998,289500,208.669998
"487",206.559998,212.149994,202.639999,204.020004,184900,204.020004
"488",202.779999,206.600006,201.479996,203.839996,159800,203.839996
"489",207.529999,208.839996,199.009995,201.210007,153900,201.210007
"490",205.380005,207.850006,203.440002,205.990005,137500,205.990005
"491",206.470001,207.199997,203.309998,204.100006,118900,204.100006
"492",202.330002,208.75,201.179993,205.309998,177000,205.309998
"493",205.059998,206.589996,199.740005,200.240005,102800,200.240005
"494",202.410004,205.660004,201.520004,203.110001,120700,203.110001
"495",203.509995,206.25,195.639999,198.279999,118800,198.279999
"496",197.020004,198.869995,192.639999,196.149994,233600,196.149994
"497",196.429993,199.110001,193.979996,196.330002,648100,196.330002
"498",194.960007,194.960007,190.710007,191.220001,143200,191.220001
"499",191.889999,198.139999,189.350006,197.949997,92100,197.949997
"500",194.399994,202.360001,193.729996,202.360001,165500,202.360001
"501",203.490005,205.940002,200.479996,202.770004,114700,202.770004
"502",204.800003,207.070007,203.699997,207.070007,162200,207.070007
"503",205,206.789993,202.899994,205.789993,149000,205.789993
"504",204.149994,204.729996,198.149994,200.059998,123900,200.059998
"505",203.330002,207.550003,202.649994,205.809998,137300,205.809998
"506",206.5,209.929993,204.309998,208.479996,186200,208.479996
"507",211.570007,213.160004,209.660004,212.039993,120000,212.039993
"508",213.419998,214.940002,211.539993,214.039993,123500,214.039993
"509",213.720001,216.690002,211.5,216.470001,97500,216.470001
"510",215.449997,217.110001,211.869995,217.110001,93900,217.110001
"511",214.070007,217.380005,213.160004,216.020004,67800,216.020004
"512",216.919998,217.589996,213.979996,216.460007,103600,216.460007
"513",216.649994,219.440002,215.220001,219.029999,126800,219.029999
"514",218.639999,224.520004,218.220001,220.75,202200,220.75
"515",223.039993,225.880005,219.789993,225.139999,131500,225.139999
"516",223.070007,223.360001,216.210007,217.389999,157900,217.389999
"517",220.199997,221.210007,212.369995,220.419998,190500,220.419998
"518",221.589996,227.309998,216.199997,227.059998,167000,227.059998
"519",227.850006,227.850006,220.850006,221.259995,238000,221.259995
"520",218.179993,220.770004,216.520004,219.830002,248500,219.830002
"521",219.990005,222.679993,219.199997,221.979996,205400,221.979996
"522",223.479996,223.979996,218.210007,221.949997,167600,221.949997
"523",221.610001,225.720001,221.149994,224.220001,183300,224.220001
"524",224.990005,227.979996,222.440002,223.139999,139900,223.139999
"525",223.699997,225.610001,222.009995,225.610001,94600,225.610001
"526",226,227.160004,224.889999,226.880005,110500,226.880005
"527",226.460007,227.899994,225.690002,226.869995,65700,226.869995
"528",225.929993,227.389999,222.800003,227.119995,127100,227.119995
"529",225.380005,229.410004,225.380005,228.690002,143400,228.690002
"530",229.449997,230.520004,227.929993,229.770004,128900,229.770004
"531",231.240005,233.380005,230.800003,232.220001,128900,232.220001
"532",232.839996,232.839996,229.970001,231.350006,107700,231.350006
"533",229.059998,233.479996,229.059998,232.440002,106900,232.440002
"534",233.679993,236.580002,232.580002,236.380005,95900,236.380005
"535",234.839996,236,234.369995,235.449997,90900,235.449997
"536",236.229996,236.229996,232.820007,235.839996,127700,235.839996
"537",235.279999,235.279999,231.820007,233.289993,1e+05,233.289993
"538",234.149994,235.740005,232.960007,235.550003,132500,235.550003
"539",237.509995,237.779999,233.940002,235.360001,123100,235.360001
"540",235.75,236.899994,233.880005,235.149994,156600,235.149994
"541",234.889999,237.630005,234.610001,237,131800,237
"542",237.25,238.240005,234.789993,236.039993,180500,236.039993
"543",237.309998,237.940002,234.720001,235.800003,143000,235.800003
"544",236.309998,237.169998,233.539993,235.860001,119600,235.860001
"545",236.080002,236.080002,232.220001,232.389999,82900,232.389999
"546",232.970001,233.300003,230.270004,231.699997,79600,231.699997
"547",231.570007,231.570007,228.029999,230.580002,112800,230.580002
"548",228.139999,229.830002,228.139999,229.369995,65600,229.369995
"549",228.910004,228.910004,224.869995,227.259995,236300,227.259995
"550",227,228.839996,224.839996,228.080002,158100,228.080002
"551",229.039993,232.169998,229.029999,229.589996,195400,229.589996
"552",230.119995,230.300003,227.059998,227.399994,172600,227.399994
"553",227.850006,230.020004,227.210007,228.25,443900,228.25
"554",228.300003,235,228.300003,234.699997,287000,234.699997
"555",235.050003,235.710007,232.179993,232.720001,151200,232.720001
"556",231.449997,236.289993,231.259995,233.380005,132700,233.380005
"557",232.789993,237.449997,232.789993,237.050003,134300,237.050003
"558",235.850006,235.850006,227.369995,227.610001,113500,227.610001
"559",226.660004,231.080002,225.440002,229.229996,223600,229.229996
"560",231.800003,234.789993,228.589996,231.350006,184600,231.350006
"561",231.089996,232.919998,227.220001,229.850006,130200,229.850006
"562",230.729996,233.720001,228.25,233.580002,110500,233.580002
"563",234.929993,237.649994,234.089996,237.009995,254800,237.009995
"564",238.75,241.690002,238.300003,240.210007,130500,240.210007
"565",242,242.410004,239.130005,240.779999,140200,240.779999
"566",242,243.559998,241.220001,243.179993,201400,243.179993
"567",243.949997,247.25,242.559998,244.330002,271300,244.330002
"568",244.869995,246.169998,243.309998,244.630005,138900,244.630005
"569",243.710007,248.520004,241.179993,247.589996,222700,247.589996
"570",245.789993,247.009995,244.809998,245.559998,146700,245.559998
"571",245.830002,247.649994,244.169998,247.020004,100900,247.020004
"572",247.289993,250.970001,246.889999,249.910004,148500,249.910004
"573",251.009995,252.289993,250.550003,251.789993,147200,251.789993
"574",252.179993,252.960007,249.679993,252.710007,147700,252.710007
"575",253.720001,254.839996,252.710007,253.289993,127900,253.289993
"576",254.690002,254.690002,250.009995,251.460007,205800,251.460007
"577",255,255,250.660004,252.429993,180100,252.429993
"578",250.850006,254.100006,250.100006,250.160004,196900,250.160004
"579",250.789993,253.779999,250.789993,252.720001,500100,252.720001
"580",255.25,260.98999,249.720001,249.720001,615800,249.720001
"581",249.029999,249.75,245.699997,247.729996,285500,247.729996
"582",247,248.809998,245.839996,248.550003,335400,248.550003
"583",249,252,247.910004,250.910004,283700,250.910004
"584",251.240005,251.330002,247.589996,248.509995,205400,248.509995
"585",249.389999,249.690002,245.360001,245.360001,203600,245.360001
"586",245.210007,246.199997,242.740005,244.380005,271700,244.380005
"587",247.729996,249.669998,245.149994,249.130005,158500,249.130005
"588",244.779999,250.75,244.139999,250.059998,254100,250.059998
"589",247.5,250.960007,246.949997,250.339996,290800,250.339996
"590",250.169998,252.369995,249.289993,249.869995,255500,249.869995
"591",247.949997,249.830002,244.539993,247.880005,112000,247.880005
"592",246.970001,248.720001,242.889999,248.089996,152100,248.089996
"593",243.029999,244.050003,239.410004,241.080002,258500,241.080002
"594",241.339996,242.130005,236.610001,236.940002,405700,236.940002
"595",235.440002,240.470001,234.259995,239,147900,239
"596",239.850006,242.440002,239.240005,241.529999,210200,241.529999
"597",240.050003,243.539993,239.789993,240.669998,188000,240.669998
"598",239.669998,242.899994,239.009995,241.759995,233900,241.759995
"599",243.440002,247.110001,243.029999,246.610001,188300,246.610001
"600",245.970001,246.559998,244.509995,246.009995,123500,246.009995
"601",242.869995,244.830002,236.639999,237.740005,154400,237.740005
"602",239.649994,241.770004,238.410004,239.740005,137600,239.740005
"603",240.570007,242.410004,236.330002,236.600006,146900,236.600006
"604",235.059998,238.020004,234.289993,235.600006,112300,235.600006
"605",235.880005,238.979996,235.880005,236.949997,89200,236.949997
"606",234.259995,236.699997,232.610001,235.800003,131500,235.800003
"607",235.059998,238.809998,233.669998,236.059998,154200,236.059998
"608",237.710007,244.449997,237.710007,244.149994,140500,244.149994
"609",244.779999,250.919998,244.009995,250.630005,154600,250.630005
"610",250.630005,254.380005,250.630005,251.929993,161300,251.929993
"611",253.399994,256.450012,250.850006,251.559998,217300,251.559998
"612",253.169998,255.740005,252.490005,253.220001,121000,253.220001
"613",256.290009,256.290009,249.339996,251.240005,130100,251.240005
"614",252.039993,253.289993,248.830002,253.289993,102900,253.289993
"615",254.5,255.740005,249.429993,254.75,119900,254.75
"616",255.059998,255.240005,253.190002,254.720001,94200,254.720001
"617",255,257.75,253.619995,254.839996,157100,254.839996
"618",255.550003,259.529999,255.550003,257.450012,129100,257.450012
"619",257.5,262.380005,256.850006,261.470001,186800,261.470001
"620",264.369995,268.119995,263.609985,267.559998,259400,267.559998
"621",268.100006,269.350006,264.609985,264.76001,529700,264.76001
"622",265.429993,268.540009,264.920013,266.279999,286600,266.279999
"623",266.299988,267.480011,264.140015,265.970001,242900,265.970001
"624",267.369995,267.619995,264.829987,265.549988,202100,265.549988
"625",265.730011,268.299988,262.859985,267.649994,190200,267.649994
"626",268.420013,273.869995,267.399994,273.869995,353300,273.869995
"627",276.119995,277.470001,273.73999,275.73999,252400,275.73999
"628",276.100006,278.73999,274.859985,277.700012,233600,277.700012
"629",278.350006,279.149994,277.019989,277.950012,69300,277.950012
"630",276.549988,278.190002,274.76001,277.209991,135000,277.209991
"631",275.619995,276.790009,273.540009,274.470001,168500,274.470001
"632",273.790009,274.809998,271.089996,274.779999,138100,274.779999
"633",276.089996,277.630005,271.279999,271.850006,137600,271.850006
"634",272.480011,273.609985,270.230011,272.299988,162200,272.299988
"635",272.899994,278.390015,272.339996,278.049988,185800,278.049988
"636",279.609985,279.959991,277.480011,278.5,180100,278.5
"637",278.320007,281.269989,277.899994,280.5,129900,280.5
"638",278.589996,280.959991,276.200012,276.299988,136200,276.299988
"639",276.109985,277.839996,275.040009,276.470001,123600,276.470001
"640",277.459991,280.549988,276.769989,278.089996,145500,278.089996
"641",278.869995,281.339996,277.570007,280.589996,129200,280.589996
"642",281.640015,283.51001,280.279999,281.98999,211700,281.98999
"643",294.25,306.459991,292.98999,299.640015,405200,299.640015
"644",299.640015,300.329987,295.269989,296.26001,2e+05,296.26001
"645",295.470001,297.109985,292.25,296.179993,193800,296.179993
"646",295.209991,295.209991,290.01001,294.359985,154800,294.359985
"647",292.799988,295.320007,291,295.140015,141100,295.140015
"648",294.089996,297.75,290.089996,291.279999,150100,291.279999
"649",291,295,286.709991,288.649994,155900,288.649994
"650",287.51001,289.369995,284.470001,289.119995,129500,289.119995
"651",282.339996,286.540009,278.690002,282.070007,126800,282.070007
"652",284.600006,289.579987,284.48999,289.019989,158900,289.019989
"653",287.299988,295.410004,284.420013,293.200012,229700,293.200012
"654",294.820007,299.869995,294.820007,299,220100,299
"655",297.5,298.48999,294,296.579987,103900,296.579987
"656",295.209991,297.950012,291.579987,293.269989,51100,293.269989
"657",292.970001,299.160004,292.970001,296.769989,159000,296.769989
"658",291.839996,294.799988,287.48999,289.910004,170300,289.910004
"659",291.049988,296.329987,289.790009,294.809998,210300,294.809998
"660",298.01001,301.459991,295.769989,300.850006,256500,300.850006
"661",304.859985,304.899994,289.790009,303.369995,168600,303.369995
"662",301.399994,304.269989,299.339996,303.25,140400,303.25
"663",304.869995,307.519989,304.420013,305.640015,199100,305.640015
"664",306.920013,308.559998,305.440002,307.820007,123700,307.820007
"665",307.040009,310.429993,301.670013,302.679993,166400,302.679993
"666",303.769989,306.910004,301.690002,306.75,186300,306.75
"667",308.910004,309.01001,301,306.190002,216000,306.190002
"668",304.429993,309.809998,304.299988,308.549988,124500,308.549988
"669",312.01001,313.209991,309.040009,310.850006,160300,310.850006
"670",313.040009,313.040009,307.51001,308.589996,220800,308.589996
"671",307.029999,313.190002,305.040009,309.279999,204500,309.279999
"672",312,316.470001,309.380005,315.839996,207600,315.839996
"673",318.98999,323.100006,314.950012,315.980011,187900,315.980011
"674",316.350006,320,315.170013,318.019989,230200,318.019989
"675",318.540009,319.429993,310.029999,311.880005,228100,311.880005
"676",309.899994,309.899994,300.230011,305.579987,323300,305.579987
"677",305.970001,308.75,302.399994,307.859985,222900,307.859985
"678",310.579987,314.369995,306.459991,312.170013,203800,312.170013
"679",313.149994,315.609985,311.690002,314.76001,160400,314.76001
"680",314.559998,320.390015,313.200012,319.170013,211700,319.170013
"681",318,321.75,315.609985,321.559998,185600,321.559998
"682",321.940002,324.51001,316.640015,321.670013,207300,321.670013
"683",322.709991,323.709991,319.420013,319.809998,263400,319.809998
"684",320.859985,321.049988,316.600006,318.799988,379000,318.799988
"685",317.380005,320.369995,316.459991,316.600006,183800,316.600006
"686",318.450012,320.390015,313.730011,315.100006,223200,315.100006
"687",315.049988,321.630005,312.109985,320,175700,320
"688",320.559998,322.450012,318.970001,318.970001,143200,318.970001
"689",321.200012,321.269989,317.299988,320.890015,228200,320.890015
"690",321.76001,322.839996,318.559998,321.98999,231700,321.98999
"691",323,325.630005,316.769989,317.040009,319400,317.040009
"692",315,317.040009,310.790009,315.5,183600,315.5
"693",315.359985,315.359985,311,312.899994,389000,312.899994
"694",315,319.369995,313.5,318.399994,232500,318.399994
"695",317.420013,319.940002,316.290009,317.339996,302600,317.339996
"696",313.98999,316.820007,311.559998,314,300300,314
"697",316.98999,321.820007,314.799988,320.679993,289500,320.679993
"698",319.700012,326.649994,319.209991,325.75,283700,325.75
"699",329.200012,329.200012,321.470001,322,271200,322
"700",322.440002,325.470001,321.059998,324.589996,208400,324.589996
"701",324.709991,327.720001,324.200012,326.140015,201000,326.140015
"702",325.779999,326.179993,321.670013,321.859985,175500,321.859985
"703",323.320007,323.950012,320.420013,321.109985,242800,321.109985
"704",321.109985,321.290009,318.410004,319.920013,219800,319.920013
"705",321.290009,322.079987,318.049988,321.929993,159600,321.929993
"706",320.630005,322.350006,310.959991,311.649994,326700,311.649994
"707",321.5,330.670013,315.269989,327.059998,622500,327.059998
"708",329.790009,336.519989,325.869995,333.579987,273200,333.579987
"709",333.140015,333.369995,326.700012,327.040009,203800,327.040009
"710",327.23999,330.73999,327.23999,328.440002,176200,328.440002
"711",327.73999,331.73999,327.630005,329.600006,145200,329.600006
"712",329.76001,336.279999,328.48999,336.070007,238900,336.070007
"713",335.420013,335.420013,328.019989,329.600006,186300,329.600006
"714",330.700012,336.5,330.700012,336.149994,196100,336.149994
"715",338.160004,338.420013,334.059998,336.160004,168400,336.160004
"716",336.450012,337.769989,332.209991,337.049988,180000,337.049988
"717",338.399994,340.570007,336.950012,339.429993,243800,339.429993
"718",342.140015,344.049988,336.720001,337.850006,263700,337.850006
"719",336.25,344.320007,335.070007,340.809998,383600,340.809998
"720",339.880005,344.589996,339.570007,342.429993,302300,342.429993
"721",342.540009,347.019989,341.73999,342.670013,197800,342.670013
"722",342.359985,345.73999,342.130005,343.339996,227200,343.339996
"723",343.549988,345.670013,341.519989,343.200012,191700,343.200012
"724",345.309998,348.589996,344.029999,344.470001,276000,344.470001
"725",344.75,346.23999,343.309998,345.670013,213900,345.670013
"726",346.100006,351.399994,346.079987,346.269989,374300,346.269989
"727",346.690002,350.25,343.98999,346.459991,459800,346.459991
"728",345.769989,347.399994,341.070007,346.320007,293100,346.320007
"729",347.890015,350.730011,343.470001,349.76001,359900,349.76001
"730",351,351.529999,340.670013,340.880005,301200,340.880005
"731",341.48999,347.029999,340.329987,341.76001,1935600,341.76001
"732",343.440002,346.579987,341.420013,346.480011,312200,346.480011
"733",345,347.190002,341.459991,341.98999,93300,341.98999
"734",342.709991,344.290009,340.339996,340.359985,387000,340.359985
"735",337.890015,341.529999,336.720001,340.890015,362000,340.890015
"736",342,346.480011,342,343.579987,276800,343.579987
"737",344.160004,346.290009,342.690002,345.220001,192800,345.220001
"738",348,350.589996,346.299988,347.290009,204700,347.290009
"739",347.299988,347.850006,342.329987,342.390015,203600,342.390015
"740",343.859985,347.079987,343.160004,344.890015,293000,344.890015
"741",345.190002,348.899994,343.839996,348.649994,213600,348.649994
"742",348.079987,350.079987,346.540009,348.309998,176000,348.309998
"743",347.269989,349.799988,345.320007,347.709991,235000,347.709991
"744",348.51001,348.820007,346,347.209991,306800,347.209991
"745",348.600006,349.040009,343.5,344.299988,264600,344.299988
"746",344.730011,344.730011,335.76001,337.619995,346700,337.619995
"747",337.540009,341.179993,337.540009,339.890015,325500,339.890015
"748",341.51001,342.549988,337.790009,342.279999,655200,342.279999
"749",345.329987,348.670013,344.450012,347.640015,262600,347.640015
"750",348.01001,348.01001,344.149994,345.579987,93600,345.579987
"751",346.299988,348.329987,345.019989,346.429993,101000,346.429993
"752",346.959991,349.609985,345.079987,347.820007,110100,347.820007
"753",348.309998,350.079987,346.079987,348.369995,145200,348.369995
"754",348,349.920013,345.850006,346.540009,181200,346.540009
"755",348.769989,357.690002,348.209991,357.48999,193800,357.48999
"756",353.799988,361.730011,353.799988,360.049988,202500,360.049988
"757",359.369995,363.410004,357.730011,358.630005,222400,358.630005
"758",358.01001,362.429993,356.700012,361.089996,263100,361.089996
"759",362.579987,364.970001,360.130005,361.549988,242600,361.549988
"760",363.859985,368.200012,362.640015,366.100006,186400,366.100006
"761",367.540009,368.170013,362.519989,365.549988,140400,365.549988
"762",367.329987,371.130005,366.380005,369.880005,170400,369.880005
"763",370.359985,373.380005,367.450012,370.440002,182100,370.440002
"764",370.040009,377.209991,370.040009,375.01001,216800,375.01001
"765",376.700012,379.059998,374.01001,377.540009,172700,377.540009
"766",378.940002,380.450012,375.869995,376.880005,265400,376.880005
"767",377.660004,384.73999,377.529999,383.329987,448300,383.329987
"768",389.059998,398.98999,373.73999,375.380005,753700,375.380005
"769",370.529999,379.220001,367.100006,368.130005,487500,368.130005
"770",368.200012,369.75,360.209991,361.869995,364100,361.869995
"771",353.359985,373.929993,352.290009,370.410004,364000,370.410004
"772",372.100006,381.420013,370.440002,380.529999,297200,380.529999
"773",381.480011,382.649994,375.380005,376.170013,189000,376.170013
"774",374.049988,379.950012,370.579987,373.98999,2e+05,373.98999
"775",372.670013,374.410004,364,365.059998,202300,365.059998
"776",367.369995,371.859985,366.959991,369.339996,166900,369.339996
"777",371.880005,378.880005,371.880005,378,196600,378
"778",380.869995,380.869995,374.829987,379.820007,127800,379.820007
"779",381.48999,383.290009,377.01001,380.820007,90800,380.820007
"780",380.339996,385.850006,378.089996,384.23999,146800,384.23999
"781",383.769989,385.059998,380.380005,382.410004,135600,382.410004
"782",385.100006,389.290009,382.410004,386.940002,174700,386.940002
"783",388,390.820007,384.359985,385.559998,133100,385.559998
"784",385.179993,394.399994,385.179993,392.019989,189300,392.019989
"785",393.480011,396.559998,388.609985,389.480011,118000,389.480011
"786",389.890015,392.119995,387.869995,388.600006,108200,388.600006
"787",390.609985,396.600006,389.890015,394.059998,158800,394.059998
"788",392.859985,395.920013,383.299988,392.149994,147200,392.149994
"789",391.109985,391.109985,384.029999,385.660004,287300,385.660004
"790",379.709991,380.799988,369.700012,370.059998,292300,370.059998
"791",370.779999,373.51001,356.230011,357.839996,249000,357.839996
"792",358.029999,366,354.700012,355.160004,186100,355.160004
"793",350.140015,351.899994,339.119995,339.170013,243200,339.170013
"794",328.540009,339.339996,318.140015,337.320007,451900,337.320007
"795",337.320007,346.950012,331.329987,345.899994,300200,345.899994
"796",347.01001,359.649994,344.320007,353.429993,353100,353.429993
"797",359.459991,366.070007,355.230011,365.779999,226000,365.779999
"798",357.98999,367.25,350.670013,361.029999,353500,361.029999
"799",347.420013,349.929993,332.140015,337.619995,252800,337.619995
"800",308.48999,322.01001,303.76001,303.890015,328000,303.890015
"801",311.690002,316.309998,298.890015,315.809998,343500,315.809998
"802",304.820007,311.209991,295.299988,299.829987,283300,299.829987
"803",280.679993,280.679993,260.190002,274.25,457000,274.25
"804",290.470001,292.609985,264.570007,292.339996,260300,292.339996
"805",288.709991,288.709991,250.210007,254.869995,349000,254.869995
"806",257.579987,267.329987,243.669998,260.890015,456700,260.890015
"807",239.809998,242.779999,195.339996,201.179993,325000,201.179993
"808",199.160004,228.259995,196,226.240005,344200,226.240005
"809",226.720001,247.229996,226.5,233.660004,1138100,233.660004
"810",231.080002,237.960007,222.759995,234.399994,389800,234.399994
"811",246.559998,266.730011,246.559998,265.619995,451800,265.619995
"812",269.450012,301.309998,266.980011,286.790009,474700,286.790009
"813",292.230011,305.529999,290.059998,305.529999,353500,305.529999
"814",293.540009,297.640015,279.329987,282.230011,335200,282.230011
"815",282.450012,296.190002,278.970001,295.380005,218300,295.380005
"816",293.220001,301.369995,293.220001,297.269989,389600,297.269989
"817",285.019989,292.029999,273.390015,277.109985,298400,277.109985
"818",273.540009,293.649994,270.100006,292.470001,249700,292.470001
"819",290.109985,296.23999,285.73999,288.730011,346400,288.730011
"820",303,311.940002,300.130005,308.390015,261100,308.390015
"821",320.73999,333.160004,314.570007,315.119995,296300,315.119995
"822",320.350006,332.26001,319.149994,329.809998,224700,329.809998
"823",338.429993,342.940002,322.910004,327.920013,267600,327.920013
"824",326.799988,326.799988,311.869995,319.079987,155200,319.079987
"825",327.98999,328.690002,320.23999,324.429993,282400,324.429993
"826",315.790009,317.75,307.200012,313.25,246900,313.25
"827",314.109985,314.109985,302.420013,305.769989,383300,305.769989
"828",316.859985,321.019989,313.220001,318.079987,536600,318.079987
"829",311.040009,323.059998,308.829987,317.690002,246300,317.690002
"830",311.529999,313.649994,302.450012,304.799988,156700,304.799988
"831",312.619995,322.920013,310.720001,311.170013,282300,311.170013
"832",312,324.649994,312,314.549988,178900,314.549988
"833",316.25,317,303.730011,316.040009,199800,316.040009
"834",317.019989,321.079987,312.709991,319.940002,179500,319.940002
"835",325,331.899994,322.089996,325.899994,155400,325.899994
"836",330,341.970001,330,338.609985,224500,338.609985
"837",332.700012,332.700012,325.660004,325.670013,288300,325.670013
"838",323.540009,324.679993,314.730011,319.829987,183300,319.829987
"839",313.369995,319.799988,310.769989,317.950012,178800,317.950012
"840",321.420013,325.119995,318.700012,319.170013,156900,319.170013
"841",320.75,322.23999,314.429993,316.869995,136900,316.869995
"842",322.959991,324.959991,317.899994,320.23999,169300,320.23999
"843",324.309998,334.5,324.309998,332.720001,281000,332.720001
"844",327,338.329987,325.320007,334.649994,298100,334.649994
"845",330,338.109985,325.420013,325.420013,250200,325.420013
"846",325.380005,325.850006,312.179993,319.519989,208900,319.519989
"847",313.910004,315.049988,303.190002,314.730011,165000,314.730011
"848",309.799988,316.980011,309.799988,315.070007,217500,315.070007
"849",328.070007,332.980011,326.459991,330.179993,228400,330.179993
"850",329.350006,334.720001,326.940002,327.829987,152200,327.829987
"851",334.459991,335.519989,331.880005,333,134400,333
"852",333,339.350006,330.809998,339.220001,208200,339.220001
"853",340.350006,340.350006,333.790009,338.290009,197000,338.290009
"854",349.48999,354.940002,345.410004,351.670013,232500,351.670013
"855",353.600006,361.959991,349.75,361.380005,192800,361.380005
"856",367.230011,374.690002,364.670013,369.929993,225800,369.929993
"857",366.440002,374.76001,358.850006,374.119995,577700,374.119995
"858",372.119995,375,364.350006,365.140015,200700,365.140015
"859",364.01001,364.01001,354.01001,359.899994,189500,359.899994
"860",364.700012,369.420013,361.540009,365.220001,199600,365.220001
"861",361.350006,372.679993,360.769989,372.559998,251900,372.559998
"862",378,385.070007,374.130005,377,232700,377
"863",378.829987,383.450012,374.709991,380.440002,321500,380.440002
"864",370.059998,371.73999,360,366.160004,251600,366.160004
"865",366.01001,367.170013,358.059998,361.899994,308600,361.899994
"866",346.589996,356.059998,341.480011,341.820007,272600,341.820007
"867",354.339996,355.820007,327.220001,333.540009,346700,333.540009
"868",321.540009,337.790009,320.51001,335.440002,463300,335.440002
"869",347.540009,347.540009,333.279999,338.290009,434700,338.290009
"870",340.480011,341.190002,328.880005,332.410004,326300,332.410004
"871",329.540009,331.890015,325.720001,327.809998,432400,327.809998
"872",330.899994,332.779999,319.440002,320.970001,6953100,320.970001
"873",319.809998,325.880005,314,325.649994,311700,325.649994
"874",327.869995,329.450012,315.869995,317.140015,354700,317.140015
"875",315.140015,316.579987,303.100006,307.649994,379300,307.649994
"876",302.899994,308.829987,297.839996,308.51001,374800,308.51001
"877",307.970001,308.220001,298.200012,299.179993,638600,299.179993
"878",303.279999,307.209991,300.019989,304.779999,276300,304.779999
"879",302.820007,312.549988,302.350006,310.950012,264200,310.950012
"880",311.660004,314.480011,300.679993,304.190002,236100,304.190002
"881",306.630005,306.959991,298.01001,298.450012,363700,298.450012
"882",304.570007,305.179993,300.519989,304.790009,243100,304.790009
"883",303.26001,304.980011,296.480011,296.950012,227100,296.950012
"884",299.299988,302.529999,296.269989,302.190002,346000,302.190002
"885",301.089996,301.089996,289.190002,290.859985,229700,290.859985
"886",290.559998,297.48999,289.779999,296.390015,360900,296.390015
"887",299.089996,304.390015,294.859985,295.690002,272100,295.690002
"888",294.25,303.339996,292.410004,303.209991,271900,303.209991
"889",314.720001,323.679993,312.290009,321.890015,314500,321.890015
"890",321.01001,327.720001,319.51001,322.950012,248300,322.950012
"891",325.420013,326.940002,322.279999,326.350006,251100,326.350006
"892",324.850006,327.209991,322.200012,324.920013,191600,324.920013
"893",326.920013,331.850006,326.609985,329.720001,202700,329.720001
"894",329.079987,341.190002,329.079987,336.820007,368500,336.820007
"895",338.880005,339.01001,320.820007,321.790009,297400,321.790009
"896",320.589996,322.109985,307.480011,308.950012,269400,308.950012
"897",308.910004,309.459991,305.279999,307.290009,174500,307.290009
"898",304.619995,308.309998,302.359985,303.790009,208200,303.790009
"899",307.149994,307.149994,303.109985,303.559998,215400,303.559998
"900",301.570007,306.209991,298.779999,304.119995,260000,304.119995
"901",304.809998,306.829987,301.559998,306.700012,162700,306.700012
"902",306.690002,311.859985,303.309998,310.619995,190600,310.619995
"903",311.850006,315.350006,311.23999,315.350006,158500,315.350006
"904",316.470001,323.450012,316.470001,323,162000,323
"905",320.570007,322.829987,318.970001,321.920013,174300,321.920013
"906",318.149994,324.450012,318.149994,324.059998,189200,324.059998
"907",324.679993,330.779999,324.679993,329.269989,174400,329.269989
"908",331.910004,336.390015,329.869995,331.019989,179800,331.019989
"909",332.679993,335.380005,329.369995,331.25,226700,331.25
"910",329.440002,332.339996,329.440002,331.600006,138600,331.600006
"911",329,333.470001,329,332.179993,124700,332.179993
"912",331.859985,333.470001,329.559998,330.380005,149900,330.380005
"913",330.279999,331.320007,319.570007,320.089996,219300,320.089996
"914",321.619995,321.619995,315.029999,316.880005,188400,316.880005
"915",314.049988,315.929993,310.700012,313.23999,200900,313.23999
"916",312.390015,314.179993,306.829987,309.799988,154700,309.799988
