"","IBM.Open","IBM.High","IBM.Low","IBM.Close","IBM.Volume","IBM.Adjusted"
"1",159.655838,160.487579,158.709366,159.837479,3069278,127.079628
"2",160.391968,162.399612,160,161.816437,3536944,128.653015
"3",161.806885,161.94072,159.904404,161.281067,2805686,128.227356
"4",161.271515,162.447418,160.152969,162.07457,3080993,128.858261
"5",162.017212,162.332703,160.248566,160.277252,3336635,127.429268
"6",160.592728,160.697891,158.068832,158.240921,4308160,125.810318
"7",158.747604,160.382416,158.317398,160.372849,3765077,127.505325
"8",160.391968,160.621414,158.27916,160.564056,3062165,127.657265
"9",160.583176,161.07074,159.541107,159.980881,3007668,127.193665
"10",159.359467,160.783936,158.814529,160.506699,3468222,127.611725
"11",160.086044,161.175903,159.359467,159.46463,4192159,126.783173
"12",159.617584,160.086044,158.508606,159.474182,7283716,126.790771
"13",160.430206,163.135757,158.699814,163.049713,13273740,129.633545
"14",162.600388,163.718933,162.533463,163.508606,5730197,129.998367
"15",163.824097,168.26004,163.632889,168.164429,7272210,133.699997
"16",168.508606,171.367111,168.384323,170.449326,6194935,135.516663
"17",170.229446,171.013382,169.703629,170.803055,3204839,135.797897
"18",170.621414,171.319305,169.502869,169.502869,3642486,134.76416
"19",169.196945,169.28299,166.902481,168.068832,4283161,133.624023
"20",167.351822,167.858505,165.975143,166.845123,4329394,132.651108
"21",167.304016,167.973236,165.286804,166.625244,2924302,132.476334
"22",166.567871,167.27533,165.917786,166.902481,2741043,132.696671
"23",167.304016,168.585083,167.198853,168.087952,3461528,133.639221
"24",167.600388,168.240921,166.711288,168.12619,2772737,133.669647
"25",168.26004,170.764816,168.164429,170.611862,4051681,135.645874
"26",169.694077,169.694077,168.145309,168.422562,3047103,134.96402
"27",168.422562,169.980881,168.173996,169.416824,3232872,135.760788
"28",169.569794,171.00383,168.986618,170.822174,3065512,136.886932
"29",171.357559,171.988525,170.975143,171.472275,3235696,137.407898
"30",170.71701,172.20842,170.506699,172.20842,2904219,137.997787
"31",172.27533,173.919693,171.902481,173.690247,3048358,139.185226
"32",173.470367,174.751434,172.915863,173.451248,3401069,138.993729
"33",173.27916,173.585083,172.084137,172.72467,3715915,138.411484
"34",172.657745,172.839386,171.242828,172.332703,4686394,138.097382
"35",172.170166,173.365204,172.170166,173.183563,3159443,138.779205
"36",173.99617,174.474182,172.963669,173.661575,2387495,139.162277
"37",172.284897,173.508606,171.978973,173.374756,3451905,138.932449
"38",173.221802,173.27916,171.395798,171.510513,3861100,137.438522
"39",171.491394,172.686417,171.462708,171.912048,3423976,137.76033
"40",172.543015,174.521988,172.112808,173.94838,3143858,139.392105
"41",173.881454,173.881454,172.495224,172.59082,3052437,138.30426
"42",172.59082,173.346085,171.854691,172.131927,1905812,137.936478
"43",171.816437,173.030594,171.673035,172.533463,3351802,138.258255
"44",172.762909,173.317398,172.27533,172.447418,3117603,138.189316
"45",172.801147,172.992355,171.414917,171.558319,3721040,137.476852
"46",171.271515,171.367111,168.145309,169.388138,5694529,135.737778
"47",170.372849,171.596558,169.617584,170.009567,3242914,136.235733
"48",170.028687,170.229446,168.661575,168.699814,3642381,135.186218
"49",168.432129,169.043976,167.504776,167.992355,3292285,134.619308
"50",167.982788,168.527725,167.065002,168.0784,3991013,134.688232
"51",170.611862,171.128113,169.043976,169.445511,4510143,135.783768
"52",168.537292,169.015289,167.92543,167.92543,6193366,134.565659
"53",167.92543,168.432129,167.437866,167.973236,2590001,134.603958
"54",168.269592,168.479919,166.195023,166.233276,4108374,133.209641
"55",166.38623,167.361374,165.20076,167.093689,3609223,133.899124
"56",166.759079,167.94455,165.927338,167.131927,3912040,133.92981
"57",167.418732,167.782028,165.764816,166.185471,3369898,133.171341
"58",165.095596,166.500961,164.521988,166.128113,3408914,133.125397
"59",166.290634,167.304016,165.391968,166.835571,3685999,133.692307
"60",166.634796,166.816437,165.831741,166.290634,3227538,133.255646
"61",166.214142,166.912048,166.05162,166.214142,3314042,133.194321
"62",166.328873,167.25621,166.05162,166.481842,3047730,133.408859
"63",166.175903,167.179733,165.755264,166.826004,4483679,133.684631
"64",165.889099,167.265778,165.640533,166.845123,3251909,133.699936
"65",167.017212,168.575531,165.210327,165.277252,6525889,132.443542
"66",165.841293,165.841293,164.674957,164.86615,3593428,132.114136
"67",164.512421,165.325043,163.747604,164.569794,3753362,131.876648
"68",164.942642,164.971313,163.479919,163.671127,3964235,131.156509
"69",163.145309,163.699814,161.548752,163.0784,5116927,130.681549
"70",163.518158,163.671127,162.543015,163.154877,3427637,130.742813
"71",162.447418,163.824097,162.07457,162.07457,3352953,129.877121
"72",162.284897,163.766724,162.160614,163.575531,3891329,131.07988
"73",163.27916,164.139572,162.361374,162.571701,6637393,130.275467
"74",154.646271,155.487579,152.581268,154.579346,20171378,123.87088
"75",154.225616,155.258133,153.441681,155.162521,6785193,124.338211
"76",154.923523,154.980881,153.326965,153.326965,5865759,122.867287
"77",154.196945,154.46463,153.365204,153.680695,5565348,123.150742
"78",154.66539,154.913956,153.326965,153.336517,5083978,122.874947
"79",153.470367,154.015289,152.858505,153.021027,4526879,122.622116
"80",153.240921,153.422562,152.60994,153.269592,4312240,122.82132
"81",153.441681,153.527725,152.676865,153.240921,4345189,122.79834
"82",153.011475,153.365204,151.72084,151.854691,5162324,121.687477
"83",152.428299,152.476105,151.663483,152.103256,3355777,121.886673
"84",151.759079,152.437866,151.548752,151.653915,4176992,121.526611
"85",151.902481,152.141495,151.395798,152.05545,4477508,121.848381
"86",146.768646,148.92926,146.271515,148.231354,13097280,118.783966
"87",146.080307,146.72084,145.506699,146.300186,7836632,118.381691
"88",145.889099,146.367111,144.894836,145.420654,7168238,117.670021
"89",144.980881,145.66922,144.483749,144.598465,5229895,117.004723
"90",144.407272,144.502869,143.202682,144.024857,5886783,116.540604
"91",143.690247,144.608032,143.403442,143.757172,3886204,116.323967
"92",143.99617,145.152969,143.833649,144.847031,4440793,117.205849
"93",144.990433,147.217972,144.990433,146.9216,5767330,118.884552
"94",146.558319,147.361374,144.254303,144.292542,5430309,116.757202
"95",144.225616,144.674957,143.508606,144.149139,3424813,116.641136
"96",144.369019,145.755264,144.254303,145.296371,5902578,117.569458
"97",145.411087,146.118546,144.933075,145.927338,3453997,118.080009
"98",145.860428,146.9216,145.238998,145.344162,2682467,117.608131
"99",145.516251,146.042068,144.579346,145.803055,3904090,117.979462
"100",146.510513,146.969406,146.223709,146.462708,2701504,118.513229
"101",146.128113,146.271515,145.372849,145.783936,2555692,117.963974
"102",145.267685,145.956024,144.923523,145.057358,3834636,117.376076
"103",145.344162,146.080307,144.980881,145.917786,3706396,118.072266
"104",146.080307,146.147232,144.961761,145.956024,3052333,118.10321
"105",146.338425,146.462708,145.124283,145.363297,3750642,117.623589
"106",145.143402,146.20459,145.009567,145.707458,4157955,117.9021
"107",145.315491,146.166351,145.315491,145.66922,3971871,117.87114
"108",146.319305,147.418732,144.168259,144.340347,5089522,116.795876
"109",144.359467,146.099426,144.28299,145.411087,3879614,117.662277
"110",145.315491,147.476105,145.20076,147.323135,4562129,119.20945
"111",147.40918,150.286804,147.246658,148.355637,6769189,120.044891
"112",148.604202,148.642441,147.370941,147.466537,3685581,119.325478
"113",147.198853,148.12619,146.214142,147.045883,3189359,118.9851
"114",146.548752,147.887192,146.548752,147.437866,4868398,119.302292
"115",147.447418,148.585083,146.242828,148.546844,7052132,120.199661
"116",148.671127,149.005737,147.74379,148.030594,4842457,119.781883
"117",147.686417,148.556412,147.466537,148.135757,4687858,119.866997
"118",148.938812,148.938812,146.644363,147.026764,4141846,118.96962
"119",147.753342,148.173996,146.931168,147.60994,2485819,119.441544
"120",147.552582,147.877625,147.036331,147.332703,3433181,119.217171
"121",147.906311,148.900574,147.829834,148.403442,2252561,120.083588
"122",148.183563,148.508606,147.705551,147.94455,2496279,119.712257
"123",148.326965,148.709366,147.973236,148.489487,2323166,120.153236
"124",148.518158,148.891006,146.864243,147.351822,3412261,119.232635
"125",147.495224,147.705551,146.40535,147.065002,3735789,119.000572
"126",146.826004,149.168259,146.768646,148.738052,2952335,120.354332
"127",148.919693,149.034424,146.87381,146.912048,3728362,118.876793
"128",146.615677,147.065002,145.53537,145.659653,2884345,117.863396
"129",145.908218,146.73996,145.449326,146.214142,2573265,118.312103
"130",146.185471,147.122375,145.917786,146.673035,3353685,118.683388
"131",146.520081,146.892929,145.363297,146.453156,3606085,118.505501
"132",146.730408,147.456985,146.319305,146.94072,3240403,118.900009
"133",146.94072,147.40918,146.453156,146.87381,2590001,118.845871
"134",147.237091,147.820267,146.653915,147.456985,3406194,119.317772
"135",146.835571,147.112808,145.544937,146.281067,4981680,118.366234
"136",145.659653,147.504776,145.315491,147.227539,7914873,119.132103
"137",143.422562,143.642441,140.258133,141.042068,14951106,114.127007
"138",141.042068,142.284897,140.564056,141.166351,7543961,114.22757
"139",141.099426,141.367111,140.066925,140.611862,6808937,113.77887
"140",140.53537,140.573608,139.388138,139.569794,4055970,112.935684
"141",140.124283,141.00383,139.608032,139.761002,4402509,113.090401
"142",139.837479,140.019119,138.116638,138.967499,4113290,112.448326
"143",138.623322,139.005737,137.323135,138.690247,6726617,112.223961
"144",138.441681,138.661575,137.514343,137.94455,3195321,111.620575
"145",138.030594,138.556412,137.829834,138.307846,4556062,111.914528
"146",138.623322,139.263855,138.355637,138.910141,3367597,112.401901
"147",138.738052,138.900574,137.877625,138.097519,3703781,111.744339
"148",138.0784,138.94838,138.0784,138.565964,3175028,112.123421
"149",138.623322,138.99617,138.049713,138.776291,2666672,112.29361
"150",138.623322,138.709366,136.472275,137.160614,4830742,110.986229
"151",135.755264,136.481842,135.755264,135.860428,3450440,111.095703
"152",135.516251,135.783936,134.980881,135.53537,3060387,110.829872
"153",135.411087,136.156784,135.019119,135.602295,4733568,110.884613
"154",136.185471,136.319305,135.296371,135.602295,3142184,110.884613
"155",135.755264,136.481842,135.697891,136.061188,2352036,111.259872
"156",136.281067,137.036331,134.397705,135.822174,4896849,111.0644
"157",135.554489,136.625244,135.382416,136.233276,3439039,111.400589
"158",136.252396,136.606125,134.512421,134.512421,4625517,109.993393
"159",134.674957,134.942642,133.441681,133.556412,4343724,109.211655
"160",133.451248,134.244736,133.011475,134.158707,3337472,109.704147
"161",134.455063,134.942642,134.206497,134.808792,2661442,110.235741
"162",134.512421,136.759079,134.493301,135.889099,4234522,111.119133
"163",136.233276,137.361374,135.994263,136.653915,3757441,111.744553
"164",136.998093,137.848953,136.950287,137.418732,3005053,112.369949
"165",137.772461,138.202682,136.128113,136.242828,5319956,111.408394
"166",135.850861,137.122375,135.659653,136.845123,3147937,111.900894
"167",136.959854,136.978973,136.147232,136.290634,2861856,111.447472
"168",136.730408,137.342255,136.357559,136.73996,3824594,111.814911
"169",136.692154,138.145309,136.692154,137.74379,3505878,112.635727
"170",137.189301,138.011475,136.424469,136.749527,3239985,111.822723
"171",137.552582,138.116638,137.189301,137.495224,3423872,112.432495
"172",137.762909,138.27916,136.147232,136.615677,4380857,111.713257
"173",136.854691,136.854691,135.411087,136.185471,3521045,111.361481
"174",137.227539,138.747604,136.72084,138.489487,4825616,113.245537
"175",138.728485,139.933075,138.154877,139.349899,5479053,113.949104
"176",138.957932,139.856598,138.94838,139.569794,4289646,114.128906
"177",139.445511,139.942642,139.110901,139.139572,3929717,113.777092
"178",138.451248,138.785858,137.74379,138.451248,7737471,113.214249
"179",138.441681,139.082214,137.92543,138.193115,3158397,113.003166
