"","CDW.Open","CDW.High","CDW.Low","CDW.Close","CDW.Volume","CDW.Adjusted"
"748",143.380005,144.210007,141.729996,143.919998,5961600,141.102814
"749",144,144.089996,141.960007,142.869995,1208900,140.073349
"750",143.070007,143.449997,142.550003,142.970001,292600,140.171417
"751",143.059998,144.729996,143,144.630005,469600,141.79892
"752",144.779999,144.949997,143.520004,143.960007,420400,141.142029
"753",143.869995,143.899994,142.100006,142.779999,505000,139.985123
"754",142.210007,143.160004,141.940002,142.839996,547600,140.043945
"755",144.490005,144.490005,141.779999,143.880005,1333700,141.063599
"756",141.990005,143.440002,141.809998,142.149994,883200,139.367447
"757",141,141.649994,140.289993,141.080002,1014400,138.31839
"758",141.190002,141.779999,140.660004,140.919998,801300,138.16153
"759",141.009995,141.839996,140.320007,140.710007,1034200,137.955658
"760",141.279999,143,141.050003,141.970001,943900,139.190994
"761",142.419998,143.929993,141.229996,142.360001,668400,139.573349
"762",142.759995,143.720001,141.860001,143.350006,1364500,140.543961
"763",143.350006,145.059998,142.789993,143.960007,863500,141.142029
"764",143.889999,145.399994,143.440002,144.600006,791300,141.769531
"765",145.479996,146.089996,143.580002,144.199997,834300,141.377304
"766",140.889999,141.619995,136.080002,136.850006,2357000,134.171219
"767",136.139999,138.119995,135.830002,136.080002,1619600,133.41629
"768",137.179993,138.25,136.350006,136.580002,1131900,133.906494
"769",136.580002,138.850006,135.470001,138.729996,1175400,136.014404
"770",139.039993,139.5,137.149994,137.919998,856900,135.220261
"771",135.479996,136.050003,133.759995,133.869995,887100,131.249542
"772",134.660004,135.729996,133.910004,135.460007,1180900,132.808441
"773",135.899994,136.470001,134.339996,134.860001,746800,132.220154
"774",133.240005,134.720001,132.729996,133.830002,975100,131.210342
"775",133.389999,133.720001,129.919998,130.449997,1173000,127.896492
"776",130.740005,133.759995,130.539993,132.889999,1618000,130.288696
"777",134.470001,136.240005,133.990005,136.149994,1068800,133.484894
"778",137.220001,137.490005,134.889999,136.039993,1124300,133.37706
"779",134.509995,138.449997,133.679993,134.639999,1186700,132.004471
"780",134.410004,134.490005,131.169998,132.660004,1354400,130.063248
"781",132.710007,134.070007,132.5,133.990005,920000,131.367203
"782",134.309998,136.179993,133.330002,135.970001,1228300,133.308426
"783",136,137.559998,135.690002,136.589996,1028500,133.91629
"784",135.300003,137.309998,134.889999,137.279999,1034100,134.592773
"785",137.940002,138.960007,137.059998,138.289993,1292600,135.583008
"786",137.470001,137.660004,133.330002,134.869995,1003200,132.229965
"787",135.270004,137.360001,135.080002,136.630005,667000,133.95549
"788",136.529999,138.440002,135.759995,138.240005,667900,135.534012
"789",137.369995,138.300003,133.149994,133.910004,960100,131.288773
"790",131.389999,132.869995,128.360001,129.539993,1441200,127.36573
"791",130.339996,131.070007,124.75,125.150002,1291700,123.049408
"792",125.790001,129.169998,124.68,124.839996,1319600,122.744606
"793",121.739998,121.980003,116.040001,116.080002,1969100,114.131645
"794",113.290001,117.870003,110.919998,114.220001,2984800,112.302864
"795",115.360001,119.980003,113.129997,119.980003,2087700,117.966194
"796",118.150002,120.910004,113.870003,115.610001,1656500,113.669525
"797",117.809998,119.260002,115.940002,119.190002,1301800,117.189445
"798",115.989998,116.769997,111.68,113.809998,1623100,111.899742
"799",108.959999,112.010002,108.32,111.580002,1572900,109.707169
"800",102.150002,105.519997,98.190002,98.209999,2728900,96.561584
"801",102.18,104.089996,99.080002,104.089996,2157500,102.34288
"802",100.370003,104.639999,100.370003,102.870003,2858800,101.143364
"803",96.010002,101.379997,91.25,91.470001,2756300,89.934708
"804",96.519997,101.379997,92.510002,101.300003,2292400,99.599724
"805",88.059998,91.580002,85.010002,86.970001,2461000,85.510239
"806",88.68,89.470001,84.360001,87.279999,2125000,85.815041
"807",80.989998,88.580002,75.199997,84.389999,2121300,82.973541
"808",84.059998,89.449997,78.760002,88.269997,1873200,86.788429
"809",89.660004,91.029999,79.330002,79.559998,1903500,78.224609
"810",78.379997,87,73.389999,85.599998,2204200,84.163231
"811",90.239998,95.480003,88.800003,93.830002,2191100,92.255104
"812",92.660004,96.790001,90.410004,91.910004,1747000,90.367332
"813",91.5,101.900002,90.010002,101.059998,1577400,99.363747
"814",95.860001,97.800003,92.519997,93.75,1361900,92.176453
"815",92.010002,97.75,91.82,96.910004,932500,95.283409
"816",96.440002,98.410004,92.459999,93.269997,2153500,91.704506
"817",89.32,92.669998,88.010002,88.830002,1531800,87.339027
"818",86.629997,89.290001,85.779999,87.970001,1439900,86.493454
"819",87.440002,89.769997,85.879997,86.889999,1125100,85.431595
"820",92.639999,96.290001,91.300003,95.839996,1196300,94.231361
"821",101.519997,102.959999,98.510002,98.629997,1273100,96.974525
"822",99.529999,103.290001,98.5,102.269997,1010500,100.553436
"823",104.199997,107.809998,103.279999,106.260002,1318900,104.476471
"824",105.910004,107,101.580002,103.879997,832800,102.136406
"825",104.660004,107.239998,104.660004,106.75,967100,104.958244
"826",102.43,105.349998,102.419998,103.68,698000,101.939781
"827",103.830002,105.690002,101.099998,104.25,1092000,102.500214
"828",106.139999,109.029999,105.639999,108.82,966000,106.9935
"829",106.470001,107.110001,104.510002,105.599998,1066800,103.827545
"830",102.699997,103.75,98.120003,98.849998,1423200,97.190842
"831",100.900002,102.93,99.360001,101.739998,864700,100.032326
"832",102.510002,104.339996,100.699997,100.860001,900200,99.167107
"833",103.050003,105.709999,102.339996,104.769997,1068800,103.011482
"834",104.769997,107.040001,104.599998,106.279999,734700,104.496132
"835",108.620003,109.059998,106.18,107.120003,1016700,105.322037
"836",109.169998,112.139999,108.43,111.290001,988000,109.422043
"837",110.93,111.190002,108.949997,110.800003,1144400,108.940269
"838",108.220001,108.690002,106.18,106.82,823500,105.027061
"839",106.220001,108.339996,104.459999,108.190002,724600,106.374077
"840",107.830002,111.010002,107.629997,109.989998,813400,108.14386
"841",110.610001,111.300003,104.660004,106.769997,1328900,104.977898
"842",106.470001,108.889999,104.970001,106.669998,896800,104.879585
"843",108.050003,109.830002,107.540001,108.540001,584000,106.718193
"844",106.970001,107.309998,104.970001,104.970001,770700,103.208115
"845",105.379997,106.32,101.959999,101.980003,858800,100.268318
"846",100.989998,102.769997,96.5,98.010002,958200,96.364944
"847",95.269997,99.830002,93.75,99.699997,1088100,98.026573
"848",98.010002,98.809998,96.910004,97.809998,1288000,96.168297
"849",102.480003,107.18,101.489998,106.510002,1773200,104.722275
"850",106.360001,108.510002,105.110001,105.989998,892100,104.210999
"851",105.830002,109.389999,105.830002,109.230003,1008300,107.396622
"852",108.440002,109.959999,107.010002,107.209999,754400,105.778519
"853",106.230003,106.699997,105.410004,105.739998,624200,104.32814
"854",108.559998,110.519997,107.970001,108.010002,940300,106.567841
"855",109.610001,110.379997,107.110001,110.339996,821300,108.866722
