"","DRI.Open","DRI.High","DRI.Low","DRI.Close","DRI.Volume","DRI.Adjusted"
"447",108.660004,109.239998,106.870003,106.959999,1220400,100.476746
"448",106.830002,106.919998,103.139999,104.050003,2045700,97.743149
"449",105.379997,107.360001,105.129997,106.760002,1670800,100.288879
"450",106.599998,107.540001,105.57,106.739998,922100,100.270103
"451",107.639999,110.339996,107.25,110.089996,1562300,103.417038
"452",109.889999,110.639999,108.529999,109.940002,1049300,103.276123
"453",109.900002,110.919998,108.779999,109.660004,1219900,103.0131
"454",109.400002,109.400002,106.139999,106.330002,1439500,99.884941
"455",106.779999,107.720001,106.339996,107.129997,1068500,100.636452
"456",106,107.610001,105.419998,107.199997,1119700,100.702209
"457",106.260002,108.059998,103.760002,103.910004,1381500,97.611626
"458",104.449997,107.120003,104.150002,106.43,918400,99.978882
"459",105.43,106.220001,103.260002,103.910004,1286700,97.611626
"460",105.629997,107.980003,104.230003,105.160004,1095200,98.785866
"461",105.940002,108.160004,104.099998,108.07,1390300,101.519463
"462",109,109,106.169998,106.550003,1375000,100.091606
"463",106.290001,107.580002,104.82,104.860001,1290100,98.504044
"464",105.959999,108.129997,103.889999,105.300003,2956500,98.917381
"465",105.190002,107.389999,105.120003,106.339996,2410400,99.894325
"466",106.389999,110.669998,106.389999,110.650002,3451300,103.943092
"467",110.669998,112.190002,109.32,111.220001,2126200,104.478539
"468",111.400002,114.459999,110.980003,112.239998,1441000,105.436714
"469",112.330002,113.699997,111.639999,112.440002,1731600,105.624596
"470",113,113.699997,112.080002,112.389999,1634200,105.577621
"471",112.709999,114.089996,111.529999,112.050003,2067700,105.258232
"472",112.43,113.550003,111.160004,111.919998,1632800,105.136101
"473",111.290001,112.980003,109.82,111.82,1732400,105.042183
"474",111.080002,111.989998,109.75,111.860001,1604500,105.07975
"475",111.75,114.050003,111.25,113.459999,1460700,106.582756
"476",112.629997,113.190002,110.690002,111.339996,1128800,104.591263
"477",111.440002,111.949997,110.459999,111.209999,707900,104.469147
"478",110.519997,112.82,110.519997,111.57,638700,104.807343
"479",112.650002,112.93,109.279999,110.279999,1441700,103.595512
"480",109.790001,111.110001,109.25,109.93,1629800,103.266739
"481",110.720001,114.150002,110.720001,113.349998,1693600,106.479439
"482",112.199997,113.209999,109.870003,111.260002,1328000,104.516121
"483",111.449997,111.879997,109.589996,110.540001,1875100,103.839752
"484",111.089996,111.480003,108.199997,110.050003,1959200,103.379478
"485",109.610001,111,107.580002,107.75,1635700,101.218872
"486",107.190002,109.599998,105.879997,109.379997,1650200,102.750069
"487",109.18,109.879997,104.279999,104.830002,1753800,98.475868
"488",104.830002,105.940002,103.279999,105.360001,1816400,98.97374
"489",106.400002,106.529999,100.879997,101.75,2043700,95.582558
"490",104.370003,107.050003,104.129997,105.309998,1993500,98.926781
"491",105.470001,106.290001,102.839996,104.220001,1581700,97.90284
"492",103.199997,104.970001,102.629997,103.199997,1631000,96.944656
"493",102.910004,103.300003,98.720001,98.889999,3030900,92.89592
"494",102.940002,105.089996,101.330002,103.849998,4334500,97.555267
"495",104.589996,105.919998,99.989998,100.629997,2706600,94.530449
"496",99.949997,100.849998,97.370003,99.080002,2617500,93.074402
"497",99.040001,101.449997,98.620003,99.18,2561500,93.168335
"498",98.699997,98.699997,95.919998,96.709999,907100,90.848045
"499",97.029999,98.580002,96.410004,98.57,1172400,92.595314
"500",97.82,98.550003,95.830002,98.550003,1372900,92.576523
"501",98.75,99.900002,97.940002,98.339996,1290400,92.379242
"502",98.57,99.860001,97.980003,99.860001,1163400,93.807121
"503",99.260002,100.110001,98.230003,99.93,1563600,93.872864
"504",99.099998,99.68,97.910004,98.32,1857800,92.360458
"505",99.379997,101.690002,98.889999,101.400002,2070100,95.253769
"506",101.739998,104.889999,101.629997,103.940002,1889300,97.639809
"507",104.510002,105.989998,103.730003,105.620003,1676700,99.217995
"508",105.540001,105.800003,104.18,104.870003,1105600,99.217995
"509",104.809998,105.879997,104.099998,105.779999,996200,100.078934
"510",106.419998,108.199997,106.419998,107.989998,1340700,102.169823
"511",107.650002,107.879997,105.339996,105.919998,1493700,100.211388
"512",106.440002,107.510002,105.480003,107.260002,955300,101.479179
"513",107.610001,107.860001,105.860001,106.790001,1090600,101.0345
"514",106.82,108.43,106.82,108.010002,1116400,102.188751
"515",108.660004,109.199997,107.559998,109.019997,1111200,103.14431
"516",108.699997,110.080002,107.580002,108.629997,1146000,102.775337
"517",109.25,109.25,107.080002,108.089996,1106400,102.264442
"518",108.349998,108.809998,107.389999,107.419998,837000,101.630547
"519",108.160004,108.160004,105.699997,106.43,1149300,100.693909
"520",106.059998,107.839996,105.769997,107.370003,674400,101.583244
"521",107.849998,107.849998,105,106.220001,960700,100.495216
"522",106.769997,107.419998,105.099998,106.129997,925800,100.410072
"523",105.870003,106.279999,104.290001,104.93,1618000,99.27475
"524",104.940002,105.57,104.25,104.980003,1328700,99.32206
"525",105.32,107.43,105.32,107.169998,1312200,101.39402
"526",107.099998,108.160004,106.559998,108.089996,2029200,102.264442
"527",108.389999,109.779999,107.959999,109.239998,1304000,103.352463
"528",109.010002,110.199997,108.650002,109.589996,1035500,103.683578
"529",109.029999,109.949997,108.43,109.410004,856000,103.513306
"530",109.860001,111.059998,109.510002,110.290001,806000,104.345871
"531",110.739998,111.529999,110.550003,111.510002,1181400,105.500122
"532",111.540001,112,109.800003,111.639999,692800,105.623108
"533",111.389999,112.489998,110.800003,111.900002,893300,105.869087
"534",112.580002,113.190002,111.790001,112.120003,704700,106.07724
"535",112.120003,112.120003,111.309998,111.339996,737400,105.339279
"536",111.730003,112.029999,110.419998,110.540001,702000,104.582382
"537",110.129997,111.290001,109.360001,111.099998,1004300,105.112206
"538",111.040001,111.809998,110.300003,111.760002,1035800,105.736656
"539",112.57,112.57,110.949997,111.089996,1133500,105.102745
"540",111.160004,111.720001,110.879997,111.07,771000,105.083824
"541",110.879997,111.629997,110.300003,111.360001,698700,105.358208
"542",111.400002,112.339996,110.940002,112.110001,1038400,106.06778
"543",112.730003,113.379997,111.07,111.650002,779400,105.632568
"544",111.620003,112.860001,110,111.199997,1585000,105.206818
"545",111.620003,112.110001,110.400002,110.68,1534000,104.714851
"546",110.970001,111.269997,109.220001,109.540001,941100,103.636292
"547",109.529999,109.669998,107.919998,108.43,1194100,102.586105
"548",108.540001,108.760002,106.75,107.639999,1379500,101.838684
"549",107.709999,109.120003,107.330002,108.779999,910000,102.917244
"550",109.230003,109.57,108.529999,109.440002,838800,103.541679
"551",109.779999,111.07,109.519997,110.040001,1166700,104.109337
"552",110.089996,110.769997,109.5,110.040001,1132500,104.109337
"553",110.040001,111.389999,109.669998,110.660004,1903100,104.695923
"554",111.139999,112.139999,110.18,111.089996,1259200,105.102745
"555",111.379997,111.379997,109.849998,110.370003,1279200,104.421562
"556",110.290001,110.959999,108.32,108.650002,1907300,102.794243
"557",113.489998,116.559998,112.5,116.110001,3790600,109.852211
"558",116.220001,118.199997,115.809998,117.440002,1957700,111.110519
"559",117.660004,119.120003,117.389999,118.709999,1678700,112.312073
"560",118.389999,119.970001,118.290001,119.099998,1404700,112.681046
"561",119,119.510002,118.370003,119.019997,1520200,112.605347
"562",119.529999,121.300003,119.32,121.129997,1319800,114.601639
"563",121.690002,122.370003,120.779999,121.470001,1270100,114.923325
"564",122.129997,122.360001,119.959999,120.480003,950700,113.986679
"565",120.160004,120.160004,118.32,119.18,1374400,112.756737
"566",119.980003,119.980003,118,118.449997,1297900,112.066071
"567",118.580002,118.730003,117,118.510002,1063800,112.122849
"568",118.860001,119.389999,118.419998,118.980003,1564800,112.56752
"569",119,119.529999,118.540001,119.330002,1185700,112.898651
"570",118.059998,118.25,116.910004,117.029999,779700,111.422905
"571",117.120003,117.660004,116.07,117.010002,789500,111.403862
"572",116.989998,117.5,115.809998,116.349998,1130200,110.77549
"573",116.5,117.339996,116.220001,116.5,1039000,110.918304
"574",116.440002,116.5,115.559998,115.849998,853300,110.299446
"575",116.300003,116.739998,114.760002,115.739998,879300,110.19471
"576",115.660004,115.870003,113.82,114.419998,1657700,108.93795
"577",114.879997,117.110001,114.650002,116.870003,1632800,111.270599
"578",116.370003,117.290001,116.25,116.82,1446100,111.222969
"579",116.830002,118.309998,116.190002,117,1395800,111.394341
"580",116.959999,118.480003,116.739998,117.93,828500,112.279793
"581",117.839996,119.599998,117.620003,119.150002,1793700,113.441345
"582",120.150002,121.879997,119.480003,121.620003,1565900,115.792999
"583",121.739998,121.879997,119.75,120.330002,1178100,114.564804
"584",119.940002,119.940002,116.029999,117.599998,1617800,111.965614
"585",117.370003,117.639999,115.459999,115.529999,1024700,109.994797
"586",116.260002,118.309998,116.07,117.809998,1764900,112.165543
"587",118.139999,118.440002,117.050003,117.68,945500,112.041779
"588",116.440002,118.889999,116.019997,118.68,997600,112.993858
"589",118.059998,119.699997,118.059998,119.459999,1691700,113.736481
"590",119.25,119.68,118.279999,118.870003,886900,113.174759
"591",118.599998,120.360001,118.209999,120.349998,974800,114.583847
"592",120.139999,122.019997,119.510002,121.75,984300,115.916771
"593",120.059998,120.730003,119.400002,120.18,1015900,114.422005
"594",120.169998,122.019997,120.080002,121.029999,1057900,115.231262
"595",120.879997,121.809998,120.610001,120.959999,999200,115.164627
"596",121.309998,122.120003,118.68,118.949997,1405000,113.250923
"597",118.019997,120.559998,118.019997,119.860001,1863500,114.117317
"598",120.160004,123.269997,119.629997,122.910004,2044100,117.021194
"599",123.209999,125.330002,123.099998,124.779999,1696900,118.80159
"600",124.43,125.129997,122.269997,123.029999,1781500,117.135437
"601",122.900002,123.099998,119.639999,120.760002,1739000,114.974197
"602",120.68,121.040001,119.220001,120.129997,1232500,114.374382
"603",120.730003,120.989998,118.080002,118.129997,2376500,112.470207
"604",117.400002,117.489998,114.699997,115.93,1746100,110.375626
"605",115.779999,118.160004,115.650002,117.650002,949600,112.013199
"606",116.690002,117.449997,115.910004,116.32,1359700,110.746925
"607",116.010002,116.650002,115.389999,116.449997,1402000,110.870697
"608",117.050003,119.57,116.849998,118.019997,1633700,112.365486
"609",118.290001,118.559998,117.18,118.010002,1210500,112.355957
"610",118,121.370003,117.75,120.68,1114600,114.898033
"611",121.339996,122.639999,121.010002,121.32,1146000,115.50737
"612",121.610001,122.75,118.459999,118.980003,886400,113.279488
"613",119.57,120.769997,118.720001,119.029999,1094900,113.32708
"614",119.839996,120.019997,117.129997,117.809998,1143600,112.165543
"615",118.110001,119.5,118.010002,118.900002,1265900,113.203316
"616",118.760002,120.190002,118.620003,119.68,895300,113.945946
"617",119.830002,119.980003,116.93,118.309998,1833000,112.641594
"618",118.339996,119.389999,117.25,117.93,2129500,112.279793
"619",117.910004,119.260002,115.779999,117.410004,2491700,111.784721
"620",114.849998,119.839996,112.5,118.669998,4003800,112.984337
"621",119.040001,121.449997,118.669998,121.230003,2277600,115.421692
"622",121.620003,123.970001,121.5,121.989998,2263700,116.145271
"623",122.389999,123.900002,122.080002,123.139999,1561500,117.240166
"624",123.019997,123.449997,119.269997,120.010002,1788600,114.260147
"625",120,121.699997,119.709999,121.540001,1047100,115.716827
"626",120.989998,121.989998,120.169998,121.730003,2434900,115.897728
"627",122.870003,123.309998,120.349998,121.589996,1201300,115.764427
"628",121.599998,121.68,120.32,120.830002,1076400,115.040855
"629",120.949997,122.440002,120.949997,121.709999,605900,115.878677
"630",121.870003,123.68,121.309998,123.639999,630200,117.716217
"631",123.269997,125.18,122.5,124.980003,1860100,118.99202
"632",123.919998,124.830002,122.150002,122.580002,1370800,117.534576
"633",122.620003,123.209999,120.709999,121.5,1128300,116.499031
"634",121.730003,122.730003,120.910004,122.330002,958500,117.294868
"635",123.019997,125.139999,122.730003,124.760002,1000800,119.624847
"636",124.980003,125.989998,124.709999,125.419998,842600,120.257683
"637",124.18,125.470001,123.129997,123.209999,1511900,118.138649
"638",123.440002,123.889999,121.260002,122.209999,1437900,117.179817
"639",122.419998,124.099998,121.959999,124.07,988900,118.963257
"640",123.879997,125.139999,123.220001,124.410004,999000,119.289253
"641",124.730003,125.779999,124.059998,125.459999,941800,120.296021
"642",126.160004,126.449997,124.690002,125.160004,954400,120.008385
"643",125.190002,126.07,123.57,124.239998,989800,119.126244
"644",124.010002,124.330002,123,123.589996,955300,118.502998
"645",124.260002,126.339996,123.709999,125.959999,827500,120.775452
"646",125.959999,126.75,125.129997,126.620003,1009900,121.408287
"647",126.129997,126.349998,123.75,124.68,651400,119.548134
"648",124.120003,124.120003,120.139999,121.559998,1159200,116.556549
"649",121.599998,122.059998,120.120003,120.879997,977900,115.904533
"650",120.940002,121.800003,119.849998,120.089996,890200,115.147064
"651",118.760002,119.800003,116.720001,118.019997,1000400,113.16227
"652",118.309998,119.360001,117.720001,117.889999,974500,113.037613
"653",117.360001,119.370003,116.370003,118.93,1092800,114.034813
"654",119.43,122.089996,118.889999,122.050003,1075900,117.02639
"655",121.720001,123.889999,120.809998,122.43,1513900,117.390747
"656",122.129997,122.730003,118.129997,120.660004,1038200,115.693596
"657",120.690002,122.919998,119.919998,121.160004,899500,116.173027
"658",120,120.32,116.779999,116.800003,1173600,111.992485
"659",116.779999,117.25,114.639999,114.910004,1480000,110.180275
"660",115.32,117.650002,115.099998,117.099998,839900,112.280136
"661",118.459999,120.330002,117.889999,119.57,921800,114.648476
"662",119.419998,119.68,117.360001,118.870003,698600,113.977287
"663",119.339996,119.980003,118.519997,119.529999,947200,114.610115
"664",119.559998,121.949997,119.559998,120.900002,844700,115.923729
"665",120.849998,122.709999,120.050003,120.529999,1038000,115.568947
"666",121.269997,121.269997,119.480003,121.199997,786600,116.211365
"667",121.199997,121.470001,119.150002,119.519997,1118100,114.600517
"668",119.419998,120.709999,119.040001,120.199997,639500,115.252533
"669",120.489998,122.459999,120.370003,121.839996,941800,116.825035
"670",121.769997,122.919998,120.709999,120.980003,905100,116.00042
"671",120.57,121.449997,118.620003,119.519997,805800,114.600517
"672",120.040001,122.919998,119.629997,122.120003,1200500,117.093513
"673",123.169998,124.779999,121.830002,124.059998,1020000,118.953651
"674",124.68,127.610001,124.459999,125.480003,1812400,120.315208
"675",125.870003,127.709999,125.07,127.57,1166600,122.319191
"676",126.790001,127.160004,124.940002,126.949997,1049000,121.724693
"677",127.449997,127.989998,126.470001,127.199997,977300,121.964417
"678",127.080002,127.459999,125.970001,126.059998,1044800,120.871338
"679",126.230003,128.410004,125.959999,127.339996,1088100,122.098648
"680",126.239998,128.070007,126.07,126.910004,1282200,121.686363
"681",127.290001,127.940002,124.830002,126,1330200,120.813805
"682",126.449997,127.599998,126.360001,127.129997,1519000,121.897293
"683",122.019997,123.910004,120.440002,120.68,4339900,115.712776
"684",120.610001,121.550003,119.050003,119.800003,1976300,114.869011
"685",119.699997,120.029999,118.400002,119.190002,1528500,114.284111
"686",119.849998,121.129997,117.379997,117.82,2467100,112.970497
"687",118,119.139999,117.709999,118.5,1555800,113.622505
"688",118.029999,118.389999,115.639999,116.440002,1216600,111.647308
"689",116.68,117.349998,115.540001,116.360001,1113000,111.570595
"690",116.800003,118.599998,116.800003,118.220001,1377700,113.354042
"691",118.279999,118.870003,116.309998,117.010002,1735800,112.193832
"692",116.110001,116.599998,114.050003,115.860001,2908400,111.091171
"693",115.800003,116.510002,113.980003,115.449997,1782800,110.698044
"694",115.239998,116.550003,115.230003,116.419998,1329700,111.628128
"695",116.209999,116.410004,115.290001,115.790001,1210900,111.024055
"696",115.209999,115.589996,113.910004,113.940002,1503900,109.250206
"697",113.370003,113.599998,112.160004,112.470001,2019500,108.680092
"698",112.620003,113.160004,111.589996,112.029999,2172300,108.254906
"699",113.050003,114.129997,112.82,113.040001,1424000,109.230881
"700",112.75,112.82,110.389999,110.449997,1106300,106.728142
"701",110.660004,110.910004,109.809998,110.290001,1275400,106.57354
"702",110.32,111.019997,109.699997,110,1149700,106.29332
"703",110.489998,110.489998,109.089996,109.139999,1007700,105.462296
"704",109.400002,110.720001,109.150002,110.449997,1195600,106.728142
"705",110.470001,111.519997,110,110.160004,1021000,106.447929
"706",110.290001,110.68,108.57,108.82,1172600,105.153084
"707",108.849998,110.43,108.580002,110.400002,1196300,106.679848
"708",110.709999,111.330002,109.589996,110.410004,1227400,106.689507
"709",110.099998,112.709999,110.099998,112.370003,1102000,108.583466
"710",112.550003,113.230003,111.309998,111.349998,867000,107.597824
"711",113.220001,113.900002,111.919998,113.75,1666100,109.916954
"712",113.379997,113.919998,111.489998,112.989998,1146700,109.182564
"713",113.169998,113.660004,111.940002,112.269997,865100,108.486816
"714",112.639999,113.43,112.129997,112.169998,822800,108.39019
"715",112.190002,112.5,110.720001,110.949997,1072500,107.211304
"716",110.900002,113.120003,110.660004,112.769997,1150200,108.969978
"717",112.970001,113.040001,111.809998,112.790001,837100,108.989304
"718",113.279999,113.779999,112.82,113.480003,926900,109.656052
"719",113.360001,114.910004,113.25,114.910004,989000,111.037865
"720",114.18,114.949997,113.769997,114.360001,921900,110.506393
"721",114.339996,114.68,109.75,112.440002,931800,108.6511
"722",112,112.940002,111.550003,112.580002,895000,108.786385
"723",112.510002,113.57,112.110001,112.470001,613400,108.680092
"724",112.949997,113.18,111.970001,112.599998,1256300,108.80571
"725",112.449997,114.010002,112.290001,113.279999,2205500,109.462784
"726",113.440002,113.910004,112.889999,113.489998,1020900,109.66571
"727",113.68,115.199997,113.480003,114.75,908500,110.883247
"728",115.129997,115.269997,113.209999,113.489998,696200,109.66571
"729",113.839996,114.860001,112.940002,114.669998,645600,110.805946
"730",115.260002,116.349998,114.709999,115.660004,894300,111.762596
"731",115.790001,117.300003,115.43,117.190002,1578400,113.241043
"732",117.75,118.220001,117.25,117.459999,885800,113.50193
"733",117.669998,119.279999,117.25,118.440002,803500,114.448921
"734",118.489998,119.440002,117.989998,119.32,997600,115.299255
"735",118.730003,118.93,117.050003,118.470001,1316600,114.477898
"736",118.300003,118.839996,117.300003,117.949997,1069500,113.975426
"737",118.239998,118.82,117.330002,118.489998,1308400,114.497223
"738",119.050003,119.980003,118.599998,119.830002,977800,115.792076
"739",119.959999,119.970001,118.099998,118.099998,1369700,114.120369
"740",118.099998,118.760002,117.709999,118.580002,1071600,114.584198
"741",118.57,118.879997,117.330002,117.440002,995400,113.482613
"742",116.260002,117.220001,115.849998,116.269997,1054700,112.35202
"743",115.93,116.400002,114.949997,115.580002,918800,111.685287
"744",116.169998,116.599998,115.099998,116.019997,925900,112.110466
"745",115.519997,116.459999,115.410004,116.010002,1041300,112.1008
"746",116.330002,116.809998,115.019997,116.309998,1610500,112.390686
"747",112.040001,113,109.029999,109.029999,5406000,105.356003
"748",110,111.849998,109.300003,110.239998,3928700,106.525223
"749",109.940002,109.940002,107.910004,108.699997,1871900,105.037125
"750",108.699997,108.949997,108.150002,108.5,668500,104.843864
"751",108.870003,109.379997,108.040001,108.910004,1013500,105.240051
"752",108.239998,108.519997,107.300003,108.010002,1520600,104.370384
"753",108,109,107.489998,108.959999,1478600,105.288361
"754",109.010002,109.339996,107.959999,109.010002,1601000,105.33667
"755",109.800003,112.260002,109.389999,112.260002,2745500,108.477158
"756",111.559998,112.519997,110.879997,112.379997,1371300,108.593117
"757",112.120003,113.150002,111.629997,113.120003,1595900,109.308182
"758",112.209999,113.480003,111.730003,112.150002,1901800,108.370872
"759",112.25,114.07,111.82,113.849998,1675800,110.01358
"760",113.419998,115.5,112.650002,114.389999,1906700,111.396416
"761",114.580002,114.830002,113.559998,114.550003,1146100,111.552238
"762",114.550003,114.889999,113.050003,113.25,1517400,110.286255
"763",112.839996,112.839996,111.660004,112.209999,2080700,109.273468
"764",112.209999,112.639999,111.25,111.290001,1511300,108.377548
"765",111.120003,113.849998,110.730003,113.010002,2681700,110.052536
"766",113.279999,113.75,112.959999,113.519997,1050200,110.549187
"767",113.110001,114.690002,113.010002,114.550003,1502800,111.552238
"768",114.82,115.449997,114.639999,114.980003,1423000,111.970978
"769",114.949997,117.720001,114.699997,117.620003,1525100,114.541893
"770",117.75,117.769997,116.559998,117.089996,1080200,114.025764
"771",115.900002,116.989998,115.879997,116.379997,1133500,113.334335
"772",116.839996,117.870003,116.629997,117.449997,1391800,114.376335
"773",117.809998,119.589996,116.440002,119.209999,1124700,116.090279
"774",118.470001,118.57,116.330002,118.209999,1336100,115.116463
"775",118.300003,118.489998,115.830002,116.43,1081700,113.383034
"776",117.129997,117.129997,114.879997,114.919998,1343600,111.912552
"777",115.889999,116.739998,115.550003,115.559998,1511700,112.535789
"778",115.910004,117.629997,115.550003,117.480003,1700800,114.405556
"779",117.980003,121.800003,117.860001,121.5,2089300,118.320351
"780",121.5,121.949997,120.209999,120.709999,1555400,117.551018
"781",120.620003,121.970001,120.239998,121.790001,979800,118.602776
"782",121.889999,122.419998,120.669998,122.230003,1565100,119.031242
"783",122.650002,124.010002,122.239998,122.449997,1150400,119.245483
"784",122.120003,122.43,121.269997,122.269997,1081100,119.07019
"785",122.480003,122.629997,121.330002,121.709999,736900,118.524857
"786",121.160004,121.410004,119.010002,120.489998,1062800,117.336784
"787",120.809998,121.220001,119.959999,120.68,905300,117.521812
"788",120.400002,121,119.419998,120.68,757400,117.521812
"789",119.980003,121.389999,119.959999,121.099998,1372200,117.930817
"790",119.089996,119.769997,117.339996,117.889999,1177500,114.804825
"791",118.440002,118.440002,111.660004,111.75,1481600,108.825508
"792",111.900002,112.510002,107.040001,107.07,2085200,104.26799
"793",104.25,104.510002,99.300003,99.360001,3096600,96.75975
"794",96.519997,100.760002,94.230003,97.5,2593000,94.948433
"795",97.75,98.870003,95.559998,98.800003,2405300,96.214417
"796",98.470001,100.400002,94.459999,95.309998,1693800,92.815742
"797",96.550003,96.940002,93.43,95.059998,1789200,92.572289
"798",94.410004,94.410004,87.379997,87.949997,2700400,85.648354
"799",84.470001,90.510002,83.790001,88.150002,2449200,85.843124
"800",82.07,82.629997,77.230003,77.43,2492100,75.403656
"801",80.860001,82.690002,76.360001,82.599998,2301300,80.438354
"802",79.050003,79.290001,69.699997,70.209999,3773100,68.372612
"803",62.970001,67.349998,57.27,59.169998,4078700,57.621525
"804",63.959999,65.400002,59.290001,65.32,4062300,63.610577
"805",58.240002,58.360001,46.169998,49.209999,4490200,47.922173
"806",49.900002,50.16,35.939999,41.93,9908500,40.832695
"807",37.169998,39.07,26.15,34.16,8833600,33.266033
"808",33.73,46.540001,30.5,42.419998,10989700,41.309868
"809",45.5,45.82,37.060001,39,8879200,37.979374
"810",39.880001,42.240002,37.150002,41.029999,7799000,39.956245
"811",45.130001,55.200001,45,53.889999,8707600,52.479702
"812",56.66,67.720001,54,58.450001,7946600,56.920368
"813",58.48,62.439999,56.299999,60.560001,4744200,58.975151
"814",56.57,57.709999,52.5,54.66,6019800,53.229553
"815",53.040001,57.84,51.02,56.849998,4062600,55.36224
"816",56.900002,59,53.110001,54.459999,6167900,53.034786
"817",50.299999,51.150002,45,46.02,6602900,44.815666
"818",46.279999,49.650002,43.110001,44.310001,4708200,43.150414
"819",44.240002,46.389999,43.18,45.48,3640600,44.289791
"820",49.200001,55.880001,49,52.400002,4857900,51.028698
"821",57.639999,63.34,56.599998,58.959999,6526200,57.417023
"822",62.16,65.349998,59.380001,63.57,4056600,61.906372
"823",67.970001,69.169998,62.130001,64.339996,4871900,62.656227
"824",65,65.190002,59.799999,60.889999,2192100,59.296509
"825",63.369999,64.699997,60.720001,61.150002,3110800,59.549713
"826",57.860001,59.669998,57.07,58.790001,3735800,57.251469
"827",58.689999,59.990002,56.509998,57.98,2995500,56.462662
"828",63.779999,65.43,60.34,63.349998,4037500,61.692135
"829",61.34,64.550003,61.009998,61.790001,2397700,60.172958
"830",62.599998,63.740002,61.32,63.32,7066000,61.662922
"831",64.980003,69.459999,64.970001,68.300003,6672400,66.512596
"832",69.480003,69.5,66.300003,66.870003,4055100,65.120026
"833",67.690002,69.300003,65.75,68.82,3508600,67.018982
"834",70,72.610001,68.690002,72.400002,3282400,70.505295
"835",76.410004,77.110001,71.220001,74.800003,4122700,72.842491
"836",78.120003,81.18,76.970001,78.209999,3908800,76.163246
"837",76.940002,77.540001,72.790001,73.790001,3299100,71.858925
"838",70.400002,72.309998,68.080002,69.849998,3467700,68.022026
"839",67.139999,70.699997,66.019997,70.620003,2043000,68.771889
"840",72.269997,72.629997,68.599998,68.989998,2524200,67.184525
"841",69.68,71.230003,68.199997,68.209999,2553300,66.42495
"842",69.239998,72.099998,68.760002,70.529999,2304500,68.684242
"843",72.019997,74.879997,71.75,74.720001,2995600,72.76458
"844",73.290001,75.129997,72.489998,73.93,2728600,71.995255
"845",74.559998,75.129997,68.870003,70.32,3604100,68.479736
"846",69.57,69.650002,63.419998,65.879997,3964800,64.155922
"847",63,67.230003,61.209999,66.660004,3676700,64.91552
"848",66,70.110001,65.349998,69.610001,2528900,67.7883
"849",74.540001,76.559998,74.349998,75.449997,2982100,73.475471
"850",75,78,72.620003,75.82,3251300,73.8358
"851",78,78.93,76.349998,78.32,3942500,76.27037
"852",78.010002,78.239998,75.580002,77.220001,2855400,75.19915
"853",77.690002,77.980003,75.139999,75.629997,2551900,73.650772
"854",79.709999,80.790001,78.010002,78.470001,3052800,76.416443
"855",81.449997,81.699997,78.269997,81.559998,3074000,79.425583
"856",82.400002,82.400002,78.75,79.5,2835400,77.419495
"857",78.07,79.470001,75.870003,76.860001,4400300,74.848579
"858",77,79.349998,76.860001,78.309998,2337100,76.260635
"859",78.949997,79.559998,77.139999,78.120003,1996100,76.075607
"860",79.269997,86.510002,79.019997,85.93,4058200,83.681221
"861",85.349998,88.220001,83.82,86.040001,3023900,83.788338
"862",91.870003,92.07,84.959999,85.589996,3542100,83.350105
"863",88.82,88.82,83.449997,84.739998,3906100,82.522346
"864",82.800003,82.800003,79.599998,80.889999,3284600,78.773109
"865",80.779999,80.940002,76.720001,77.769997,2890600,75.734764
"866",72,75.370003,70.779999,72.93,4509700,71.021431
"867",76.239998,76.660004,71.919998,75.940002,3046800,73.952667
"868",72.800003,77.870003,72.209999,76.5,2501300,74.497993
"869",80.410004,81.459999,76.309998,76.709999,3040900,74.702499
"870",77.209999,77.209999,73.860001,74.190002,2495800,72.248444
"871",73,75.510002,72.059998,74.129997,2295700,72.19001
"872",75.510002,75.690002,70.059998,70.269997,6749900,68.431038
"873",69.790001,71.419998,68.68,71.349998,3835600,69.482773
"874",73,75.440002,72.389999,75.349998,3107600,73.37809
"875",72.989998,73.830002,68.910004,70.809998,4127400,68.956909
"876",74.339996,76.43,72.269997,74.589996,6345800,72.637978
"877",74.580002,74.889999,70.330002,72.949997,7299600,71.040901
"878",73.949997,77.25,71.839996,76.629997,3880700,74.624596
"879",75.540001,76.279999,74.279999,75.769997,2987800,73.787102
"880",75.339996,77.129997,73.860001,76.110001,3791300,74.118202
"881",77.970001,78.099998,74.080002,74.779999,3669800,72.823013
"882",75.629997,76,72.800003,74.989998,3023300,73.027512
"883",74.300003,74.919998,72.07,72.190002,2220500,70.300797
"884",71,73.540001,70.980003,73.120003,2008500,71.206467
"885",73.940002,73.940002,69.769997,71.339996,2369700,69.473038
"886",70,72.190002,69.959999,72.089996,1974600,70.203415
"887",74.309998,76.110001,71.410004,72.900002,3578400,70.992218
"888",72.43,73.089996,71.019997,72.93,1741100,71.021431
"889",75.349998,79.279999,75.099998,79.120003,3042700,77.049438
"890",79.150002,79.440002,75.5,76.690002,2373100,74.683029
"891",76.669998,77.629997,75.940002,77.510002,2224100,75.481575
"892",76.830002,77.019997,73.040001,74.290001,1977200,72.34584
"893",75.290001,76.410004,74.800003,75.5,1862700,73.524178
"894",74.82,78.110001,74.650002,77.389999,1397300,75.3647
"895",76.5,77.379997,74.800003,76.169998,1554000,74.176643
"896",76.089996,78.800003,75.169998,78.639999,1783700,76.581993
