"","MCD.Open","MCD.High","MCD.Low","MCD.Close","MCD.Volume","MCD.Adjusted"
"443",164.889999,166.070007,164.5,165.800003,3230400,154.320969
"444",166.240005,167.490005,165.789993,166.570007,2822500,155.037689
"445",166.25,168.169998,166.119995,167.770004,2560500,156.154617
"446",168.160004,170.559998,167.809998,169.830002,4157900,158.07196
"447",171.990005,172,168.220001,168.369995,4190500,156.713043
"448",166.410004,167.669998,161.820007,162.970001,5430700,151.686905
"449",163.929993,164.960007,161.860001,163.820007,3446100,152.478058
"450",164.690002,165.470001,163.639999,163.669998,4265900,152.33844
"451",163.440002,164.460007,162.899994,164.070007,4094700,152.71077
"452",164.470001,167.729996,164.110001,166.770004,3608400,155.223816
"453",166.639999,167.990005,165.770004,166.809998,3378600,155.261063
"454",166.389999,168.149994,166.300003,167.490005,3510000,155.893997
"455",167.979996,169.809998,166.190002,166.630005,5703500,155.093506
"456",171.199997,177.869995,170.5,177.149994,12918300,164.885193
"457",176.130005,178,174.429993,177.350006,7866400,165.07132
"458",177.559998,178.270004,174.600006,175.309998,4646400,163.172577
"459",174.600006,174.929993,172.600006,173.339996,4741600,161.338913
"460",175,176.160004,172.220001,173.229996,3485200,161.236572
"461",173.509995,178.589996,173.440002,178.490005,5582900,166.132401
"462",178.809998,178.960007,176.369995,176.899994,5424700,164.652451
"463",176.669998,177.350006,174.699997,174.880005,3701200,162.772354
"464",176.449997,176.990005,174,176.75,4190900,164.512848
"465",177.410004,181.100006,177,180.389999,4747300,167.900833
"466",180.029999,182.860001,179.490005,182.710007,4864700,170.060226
"467",183,184.479996,181.880005,184.25,4363900,171.493607
"468",184.289993,186.039993,184.080002,185.479996,3318600,172.638458
"469",186,186.580002,185.070007,185.940002,3237000,173.066589
"470",185.949997,187.419998,183.779999,184.369995,3080800,171.605286
"471",183.940002,184.919998,183.320007,184.009995,2358100,171.270203
"472",184.220001,185.089996,183.360001,183.850006,3407500,171.121338
"473",182.970001,183.979996,181.520004,183.559998,3351100,170.851364
"474",183.5,187.770004,183.419998,187.589996,3759500,174.602341
"475",187.740005,188.899994,185.789993,186.720001,3745900,173.792618
"476",185.669998,186.630005,183.029999,183.710007,3708300,170.991013
"477",183.210007,185.570007,182.699997,182.720001,3410600,170.069519
"478",182.520004,183,181.070007,181.929993,1747700,169.334213
"479",182.399994,184.089996,182.070007,183.889999,3843300,171.158508
"480",183.330002,184.639999,183.190002,184.630005,2194200,171.847305
"481",185.970001,188.050003,184.720001,187.850006,3279500,174.844376
"482",190.720001,190.880005,188.610001,189.259995,4617100,176.156738
"483",188.339996,189.229996,186.759995,188.509995,6635700,176.54068
"484",188.100006,188.419998,184.669998,185.369995,4401700,173.600082
"485",185.789993,188.080002,184.899994,185.039993,4436200,173.291031
"486",182.740005,185.75,182.100006,185.449997,4878000,173.674988
"487",185.330002,187.199997,182.669998,182.960007,3088000,171.343094
"488",182.960007,185.089996,180.550003,184.649994,3084900,172.925797
"489",186.570007,186.830002,182.869995,183.589996,2889100,171.933105
"490",183.929993,184.839996,182.350006,183.479996,3024600,171.830078
"491",184,186.759995,183.809998,186.429993,2737500,174.592773
"492",185.259995,185.259995,182.199997,183.289993,4450000,171.65213
"493",182.800003,183.619995,180.199997,180.789993,4566700,169.310867
"494",182.240005,182.610001,179.059998,179.710007,4269000,168.299469
"495",180.949997,182.979996,178.580002,179.160004,3883800,167.784378
"496",178.210007,178.809998,172.539993,173.679993,5775300,162.652298
"497",173.529999,177.649994,173.529999,174.149994,8536900,163.092453
"498",174.240005,175.270004,170.169998,170.279999,2400900,159.468201
"499",170.089996,174.039993,169.039993,174.029999,4065500,162.980087
"500",173.289993,175.710007,170.729996,175.710007,3934500,164.553467
"501",176.300003,177.5,174.850006,175.559998,2896800,164.412949
"502",175.960007,177.800003,175.600006,177.570007,2482600,166.295349
"503",175.410004,176.300003,174.169998,176.059998,2571500,164.881195
"504",175.449997,176.449997,174.410004,174.899994,3728200,163.794861
"505",176.029999,179.199997,175.690002,178.279999,3194300,166.96022
"506",178.139999,181.880005,178.139999,180.220001,3283000,168.777115
"507",181.960007,182.289993,179.910004,180.600006,2941400,169.13298
"508",180.559998,180.899994,179.190002,180.289993,2680700,168.842621
"509",179.839996,181.880005,179.320007,181.550003,2498500,170.022629
"510",180.589996,182.399994,180.460007,182.369995,2348900,170.790558
"511",181.419998,181.75,180.690002,181.220001,1886200,169.713577
"512",181.470001,183.210007,180.740005,181.020004,3860200,169.526291
"513",180.940002,181.529999,179.139999,179.350006,3375600,167.962341
"514",179.25,181.110001,179.029999,181.110001,3061000,169.610565
"515",183.039993,183.259995,180.940002,182.570007,3498000,170.977875
"516",182.25,185.479996,182.25,184.570007,3190300,172.850891
"517",184.779999,186.169998,184.110001,186.089996,2530700,174.274368
"518",186.860001,187.880005,185.940002,187.369995,3214200,175.473068
"519",188.770004,189.419998,183.929993,184,4405600,172.317078
"520",183.059998,183.720001,181.830002,183.600006,4138700,171.942459
"521",183.279999,183.720001,180.970001,182.169998,3666700,170.603256
"522",182.919998,187.789993,178.669998,181.770004,9489900,170.228668
"523",180.25,181.850006,176.869995,178.779999,10440100,167.428528
"524",179.550003,180.490005,176.479996,176.720001,6529200,165.499298
"525",177.289993,177.779999,175.660004,177.550003,4533800,166.276611
"526",177.710007,179.419998,177.220001,177.570007,4495900,166.295349
"527",177.550003,177.550003,175.990005,176.179993,3965200,164.993591
"528",176,176.259995,174.309998,175.279999,4176300,164.150742
"529",174.770004,175.470001,174.399994,174.75,4051600,163.654404
"530",175.240005,175.899994,174.169998,174.259995,3216400,163.195496
"531",174.789993,175.279999,173.800003,173.970001,4692800,162.923935
"532",174,174.660004,173.75,174.149994,5283000,163.092453
"533",173.929993,176.440002,173.410004,175.869995,4428800,164.703278
"534",177.279999,179.979996,177.009995,179.970001,4648600,168.542938
"535",181.110001,181.899994,179.160004,179.25,4765400,167.868683
"536",179.470001,180.919998,179.339996,180.490005,3707400,169.029938
"537",180.449997,183.339996,180.399994,182.809998,4391000,171.202637
"538",182.979996,183.410004,182,183.169998,3073500,171.53978
"539",183.929993,184.710007,182.410004,182.610001,3090800,171.015305
"540",183.440002,183.809998,182.470001,183.210007,2219100,171.577255
"541",183.070007,184.059998,182.839996,183.360001,2261700,171.717697
"542",182.130005,183.979996,182.009995,183.839996,3297900,173.263336
"543",184.589996,185.649994,184.070007,185.050003,2691000,174.403732
"544",184.550003,184.729996,179.699997,180.589996,4899800,170.200302
"545",180.600006,181.75,180.350006,181.350006,3362500,170.916626
"546",182,183.460007,181.899994,182.029999,2083900,171.557495
"547",182.119995,182.389999,179.949997,180.520004,3268100,170.134354
"548",179.75,180,178.270004,179.5,2757200,169.173065
"549",180,181.119995,179.800003,181.080002,2071500,170.662155
"550",181.669998,182.100006,180.660004,181.830002,2191800,171.369003
"551",182.520004,183.179993,181.699997,182.059998,2612100,171.58577
"552",181.990005,182.779999,180.669998,182.740005,2375300,172.226654
"553",183.270004,185.460007,182.110001,185.330002,6010500,174.667633
"554",185.979996,186.259995,183.410004,183.949997,3669200,173.367035
"555",184.059998,184.369995,182.529999,183.110001,4102800,172.575363
"556",183.380005,185.360001,182.320007,184.970001,3522400,174.328369
"557",184.440002,186.630005,184.429993,186.369995,2830200,175.647812
"558",185.960007,188.649994,185.940002,186.809998,3319600,176.0625
"559",186.25,186.460007,184.009995,185.720001,2651600,175.035172
"560",186.649994,188.880005,186.350006,187.479996,2609600,176.693954
"561",187.639999,188.660004,187.029999,187.509995,1684800,176.722229
"562",187.970001,189.449997,187.929993,189.389999,1977100,178.49408
"563",190.25,190.520004,188.910004,189.899994,2952000,178.974716
"564",190.5,190.850006,187.740005,188.389999,3195100,177.551575
"565",188.910004,188.949997,186.699997,188.350006,1797700,177.513901
"566",188.880005,189.240005,187.619995,188.350006,2512300,177.513901
"567",189.050003,190.729996,188.899994,189.869995,2324900,178.946426
"568",190.350006,191.240005,190.070007,190.710007,2438400,179.738129
"569",190.710007,191.5,189.600006,189.850006,2290100,178.927597
"570",189.399994,190.279999,188.440002,190.080002,2279500,179.144379
"571",190.559998,191.300003,188.759995,189.220001,2406800,178.333801
"572",189.279999,189.479996,188.050003,188.880005,1740400,178.013412
"573",189.589996,192.279999,189.570007,191.600006,3238800,180.57692
"574",191.770004,192.350006,190.850006,191.850006,1973500,180.812546
"575",192.5,193.070007,191.389999,191.699997,1559200,180.671173
"576",192,192.350006,191.369995,191.610001,1875000,180.586334
"577",191.770004,195,191.660004,194.910004,2918400,183.696503
"578",194,194.729996,193.380005,193.919998,1738400,182.763443
"579",194.309998,195.949997,194.119995,195.259995,2192900,184.026337
"580",195.570007,198.259995,195.339996,197.630005,3070100,186.259995
"581",196.490005,198.020004,195.619995,197.929993,2040800,186.542725
"582",198.470001,198.600006,196.539993,197.419998,2302100,186.062073
"583",197.979996,198.360001,195.399994,197.119995,3456100,185.779327
"584",198.850006,200,195.5,197.570007,6162300,186.203445
"585",195.869995,197.190002,193.949997,194.169998,4059600,182.999054
"586",194.190002,195.149994,193.320007,194.610001,2418000,183.413742
"587",195.339996,197.970001,194.75,197.520004,2915200,186.156311
"588",196.529999,199.179993,195.940002,198.899994,2371300,187.45694
"589",197.960007,199.619995,196.729996,198.039993,3072500,186.646378
"590",197.710007,199.089996,196.75,198.029999,2040900,186.636978
"591",197.119995,198.309998,196.410004,197.729996,1923600,186.354233
"592",197.059998,200.360001,197.020004,199.990005,2668800,188.484222
"593",198,199.910004,197.279999,199.029999,2809400,187.579453
"594",198.830002,199.610001,197.639999,198.009995,2787700,186.618134
"595",197.660004,199.729996,197.5,199.070007,1899000,187.617172
"596",199.360001,200.630005,198.889999,199.990005,2520500,188.484222
"597",198.860001,200.369995,198.800003,199.220001,2239600,187.758499
"598",199.220001,200.679993,198.279999,198.990005,2217400,187.541779
"599",200.889999,201.149994,199.070007,199.839996,2264600,188.34285
"600",199.520004,200.169998,198.5,199.960007,1760300,188.455933
"601",198.809998,199.429993,198.100006,198.970001,3560400,187.522919
"602",199.869995,199.899994,197.330002,197.770004,2105800,186.391937
"603",198.279999,199.380005,196.380005,196.669998,3675100,185.355225
"604",195.850006,196.699997,194.850006,196.020004,2925100,184.74263
"605",196.009995,199.419998,195.779999,199.240005,2685000,187.777374
"606",197.410004,200.029999,197.25,198.270004,3669100,187.95752
"607",198.360001,199.100006,197.320007,198.779999,3211800,188.440964
"608",199,200.300003,198.789993,199.630005,3829900,189.24675
"609",200.080002,200.559998,199.25,200.130005,4294600,189.720734
"610",200.119995,203.380005,200.029999,203.050003,4657600,192.488876
"611",203.5,206.389999,203.5,205.479996,4345000,194.79248
"612",206.100006,206.100006,199.740005,201.300003,4647500,190.82988
"613",202.300003,203.649994,201.389999,203.259995,2991400,192.687927
"614",204.490005,205.490005,203.699997,204.929993,2874000,194.271072
"615",205.199997,205.399994,203.660004,204.490005,2277800,193.854004
"616",204,205.809998,203.779999,205.289993,2715800,194.61232
"617",205.75,205.75,203.089996,203.809998,2694400,193.209351
"618",205,205.399994,203.919998,204.509995,2470900,193.87291
"619",204.619995,205,202.610001,204.550003,2328400,193.910858
"620",205,205.389999,204.100006,205.119995,2162200,194.451202
"621",205.580002,205.940002,203.979996,204.259995,4267400,193.635925
"622",204.75,205.25,203.630005,203.919998,2486800,193.313599
"623",204.800003,206.389999,204.720001,205.710007,3020900,195.010529
"624",205.490005,205.669998,204.009995,204.550003,2576000,193.910858
"625",204.669998,206.350006,204.199997,206.270004,2253500,195.541382
"626",206.899994,207.990005,206.320007,207.660004,3658200,196.8591
"627",208.860001,209.429993,206.190002,206.300003,2689500,195.569839
"628",206.75,209.580002,206.320007,209.580002,3120000,198.67923
"629",209.820007,212.869995,209.699997,212.809998,2306000,201.741226
"630",212.300003,213.009995,210.25,211.240005,1876200,200.252869
"631",211.240005,212.529999,211.229996,212.160004,1818000,201.125046
"632",211.990005,212.690002,211.470001,212.089996,1618800,201.05867
"633",212.25,213.460007,211.949997,213,1842300,201.921341
"634",214.470001,214.800003,211.610001,212.690002,1922800,201.627457
"635",212.690002,213.399994,211.270004,212.990005,1960100,201.911865
"636",213.630005,214.699997,212.690002,214.210007,2408500,203.06842
"637",213.529999,214.899994,212.149994,213.720001,2380400,202.603897
"638",213.979996,214.899994,213.360001,213.710007,1698400,202.594421
"639",214.080002,215.949997,213.330002,215.910004,2259800,204.679993
"640",215.580002,216.259995,213.800003,213.869995,2860500,202.746078
"641",213.789993,215.330002,212.520004,215,2580000,203.817337
"642",215.740005,216.25,212.639999,214.309998,2503600,203.163193
"643",213.839996,214.949997,212.270004,212.779999,2971600,201.712799
"644",212.360001,214.600006,212.309998,214.440002,3789000,203.286438
"645",217.949997,218.960007,214.490005,215.580002,5029300,204.367157
"646",216,217.419998,214.300003,214.979996,4278600,203.798355
"647",214.289993,215.210007,211.580002,212.339996,2808500,201.295654
"648",212.080002,212.710007,209.369995,210.720001,4048800,199.759918
"649",211.179993,213.130005,210.110001,211.25,3231800,200.262375
"650",211.300003,215.089996,210.889999,214.479996,3517800,203.324371
"651",213.639999,214.610001,209.429993,210.449997,3685600,199.503967
"652",210.5,214.550003,209.880005,214.080002,2970300,202.945175
"653",213.259995,217.559998,211.339996,216.830002,3767200,205.552139
"654",217.309998,219.740005,216.169998,218.009995,3724300,206.670746
"655",218.080002,221.929993,218.080002,221.149994,3784000,209.647446
"656",220.440002,220.649994,216.369995,217.160004,2338200,205.864975
"657",220,220.220001,218.039993,219.729996,2913300,208.30127
"658",218.949997,219.740005,216.380005,216.479996,3233700,205.220352
"659",216,218.479996,215.669998,218.270004,2774100,206.917236
"660",219.179993,219.820007,217.300003,218.470001,2475900,207.106827
"661",219.990005,220.210007,217.110001,218.779999,2721100,207.400711
"662",218.860001,219.919998,218.350006,218.470001,2333800,207.106827
"663",219.899994,220.789993,218.729996,220.710007,2053200,209.230316
"664",220.539993,220.889999,217.880005,219.490005,2550600,208.073792
"665",219.169998,219.470001,213.889999,214.660004,3662300,203.495026
"666",216.080002,217.179993,214.210007,216.910004,2553100,205.628006
"667",217.580002,217.899994,216.050003,216.050003,2070000,204.812698
"668",216.619995,218.210007,215.399994,218.070007,2146100,206.727661
"669",219.830002,221.020004,218.369995,220.539993,2729800,209.069153
"670",219.800003,220,216.940002,217.970001,2733700,207.725433
"671",217.929993,218.669998,216.279999,217.130005,3183100,206.924911
"672",217.5,219.259995,216.5,218.5,2252200,208.230545
"673",220.210007,220.330002,218.399994,219.490005,2752100,209.174011
"674",219.809998,220.839996,219.449997,220.029999,1976500,209.688629
"675",220.5,220.5,217.160004,217.259995,2569600,207.048813
"676",215.429993,215.429993,208.279999,209.679993,6407600,199.825058
"677",209.690002,211.550003,208.539993,210.199997,3393300,200.320618
"678",211.899994,214.029999,211.300003,212.149994,3439100,202.178986
"679",212.5,212.779999,208.949997,209.809998,3791800,199.948944
"680",209.300003,209.860001,207.330002,207.399994,3437700,197.652206
"681",208,210.839996,207.490005,209.850006,3667900,199.987061
"682",210.649994,210.880005,208.289993,210.429993,2534800,200.53981
"683",210.380005,211.830002,209.869995,210.520004,2552000,200.625595
"684",210.339996,211.779999,209.369995,209.389999,5979300,199.54866
"685",209.059998,212.470001,209.059998,211.539993,2812100,201.597641
"686",212.5,213.520004,211.550003,212.020004,3049800,202.055084
"687",212.020004,213.149994,211,212.630005,2414500,202.636414
"688",214.220001,215.669998,212.479996,212.600006,3053100,202.607834
"689",213.059998,213.630005,212.289993,213.160004,2333200,203.141525
"690",213.160004,215.360001,212.809998,214.710007,2488000,204.618637
"691",211.130005,211.699997,208.460007,209.020004,4811900,199.196091
"692",207.929993,208.479996,205.589996,206.270004,4171400,196.575317
"693",206.820007,210.029999,206.330002,210.029999,3499900,200.158615
"694",210.830002,211.710007,210.039993,211.690002,2220300,201.740585
"695",211.100006,212.869995,211.100006,211.919998,3057000,201.959778
"696",210.979996,213.139999,209.970001,211.110001,2555900,201.187866
"697",211.699997,213.470001,211.619995,212.830002,1745900,202.826996
"698",211.759995,213.130005,211.5,211.759995,1853100,201.807297
"699",213.029999,213.270004,208.669998,209.020004,3945700,199.196091
"700",208,210.020004,207.789993,208.380005,3088000,198.586151
"701",209.559998,209.720001,206.520004,207.220001,3766800,197.480698
"702",207,208.929993,206.809998,208.300003,2891400,198.509933
"703",208.5,209.490005,206.839996,206.850006,3340500,197.128098
"704",206.800003,209.050003,206.729996,208.5,3518800,198.700531
"705",209.699997,210.759995,208.440002,209.850006,3684200,199.987061
"706",205.089996,205.25,199.149994,199.270004,10265400,189.904358
"707",200.110001,201.139999,198.020004,199.210007,7943700,189.847168
"708",199.539993,199.550003,195.789993,196.020004,4955600,186.807114
"709",196.100006,196.649994,194.399994,194.610001,4773700,185.463348
"710",194.979996,195.320007,191.5,191.779999,7711400,182.766373
"711",192,193.199997,191.639999,192.619995,4454600,183.566895
"712",193.289993,197,191.679993,196.889999,6332600,187.6362
"713",197.399994,198,195.630005,196.699997,4961000,187.455109
"714",197.779999,197.970001,193.699997,193.940002,4192400,184.824844
"715",190.160004,190.75,187.550003,188.660004,17662100,179.793015
"716",189.649994,193,189.449997,192.179993,10496000,183.147568
"717",193.300003,195.270004,193.050003,194.179993,6473500,185.053558
"718",195.720001,196,192.320007,193.080002,4820200,184.00528
"719",194.600006,194.779999,193.220001,193.610001,3499400,184.510361
"720",193.630005,194.25,192.5,192.639999,2746700,183.585953
"721",193,193.860001,192.770004,193.279999,2930600,184.195847
"722",193.770004,195.089996,193.509995,195,3405000,185.835022
"723",195.229996,195.5,193.160004,194,3173900,184.882034
"724",194.570007,194.789993,193.309998,193.970001,2991300,184.853439
"725",194.199997,195.720001,193.860001,194.279999,3420300,185.14888
"726",194.199997,194.399994,193.009995,193.440002,2910500,184.348343
"727",193.589996,194.970001,193.539993,194.130005,3131300,185.005936
"728",194.279999,194.660004,192.259995,192.350006,3509500,183.309586
"729",193.190002,193.419998,192.149994,193.139999,2417700,184.062439
"730",193.940002,194.320007,191.600006,191.889999,3999600,182.871216
"731",192,194.029999,191.949997,194.009995,3877200,184.891541
"732",194.259995,196.669998,193.919998,196.300003,4133000,187.073929
"733",196.509995,196.539993,194.270004,194.479996,2815500,186.527222
"734",195.380005,195.589996,193.779999,195.179993,3197500,187.198608
"735",194.300003,195.039993,192.350006,193.119995,3745300,185.222839
"736",193.589996,194.470001,192.889999,194.309998,2217200,186.364166
"737",194.5,194.5,193.139999,194.210007,2819600,186.26828
"738",194.550003,195.740005,194.110001,195.350006,3095100,187.361664
"739",195.660004,196.350006,194.289993,194.679993,2227500,186.71904
"740",194.619995,195.389999,194.279999,194.949997,2470100,186.978012
"741",195.669998,195.75,194.259995,194.720001,2490300,186.757416
"742",195.25,197.169998,194.910004,196.309998,3024700,188.282394
"743",196.039993,197.330002,195.339996,197.119995,2077900,189.059265
"744",197.589996,198.160004,196.479996,197.880005,3650100,189.788223
"745",197.600006,198.720001,196.449997,196.520004,3338200,188.48381
"746",196.600006,196.789993,194.710007,195.630005,4287700,187.630219
"747",195.460007,197.179993,195.25,197.059998,3345700,189.00174
"748",198.550003,199,196.649994,197.139999,6415500,189.078445
"749",197.539993,197.539993,196.029999,196.199997,2388900,188.17688
"750",195.929993,197.139999,195.669998,196.669998,1152500,188.627686
"751",196.610001,197.160004,196.160004,197.059998,1809600,189.00174
"752",197.330002,198.470001,197.179993,198.169998,2263900,190.06633
"753",197.580002,197.800003,195.940002,196.910004,2242400,188.857864
"754",196.800003,197.949997,196.559998,197.610001,2278700,189.529251
"755",198,200.800003,197.809998,200.789993,3554200,192.579193
"756",199.389999,200.550003,198.850006,200.080002,2767600,191.898239
"757",199.600006,202.770004,199.350006,202.330002,4660400,194.056229
"758",201.869995,202.679993,200.509995,202.630005,4047400,194.343964
"759",202.619995,206.690002,202.199997,205.910004,5284200,197.489868
"760",206.860001,209.369995,206.100006,208.350006,5971600,199.830048
"761",208.440002,208.949997,207.270004,207.270004,2336400,198.79422
"762",207.380005,207.779999,205.759995,206.509995,2784200,198.065292
"763",205.460007,207.649994,205.460007,207.320007,2622700,198.842178
"764",207.320007,210.350006,207.320007,209.770004,3369400,201.191986
"765",210.110001,211.110001,209.220001,210.850006,2726700,202.227814
"766",211.419998,212.770004,211.350006,211.979996,3540400,203.31163
"767",211.369995,212.259995,210.220001,211.160004,4100500,202.525131
"768",213.160004,213.660004,211.410004,211.440002,2757400,202.793701
"769",210.539993,213.5,208.619995,213.419998,3378200,204.692719
"770",214.179993,214.179993,210.899994,211.240005,3106300,202.601883
"771",207.839996,210.610001,207.300003,209.339996,3389300,200.779572
"772",209.889999,212.210007,209.860001,210.389999,3855200,201.786652
"773",211.690002,216.419998,210.800003,214.440002,5734800,205.671021
"774",214,216.740005,212.830002,216.179993,3560700,207.339874
"775",215.520004,217.100006,213.139999,213.970001,3920800,205.220245
"776",214.990005,216.880005,214.229996,215.179993,3539200,206.380753
"777",216.110001,216.690002,214.25,214.619995,3367900,205.843674
"778",215.639999,215.779999,213.009995,214.369995,2911400,205.603882
"779",214.720001,214.820007,212.639999,212.869995,2903300,204.165207
"780",212.559998,212.839996,211.089996,211.610001,2421600,202.956741
"781",211.339996,213.279999,211.25,213.210007,2318800,204.491333
"782",214,215.860001,213.649994,215.729996,2694500,206.908295
"783",216,217.470001,215.110001,217.460007,2844900,208.567505
"784",216.710007,218.389999,216.190002,217.419998,2853400,208.529144
"785",217.5,217.839996,216.380005,217.089996,1720400,208.212631
"786",215.919998,217.039993,215.669998,216.149994,2712600,207.311081
"787",216.809998,216.919998,215.610001,215.630005,2229500,206.812347
"788",216.149994,216.649994,212.779999,215.080002,2869400,206.284851
"789",215.240005,216.369995,214.300003,215.869995,2791200,207.042542
"790",210.580002,215.179993,210.110001,213.520004,4218800,204.788635
"791",214.580002,216.830002,211.149994,212.100006,5053700,203.426712
"792",212.889999,214.559998,209.75,210.100006,4190800,201.508484
"793",207.699997,210,200.929993,201,6406200,192.780594
"794",196,198.440002,188.809998,194.169998,11324000,187.395309
"795",193.809998,202.550003,193.179993,202.550003,6154200,195.482925
"796",202,205.669998,197.160004,199.509995,5115200,192.548981
"797",201.929993,207.160004,200.899994,207.020004,4260400,199.796967
"798",202.639999,203.910004,196.330002,198.320007,4107200,191.400513
"799",192.899994,199.580002,191.210007,198.860001,6360100,191.921677
"800",187.669998,194.470001,184.100006,186.860001,7788500,180.340332
"801",190.949997,200,187.889999,199.860001,5835200,192.886795
"802",192.940002,195.740005,185.830002,188.25,5625100,181.681839
"803",174.779999,179.839996,169.380005,170.130005,9079300,164.194077
"804",178.259995,179.470001,168.199997,177.130005,8042600,170.949829
"805",157.100006,161.919998,147.630005,149.009995,9341300,143.810974
"806",148.020004,149.479996,135,147.619995,13708200,142.469467
"807",137.5,141.710007,124.230003,137.300003,12627600,132.509537
"808",135.199997,154.839996,128.210007,149.5,12773400,144.28389
"809",153.589996,161.539993,147.770004,148.490005,1.2e+07,143.309097
"810",142.949997,153.210007,136.5,137.100006,10660400,132.316498
"811",149,162.979996,146.100006,161.949997,11678400,156.299484
"812",165,171.360001,159.220001,162.979996,9708700,157.293533
"813",163.990005,170.929993,161,167.350006,8259900,161.511063
"814",162.779999,169.740005,159.220001,164.009995,6441400,158.287598
"815",164.919998,170.309998,163.570007,168.130005,5621700,162.26387
"816",166.839996,169.509995,165,165.350006,4519900,159.580856
"817",160.220001,161.440002,156.350006,158.169998,4668900,152.651367
"818",155,161.949997,155,161.5,4803200,155.865173
"819",160.309998,162.229996,156.149994,160.330002,5050400,154.735992
"820",169.199997,177.869995,168.240005,177.039993,8330900,170.862976
"821",184.529999,185.190002,175.160004,175.589996,7848300,169.463562
"822",175.009995,179.419998,174.100006,177.490005,5665700,171.297287
"823",180.729996,185.460007,179.619995,183.699997,4901300,177.290604
"824",182.679993,182.850006,176.910004,180.119995,3182500,173.83551
"825",183.75,184.490005,181.839996,183.990005,3863800,177.57048
"826",178.740005,180.970001,177.270004,177.839996,4961500,171.635056
"827",177,179.910004,172.270004,179.5,7120800,173.237152
"828",182.320007,186.809998,180.229996,186.100006,6467600,179.606873
"829",184.449997,185.779999,181.550003,181.649994,3856500,175.312119
"830",177.369995,179.389999,176.100006,177.580002,4758300,171.38414
"831",180.75,187.729996,180.75,186.479996,4243600,179.973618
"832",186.160004,187.330002,181.320007,182.039993,5050100,175.688522
"833",183.259995,184.350006,180.860001,184.020004,3319600,177.599442
"834",185.149994,188.369995,184.770004,185.889999,4048200,179.404205
"835",190,190,185.570007,185.929993,3805000,179.442795
"836",188.529999,190.410004,186.880005,187.820007,3465200,181.266876
"837",182,188.309998,180.759995,187.559998,7127200,181.015915
"838",184,185.539993,182.149994,182.660004,3764800,176.286896
"839",181.309998,182.460007,178.869995,181.869995,4027100,175.52446
"840",183.529999,183.860001,179.110001,179.240005,3828400,172.986237
"841",180.600006,181.119995,176.860001,176.970001,3916900,170.795456
"842",179.5,181.559998,178.300003,181.119995,3039600,174.800613
"843",183.199997,183.429993,179.910004,181.229996,3411600,174.906769
"844",179.369995,182.880005,178.520004,180.880005,2631300,174.569
"845",181.970001,182.589996,176.440002,176.539993,3610600,170.380417
"846",176.179993,176.570007,171.009995,172.820007,4729100,166.790222
"847",170.199997,175.660004,167.850006,175.410004,4868400,169.289871
"848",173.050003,174.710007,171.679993,173.809998,6879600,167.745682
"849",180.059998,181.149994,178.110001,179.830002,4653000,173.555618
"850",180.119995,181.460007,178.070007,179.570007,3365000,173.304733
"851",182,184.600006,180.570007,184.100006,4920800,177.676666
"852",184.179993,185.479996,182.110001,185.080002,2913600,178.622467
"853",184.479996,185.350006,183.179993,184.410004,2475200,177.975845
"854",189.589996,190.660004,184.240005,184.839996,3990900,178.390839
"855",188.740005,188.75,185.270004,187.720001,3993400,181.170349
"856",189.419998,190.479996,186.720001,188.729996,3567600,182.145096
"857",187.429993,188.699997,185.710007,186.320007,5717200,181.018112
"858",186.710007,187.839996,185.600006,187.410004,2168200,182.077103
"859",188.399994,188.559998,186.089996,187.589996,3125500,182.251984
"860",188.470001,193.809998,188.089996,193.289993,3881500,187.789764
"861",192.320007,194.259995,191.619995,193.240005,3469100,187.741211
"862",198,200.149994,196.270004,197.160004,4728300,191.549652
"863",195.679993,202.729996,195.639999,202.649994,4443900,196.883438
"864",200.369995,201.570007,199.009995,199.520004,3728600,193.842514
"865",199.130005,199.559998,195.669998,195.800003,3459900,190.228378
"866",190.899994,192.910004,186.330002,187.509995,5796000,182.17424
"867",191.669998,191.669998,185.449997,189.169998,4108600,183.787033
"868",184.600006,190.119995,184.139999,189.490005,4499000,184.097916
"869",192,193.5,187.509995,190.320007,5434800,184.904312
"870",191.919998,192.880005,190.419998,190.789993,3154100,185.360931
"871",190.009995,190.740005,187.889999,189.490005,3153300,184.097916
"872",192.289993,192.360001,186.529999,186.559998,6267700,181.251282
"873",186,187.770004,184.889999,187.460007,3223200,182.125687
"874",189.550003,189.729996,186.320007,186.619995,2951900,181.30957
"875",184.960007,185.710007,181.339996,184.289993,4146600,179.045853
"876",183.509995,184.080002,180.330002,182.759995,3145200,177.559402
"877",182.369995,182.809998,178.880005,179.740005,5107400,174.625366
"878",180.570007,182.830002,179.169998,182.800003,2622200,177.598267
"879",182.919998,185.199997,181.889999,184.470001,3163100,179.220764
"880",184.949997,186.440002,183.720001,184.660004,2193800,179.405365
"881",187,187,182.860001,183.520004,2690200,178.297791
"882",186,188.720001,184.139999,188.5,3171500,183.136078
"883",187.369995,187.850006,185.25,185.820007,2399600,180.532349
"884",185.5,187.229996,184.75,185.850006,2776400,180.561478
"885",186.220001,186.589996,182.619995,184.330002,2333500,179.084732
"886",183.779999,185.440002,183.009995,184.880005,2714100,179.619095
"887",185.600006,188.949997,184.710007,184.919998,3221600,179.657959
