"","FB.Open","FB.High","FB.Low","FB.Close","FB.Volume","FB.Adjusted"
"443",161.460007,161.460007,157.350006,158.850006,25739600,158.850006
"444",159.210007,160.899994,156.199997,157.330002,25744000,157.330002
"445",155.539993,158.339996,154.389999,157.25,24046000,157.25
"446",157.690002,160.589996,157.419998,157.899994,18844400,157.899994
"447",156.820007,157.690002,151.309998,151.380005,30610000,151.380005
"448",150.130005,154.809998,149.160004,153.350006,35338900,153.350006
"449",156.729996,156.889999,151.300003,153.740005,25293500,153.740005
"450",153.320007,155.570007,152.550003,153.520004,15433500,153.520004
"451",155.399994,159.460007,155.009995,158.779999,19180100,158.779999
"452",159.559998,160.490005,157.949997,159.419998,17592000,159.419998
"453",158.509995,158.660004,153.279999,154.919998,21675100,154.919998
"454",155.860001,157.350006,153.550003,154.050003,19761300,154.050003
"455",154.759995,157.339996,154.460007,154.779999,15424700,154.779999
"456",151.220001,154.770004,150.850006,154.389999,19095000,154.389999
"457",154.279999,154.649994,145.600006,146.039993,27744600,146.039993
"458",147.729996,152.210007,147,150.949997,22105700,150.949997
"459",145.820007,149,143.800003,145.369995,31303300,145.369995
"460",148.5,148.830002,139.029999,142.089996,31336800,142.089996
"461",139.940002,146.639999,139.740005,146.220001,50528300,146.220001
"462",155,156.399994,148.960007,151.789993,60101300,151.789993
"463",151.520004,152.75,149.350006,151.75,25640800,151.75
"464",151.800003,154.130005,148.960007,150.350006,24708700,150.350006
"465",150.100006,150.190002,147.440002,148.679993,15971200,148.679993
"466",149.309998,150.970001,148,149.940002,16667100,149.940002
"467",151.570007,153.009995,149.830002,151.529999,21877400,151.529999
"468",150.490005,150.940002,146.740005,147.869995,24145800,147.869995
"469",146.75,147.759995,144.070007,144.960007,17326900,144.960007
"470",144.479996,145.039993,140.490005,141.550003,18542100,141.550003
"471",142,144.880005,141.619995,142.160004,15141700,142.160004
"472",143.699997,145.580002,141.550003,144.220001,22068400,144.220001
"473",142.330002,144.839996,140.830002,143.850006,30320300,143.850006
"474",141.070007,141.770004,137.770004,139.529999,37250600,139.529999
"475",137.610001,137.75,131.210007,131.550003,44362700,131.550003
"476",127.029999,134.160004,126.849998,132.429993,41939500,132.429993
"477",134.399994,137.190002,134.130005,134.820007,25469700,134.820007
"478",133.649994,134.5,131.259995,131.729996,11886100,131.729996
"479",133,137,132.779999,136.380005,24263600,136.380005
"480",135.75,136.610001,133.710007,135,20750300,135
"481",136.279999,136.789993,131.850006,136.759995,29847500,136.759995
"482",135.919998,139.990005,135.660004,138.679993,24238700,138.679993
"483",138.259995,140.970001,137.360001,140.610001,25732600,140.610001
"484",143,143.679993,140.759995,141.089996,24819200,141.089996
"485",140.729996,143.389999,137.160004,137.929993,30307400,137.929993
"486",133.820007,139.699997,133.669998,139.630005,28218100,139.630005
"487",139.25,140.869995,136.660004,137.419998,21195500,137.419998
"488",139.600006,143.050003,139.009995,141.850006,26422200,141.850006
"489",143.880005,143.880005,141.100006,142.080002,20300300,142.080002
"490",143.080002,147.190002,142.509995,144.5,23696900,144.5
"491",145.570007,145.850006,143.190002,145.009995,18148600,145.009995
"492",143.339996,146.009995,142.509995,144.059998,21785800,144.059998
"493",143.080002,144.919998,138.419998,140.190002,24334000,140.190002
"494",141.080002,145.929993,139.830002,143.660004,24709100,143.660004
"495",141.210007,144.910004,132.5,133.240005,57404900,133.240005
"496",130.699997,135.570007,130,133.399994,40297900,133.399994
"497",133.389999,134.899994,123.419998,124.949997,56901500,124.949997
"498",123.099998,129.740005,123.019997,124.059998,22066000,124.059998
"499",126,134.240005,125.889999,134.179993,39723400,134.179993
"500",132.440002,134.990005,129.669998,134.520004,31202500,134.520004
"501",135.339996,135.919998,132.199997,133.199997,22627600,133.199997
"502",134.449997,134.639999,129.949997,131.089996,24625300,131.089996
"503",128.990005,137.509995,128.559998,135.679993,28146200,135.679993
"504",134.690002,137.169998,131.119995,131.740005,22717900,131.740005
"505",134.009995,138,133.75,137.949997,29002100,137.949997
"506",137.559998,138.869995,135.910004,138.050003,20089300,138.050003
"507",139.889999,143.139999,139.539993,142.529999,26263800,142.529999
"508",142.949997,144.699997,141.270004,144.229996,22205900,144.229996
"509",143.080002,144.559998,140.839996,144.199997,16125000,144.199997
"510",143.149994,145.360001,142.570007,143.800003,12908000,143.800003
"511",142,146.570007,141.270004,145.389999,20520300,145.389999
"512",146.009995,150.679993,145.990005,148.949997,24069000,148.949997
"513",149,149.649994,147,147.539993,18025700,147.539993
"514",146.949997,149,146.5,148.300003,15787900,148.300003
"515",149.75,152.429993,148.550003,150.039993,31029600,150.039993
"516",149.199997,151.529999,146.369995,147.570007,22378700,147.570007
"517",148.279999,148.800003,143.059998,144.300003,20098400,144.300003
"518",144.639999,146.440002,142.520004,145.830002,20955500,145.830002
"519",147.479996,149.830002,146.539993,149.009995,22237200,149.009995
"520",148.050003,148.960007,146.210007,147.470001,15508500,147.470001
"521",148.089996,148.100006,143.429993,144.190002,17632100,144.190002
"522",146.220001,150.949997,145.699997,150.419998,44613200,150.419998
"523",165.600006,171.679993,165,166.690002,77233600,166.690002
"524",165.839996,169.100006,165.660004,165.710007,30806500,165.710007
"525",165.699997,169.300003,163.619995,169.25,20036000,169.25
"526",169.149994,171.979996,168.690002,171.160004,22557000,171.160004
"527",171.199997,172.470001,169.270004,170.490005,13281200,170.490005
"528",168.199997,169.240005,165.25,166.380005,17517600,166.380005
"529",164.470001,167.369995,164.210007,167.330002,12561400,167.330002
"530",167.899994,168.300003,165.080002,165.789993,12811200,165.789993
"531",166.860001,168.339996,164.5,165.039993,16292300,165.039993
"532",165.380005,166.220001,163.729996,164.070007,14205100,164.070007
"533",163.190002,164.869995,162.25,163.949997,12755200,163.949997
"534",164.509995,164.699997,160.860001,162.5,15504400,162.5
"535",160.5,164.149994,160.330002,162.289993,14345400,162.289993
"536",162.25,163.720001,161.25,162.559998,11770700,162.559998
"537",161.929993,162.240005,159.589996,160.039993,15607800,160.039993
"538",160.580002,162.410004,160.309998,161.889999,15858500,161.889999
"539",163.070007,166.070007,162.899994,164.619995,18737100,164.619995
"540",164.339996,166.240005,163.800003,164.130005,13784100,164.130005
"541",162.899994,163.929993,160.410004,162.809998,12697500,162.809998
"542",162.369995,163.5,160.860001,161.449997,11114200,161.449997
"543",162.600006,163.130005,161.690002,162.279999,11097800,162.279999
"544",163.899994,167.5,163.830002,167.369995,18894700,167.369995
"545",167.369995,171.880005,166.550003,171.259995,28187900,171.259995
"546",172.899994,173.570007,171.270004,172.509995,21531700,172.509995
"547",171.5,171.740005,167.610001,169.130005,18306500,169.130005
"548",166.199997,169.619995,165.970001,169.600006,13184800,169.600006
"549",171.600006,174.300003,171.580002,172.070007,18884000,172.070007
"550",172.089996,173.800003,171.220001,171.919998,12155300,171.919998
"551",172.320007,174.029999,172.119995,173.369995,11973300,173.369995
"552",169.759995,171.149994,168.160004,170.169998,18037400,170.169998
"553",167.160004,167.580002,162.509995,165.979996,37135400,165.979996
"554",163.570007,163.899994,159.279999,160.470001,37524200,160.470001
"555",161.479996,163.820007,160.820007,161.570007,25611500,161.570007
"556",161.5,166.119995,161.240005,165.440002,20211500,165.440002
"557",164.889999,166.389999,163.75,166.080002,16223000,166.080002
"558",165.649994,167.419998,164.089996,164.339996,16389200,164.339996
"559",163,166.539993,162,166.289993,12631200,166.289993
"560",167.350006,169.449997,166.350006,167.679993,15437900,167.679993
"561",167.850006,168.940002,164.789993,165.869995,10620300,165.869995
"562",164.570007,166.720001,163.330002,165.550003,10443000,165.550003
"563",166.389999,167.190002,164.809998,166.690002,13455500,166.690002
"564",167.830002,168.899994,167.279999,168.699997,10381500,168.699997
"565",170.139999,174.899994,169.550003,174.199997,23946500,174.199997
"566",174.5,177.960007,172.949997,173.539993,27391100,173.539993
"567",176.020004,178,175.529999,176.020004,17847700,176.020004
"568",176.880005,177,175.100006,175.720001,9594100,175.720001
"569",175.210007,175.5,174.229996,174.929993,7297400,174.929993
"570",175.619995,179.190002,175.550003,177.580002,19751000,177.580002
"571",178.179993,178.789993,176.539993,177.820007,11701500,177.820007
"572",178.240005,178.399994,177,177.509995,8071000,177.509995
"573",178,179.630005,177.949997,179.100006,12329800,179.100006
"574",178.5,180.5,176.869995,179.649994,10834800,179.649994
"575",179,180.169998,178.300003,178.869995,11215200,178.869995
"576",179.600006,180.740005,178.360001,178.779999,9973700,178.779999
"577",178.800003,178.880005,177.339996,178.279999,11655600,178.279999
"578",178.25,181.669998,178.25,181.440002,13389900,181.440002
"579",182.740005,184.220001,181.479996,183.779999,19954800,183.779999
"580",184.490005,185.139999,181.649994,182.580002,37289900,182.580002
"581",196.979996,198.479996,192.119995,193.259995,54148800,193.259995
"582",192.5,192.899994,189.089996,191.490005,22075000,191.490005
"583",190.949997,195.410004,190.649994,194.779999,19641300,194.779999
"584",194.190002,197.389999,192.279999,193.399994,23494700,193.399994
"585",194.779999,196.179993,193.009995,193.029999,15996600,193.029999
"586",193,194,189.75,192.529999,13209500,192.529999
"587",194.380005,196.160004,193.710007,195.470001,14575400,195.470001
"588",191.240005,194.279999,190.550003,193.880005,13994900,193.880005
"589",192.539993,192.899994,187.850006,189.770004,16253000,189.770004
"590",189.389999,190.720001,188.550003,189.539993,12505700,189.539993
"591",187.199997,189.770004,186.259995,188.649994,12967000,188.649994
"592",188.25,190,184.589996,188.339996,12578500,188.339996
"593",183.5,185.429993,180.839996,181.539993,16833300,181.539993
"594",182.520004,183.490005,178.100006,180.729996,17628100,180.729996
"595",180.419998,187.279999,180.020004,186.270004,16746900,186.270004
"596",185.050003,188.580002,185.050003,186.990005,12953100,186.990005
"597",184.839996,187.580002,184.279999,185.300003,10485400,185.300003
"598",181.880005,184.229996,181.369995,182.720001,10352000,182.720001
"599",184.570007,185.699997,183.889999,184.820007,7502800,184.820007
"600",184.729996,186.740005,183.610001,185.320007,9213800,185.320007
"601",182.419998,183.899994,179.669998,180.869995,12768800,180.869995
"602",182.330002,183.630005,180.830002,181.059998,8807700,181.059998
"603",181.539993,184.710007,181.449997,184.309998,14843300,184.309998
"604",183.5,184.559998,181.350006,182.190002,12797700,182.190002
"605",183.080002,183.479996,180.889999,183.009995,8581500,183.009995
"606",180.279999,180.539993,177.160004,177.470001,15226500,177.470001
"607",175,175.050003,161.009995,164.149994,56059600,164.149994
"608",163.710007,168.279999,160.839996,167.5,46044300,167.5
"609",167.479996,168.720001,164.630005,168.169998,19758300,168.169998
"610",168.300003,169.699997,167.229996,168.330002,12446400,168.330002
"611",170.169998,173.869995,168.839996,173.350006,16917300,173.350006
"612",174.75,177.860001,173.800003,174.820007,14767900,174.820007
"613",178.479996,179.979996,176.789993,178.100006,15266600,178.100006
"614",178.380005,179.270004,172.880005,175.039993,17699800,175.039993
"615",175.529999,178.029999,174.610001,177.470001,12253600,177.470001
"616",180.509995,181.839996,180,181.330002,16773700,181.330002
"617",185.009995,189.5,184.410004,189.009995,29459900,189.009995
"618",194,194.529999,187.279999,188.470001,37571400,188.470001
"619",187,188.100006,184.550003,187.479996,21417100,187.479996
"620",190.949997,191.160004,187.639999,189.529999,14635700,189.529999
"621",188.75,192,188.75,191.139999,22751200,191.139999
"622",192.419998,193.979996,191.570007,192.600006,15509000,192.600006
"623",192.880005,193.139999,188.130005,188.839996,16750300,188.839996
"624",189.539993,190.759995,187.309998,187.660004,12808600,187.660004
"625",189.880005,198.880005,188.270004,189.5,11159000,189.5
"626",190.550003,193.199997,189.940002,193,16378900,193
"627",195.210007,195.279999,191.929993,193,14181800,193
"628",193,195,192.710007,195,9050000,195
"629",194.160004,197.399994,194.160004,197.199997,10246100,197.199997
"630",196.179993,197.070007,194.169998,196.399994,11164100,196.399994
"631",195.190002,196.679993,193.639999,195.759995,9723900,195.759995
"632",194.970001,199.460007,194.889999,199.210007,14698600,199.210007
"633",200,202.960007,199.669998,202.729996,20571700,202.729996
"634",203.259995,203.800003,200.210007,201.229996,13678500,201.229996
"635",199.679993,205.300003,199.160004,204.869995,15366300,204.869995
"636",204.25,205.330002,201.820007,203.910004,16030300,203.910004
"637",203.889999,205.470001,203.100006,203.839996,12132700,203.839996
"638",204.179993,204.360001,201.589996,201.800003,12083700,201.800003
"639",200.149994,202.470001,199.380005,200.779999,11937900,200.779999
"640",202.179993,202.330002,198.070007,198.360001,12098300,198.360001
"641",199.910004,202.570007,198.809998,202.320007,13589000,202.320007
"642",202.839996,204.240005,200.960007,202.360001,14583700,202.360001
"643",197.630005,204.809998,197.220001,204.660004,32532500,204.660004
"644",206.699997,208.660004,198.259995,200.710007,39889900,200.710007
"645",200.190002,202.880005,196.25,199.75,24434000,199.75
"646",199,199.630005,195.300003,195.940002,16530800,195.940002
"647",195.389999,198.710007,193.5,197.039993,11903600,197.039993
"648",196.949997,198.759995,192.679993,194.229996,14593500,194.229996
"649",194.169998,198.470001,190.880005,192.729996,17777000,192.729996
"650",191.100006,192.619995,188.070007,189.020004,15297000,189.020004
"651",184.690002,185.669998,179.339996,181.729996,23086700,181.729996
"652",183.690002,185.789993,183.089996,184.509995,18035700,184.509995
"653",183.600006,186.369995,181.220001,185.149994,15833200,185.149994
"654",186.619995,190.339996,184.050003,190.160004,14828900,190.160004
"655",190,190.979996,187.119995,187.850006,11058800,187.850006
"656",186.850006,187.589996,184.460007,185.369995,10930900,185.369995
"657",185.520004,191.380005,185.369995,188.449997,13577000,188.449997
"658",185.800003,185.990005,179.309998,179.710007,18903700,179.710007
"659",180.949997,183.199997,180.029999,182.589996,12925900,182.589996
"660",183.75,185.100006,182.360001,183.699997,12654600,183.699997
"661",186.009995,187.5,184.850006,186.169998,9691200,186.169998
"662",185.449997,186,182.389999,183.809998,10083400,183.809998
"663",185,185.899994,183.139999,183.550003,8398200,183.550003
"664",183.429993,184.110001,179.910004,182.039993,10821400,182.039993
"665",180.839996,183.130005,176.660004,177.75,17323400,177.75
"666",179.399994,180.5,178.240005,180.360001,8773600,180.360001
"667",181.929993,184.039993,181.009995,181.300003,14399600,181.300003
"668",180.529999,181.949997,178.919998,181.759995,9386100,181.759995
"669",183.770004,186.080002,183.470001,185.570007,10128700,185.570007
"670",186.779999,186.800003,183.460007,185.669998,10774500,185.669998
"671",184,185.669998,182.110001,182.389999,9779400,182.389999
"672",184.649994,187.75,183.889999,187.139999,11308000,187.139999
"673",188.529999,191.360001,187.940002,190.899994,13876700,190.899994
"674",190.210007,190.210007,186.350006,187.490005,15226800,187.490005
"675",187.729996,188.979996,185.850006,188.759995,14722400,188.759995
"676",187.440002,188.100006,184.550003,186.169998,15455900,186.169998
"677",186.460007,189.440002,186.080002,188.490005,11761700,188.490005
"678",189.860001,190.929993,187.229996,187.470001,11419800,187.470001
"679",187.330002,187.970001,186.539993,187.190002,11441100,187.190002
"680",186.929993,187.789993,185.770004,186.220001,8444800,186.220001
"681",186.660004,188.320007,185.539993,188.080002,9671100,188.080002
"682",188.089996,189.080002,186.009995,188.139999,9681900,188.139999
"683",188.660004,191.100006,188.149994,190.139999,10392700,190.139999
"684",190.660004,193.100006,188.119995,189.929993,19934200,189.929993
"685",189.339996,190.100006,185.210007,186.820007,13327600,186.820007
"686",187.979996,188.039993,180.389999,181.279999,18546600,181.279999
"687",181.449997,183.419998,177.869995,182.800003,18068300,182.800003
"688",181.330002,181.399994,177.669998,180.110001,16083300,180.110001
"689",180.490005,180.759995,175.660004,177.100006,14656200,177.100006
"690",177.869995,178.669998,176.850006,178.080002,10740000,178.080002
"691",179.149994,179.839996,174.880005,175.809998,17073000,175.809998
"692",174.839996,176.529999,173.089996,174.600006,16151700,174.600006
"693",175.570007,179.839996,173.630005,179.380005,16086300,179.380005
"694",179.550003,180.979996,178.100006,180.449997,10430200,180.449997
"695",180,181.179993,178.089996,179.679993,9178300,179.679993
"696",178.259995,180.369995,177.720001,177.75,9466900,177.75
"697",179.160004,180.720001,177.940002,179.850006,7556900,179.850006
"698",180.320007,181.610001,179.169998,180.029999,8605000,180.029999
"699",182.149994,186.490005,182.139999,184.190002,14930500,184.190002
"700",184.199997,184.619995,182.570007,183.279999,7006000,183.279999
"701",183.800003,190.380005,183.660004,188.889999,15039100,188.889999
"702",188.320007,189.699997,186.899994,189.550003,10516900,189.550003
"703",190.300003,190.839996,188.770004,190.389999,9603000,190.389999
"704",190.229996,191.490005,183.919998,185.850006,16874200,185.850006
"705",187.039993,189.910004,186.75,189.759995,8122600,189.759995
"706",190,190.649994,181.5,182.339996,19537600,182.339996
"707",182.009995,186.380005,182,186.149994,12300400,186.149994
"708",184.619995,186.729996,182.800003,186.380005,11413500,186.380005
"709",185.830002,189,185.089996,187.889999,8061200,187.889999
"710",187.199997,189.529999,185.080002,189.399994,13657900,189.399994
"711",191.690002,192.529999,188.470001,189.309998,13574900,189.309998
"712",189.559998,190.449997,185.979996,188.25,28734600,188.25
"713",196.699997,198.089996,188.25,191.649994,42286500,191.649994
"714",192.850006,194.110001,189.910004,193.619995,21711800,193.619995
"715",194.550003,197.369995,193.809998,194.720001,16371300,194.720001
"716",195.369995,195.75,193.600006,194.320007,9942000,194.320007
"717",194.029999,194.369995,191.350006,191.550003,10973000,191.550003
"718",191.910004,193.440002,189.470001,190.419998,13473000,190.419998
"719",190,192.339996,189.699997,190.839996,10760800,190.839996
"720",189.929993,190.080002,188.539993,189.610001,8631200,189.610001
"721",190,195.059998,189.740005,194.470001,17615500,194.470001
"722",194.699997,195.699997,192.740005,193.190002,10860700,193.190002
"723",192.929993,194.029999,191.449997,193.149994,9040500,193.149994
"724",194.259995,195.300003,193.380005,195.100006,11524300,195.100006
"725",194.559998,198.630005,193.050003,197.399994,16167200,197.399994
"726",197.399994,200,196.860001,199.320007,19056800,199.320007
"727",198.580002,199.589996,195.429993,197.509995,12355400,197.509995
"728",197.419998,199.089996,196.860001,197.929993,12131000,197.929993
"729",198.380005,199.300003,197.619995,198.820007,9959800,198.820007
"730",199.520004,200.970001,199.25,199.789993,15272300,199.789993
"731",200,200.149994,198.039993,198.970001,11735500,198.970001
"732",199.899994,203.139999,199.419998,202,12736600,202
"733",201.600006,203.800003,201.210007,201.639999,7985200,201.639999
"734",202.130005,202.179993,198.050003,199.699997,11503400,199.699997
"735",197.600006,198.929993,195.080002,198.820007,11595300,198.820007
"736",200,200.029999,198.050003,198.710007,8456300,198.710007
"737",199.860001,201.289993,198.210007,199.360001,9740400,199.360001
"738",200.5,201.570007,200.059998,201.050003,12270600,201.050003
"739",200.649994,203.139999,200.210007,201.339996,11954800,201.339996
"740",201.660004,202.050003,200.149994,200.869995,9475700,200.869995
"741",200.279999,202.630005,200.279999,202.259995,8036800,202.259995
"742",202.350006,203.660004,194.100006,196.75,23734800,196.75
"743",196.399994,196.800003,193.169998,194.110001,18798000,194.110001
"744",195.270004,199.119995,194.809998,197.919998,14911500,197.919998
"745",198.839996,199,196.130005,198.389999,10175700,198.389999
"746",200.089996,204.300003,200.089996,202.5,23274400,202.5
"747",202.779999,206.300003,202.509995,206.059998,16514600,206.059998
"748",207.479996,207.710007,203.429993,206.300003,27306900,206.300003
"749",206.699997,208.589996,205.679993,206.179993,13348900,206.179993
"750",206.300003,206.789993,205,205.119995,6046300,205.119995
"751",205.570007,207.820007,205.309998,207.789993,9350700,207.789993
"752",208.669998,208.929993,206.589996,208.100006,10284200,208.100006
"753",207.860001,207.899994,203.899994,204.410004,10524300,204.410004
"754",204,205.559998,203.600006,205.25,8953500,205.25
"755",206.75,209.789993,206.270004,209.779999,12077100,209.779999
"756",207.210007,210.399994,206.949997,208.669998,11188400,208.669998
"757",206.699997,212.779999,206.520004,212.600006,17058900,212.600006
"758",212.820007,214.580002,211.75,213.059998,14912400,213.059998
"759",213,216.240005,212.610001,215.220001,13475000,215.220001
"760",217.539993,218.380005,216.279999,218.300003,12642800,218.300003
"761",219.199997,219.880005,217.419998,218.059998,12119400,218.059998
"762",219.600006,221.970001,219.210007,221.910004,14463400,221.910004
"763",221.610001,222.380005,218.630005,219.059998,13288900,219.059998
"764",220.610001,221.679993,220.139999,221.149994,10036500,221.149994
"765",222.570007,222.630005,220.389999,221.770004,10015300,221.770004
"766",222.029999,222.289993,220.529999,222.139999,15905900,222.139999
"767",222.160004,222.369995,219.119995,221.440002,14275800,221.440002
"768",222.309998,222.75,221.279999,221.320007,12212800,221.320007
"769",220.75,221.490005,219.270004,219.759995,11195000,219.759995
"770",220.800003,221.779999,216.110001,217.940002,11905800,217.940002
"771",213.100006,216.059998,212.5,214.869995,13810700,214.869995
"772",216.139999,218.740005,213.520004,217.789993,13413800,217.789993
"773",221.440002,224.199997,218.449997,223.229996,33181300,223.229996
"774",206.529999,211.429993,204.75,209.529999,48775500,209.529999
"775",208.429993,208.690002,201.059998,201.910004,31359900,201.910004
"776",203.440002,205.139999,202.5,204.190002,15495600,204.190002
"777",206.619995,210.600006,205.199997,209.830002,19628900,209.830002
"778",212.509995,212.729996,208.710007,210.110001,12538200,210.110001
"779",210.470001,211.190002,209.339996,210.850006,10567500,210.850006
"780",210.300003,212.820007,209.929993,212.330002,12242500,212.330002
"781",211.520004,213.800003,210.660004,213.059998,11856400,213.059998
"782",210.190002,210.860001,206.509995,207.190002,25030800,207.190002
"783",207.850006,211.220001,207.399994,210.759995,13813700,210.759995
"784",209.520004,214.330002,209.179993,213.139999,15396600,213.139999
"785",214,214.929993,212.649994,214.179993,10741700,214.179993
"786",213.550003,217.979996,213.399994,217.800003,15609200,217.800003
"787",217.990005,218.320007,216.110001,217.490005,12135100,217.490005
"788",216.520004,218.770004,212.949997,214.580002,13109200,214.580002
"789",213.479996,214.240005,208.830002,210.179993,14092300,210.179993
"790",201.800003,203.649994,198.169998,200.720001,23080100,200.720001
"791",202.25,203.5,195.949997,196.770004,21433500,196.770004
"792",197.190002,201.210007,195.490005,197.199997,16524500,197.199997
"793",191.820007,195.880005,189.5,189.75,21682600,189.75
"794",182.699997,192.740005,181.820007,192.470001,32568900,192.470001
"795",194.029999,196.570007,188.850006,196.440002,24949000,196.440002
"796",196.220001,197.240005,183.970001,185.889999,27984100,185.889999
"797",189.169998,191.830002,186.389999,191.759995,23062500,191.759995
"798",186.779999,188.990005,183.889999,185.169998,19333400,185.169998
"799",178.330002,183.779999,176.259995,181.089996,24559600,181.089996
"800",169.600006,175,165.190002,169.5,29949000,169.5
"801",174.669998,178.289993,169.5,178.190002,24517800,178.190002
"802",174.009995,175.880005,167.660004,170.240005,20373900,170.240005
"803",159.539993,166.600006,154.339996,154.470001,43266300,154.470001
"804",163.529999,170.789993,157.600006,170.279999,35028600,170.279999
"805",152.320007,159.130005,143.100006,146.009995,39120400,146.009995
"806",150.740005,153.940002,140,149.419998,34255600,149.419998
"807",139.75,148.179993,137.100006,146.960007,37553100,146.960007
"808",146.619995,159.929993,144.800003,153.130005,39862300,153.130005
"809",156.020004,159.270004,148,149.729996,32568400,149.729996
"810",149.660004,152.309998,142.25,148.100006,29830800,148.100006
"811",155.210007,161.309998,152.570007,160.979996,30440400,160.979996
"812",158.919998,162.990005,153.059998,156.210007,35184300,156.210007
"813",158.25,164,157.020004,163.339996,26556800,163.339996
"814",158.199997,160.089996,154.75,156.789993,24879900,156.789993
"815",159.179993,166.75,158.059998,165.949997,22515200,165.949997
"816",165.479996,170.929993,164.199997,166.800003,23676300,166.800003
"817",161.619995,164.149994,158.039993,159.600006,19507600,159.600006
"818",159.100006,161.350006,155.919998,158.190002,20886300,158.190002
"819",157.149994,157.910004,150.830002,154.179993,25983300,154.179993
"820",160.149994,166.199997,158.509995,165.550003,28453600,165.550003
"821",171.789993,173.389999,166.009995,168.830002,31411900,168.830002
"822",171.25,175,167.740005,174.279999,21664200,174.279999
"823",175.899994,177.080002,171.570007,175.190002,23534300,175.190002
"824",173.669998,175,169.449997,174.789993,19355400,174.789993
"825",178.979996,181.229996,176.619995,178.169998,21011800,178.169998
"826",175.190002,178.190002,172.820007,176.970001,17423000,176.970001
"827",177.949997,178.050003,172.509995,176.25,23593200,176.25
"828",179.199997,180.279999,176.660004,179.240005,20974800,179.240005
"829",177.410004,180.5,176.770004,178.240005,16110700,178.240005
"830",175.25,175.380005,168.339996,170.800003,24850500,170.800003
"831",178.449997,184.779999,178.139999,182.279999,33242000,182.279999
"832",184.080002,187.050003,183.149994,185.130005,21426600,185.130005
"833",183.229996,190.410004,180.830002,190.070007,28792000,190.070007
"834",192.660004,193.75,187.410004,187.5,29197800,187.5
"835",188.660004,189.199997,182.559998,182.910004,21731000,182.910004
"836",190.929993,196.910004,190,194.190002,45954500,194.190002
"837",206.919998,209.690002,201.570007,204.710007,46230100,204.710007
"838",201.600006,207.279999,199.050003,202.270004,30415600,202.270004
"839",200.199997,205.910004,198.759995,205.259995,19250700,205.259995
"840",207.020004,210.380005,206.5,207.070007,21071200,207.070007
"841",208.119995,211.600006,206.660004,208.470001,21857000,208.470001
"842",211.160004,211.600006,209.039993,211.259995,15152000,211.259995
"843",212.240005,213.210007,210.850006,212.350006,12506000,212.350006
"844",210.889999,215,210.369995,213.179993,12911900,213.179993
"845",213.289993,215.279999,210,210.100006,14704600,210.100006
"846",209.429993,210.779999,202.110001,205.100006,20684600,205.100006
"847",202.559998,206.929993,200.690002,206.809998,17178900,206.809998
"848",205.270004,211.339996,204.119995,210.880005,19383200,210.880005
"849",212.149994,214.639999,210.940002,213.190002,20151900,213.190002
"850",213.270004,220.490005,212.830002,216.880005,31843200,216.880005
"851",223.5,231.339996,223.190002,229.970001,50162900,229.970001
"852",234.720001,237.199997,231.199997,231.389999,47782600,231.389999
"853",231.509995,235.990005,228.740005,234.910004,33925600,234.910004
"854",239.770004,240.899994,231.669998,232.199997,33178300,232.199997
"855",229.070007,230.559998,221.130005,229.139999,34697600,229.139999
"856",224.300003,231.630005,224,225.460007,29377200,225.460007
"857",225.199997,227.490005,222.880005,225.089996,23241500,225.089996
"858",224.589996,232.440002,223.5,231.910004,18223800,231.910004
"859",230.940002,233,226.559998,232.720001,20919000,232.720001
"860",232.110001,232.649994,228.529999,230.160004,15380300,230.160004
"861",229.559998,231.630005,224.610001,226.289993,17041500,226.289993
"862",226.710007,231.350006,225.309998,230.770004,16750400,230.770004
"863",229.029999,231.550003,227.410004,231.399994,15466500,231.399994
"864",231.520004,239.770004,230.410004,238.669998,27462900,238.669998
"865",240.960007,241.210007,235.279999,236.729996,20720700,236.729996
"866",229.940002,232.889999,223.550003,224.429993,26708200,224.429993
"867",229.899994,231.660004,224.5,228.580002,22091400,228.580002
"868",225.089996,233.770004,224.800003,232.5,15340300,232.5
"869",237.139999,238.460007,233,235.649994,15236700,235.649994
"870",235,237.589996,231.729996,235.529999,19578100,235.529999
"871",234.990005,236.139999,232.149994,235.940002,15782500,235.940002
"872",237.789993,240.830002,235.550003,238.789993,30081300,238.789993
"873",238.559998,240.699997,236.910004,239.220001,18917800,239.220001
"874",241.279999,245.190002,239.860001,242.240005,24017900,242.240005
"875",241.199997,243.220001,232.679993,234.020004,20834900,234.020004
"876",234.619995,237.300003,232.740005,235.679993,18704300,235.679993
"877",232.639999,233.089996,215.399994,216.080002,76343900,216.080002
"878",209.75,220.75,207.110001,220.639999,58514300,220.639999
"879",220.589996,227.5,218.470001,227.070007,33927100,227.070007
"880",228.5,239,227.559998,237.550003,43399700,237.550003
"881",239,240,232.610001,233.419998,30633600,233.419998
"882",233.759995,240.399994,232.270004,240.279999,26206200,240.279999
"883",239.410004,247.649994,238.820007,240.860001,27887800,240.860001
"884",238.110001,246.990005,236.589996,243.580002,29791300,243.580002
"885",245,246.529999,239.240005,244.5,22174900,244.5
"886",243.690002,245.490005,239.320007,245.070007,22982700,245.070007
"887",247.009995,250.149994,238.419998,239,24674900,239
"888",236.759995,240.330002,232.029999,239.729996,23378100,239.729996
"889",241.550003,244.820007,238.050003,240.279999,19133600,240.279999
