"","MHK.Open","MHK.High","MHK.Low","MHK.Close","MHK.Volume","MHK.Adjusted"
"455",150.990005,151.229996,148.100006,148.380005,939100,148.380005
"456",146.300003,151.600006,143.679993,151.210007,1842700,151.210007
"457",150.419998,153.880005,147.279999,147.509995,1518400,147.509995
"458",148.990005,151.789993,148.509995,151.070007,1778200,151.070007
"459",124.059998,126.43,113.449997,115.029999,9601800,115.029999
"460",115.849998,119.389999,114.889999,116.279999,5546900,116.279999
"461",116.050003,124.139999,115.400002,123.940002,3092900,123.940002
"462",125.419998,128.619995,123.209999,124.730003,2217300,124.730003
"463",125.43,132.729996,124.910004,131.710007,2452600,131.710007
"464",132.410004,133.289993,128.539993,131.779999,1641200,131.779999
"465",131.289993,132.220001,126.870003,127.93,1185400,127.93
"466",127.620003,129.440002,125.910004,126.550003,1319800,126.550003
"467",127.989998,127.989998,124.540001,126.389999,849700,126.389999
"468",125.260002,128.639999,123.519997,127.230003,1600300,127.230003
"469",127.059998,128.759995,123.830002,125.650002,981100,125.650002
"470",124.260002,125.040001,121.349998,121.529999,887900,121.529999
"471",122.230003,125.959999,121.849998,123.25,1070700,123.25
"472",124.510002,125.849998,121.260002,121.410004,1097400,121.410004
"473",120.650002,124.699997,119.089996,123.730003,1221100,123.730003
"474",123.440002,124.550003,122.379997,123.519997,657200,123.519997
"475",123.900002,125.160004,122.339996,124.360001,1177300,124.360001
"476",122.529999,127.480003,122.529999,124.599998,738700,124.599998
"477",125.25,128.190002,124.599998,126.349998,683400,126.349998
"478",125.849998,127.910004,125.309998,126.839996,224600,126.839996
"479",128.910004,129.919998,127.440002,128.75,850200,128.75
"480",128.029999,129.449997,125.75,126.5,811800,126.5
"481",126.290001,131.210007,122.75,130.889999,1042000,130.889999
"482",129.850006,130.919998,126.110001,127.379997,760300,127.379997
"483",127.339996,128.279999,126.120003,128.059998,822400,128.059998
"484",130.229996,130.690002,124.669998,126.309998,1725200,126.309998
"485",125.629997,126.860001,121.129997,121.300003,1091800,121.300003
"486",118.230003,123.199997,116.669998,123.010002,1487600,123.010002
"487",122.199997,122.5,119.120003,120.440002,1114500,120.440002
"488",120.150002,121.370003,118.25,119.980003,1233700,119.980003
"489",122.110001,122.690002,118.690002,119.25,999400,119.25
"490",120.709999,122.949997,118.830002,118.910004,1231400,118.910004
"491",119.529999,119.959999,117.68,118.199997,780400,118.199997
"492",117.080002,119.470001,116.279999,116.980003,872800,116.980003
"493",116.480003,119.720001,115,115.75,938200,115.75
"494",116.5,119.900002,115.940002,118.379997,1173900,118.379997
"495",118.279999,123.82,116.459999,116.970001,1226300,116.970001
"496",116.339996,118.790001,114.300003,115.5,1180600,115.5
"497",116.199997,118.639999,112.82,113.209999,1747500,113.209999
"498",112.050003,114.480003,110.790001,111.309998,540700,111.309998
"499",111.620003,117.199997,109.349998,117.099998,1006000,117.099998
"500",115.43,117.860001,112.639999,117.860001,777500,117.860001
"501",118.220001,119.309998,115.760002,117.199997,762200,117.199997
"502",118.07,119.489998,115.150002,116.959999,698800,116.959999
"503",114.940002,119.769997,114.360001,118.599998,1192400,118.599998
"504",117.57,118.309998,115.580002,116.900002,651600,116.900002
"505",118.529999,123.57,118.449997,122.129997,1041600,122.129997
"506",122.650002,125.860001,121.150002,124.150002,1033300,124.150002
"507",125.720001,125.989998,122.330002,123.059998,895500,123.059998
"508",122.75,128.149994,122.739998,127.410004,1041300,127.410004
"509",126.809998,127.540001,125.400002,126.589996,671200,126.589996
"510",123.690002,126.010002,122.400002,125.669998,813300,125.669998
"511",125.080002,127.5,124.550003,126.010002,865700,126.010002
"512",125,125.559998,121.309998,124.040001,796100,124.040001
"513",124.419998,125.279999,122.739998,123.099998,688400,123.099998
"514",122.699997,124.68,122.089996,124.18,1174000,124.18
"515",125.190002,126.699997,124.019997,126.620003,739000,126.620003
"516",125.699997,127.309998,124,126.720001,1199000,126.720001
"517",127.410004,127.709999,123.230003,124.730003,785400,124.730003
"518",124.830002,127.220001,124.220001,127.150002,621900,127.150002
"519",128.559998,129.169998,126.230003,127.559998,1116600,127.559998
"520",126.779999,128.389999,125.879997,128,891300,128
"521",128,128.210007,126.129997,127.040001,1689000,127.040001
"522",127.5,127.690002,124.400002,125.790001,1251500,125.790001
"523",125.620003,128.839996,125.279999,128.789993,1536000,128.789993
"524",127.790001,129.889999,127.18,128.779999,987900,128.779999
"525",128.869995,129.100006,127.279999,127.879997,904900,127.879997
"526",127.970001,129.479996,126.449997,126.900002,1608500,126.900002
"527",126.440002,127.720001,125.540001,127.43,1220100,127.43
"528",127.459999,128.970001,126.010002,128.199997,1723700,128.199997
"529",136.139999,136.820007,132.089996,135.779999,3807500,135.779999
"530",135.570007,138.460007,129.360001,137.979996,2428400,137.979996
"531",138.619995,143.970001,138.5,143.139999,1781100,143.139999
"532",143,143.169998,139.149994,139.410004,1144000,139.410004
"533",138.75,139.279999,136.830002,138.800003,888900,138.800003
"534",139.800003,141.070007,138.889999,139.210007,855800,139.210007
"535",138.600006,141.160004,138,139.710007,793800,139.710007
"536",140.169998,141.070007,139.119995,139.770004,812000,139.770004
"537",139.770004,140.820007,138.880005,140.029999,777800,140.029999
"538",140.199997,141.259995,139.860001,140.5,608000,140.5
"539",141.100006,142.740005,141.100006,141.399994,707800,141.399994
"540",140.550003,141.720001,139.789993,140.020004,605800,140.020004
"541",140,140.380005,138.5,138.600006,683300,138.600006
"542",138.419998,138.419998,135.770004,136.119995,599600,136.119995
"543",137.710007,139.270004,136.880005,137.479996,749200,137.479996
"544",138.339996,139.009995,136.399994,138.229996,1028400,138.229996
"545",137.75,138.320007,135.100006,135.169998,692000,135.169998
"546",135,136.169998,132.850006,133.330002,650900,133.330002
"547",132.779999,132.910004,129.039993,129.610001,1359100,129.610001
"548",129.199997,132.220001,128.789993,132.080002,1052600,132.080002
"549",131.809998,133.440002,131.75,133.110001,501600,133.110001
"550",133.410004,134.059998,132.960007,133.259995,564100,133.259995
"551",133.369995,133.899994,132.740005,133,680100,133
"552",132.050003,132.289993,128.460007,129.259995,966200,129.259995
"553",129.229996,129.869995,128.039993,128.570007,970500,128.570007
"554",129.039993,129.850006,128.130005,129.509995,545300,129.509995
"555",129.759995,130.699997,127.489998,127.900002,509500,127.900002
"556",127.599998,128.190002,124.279999,126.019997,646800,126.019997
"557",125.68,128.869995,125.68,128.139999,523000,128.139999
"558",127.660004,128.470001,124.510002,124.860001,698200,124.860001
"559",124.910004,125.75,123.459999,124.75,627600,124.75
"560",124.690002,126.239998,123.300003,125.260002,875400,125.260002
"561",125.830002,127.959999,125.190002,126.129997,1004400,126.129997
"562",126.400002,127.790001,124.589996,125.980003,758900,125.980003
"563",125.800003,127.440002,124.449997,126.150002,681500,126.150002
"564",127.040001,128.759995,126.510002,127.879997,537200,127.879997
"565",127.519997,128.639999,127.050003,127.360001,399600,127.360001
"566",128.080002,128.25,126.580002,126.82,745100,126.82
"567",126.699997,129.789993,126.419998,129.690002,532600,129.690002
"568",130.25,132.020004,129.979996,131.589996,379400,131.589996
"569",131.399994,132.830002,130.649994,132.75,532100,132.75
"570",132.710007,132.710007,130.639999,131.309998,595700,131.309998
"571",131,132.240005,129.119995,131.199997,646500,131.199997
"572",130.919998,132.059998,130.710007,131.399994,320900,131.399994
"573",132.190002,133.339996,130.75,132.130005,467100,132.130005
"574",131.800003,133.589996,131.449997,131.580002,691300,131.580002
"575",131.860001,132.520004,129.240005,131.100006,587500,131.100006
"576",131.5,132.429993,130.380005,130.869995,395800,130.869995
"577",130.649994,131.940002,130.070007,131.770004,615400,131.770004
"578",131.039993,132.179993,130.889999,131.399994,709900,131.399994
"579",131.869995,134.330002,131.539993,134.139999,880600,134.139999
"580",133.979996,134.800003,132.470001,134.160004,1232200,134.160004
"581",133,134.130005,130.139999,130.710007,1318400,130.710007
"582",128.880005,130.089996,118.25,127,1971800,127
"583",127.209999,131.520004,126.879997,130.559998,720900,130.559998
"584",134.369995,137.039993,133.020004,136.25,1411800,136.25
"585",136.789993,138.490005,135.320007,135.350006,808100,135.350006
"586",135.589996,138.149994,135.380005,135.830002,675800,135.830002
"587",137.039993,139.440002,136.110001,139.089996,413700,139.089996
"588",136.460007,138.339996,135.100006,137.779999,615700,137.779999
"589",136.630005,138.119995,134.899994,136.460007,807500,136.460007
"590",136.169998,136.820007,133.949997,134.039993,400800,134.039993
"591",132.809998,133.779999,130.979996,132.839996,497100,132.839996
"592",133.029999,135.580002,130.839996,135.360001,515900,135.360001
"593",132.830002,133.089996,130.050003,131.160004,774200,131.160004
"594",131.169998,135.119995,130.779999,134.210007,599600,134.210007
"595",132.889999,136.130005,131.210007,135.970001,543900,135.970001
"596",137.679993,141.490005,136.889999,140.309998,1248000,140.309998
"597",139.270004,141.630005,138.350006,138.690002,669200,138.690002
"598",137.740005,137.949997,136.589996,137.119995,691100,137.119995
"599",137.580002,141.039993,137.440002,141.029999,560200,141.029999
"600",139.729996,140.710007,138.130005,140.490005,657800,140.490005
"601",139.490005,141.869995,138.259995,141.710007,933800,141.710007
"602",142.399994,146.470001,142.029999,145.899994,1264600,145.899994
"603",145.820007,145.880005,141.429993,141.449997,1020500,141.449997
"604",140.830002,140.830002,137.429993,138.539993,644600,138.539993
"605",139.529999,140.850006,138.470001,140.580002,511100,140.580002
"606",138.179993,138.179993,134.960007,135.550003,942400,135.550003
"607",135.440002,138.970001,134.690002,138.320007,737100,138.320007
"608",139.839996,145.139999,139.539993,145.100006,883500,145.100006
"609",145.949997,146.789993,143.330002,145.529999,556600,145.529999
"610",145.320007,147.429993,144.460007,147.139999,699600,147.139999
"611",147.770004,148.830002,146.350006,146.949997,637000,146.949997
"612",147.889999,149.5,147.229996,149.059998,529700,149.059998
"613",150.5,151.080002,148.529999,149.130005,916700,149.130005
"614",149.309998,150,148,149,576300,149
"615",150,150.639999,148.679993,150.610001,579600,150.610001
"616",151.389999,152.839996,149.610001,152.289993,750800,152.289993
"617",152.229996,152.509995,150.130005,150.220001,687300,150.220001
"618",151.419998,153.539993,149.369995,150.660004,482800,150.660004
"619",151.050003,151.300003,148.25,149.100006,918400,149.100006
"620",150.300003,150.419998,147,148.449997,717500,148.449997
"621",148.660004,148.660004,145.970001,146.029999,1150400,146.029999
"622",146.729996,146.960007,144.720001,145.929993,609800,145.929993
"623",145.520004,146.190002,142.169998,142.399994,768200,142.399994
"624",142.380005,142.380005,140.360001,141.75,802700,141.75
"625",142.600006,145.179993,141.559998,145.089996,421900,145.089996
"626",145.089996,147.649994,145.089996,147.470001,704600,147.470001
"627",149,150.889999,148.259995,150.710007,562000,150.710007
"628",150.539993,151.520004,149.020004,151.470001,389100,151.470001
"629",152.119995,153.300003,150.899994,153.25,207300,153.25
"630",152.220001,152.350006,150.410004,151.399994,325200,151.399994
"631",151.300003,152.119995,150.110001,150.270004,593700,150.270004
"632",149.720001,150.660004,147.860001,149.880005,364400,149.880005
"633",150.350006,150.559998,147.960007,148.600006,325200,148.600006
"634",149.190002,149.190002,146.080002,148.960007,301800,148.960007
"635",149.589996,151.710007,148.639999,151.130005,443600,151.130005
"636",151.639999,151.850006,148.600006,149.580002,334500,149.580002
"637",149.740005,151.380005,149.350006,150.039993,413100,150.039993
"638",150.509995,151.350006,149.25,150.949997,614600,150.949997
"639",150.889999,154.710007,149,154.509995,1040500,154.509995
"640",154.460007,155.259995,152.830002,152.979996,758400,152.979996
"641",153.729996,153.949997,151.300003,151.809998,829400,151.809998
"642",152.960007,154.039993,151.369995,153.979996,372400,153.979996
"643",153.089996,154.860001,152.460007,154.440002,662300,154.440002
"644",154.539993,156.600006,154.130005,156.360001,1008200,156.360001
"645",138,140.559998,127.269997,128.839996,4420300,128.839996
"646",127.459999,127.459999,123.839996,124.480003,2400100,124.480003
"647",124.900002,126.129997,122.269997,125.25,1353000,125.25
"648",125.169998,126.720001,123.690002,124.690002,901600,124.690002
"649",124.389999,125.32,121.379997,122.389999,941400,122.389999
"650",122,122.809998,120.330002,120.379997,759800,120.379997
"651",119.18,120.580002,117.360001,118.239998,1038200,118.239998
"652",118.800003,119.199997,116.599998,117.529999,804400,117.529999
"653",116.199997,118.800003,115.550003,118.449997,985400,118.449997
"654",118.550003,119.300003,117.080002,117.959999,850900,117.959999
"655",118.400002,118.629997,116.599998,116.769997,540200,116.769997
"656",116.110001,116.440002,113.779999,113.93,747200,113.93
"657",114.32,118.120003,113.629997,114.809998,655400,114.809998
"658",113.150002,114.519997,111.57,112.459999,972500,112.459999
"659",112.279999,112.650002,109.709999,110.449997,943400,110.449997
"660",110.449997,112.650002,108.93,111.339996,667200,111.339996
"661",112.779999,115.309998,112.57,114.07,917400,114.07
"662",113.519997,114.07,111.93,113.029999,667100,113.029999
"663",117.260002,117.349998,115.540001,115.980003,693500,115.980003
"664",116.050003,116.900002,114.279999,116.300003,442000,116.300003
"665",115.32,116.07,111.519997,112.089996,639700,112.089996
"666",113.339996,114.339996,112.190002,113.580002,709900,113.580002
"667",114.370003,114.370003,111.580002,112.580002,534500,112.580002
"668",112.040001,113.830002,111.029999,113.18,376900,113.18
"669",114.739998,117.459999,114.599998,116.709999,652600,116.709999
"670",117.849998,119.779999,117.589996,118.889999,661200,118.889999
"671",116.82,117.040001,113.040001,114.339996,725600,114.339996
"672",114.989998,116.089996,114.720001,115.010002,458400,115.010002
"673",116.419998,118.68,116.199997,117.830002,532400,117.830002
"674",118.419998,119.980003,117.82,118.809998,444800,118.809998
"675",119.589996,122.07,119.370003,121.290001,644700,121.290001
"676",121.050003,126.43,120.910004,125.900002,704700,125.900002
"677",126.849998,129.800003,123.129997,129.080002,665000,129.080002
"678",129.850006,129.850006,125.099998,125.410004,760200,125.410004
"679",123.019997,126.790001,121.199997,125.650002,508900,125.650002
"680",125.629997,125.760002,122,122.449997,846600,122.449997
"681",121.620003,122.5,121.010002,122.199997,807200,122.199997
"682",122.459999,123.540001,121.190002,122.940002,606700,122.940002
"683",123.129997,125,122.540001,124.230003,605900,124.230003
"684",124.529999,125.480003,122.57,123.389999,958000,123.389999
"685",122.07,123.5,121.279999,121.699997,580600,121.699997
"686",121.699997,122.599998,119.830002,120.139999,833600,120.139999
"687",121.010002,122.43,120.610001,122.230003,603300,122.230003
"688",122.260002,123.400002,121.339996,121.519997,467000,121.519997
"689",122.779999,124.769997,122.68,123.580002,540200,123.580002
"690",123.800003,125.169998,123.720001,124.07,396100,124.07
"691",125.029999,126.18,121.089996,121.269997,531900,121.269997
"692",120.410004,120.860001,117.519997,118.980003,825100,118.980003
"693",119.32,122.07,118.970001,121.949997,1053800,121.949997
"694",122.639999,124.120003,122,124.059998,648900,124.059998
"695",122.910004,126.029999,122.870003,124.059998,1064700,124.059998
"696",122.919998,124.120003,121.610001,122.309998,604900,122.309998
"697",123.360001,123.480003,122.459999,123.129997,635900,123.129997
"698",123.589996,123.919998,122.93,123.410004,593900,123.410004
"699",124.720001,126.389999,124.099998,124.419998,664900,124.419998
"700",121.57,123.769997,120.760002,123.260002,473500,123.260002
"701",123.489998,125.690002,123.290001,125.010002,508100,125.010002
"702",125.449997,127.290001,125.139999,125.550003,588200,125.550003
"703",126.300003,126.860001,124.370003,125.080002,536800,125.080002
"704",124.669998,125.540001,123.110001,125.169998,724300,125.169998
"705",126,126.919998,125.160004,125.870003,824200,125.870003
"706",126.18,126.790001,125.209999,125.900002,958600,125.900002
"707",126.230003,128.979996,125.5,128.5,1042400,128.5
"708",127.800003,130.809998,127.169998,129.919998,1472800,129.919998
"709",137.619995,146.660004,136,144.130005,3327700,144.130005
"710",145.779999,146.839996,144.149994,145.199997,1604900,145.199997
"711",145.149994,145.970001,144.320007,144.690002,835900,144.690002
"712",143.710007,144.800003,141.399994,144.330002,795400,144.330002
"713",143.600006,143.600006,138.440002,143.380005,928300,143.380005
"714",143.610001,144.190002,142.020004,143.029999,771300,143.029999
"715",144.25,147.880005,143.699997,147.429993,1043800,147.429993
"716",148.149994,149.699997,146.910004,148.699997,910600,148.699997
"717",148.429993,150.220001,146.729996,150.169998,726100,150.169998
"718",151.050003,153.050003,150.479996,152.119995,1036500,152.119995
"719",152.139999,152.649994,151.309998,152.029999,817700,152.029999
"720",150.860001,152.720001,149.690002,150.059998,818300,150.059998
"721",150.259995,151.029999,147.190002,148.929993,749300,148.929993
"722",147.899994,147.899994,145.639999,147.110001,653200,147.110001
"723",146.440002,146.820007,143.110001,143.220001,755700,143.220001
"724",143.970001,144.220001,140.029999,140.309998,911300,140.309998
"725",140.649994,142.589996,139.600006,141.839996,815200,141.839996
"726",142.289993,142.289993,138.660004,138.729996,632500,138.729996
"727",139.029999,141.610001,137.449997,140.009995,594600,140.009995
"728",139.330002,140.339996,138.559998,138.820007,459500,138.820007
"729",139.949997,140.720001,139.220001,140.270004,498600,140.270004
"730",140.779999,142.479996,140.75,141.429993,649500,141.429993
"731",141.789993,142.960007,140.740005,141.5,709900,141.5
"732",141.440002,141.929993,140.600006,141.259995,426100,141.259995
"733",140.910004,141.309998,138.919998,139.369995,246200,139.369995
"734",139.869995,139.869995,137.300003,137.649994,563800,137.649994
"735",135.839996,135.960007,133.419998,133.860001,648900,133.860001
"736",133.600006,136.529999,133.470001,134.830002,629600,134.830002
"737",135.199997,138.199997,134.919998,138.009995,819900,138.009995
"738",140.270004,141.399994,138.449997,138.720001,720200,138.720001
"739",138.699997,140.440002,138.440002,138.880005,654900,138.880005
"740",138.160004,138.490005,133.070007,133.539993,711500,133.539993
"741",133.089996,136.940002,133.089996,136.669998,475400,136.669998
"742",137.330002,139.729996,136.520004,139.059998,463100,139.059998
"743",138.699997,139.520004,137.080002,137.940002,402000,137.940002
"744",138,139.449997,137.309998,137.350006,387600,137.350006
"745",136.720001,137.779999,134.949997,135.309998,505000,135.309998
"746",135.729996,136.460007,134.850006,136.029999,443900,136.029999
"747",136,136.449997,135.320007,136.020004,359900,136.020004
"748",137.320007,138.009995,135.740005,136.690002,686000,136.690002
"749",136.479996,137.789993,134.509995,134.550003,328300,134.550003
"750",134.850006,135.429993,134.360001,135.139999,153800,135.139999
"751",134.979996,135.440002,133.369995,134.470001,226100,134.470001
"752",134.839996,135.160004,134.139999,134.419998,280300,134.419998
"753",134.580002,136.369995,133.940002,135.380005,319200,135.380005
"754",135.380005,136.860001,135.039993,136.380005,318500,136.380005
"755",136.550003,137.449997,134.039993,134.789993,585200,134.789993
"756",133.309998,133.470001,130.029999,130.949997,843700,130.949997
"757",130.25,132.130005,129.009995,131,1035300,131
"758",131.649994,132.169998,127.660004,128.009995,739600,128.009995
"759",128.220001,129.119995,127.080002,127.610001,594400,127.610001
"760",128.309998,128.539993,126.43,126.75,658300,126.75
"761",127.019997,128.229996,125.940002,127,723400,127
"762",127,129.929993,126.989998,129.919998,654700,129.919998
"763",129.779999,133,129.440002,132.580002,916800,132.580002
"764",132.470001,137.639999,132.009995,137.5,973100,137.5
"765",139.800003,141.279999,138.889999,140.649994,819000,140.649994
"766",140.720001,141.149994,139.009995,139.699997,772900,139.699997
"767",138.639999,141.550003,138.380005,141.289993,827400,141.289993
"768",141.910004,142.059998,140.369995,141.190002,619200,141.190002
"769",140.490005,144.050003,139.710007,143.809998,797400,143.809998
"770",143.029999,144.369995,140.809998,141.860001,530500,141.860001
"771",139.020004,141.149994,137.350006,139.919998,620000,139.919998
"772",141.029999,141.800003,139.520004,139.970001,380900,139.970001
"773",140.240005,140.820007,135.190002,135.529999,499200,135.529999
"774",134.100006,135.460007,132.970001,135.149994,532300,135.149994
"775",135.679993,135.679993,131.149994,131.679993,484800,131.679993
"776",132.220001,133.679993,131.259995,133.169998,572600,133.169998
"777",134.979996,135.919998,132.880005,133.119995,465900,133.119995
"778",133.190002,136.259995,133.119995,133.970001,782600,133.970001
"779",135.110001,135.820007,130.490005,130.5,508200,130.5
"780",129.940002,129.940002,126.959999,127.010002,432800,127.010002
"781",126.599998,128.100006,125.209999,127.300003,577000,127.300003
"782",127.57,129.279999,127.080002,128.25,712300,128.25
"783",129.539993,133.830002,129.5,133.179993,672600,133.179993
"784",132.100006,133.75,131.800003,132.639999,688800,132.639999
"785",132.759995,142.610001,128.009995,137.979996,2264600,137.979996
"786",136.800003,139.309998,131.229996,131.419998,1082400,131.419998
"787",132.039993,133.160004,130.710007,131.330002,778100,131.330002
"788",131.240005,135.580002,130.789993,134.169998,769300,134.169998
"789",133.979996,135.089996,133.119995,135,833700,135
"790",131.860001,132.300003,128.270004,128.789993,887500,128.789993
"791",129.889999,131.25,124.769997,125.360001,966700,125.360001
"792",125.790001,129.210007,125.379997,125.830002,1283400,125.830002
"793",122.769997,128.039993,121.959999,123.339996,1044300,123.339996
"794",119.669998,125.25,118.550003,121.150002,1615500,121.150002
"795",121.589996,122.620003,118.949997,120.860001,1223000,120.860001
"796",120.900002,121.660004,116.599998,117.220001,1304400,117.220001
"797",119,123.209999,117.839996,123.169998,798100,123.169998
"798",119.43,121.400002,118.870003,119.699997,683000,119.699997
"799",115.709999,119.879997,115.349998,118.57,1049500,118.57
"800",112.32,115.889999,110.059998,112.379997,979300,112.379997
"801",115.550003,117.220001,112.379997,117.199997,851500,117.199997
"802",115.050003,116.199997,108,108.5,1163900,108.5
"803",103.290001,104.830002,97.419998,97.43,1231900,97.43
"804",101.419998,102.730003,90.32,96.480003,1663600,96.480003
"805",87.580002,95.129997,81.330002,85.43,1332900,85.43
"806",86.75,89.400002,83.559998,85.870003,1219400,85.870003
"807",81.470001,81.809998,59.880001,65.050003,1463100,65.050003
"808",64.389999,67.779999,58.5,66.379997,1785500,66.379997
"809",66.620003,67.639999,58.23,58.66,1745700,58.66
"810",58.700001,64.529999,56.619999,63.330002,1289200,63.330002
"811",66.980003,77.629997,66.010002,77.290001,1183600,77.290001
"812",77.480003,86.349998,71.779999,82.370003,1410100,82.370003
"813",83.599998,85.360001,79.919998,82.290001,1177000,82.290001
"814",81.580002,82,76.300003,78.040001,1117800,78.040001
"815",78.400002,81.519997,75,80.150002,1101600,80.150002
"816",79.169998,79.620003,75.949997,76.239998,1034600,76.239998
"817",72.669998,74.379997,65.739998,66.919998,1218300,66.919998
"818",68.779999,71.93,63.509998,64.860001,1639000,64.860001
"819",64.860001,67.059998,60.049999,62.009998,1078300,62.009998
"820",65.230003,74.169998,65,73.349998,1360600,73.349998
"821",80.080002,84.669998,76.160004,81.18,1613400,81.18
"822",80.730003,86.089996,78.360001,85.089996,1083800,85.089996
"823",87.260002,90.940002,86.25,88.010002,941100,88.010002
"824",87.129997,87.129997,81.629997,83.410004,516500,83.410004
"825",84.910004,85.720001,80.720001,82.739998,639000,82.739998
"826",77.93,79.870003,76.400002,79.300003,579100,79.300003
"827",76.540001,76.970001,72.379997,74.739998,934000,74.739998
"828",79.169998,80.809998,78.389999,79.599998,1212300,79.599998
"829",75.900002,78.489998,74.970001,76.239998,590600,76.239998
"830",73.5,75.269997,72.510002,73.050003,721400,73.050003
"831",75.160004,76.150002,73.510002,75.059998,570100,75.059998
"832",76.129997,78.550003,76.019997,77.32,980800,77.32
"833",77.790001,80.360001,77.129997,78.959999,1090800,78.959999
"834",80.269997,84.410004,79.5,83.739998,953000,83.739998
"835",86.519997,88.269997,85.580002,87.510002,878800,87.510002
"836",90.849998,94.629997,90.18,93.019997,844700,93.019997
"837",90.639999,90.900002,87.589996,87.720001,477100,87.720001
"838",85.419998,86.550003,82.139999,83.379997,486400,83.379997
"839",82.580002,86.120003,81.550003,84.989998,1001400,84.989998
"840",86.230003,86.290001,79.050003,82.43,1352200,82.43
"841",81.580002,82.559998,78.699997,78.980003,741100,78.980003
"842",79.949997,82.449997,79.019997,80.370003,607600,80.370003
"843",82.349998,85.419998,81.349998,84.860001,672700,84.860001
"844",83.110001,83.349998,79.860001,80.900002,715800,80.900002
"845",81.209999,81.809998,77.620003,77.82,651100,77.82
"846",76.730003,77.610001,72.790001,73.940002,874100,73.940002
"847",72.290001,76.559998,69.870003,75.959999,754500,75.959999
"848",74.940002,77.589996,74.360001,76.580002,563400,76.580002
"849",81.239998,86.870003,80.410004,85.970001,803900,85.970001
"850",85.129997,86.550003,82.370003,82.440002,662500,82.440002
"851",83.769997,85.480003,81.300003,83.029999,483100,83.029999
"852",81.440002,85.580002,81.440002,84.139999,500200,84.139999
"853",84.629997,85.169998,81.620003,83.309998,361700,83.309998
"854",87.970001,94.330002,87.300003,93.470001,1077600,93.470001
"855",98.559998,99.790001,95.43,99.43,816300,99.43
"856",99.400002,99.989998,92.720001,93.160004,833500,93.160004
"857",92.150002,93.739998,90.019997,93.199997,1488100,93.199997
"858",93.139999,94.559998,92.099998,93.089996,563300,93.089996
"859",94.010002,97.339996,94.010002,97,592500,97
"860",98.440002,104.669998,98.370003,104.459999,848800,104.459999
"861",103.75,108.650002,102.120003,108,1177500,108
"862",115.790001,116.959999,107.529999,108.650002,1137800,108.650002
"863",113.32,116.480003,112.300003,115.690002,802500,115.690002
"864",111.669998,113.599998,109.239998,112.720001,711400,112.720001
"865",111.139999,112.949997,105.940002,106.050003,871900,106.050003
"866",97.489998,100.93,94.75,95.970001,1004600,95.970001
"867",98.669998,100.980003,94.349998,97.739998,687900,97.739998
"868",93.199997,98.57,92.489998,97.720001,726500,97.720001
"869",103.650002,103.82,96.980003,98.25,849500,98.25
"870",98.169998,99.050003,94.919998,95.349998,787600,95.349998
"871",94.510002,97.349998,93.739998,94.889999,461300,94.889999
"872",96.970001,96.970001,92.959999,93.07,1136400,93.07
"873",92,93.169998,89.889999,92.220001,461600,92.220001
"874",94.5,104.389999,94.410004,103.879997,3397700,103.879997
"875",101.379997,103.300003,98.620003,99.290001,1154100,99.290001
"876",98.199997,98.699997,94.75,98.360001,697200,98.360001
"877",97.519997,98.290001,94.050003,95.709999,902600,95.709999
"878",97.080002,100.050003,95.970001,99.800003,538900,99.800003
"879",99.360001,102.529999,97.959999,101.760002,723800,101.760002
"880",101.480003,103.199997,97.389999,97.510002,612800,97.510002
"881",99.900002,102.879997,97.879997,99.209999,542400,99.209999
"882",101.650002,103.650002,100.510002,103.260002,917500,103.260002
"883",102,102.790001,95.510002,95.980003,1519000,95.980003
"884",95.480003,96.970001,89.18,91.389999,2594100,91.389999
"885",89.410004,91.389999,68.099998,73.120003,10934600,73.120003
"886",73.260002,78.989998,69.209999,70.470001,4359100,70.470001
"887",71.809998,77.330002,69.440002,76.599998,3949000,76.599998
"888",69.889999,74.879997,67.790001,74.209999,4160700,74.209999
"889",76.639999,77.779999,75.169998,76.540001,1497400,76.540001
"890",76.040001,80.699997,75.470001,77.93,1789900,77.93
"891",78.239998,79.110001,77.239998,78.480003,1435100,78.480003
"892",78.68,79.32,77.190002,78.779999,1230200,78.779999
"893",79.099998,82.010002,78.870003,79.419998,1059700,79.419998
"894",79.089996,84.370003,78.550003,83.870003,1278100,83.870003
"895",83.720001,85.760002,82.339996,83.660004,908300,83.660004
"896",83.870003,85.540001,82.169998,85.010002,1553100,85.010002
"897",84.870003,87.410004,83.800003,87.330002,1554900,87.330002
"898",85,87.699997,83.550003,85.139999,1681900,85.139999
"899",85.839996,87.080002,85.540001,86.010002,903900,86.010002
"900",84.82,85.639999,83.25,83.290001,710600,83.290001
"901",83.910004,84.110001,79,79.849998,1045200,79.849998
"902",80.010002,80.589996,78.93,79.449997,1194300,79.449997
"903",79.769997,83.849998,79.769997,81.25,978400,81.25
"904",82.629997,85.18,81.43,85.18,942400,85.18
"905",84.510002,87.449997,83.860001,86.360001,1058900,86.360001
"906",88.440002,90.360001,83.07,85.650002,1338400,85.650002
"907",86.290001,91.410004,86.220001,90.660004,967300,90.660004
"908",92.75,94.419998,90.5,91.290001,640700,91.290001
"909",92.290001,92.889999,89.389999,91.440002,753100,91.440002
"910",90.209999,91.809998,88.410004,89.010002,468200,89.010002
"911",87.959999,90.93,87.339996,90.260002,617400,90.260002
