"","REG.Open","REG.High","REG.Low","REG.Close","REG.Volume","REG.Adjusted"
"456",62.150002,63.09,61.970001,62.75,723200,55.417168
"457",62.830002,63.27,62.450001,62.759998,1024800,55.426006
"458",62.880001,64.68,62.639999,64.190002,1192700,56.688896
"459",64.339996,64.730003,63.150002,64.089996,1086300,56.600574
"460",64.68,65.349998,64.389999,64.900002,1019600,57.315922
"461",65,65.760002,64.610001,64.889999,1048000,57.307095
"462",64.879997,64.879997,63.27,63.360001,1617100,55.955883
"463",63.529999,64.080002,63.080002,64.059998,963300,56.574078
"464",64.080002,64.309998,62.32,62.810001,699500,55.470158
"465",63.080002,63.959999,62.959999,63.290001,1177200,55.89407
"466",63.389999,63.560001,63,63.470001,927600,56.053028
"467",63.799999,64.220001,63.360001,64.099998,912600,56.609413
"468",63.869999,64.970001,63.759998,64.940002,798500,57.351254
"469",64.959999,65.660004,64.889999,65.25,556100,57.625027
"470",65.339996,66.089996,64.940002,65.029999,634500,57.430733
"471",64.529999,64.800003,63.709999,64.540001,937100,57.488628
"472",64.800003,64.959999,63.669998,63.880001,728800,56.900745
"473",63.580002,63.790001,62.330002,62.529999,856400,55.698242
"474",62.490002,63.52,62.130001,63.52,1045000,56.580074
"475",63.639999,64.260002,63.080002,63.560001,866600,56.6157
"476",63.599998,64.410004,63.209999,63.549999,644900,56.606792
"477",63.549999,64.349998,62.82,63.189999,682400,56.286129
"478",63.240002,63.240002,62.07,62.77,262200,55.91201
"479",62.91,63.189999,62.220001,62.580002,896300,55.742771
"480",62.599998,62.82,62.290001,62.639999,1090300,55.796219
"481",62.599998,62.919998,62.23,62.869999,1259500,56.001087
"482",62.869999,63.16,62.349998,62.82,977700,55.956558
"483",63.060001,63.779999,63.029999,63.66,1357200,56.704777
"484",63.849998,64.089996,63.509998,64.059998,1139300,57.061073
"485",64.209999,64.480003,62.950001,63.189999,1452000,56.286129
"486",62.830002,65.900002,62.439999,65.82,1544300,58.628777
"487",65.809998,65.839996,64.870003,65.059998,1241900,57.951817
"488",65.209999,65.209999,63.41,64.160004,1058200,57.150154
"489",64.400002,64.730003,63.900002,63.93,862100,56.945278
"490",64.110001,64.5,62.169998,62.209999,1350700,55.413197
"491",62.16,63.360001,62.16,62.299999,1504500,55.49337
"492",61.93,62.220001,61.25,61.5,1550000,54.780769
"493",61.59,61.889999,57.889999,58.240002,2004200,51.876949
"494",58.790001,59.610001,58.32,59.27,1642200,52.794407
"495",59.389999,60.740002,57.73,57.75,2008400,51.440479
"496",58.040001,58.27,57.189999,57.529999,1358300,51.244514
"497",57.369999,58.959999,56.869999,57.459999,2451100,51.182159
"498",57.32,57.75,55.700001,55.759998,703600,49.667892
"499",55.970001,58.169998,55.5,58.080002,1193200,51.734436
"500",57.560001,58.389999,56.689999,58.34,1504600,51.966019
"501",58.689999,59.790001,57.66,58.470001,1363200,52.081821
"502",58.599998,58.75,57.470001,58.68,1013300,52.268867
"503",58.290001,58.290001,56.5,56.810001,1064500,50.603184
"504",56.790001,57.849998,56.77,56.889999,1050800,50.674435
"505",57.139999,59.619999,56.860001,57.099998,1450700,50.861496
"506",57.220001,58.900002,57.07,57.66,1216100,51.360313
"507",57.84,58.939999,57.599998,58.880001,1446000,52.447021
"508",58.98,59.110001,58.169998,58.810001,824500,52.384666
"509",58.380001,59.669998,58.18,59.560001,1114200,53.052731
"510",59.459999,59.84,58.279999,59.790001,711000,53.257595
"511",59.639999,60.669998,59.27,59.830002,882100,53.293221
"512",60,60.650002,59.779999,60.599998,742600,53.979099
"513",60.580002,61.509998,60.279999,61.169998,818300,54.486828
"514",61.119999,61.639999,60.98,61.450001,601700,54.736229
"515",61.669998,61.82,61.09,61.689999,1149700,54.950016
"516",61.860001,61.860001,60.939999,61.549999,726200,54.825302
"517",61.43,61.73,61.049999,61.459999,645900,54.74514
"518",61.380001,61.689999,61.049999,61.439999,384500,54.727325
"519",61.639999,62.900002,61.639999,62.75,719100,55.894199
"520",62.669998,63.52,61.380001,63.5,815900,56.562256
"521",63.48,63.950001,62.369999,63.91,515400,56.927464
"522",64.010002,65.099998,63.169998,64.959999,1224200,57.862747
"523",64.75,65.110001,64.199997,65,1512900,57.898376
"524",65.260002,65.769997,63.779999,64.449997,1077500,57.408451
"525",64.68,65.059998,64.160004,64.839996,1136000,57.755852
"526",64.860001,64.980003,64.160004,64.769997,1233500,57.693497
"527",64.540001,65.029999,64.129997,64.489998,1191700,57.444092
"528",64.199997,65.82,63.970001,65.730003,821700,58.548626
"529",65.68,65.93,65.239998,65.720001,711000,58.539715
"530",65.800003,66.379997,65.57,66.269997,561000,59.029613
"531",66.239998,66.269997,65.199997,65.330002,799300,58.192318
"532",65.120003,65.559998,65.040001,65.480003,852800,58.325932
"533",66.139999,66.379997,65.160004,65.760002,1010100,58.57534
"534",66.190002,66.339996,65.449997,66.32,1031400,59.074158
"535",66.190002,67.099998,66.129997,66.57,967900,59.296848
"536",66.57,66.57,65.290001,65.830002,779700,58.637695
"537",65.629997,66.43,65.220001,66.370003,769100,59.118706
"538",65.739998,66.410004,65.529999,65.879997,519300,59.204063
"539",66.099998,66.230003,65.57,65.779999,574300,59.114201
"540",65.919998,65.980003,65.43,65.790001,576300,59.123184
"541",65.489998,65.580002,64.739998,65.089996,696200,58.494114
"542",65.559998,65.970001,64.720001,65.25,1284800,58.637901
"543",65.32,65.360001,63.610001,64.18,1038500,57.676338
"544",64.18,64.57,63.810001,64.519997,1000800,57.981876
"545",64.519997,65.349998,64.370003,65.099998,563600,58.503105
"546",64.940002,65.290001,64.379997,64.440002,637500,57.909988
"547",64.370003,64.889999,63.860001,64.010002,850800,57.523563
"548",63.990002,64.410004,63.560001,63.77,781800,57.307884
"549",63.889999,64.699997,63.73,64.540001,798100,57.999859
"550",64.629997,65.099998,64.589996,64.980003,524800,58.395267
"551",64.949997,65.639999,64.949997,65.32,558700,58.700813
"552",65.440002,65.5,64.029999,65.32,506600,58.700813
"553",65.279999,65.419998,64.610001,64.760002,1359900,58.197563
"554",64.82,65.879997,64.139999,64.470001,825600,57.936951
"555",64.459999,64.68,64.059998,64.339996,460600,57.820122
"556",64.330002,65.739998,63.970001,64.809998,590800,58.242489
"557",64.709999,66.169998,64.360001,66,1080800,59.311897
"558",66.139999,66.860001,65.870003,66.110001,712200,59.410755
"559",66.160004,66.459999,65.739998,66.129997,602600,59.428738
"560",66.139999,67.18,66.139999,67.110001,601900,60.309425
"561",67.099998,67.410004,66.739998,67.370003,714800,60.543079
"562",67.519997,68.099998,67.32,68.050003,687500,61.154171
"563",68.089996,68.330002,67.160004,67.489998,962600,60.650917
"564",67.510002,67.980003,66.519997,67.68,694000,60.821667
"565",67.849998,67.919998,66.720001,67.660004,1556200,60.803696
"566",67.75,68.400002,67.199997,67.949997,743800,61.064312
"567",67.919998,68.07,67.620003,67.980003,681600,61.091274
"568",68.029999,68.900002,67.879997,68.860001,593200,61.882088
"569",68.889999,68.980003,68.150002,68.230003,536400,61.315933
"570",68.230003,68.32,67.410004,67.550003,540900,60.704838
"571",67.839996,68.82,67.68,68.779999,706800,61.810192
"572",68.75,68.989998,68.07,68.360001,333500,61.432755
"573",68.360001,68.900002,67.790001,68.860001,536600,61.882088
"574",68.900002,69.010002,68.150002,68.389999,384900,61.459724
"575",68.269997,68.519997,66.169998,66.459999,612000,59.725292
"576",66.449997,66.5,65.559998,65.690002,1211100,59.033325
"577",65.800003,66.589996,65.580002,66.379997,752100,59.653404
"578",66.050003,66.339996,64.019997,64.639999,918400,58.089722
"579",64.940002,66.010002,64.68,65.970001,582400,59.284939
"580",66.160004,67.050003,65.940002,66.940002,509800,60.156651
"581",66.660004,67.629997,66.230003,67.419998,640900,60.588005
"582",67.559998,67.870003,67.209999,67.57,360600,60.722809
"583",67.470001,67.760002,66.550003,66.639999,366600,59.887051
"584",66.629997,67.330002,66.120003,67.169998,726200,60.363342
"585",67.209999,67.75,66.760002,67.300003,540300,60.480167
"586",67.330002,68.029999,65.07,66.959999,851900,60.174629
"587",67.25,67.800003,65.839996,66.800003,1079500,60.030842
"588",67.040001,67.040001,66.129997,66.300003,617900,59.581512
"589",66.07,66.220001,64.519997,65.120003,737100,58.521084
"590",65.260002,65.879997,65.07,65.279999,1009000,58.664867
"591",65.160004,65.550003,64.720001,65.379997,550600,58.754734
"592",64.739998,65.68,64.410004,65.540001,618800,59.430286
"593",65.019997,66.150002,65.019997,65.989998,1146200,59.838333
"594",65.709999,66.709999,65.709999,66.43,1137600,60.23732
"595",66.410004,67.349998,66.260002,66.849998,1208200,60.618164
"596",66.839996,67.720001,66.839996,67.25,1022300,60.980869
"597",67.150002,67.82,66.779999,66.959999,1293100,60.717915
"598",66.959999,67.870003,65.82,66.07,804900,59.910873
"599",66.230003,67,65.779999,66.489998,1161500,60.291721
"600",66.470001,66.760002,66.029999,66.389999,1224400,60.201046
"601",66.129997,66.809998,65.839996,66.730003,974100,60.50935
"602",67.010002,67.190002,66.550003,66.760002,623000,60.536556
"603",66.860001,67.099998,66.339996,66.419998,2096900,60.228245
"604",66.419998,67.019997,64.900002,65.110001,2049100,59.040363
"605",65.099998,66.529999,64.940002,65.300003,1568300,59.212662
"606",65.080002,66.419998,64.879997,65.959999,1448200,59.811127
"607",66.099998,66.260002,65.309998,66.010002,691100,59.856468
"608",66.059998,66.199997,65.169998,65.849998,611000,59.711384
"609",66.199997,67.959999,66.099998,67.910004,739000,61.57935
"610",67.690002,68.489998,67.300003,67.889999,503100,61.561214
"611",68.220001,68.370003,67.419998,67.470001,610600,61.180367
"612",67.559998,67.720001,67.129997,67.480003,724900,61.189438
"613",67.550003,67.910004,66.07,67.529999,854300,61.234764
"614",67.760002,68.050003,67.349998,67.800003,837600,61.479607
"615",68.010002,68.660004,67.769997,68.510002,779200,62.123413
"616",68.5,68.959999,68.419998,68.870003,632900,62.449856
"617",69.059998,69.730003,69.059998,69.559998,928000,63.075527
"618",69.860001,70.260002,68.800003,69.190002,886500,62.740025
"619",69.089996,70.050003,65.589996,69.739998,913400,63.238747
"620",70.150002,70.150002,69.68,69.900002,937500,63.383842
"621",69.730003,69.730003,68.449997,69.519997,2922500,63.039253
"622",69.550003,69.970001,68.599998,68.860001,1241500,62.440788
"623",68.93,69.589996,67.940002,68.019997,993500,61.679096
"624",67.910004,68.360001,66.190002,66.230003,1023800,60.055965
"625",66.330002,67.129997,66.330002,66.900002,816300,60.663506
"626",66.970001,67.610001,66.580002,66.739998,1872300,60.518417
"627",67.220001,67.309998,65.559998,66.720001,793800,60.500278
"628",66.839996,67.82,66.529999,67.75,579600,61.434269
"629",67.889999,68.82,67.889999,68.809998,313700,62.395447
"630",68.220001,68.68,67.510002,68.480003,357500,62.096214
"631",68.43,69.019997,68.339996,68.82,598300,62.404518
"632",68.870003,69.519997,68.629997,69.410004,572000,62.939522
"633",69.440002,69.830002,68.790001,69.419998,555100,62.948574
"634",69.440002,69.580002,68.18,68.599998,751700,62.205025
"635",68.760002,68.879997,68.330002,68.540001,478100,62.15062
"636",68.620003,68.900002,68.089996,68.139999,613800,61.78791
"637",68.050003,68.07,67.129997,67.230003,822700,60.962742
"638",67.480003,67.699997,66.269997,66.540001,759700,60.337067
"639",66.43,66.790001,65.790001,66.540001,593200,60.337067
"640",66.529999,66.660004,64.980003,65.010002,767600,58.949699
"641",65.110001,65.220001,64.589996,64.629997,680400,58.605114
"642",64.699997,65.720001,64.459999,65.550003,751000,59.439354
"643",65.68,66.25,65.150002,66.150002,867100,59.983421
"644",66.199997,66.529999,65.419998,66.120003,1009400,59.956219
"645",66.25,66.519997,65.309998,66.199997,660000,60.028759
"646",66.459999,67.07,66.360001,66.739998,467700,60.518417
"647",66.68,67.349998,66.470001,66.93,618700,60.690704
"648",67,67.440002,66.089996,66.699997,938900,60.482136
"649",66.519997,66.809998,65.879997,65.959999,1040300,59.811127
"650",65.989998,67.440002,65.230003,65.760002,1183700,59.629776
"651",65.629997,65.639999,62.900002,63.84,986500,57.88876
"652",64,64.629997,63.27,64.209999,1032200,58.22427
"653",63.959999,65.349998,63.110001,64.699997,1074600,58.668587
"654",64.669998,65.639999,64.190002,65.599998,1127800,59.484692
"655",65.160004,65.410004,64.480003,64.980003,586700,59.452671
"656",64.720001,65.120003,64.459999,64.839996,804400,59.324574
"657",64.68,65.32,64.480003,65.199997,897800,59.65395
"658",65.269997,65.269997,64.489998,64.709999,1217600,59.205631
"659",64.760002,65.489998,64.639999,65.040001,744200,59.507565
"660",65.739998,65.739998,64.879997,65.190002,914400,59.64481
"661",65.400002,65.809998,65.059998,65.730003,632800,60.138874
"662",65.839996,65.839996,64.959999,65,527900,59.470963
"663",65.080002,65.599998,64.879997,65.360001,860800,59.800343
"664",65.599998,65.669998,64.790001,65.160004,845100,59.617363
"665",64.720001,65.470001,62.970001,63.34,1050200,57.952168
"666",63.830002,63.830002,63,63.610001,724200,58.199207
"667",63.950001,64.099998,62.740002,62.830002,1008800,57.485554
"668",63.029999,63.470001,62.790001,63.32,819100,57.933872
"669",63.580002,64.470001,63.470001,64.43,596000,58.949451
"670",64.540001,64.730003,64.080002,64.510002,537200,59.022644
"671",64.169998,65.57,64.120003,65.330002,768200,59.7729
"672",65.879997,66.580002,65.559998,66.480003,781700,60.825085
"673",66.480003,66.739998,65.980003,66.580002,932600,60.916561
"674",66.730003,67.129997,66.559998,66.919998,657600,61.22765
"675",66.889999,68.449997,66.470001,68.389999,999400,62.572609
"676",68.220001,68.879997,67.860001,68.220001,1435600,62.417057
"677",68.080002,68.739998,67.610001,68.720001,2184300,62.874531
"678",68.82,69.260002,68.25,69.07,824300,63.194763
"679",68.949997,69.589996,67.790001,68.059998,1704800,62.270672
"680",68.290001,68.410004,67.779999,68.230003,1079800,62.426228
"681",68.410004,68.75,67.739998,68.110001,963600,62.316418
"682",68.129997,68.410004,67.25,67.889999,961000,62.115143
"683",68.07,68.489998,67.93,68,615100,62.215782
"684",67.839996,68.300003,67.449997,67.730003,1777300,61.96875
"685",67.260002,68.099998,67.169998,67.669998,581200,61.913849
"686",67.779999,67.860001,67.300003,67.620003,897400,61.868107
"687",67.550003,67.82,67.07,67.550003,1138400,61.804066
"688",67.82,68.949997,67.610001,68.849998,711400,62.993477
"689",69.019997,69.269997,68.550003,69.080002,883900,63.203918
"690",69.230003,69.720001,68.879997,69.489998,1015400,63.579029
"691",69.440002,69.879997,68.360001,69.239998,861300,63.3503
"692",69.07,69.290001,68.360001,68.480003,834600,62.654949
"693",68.400002,69.139999,67.870003,68.300003,937200,62.490261
"694",68.279999,69.040001,68.279999,69.019997,458800,63.149014
"695",68.669998,69.470001,68.599998,68.870003,583000,63.01178
"696",68.830002,69.010002,68.050003,68.370003,781200,62.55431
"697",68.800003,68.839996,67.150002,68.220001,534300,62.417057
"698",68.300003,68.639999,68.099998,68.300003,681600,62.490261
"699",68.550003,69.089996,68.160004,68.489998,493200,62.664104
"700",68.260002,68.470001,67.800003,68.440002,854500,62.618355
"701",68.730003,69.040001,68.279999,68.599998,586600,62.764748
"702",68.379997,68.57,68.019997,68.470001,820600,62.645798
"703",68.449997,68.82,68.290001,68.470001,784100,62.645798
"704",68.43,68.870003,68.059998,68.82,1105700,62.96603
"705",68.599998,69.580002,68.269997,69.5,704300,63.588188
"706",69.449997,70,69.370003,69.650002,618300,63.725433
"707",69.709999,69.790001,68.150002,69.290001,1471700,63.396049
"708",69.489998,69.489998,68.43,68.919998,519400,63.057518
"709",68.699997,69.160004,68.360001,68.5,713800,62.673252
"710",68.620003,68.620003,67.839996,68.080002,873300,62.288975
"711",67.980003,68.629997,67.779999,68.57,552100,62.737293
"712",68.519997,69.790001,68.260002,69.75,829000,63.816914
"713",69.849998,70.129997,66.230003,67.239998,2e+06,61.520424
"714",67.099998,67.410004,65.489998,67.089996,1319800,61.383186
"715",66.989998,66.989998,66.029999,66.32,646400,60.678688
"716",66.019997,66.919998,65.769997,66.75,1245100,61.072102
"717",66.800003,67.699997,66.589996,66.720001,570700,61.044651
"718",66.580002,66.580002,65.360001,65.57,570300,59.992481
"719",65,65.290001,64.610001,64.660004,419200,59.692448
"720",64.760002,65.099998,64.309998,64.830002,956200,59.849392
"721",65.330002,65.540001,64.589996,64.809998,1107800,59.830921
"722",65.199997,65.309998,64.489998,64.690002,1081900,59.720146
"723",64.860001,65.889999,64.660004,65.769997,762300,60.717163
"724",65.82,65.879997,65.279999,65.370003,605000,60.347904
"725",65.370003,65.550003,64.940002,65.199997,765800,60.190956
"726",65.339996,65.580002,64.800003,65.25,767600,60.237118
"727",65.099998,65.099998,63.990002,64.410004,756900,59.461658
"728",64.239998,64.360001,63.799999,63.939999,569900,59.02776
"729",63.93,64.32,62.990002,64.139999,1466700,59.212395
"730",64.489998,65.099998,64.029999,64.349998,707700,59.406261
"731",64.279999,64.760002,63.580002,64.699997,1071700,59.729374
"732",64.779999,65.120003,64.309998,65.07,936600,60.070953
"733",65.389999,65.669998,63.73,65.040001,452300,60.043259
"734",65.089996,65.160004,63.709999,63.77,1236200,58.870823
"735",63.330002,64.43,63.299999,64.129997,1017500,59.203163
"736",63.849998,64.639999,63.849998,64.57,1023700,59.609367
"737",64.410004,64.690002,63.68,64,842100,59.083153
"738",64.160004,64.75,64.160004,64.360001,595500,59.415497
"739",65.43,65.43,64.019997,64.599998,554900,59.637054
"740",64.540001,64.769997,64.139999,64.25,894500,59.313946
"741",64.260002,64.470001,62.360001,62.650002,2692300,57.836861
"742",62.150002,62.75,60.779999,60.82,1690600,56.147457
"743",60.860001,61.400002,60.349998,60.91,944600,56.230541
"744",60.91,61.889999,60.349998,61.779999,835800,57.033703
"745",61.779999,61.849998,61.009998,61.48,1365400,56.756748
"746",61.360001,62.380001,61.279999,62.360001,1761400,57.569145
"747",62.43,62.860001,62.139999,62.540001,1019700,57.735317
"748",62.82,62.869999,62.23,62.650002,1856300,57.836861
"749",62.68,62.75,61.790001,61.939999,473200,57.181412
"750",62.119999,62.139999,61.639999,61.869999,117100,57.116791
"751",61.93,62.700001,61.669998,62,529400,57.236801
"752",62.080002,62.509998,61.93,62.459999,463500,57.661465
"753",62.310001,62.639999,61.830002,62.400002,435400,57.606071
"754",62.529999,63.110001,62.41,63.09,784400,58.243069
"755",63.470001,63.470001,61.529999,61.68,759300,56.941391
"756",61.610001,62.490002,61.389999,62.41,833500,57.615307
"757",62.43,63.009998,62.169998,62.57,618300,57.763016
"758",62.400002,62.41,61.27,61.68,557100,56.941391
"759",61.799999,62.509998,61.66,62.18,767700,57.402977
"760",62,62.099998,61.220001,61.549999,875600,56.821377
"761",61.630001,62.110001,61.240002,61.919998,1207800,57.162949
"762",61.860001,62.220001,61.720001,62.119999,804000,57.347588
"763",62.130001,62.73,61.810001,62.66,986200,57.8461
"764",63.02,63.330002,62.560001,63.049999,785500,58.206139
"765",63.310001,63.470001,62.990002,63.25,605000,58.390766
"766",63.220001,63.709999,63.139999,63.200001,750500,58.34462
"767",63.380001,64,63.029999,63.849998,667000,58.944672
"768",63.73,64.309998,63.439999,63.610001,503400,58.723118
"769",63.77,64.110001,63.220001,64.080002,437100,59.157009
"770",63.880001,64.080002,63.400002,63.790001,459800,58.889286
"771",63.330002,63.639999,63.049999,63.330002,604300,58.464626
"772",63.16,63.98,63.130001,63.75,762500,58.85236
"773",63.59,63.849998,62.93,62.970001,436200,58.132282
"774",62.790001,62.98,61.900002,62.389999,672500,57.59684
"775",62.369999,62.419998,61.720001,62.040001,799300,57.273731
"776",62.389999,62.75,61.82,61.919998,1091800,57.162949
"777",63.490002,63.59,61.970001,62.650002,1312400,57.836861
"778",62.790001,63.59,62.630001,63.439999,682700,58.566177
"779",63.689999,64.050003,63.360001,63.509998,448000,58.630795
"780",63.540001,63.799999,62.880001,63.119999,382800,58.270756
"781",63.52,63.849998,63.220001,63.799999,728800,58.898518
"782",63.77,64.360001,62.310001,62.650002,690300,57.836861
"783",62.689999,62.959999,62.18,62.310001,1645800,57.522991
"784",62.310001,63.400002,61.900002,62.830002,1595700,58.00304
"785",63.130001,64.089996,62.439999,64.019997,1358700,59.101612
"786",64.120003,64.650002,63.700001,64.239998,749700,59.30471
"787",64.230003,64.290001,63.080002,63.34,718800,58.473858
"788",63.369999,64.129997,63.34,64.059998,949400,59.138542
"789",63.32,64.110001,63.189999,63.68,1069200,59.33889
"790",63.32,64.059998,63.029999,63.419998,868600,59.096615
"791",63.380001,63.509998,61.709999,61.860001,1801300,57.64296
"792",61.91,63.740002,61.400002,61.450001,2050100,57.260914
"793",61.25,61.290001,58.369999,58.459999,1796800,54.474739
"794",57.740002,57.759998,55.450001,57.439999,2945300,53.524269
"795",57.669998,60.400002,57.509998,60.290001,1555900,56.179985
"796",60.169998,61.419998,58.669998,58.919998,1558200,54.903378
"797",60.07,62.34,59.16,62.060001,1555400,57.829327
"798",60.709999,61.740002,59.860001,61.709999,1221600,57.503181
"799",60.040001,60.650002,58.580002,60.439999,2133100,56.319759
"800",57.18,57.900002,55.799999,56.200001,1514100,52.368805
"801",57.290001,58.130001,54.849998,57.98,1435500,54.027462
"802",56.52,56.810001,54.470001,55.349998,2340300,51.576752
"803",52.209999,54.540001,50.91,51.639999,2390500,48.119663
"804",53.77,55.48,51.450001,55.25,2677900,51.48357
"805",50.799999,51.91,44.880001,44.939999,2230500,41.876408
"806",46.16,48.32,42.34,47.68,2169400,44.429615
"807",45.119999,45.290001,36.759998,37.790001,1820300,35.213829
"808",37.759998,40.529999,35.209999,37.529999,1660500,34.971558
"809",37.720001,39.91,34.470001,35.299999,2502700,32.893574
"810",35.32,35.779999,32.84,34.880001,2953900,32.502209
"811",36.939999,39.610001,35.77,39.450001,2582700,36.760666
"812",41.52,43.810001,38.959999,41.240002,1841400,38.428638
"813",41.75,42.990002,38.59,42.34,1909100,39.453651
"814",40.639999,41.529999,39.720001,40.490002,1880200,37.729767
"815",40.43,42.450001,38.779999,39.950001,1944700,37.226578
"816",39.57,40.419998,37.43,38.43,2193500,35.8102
"817",36.389999,36.41,34.400002,35.529999,2016000,33.107891
"818",34.939999,36.380001,32.200001,33.200001,1938100,30.936729
"819",33.209999,34.110001,31.799999,32.27,2190300,30.070131
"820",36.09,37.43,34.48,35.150002,2814800,32.753799
"821",37.720001,38.720001,36.630001,36.77,2760900,34.263359
"822",37.490002,41.029999,36.669998,40.889999,1763500,38.102497
"823",42.310001,45.580002,42.209999,44.119999,2800000,41.112309
"824",44.07,44.07,42.119999,43.130001,1299800,40.1898
"825",43.259998,44.450001,42.959999,43.950001,1636700,40.953899
"826",41.560001,42.830002,40,41.310001,1262800,38.49387
"827",41.130001,41.740002,37,37.07,1604600,34.542915
"828",39.009998,39.740002,38.220001,38.66,1467300,36.024525
"829",37.34,38.200001,36.330002,37.189999,2301100,34.654728
"830",35.77,36.740002,35.209999,35.59,1381500,33.163803
"831",35.549999,36.07,34.880001,35.439999,1614600,33.024025
"832",35.799999,36.990002,35.080002,35.619999,2042600,33.191757
"833",35.75,36.099998,34.84,35.43,1568700,33.014709
"834",35.209999,37.82,35,37.439999,1237300,34.887684
"835",38.970001,42,38.73,40.529999,1597000,37.76704
"836",42.060001,45.889999,41.619999,44.41,2762900,41.382538
"837",43.470001,44.490002,42.470001,43.91,2539100,40.916622
"838",42.48,43.139999,40.57,40.919998,1380000,38.130451
"839",39.48,40.419998,39.029999,40.23,1057800,37.487492
"840",40.900002,41.970001,40.080002,40.32,1465400,37.571354
"841",40.009998,41,37.869999,38.130001,1057900,35.530655
"842",38.650002,40.220001,38.52,39.119999,1271000,36.453163
"843",40.959999,43.110001,39.720001,41.959999,1482500,39.099556
"844",41.470001,41.990002,39.82,40.580002,1128900,37.813637
"845",40.639999,40.830002,38.360001,38.509998,1638700,35.884743
"846",38.049999,38.09,35.860001,36.07,1186800,33.611084
"847",35.349998,36.939999,33.560001,36.509998,2250400,34.021084
"848",35.459999,36.93,34.41,36.810001,3842400,34.868893
"849",38.48,41.77,38.48,41.32,1609900,39.141064
"850",41.220001,42.07,40.049999,41.650002,2120000,39.453663
"851",41.650002,42.220001,40.66,41.369999,1305200,39.188427
"852",40.709999,42.619999,40.709999,42.09,1652600,39.870461
"853",42.599998,42.599998,40.57,41.259998,981200,39.084225
"854",43.259998,45.259998,43.02,45.119999,1541000,42.740673
"855",46.330002,46.860001,44.68,45.849998,1744000,43.432182
"856",46.709999,46.709999,44.150002,44.689999,1658000,42.333355
"857",43.560001,44.310001,42.689999,42.790001,1725500,40.533546
"858",42.970001,45.73,42.75,45.400002,991400,43.005913
"859",45.900002,46.41,45.330002,45.790001,1466000,43.375347
"860",46.580002,50.25,46.580002,49.25,1424700,46.652889
"861",48.810001,50.330002,47.790001,49.810001,1184000,47.183361
"862",52.419998,54.57,50.610001,50.799999,2260100,48.121151
"863",50.560001,54.259998,50.560001,53.700001,1510300,50.868229
"864",51.700001,52.009998,50.560001,50.779999,1254300,48.102211
"865",50.009998,50.099998,47.009998,48.16,1760300,45.620373
"866",45.470001,46.5,44.220001,44.720001,1864800,42.361774
"867",47.779999,48.049999,45.75,47.889999,1569100,45.364609
"868",45.66,48.470001,45.43,47.939999,1221800,45.411972
"869",49.860001,50.77,48.110001,49.07,1530000,46.48238
"870",49.150002,49.209999,46.77,46.860001,1034900,44.388924
"871",45.450001,47.099998,45.27,46.450001,960600,44.000546
"872",46.52,47.900002,44.139999,44.639999,3439300,42.285992
"873",44.419998,45.470001,43.720001,45.41,1489600,43.015388
"874",46.459999,46.869999,45.200001,46.130001,1228000,43.697418
"875",45.310001,45.310001,42.490002,44.360001,1193500,42.020756
"876",43.959999,45.290001,43.599998,45.080002,937100,42.702793
"877",44.84,45.470001,43.82,44.490002,1191000,42.143902
"878",45.459999,45.860001,44,45.82,867700,43.403763
"879",45.959999,46.98,45.27,45.889999,978100,43.470078
"880",46.389999,47.27,45.91,46.169998,824900,43.735306
"881",47.450001,47.810001,45.389999,45.73,685800,43.318516
"882",46.950001,47.830002,45.48,45.98,1058200,43.555328
"883",45.330002,45.330002,43.799999,44.09,734300,41.764996
"884",43.91,44.139999,42.77,43.400002,1198600,41.111382
"885",43.169998,43.279999,41.18,42.119999,889500,39.89888
"886",42.099998,43.709999,42.049999,42.939999,940100,40.675636
"887",43.380001,43.75,42.189999,42.59,908500,40.344093
"888",43.169998,43.189999,41.720001,42.07,1067600,39.851513
"889",43.110001,43.77,42.380001,42.970001,1356100,40.704056
"890",42.529999,42.939999,41.91,42.099998,790800,39.879932
"891",42.439999,42.439999,41.639999,41.700001,693700,39.501026
"892",41.650002,41.889999,40.669998,41.169998,1266900,38.998974
"893",40.889999,41.689999,40.360001,40.580002,1454000,38.44009
"894",40.459999,41.549999,40.049999,41.369999,1171100,39.188427
"895",41.049999,41.459999,39.849998,40.43,930400,38.298
"896",40.48,40.790001,39.849998,39.959999,1157100,37.852779
"897",39.16,40.029999,38.48,39.91,1246400,37.80542
"898",39.650002,42.310001,39.490002,41.75,1384600,39.548393
"899",42.240002,42.470001,41.080002,42.110001,1123000,39.889408
"900",41.139999,42.060001,40.330002,41.810001,896400,39.605228
"901",41.68,41.68,40.099998,41.029999,3933200,38.866356
"902",40.57,40.91,39.740002,40.59,1182600,38.449558
"903",40.77,41.27,39.43,41.060001,1457300,38.894779
"904",41.650002,41.98,40.810001,40.98,757800,38.818993
"905",40.360001,41.75,40.220001,40.959999,781900,38.800053
"906",40.43,41.700001,40.18,41.650002,678600,39.453663
"907",41.549999,43.740002,41.509998,42.869999,1249300,40.609329
"908",43.66,44.82,43.310001,43.5,1281400,41.206108
"909",43.959999,44.240002,42.779999,43.669998,975600,41.367138
"910",42.919998,43.34,42.209999,42.490002,1049200,40.805336
"911",42.400002,43.48,42.029999,42.880001,921900,41.179874
"912",42.419998,43.02,42.139999,42.720001,488300,41.026218
