"","CRM.Open","CRM.High","CRM.Low","CRM.Close","CRM.Volume","CRM.Adjusted"
"896",186.059998,188.940002,184.380005,188.490005,3908400,188.490005
"897",189.899994,191.559998,188.649994,190.960007,3015700,190.960007
"898",191,192.970001,189.050003,189.5,3114200,189.5
"899",190.149994,194.559998,189.75,193.610001,3747800,193.610001
"900",190.089996,191.919998,187.369995,191.699997,3587400,191.699997
"901",193,194.990005,190.669998,194.850006,3734000,194.850006
"902",197.800003,204.789993,196.570007,203.190002,6557500,203.190002
"903",203,203.389999,198.899994,201.410004,4480300,201.410004
"904",202.800003,203.899994,201.580002,202.639999,3559100,202.639999
"905",202.970001,209.949997,202.399994,207.789993,5113300,207.789993
"906",206.619995,206.940002,198.580002,201.050003,5423400,201.050003
"907",200.399994,201.479996,195.720001,197.160004,5528200,197.160004
"908",193.619995,195.839996,191.720001,191.990005,5015400,191.990005
"909",193,195.419998,192.119995,192.619995,3980300,192.619995
"910",193.320007,198.070007,193.229996,195.139999,4711600,195.139999
"911",195.220001,195.479996,192.520004,193.460007,2833000,193.460007
"912",195.339996,197.070007,194.419998,196.740005,3574500,196.740005
"913",199.330002,204.800003,199,204.009995,7284800,204.009995
"914",204,207.100006,200.029999,205.110001,7080700,205.110001
"915",203.850006,210.110001,203.509995,209.509995,5175100,209.509995
"916",209.940002,210,206.25,207.529999,5727800,207.529999
"917",208.880005,209.289993,205.149994,208.460007,5699000,208.460007
"918",213.220001,218.350006,210.800003,216.050003,27096500,216.050003
"919",251.960007,277.970001,249.470001,272.320007,63253400,272.320007
"920",267,278.279999,260.839996,276.320007,22817100,276.320007
"921",271.279999,275.75,267.399994,271.100006,28068000,271.100006
"922",270,274.709991,265.910004,272.649994,16010100,272.649994
"923",271,281.929993,270.579987,281.25,13293600,281.25
"924",283.470001,284.5,268.570007,276.690002,12963800,276.690002
"925",270.579987,271.75,257.410004,265.01001,14000600,265.01001
"926",262.980011,265.670013,243.199997,254.699997,14374300,254.699997
"927",240.570007,253.679993,240.139999,241.270004,15229600,241.270004
"928",246.399994,253.449997,242.960007,250.429993,9988600,250.429993
"929",254.809998,256.51001,246.970001,247.800003,5945000,247.800003
"930",250.720001,251.300003,239.449997,243.100006,5455200,243.100006
"931",246.309998,248.869995,244.039993,246.639999,4255200,246.639999
"932",251.369995,251.940002,248.509995,251.679993,4133600,251.679993
"933",254.669998,255.429993,250.229996,250.600006,5441200,250.600006
"934",246.119995,248.820007,241.309998,244.529999,5279500,244.529999
"935",245.130005,248.110001,238.710007,242.779999,6595600,242.779999
"936",238.970001,245.130005,236.800003,245.050003,5561600,245.050003
"937",246.740005,248.570007,241.259995,247.779999,3600800,247.779999
"938",248.490005,248.770004,235.350006,235.990005,7507900,235.990005
"939",235.839996,239.960007,233.630005,237.550003,4166800,237.550003
"940",237.389999,243.949997,235.050003,242.740005,5117800,242.740005
"941",247.559998,248.580002,242.210007,246.669998,4088300,246.669998
"942",245.259995,247.899994,244.5,247.449997,3983700,247.449997
"943",246.649994,255.410004,246.220001,251.320007,8188500,251.320007
"944",253.179993,254.669998,250.809998,253.449997,4318000,253.449997
"945",249.75,254.949997,247.210007,247.850006,4494500,247.850006
"946",250,253.279999,249,251.529999,3403500,251.529999
"947",252.729996,257.290009,249,250.139999,4448100,250.139999
"948",252.199997,260.73999,252.199997,259.980011,4963200,259.980011
"949",264.200012,264.619995,257.079987,260.220001,4150400,260.220001
"950",262.899994,266.049988,261.5,265.980011,4225000,265.980011
"951",270,270,265.290009,267.070007,4317000,267.070007
"952",266.420013,268.790009,264.230011,266.829987,3713200,266.829987
"953",270,270.160004,258.75,261.829987,5129500,261.829987
"954",258.109985,260.519989,254.020004,257.720001,5256800,257.720001
"955",259.23999,262.519989,258.48999,258.549988,3092300,258.549988
"956",259.76001,261.480011,254.5,255.009995,3242300,255.009995
"957",256.119995,259.179993,254.050003,255.970001,2989300,255.970001
"958",256.450012,258.309998,251.850006,254.229996,2794000,254.229996
"959",253.889999,255.220001,246.130005,249.669998,3685700,249.669998
"960",250.100006,250.570007,246.809998,250.520004,3159600,250.520004
"961",245.300003,248.110001,237.380005,241.979996,5864100,241.979996
"962",248,251.75,245.770004,250.300003,4285600,250.300003
"963",244.600006,245.449997,238.009995,238.429993,4425400,238.429993
"964",242.520004,242.520004,237.130005,237.139999,4589000,237.139999
"965",235.820007,237.75,228.660004,232.270004,5741200,232.270004
"966",235.119995,238.5,228.990005,232.449997,3953400,232.449997
"967",235.100006,240.940002,233.279999,237.130005,4151400,237.130005
"968",246.020004,252.880005,243.240005,250.740005,6505400,250.740005
"969",258.109985,260.920013,255.440002,260.220001,8961700,260.220001
"970",260,261.75,254.490005,260.149994,3798600,260.149994
"971",260.950012,270.920013,257.25,259.279999,8777500,259.279999
"972",258.059998,259,242.899994,247.660004,6863200,247.660004
"973",253.509995,256.73999,251.210007,254.179993,4163400,254.179993
"974",247.399994,254.970001,246.360001,249.419998,5607000,249.419998
"975",252.839996,253.789993,247.559998,249.509995,5160000,249.509995
"976",249.520004,253.490005,248.179993,249.889999,5712600,249.889999
"977",253.740005,258.269989,250.460007,256.170013,5090700,256.170013
"978",256.399994,262.660004,255.850006,257.160004,5880500,257.160004
"979",256.839996,267.089996,255.660004,264.649994,8084600,264.649994
"980",263.589996,265.019989,257.820007,258.040009,7286100,258.040009
"981",261.230011,261.73999,254.610001,257.640015,5383600,257.640015
"982",260,262.309998,257.820007,260.839996,5797300,260.839996
"983",263.730011,266.100006,245.050003,246.820007,26394900,246.820007
"984",251,251.839996,247.029999,247.630005,7395000,247.630005
"985",245.479996,247.630005,236.070007,245.800003,18966400,245.800003
"986",245,246.699997,238.699997,241.350006,18872000,241.350006
"987",225.479996,226,215.630005,220.779999,52225500,220.779999
"988",226.110001,226.110001,220.130005,220.970001,21395300,220.970001
"989",223.820007,228.600006,221.820007,225.860001,20504800,225.860001
"990",228.110001,229.869995,226.25,227.699997,12864100,227.699997
"991",228.649994,229.5,225.660004,227.860001,12116800,227.860001
"992",228.050003,228.839996,220.070007,220.570007,15651800,220.570007
"993",220.570007,224.309998,220.160004,222.919998,9258600,222.919998
"994",221.919998,222.740005,219.979996,222.419998,8214400,222.419998
"995",223.089996,223.470001,220.449997,221.270004,8508500,221.270004
"996",222.070007,222.139999,218.199997,220.149994,10766800,220.149994
"997",221.479996,224,220.25,223.619995,8821400,223.619995
"998",224.899994,226.729996,224.5,225.919998,9946900,225.919998
"999",227.020004,227.820007,224.399994,227.429993,11845400,227.429993
"1000",224.899994,227.440002,224.710007,226.470001,9219000,226.470001
"1001",227,231.869995,226.600006,231.169998,10339600,231.169998
"1002",232.5,233.179993,227.110001,227.429993,7090500,227.429993
"1003",228.300003,229.190002,224.830002,225.779999,6146300,225.779999
"1004",227.220001,227.839996,222.050003,224.639999,6422500,224.639999
"1005",224.970001,225.300003,220.860001,222.460007,6122400,222.460007
"1006",223.130005,223.639999,221.580002,222.399994,4724000,222.399994
"1007",222.270004,222.789993,220.169998,222.529999,6011100,222.529999
