"","CCI.Open","CCI.High","CCI.Low","CCI.Close","CCI.Volume","CCI.Adjusted"
"891",166.740005,170.149994,165.639999,168.960007,1403400,162.605057
"892",177.279999,177.279999,170.089996,170.160004,3817800,163.759918
"893",171.5,171.5,166.679993,167.529999,2411100,161.228821
"894",166.919998,169.509995,166.509995,168.059998,1368300,161.738892
"895",167.539993,168.789993,164.720001,166.759995,1730700,160.487793
"896",166.410004,167.830002,165.729996,166.699997,1498100,160.430054
"897",167,169.190002,166.339996,168.440002,1603200,162.104599
"898",168.119995,172.919998,168.100006,171.779999,2070300,165.318985
"899",172.929993,175.149994,172.100006,173.869995,2469800,167.330353
"900",168.949997,170.699997,167.100006,170.210007,2780900,163.808044
"901",170.210007,170.210007,170.210007,170.210007,0,163.808044
"902",165.929993,166.050003,162,164.100006,2799700,157.927856
"903",164.399994,167.770004,164.149994,165.880005,2300200,159.6409
"904",166.369995,166.570007,163.729996,164.520004,1713500,158.332047
"905",164.009995,165.289993,163.429993,163.869995,1513600,157.706482
"906",163.910004,169.360001,163.800003,168.190002,1633400,161.863998
"907",168.059998,168.229996,164.919998,166.179993,2287500,159.929611
"908",167.169998,167.300003,161.399994,161.789993,1865200,155.704727
"909",162.990005,166.160004,162.619995,165.199997,1098600,158.986481
"910",164.699997,165.389999,163.600006,164.360001,1309700,158.17807
"911",164.339996,165.880005,163.630005,164.630005,1435300,158.437927
"912",164.759995,166.320007,164.410004,166.059998,1182100,159.814102
"913",165.729996,168.210007,165.339996,166,1071200,159.756378
"914",167.130005,167.410004,162.279999,162.639999,1486900,156.522751
"915",160,163.75,160,162.880005,1261400,156.753723
"916",163.5,163.619995,161.429993,163.169998,1077600,157.032822
"917",163.100006,163.100006,159,161.009995,1144700,154.954071
"918",161.059998,161.600006,159.690002,160.690002,1443600,154.646103
"919",160,161.419998,158.889999,160.970001,1828100,154.915558
"920",161.5,163.610001,161.380005,163.419998,1858900,157.273438
"921",163.300003,164.039993,161.699997,163.789993,1781200,157.629501
"922",163.110001,164.029999,162.529999,163.25,1386400,157.109833
"923",162.509995,163.039993,160.360001,162.100006,1148600,156.003082
"924",161.160004,166.720001,160.509995,166.279999,2362600,160.025833
"925",166.360001,166.820007,160.580002,161.710007,1749100,155.627747
"926",161.279999,162.270004,157,160.589996,1943200,154.549866
"927",159.809998,161.440002,157.619995,158.5,2921300,152.538467
"928",159.910004,163.529999,159.740005,161.289993,1743100,155.223541
"929",160.669998,161.089996,158.649994,158.759995,1892000,152.788681
"930",159.380005,160.300003,157.759995,158.589996,1267100,152.625092
"931",158.240005,160.860001,158.220001,160.160004,1390100,155.311218
"932",160.509995,165.100006,160.309998,163.460007,2093600,158.511337
"933",164.940002,167.789993,164.160004,166.169998,1598600,161.139282
"934",164.509995,165.550003,161.389999,162.649994,1819900,157.725845
"935",162.229996,162.619995,158.919998,159.679993,3016300,154.845764
"936",159.009995,159.5,156.070007,157.580002,2017400,152.809341
"937",157.100006,160.889999,157.050003,159.979996,2203100,155.136673
"938",158.600006,158.990005,155.009995,155.619995,2495500,150.908676
"939",156.529999,159.259995,155.649994,157.399994,2292200,152.634781
"940",156.399994,161.860001,156.119995,161.710007,1827100,156.814316
"941",163.889999,164.75,161.830002,163.589996,1843900,158.637375
"942",163.210007,164.5,162.380005,164.179993,1552600,159.209534
"943",164.800003,167,164.350006,166.5,2341600,161.459305
"944",166.75,168.300003,164.929993,168.009995,1693200,162.923569
"945",166.910004,169.300003,166.100006,168.619995,2275700,163.515091
"946",168.619995,169,165.279999,168.660004,1450200,163.553894
"947",168.75,168.75,164.440002,165.089996,2010000,160.091965
"948",166.199997,166.5,164.179993,164.919998,1514400,159.927109
"949",165.75,169.309998,165.339996,165.779999,1329000,160.761078
"950",166.600006,167.630005,164.880005,167.360001,1010400,162.293243
"951",168.229996,168.5,166.520004,168.229996,1029700,163.136917
"952",168.089996,168.089996,165.940002,166.800003,1635400,161.750214
"953",167.169998,167.490005,164.5,165.029999,1463900,160.033798
"954",164.160004,168.5,163.449997,168.139999,1045700,163.049637
"955",167.039993,168.449997,166.360001,166.899994,1171700,161.847168
"956",168.25,168.75,163.75,164.320007,3165600,159.345306
"957",164.669998,165.639999,162.259995,164.460007,2080900,159.481064
"958",162.919998,165.449997,162.75,163.789993,1434300,158.831329
"959",162.639999,163.339996,154.610001,156.25,3377500,151.519592
"960",156.389999,158.990005,155,158.470001,1784100,153.672394
"961",157.699997,160.429993,156.669998,159.919998,1548100,155.078491
"962",160.190002,162.350006,160.119995,160.610001,1763700,155.74762
"963",158.5,160.080002,156.5,156.850006,1743400,152.101456
"964",158.809998,159.610001,156.220001,157.710007,1310500,152.93541
"965",156.639999,157.589996,154.080002,156.199997,1256000,151.4711
"966",157.449997,160.809998,156.929993,159.479996,1260700,154.651794
"967",160.789993,162.399994,159.139999,160.350006,1311500,155.495483
"968",159.630005,165.449997,159.559998,162.130005,1684400,157.221588
"969",163.720001,164.449997,161.610001,162.919998,1213400,157.987671
"970",163.410004,165.279999,162.110001,164.070007,877200,159.102859
"971",167.169998,169.419998,161.449997,161.779999,2174000,156.882172
"972",161.779999,162.070007,157.669998,160.419998,2372500,155.563354
"973",161.740005,167.289993,160.970001,164.639999,1254000,159.655594
"974",164.320007,167.130005,164.009995,166.949997,1883700,161.89566
"975",167.509995,168.369995,165.639999,168.009995,1649900,162.923569
"976",169.270004,169.419998,164.5,165.419998,2073100,160.411987
"977",165.100006,166.889999,164.5,166.339996,2371700,161.304108
"978",166.289993,172.130005,165.949997,170.649994,3104400,165.483643
"979",170.330002,170.339996,167.169998,168.089996,2220200,163.00116
"980",168.110001,168.839996,166.25,166.970001,1569800,161.91507
"981",167.5,167.889999,165.089996,166.360001,2037400,161.323517
"982",167.800003,168.270004,164.009995,164.25,2143900,159.277405
"983",164.580002,166.5,163.509995,164.960007,1932400,159.965912
"984",165.309998,167.169998,164.729996,167.169998,879700,162.109009
"985",167,167.75,164.009995,167.570007,3208900,162.496902
"986",168,170.899994,167.75,170.800003,2891900,165.629105
"987",170.039993,170.559998,166.320007,166.839996,1494000,161.789001
"988",166.199997,168.580002,166.199997,167.440002,1861200,162.370834
"989",167.919998,167.949997,163.029999,163.5,2521300,158.550125
"990",162.830002,165,161.350006,162.449997,2032600,157.531921
"991",162.800003,163.75,161.020004,161.330002,2403800,156.445816
"992",160.539993,160.940002,156.880005,158.389999,3029600,153.594818
"993",158.380005,159.550003,156.5,157.220001,2148200,152.460236
"994",158.440002,158.899994,156.139999,157.679993,2702600,152.906311
"995",157.910004,158.899994,154.919998,155.190002,2711700,151.771866
"996",155.300003,156.009995,154.350006,155.410004,3088400,151.98703
"997",155.880005,157.25,153.520004,154.119995,4286500,150.725433
"998",156.279999,157.529999,155.020004,155.75,4831200,152.319534
"999",154.820007,155.800003,152.089996,153.809998,5924500,150.422256
"1000",152.449997,153.600006,151.210007,153.259995,2423100,149.884369
"1001",152.710007,154.289993,152,153.490005,2248400,150.109314
"1002",154.210007,155.380005,152.410004,152.460007,1977100,149.102005
"1003",152.880005,154.289993,152.580002,154,521800,150.608078
"1004",154.339996,156.320007,153.429993,156.25,1742200,152.808517
"1005",157,157.979996,155.179993,155.809998,1771500,152.378204
"1006",155.990005,157.190002,155.690002,156.389999,1310100,152.945435
"1007",155.800003,159.360001,155.199997,159.190002,1579900,155.683762
