"","FBHS.Open","FBHS.High","FBHS.Low","FBHS.Close","FBHS.Volume","FBHS.Adjusted"
"911",82.800003,83.239998,82.459999,83.059998,993100,81.934563
"912",83.360001,85.970001,83.32,85.629997,1421700,84.469749
"913",85.800003,86.190002,83.839996,83.949997,1130600,82.812508
"914",84.150002,84.410004,83.510002,83.68,861600,82.546173
"915",82.879997,83.580002,82.510002,83.139999,1216400,82.013481
"916",83.139999,85.209999,82.910004,85.209999,1082400,84.055435
"917",85.779999,85.940002,84.410004,85.419998,1162000,84.262589
"918",85.809998,85.989998,83.610001,85.519997,1348300,84.361229
"919",85.349998,85.760002,84.739998,85.669998,826600,84.509201
"920",85.849998,86.470001,83.919998,84.860001,941100,83.945351
"921",85,86.279999,84.669998,85.410004,1187100,84.48941
"922",85.309998,85.559998,84.010002,84.080002,1073600,83.173744
"923",84.059998,85.82,83.900002,85.739998,982600,84.815865
"924",85.82,86.800003,84.940002,86.410004,715800,85.478645
"925",86,86.459999,82.010002,82.980003,890900,82.085609
"926",84.400002,84.529999,80.510002,82.559998,799000,81.670135
"927",81.510002,83.110001,80.349998,81.400002,903800,80.522636
"928",81.989998,83.129997,81.739998,82.550003,1146400,81.660248
"929",84.379997,84.5,81.709999,81.949997,1276700,81.066704
"930",82.57,82.959999,81.510002,82.610001,837600,81.719597
"931",83.5,83.830002,82.459999,83.769997,1011300,82.867088
"932",84.300003,85.25,83.769997,84.080002,773200,83.173744
"933",84.940002,86.419998,83.879997,85.209999,1269700,84.291573
"934",84.25,85.589996,83.419998,84.769997,1136200,83.856308
"935",84.660004,85.370003,83.540001,84.32,2006300,83.411163
"936",82.809998,82.970001,80.010002,82.339996,1008600,81.452499
"937",82.760002,84.809998,82.599998,84.5,796000,83.589226
"938",84.160004,85.110001,82.330002,82.389999,833200,81.501968
"939",81.949997,83.529999,81.269997,82.059998,660900,81.175522
"940",81.480003,83.709999,81.32,83.139999,763200,82.243881
"941",84.580002,86.599998,84.220001,85.82,922300,84.894997
"942",86.169998,86.57,84.919998,85.25,721000,84.331139
"943",85.519997,87.379997,85.519997,86.519997,1592900,85.587448
"944",87.419998,88.209999,86.129997,87.669998,1195800,86.725052
"945",86.089996,88.07,85.269997,87.519997,835600,86.576675
"946",88.309998,88.879997,88.07,88.809998,1190100,87.852768
"947",89,89.559998,87.07,87.18,809600,86.240341
"948",88.43,88.599998,86.800003,87.599998,1060300,86.655807
"949",87.949997,89.610001,87.949997,89.330002,712600,88.367165
"950",90,90.279999,88.519997,88.690002,581000,87.73407
"951",89.510002,89.510002,88.559998,89.129997,667800,88.169319
"952",88.849998,89.239998,87.800003,88.279999,644400,87.328484
"953",89.169998,89.489998,88.169998,88.5,577500,87.546112
"954",87.419998,89.910004,87.25,89.809998,538800,88.841988
"955",90.059998,90.940002,89.699997,90.260002,665100,89.287148
"956",90.25,90.419998,86.760002,86.919998,964400,85.983147
"957",87.620003,89.220001,87.339996,87.629997,487800,86.685478
"958",87.459999,88.629997,85.510002,85.910004,878200,84.984024
"959",86.529999,86.529999,84.550003,85.269997,684600,84.350922
"960",86.029999,86.389999,84.260002,85.470001,781200,84.548767
"961",84.110001,84.660004,81.470001,82.080002,706900,81.195313
"962",82.510002,82.739998,81.470001,81.809998,772500,80.928215
"963",79.650002,82.449997,78.809998,81.410004,1942700,80.532532
"964",81,84.07,80.940002,81.879997,1440400,80.997459
"965",81.769997,82.260002,79.470001,80.870003,1221500,79.998352
"966",81.93,84.75,81.779999,84.580002,1202000,83.668365
"967",85.779999,86.129997,84.279999,84.940002,852200,84.024483
"968",84.889999,89.019997,84.559998,87.790001,1278300,86.843765
"969",89.050003,90.489998,88.220001,89.129997,784700,88.169319
"970",88.900002,89.360001,86.940002,88.139999,597800,87.189987
"971",91.410004,92.589996,80.050003,80.059998,1585700,79.197075
"972",80.580002,81.290001,79.190002,79.699997,1953200,78.840965
"973",81.110001,83.110001,79.940002,83.050003,1998900,82.154854
"974",83,84.139999,81.709999,82.330002,1112000,81.442612
"975",82.959999,84.720001,82.959999,83.800003,640000,82.896774
"976",84.209999,85,82.199997,82.610001,1218600,81.719597
"977",82.370003,83.889999,81.760002,83.389999,1068900,82.491188
"978",84.110001,84.330002,82.849998,83.32,986600,82.421944
"979",83.43,85.43,83.120003,85.110001,1147300,84.19265
"980",84.790001,85.110001,83.489998,84.459999,836800,83.549644
"981",84.730003,86.529999,84.730003,86.110001,840200,85.18187
"982",86.639999,87.279999,84.32,84.68,1144900,83.767281
"983",84.5,85.309998,83.870003,84.860001,842900,84.183945
"984",84.970001,86.25,84.760002,85.010002,395100,84.332741
"985",84.540001,85.169998,82.949997,83.5,1619800,82.83477
"986",83.900002,84.519997,82.379997,82.889999,1203200,82.22963
"987",82.300003,82.68,79.459999,80.18,1588500,79.541222
"988",80.470001,82.870003,80.220001,81.779999,1449900,81.128479
"989",81.75,82.239998,80.209999,80.980003,812800,80.334846
"990",81.040001,83.830002,81.040001,83.07,972700,82.408195
"991",82.650002,83.349998,82.160004,82.93,901900,82.269318
"992",84.209999,85.639999,83.57,84.519997,1499500,83.846642
"993",83.690002,85.059998,82.400002,83.940002,990300,83.271271
"994",83.440002,84.139999,82.760002,83.230003,1062400,82.566925
"995",83.870003,84.5,83.050003,83.07,788700,82.408195
"996",83.559998,85.839996,83.559998,85.43,939600,84.749397
"997",85.949997,86.959999,85.550003,86.260002,1833100,85.572784
"998",86.75,89.900002,86.510002,88.889999,1424400,88.181824
"999",89.449997,91.629997,88.089996,89.629997,2593200,88.915932
"1000",88.029999,90.230003,87.800003,88.669998,1393300,87.963577
"1001",88.720001,89.360001,87.519997,87.779999,671100,87.080673
"1002",87.860001,88.220001,86.339996,87.769997,642100,87.070755
"1003",88.040001,89.110001,87.580002,89.07,179900,88.360397
"1004",89.660004,89.760002,86.220001,86.400002,566000,85.71167
"1005",86.669998,87,84.309998,85.190002,613800,84.511307
"1006",85.440002,86.650002,85.300003,85.809998,528200,85.126366
"1007",86.080002,86.25,84.470001,85.720001,493400,85.037079
