"","MS.Open","MS.High","MS.Low","MS.Close","MS.Volume","MS.Adjusted"
"906",49.209999,50.470001,49.080002,50.349998,6225900,48.81498
"907",50.5,50.830002,50.259998,50.580002,6518300,49.037979
"908",51.639999,52.869999,51.57,51.779999,11792600,50.201389
"909",52.630001,53.419998,51.91,52.380001,8949400,50.7831
"910",51.93,52.459999,51.709999,52.18,5728700,50.589199
"911",51.68,52.549999,51.650002,52.299999,5782300,50.705532
"912",52.200001,52.299999,51.09,51.279999,7333000,49.716629
"913",51.169998,51.369999,50.650002,50.919998,6450000,49.367603
"914",51.189999,52.029999,51.139999,51.369999,5957600,49.803886
"915",50.73,51.07,50.5,50.799999,5186300,49.251266
"916",50.59,51.419998,50.5,51.099998,6408500,49.542118
"917",51.310001,52.470001,51.16,52.369999,7728500,50.773403
"918",52.810001,52.889999,51.849998,52.049999,8425500,50.463161
"919",51.990002,52.110001,51.610001,51.709999,5920800,50.133522
"920",51.759998,52.869999,51.68,52.610001,8910100,51.006084
"921",53,53,52.450001,52.889999,8743800,51.27755
"922",52.889999,52.889999,52.25,52.259998,8026600,50.666756
"923",51.919998,52.82,51.689999,52.580002,5568800,50.977001
"924",52.610001,53.470001,52.470001,53.25,7547100,51.626579
"925",53.599998,54.380001,52.200001,52.75,11029600,51.141815
"926",53.439999,53.759998,51.759998,52.709999,9413000,51.103035
"927",52.290001,52.290001,50.09,50.169998,10946600,48.640476
"928",50.59,51.630001,50.43,51.060001,8808100,49.503342
"929",51.330002,51.59,50.169998,50.290001,8609100,48.756817
"930",50.360001,50.950001,50.060001,50.349998,8969700,48.81498
"931",50.959999,51.57,50.299999,51.150002,8812200,49.590595
"932",51.16,51.34,50.27,50.389999,7660100,48.853764
"933",50.48,51.91,50.310001,51.150002,8699700,49.590595
"934",50.389999,50.93,49.98,50.25,7533700,48.718033
"935",50.369999,50.939999,50.049999,50.080002,10743900,48.553219
"936",48.860001,49.09,47.509998,48.360001,12909900,46.885662
"937",48.240002,48.59,46.93,47.630001,11164400,46.17791
"938",47.860001,48.240002,46.389999,46.419998,8248100,45.004799
"939",46.540001,47.419998,45.860001,46.610001,9832700,45.189007
"940",46.279999,47.330002,45.919998,47.040001,9816000,45.605904
"941",47.889999,49.139999,47.810001,48.380001,9466200,46.905048
"942",48.07,48.259998,47.189999,47.240002,11355600,45.799805
"943",47.669998,48.990002,47.540001,48.349998,15047300,46.875957
"944",48.75,49.07,46.900002,47.259998,25275400,45.819187
"945",46.490002,48.34,46.419998,47.970001,12681800,46.507545
"946",48.43,48.889999,47.779999,48.599998,19140100,47.11834
"947",49.200001,49.41,47.470001,47.740002,22980200,46.284554
"948",48.380001,49.169998,48.240002,48.709999,12019100,47.224983
"949",47.98,49.490002,47.259998,49,23836600,47.506142
"950",49.439999,49.73,48.73,48.830002,11381800,47.341328
"951",49.27,51.009998,49.029999,50.740002,17615000,49.1931
"952",51.119999,51.240002,49.990002,50.439999,17448000,48.902245
"953",50.91,51.389999,50.380001,50.650002,20330100,49.105843
"954",49.93,51.869999,49.919998,51.330002,21059700,49.76511
"955",51.529999,52.27,51.43,51.849998,16923300,50.269257
"956",52.189999,52.189999,50.790001,50.950001,12677000,49.396694
"957",51.560001,52.27,51.369999,51.470001,11177600,49.900841
"958",51.490002,51.810001,50.259998,50.380001,18583200,48.844074
"959",50.419998,51.98,50.119999,51.77,13264400,50.1917
"960",52.25,52.610001,51.540001,51.869999,11538500,50.288647
"961",51.150002,51.279999,49.799999,50.32,15561400,48.7859
"962",50.25,50.279999,48.580002,48.59,11593300,47.108643
"963",47.560001,48.110001,47.189999,47.57,13622800,46.11974
"964",47.049999,48.43,46.549999,48.119999,10887800,46.998768
"965",47.959999,48.259998,47.009998,48.150002,14907400,47.028072
"966",48.880001,49.84,48.439999,49.380001,16337800,48.229416
"967",50.41,51.459999,50.41,51.18,13142200,49.987473
"968",50.529999,52.32,50.509998,51.43,17378000,50.231647
"969",52,52.779999,51.580002,52.200001,9444300,50.983704
"970",52.580002,52.619999,51.509998,51.700001,6453900,50.49535
"971",55.41,56.91,55.060001,56.02,24243300,54.714695
"972",56.59,56.82,54.900002,55.75,15502900,54.450989
"973",55.939999,56.669998,55.389999,56.34,9731600,55.027241
"974",55.5,55.93,54.990002,55.549999,9889500,54.255646
"975",55.959999,57.049999,55.91,56.610001,9919100,55.290947
"976",57.759998,58.139999,57.029999,58.110001,12201400,56.755997
"977",57.509998,58.889999,57.200001,58.810001,9599100,57.439686
"978",59,60.130001,58.77,58.810001,11536700,57.439686
"979",58.560001,58.689999,57.860001,58.630001,7220200,57.263878
"980",58.360001,58.740002,57.509998,57.810001,7739900,56.46299
"981",58.669998,60.77,58.610001,60.27,12647400,58.865665
"982",61.139999,63.66,60.639999,63.599998,22357700,62.118073
"983",63,63.77,62.25,63.48,11509700,62.00087
"984",63.48,63.959999,63.07,63.84,5581500,62.352482
"985",63.580002,63.830002,61.59,61.830002,15610700,60.38932
"986",63.119999,63.799999,62.77,63.279999,15857200,61.805534
"987",63.07,64.260002,62.889999,64.019997,10790700,62.528286
"988",64.059998,64.620003,63.82,64.059998,11757900,62.567352
"989",64.510002,65.190002,64.279999,65,10169700,63.485455
"990",64.540001,65.18,63.880001,64.260002,10402100,62.762699
"991",63.470001,64.379997,63.41,63.91,6386200,62.420853
"992",64.699997,65.43,64.099998,64.370003,10145500,62.87014
"993",63.599998,64.550003,63.330002,64.440002,8888000,62.938499
"994",63.400002,63.720001,62.700001,63.32,9034200,61.844597
"995",64.25,64.300003,61.860001,61.880001,10236600,60.438152
"996",62.490002,64.029999,62.16,63.950001,9718800,62.459919
"997",63.759998,64.370003,63.59,64.230003,8806400,62.733398
"998",64.410004,64.75,64.07,64.669998,7197500,63.163139
"999",64.830002,64.93,63.349998,64.18,15499800,62.684563
"1000",66.010002,68.300003,65.800003,67.830002,14787800,66.249512
"1001",68.25,68.25,66.589996,66.639999,9807000,65.087242
"1002",67,68.970001,66.970001,68.209999,8772500,66.620659
"1003",68.360001,68.580002,67.760002,68.089996,3126700,66.503448
"1004",68.559998,68.839996,67.970001,68.050003,7417100,66.464386
"1005",68.309998,68.489998,67.309998,67.709999,4701300,66.132309
"1006",67.830002,68.190002,67.57,67.839996,5283200,66.259277
"1007",67.800003,68.739998,67.410004,68.529999,5297400,66.933205
