"","ISRG.Open","ISRG.High","ISRG.Low","ISRG.Close","ISRG.Volume","ISRG.Adjusted"
"1",70.660004,71.353333,70.555557,71.309998,2378700,71.309998
"2",70.888885,70.888885,69.41333,69.943336,4085100,69.943336
"3",70.021111,70.856667,69.716667,70.323334,3331800,70.323334
"4",70.444443,71.206665,70.444443,70.678886,2650500,70.678886
"5",70.576668,71.473335,70.576668,71.255554,3477600,71.255554
"6",71.39222,73.777779,71.304443,73.577782,3569400,73.577782
"7",75.099998,76.515556,74.454445,75.351112,5687100,75.351112
"8",75.285553,75.285553,73.449997,73.875557,3741300,73.875557
"9",74.222221,74.99778,73.621109,73.856667,2621700,73.856667
"10",73.834442,74.148888,72.777779,73.748886,2360700,73.748886
"11",73.75444,74.222221,73.349998,73.674446,1768500,73.674446
"12",73.602219,73.793335,72.67778,73.117775,2252700,73.117775
"13",73.468887,73.468887,72.693336,72.972221,2322900,72.972221
"14",73.059998,73.553329,72.396667,72.781113,2450700,72.781113
"15",73.073334,74.419998,72.631111,74.005554,4227300,74.005554
"16",75,77.824448,74.668892,77.777779,10207800,77.777779
"17",77.367775,77.666664,76.047775,76.395554,4985100,76.395554
"18",76.042221,77.251114,75.793335,76.809998,3792600,76.809998
"19",76.377777,76.716667,75.962219,76.681114,2817000,76.681114
"20",76.470001,77.50444,76.062225,76.965553,3465900,76.965553
"21",76.672218,77.555557,76.442223,77.446671,3225600,77.446671
"22",77.015556,77.887779,76.782219,77.795555,3142800,77.795555
"23",77.777779,78.105553,77.529999,78.014442,2917800,78.014442
"24",77.783333,78.449997,77.412224,78.328888,2916900,78.328888
"25",78.23111,78.480003,77.944443,78.248886,3415500,78.248886
"26",77.945557,78.293335,77.702225,78.074448,3100500,78.074448
"27",77.99556,78.837776,77.805557,78.375557,2427300,78.375557
"28",78.435555,78.741112,78.16111,78.391113,2419200,78.391113
"29",78.333336,79.032219,77.886665,78.966667,2326500,78.966667
"30",79.157776,79.777779,78.916664,79.435555,2774700,79.435555
"31",79.07,79.922218,78.945557,79.637779,2725200,79.637779
"32",79.381111,80.193336,79.17778,80.16333,2605500,80.16333
"33",79.825554,80.81778,79.737778,80.517776,3488400,80.517776
"34",80.555557,81.463333,80.396667,81.352219,4335300,81.352219
"35",81.08889,81.568886,80.954445,81.342224,2506500,81.342224
"36",81.255554,81.847778,81.174446,81.705559,2416500,81.705559
"37",81.488892,82.08889,81.258888,81.873337,2531700,81.873337
"38",81.93,82.111115,81.401108,81.558891,2671200,81.558891
"39",81.333336,82.114441,81.06778,81.888885,3556800,81.888885
"40",81.866669,82.732224,81.453331,82.34333,2839500,82.34333
"41",82.333336,82.866669,82.191109,82.507774,2412900,82.507774
"42",82.271111,82.919998,82.102219,82.75444,1927800,82.75444
"43",82.297775,82.551109,81.605553,81.744446,3599100,81.744446
"44",81.40889,81.815559,81.015556,81.127777,3464100,81.127777
"45",81.222221,81.612221,80.75444,80.901108,2888100,80.901108
"46",80.792221,81.885559,80.792221,81.779999,2847600,81.779999
"47",82.222221,82.222221,81.404442,81.573334,2204100,81.573334
"48",81.458885,81.812225,80.82,81.543335,2358900,81.543335
"49",80.98333,82.255554,80.937775,82.23111,4090500,82.23111
"50",81.873337,83.492226,81.776665,82.963333,5114700,82.963333
"51",83.227776,83.389999,82.166664,82.614441,2440800,82.614441
"52",83.127777,83.577782,82.853333,83.314445,6014700,83.314445
"53",83.063332,83.949997,83.00222,83.33667,3373200,83.33667
"54",83.722221,84.221107,82.82222,82.883331,3563100,82.883331
"55",83.07,83.352219,82.501114,83.145554,1641600,83.145554
"56",83.044441,83.496666,82.726669,82.90889,1701000,82.90889
"57",83.307777,84.612221,83.074448,84.222221,4008600,84.222221
"58",83.936668,85.457779,83.688889,85.257774,3529800,85.257774
"59",85.257774,85.58667,84.919998,84.941109,2529000,84.941109
"60",84.779999,85.281113,84.388885,85.075554,2216700,85.075554
"61",85.099998,85.443336,84.714447,85.139999,1599300,85.139999
"62",85.041115,85.553329,84.924446,85.16333,2761200,85.16333
"63",85.071114,85.730003,84.494446,84.967781,2886300,84.967781
"64",85.110001,85.251114,84.371109,84.704445,1796400,84.704445
"65",84.542221,86.212219,84.384445,84.755554,3294000,84.755554
"66",84.68222,85.105553,84.48111,84.75222,2342700,84.75222
"67",84.89222,85.371109,84.565559,85.235558,2251800,85.235558
"68",85.001114,85.489998,85,85.226669,2052000,85.226669
"69",85.122223,85.505554,84.514442,84.98111,2472300,84.98111
"70",84.652222,85,84.541115,84.917778,2223000,84.917778
"71",85.047775,85.405556,84.720001,84.976669,2269800,84.976669
"72",85.435555,85.917778,85.036667,85.364441,3475800,85.364441
"73",85.333336,85.333336,83.708885,84.371109,5297400,84.371109
"74",88.888885,90.800003,87.886665,89.744446,10188000,89.744446
"75",89.611115,90.601112,89.205559,90.494446,3549600,90.494446
"76",90.185555,90.505554,89.699997,90.381111,3697200,90.381111
"77",90.777779,91.558891,90.352219,91.353333,3411000,91.353333
"78",91.355553,92.561111,91.16111,91.915558,4374000,91.915558
"79",91.769997,92.885559,91.723335,92.668892,2798100,92.668892
"80",92.736664,93.416664,92.668892,92.951111,2646900,92.951111
"81",92.963333,93.828888,92.528893,92.874443,3512700,92.874443
"82",93.175552,93.554443,92.931114,93.285553,2206800,93.285553
"83",93.023331,93.938889,93.023331,93.863335,1855800,93.863335
"84",93.860001,94.194443,93.428886,93.925552,1629900,93.925552
"85",94.034447,94.279999,93.864441,94.135559,1626300,94.135559
"86",94.376663,94.555557,93.972221,94.50444,1471500,94.50444
"87",94.444443,94.626663,93.222221,93.421112,4041900,93.421112
"88",93.26889,93.926666,93.028893,93.685555,2784600,93.685555
"89",93.790001,93.888885,93.193336,93.673332,2827800,93.673332
"90",93.771111,94.09111,93.133331,93.881111,2090700,93.881111
"91",94.031113,94.255554,93.702225,93.746666,1899000,93.746666
"92",93.541115,94.58889,93.541115,94.51889,1827000,94.51889
"93",95.258888,96.084442,94.831108,95.496666,2718000,95.496666
"94",95.031113,95.541115,94.514442,94.553329,3508200,94.553329
"95",94.756668,95.709999,94.547775,95.553329,2388600,95.553329
"96",95.903336,97.171112,95.594444,96.703331,3735900,96.703331
"97",97.444443,99.707779,97.34333,99.115555,3994200,99.115555
"98",99.727776,100.23333,99.222221,99.671112,2767500,99.671112
"99",99.690002,100.222221,99.181114,99.985558,2413800,99.985558
"100",100.428886,101.267776,100.00222,100.84111,1798200,100.84111
"101",101.493332,101.639999,100.916664,101.151108,1879200,101.151108
"102",100.67778,101.720001,100.344444,101.603333,2787300,101.603333
"103",101.98333,102.425552,101.181114,101.631111,2813400,101.631111
"104",101.676666,102.14222,101.312225,102.120003,2275200,102.120003
"105",102.581108,103.055557,102.139999,102.743332,2193300,102.743332
"106",102.362221,102.884445,101.940002,102.445557,1967400,102.445557
"107",102.015556,103.302223,102.011108,102.706665,1728000,102.706665
"108",103.208885,103.637779,102.691109,103.555557,2145600,103.555557
"109",103.888885,104.127777,102.944443,103.316666,2418300,103.316666
"110",103.865555,103.922218,100.691109,101.815559,3168900,101.815559
"111",101.222221,101.599998,97.388885,100.365555,5867100,100.365555
"112",100.578888,101.698891,100.040001,100.914444,2722500,100.914444
"113",101.963333,102,100.324448,100.647781,2864700,100.647781
"114",100.082222,100.185555,99.116669,99.882225,2939400,99.882225
"115",100.106667,101.954445,100.063332,101.648888,5169600,101.648888
"116",102.106667,104.146667,102.066666,104.127777,3676500,104.127777
"117",104.300003,105.442223,104.24556,104.484444,3322800,104.484444
"118",104.696671,106.042221,104.557777,105.918892,3257100,105.918892
"119",106.08889,107.059998,105.611115,106.017776,2448000,106.017776
"120",105.654442,106.043335,104.883331,105.437775,7218000,105.437775
"121",105.81778,106.087776,104.183334,104.493332,2776500,104.493332
"122",104.585556,104.881111,103.33889,104.001114,3457800,104.001114
"123",104.307777,105.344444,103.553329,105.145554,3243600,105.145554
"124",104.968887,104.968887,102.618889,103.388885,2820600,103.388885
"125",103.872223,104.43222,102.498886,103.93,2241900,103.93
"126",104.551109,104.616669,102.285553,102.40667,1465200,102.40667
"127",103.126663,104.476669,103.126663,104.232224,3417300,104.232224
"128",103.608887,104.436668,103.222221,103.866669,1954800,103.866669
"129",104.269997,105.354446,104.181114,104.918892,2087100,104.918892
"130",104.833336,105.646667,104.222221,105.25,2894400,105.25
"131",105.489998,105.489998,104.127777,104.721107,2960100,104.721107
"132",105.555557,106.173332,105.238892,105.371109,2467800,105.371109
"133",105.730003,105.90889,104.205559,104.282219,2797200,104.282219
"134",104.491112,106.008888,104.491112,105.75,2558700,105.75
"135",106.102219,106.290001,104.89222,105.34333,3664800,105.34333
"136",105.362221,105.621109,104.485558,105.183334,2882700,105.183334
"137",105.867775,107.494446,105.848892,107.421112,4391100,107.421112
"138",107.669998,108.295555,106.973335,107.970001,5978700,107.970001
"139",107.214447,107.552223,102.855553,103.052223,9221400,103.052223
"140",102.976669,105.93222,102.976669,105.463333,4516200,105.463333
"141",105.74778,105.962219,104.57222,104.991112,3209400,104.991112
"142",105.120003,105.574448,104.383331,104.878891,2392200,104.878891
"143",104.896667,105.111115,102.333336,103.538887,3948300,103.538887
"144",103.388885,104.777779,103.006668,104.577782,4383000,104.577782
"145",104.834442,105.110001,103.711113,104.251114,3421800,104.251114
"146",104.330002,105,103.792221,104.552223,2440800,104.552223
"147",104.377777,104.595558,103,103.66333,2728800,103.66333
"148",103.258888,104.372223,103.118889,103.795555,2529000,103.795555
"149",104.246666,104.246666,102.631111,103.452225,2924100,103.452225
"150",103.301109,104.126663,103.068886,104.07,2724300,104.07
"151",103.683334,104.205559,103.277779,103.82,2050200,103.82
"152",103.821114,105.083336,103.444443,104.827782,2380500,104.827782
"153",104.386665,104.787781,103.098892,103.264442,2286000,103.264442
"154",103.364441,104.888885,103.364441,104.694443,2174400,104.694443
"155",105.666664,107.473335,105.666664,107.173332,2938500,107.173332
"156",107.468887,110.048889,107.223335,109.485558,5291100,109.485558
"157",109.563332,110.171112,109.001114,109.877777,2520900,109.877777
"158",109.75,110.333336,108.023331,108.122223,2911500,108.122223
"159",108.169998,110.255554,107.621109,109.367775,3463200,109.367775
"160",109.116669,109.444443,108.267776,109.188889,3467700,109.188889
"161",109.211113,110.888885,109.188889,110.73333,2854800,110.73333
"162",110.424446,110.424446,109.244446,109.629997,1849500,109.629997
"163",109.662224,110.18,109.244446,110.064445,2079900,110.064445
"164",110.116669,110.330002,108.482224,108.736664,2463300,108.736664
"165",109.108887,109.852219,108.952225,109.555557,1660500,109.555557
"166",109.077782,109.89222,108.556664,109.711113,2466900,109.711113
"167",109.123337,110.721107,109,110.671112,1909800,110.671112
"168",110.667778,111.739998,110.264442,111.629997,4147200,111.629997
"169",111.32222,112.068886,110.818886,111.861115,1608300,111.861115
"170",111.993332,114.008888,111.888885,113.493332,3115800,113.493332
"171",113.75222,114.333336,112.33667,113.596664,1980900,113.596664
"172",113.599998,115.316666,113.587776,115.16333,1569600,115.16333
"173",114.761108,117.196671,113.888885,115.84333,2818800,115.84333
"174",115.905556,117.111115,115.122223,116.164444,3333600,116.164444
"175",116.064445,116.470001,115.755554,116.111115,1769400,116.111115
"176",115.796669,115.987778,115.114441,115.875557,1270800,115.875557
"177",115.639999,116.121109,115.283333,115.611115,1928700,115.611115
"178",115.50444,115.888885,115.138885,115.33667,3330000,115.33667
"179",115.685555,116.547775,115.173332,116.25444,2216700,116.25444
"180",115.874443,117,115.625557,116.16333,1812600,116.16333
"181",116.151108,116.888885,115.556664,116.263336,1462500,116.263336
"182",116.462219,116.534447,114.416664,114.467781,2160000,114.467781
"183",114.5,114.763336,113.577782,114.613335,1481400,114.613335
"184",114.975555,114.977776,112.617775,113.037781,2056500,113.037781
"185",113.550003,114.077782,112.598892,112.959999,1569600,112.959999
"186",113.194443,113.984444,113.169998,113.786667,1908900,113.786667
"187",113.815559,114.356667,113.404442,113.986664,1607400,113.986664
"188",114.238892,116.528893,114.029999,116.208885,2050200,116.208885
"189",116.566666,118.300003,116.396667,117.831108,2566800,117.831108
"190",118.292221,119.555557,118.074448,119.321114,3003300,119.321114
"191",119.732224,121.110001,119.575554,120.544441,2503800,120.544441
"192",121.381111,121.616669,119.333336,121.075554,3529800,121.075554
"193",120.696671,122.5,120.066666,120.489998,2670000,120.489998
"194",121.18,121.18,117.959999,118.203331,2584500,118.203331
"195",118.970001,119.146667,117.599998,118.330002,1704900,118.330002
"196",119.096664,120.173332,118.706665,120.096664,1613400,120.096664
"197",121.296669,121.643333,120.426666,120.84333,2528400,120.84333
"198",121,121.923332,120.566666,120.763336,2143800,120.763336
"199",119.410004,120.559998,117.636665,117.849998,3669300,117.849998
"200",118.669998,118.856667,117.753334,118.333336,2636100,118.333336
"201",119.089996,119.416664,117.963333,118.123337,2030400,118.123337
"202",118.473335,119.190002,116.666664,119.153336,3185100,119.153336
"203",119.160004,124.963333,118.970001,123.193336,6063000,123.193336
"204",124.166664,126.106667,124.150002,124.506668,4020600,124.506668
"205",124.213333,124.449997,123.110001,123.830002,2935800,123.830002
"206",123.876663,124.57,122.826668,124.139999,2118900,124.139999
"207",124.5,127.383331,123.876663,124.120003,3141600,124.120003
"208",124.660004,124.879997,123.169998,124.59333,2286600,124.59333
"209",124.66333,125.523331,123.493332,125.363335,1851000,125.363335
"210",125.349998,126.629997,124.896667,125.120003,2524800,125.120003
"211",125.769997,126.129997,124.623337,125.346664,2006400,125.346664
"212",125.980003,128.066666,125.666664,126.583336,2149200,126.583336
"213",126.883331,128.863327,126.716667,128.083328,1797000,128.083328
"214",127.713333,128.646667,127.666664,128.276672,1778700,128.276672
"215",128.726669,130.410004,128.666672,130.346664,1896900,130.346664
"216",130.333328,131.169998,129.056671,130.779999,1470300,130.779999
"217",130.520004,130.779999,129.626663,130,2373600,130
"218",129.936661,130.383331,128.720001,129.71666,2058300,129.71666
"219",129.616669,130.926666,128.773331,130.706665,2537700,130.706665
"220",130.343338,131.096664,129.759995,130.323334,1730100,130.323334
"221",130.083328,130.960007,129,129.896667,1736100,129.896667
"222",130.206665,131.633331,130.166672,131.266663,1960500,131.266663
"223",131.583328,133.333328,130.166672,130.82666,1851300,130.82666
"224",130.82666,131.429993,130.096664,131.009995,2093100,131.009995
"225",132.073334,132.983337,131.67334,132.830002,2348700,132.830002
"226",132.666672,132.830002,131.559998,132.196671,1464300,132.196671
"227",132.196671,132.92334,132.056671,132.71666,1017000,132.71666
"228",133,135.016663,132.996674,134.566666,2341200,134.566666
"229",134.82666,134.82666,133.426666,134.07666,2550600,134.07666
"230",134.123337,134.860001,130.339996,131.433334,3081000,131.433334
"231",132.666672,133.666672,131.17334,133.259995,5564400,133.259995
"232",132.866669,134,129.416672,132.220001,4129200,132.220001
"233",133.276672,133.333328,123.029999,123.316666,6476700,123.316666
"234",123.230003,125.849998,121.870003,123.166664,5592900,123.166664
"235",122.93,126.563332,121.866669,126.346664,3155100,126.346664
"236",127.236664,128.306671,126.23333,127.926666,2297700,127.926666
"237",128.869995,129.800003,126.196671,126.536667,2364300,126.536667
"238",126.113335,126.566666,123.863335,124.51667,3964500,124.51667
"239",124.51667,124.923332,122.83667,123.496666,3840900,123.496666
"240",123.496666,124.356667,122.84333,123.693336,3210000,123.693336
"241",123.333336,124.623337,119.916664,120.186668,3607800,120.186668
"242",121.376663,124.443336,120.40667,123.290001,4419300,123.290001
"243",124.026665,124.723335,122.68,123.966667,2397000,123.966667
"244",123.830002,125.099998,122.150002,122.449997,2197200,122.449997
"245",122.376663,123.196671,121.269997,122.403336,1462500,122.403336
"246",122.696671,122.833336,120.356667,120.443336,2253000,120.443336
"247",120.333336,121.513336,119.926666,121.053329,2421300,121.053329
"248",120.629997,122.949997,120.013336,121.943336,1326300,121.943336
"249",122,123.050003,121.709999,122.696671,1221000,122.696671
"250",122.720001,123.243332,122.23333,122.956665,1141800,122.956665
"251",122.856667,123.190002,121.59333,121.646667,1584600,121.646667
"252",122.629997,125.269997,121.703331,125.083336,2483700,125.083336
"253",125.706665,128.056671,125.003334,127.940002,2365500,127.940002
"254",128.57666,129.82666,125.029999,125.639999,2696400,125.639999
"255",126.959999,126.959999,125.26667,126.33667,2098500,126.33667
