"","TGT.Open","TGT.High","TGT.Low","TGT.Close","TGT.Volume","TGT.Adjusted"
"895",123.449997,123.599998,121.940002,122.349998,3267500,119.604599
"896",122.540001,125.529999,122.059998,123.709999,3832900,120.934074
"897",124.25,124.489998,122.160004,122.690002,2423400,119.936966
"898",122.610001,124.459999,122.120003,123.290001,2337000,120.523506
"899",123.470001,124.480003,122.900002,123.68,2095800,120.904747
"900",122.330002,125.419998,121.82,124.580002,3606300,121.784554
"901",124.279999,125.93,123.790001,125.879997,3267100,123.055382
"902",126.5,128.240005,126.25,127.839996,3319200,124.971397
"903",127.93,130.770004,127.580002,130.449997,3924500,127.522812
"904",130.75,131.929993,128.660004,129.369995,3688800,126.467072
"905",129.5,129.929993,128.130005,129.009995,1979900,126.115143
"906",129.240005,131.880005,129,131.75,2303100,128.793655
"907",132.070007,134.110001,131.25,132.940002,3002900,129.956955
"908",133.710007,134.589996,131.350006,131.720001,3915900,128.764343
"909",135.110001,135.110001,132.770004,134.600006,4860900,131.579712
"910",133.990005,134.940002,133.610001,134.809998,2324800,131.784973
"911",135.919998,137,135.220001,136.529999,3180900,133.466431
"912",137.979996,138.690002,137.399994,138.240005,4632300,135.138046
"913",137.009995,137.970001,134.669998,136.899994,5756800,134.48967
"914",148.5,154.690002,146.539993,154.220001,40211800,151.504715
"915",154.929993,156.100006,151.720001,152.240005,12046000,149.559586
"916",152.330002,155.610001,152.130005,153.630005,7061400,150.92511
"917",154.5,154.619995,152.630005,153.240005,4355300,150.541977
"918",154.149994,154.279999,152.360001,152.850006,2984400,150.158859
"919",152.75,153.570007,152.089996,152.710007,3061600,150.021301
"920",152.660004,152.75,149.669998,150.309998,3773100,147.663559
"921",150.309998,151.669998,149.600006,150.850006,2835600,148.194061
"922",151.139999,151.910004,150.320007,151.210007,3025600,148.547714
"923",150.610001,151.770004,150.119995,150.550003,3603500,147.899338
"924",150.5,150.869995,148.419998,149.839996,4128200,147.201843
"925",149.470001,149.979996,145.410004,146.029999,4135300,143.458908
"926",146.690002,148.550003,143.690002,147.229996,4742100,144.637787
"927",146.679993,146.789993,143.380005,144,3503200,141.464661
"928",144.759995,148.600006,144.759995,147.550003,3279300,144.952148
"929",147.600006,148.339996,145.309998,146.039993,2828100,143.46875
"930",146.860001,147.960007,146.179993,147.649994,2356400,145.050369
"931",148.550003,150.389999,147.839996,148.440002,2706900,145.826492
"932",148.110001,149.839996,147.360001,149.070007,2206200,146.445374
"933",149.339996,149.729996,147.910004,147.990005,2072500,145.384399
"934",147.389999,148.770004,146.550003,147.610001,2391200,145.011093
"935",147.720001,149.520004,147.259995,148.820007,3614800,146.199799
"936",148.690002,149.990005,146.449997,149.860001,3360000,147.221481
"937",151.149994,154.440002,150.929993,154.080002,4334500,151.367172
"938",153.880005,155.199997,150.369995,151.009995,2801300,148.351227
"939",151.619995,153.559998,150.100006,152,3223100,149.323822
"940",151.860001,155.160004,151.75,154.350006,2743300,151.632431
"941",154.949997,157.710007,154.649994,156.460007,3627600,153.705276
"942",156.75,158.429993,155.869995,156.940002,2784200,154.176819
"943",157.449997,159.149994,156.5,157.419998,2806000,154.648361
"944",158.410004,160.889999,158.100006,158.600006,3866000,155.807602
"945",156.970001,159.990005,156.160004,159.100006,1978700,156.298782
"946",159.990005,162.309998,159.990005,161.490005,2268600,158.646729
"947",161.470001,161.979996,157.610001,158.410004,2932600,155.620956
"948",160.059998,161.610001,159.610001,160.679993,2927000,157.850967
"949",162.600006,163.320007,161.389999,161.860001,2189200,159.010193
"950",162.199997,164.809998,162.100006,163.710007,2582700,160.827637
"951",164.300003,165.490005,163.619995,164.570007,2436300,161.672501
"952",164.570007,166.679993,164.149994,165.639999,2015200,162.723648
"953",165.979996,166.160004,162.600006,163.970001,2284700,161.083069
"954",161.839996,165.460007,161.119995,165.460007,1859000,162.546829
"955",165.910004,167.25,164.360001,164.919998,5047900,162.016342
"956",166.210007,166.960007,163.820007,164.050003,2322500,161.161636
"957",164.949997,167.419998,163.820007,164.869995,2698500,161.967194
"958",165.75,166.199997,162.949997,163.289993,3033500,160.415009
"959",163.070007,163.380005,159.339996,159.600006,3647400,156.790009
"960",160.389999,160.389999,158.809998,160.229996,1816800,157.40889
"961",158.839996,159.389999,156.300003,157.970001,2310600,155.18869
"962",158.070007,158.880005,156.679993,157.029999,2406100,154.265244
"963",154.910004,157.270004,154.110001,155.210007,2655700,152.47728
"964",155.240005,156.089996,153.369995,154.25,2157700,151.534195
"965",153.320007,154.139999,150.800003,152.220001,3694100,149.539917
"966",154,155.119995,152.800003,154.389999,2674300,151.671707
"967",156.320007,158.710007,155.429993,156.729996,2545400,153.970505
"968",157.220001,159.490005,155.25,156.619995,3156600,153.862473
"969",159.740005,159.869995,156.539993,158.630005,3114900,155.837067
"970",158.649994,161.899994,158.529999,161.5,3498000,158.656555
"971",163.149994,163.160004,154.75,154.910004,5092800,152.182571
"972",157.039993,159.059998,156.559998,158.070007,3577900,155.286942
"973",159.449997,162.570007,158.75,159.690002,3336500,156.878418
"974",159.669998,160.990005,158.639999,159.529999,2708500,156.721237
"975",160.990005,163.449997,160.600006,162.880005,2765800,160.012253
"976",165,165.990005,163.350006,165.179993,5035600,162.271759
"977",164,164.710007,160.509995,163.039993,6299900,160.831512
"978",165.940002,172.119995,164.550003,166.850006,13092300,164.589905
"979",168.710007,173.440002,167.899994,171.369995,6834900,169.048691
"980",172.220001,174.410004,171.449997,172.309998,6652900,169.975952
"981",174.25,179.020004,173.589996,177.559998,5755700,175.154831
"982",179.759995,179.839996,177.100006,177.860001,4688400,175.450775
"983",177.729996,180.479996,177.350006,179.820007,3780700,177.384232
"984",180.809998,181.110001,178.949997,179.770004,2371900,177.3349
"985",178.25,180.070007,176.240005,179.529999,8010000,177.09816
"986",179.809998,181.169998,177.100006,179.050003,5034900,176.624664
"987",178.020004,178.210007,175.470001,176.410004,3109300,174.020416
"988",176.470001,176.470001,173.779999,174.919998,4214600,172.550598
"989",174.380005,175.160004,173.229996,175.029999,2935700,172.659103
"990",174.270004,174.949997,171.410004,172.910004,3430800,170.567841
"991",172.5,173.779999,171.740005,172.720001,2682200,170.380402
"992",173.350006,174.919998,172.410004,174.070007,2853800,171.712112
"993",173.589996,174.240005,172.070007,172.399994,2643700,170.064728
"994",171.5,172.75,171.070007,171.710007,2676500,169.384094
"995",172.960007,172.960007,170.169998,170.990005,4016400,168.673843
"996",170.649994,172.779999,170.649994,171.410004,3487900,169.088135
"997",172.009995,172.990005,170.710007,171.690002,2193700,169.364349
"998",172,172.279999,170.289993,171.240005,3495300,168.920456
"999",171.179993,172.179993,168.970001,170.419998,6715800,168.111557
"1000",169.630005,173.059998,168.940002,171.759995,4077400,169.433395
"1001",172.399994,173.110001,171.460007,172.350006,3103200,170.015427
"1002",172.009995,176.330002,171.889999,174.910004,4753000,172.540726
"1003",175.979996,176.509995,174.669998,175.190002,1941200,172.81694
"1004",177.110001,177.460007,174.889999,176.389999,2442000,174.000687
"1005",177.110001,177.770004,174.460007,175.039993,2359700,172.668961
"1006",175.699997,176.059998,172.820007,173.880005,1935200,171.524689
"1007",174.410004,176.669998,174.100006,176.529999,2571300,174.138794
