"","WELL.Open","WELL.High","WELL.Low","WELL.Close","WELL.Volume","WELL.Adjusted"
"896",52.220001,52.709999,51.139999,51.419998,2221400,48.746109
"897",51.169998,51.310001,50.130001,51.009998,1544500,48.35743
"898",51.009998,53.540001,51,53.139999,2217700,50.376671
"899",53.779999,54.73,53.259998,54.689999,2861000,51.846066
"900",53.490002,54.849998,53.209999,54.52,2112500,51.684906
"901",54.32,54.5,52.73,53.560001,4884800,50.77483
"902",52.73,53.279999,51.91,52.869999,2379600,50.120708
"903",52.880001,54.169998,52.880001,53.290001,2809400,50.518867
"904",53.900002,54.029999,52.669998,53.150002,2163400,50.38615
"905",53.240002,57.189999,52.689999,56.41,3515700,53.476627
"906",56.029999,57.84,55.619999,57.18,3360900,54.206589
"907",57.099998,57.970001,56.32,57.439999,2421000,54.453064
"908",58.279999,58.580002,56.330002,56.630001,2887800,53.685188
"909",56.779999,57.099998,56,56.91,1806100,53.950623
"910",56.580002,57.580002,55.639999,55.990002,1795700,53.078468
"911",56.02,57.759998,55.599998,56.75,2100900,53.798939
"912",56.549999,56.549999,55.470001,55.98,1977400,53.645622
"913",55.849998,55.849998,54.529999,54.939999,2288500,52.648983
"914",55.150002,55.349998,53.790001,53.950001,2433300,51.700268
"915",53.32,55.720001,53.049999,55.080002,2201500,52.783154
"916",55.360001,56.23,54.610001,56.130001,3258900,53.789364
"917",55.84,57.439999,55.310001,57.419998,2052100,55.025566
"918",57.27,57.599998,56.450001,57.59,3790100,55.18848
"919",57.330002,57.57,55.279999,55.849998,2350300,53.521042
"920",55.599998,58.02,55.599998,57.919998,2786500,55.504715
"921",58.02,59.470001,57.139999,59.450001,2425300,56.970921
"922",58.970001,59.23,57.439999,57.52,2627800,55.121403
"923",57,58.27,56.509998,58.130001,1386900,55.705963
"924",58.139999,60.099998,57.450001,60.009998,2724100,57.507565
"925",60.150002,61.5,59.400002,60.450001,2828400,57.929218
"926",60.580002,61.380001,59.450001,61.119999,3447500,58.571281
"927",60.759998,61.799999,59.990002,60.049999,3370500,57.545898
"928",60.529999,61.73,59.77,60.889999,2326200,58.350868
"929",60.330002,61.360001,59.830002,59.860001,1787900,57.363823
"930",59.849998,60.299999,58.220001,58.869999,2518100,56.415104
"931",59.5,60.419998,59.41,60.119999,2796300,57.612976
"932",59.869999,61.439999,59.869999,60.709999,4107900,58.178371
"933",60.950001,61.419998,59.75,59.869999,4158100,57.373405
"934",59.130001,59.889999,57.419998,57.779999,4270500,55.370556
"935",57.16,57.810001,56.34,56.450001,4996800,54.096024
"936",55.07,55.459999,53.650002,54.189999,5014900,51.930264
"937",54.150002,55.709999,54.060001,54.709999,3804900,52.428577
"938",54.349998,54.84,51.860001,51.959999,2726900,49.793251
"939",51.66,53.16,51.220001,51.869999,2733700,49.707005
"940",51.689999,53.310001,51.41,53.259998,2539500,51.03904
"941",54.799999,54.939999,53.959999,54.389999,2402900,52.121922
"942",54.029999,54.630001,53.32,54.5,2048800,52.227333
"943",55.169998,56.240002,53.93,55.09,3399200,52.792732
"944",55.220001,56.450001,54.310001,56.419998,4048400,54.067268
"945",55.400002,58.189999,54.91,57.939999,2569000,55.523884
"946",58.200001,58.57,56.57,57.470001,3177700,55.073486
"947",57.869999,57.950001,56.27,56.66,3443800,54.297264
"948",56.990002,57.23,55.630001,56.099998,2755000,53.760612
"949",56.610001,57.5,56.259998,57.220001,3500900,54.833912
"950",57.66,57.66,55.830002,56.310001,1411800,53.961861
"951",56.439999,56.439999,55.259998,55.869999,1492200,53.540207
"952",55.23,55.380001,53.48,54.259998,2126600,51.997341
"953",54.310001,54.700001,53.619999,53.869999,1948000,51.623608
"954",53.34,55.52,53.240002,55.049999,2292000,52.754398
"955",54.02,55.360001,53.34,54.279999,2602100,52.016506
"956",54.740002,54.740002,52.48,52.580002,2135900,50.387402
"957",53.490002,54.310001,53.18,54.09,1741900,51.834431
"958",53.709999,54.419998,53.09,53.709999,2102900,51.470272
"959",53.580002,55.490002,53.419998,55.25,4269200,52.946056
"960",55.669998,56.549999,55.330002,56.259998,1352800,53.91394
"961",55.580002,55.790001,54.689999,55.700001,2227100,53.377293
"962",55.720001,56.040001,53.970001,54.029999,1881000,51.776932
"963",53.009998,53.68,52.119999,52.259998,3046400,50.080742
"964",52.279999,55.52,51.66,54.630001,3347300,52.351913
"965",54.25,54.68,52.57,53.77,1816100,51.527779
"966",54.099998,56.799999,53.48,56.740002,2075200,54.373924
"967",57.639999,59.529999,57,59.009998,2988600,56.549267
"968",58.779999,58.779999,56.919998,56.990002,2150800,54.613503
"969",57.5,57.700001,56.189999,56.849998,2682500,54.479332
"970",57.380001,57.990002,54.830002,55.5,1895700,53.185635
"971",60.950001,72.239998,60.639999,66.660004,7776800,64.590172
"972",67.129997,69.360001,65.860001,67.839996,5828200,65.733521
"973",67.540001,67.540001,64.849998,65.519997,2745700,63.485558
"974",65.309998,65.980003,62.700001,63.580002,2700200,61.605804
"975",62.810001,65.93,62.810001,65.57,2881600,63.534016
"976",67.650002,68.239998,65.379997,66.419998,2664100,64.357613
"977",65.379997,66.660004,64.269997,65.949997,3328000,63.902214
"978",65.959999,66.879997,63.77,63.830002,2352800,61.848045
"979",63.439999,65.360001,62.369999,65.199997,2916900,63.175507
"980",64.93,65.050003,63.68,64.510002,2015000,62.506931
"981",65.07,65.800003,63.41,63.68,1926000,61.702702
"982",64.980003,65.949997,64.559998,65.470001,3082600,63.437122
"983",64.879997,65.580002,64.449997,65.260002,1862800,63.233643
"984",65.25,65.260002,64.010002,64.540001,703400,62.535995
"985",64.949997,64.959999,62.959999,62.98,3714400,61.024437
"986",64.080002,64.510002,63.27,63.490002,1961800,61.518597
"987",62.639999,63.810001,62.369999,62.48,2062200,60.539959
"988",61.52,64.190002,61.52,63.189999,2719600,61.227913
"989",64,64.610001,63.580002,64.199997,2386200,62.206551
"990",64.459999,66.5,64.459999,65.720001,3066300,63.679359
"991",65.290001,66.540001,64.779999,64.949997,3414900,62.933262
"992",65.239998,65.639999,64.550003,65.019997,3098400,63.001091
"993",64.300003,65.529999,63.68,64.029999,1951400,62.041828
"994",63.669998,64.440002,63.09,64.25,2120900,62.255005
"995",65.32,65.449997,63.200001,63.240002,3389900,61.276363
"996",63.669998,65.900002,62.869999,65.870003,2409200,63.824707
"997",66,67.089996,65.599998,66.489998,3326400,64.425446
"998",66.900002,67.120003,64.769997,65.949997,3185100,63.902214
"999",66.080002,66.43,63.040001,64.019997,5336200,62.032143
"1000",63.169998,63.93,62.049999,62.650002,4141100,60.704685
"1001",62.619999,63.049999,61.849998,62.669998,3636400,60.72406
"1002",62.5,63.43,61.82,62.360001,1564700,60.423687
"1003",62.68,63.599998,62.32,63.52,547500,61.547668
"1004",63.540001,63.630001,62.549999,62.970001,4210400,61.014748
"1005",63.580002,63.75,62.599998,63.18,1364400,61.218224
"1006",63.23,64.580002,63.139999,63.799999,1195200,61.81897
"1007",63.549999,64.739998,62.709999,64.620003,1424900,62.613518
