"","RE.Open","RE.High","RE.Low","RE.Close","RE.Volume","RE.Adjusted"
"456",210.089996,212.880005,208.809998,209.949997,237800,196.983734
"457",208.690002,209.009995,204.919998,205.080002,269400,192.41452
"458",205.960007,209.720001,205.860001,207.550003,179500,194.731964
"459",205.889999,207.770004,203.899994,205.029999,250300,192.367599
"460",206.229996,209.139999,204.600006,206.460007,312200,193.709274
"461",218.320007,220.350006,210.229996,219.490005,516700,205.934586
"462",220.690002,222.050003,215.100006,217.860001,486200,204.405228
"463",217.899994,223.059998,217.089996,219.770004,340500,206.197281
"464",220.820007,223.619995,216.990005,219.309998,236800,205.765671
"465",220.889999,224.25,220.429993,221.350006,245400,207.679703
"466",221.520004,224.850006,220.070007,223.509995,225900,209.706299
"467",223.470001,224.919998,219.309998,224.059998,234600,210.222321
"468",222.050003,223.820007,221.050003,222.570007,203700,208.824387
"469",222.600006,223.559998,219.610001,221.220001,193100,207.557739
"470",221.229996,221.229996,213.509995,213.830002,236800,200.624115
"471",214.570007,216.899994,213.539993,214.199997,237900,200.971268
"472",214.770004,215.919998,210.419998,212.160004,282600,199.057281
"473",211.960007,214.669998,210.699997,214.5,410000,201.252731
"474",213.330002,216.440002,212.990005,216.429993,261900,203.063538
"475",216.199997,217.279999,214.410004,215.809998,288000,202.481827
"476",214.399994,215.949997,212.679993,215.5,328400,202.190979
"477",215.860001,217.130005,214.339996,214.5,348100,201.252731
"478",212.660004,216.440002,211.279999,214.240005,138900,201.008789
"479",216.119995,218.410004,215.630005,217.199997,306000,203.786026
"480",214.899994,216.570007,212.970001,214.580002,232900,201.327805
"481",215.25,217.809998,214.679993,216.559998,302600,203.185532
"482",215.300003,221.679993,215.300003,220.119995,300900,206.525665
"483",219.830002,223.559998,219.830002,222.080002,474500,208.364639
"484",224,225.639999,221.360001,224.410004,226700,210.550705
"485",224.369995,226.309998,221.039993,222.5,349200,208.758682
"486",219.350006,225.889999,218.380005,225.440002,460600,211.51712
"487",225.350006,232.229996,225.350006,228.869995,573600,214.735245
"488",229,230.949997,227.029999,230.169998,277800,215.954987
"489",231.740005,232.669998,222.179993,222.699997,400600,208.94632
"490",224.440002,226.820007,219.899994,220.020004,485800,206.431839
"491",220.690002,222.059998,216.740005,217.729996,360900,204.283264
"492",216.070007,217.960007,214.539993,215.309998,339500,202.012741
"493",215.070007,219.990005,213.410004,217.779999,408900,204.3302
"494",219.059998,223.610001,218.600006,219.660004,457100,206.09407
"495",220.470001,223.679993,217.820007,220.160004,269400,206.563187
"496",218.770004,219.270004,214.380005,216.240005,368500,202.8853
"497",216.110001,220.550003,212.740005,213.270004,467000,200.098709
"498",212.860001,212.860001,205.710007,205.759995,113600,193.052505
"499",205.100006,210.309998,201.089996,210.240005,234200,197.255859
"500",207.940002,214.889999,206.809998,214.839996,264100,201.571732
"501",215.789993,218.589996,214.330002,216.029999,192800,202.688248
"502",216.139999,217.800003,215.020004,217.759995,213400,204.311401
"503",214.529999,215.720001,211.960007,213.660004,204400,200.46463
"504",212.210007,212.229996,208.070007,208.800003,288300,195.9048
"505",210.190002,215.389999,210.190002,214.910004,258700,201.637421
"506",213.929993,215.580002,211.360001,211.369995,301800,198.31604
"507",210.279999,213.419998,204.839996,213.399994,471500,200.220673
"508",214.160004,216.089996,211.630005,211.990005,305300,198.897766
"509",211.919998,214.589996,210.800003,214.440002,268400,201.196442
"510",214.179993,214.179993,211.949997,213.169998,268900,200.004898
"511",211.949997,214.600006,211.949997,213.679993,375800,200.483383
"512",213.75,215.880005,213.169998,215.479996,282900,202.172211
"513",215.429993,215.75,211.75,212.720001,364100,199.582672
"514",211.649994,215.330002,211.649994,215.330002,259400,202.031479
"515",215.850006,217.110001,214.800003,216.690002,229200,203.30748
"516",217.039993,219.089996,212.960007,214.669998,232100,201.412262
"517",216,217.699997,214.720001,217.600006,297400,204.161285
"518",217.630005,219.740005,215.529999,215.720001,221300,202.3974
"519",214.779999,216.899994,209.919998,213.419998,411100,200.239456
"520",211.600006,214.419998,211.600006,214.279999,174000,201.046341
"521",214.339996,215.149994,213.270004,214.110001,198100,200.886841
"522",214.679993,220.520004,214.679993,219.270004,276500,205.728149
"523",218.559998,219.279999,213.460007,219.050003,280300,205.521759
"524",219.669998,222.389999,218.550003,222.289993,196200,208.561615
"525",222.259995,222.259995,218.339996,219.660004,243200,206.09407
"526",219.460007,221.600006,217.919998,220.449997,213400,206.835312
"527",220.399994,222.630005,219.460007,222.300003,208100,208.57103
"528",221.759995,223.130005,219.5,222.5,227400,208.758682
"529",221.580002,222.910004,217.960007,221.800003,212500,208.101929
"530",222.259995,222.259995,218.339996,220.380005,266700,206.769608
"531",214.75,214.75,208.009995,212.389999,834300,199.273071
"532",213.119995,215.970001,212.320007,214.470001,470700,201.224579
"533",213.830002,215.809998,211.690002,214.039993,285500,200.821136
"534",215.940002,218.300003,214.899994,216.929993,275600,203.532654
"535",216.020004,220.380005,215.610001,219.570007,252800,206.009644
"536",219.160004,222,219.119995,221.649994,185100,207.961151
"537",221.619995,224.020004,220.830002,222.809998,235000,209.0495
"538",223.869995,224.839996,222.279999,223.910004,197400,210.081589
"539",224.130005,225.529999,222.5,223.199997,320600,209.415436
"540",222.929993,224.940002,222.509995,222.809998,225600,209.0495
"541",222.649994,224.949997,221.949997,224.289993,255800,210.438141
"542",224.830002,226.300003,223.089996,226.110001,231900,212.145721
"543",226.639999,227.639999,223.460007,225.389999,210000,211.470215
"544",225.139999,226.809998,222.520004,224.880005,209400,210.991684
"545",223.410004,224.919998,222.889999,223.029999,298200,210.566833
"546",223.75,225.410004,222.089996,222.110001,251100,209.698242
"547",221.990005,221.990005,218.100006,218.139999,256600,205.950104
"548",216.539993,218.080002,215.929993,216.779999,281700,204.666092
"549",217.149994,219.490005,216.490005,217.929993,285400,205.751816
"550",218.619995,220.279999,218.020004,218.229996,330000,206.035049
"551",218.5,220.399994,218.149994,218.309998,275100,206.110596
"552",218.570007,219.789993,218.119995,219.009995,220000,206.771484
"553",218.509995,221.669998,218.190002,219.050003,595900,206.80925
"554",219.919998,221.5,219.919998,220.389999,239100,208.074356
"555",220.770004,221.779999,218.479996,218.889999,181600,206.658188
"556",218.5,219.020004,211.649994,211.949997,375900,200.105972
"557",211.139999,216.009995,210.130005,215.479996,223100,203.438721
"558",214.759995,217.399994,214.720001,214.990005,345800,202.976135
"559",215.169998,215.990005,214.130005,214.800003,246900,202.796722
"560",215.759995,216.259995,214.649994,215.479996,220800,203.438721
"561",215.610001,217.100006,214.479996,214.649994,217000,202.655106
"562",213.020004,215.710007,213.020004,215.369995,246200,203.334869
"563",215.75,216.309998,214.639999,215.960007,215500,203.891937
"564",216.580002,218.449997,216.130005,217.330002,232000,205.185349
"565",217.630005,217.759995,214.889999,214.889999,237900,202.881683
"566",216.160004,216.259995,214.389999,216.139999,246800,204.061844
"567",216.139999,217.460007,214.940002,215.289993,166900,203.259338
"568",215.259995,216.460007,215.149994,216.309998,197400,204.222351
"569",216.559998,219.080002,215.789993,217.940002,227200,205.761276
"570",217.990005,217.990005,213.860001,214.690002,313300,202.692886
"571",214.550003,216.850006,214.179993,216.809998,330100,204.694412
"572",217.919998,222.630005,217.649994,221.910004,363300,209.50943
"573",223.5,227.089996,223.309998,226.339996,330500,213.691864
"574",227.960007,227.960007,224.970001,226.210007,202700,213.569138
"575",226.300003,229.899994,226.300003,229.300003,226700,216.486465
"576",229.830002,229.839996,227.520004,228.690002,199400,215.910553
"577",228.600006,230.289993,228.179993,229.039993,238900,216.240997
"578",228.360001,228.990005,227.419998,228.509995,121700,215.740601
"579",229.210007,230.699997,228.059998,229.770004,238500,216.930191
"580",229.759995,232.369995,229.699997,231.279999,222500,218.355789
"581",230.320007,230.899994,226.889999,228.5,282900,215.731155
"582",228.050003,231.210007,227.070007,230.710007,270000,217.817657
"583",231,233.139999,231,231.309998,193700,218.38414
"584",231.520004,235.679993,230.529999,235.5,324000,222.339996
"585",235.600006,238.869995,235.600006,236.460007,294400,223.246353
"586",236.889999,239.070007,235.570007,236.789993,268000,223.557907
"587",237.520004,238.960007,236.330002,238.660004,294800,225.32341
"588",236.009995,239.479996,236.009995,237.789993,296000,224.502029
"589",239.619995,249.550003,239.130005,246.889999,598000,233.093506
"590",247.070007,249.039993,241.639999,241.889999,572500,228.372925
"591",241.330002,246.580002,239.5,245.660004,342800,231.932236
"592",244.580002,248.949997,244.580002,248.740005,285800,234.840134
"593",245.610001,247.940002,244.389999,246.559998,372300,232.781952
"594",246.270004,250,246.270004,248.449997,337500,234.56633
"595",247.259995,249.660004,246.199997,248.259995,297900,234.386948
"596",248.660004,251.669998,248.660004,249.419998,426600,235.482132
"597",248.050003,249.740005,247.199997,248.259995,997600,234.386948
"598",248.259995,251.470001,247.110001,249.509995,428600,235.567108
"599",250.270004,252.729996,247.649994,249.330002,399400,235.397171
"600",248.660004,250.440002,247.970001,250.330002,370200,236.341293
"601",249.410004,251.699997,247.960007,251.600006,378700,237.540329
"602",252.080002,252.990005,249.259995,249.910004,323000,235.944763
"603",248.419998,249.660004,243.770004,244.059998,1058900,230.421646
"604",244.149994,244.970001,241.559998,244.630005,403600,230.959808
"605",244.919998,246.119995,244,245.419998,290100,231.705658
"606",245.089996,248.860001,244.119995,247.660004,341300,233.820511
"607",247.440002,252.169998,246.699997,251.929993,448400,237.851852
"608",251.899994,252.229996,247.119995,248.270004,395200,234.396423
"609",248.820007,253.570007,247.389999,253.309998,294400,239.15477
"610",252.75,254.160004,251.110001,252.910004,411100,238.7771
"611",253.630005,254.570007,252.240005,252.649994,251700,238.531647
"612",253.139999,253.809998,251.369995,252.169998,311700,238.078461
"613",253.25,253.649994,246.949997,249.050003,324300,235.132797
"614",249.199997,250.919998,248.369995,250.279999,247500,236.294083
"615",250.509995,251.830002,248.509995,250.110001,282900,236.13356
"616",250.789993,251.649994,249.800003,251.050003,245400,237.021042
"617",251.660004,252.440002,249.919998,250.160004,237400,236.180771
"618",250.75,251.690002,249.339996,250.139999,273400,236.161896
"619",250.729996,252.25,249.839996,251.960007,226200,237.880203
"620",251.779999,252.979996,249.110001,252.559998,235900,238.446655
"621",253.190002,253.229996,249.910004,250.149994,395100,236.171341
"622",250.649994,254.399994,250.059998,251.509995,204400,237.455338
"623",251.820007,252.729996,250.839996,251.309998,264800,237.26651
"624",251.619995,252.380005,242.509995,242.929993,395000,229.354782
"625",242.470001,245.710007,241.759995,244.360001,320000,230.70488
"626",245.130005,248.869995,244.759995,247.179993,439600,233.36731
"627",247.649994,250.639999,247.279999,250.479996,335200,236.48291
"628",251.589996,252.979996,249.470001,251.139999,221200,237.106018
"629",251.770004,255.360001,251.770004,254.960007,189700,240.712555
"630",254.539993,255.089996,252.440002,254.509995,172800,240.287704
"631",253.839996,255.380005,253.229996,254.509995,220200,240.287704
"632",254.419998,257.459991,254.009995,257.390015,320100,243.00676
"633",257.700012,260.019989,256.869995,258.269989,235000,243.83757
"634",258.369995,259.609985,255.630005,256.880005,204500,242.525284
"635",257.399994,258.26001,255.690002,257.720001,157000,243.318314
"636",258.149994,260.51001,257.119995,258.299988,215400,243.865906
"637",258.329987,258.709991,253.839996,255.270004,300500,241.005234
"638",254.559998,254.559998,249.759995,251.210007,387400,237.172119
"639",251.490005,253.070007,250.369995,252.059998,212200,237.974594
"640",252.850006,254.429993,250.110001,252.009995,286100,237.927399
"641",252.300003,254.460007,251.699997,253.410004,195900,239.249146
"642",253.309998,254.300003,251.320007,253.210007,154200,239.060349
"643",253.539993,255.759995,253.25,255,196900,240.750305
"644",254.639999,257.450012,254.570007,255.520004,210100,241.241241
"645",255.470001,259.529999,254.460007,259.519989,208700,245.017715
"646",259.369995,260.290009,255.839996,256.799988,272200,242.449738
"647",258.220001,260.359985,250.710007,251.690002,576400,237.625275
"648",250.919998,252.800003,245.059998,246.639999,336000,232.857483
"649",246.600006,247.889999,243.960007,244.330002,298700,230.676544
"650",243.970001,245.110001,241.119995,243.119995,245700,229.534164
"651",241.490005,243.559998,237.630005,239.149994,389400,225.786041
"652",238.880005,245.809998,237.429993,244.850006,329900,231.167496
"653",242.720001,249.860001,241.690002,248.199997,340400,234.330276
"654",248.779999,251.820007,248.779999,251.600006,272300,237.540329
"655",251.020004,253.130005,250.179993,251.839996,154900,237.766922
"656",251.529999,253.820007,249.270004,250.050003,205400,236.07692
"657",250.729996,252.809998,249.279999,252.639999,237200,238.522156
"658",250.789993,252.770004,246.300003,246.559998,317300,232.781952
"659",246.929993,248.309998,245.779999,246.75,184900,232.961334
"660",247.789993,249.929993,247.039993,249.289993,169900,235.35939
"661",251.020004,251.839996,248.949997,249.919998,190100,235.954193
"662",249.360001,249.360001,246.589996,246.789993,177700,232.9991
"663",247.639999,248.679993,245.899994,247.850006,121800,233.999847
"664",248.740005,250.550003,247.160004,248.850006,184700,234.943954
"665",247.740005,250.889999,244.039993,244.880005,261800,231.195816
"666",245.940002,247.300003,244.479996,247.169998,160400,233.357849
"667",248.470001,248.619995,245.059998,245.550003,301800,231.828369
"668",244.270004,245.320007,235.210007,239.509995,325600,226.125916
"669",240.220001,241.710007,234.089996,239.889999,312600,226.48468
"670",240.389999,240.779999,231.570007,235.880005,621600,222.698776
"671",237.149994,246.889999,235.880005,241.669998,463900,229.527496
"672",240.75,246.460007,240.75,246.360001,300900,233.981857
"673",248.119995,250.610001,247.660004,248.740005,326800,236.242264
"674",249.020004,250.789993,247.889999,249,270200,236.489212
"675",250.179993,251.860001,248.669998,251.770004,282200,239.120041
"676",252.059998,252.059998,248.720001,251.020004,342000,238.40773
"677",250.839996,254.880005,250.630005,254.820007,303000,242.016785
"678",255.050003,255.839996,247.820007,251.699997,553800,239.053528
"679",252.360001,257.059998,251.369995,256.390015,351000,243.507919
"680",254.389999,255.360001,251.919998,254.949997,228700,242.140289
"681",254.410004,260.5,254.410004,260.440002,472700,247.354416
"682",260.049988,262.149994,258.959991,261.75,333300,248.598618
"683",262.26001,264.01001,260.959991,262.290009,469200,249.111465
"684",263,264.609985,261.73999,264.5,572600,251.210419
"685",262.980011,265.820007,262.420013,265,297500,251.685257
"686",265.600006,268.950012,264.970001,266.76001,464100,253.356842
"687",265.529999,266.859985,262.660004,263.059998,309200,249.842789
"688",263.459991,266.940002,263.070007,266.359985,214700,252.97699
"689",267.540009,267.540009,264.299988,265.980011,320300,252.616043
"690",266.309998,268.079987,264.929993,266.089996,212300,252.72052
"691",266.410004,266.649994,263.679993,263.850006,229000,250.593094
"692",263.809998,265.369995,258.140015,259.200012,326900,246.176758
"693",259.100006,259.350006,256.179993,257.609985,311600,244.66658
"694",257.890015,260.130005,256.910004,259.700012,351000,246.651596
"695",258.869995,259.029999,254.529999,254.660004,281500,241.864822
"696",253.660004,253.660004,250.089996,250.449997,378600,237.866364
"697",251.490005,251.690002,249.820007,250.479996,191800,237.894852
"698",249.839996,252.520004,248.380005,249.5,270600,236.964081
"699",251.270004,252.960007,249.190002,250.5,282100,237.913834
"700",250.25,250.929993,248.360001,250.610001,249400,238.018326
"701",251.470001,254.880005,251.139999,251.539993,183300,238.901581
"702",250.100006,254.729996,246.229996,252.720001,274900,240.022308
"703",252.929993,252.929993,249.360001,249.460007,162300,236.926102
"704",249.119995,252.919998,249.119995,251.080002,226300,238.464691
"705",252.520004,254.460007,251.449997,253.020004,151800,240.307251
"706",252.220001,252.220001,245.589996,248.509995,285000,236.023819
"707",248.759995,250.649994,248.460007,249.300003,247800,236.77417
"708",249.529999,250.880005,248.050003,249.669998,155000,237.125549
"709",249.410004,250.559998,247.210007,248.589996,141800,236.099823
"710",249.080002,249.880005,246.339996,247.020004,301100,234.608688
"711",249.529999,256.730011,245.729996,256.23999,504000,243.365448
"712",256.600006,257,250.520004,254.550003,246400,241.760361
"713",254.429993,257.410004,252.539993,257.089996,258500,244.172745
"714",257.670013,259.73999,257.309998,259.350006,222800,246.319199
"715",260.149994,261.579987,258.100006,258.429993,281600,245.445389
"716",259.100006,260.089996,257.299988,259.179993,306700,246.157745
"717",258.329987,262.100006,257.869995,261.679993,268100,248.532104
"718",261.76001,263.98999,261.070007,263.589996,230100,250.34613
"719",262.959991,265.480011,262.339996,265.350006,200500,252.017685
"720",264.309998,267.48999,264.309998,266.660004,220800,253.261887
"721",265.670013,270.089996,265.670013,269.75,277800,256.196625
"722",268.600006,268.929993,266.420013,266.910004,228300,253.49939
"723",267.440002,268.709991,266.48999,268.5,198400,255.009445
"724",268.230011,268.809998,266.369995,267.170013,199800,253.746292
"725",266.790009,268.209991,266.549988,267.440002,208800,254.002716
"726",266.799988,267.459991,265,267.019989,321800,253.603821
"727",266.190002,269.100006,266.190002,267.709991,178900,254.259125
"728",268.220001,269.549988,266.269989,267.100006,252600,253.67981
"729",265.880005,267.829987,265.209991,267.230011,269000,253.803253
"730",266.76001,270.579987,266.76001,269.820007,301400,256.263123
"731",270.049988,272.549988,269.609985,272.369995,457600,258.684967
"732",272.970001,274.23999,271.619995,272.76001,331700,259.05542
"733",272.190002,273.420013,270.829987,271.26001,177800,257.630859
"734",272.179993,272.179993,268.429993,268.809998,278500,255.303909
"735",265.600006,266.790009,264.170013,265.820007,226300,253.928314
"736",265.600006,268.339996,265.459991,267.5,213500,255.533142
"737",267.519989,268.619995,266.899994,268.399994,193700,256.392883
"738",269.429993,270.559998,267.859985,268.950012,169300,256.918304
"739",269.019989,271.640015,267.600006,271.559998,176400,259.411469
"740",271.809998,271.809998,269.579987,270.299988,344500,258.207886
"741",270.089996,271.01001,268.059998,271.01001,229000,258.886108
"742",271.209991,275.700012,271.209991,275.059998,183500,262.754944
"743",274.75,276.149994,273.73999,274.670013,195200,262.382385
"744",275.880005,277.23999,273.920013,276.369995,236500,264.006348
"745",276.359985,279.640015,275.970001,279.01001,247700,266.528229
"746",278.920013,279.98999,275.390015,276.119995,207900,263.767517
"747",275.799988,277.309998,274.570007,275.549988,258000,263.223022
"748",276.929993,279.459991,276.450012,277.279999,385700,264.87561
"749",278.709991,278.709991,272.410004,273.5,261800,261.264709
"750",273.019989,274.549988,271,274.5,74000,262.220001
"751",274.429993,275.369995,273.600006,274.570007,127400,262.286865
"752",274.519989,276.070007,273.600006,276.01001,172400,263.662445
"753",276.679993,278.190002,275.119995,277.450012,202400,265.038025
"754",277.440002,278.269989,276.450012,276.839996,136000,264.455292
"755",277.899994,278.299988,274.890015,278.149994,181300,265.706696
"756",275.459991,278.269989,275.459991,277.23999,162400,264.837433
"757",277.089996,277.75,275.48999,276.589996,265200,264.216492
"758",275.850006,276.630005,274.029999,274.170013,244300,261.904724
"759",274.920013,277.200012,273.329987,273.339996,225700,261.111908
"760",273.589996,276.869995,273.589996,276.23999,193800,263.882141
"761",275.980011,277.269989,273.570007,274.829987,220700,262.535187
"762",274.559998,276.690002,274.559998,275.959991,158700,263.614685
"763",273.48999,276.350006,273.48999,274.649994,203400,262.363281
"764",274.320007,276.579987,273.029999,275.540009,206700,263.21347
"765",276.970001,278.410004,276.390015,277.429993,264200,265.01886
"766",278.649994,281.450012,278.649994,279.970001,205900,267.445282
"767",280,280.950012,278.649994,280,398400,267.473938
"768",280.190002,281.089996,278.890015,281,561600,268.429169
"769",278.98999,281.140015,276.329987,280.920013,336400,268.352814
"770",280.869995,281.980011,275.480011,277.350006,258800,264.942474
"771",274.429993,275.630005,272.630005,272.679993,173900,260.481415
"772",273.890015,276.859985,273.890015,275.140015,214900,262.83136
"773",275.160004,276.369995,273.619995,274.619995,192500,262.334625
"774",273.070007,277.100006,271.940002,276.880005,214100,264.493469
"775",276,278.869995,275.859985,276.570007,454200,264.197418
"776",277.109985,281.140015,276.660004,279.589996,288100,267.082245
"777",281.48999,282.329987,277.589996,277.589996,236400,265.171783
"778",278.98999,283.309998,278.640015,283.299988,344900,270.626312
"779",283.940002,284.269989,280.26001,280.450012,374300,267.903809
"780",279.51001,285.850006,279.51001,282.579987,229100,269.938477
"781",282.079987,285.959991,281.779999,285.880005,215100,273.090912
"782",287.630005,294.309998,284.26001,291.640015,411900,278.593231
"783",291.959991,291.959991,284.910004,287.679993,243300,274.810333
"784",287.029999,291.799988,287.029999,291.779999,233900,278.726959
"785",292.059998,293.899994,289.660004,291.369995,209700,278.335297
"786",290.5,290.600006,287.179993,289.790009,205900,276.826019
"787",291.23999,291.839996,289.529999,290.579987,243700,277.580627
"788",289,290.059998,285.23999,287.929993,160500,275.049164
"789",287.399994,289.950012,286.970001,289.850006,235000,276.883331
"790",285.559998,287.440002,281.170013,283.040009,593100,270.37793
"791",282.440002,283.619995,277.670013,278.549988,438500,266.088806
"792",280.109985,281.059998,273.230011,273.230011,349000,261.006805
"793",270.48999,274.359985,261.799988,261.809998,354000,250.097687
"794",256.839996,257.839996,242.229996,247.880005,676700,236.790848
"795",248.009995,260.100006,247.740005,258.160004,771700,246.610962
"796",258.149994,262,251.25,253.440002,439400,242.102112
"797",256.980011,269.589996,255.509995,269.390015,302700,257.338623
"798",263.119995,263.920013,254.199997,257.179993,304400,245.674805
"799",249.339996,255,246.529999,253.509995,334200,242.168991
"800",223.139999,243.229996,223.139999,234.770004,513300,224.267349
"801",240.869995,241.289993,229.289993,240.449997,397600,231.219803
"802",233.25,237.729996,223.889999,227.949997,497200,219.199646
"803",211.759995,211.869995,200.820007,200.820007,625900,193.111099
"804",210.869995,214.259995,200.779999,213.089996,704200,204.91008
"805",182.960007,205.979996,170.5,182.610001,803600,175.600128
"806",186.740005,199.039993,180.399994,198.029999,605600,190.428162
"807",183.580002,190.910004,172.149994,188.710007,625400,181.465958
"808",186.949997,197.820007,176.789993,187.240005,624600,180.052383
"809",189,202.039993,179.990005,194.649994,654800,187.177933
"810",190,190,168.160004,171.960007,796000,165.358932
"811",181.860001,189.789993,178.130005,185.580002,398100,178.456116
"812",186.5,188.490005,174.070007,174.830002,708500,168.118759
"813",178.899994,196.190002,172.860001,195.330002,693900,187.831833
"814",186.369995,194.940002,183.440002,189.289993,418400,182.023697
"815",188.960007,200.75,185.190002,198.490005,341000,190.870544
"816",196.119995,197.729996,189.869995,192.419998,353300,185.033554
"817",179.520004,185.899994,176.720001,181.240005,438100,174.282715
"818",180.729996,189.669998,177.649994,187.669998,524400,180.465897
"819",185.169998,188.449997,176.669998,178.020004,384800,171.186325
"820",186.889999,191.100006,184.490005,189.929993,340500,182.639114
"821",198.360001,201.940002,190.660004,191.25,374900,183.908478
"822",193.119995,199.75,189.070007,197.800003,302900,190.207031
"823",200.389999,212.800003,200.009995,212.300003,330900,204.150406
"824",210.179993,210.179993,201.860001,202.139999,230000,194.380417
"825",207.649994,208.960007,200.270004,203.119995,322800,195.3228
"826",196.619995,198.490005,190.570007,191.029999,258200,183.696899
"827",189.899994,191.210007,185.690002,187.149994,378300,179.96582
"828",193.449997,197.919998,192.089996,196.350006,498100,188.812683
"829",192.580002,195.089996,188.240005,190.520004,293500,183.206497
"830",184.880005,187.119995,178.5,179.600006,489700,172.705658
"831",183.309998,184.690002,176.410004,179.380005,547300,172.494095
"832",180.820007,181.580002,176.820007,177.089996,340000,170.292023
"833",178.039993,178.039993,169.550003,170.809998,512800,164.253082
"834",170.779999,176.710007,170.779999,175.720001,432600,168.974609
"835",180.039993,183.419998,176.740005,179.649994,348200,172.753738
"836",184.740005,186.860001,181.600006,184.449997,238900,177.369492
"837",181.179993,181.179993,173.059998,173.130005,285600,166.484039
"838",169.419998,169.419998,164.210007,165.009995,322800,158.67572
"839",162.830002,163.919998,159.729996,162.820007,312100,156.569809
"840",164.520004,171.869995,163.350006,167.710007,748200,161.272095
"841",169.119995,169.119995,163.580002,164.470001,360600,158.156464
"842",166.529999,178.119995,165.759995,173.830002,618700,167.157181
"843",177.020004,178.059998,172.669998,176.800003,312100,170.013153
"844",175,179.690002,171.809998,178.990005,473000,172.11908
"845",178.729996,179.679993,172,172.009995,375700,165.407013
"846",170.25,170.25,162.830002,164.220001,491100,157.916077
"847",160.880005,164,157.320007,161.720001,470700,155.512039
"848",159.899994,169.809998,157.350006,168.940002,1087600,162.45488
"849",175.619995,181.660004,174.899994,180.360001,741700,173.436508
"850",180.320007,189.130005,179.360001,186.360001,675000,179.206177
"851",188.800003,201.020004,188.320007,199.229996,760300,191.582123
"852",198.300003,206.380005,198.100006,206.009995,571100,198.101837
"853",205.259995,206.080002,201,205.679993,376000,197.784515
"854",213.490005,213.490005,202.850006,203.320007,540000,196.999725
"855",210.309998,210.309998,199.190002,203.059998,637400,196.747787
"856",205.589996,207.25,202.149994,204.509995,342400,198.152725
"857",202.179993,202.179993,196.059998,198.410004,535400,192.242325
"858",198.539993,199.179993,193.490005,193.770004,439700,187.746582
"859",194.710007,207.75,192.089996,206.050003,539100,199.644852
"860",209.839996,215.970001,209.020004,213.259995,564600,206.630707
"861",212.880005,217.690002,209.289993,217.130005,533400,210.380417
"862",229.559998,230.169998,221.240005,226.149994,455200,219.120041
"863",228.369995,231.259995,225.899994,231.070007,342200,223.8871
"864",226.089996,229.449997,224.369995,227.460007,346500,220.389313
"865",225.279999,226.669998,220.460007,221.690002,426800,214.79866
"866",212.539993,218.520004,209.259995,211,658600,204.440964
"867",219.779999,219.800003,209.309998,214.949997,477400,208.268204
"868",206.520004,217.710007,205.660004,216.880005,339800,210.138199
"869",226.970001,226.970001,218.539993,220.580002,429400,213.723175
"870",220.039993,221.229996,215.919998,215.919998,430900,209.208054
"871",214,218.75,210.830002,215.5,429500,208.801102
"872",220.279999,220.279999,212.399994,215.729996,682900,209.023926
"873",212.929993,215.710007,210.529999,213.369995,332300,206.73732
"874",216.779999,217.710007,211.289993,213.009995,418100,206.388489
"875",211.600006,211.600006,204.630005,206,647500,199.596405
"876",205.740005,207.850006,202.699997,207.270004,484300,200.826935
"877",204.880005,206.149994,198.679993,200.869995,621300,194.62587
"878",203.580002,206.070007,200.550003,202.529999,328200,196.234268
"879",202.169998,207.089996,202.149994,206.199997,336600,199.790192
"880",206.630005,207.889999,203.809998,203.889999,266200,197.551987
"881",208.110001,208.199997,200.440002,200.949997,258100,194.703384
"882",206.080002,208.520004,204.110001,205.990005,302600,199.586716
"883",204.960007,205.309998,202.470001,203.720001,405100,197.387253
"884",203.490005,205.860001,201.279999,204.410004,317900,198.055832
"885",204.119995,204.119995,195.690002,198.059998,285900,191.903229
"886",197.949997,207.020004,197.369995,206.789993,326400,200.361847
"887",207.899994,211.070007,203.490005,207.679993,328000,201.224167
"888",207.600006,211.869995,207.199997,211.440002,209200,204.86731
"889",215.699997,219.300003,213.509995,218.289993,240300,211.504379
"890",217.520004,226.509995,216.419998,223.100006,305200,216.164841
"891",223.820007,223.820007,219.270004,222.619995,203100,215.699768
"892",222,222.190002,218.089996,219.850006,173700,213.015884
"893",219.110001,223.039993,219.110001,220.580002,272300,213.723175
"894",219.860001,224.220001,219.860001,223.809998,206500,216.852783
"895",222.610001,224.949997,221.410004,223.059998,192900,216.126068
"896",231.419998,231.419998,221.050003,224.009995,294900,217.046555
"897",222.979996,223.470001,218.649994,220.800003,214800,213.93634
"898",220.490005,220.919998,216.119995,216.320007,229100,209.595627
"899",217.679993,220.509995,217.130005,219.940002,176700,213.103073
"900",215.889999,218.690002,214.119995,216.089996,180500,209.372742
"901",216.429993,218.979996,214.699997,218.789993,240100,211.988815
"902",219.029999,223.080002,218.350006,220.960007,326900,214.091385
"903",222.169998,222.169998,216.860001,217.160004,276600,210.4095
"904",220.330002,222.789993,218.119995,219.119995,368700,212.308548
"905",218.509995,226.779999,216.520004,223.660004,439100,216.707428
"906",221.490005,232.550003,221.490005,232.190002,318600,224.972275
"907",231.869995,235,231.220001,231.880005,210100,224.671921
"908",236.050003,237.039993,228,228.270004,252100,221.174149
"909",231.75,232.350006,227.279999,227.720001,140500,220.641235
"910",226.449997,227.839996,224.860001,225.259995,176600,218.25769
