"","DHR.Open","DHR.High","DHR.Low","DHR.Close","DHR.Volume","DHR.Adjusted"
"718",134.839996,135.220001,134.070007,134.5,2543300,133.470535
"719",134.710007,135.619995,134.369995,135.229996,1662400,134.194946
"720",134.649994,135.740005,134.169998,134.520004,1099500,133.490387
"721",134.669998,136.289993,134.529999,135.539993,1530800,134.502579
"722",135.289993,137.699997,134.460007,137.050003,4636300,136.001038
"723",136.839996,137.139999,135.130005,136.149994,2158400,135.107895
"724",139.259995,143.029999,138.970001,142.990005,13746200,141.895554
"725",142.600006,143.070007,140.110001,140.229996,5222300,139.156693
"726",140.160004,143.800003,139.25,143.600006,7171300,142.5009
"727",143.070007,143.820007,142.440002,142.960007,6078500,141.865799
"728",142.610001,143.279999,141.050003,143.179993,6931100,142.084091
"729",143.589996,143.850006,142.460007,143.320007,4440900,142.223053
"730",143.990005,145,143.649994,144.940002,4892000,143.830627
"731",145,146.399994,144.740005,145.979996,8609800,144.862671
"732",146.309998,147.199997,145.770004,146.589996,8756100,145.468002
"733",146.660004,147,145.210007,145.979996,1997900,144.862671
"734",146.490005,146.679993,144.070007,145.690002,8350400,144.574905
"735",144.529999,146.990005,144.110001,146.690002,9678100,145.567261
"736",146.899994,149.610001,145.970001,147.309998,15413500,146.18248
"737",146.940002,147.300003,145.509995,147.190002,15095700,146.0634
"738",147.710007,148.940002,146.789993,148.220001,22420000,147.085541
"739",148.470001,149.309998,147.270004,147.529999,34785200,146.400803
"740",147.880005,148.940002,146.240005,148.839996,40697000,147.700775
"741",149.399994,150.470001,148.190002,149.669998,53190400,148.524429
"742",149.350006,153.020004,149.070007,151.300003,73815300,150.141937
"743",151.179993,152.059998,148.279999,148.520004,64102600,147.383224
"744",148.119995,153.539993,148.029999,151.440002,92051800,150.280884
"745",151.729996,152.279999,150.070007,150.770004,26206100,149.616028
"746",151,151.440002,149.570007,150.009995,32595600,148.861816
"747",150.929993,154,149.169998,150.440002,35377500,149.288544
"748",151.059998,153.050003,150.740005,152.850006,19635500,151.680099
"749",153.710007,153.850006,152.449997,153.240005,16125800,152.067108
"750",152.839996,153.479996,152.460007,153.339996,1548800,152.166321
"751",152.869995,153.330002,152.520004,152.820007,1717200,151.818619
"752",153.199997,153.380005,152.399994,152.880005,2592800,151.87825
"753",152.940002,152.979996,152.149994,152.839996,2022600,151.838486
"754",152.720001,153.580002,152.25,153.479996,2194300,152.474304
"755",153.960007,155.240005,153.130005,155.110001,2585100,154.093613
"756",153.429993,155.309998,152.429993,154.149994,2329000,153.139893
"757",153.449997,154.759995,153.259995,154.610001,2749400,153.596909
"758",155.020004,156.669998,154.100006,156.130005,1987200,155.106934
"759",157.300003,157.740005,156.270004,156.289993,2788100,155.2659
"760",156.979996,158.839996,156.389999,157.669998,2104900,156.636841
"761",158.240005,158.580002,157.369995,158.119995,1995500,157.083908
"762",158.449997,159.75,158.169998,159.570007,2273300,158.524399
"763",159.860001,161.990005,159.360001,161.389999,3041100,160.332489
"764",161.550003,162.369995,160.270004,160.800003,2660200,159.746323
"765",161.649994,161.960007,160.449997,161.509995,2427000,160.451675
"766",162.25,163.169998,161.470001,163.059998,2608800,161.991516
"767",162.910004,164.169998,162.600006,163.710007,2293100,162.637299
"768",163.860001,164.539993,163.080002,163.770004,1882400,162.696869
"769",163.619995,164.029999,162.210007,162.479996,2153300,161.415314
"770",163.309998,163.509995,161.619995,162.25,1970700,161.186844
"771",160.649994,161.869995,159.610001,161.199997,2347600,160.143707
"772",161.5,164.130005,161.009995,163.759995,2105500,162.686935
"773",164.570007,166.179993,163.360001,165.220001,1898200,164.137375
"774",165,169.190002,163.570007,169.050003,3834500,167.942291
"775",167.240005,167.300003,160.339996,160.869995,3747500,159.815887
"776",162,163.119995,160.509995,161,2997500,159.945038
"777",163.25,163.800003,162.449997,162.759995,2616400,161.693497
"778",163.779999,164.210007,162.070007,162.889999,1946000,161.822647
"779",163.679993,165.119995,162.559998,163.979996,1844300,162.905502
"780",163.389999,163.850006,161.699997,161.990005,1661600,160.928558
"781",162.360001,163.669998,161.380005,162.990005,1669800,161.921997
"782",163.580002,164.300003,163.020004,163.679993,1651000,162.607437
"783",163.559998,164.869995,163.179993,163.830002,1653400,162.756485
"784",163.25,163.789993,161.949997,163.419998,2734000,162.349167
"785",163.429993,165.960007,163.020004,165.949997,1633800,164.862579
"786",166.289993,166.399994,163.330002,164,1916700,162.925369
"787",164.440002,164.800003,162.690002,163.910004,2642400,162.835953
"788",163.479996,163.800003,158.729996,160.259995,2428800,159.209869
"789",159.309998,162.080002,158.929993,161.880005,1945800,160.81926
"790",155.300003,159.110001,155.300003,156.820007,2467100,155.792419
"791",157.729996,158,150.75,151.649994,3187700,150.656311
"792",151.410004,155.509995,150.5,152.190002,3203100,151.192764
"793",149.850006,153.130005,147.039993,147.050003,4238500,146.086441
"794",142.160004,146.800003,141.220001,144.580002,7942800,143.632614
"795",145.309998,150.720001,143.020004,150.690002,4682700,149.702591
"796",151.839996,155.929993,146.089996,147.539993,3105400,146.573212
"797",150.580002,156.139999,149.300003,155.979996,3463300,154.957916
"798",152.979996,153.119995,147.410004,149.470001,4494200,148.490585
"799",145.229996,148.960007,143.369995,148.429993,3156400,147.457397
"800",140.5,143.559998,138.139999,141.589996,4252800,140.662231
"801",146.479996,147.25,139.039993,144.309998,4064900,143.36438
"802",141.509995,142.080002,137.369995,139.369995,4783200,138.456757
"803",129.850006,135.690002,127.879997,128.889999,5854900,128.045425
"804",136.470001,142.080002,127.230003,141.389999,5745600,140.463516
"805",129.940002,136.25,123.529999,127.639999,4893700,126.803619
"806",129.630005,135.729996,126.120003,131.779999,4852300,130.916489
"807",124.199997,130.449997,121.07,128.139999,4908300,127.300346
"808",127.68,129.479996,122,124.190002,5753900,123.376244
"809",125.879997,130,121.620003,123.809998,6373800,122.998718
"810",135.949997,137.169998,119.599998,121.389999,8979300,120.594574
"811",125.75,132,125.129997,129.149994,5257200,128.303711
"812",126.660004,132.940002,123.779999,129.320007,5737300,128.47261
"813",131.850006,139.580002,130.220001,138.660004,5268600,137.943405
"814",134.130005,141.830002,133.679993,138.580002,5256500,137.863846
"815",137.539993,141.610001,134.490005,140.820007,4769700,140.09227
"816",140.759995,140.889999,137.179993,138.410004,5470400,137.694702
"817",133.360001,135.570007,128.029999,128.699997,3723700,128.034882
"818",127.82,136.630005,127.699997,136.429993,5152900,135.72493
"819",135.490005,137.800003,134,135.149994,2448800,134.451553
"820",140,142.75,138.630005,141.940002,5605500,141.206482
"821",145.279999,146,138.190002,138.300003,3449300,137.585297
"822",141.830002,145.869995,138.070007,145.130005,3281000,144.37999
"823",144.539993,146.820007,144.110001,145.729996,3275300,144.976852
"824",144,146.460007,143.009995,146.130005,2681200,145.374817
"825",149.639999,152.949997,147,152.139999,3411300,151.353745
"826",150.259995,153.410004,149.649994,152.759995,3698900,151.970535
"827",154.179993,156.869995,153.729996,154.869995,4272800,154.069626
"828",157.240005,158,154.309998,156.529999,3565200,155.721069
"829",155.979996,157.339996,154.419998,155.830002,2675400,155.024673
"830",153.539993,154.830002,151.369995,153.75,3032000,152.955444
"831",156.080002,160.850006,155.300003,160.25,3901500,159.421829
"832",161.350006,163.979996,160.279999,160.649994,5122400,159.819763
"833",161.589996,165.679993,161.470001,165.070007,3972600,164.216934
"834",166.5,170.139999,166.220001,169.509995,3222000,168.633972
"835",169.820007,170.639999,163.570007,165.330002,3066600,164.475586
"836",163.259995,166.589996,162.800003,164.970001,2684800,164.117447
"837",163.899994,166.050003,162.75,163.460007,3545700,162.61525
"838",162.350006,162.630005,159.75,160.770004,2125000,159.939148
"839",161.119995,161.220001,159.100006,161.119995,1653600,160.287338
"840",162.880005,166.160004,162.240005,164.449997,1501000,163.600128
"841",164.570007,167.080002,163.740005,163.979996,2181500,163.132568
"842",158.710007,165.059998,157.279999,163.479996,7374000,162.635132
"843",164.059998,164.75,161.100006,161.429993,9313500,160.595734
"844",159.800003,162.490005,159.160004,161.710007,6314700,160.874313
"845",162.320007,163.899994,160.270004,160.270004,3225800,159.441742
"846",160.009995,162.880005,157.119995,159.889999,4117300,159.063705
"847",158.110001,161.800003,157.600006,161.660004,2590200,160.824539
"848",159.559998,163.940002,159.410004,163.850006,5586100,163.00325
"849",165.289993,166.869995,161.940002,162.240005,3436100,161.401566
"850",161.929993,163.059998,158.820007,159.119995,2513900,158.297668
"851",160.789993,161.199997,158.880005,158.990005,2110200,158.168365
