"","CMG.Open","CMG.High","CMG.Low","CMG.Close","CMG.Volume","CMG.Adjusted"
"928",1322,1337.839966,1306.109985,1321.030029,305200,1321.030029
"929",1327.390015,1359.719971,1305,1308.48999,329800,1308.48999
"930",1325.27002,1326,1272.109985,1297.469971,310900,1297.469971
"931",1311.619995,1318,1254.530029,1267.189941,437800,1267.189941
"932",1283.599976,1291.390015,1269.099976,1277.359985,329800,1277.359985
"933",1286.459961,1286.839966,1264.130005,1265.869995,304700,1265.869995
"934",1240.73999,1251.390015,1209.030029,1225.369995,452200,1225.369995
"935",1231,1247.359985,1200.939941,1215.47998,783300,1215.47998
"936",1194.23999,1207.810059,1180,1206.52002,308600,1206.52002
"937",1223.829956,1242.640015,1215.369995,1234.579956,302400,1234.579956
"938",1250.329956,1290.930054,1240.439941,1248.390015,531800,1248.390015
"939",1239.48999,1245.930054,1215.52002,1229.280029,240500,1229.280029
"940",1223.859985,1253.47998,1217.390015,1244.5,234400,1244.5
"941",1263.160034,1274.939941,1243.5,1263.349976,196100,1263.349976
"942",1263.26001,1266.699951,1245.130005,1261.609985,178800,1261.609985
"943",1261.800049,1272,1234.369995,1243.709961,286900,1243.709961
"944",1255.569946,1265,1231,1238.02002,349000,1238.02002
"945",1214.300049,1265.709961,1214,1254.800049,281600,1254.800049
"946",1258.069946,1264,1242,1253.01001,200200,1253.01001
"947",1252.47998,1291.97998,1248.030029,1256.410034,469500,1256.410034
"948",1272.599976,1295.349976,1266.060059,1278.680054,241700,1278.680054
"949",1287.920044,1288,1260,1281.75,241500,1281.75
"950",1287.47998,1292,1276.900024,1281.98999,243800,1281.98999
"951",1291.189941,1292.119995,1275.47998,1278.930054,204800,1278.930054
"952",1282.290039,1330,1272.069946,1325.219971,400400,1325.219971
"953",1330.170044,1341.98999,1314.800049,1321.369995,284600,1321.369995
"954",1306.150024,1344.900024,1305,1343.25,261800,1343.25
"955",1348.880005,1356.75,1335.530029,1339.680054,297500,1339.680054
"956",1345,1357.300049,1328,1335.589966,320200,1335.589966
"957",1345,1364.359985,1337.930054,1348.469971,330600,1348.469971
"958",1344.079956,1366.660034,1338,1366.660034,792300,1366.660034
"959",1292.209961,1313.97998,1253.890015,1300.290039,1296500,1300.290039
"960",1299.859985,1348.5,1296,1339.079956,762700,1339.079956
"961",1323.130005,1326.339966,1285,1311.97998,544100,1311.97998
"962",1310.72998,1314.140015,1296.439941,1310.150024,298100,1310.150024
"963",1292.050049,1295.660034,1251.150024,1253.540039,479400,1253.540039
"964",1253.02002,1264.390015,1239.069946,1242.800049,284300,1242.800049
"965",1237.699951,1245.170044,1191.310059,1201.47998,491300,1201.47998
"966",1210,1210,1172.290039,1188.540039,368700,1188.540039
"967",1198.420044,1216.640015,1188.23999,1209.550049,322300,1209.550049
"968",1238,1299,1234.900024,1277.369995,561400,1277.369995
"969",1309.719971,1312.359985,1283.849976,1310.319946,298900,1310.319946
"970",1305,1331.48999,1299.459961,1326.170044,269000,1326.170044
"971",1325.160034,1346,1274.030029,1278.130005,502800,1278.130005
"972",1271.949951,1280.400024,1220.199951,1243.050049,552600,1243.050049
"973",1260.73999,1319.98999,1258,1303.930054,350700,1303.930054
"974",1300,1312.890015,1256.52002,1259.27002,322700,1259.27002
"975",1268.849976,1278,1246.5,1251.430054,246000,1251.430054
"976",1257.859985,1269.449951,1241.380005,1260.670044,242900,1260.670044
"977",1268.430054,1272.420044,1257.099976,1268.47998,160300,1268.47998
"978",1265.619995,1301.27002,1262.880005,1296,302800,1296
"979",1288.810059,1315,1285,1310.459961,241800,1310.459961
"980",1307.319946,1308.51001,1288.050049,1292.569946,202500,1292.569946
"981",1295.939941,1295.939941,1271.920044,1281,261700,1281
"982",1285.72998,1290.25,1261.22998,1262.819946,349300,1262.819946
"983",1269.199951,1280.800049,1265.26001,1276.680054,189500,1276.680054
"984",1277,1299.5,1271.449951,1297.77002,154600,1297.77002
"985",1297.680054,1297.680054,1264.959961,1289.430054,268000,1289.430054
"986",1290,1323.97998,1275.209961,1321.060059,335400,1321.060059
"987",1314.449951,1316.849976,1287.060059,1297,220500,1297
"988",1301.189941,1322.650024,1301,1308.76001,209600,1308.76001
"989",1311.150024,1337.72998,1307.5,1334.619995,215500,1334.619995
"990",1333.569946,1352.160034,1327,1347.099976,248300,1347.099976
"991",1339.439941,1348.859985,1322,1346,258100,1346
"992",1350,1358.709961,1307.410034,1313.97998,231100,1313.97998
"993",1303.969971,1325.849976,1300.160034,1317.22998,165500,1317.22998
"994",1317.22998,1320.609985,1299.569946,1300,182200,1300
"995",1308.650024,1313.030029,1296.849976,1309.52002,237400,1309.52002
"996",1320.180054,1354.47998,1318.449951,1346.459961,391600,1346.459961
"997",1380,1422.219971,1375.430054,1400.619995,698100,1400.619995
"998",1407.609985,1421.449951,1385.790039,1409.680054,376700,1409.680054
"999",1418,1425,1410.959961,1418.569946,438400,1418.569946
"1000",1400,1423.97998,1390.849976,1417.98999,299700,1417.98999
"1001",1418,1429.869995,1397.5,1426.300049,327100,1426.300049
"1002",1434.550049,1435.52002,1406.050049,1410.98999,199900,1410.98999
"1003",1410.910034,1418.540039,1406.869995,1412.550049,101300,1412.550049
"1004",1423,1423,1400.800049,1401.48999,174400,1401.48999
"1005",1402.380005,1408.089966,1377.339966,1392.209961,182300,1392.209961
"1006",1395,1398.099976,1373.619995,1374.170044,184400,1374.170044
"1007",1372,1393.140015,1363,1386.709961,217700,1386.709961
