"","RL.Open","RL.High","RL.Low","RL.Close","RL.Volume","RL.Adjusted"
"451",126.809998,129.289993,125.389999,129.160004,1119600,122.620384
"452",129.550003,129.800003,126.839996,128.169998,932100,121.680511
"453",127.400002,129.5,125.75,126.650002,990700,120.237465
"454",126,127.599998,122.480003,123.480003,1389600,117.227974
"455",124.269997,128.320007,123.82,128.059998,1128200,121.576073
"456",125.800003,128.710007,124.120003,127.830002,1020500,121.357719
"457",127.739998,129.320007,124.150002,124.410004,1056000,118.11087
"458",124.900002,127.68,124.760002,127.040001,1310900,120.607719
"459",125.620003,128,124.150002,127.220001,901200,120.778618
"460",130,133.220001,129,130.880005,1230800,124.253288
"461",131.389999,132.460007,127.940002,131.089996,1547900,124.452652
"462",131.949997,133.509995,129.509995,129.610001,1551200,123.0476
"463",129.460007,132.880005,127.5,132.449997,1900900,125.743797
"464",133.570007,134.899994,131.429993,134.029999,1077300,127.243797
"465",133.770004,137.339996,131.25,136.800003,1568900,129.873566
"466",130.25,134.800003,124.779999,127.790001,5409600,121.319748
"467",126,128.100006,120.169998,127.400002,2737700,120.949486
"468",127.480003,132.25,125.849998,132.210007,1725700,125.515945
"469",130.639999,131.559998,123.900002,123.93,2079400,117.655182
"470",124.919998,126.510002,120.82,121.029999,1723700,114.902023
"471",121.550003,124.129997,120.730003,121.419998,886600,115.27227
"472",122.989998,126.589996,121.790001,122.190002,1505800,116.003273
"473",121.900002,121.900002,116.5,119.82,1539700,113.753288
"474",118.940002,119.199997,116.639999,117.279999,1294200,111.341888
"475",117.489998,117.989998,112.589996,113.440002,1525200,107.69632
"476",110.849998,113.220001,108.370003,111.379997,1816100,105.740616
"477",112.110001,115.269997,112.110001,114.800003,956100,108.987465
"478",114.080002,115.730003,113.769997,114.900002,464300,109.082382
"479",115.769997,117.5,115.610001,117.07,887900,111.142517
"480",116.309998,116.309998,111.660004,112.559998,1540400,106.860855
"481",112.220001,113.459999,110.540001,112.480003,1528900,106.784927
"482",112.559998,113.379997,111.099998,111.290001,878800,105.655174
"483",110.68,113.169998,110.389999,111.400002,1548700,105.759605
"484",113.459999,115.510002,113.330002,114.940002,1750000,109.120354
"485",115.089996,115.510002,109.239998,109.870003,1392100,104.307068
"486",107.5,108.959999,105.190002,108.830002,1781700,103.319733
"487",108.769997,110,104.559998,104.900002,1959800,99.588707
"488",104.470001,106.110001,102.239998,105.139999,1187000,99.816559
"489",106.959999,108.169998,104.110001,105.309998,1019000,99.977943
"490",106.230003,109.480003,106.230003,108.139999,1405600,102.664665
"491",108.370003,108.620003,102.559998,103.480003,1227900,98.240616
"492",102.089996,105.169998,101.050003,101.5,1105600,96.36087
"493",99.980003,102.5,97.800003,100.959999,1658900,95.848206
"494",101.910004,103.540001,101.32,102.480003,1082300,97.291245
"495",102.480003,104.419998,100.43,101.050003,970600,95.933647
"496",100.82,102.360001,97.949997,99.389999,1083300,94.357689
"497",99.699997,101.769997,97.489998,97.529999,1788800,92.591866
"498",97.480003,97.949997,95.629997,96.199997,440100,91.329208
"499",97.029999,101.980003,97.029999,101.93,754400,96.769096
"500",100.459999,102.050003,98.150002,102.050003,1099000,97.480721
"501",102.639999,104.32,101.050003,101.779999,923300,97.222809
"502",102.540001,103.919998,101.150002,103.459999,818300,98.827606
"503",101.540001,106.629997,101.18,105.440002,875400,100.718956
"504",104.910004,104.910004,100.440002,100.68,1157800,96.172073
"505",102.550003,105.75,102.489998,104.790001,871500,100.098045
"506",105.650002,107.510002,105.239998,106.699997,1285300,101.922523
"507",108.269997,109.190002,106.57,108.330002,922500,103.479546
"508",109.639999,110.540001,108.839996,109.459999,791500,104.558945
"509",107.489998,107.760002,104.779999,106.860001,1241200,102.075356
"510",106.730003,108.790001,105.330002,105.43,1081200,100.709389
"511",104.730003,108.260002,104.720001,106.669998,1299000,101.893875
"512",106.730003,107.309998,104.860001,106.169998,653700,101.416252
"513",106.18,106.889999,105.309998,105.629997,1033700,100.900436
"514",104.809998,109.32,104.779999,107.879997,634300,103.04969
"515",109.449997,112.160004,109.080002,111.57,978900,106.574471
"516",111,111.989998,108.809998,109.330002,797900,104.434761
"517",109.959999,111.190002,109.010002,110.279999,719700,105.342232
"518",110.529999,111.099998,109,110.940002,611100,105.972694
"519",112.269997,113.860001,111.480003,113.639999,817700,108.551788
"520",112.629997,115.230003,112.150002,115.089996,810400,109.936867
"521",115.860001,116.440002,114.300003,116.150002,821400,110.949402
"522",117.43,117.489998,115.860001,116.949997,575800,111.713577
"523",117.900002,117.900002,115.230003,116.139999,916500,110.939857
"524",116.300003,117.260002,115.349998,115.779999,1254200,110.59597
"525",115.760002,116.160004,113.889999,114.550003,1284900,109.421051
"526",122.660004,128.649994,122.099998,124.160004,3927200,118.600769
"527",124.809998,126.199997,123.139999,126.080002,1643000,120.434784
"528",125.050003,126.260002,123.639999,125.5,1605800,119.88076
"529",124.93,126.150002,124.209999,125.029999,1474600,119.431801
"530",125.5,126.410004,125.169998,125.599998,824800,119.97628
"531",126.190002,128,125.800003,126.660004,1106400,120.988831
"532",126.970001,127.449997,123.019997,123.239998,1747900,117.721931
"533",121.910004,123.480003,119.580002,122.790001,1503600,117.292107
"534",123.959999,125.360001,122.860001,125.089996,1063000,119.48912
"535",124.870003,126.190002,124.169998,125.449997,939700,119.832993
"536",125.809998,126.050003,124.360001,125.330002,694700,119.718376
"537",125.419998,128,124.660004,126.239998,1460300,120.587624
"538",126.440002,128.110001,126.440002,127.120003,672700,121.42823
"539",128.130005,128.919998,126.720001,127.150002,948400,121.456879
"540",127.199997,128,126.379997,126.510002,519700,120.845535
"541",126.389999,127.449997,125.360001,127.230003,984400,121.533295
"542",126.919998,127.099998,125.089996,125.169998,694100,119.565529
"543",127.050003,129.75,125.809998,126.970001,938500,121.284943
"544",126.959999,127.739998,125,125.419998,824800,119.804329
"545",125.830002,126.830002,124.839996,124.870003,545500,119.278976
"546",125.07,125.279999,122.739998,124.089996,844400,118.533882
"547",123.389999,124.389999,122.290001,123.349998,785900,117.827026
"548",122.150002,122.620003,120.349998,122.059998,977900,116.59478
"549",122.169998,123.699997,121.970001,123.459999,566100,117.932083
"550",123.650002,124.110001,121.5,122.849998,558600,117.349411
"551",123.400002,124,121.519997,121.68,1397900,116.231804
"552",121.720001,122.349998,120.639999,121.529999,1147200,116.088509
"553",121.330002,122.339996,120.400002,120.779999,1418100,115.372086
"554",121.489998,124.440002,121.139999,124.209999,901900,118.648514
"555",124.290001,126.43,124.290001,124.809998,952000,119.221649
"556",124.57,124.82,121.940002,122.75,604000,117.253883
"557",122.68,124.970001,122.459999,124.639999,757400,119.059258
"558",124.089996,124.279999,120.129997,120.230003,768900,114.846725
"559",119.709999,122.690002,119.290001,122.589996,569900,117.101051
"560",123.410004,124.529999,121.480003,122.269997,655000,116.795387
"561",125.139999,126.440002,124.07,125.339996,1229100,119.727913
"562",127.5,131.199997,127.5,129.399994,1358500,124.225578
"563",130.210007,130.589996,128.860001,129.679993,1054400,124.494392
"564",130.979996,131.029999,128.440002,128.990005,906800,123.831978
"565",128.570007,128.570007,126.400002,127.290001,682000,122.199951
"566",128.399994,128.479996,126.940002,127.32,585300,122.228752
"567",127.389999,128.529999,127.019997,128.369995,593800,123.236763
"568",128.619995,129.899994,127.370003,127.589996,511900,122.487953
"569",127.449997,127.879997,126.529999,127.400002,922700,122.305557
"570",126.82,127.25,125.389999,125.949997,898800,120.913536
"571",126.300003,127.32,125.790001,126.459999,835200,121.403145
"572",126.830002,127.459999,125.830002,126.559998,895500,121.499153
"573",126.989998,128.559998,126.989998,128.149994,1555400,123.025558
"574",128.300003,129.210007,125.919998,127.18,1221400,122.09436
"575",127.260002,130.75,126.809998,129.559998,714400,124.379181
"576",130.009995,132.570007,129.520004,131.759995,1286900,126.491203
"577",131.570007,133.289993,130.990005,131.100006,830700,125.857605
"578",130.580002,132.240005,129.800003,130.75,686200,125.521591
"579",131.220001,132.399994,130.580002,132.070007,655000,126.788803
"580",132.350006,133.630005,131.279999,132.029999,718900,126.75042
"581",131.759995,131.759995,129.139999,129.729996,873400,124.542389
"582",130.789993,131.759995,128.869995,131.190002,780100,125.944
"583",130.979996,132.130005,130.529999,132.089996,648500,126.808014
"584",131.580002,132.25,131.080002,131.580002,548800,126.318405
"585",131.809998,133.100006,129.710007,129.710007,862900,124.523193
"586",130.240005,132.649994,130.229996,131.889999,553900,126.61602
"587",131.910004,132.759995,130.869995,131.289993,565300,126.040009
"588",128.600006,129.130005,126.849998,128.220001,669300,123.092773
"589",126.93,127.269997,122.860001,123.910004,983200,118.955124
"590",123.370003,125.610001,122.730003,124.389999,723600,119.415916
"591",125.760002,126.440002,123.199997,125.68,843000,120.654343
"592",124.980003,125.580002,121.739998,124.269997,1069000,119.30072
"593",121.709999,121.709999,117.639999,118.279999,1999400,113.55024
"594",116.300003,116.910004,108.510002,113.949997,4736000,109.393387
"595",112.93,116.099998,112.260002,115.68,2292400,111.054214
"596",115.839996,116.639999,114.57,114.75,1348500,110.161407
"597",113.860001,115.010002,112.120003,112.510002,1809300,108.010979
"598",111.75,112.300003,110.470001,111.919998,1515500,107.444565
"599",112.25,114.620003,112.169998,113.970001,1195200,109.41259
"600",112.849998,114.900002,112.589996,112.790001,1188100,108.279785
"601",111.709999,112.029999,108.839996,109.239998,1343400,104.871735
"602",109.800003,110.440002,108.57,109.239998,902800,104.871735
"603",109.699997,110.760002,107.599998,108.019997,1002600,103.700516
"604",106.800003,107,104.730003,105.989998,1627800,101.751694
"605",105.169998,106.57,104.169998,105.029999,1473500,100.830086
"606",103.809998,105.160004,102.769997,105.129997,1230100,100.926079
"607",104.690002,108.160004,104.690002,107.25,1244200,102.961311
"608",108.639999,112.360001,108.5,111.760002,1673300,107.29097
"609",113,113.489998,108.580002,110.980003,1050900,106.54216
"610",110.769997,111.379997,108.779999,109.470001,906300,105.092545
"611",110.040001,111.470001,109.389999,110.879997,922000,106.446152
"612",111.510002,114.690002,111.459999,113.660004,844600,109.11499
"613",114.489998,115.879997,113.699997,113.860001,803300,109.306992
"614",113.540001,114.470001,112.300003,112.669998,658000,108.164566
"615",113.300003,113.790001,110.610001,112.620003,837300,108.116577
"616",112.900002,113.440002,111.980003,112.129997,822500,107.646164
"617",111.970001,113.400002,111.410004,112.300003,653200,107.809372
"618",112.68,115.440002,112.510002,113.379997,797300,108.846191
"619",113.529999,113.529999,110.940002,112.650002,847000,108.145378
"620",113.339996,115.5,112.839996,114.910004,840400,110.315002
"621",115.18,118.010002,114.120003,117.779999,1044200,113.070236
"622",117.580002,118.650002,116.190002,116.940002,871700,112.26384
"623",116.800003,116.959999,112.910004,113.68,926600,109.134193
"624",114.510002,116.529999,114.379997,115.360001,766400,110.747009
"625",115.300003,115.339996,111.790001,113.099998,929800,109.228813
"626",113.360001,114.940002,113.010002,113.589996,938100,109.702034
"627",115.599998,117.980003,112.580002,113.660004,1194200,109.769653
"628",113.209999,113.300003,109.879997,110.269997,1163500,106.495674
"629",110.720001,111.139999,108.650002,110.489998,1095800,106.70816
"630",110.080002,111.019997,109.150002,110.989998,992800,107.191032
"631",110.610001,111.68,109.839996,111.339996,729300,107.52906
"632",110.779999,111.699997,110.139999,110.589996,1040500,106.804718
"633",110.889999,110.949997,107.550003,109.559998,1179400,105.809975
"634",109.889999,111.360001,109.010002,111.110001,879700,107.306931
"635",111.339996,113.620003,111.059998,112.470001,813400,108.620377
"636",111.870003,113.300003,110.989998,112.57,840600,108.716957
"637",112.639999,115.5,112.25,115.199997,993000,111.256935
"638",111.489998,112.309998,109.349998,110.800003,1869500,107.007553
"639",110.860001,111.339996,108.949997,109.389999,897400,105.645805
"640",110.139999,111.730003,109.879997,110.269997,1213400,106.495674
"641",109.959999,110.900002,107.150002,107.400002,898500,103.723915
"642",107.629997,109.18,107.5,108.889999,896800,105.16291
"643",109.489998,110.779999,108.059998,109.730003,921500,105.974174
"644",109.339996,111.339996,109.339996,110.25,845100,106.476364
"645",109.669998,110.580002,108.559998,110.080002,814000,106.312187
"646",109.709999,111.980003,109.089996,111.269997,1447100,107.461456
"647",115,115,106,107.129997,2726900,103.463158
"648",107.290001,107.510002,103.260002,104.230003,2371300,100.662422
"649",104,104.839996,97.389999,98.620003,2171400,95.244446
"650",98.330002,99.669998,97.480003,98.879997,1643800,95.495537
"651",97.050003,97.720001,94.599998,95.730003,1699900,92.453362
"652",96.32,96.559998,94.580002,95.690002,1117000,92.414734
"653",94.669998,95.730003,94.029999,95.199997,1655700,91.941498
"654",95.870003,97.970001,95.419998,97.010002,1247900,93.689545
"655",96.690002,96.690002,93.209999,93.720001,1139200,90.512154
"656",92.980003,93.910004,91.370003,91.93,970100,88.783432
"657",91.459999,96.769997,89.919998,93.410004,1518100,90.212769
"658",89.879997,90.959999,86.580002,87.849998,1693600,84.843071
"659",88.010002,88.269997,83.5,85.07,2473900,82.158218
"660",85.730003,87.209999,85.150002,86.940002,1387800,83.964226
"661",88.529999,88.580002,86.830002,87.150002,1291400,84.16703
"662",86.230003,87.540001,86.110001,86.82,858500,83.848328
"663",88.290001,88.489998,86.32,87.07,937200,84.089775
"664",87.779999,88.400002,87.040001,87.900002,1076800,84.891373
"665",86.389999,86.870003,83.529999,83.910004,1453600,81.037933
"666",84.730003,85.339996,82.690002,83.629997,970100,80.767509
"667",84.099998,86.059998,83.419998,85.419998,2011600,82.496231
"668",85.260002,88.309998,85.18,87.739998,1739000,84.736832
"669",89.150002,91.239998,87.260002,87.989998,1315900,84.978287
"670",88.610001,89.529999,88.040001,88.339996,1171500,85.316299
"671",87.220001,88.639999,86.160004,86.940002,1064400,83.964226
"672",88.059998,90.550003,88.059998,89.800003,1143900,86.726334
"673",91.860001,94.470001,91.800003,94.260002,1691900,91.033669
"674",95.010002,95.610001,94.230003,94.580002,1418500,91.34272
"675",95.150002,97.480003,94.730003,96.849998,1558800,93.535019
"676",96.57,99.349998,96.519997,98.699997,1444600,95.321701
"677",98.699997,100.519997,95.169998,100.360001,1315800,96.924881
"678",99.379997,101.040001,95.769997,100.580002,1758000,97.137352
"679",101.410004,103.580002,101.089996,102.260002,1560900,98.75985
"680",101.389999,103.879997,101.389999,103.150002,1016100,99.619377
"681",102.559998,102.559998,97.919998,99.050003,1513500,95.659721
"682",98.589996,99.739998,97.32,98.540001,870100,95.167168
"683",98.68,98.82,95.410004,95.849998,969100,92.569244
"684",96.080002,96.82,92.949997,92.970001,1821700,89.787819
"685",92.589996,93.709999,91.660004,92.730003,1529000,89.556046
"686",95.080002,95.080002,91.949997,92.599998,992000,89.430489
"687",92.900002,94.75,92.779999,94.019997,1218000,90.801888
"688",93.669998,93.669998,92.449997,93.129997,687100,90.605354
"689",93.730003,95.089996,93.059998,94.239998,811300,91.685272
"690",94.660004,95.709999,93.800003,95.470001,783900,92.881935
"691",95.779999,96.300003,91.510002,91.540001,901100,89.058464
"692",90.709999,90.889999,89.050003,89.480003,951100,87.054306
"693",89.389999,92.040001,88.019997,91.970001,1196700,89.476807
"694",91.790001,92.220001,89.940002,91.449997,733100,88.970901
"695",91.339996,92.739998,90.879997,91.559998,831300,89.077919
"696",90.300003,91.120003,88.669998,89.980003,909800,87.540756
"697",90.959999,91.379997,89.290001,90.279999,637800,87.832611
"698",90.419998,91.870003,89.610001,90.019997,982100,87.579659
"699",91.68,94.870003,91.269997,93.720001,1233600,91.179367
"700",92.879997,93.029999,91.379997,92.449997,772400,89.943802
"701",92.470001,93.919998,91.900002,93.220001,771000,90.692924
"702",93.029999,94.449997,92.120003,94.32,1063000,91.7631
"703",95.07,96.120003,94.25,95.080002,627800,92.502495
"704",93.18,95.389999,93.019997,94.970001,1124600,92.395477
"705",96.169998,96.709999,95.699997,96.470001,761200,93.85482
"706",96.809998,98.800003,95.5,98.599998,813800,95.927071
"707",98.279999,99.050003,96.739998,97.129997,918800,94.496925
"708",97.139999,97.18,94.139999,97.120003,782200,94.487198
"709",95.699997,99.75,94.75,98.790001,961500,96.111931
"710",98.510002,100.410004,97.610001,97.720001,975400,95.07093
"711",97.25,97.470001,96.099998,96.099998,800800,93.494843
"712",96.080002,96.870003,94.809998,96.599998,632300,93.981293
"713",95.720001,96.269997,94.050003,96.059998,910400,93.45594
"714",97.029999,98.470001,96.93,97.989998,672400,95.333611
"715",98.639999,99.650002,98.550003,99.040001,732500,96.355156
"716",99.830002,103.379997,99.43,102.059998,1496600,99.293274
"717",101.870003,101.870003,98.519997,100.879997,1879000,98.145264
"718",114.440002,116.120003,110.949997,115.669998,5707600,112.534332
"719",115.559998,115.849998,111.559998,113.769997,1555800,110.685829
"720",112.699997,114.660004,111.849998,114.010002,1611300,110.919334
"721",114,114.690002,111.199997,111.360001,1509500,108.341171
"722",111.120003,111.900002,109.769997,110.660004,1240800,107.660149
"723",110.459999,112.489998,110.459999,111.389999,901400,108.370361
"724",111.790001,113,111.370003,112.610001,750200,109.557289
"725",112.209999,113.720001,111.519997,113.360001,993600,110.286957
"726",112.440002,113.169998,109.900002,110.470001,1268200,107.475304
"727",109.419998,109.900002,106.400002,106.910004,1701800,104.011803
"728",107.010002,108.120003,103.43,103.709999,1970500,100.898552
"729",104.82,107.809998,104.150002,107.610001,843400,104.692825
"730",108.540001,109.459999,106.879997,108.93,845900,105.977043
"731",109.419998,109.919998,107.470001,108.510002,1001000,105.568428
"732",109.300003,109.669998,107.82,108.709999,671800,105.763008
"733",108.540001,108.660004,106.959999,107.339996,358200,104.430138
"734",107.919998,108.639999,106.269997,106.82,635600,103.92424
"735",104.68,106,103.900002,105.550003,859200,102.688667
"736",105.769997,109.580002,105.480003,108.690002,1098200,105.743553
"737",109.459999,112.220001,108.93,112.059998,1296100,109.022194
"738",113.010002,114.199997,111.599998,111.669998,903600,108.642761
"739",111.669998,113.800003,111.599998,113.25,898500,110.179939
"740",113.419998,114.330002,112.669998,114,1120400,110.909607
"741",113.32,113.709999,111.449997,111.629997,1065000,108.603851
"742",111.959999,116.540001,111.449997,115.75,1242400,112.61216
"743",115.889999,117.25,113.82,116.919998,1508400,113.750443
"744",117.550003,118.599998,116.959999,117.709999,1064900,114.519028
"745",117.470001,117.970001,116.540001,117.459999,750900,114.27581
"746",117.919998,119.610001,117.599998,118.980003,984200,115.754601
"747",119.029999,119.120003,117.040001,117.529999,950500,114.34391
"748",118.07,118.82,117.050003,118.43,1267600,115.219505
"749",118.489998,118.760002,116.860001,117.790001,593000,114.596863
"750",118.050003,118.650002,117.82,118.339996,226700,115.131943
"751",117.830002,120.459999,117.379997,118.400002,448400,115.86393
"752",119.010002,119.779999,116.940002,117.410004,548900,114.895149
"753",117.559998,118.059998,116.480003,116.580002,507200,114.082909
"754",116.459999,117.790001,116.400002,117.220001,394100,114.709213
"755",117.949997,118.940002,116.919998,118.790001,781100,116.245583
"756",116.5,118.410004,116.470001,118.160004,551700,115.629074
"757",116.660004,119.870003,116.660004,119.809998,1085100,117.243721
"758",119.940002,121.559998,119.25,120.330002,652400,117.752594
"759",120.800003,121.480003,118.93,120,720900,117.429657
"760",119.410004,120.099998,116.800003,117.93,877000,115.403992
"761",117.769997,118.800003,117.099998,117.959999,438700,115.433357
"762",118,119.93,117.769997,119.849998,683400,117.282875
"763",120.379997,121.209999,119.419998,119.489998,641800,116.93058
"764",118.93,119.629997,117.75,118.349998,500900,115.815002
"765",119.410004,120.349998,119.209999,120.309998,397500,117.733017
"766",120.699997,122.139999,120.199997,122.099998,687600,119.48468
"767",122.110001,122.129997,118.519997,119.010002,1174900,116.460861
"768",118.769997,119.449997,117.209999,117.269997,537700,114.758125
"769",115.860001,118.389999,114.099998,118.019997,606200,115.492073
"770",118.099998,118.82,115.099998,116.230003,560400,113.74041
"771",113.32,114.419998,112.589996,112.959999,815300,110.540459
"772",114.019997,114.019997,111.269997,112.660004,1346100,110.24688
"773",113.650002,114.790001,112.730003,113.190002,776500,110.765526
"774",111.980003,116.449997,111.849998,116.25,793400,113.759979
"775",116.410004,116.410004,112.889999,113.5,1129400,111.068886
"776",114.160004,114.629997,113.110001,113.260002,1539200,110.83403
"777",124.010002,126.949997,120,123.68,2714800,121.030838
"778",124.889999,128.289993,121.949997,122.510002,1424100,119.885902
"779",123.550003,124.449997,121.360001,121.419998,846500,118.819237
"780",120.239998,122.040001,119.459999,120.559998,809000,117.977661
"781",120.07,120.889999,119.519997,120.650002,775500,118.065742
"782",120.910004,121.370003,119.449997,120.370003,756900,117.79174
"783",121.440002,124.18,121.440002,123.690002,746100,121.040627
"784",121.900002,123.169998,120.610001,122.980003,758800,120.345833
"785",122.449997,122.739998,120.360001,121.839996,883900,119.230247
"786",121.080002,122.580002,120.599998,120.610001,956700,118.026588
"787",120.940002,121.360001,119.059998,119.800003,856500,117.233948
"788",119.470001,121.900002,118.900002,121.860001,824700,119.249825
"789",120.629997,121.199997,116.800003,117.459999,914400,114.944069
"790",110,110.980003,108.410004,109.610001,1429100,107.262207
"791",111.129997,111.129997,102.089996,102.760002,1526500,100.558937
"792",103.610001,105.510002,101.400002,101.580002,1524100,99.404213
"793",98.639999,104.529999,97.220001,101.610001,2105900,99.433563
"794",98.040001,105.519997,98.040001,105.510002,1679600,103.250023
"795",105.709999,107.610001,103.959999,107.610001,1555600,105.305054
"796",107.949997,111.639999,104.629997,106.43,3347000,104.150322
"797",108.089996,110.82,106.610001,110.540001,1875900,108.172287
"798",107.260002,109.580002,106.279999,108.190002,1585400,105.872627
"799",105.190002,106.139999,104.029999,105.769997,2192400,103.504456
"800",99,101.129997,93.910004,94.989998,1917300,92.95536
"801",99.279999,99.449997,92.620003,98.910004,981800,96.791405
"802",96.089996,96.089996,90.18,90.669998,1228200,88.72789
"803",84.82,87.440002,77.839996,79.669998,1801600,77.963509
"804",82.599998,84.989998,76.650002,83.669998,1549000,81.877831
"805",70.279999,75.32,66.730003,71.599998,1593900,70.06636
"806",72.120003,78.230003,64.279999,73.510002,1823700,71.935455
"807",69.949997,74.209999,69.849998,73.589996,2113300,72.013733
"808",71.389999,78.970001,69.300003,70.519997,2159400,69.009491
"809",72.099998,72.839996,66.379997,66.610001,1366600,65.18325
"810",65.910004,69.480003,62.009998,65.400002,1794800,63.999168
"811",68.959999,71.459999,66.019997,69.470001,1329600,67.981995
"812",70.730003,74.919998,66.629997,70.599998,1414600,69.087776
"813",71.07,77.199997,69.419998,74.32,1692600,73.443817
"814",71.410004,71.809998,65.900002,67.989998,1274700,67.188438
"815",67.75,72.279999,67.220001,71.260002,1195300,70.419899
"816",70.419998,73.040001,66.709999,66.830002,1491400,66.042122
"817",63.75,66.150002,62.279999,65.690002,2076200,64.915565
"818",65,68.800003,63.57,65.970001,1705700,65.192261
"819",64.300003,64.5,59.82,61,2031000,60.280853
"820",64.599998,70.550003,64.099998,68.599998,2010800,67.791252
"821",73.160004,80.650002,72.370003,73.790001,2485500,72.920067
"822",75.300003,78.139999,75.129997,76.160004,1248000,75.262131
"823",78.18,82.669998,78.160004,80.410004,1020900,79.462029
"824",79.559998,80.019997,73.849998,75.970001,963100,75.074364
"825",77.580002,78,74.629997,76.5,1091000,75.598114
"826",73.379997,73.620003,68.769997,69.580002,1207100,68.759697
"827",70.190002,70.389999,67.669998,68.519997,965200,67.712189
"828",71.529999,74.980003,71.190002,72.68,1142200,71.823151
"829",71.010002,72.360001,68.889999,69.580002,691800,68.759697
"830",67,68.949997,66.360001,68.32,1438800,67.514557
"831",69.639999,69.889999,66.980003,67.029999,974000,66.239761
"832",67.309998,69.68,66.660004,68.949997,927100,68.137123
"833",69.43,70.449997,67.160004,68.300003,808000,67.494797
"834",70.080002,75.389999,69.699997,74.82,1050300,73.937927
"835",78.860001,81.059998,75.879997,78.449997,1560000,77.525124
"836",81.040001,83.559998,80.699997,80.970001,1561400,80.015419
"837",78.809998,78.809998,72.93,73.779999,1874100,72.910179
"838",71.860001,73.110001,70.260002,73.089996,1356400,72.22831
"839",70.230003,75.080002,69.690002,71.870003,2026800,71.022705
"840",72.949997,74.279999,71.419998,72.32,2000700,71.4674
"841",72.93,73.800003,70.349998,71.129997,771300,70.29142
"842",70.949997,72.82,70.169998,70.230003,1373600,69.402039
"843",72.059998,72.730003,71.040001,72.080002,2063800,71.230232
"844",71.139999,71.339996,68.669998,69.410004,1247600,68.591713
"845",69.830002,70.309998,65.339996,65.529999,2047000,64.757446
"846",65.489998,65.489998,63.59,64.690002,1347300,63.927349
"847",63.32,68.040001,62.369999,65.870003,1560600,65.093437
"848",64.959999,66.970001,63.439999,65.379997,1265300,64.609215
"849",68.57,70.559998,68.239998,69.93,1541500,69.105576
"850",69.82,70,67.510002,69.260002,1815600,68.443474
"851",70.690002,71.949997,69.790001,71.400002,1090700,70.558243
"852",71.209999,75.239998,70.699997,74.57,1452000,73.690872
"853",75.209999,76.209999,72.239998,72.839996,1180600,71.981262
"854",75.900002,81.5,75.599998,81.370003,2548300,80.410706
"855",82.790001,87.279999,80,80.879997,3800400,79.926476
"856",80.879997,83.099998,78.5,79.980003,1578900,79.037094
"857",78.839996,78.839996,74.260002,75.510002,1810700,74.619789
"858",75.099998,77.93,74.790001,76.709999,993300,75.805641
"859",77.540001,79.279999,77.32,78.389999,1523600,77.465836
"860",80.349998,85.470001,80.120003,84.68,1555600,83.681686
"861",84.089996,84.919998,82.25,84.919998,1141800,83.918846
"862",89.160004,93.110001,88.900002,89.57,1799000,88.51403
"863",92,93,88.43,90.260002,1138400,89.195892
"864",88.349998,88.889999,85.089996,85.480003,1099800,84.472252
"865",85,85.5,80.489998,80.690002,1263600,79.738724
"866",75.800003,76.440002,72.82,74.029999,1763700,73.157234
"867",76.809998,77.480003,72.75,74.769997,1465600,73.888512
"868",71.019997,74.739998,70.540001,73.739998,1621100,72.870651
"869",78.019997,78.919998,75.099998,76.419998,1136500,75.519058
"870",76.349998,77.260002,74.410004,74.480003,880700,73.601936
"871",73.599998,75.550003,72.93,73.940002,677700,73.068306
"872",75.459999,75.849998,71.059998,71.389999,1396000,70.548363
"873",71.510002,73.720001,70.160004,73.339996,1225800,72.475365
"874",74.709999,75.279999,72.5,73.459999,1394700,72.593956
"875",71.870003,72.449997,69.910004,70.650002,1323200,69.817085
"876",69.940002,70.540001,67.949997,70.32,1358400,69.490974
"877",70.040001,70.790001,67.150002,67.699997,1375600,66.901855
"878",68.739998,72.739998,68.230003,72.57,1099600,71.714447
"879",72.059998,75.919998,71.559998,72.519997,1163400,71.665031
"880",72.75,75.080002,70.550003,70.669998,974800,69.836845
"881",72.669998,73.669998,70.610001,70.75,723400,69.915909
"882",72.449997,73.019997,69.599998,71.389999,657800,70.548363
"883",70.230003,70.470001,68.669998,68.900002,700200,68.087715
"884",68.720001,69.57,67.910004,69.550003,998300,68.730057
"885",69.18,69.18,66.82,67.470001,987300,66.674576
"886",67,69.029999,66.660004,68.980003,536800,68.166779
"887",68.860001,70.790001,66.550003,69.68,1115500,68.858521
"888",69,70.639999,67.82,69.959999,588800,69.135223
"889",72.349998,74.620003,71.739998,74.190002,1294100,73.315346
"890",73.18,75.209999,72.660004,74.599998,813800,73.720512
"891",74.989998,75,72.830002,73.309998,887100,72.445724
"892",72.279999,73.760002,70.669998,71.300003,892700,70.459427
"893",72,73.440002,71.309998,71.559998,758700,70.716354
"894",71,72.230003,70.279999,71.360001,696100,70.518715
"895",70.860001,73.07,70.860001,71.650002,604200,70.805298
"896",72,73.129997,71.389999,71.449997,652300,70.607651
"897",71.050003,71.779999,69.900002,71.610001,719800,70.76577
"898",71.360001,72.57,71.150002,71.400002,540000,70.558243
"899",71.18,72.860001,71.129997,72.730003,615300,71.872566
"900",71.230003,71.540001,69.379997,71.080002,765900,70.24202
"901",70.849998,71.849998,69.739998,71.300003,1086100,70.459427
"902",71.300003,71.300003,68.650002,69.720001,1199800,68.898048
