"","CZR.Open","CZR.High","CZR.Low","CZR.Close","CZR.Volume","CZR.Adjusted"
"955",56.330002,56.5,54.43,54.970001,2533000,54.970001
"956",54.98,55.34,53.240002,53.419998,2026700,53.419998
"957",53.57,55.419998,52.950001,54.470001,2160700,54.470001
"958",54.310001,54.959999,52.43,52.450001,2265400,52.450001
"959",53.029999,54.25,52.259998,54.130001,1856700,54.130001
"960",54.290001,54.93,52.619999,54.689999,2547100,54.689999
"961",53.490002,55.09,50.650002,51.759998,2820300,51.759998
"962",52.040001,52.759998,46.869999,48.470001,4483500,48.470001
"963",46.34,48.150002,45.139999,45.259998,4456600,45.259998
"964",46,47.380001,45.279999,46.099998,3484300,46.099998
"965",45.490002,46.349998,43.07,44.82,3455700,44.82
"966",45.549999,46.849998,44.57,46.66,2937200,46.66
"967",47.52,50.669998,47.27,50.110001,3348600,50.110001
"968",50.990002,52.821999,49.279999,52.200001,3044000,52.200001
"969",53.279999,56.389999,53.279999,56.130001,5013700,56.130001
"970",54.950001,58.560001,54.040001,56.889999,4497500,56.889999
"971",64.739998,74.919998,60.73,63.080002,8330900,63.080002
"972",62.799999,64.790001,60.099998,60.279999,5708300,60.279999
"973",60.439999,60.779999,56.759998,58.970001,3878100,58.970001
"974",57.400002,60.939999,57.119999,57.779999,2888900,57.779999
"975",59.599998,61.860001,58.830002,61.380001,2702400,61.380001
"976",64.050003,64.050003,61.007999,63.189999,3730700,63.189999
"977",62.34,64.209999,61.507,63.73,2329100,63.73
"978",64.519997,66.129997,63.075001,63.799999,3750500,63.799999
"979",64.150002,66.214996,62.521999,65.730003,2954200,65.730003
"980",64.790001,66.120003,63.82,64.010002,1919700,64.010002
"981",64.290001,67.160004,63.07,66.900002,3527600,66.900002
"982",68,71.650002,67.690002,70.099998,4822300,70.099998
"983",67.239998,69.550003,66.849998,69.370003,3512500,69.370003
"984",69.720001,71.019997,69.279999,70.099998,1244500,70.099998
"985",69.690002,69.760002,66.724998,68.120003,2023700,68.120003
"986",69.790001,69.849998,67.099998,67.839996,2388400,67.839996
"987",67.879997,69.480003,65.889999,68.5,1971200,68.5
"988",68.940002,71.720001,68.110001,71.129997,2802400,71.129997
"989",71.800003,73.900002,71,73.839996,2891100,73.839996
"990",73.800003,74.949997,73.309998,74.860001,1825600,74.860001
"991",74.029999,76.419998,74.029999,75.269997,3928100,75.269997
"992",75.269997,75.75,70.870003,71.779999,2867800,71.779999
"993",70.720001,72.599998,69.290001,71.129997,1864000,71.129997
"994",71.650002,72.440002,69.480003,69.900002,1359500,69.900002
"995",71.68,73.164001,70.824997,71.809998,1952500,71.809998
"996",72.860001,75.519997,71.816002,75.239998,1901300,75.239998
"997",74.629997,76.279999,73.882004,75.839996,1662900,75.839996
"998",76.029999,77.419998,75.760002,77.059998,2003900,77.059998
"999",77.419998,78.160004,74.629997,75.440002,6965800,75.440002
"1000",73.281998,74.940002,71.209999,73.830002,2118300,73.830002
"1001",73.949997,74.690002,71.559998,74.309998,1484600,74.309998
"1002",74.639999,77.449997,74.639999,76.68,1051000,76.68
"1003",76.228996,77.199997,75.309998,75.839996,685400,75.839996
"1004",76.480003,77,73.419998,73.639999,1524300,73.639999
"1005",74.160004,74.779999,72.140999,73.370003,1319300,73.370003
"1006",73.330002,74.239998,72.379997,73.690002,1200700,73.690002
"1007",73.730003,75.529999,72.690002,74.269997,1313500,74.269997
