"","IEX.Open","IEX.High","IEX.Low","IEX.Close","IEX.Volume","IEX.Adjusted"
"457",131.309998,133.889999,127.050003,127.129997,916700,122.818672
"458",128.990005,130.889999,126.199997,126.860001,727200,122.557838
"459",125.220001,130.160004,125.099998,127.370003,492300,123.050537
"460",129.270004,129.789993,123.470001,125.010002,294100,120.770576
"461",125.529999,126.5,124.470001,125.25,435100,121.002434
"462",126.690002,128.490005,126.220001,126.82,962000,122.519196
"463",127.400002,132.320007,126.400002,131.960007,586100,127.484871
"464",133.25,134.990005,132.809998,134.119995,598200,129.571625
"465",134.289993,135.360001,132.800003,133.940002,377700,129.397751
"466",133.5,134.949997,133.429993,134.460007,467500,129.900116
"467",135.5,139.110001,134.559998,138.539993,416600,133.841736
"468",138.190002,139.520004,135.809998,136.529999,313400,131.899902
"469",135.570007,136.529999,133.910004,135.529999,294000,130.933807
"470",135.940002,136.080002,132.600006,132.990005,281400,128.479965
"471",133.369995,135.289993,132.259995,132.669998,257100,128.170807
"472",133.970001,136.399994,133.039993,133.740005,368400,129.204529
"473",132.820007,136.880005,132.610001,136.070007,361200,131.455505
"474",135.350006,137.720001,135.350006,136.759995,234100,132.122086
"475",136.039993,137.130005,133.880005,134.610001,409900,130.044983
"476",133.190002,134.369995,131.470001,131.990005,521200,127.513863
"477",132.130005,134.800003,132.130005,133.020004,312300,128.508957
"478",131.320007,133.199997,129.899994,131.399994,129300,126.943863
"479",132.320007,133.679993,131.789993,133.25,212100,128.731155
"480",132.820007,132.820007,131.080002,131.830002,176500,127.359291
"481",132.119995,134.729996,131.330002,134.610001,185000,130.044983
"482",134,135.289993,133.470001,134.360001,193600,129.803482
"483",133.889999,137.850006,133.889999,137.399994,449000,132.740372
"484",139.869995,142.529999,136.820007,139.190002,375900,134.469681
"485",139.029999,139.220001,134.270004,134.490005,459500,129.929077
"486",132.130005,135.039993,130.270004,135.039993,409400,130.460434
"487",134.490005,137.020004,132.970001,133.639999,1168000,129.107941
"488",133.169998,135.059998,132.339996,134.380005,760900,129.822815
"489",135.990005,137.240005,132.660004,133.539993,259500,129.011292
"490",135.809998,137.580002,134.960007,135.610001,315600,131.011124
"491",135.720001,136.369995,134.289993,135.009995,180200,130.431458
"492",133.520004,135.169998,132.380005,132.559998,440700,128.064529
"493",132.630005,132.979996,128.729996,129.309998,397200,124.924751
"494",130.610001,131.910004,128.25,129.039993,444800,124.663895
"495",128.589996,129.960007,124.870003,125.699997,596900,121.437164
"496",124.730003,126.919998,124.199997,124.940002,481900,120.70295
"497",125.43,127.879997,123.290001,123.709999,610100,119.514664
"498",123.059998,123.059998,118.449997,118.639999,174200,114.616608
"499",119.209999,123.739998,117.720001,123.669998,272300,119.476028
"500",121.550003,125.489998,120.43,125.43,363600,121.176346
"501",126.07,126.07,123.389999,124.160004,457300,119.949402
"502",124.800003,126.400002,124.379997,126.260002,309700,121.97818
"503",124.559998,125.230003,122.879997,125.050003,268500,120.809227
"504",124.709999,124.809998,120.860001,121.419998,295300,117.302322
"505",123.900002,129.460007,123.339996,129.350006,429400,124.963402
"506",129.449997,132.639999,128.759995,131.830002,589500,127.359291
"507",133.210007,134.990005,132.990005,134.899994,420800,130.325165
"508",135.600006,136.399994,134.380005,135.539993,337700,130.943451
"509",134.979996,136.649994,133.949997,136.570007,281600,131.938522
"510",135.929993,136.889999,134.470001,136.559998,276500,131.928879
"511",135.360001,136.080002,134.649994,134.899994,171600,130.736832
"512",134.990005,136.059998,133.429993,134.649994,202200,130.494553
"513",135.039993,136.759995,134.830002,135.839996,303100,131.647812
"514",135.289993,138.830002,135.289993,137.839996,430900,133.586105
"515",139.25,141.320007,138.339996,140.770004,502100,136.42569
"516",139.169998,139.589996,136.470001,137.600006,306100,133.353531
"517",138.300003,139.259995,135.770004,135.910004,309300,131.715668
"518",136.190002,137.850006,135.759995,136.759995,297900,132.539429
"519",138.419998,139.289993,137.160004,137.259995,263200,133.023987
"520",134.839996,136.610001,134.470001,135.649994,379300,131.463699
"521",136.460007,139.220001,136.460007,139.100006,358400,134.807205
"522",131.25,138.229996,130,137.100006,545400,132.868973
"523",137.029999,138.740005,136.240005,137.860001,432200,133.605515
"524",137.75,139.229996,137.179993,138.070007,265300,133.809021
"525",138.119995,138.279999,137.460007,138.130005,203600,133.867203
"526",138,138.860001,137.350006,138.350006,268500,134.080399
"527",137.860001,139.169998,137.860001,138.190002,203700,133.925323
"528",137.190002,137.990005,136.240005,137.850006,354700,133.59584
"529",137.339996,140.070007,137.339996,140.020004,403400,135.698807
"530",140.220001,140.619995,139.429993,140.360001,280500,136.028336
"531",141.270004,144.539993,140.649994,142.970001,325700,138.55777
"532",143.460007,144.100006,141.850006,141.970001,354200,137.588638
"533",141.279999,142.919998,140.740005,141.080002,441000,136.726151
"534",141.839996,144.220001,141.580002,144.119995,260900,139.672287
"535",143.589996,144.559998,142.449997,142.539993,275000,138.141037
"536",142.589996,143.559998,142.190002,143.169998,214300,138.751602
"537",142.339996,142.820007,141.470001,142.460007,310100,138.063553
"538",143,144.649994,142.429993,144.550003,314400,140.089035
"539",145.289993,145.990005,144.5,144.830002,312700,140.360397
"540",144.330002,145.190002,143.440002,143.539993,233400,139.110184
"541",143.220001,145.220001,142.869995,144.960007,269900,140.486389
"542",144.759995,144.809998,143.240005,144.100006,278700,139.652954
"543",145.279999,145.509995,143.830002,144.850006,183200,140.379791
"544",145.759995,146.669998,144.300003,145.550003,253300,141.058182
"545",145.550003,146.490005,144.5,144.740005,369700,140.273178
"546",144.710007,146.289993,144.710007,145.089996,221500,140.61235
"547",145.119995,145.300003,142.869995,143.809998,196800,139.371857
"548",142.539993,143.330002,142.199997,142.960007,267700,138.548096
"549",142.970001,146.869995,142.970001,146.75,350400,142.221115
"550",146.75,146.979996,145.669998,145.889999,322900,141.38768
"551",146.419998,148.039993,145.960007,147.419998,399100,142.870468
"552",146.970001,147.410004,146.169998,146.669998,375100,142.1436
"553",147.300003,148.639999,146.979996,147.720001,570100,143.161224
"554",147.759995,150,147.539993,149.979996,357900,145.35144
"555",150.029999,150.580002,148.529999,149.190002,307200,144.585846
"556",149.029999,149.949997,147.320007,148.559998,257000,143.975281
"557",147.630005,152.229996,147.630005,151.639999,387600,146.960236
"558",151.460007,151.619995,147.759995,147.929993,319000,143.364731
"559",147.589996,149.020004,147.020004,147.820007,189000,143.258118
"560",149.339996,150.630005,149.190002,150.330002,208900,145.690659
"561",150.330002,151.389999,149.410004,149.960007,268400,145.332062
"562",150.059998,151.820007,149.990005,151.449997,151200,146.776062
"563",151.889999,152.660004,150.039993,151.740005,415600,147.057144
"564",153,156.139999,152.869995,155.779999,419800,150.972458
"565",155.910004,156.25,154.550003,154.820007,216900,150.042099
"566",155.610001,156.949997,154.990005,155.550003,340500,150.749588
"567",155.860001,157.220001,154.990005,156.339996,266100,151.515182
"568",157.020004,157.429993,155.869995,156.259995,176400,151.437683
"569",155.820007,157.529999,155.009995,157.410004,203900,152.55217
"570",156.220001,156.220001,154.179993,154.529999,267900,149.761032
"571",155.199997,155.949997,154.649994,155.380005,149300,150.584824
"572",155.75,157.729996,155.740005,157.509995,163200,152.649078
"573",159,159.100006,157.179993,157.270004,294900,152.416504
"574",158.029999,158.070007,155.770004,156.210007,330400,151.389206
"575",156.649994,157.720001,155.460007,155.779999,571500,150.972458
"576",156.429993,156.649994,154.429993,154.490005,458600,149.722275
"577",155.220001,155.740005,153.910004,154.520004,391700,149.751358
"578",154,154.619995,152.850006,153.600006,357500,148.859756
"579",153.889999,156.389999,153.720001,156.190002,460500,151.369827
"580",156.460007,158.429993,156.139999,156.710007,427100,151.873749
"581",155.440002,156.520004,153.020004,153.320007,440800,148.588409
"582",156.5,159.509995,153.789993,156.589996,736700,151.757477
"583",156.910004,157.529999,155.839996,157.300003,441400,152.445572
"584",158.119995,159.330002,155.460007,156.660004,286300,151.825317
"585",156.979996,157.100006,154.449997,154.449997,233900,149.683487
"586",153.880005,155.570007,153.339996,155.350006,351000,150.55574
"587",156.75,157.479996,156.270004,156.429993,287300,151.602386
"588",153.770004,156.130005,153.570007,156,493900,151.185669
"589",154.679993,155.089996,152.800003,153.720001,384600,148.976059
"590",153.699997,154.960007,152.720001,153.5,283800,148.762848
"591",152.169998,153.429993,151.639999,152.910004,228600,148.19104
"592",152.309998,155.119995,150.639999,154.490005,231300,149.722275
"593",151.369995,151.669998,149.410004,150.570007,235900,145.923248
"594",150.820007,152.199997,150.320007,151.130005,260700,146.465973
"595",151.220001,154.100006,150.220001,153.460007,182600,148.72406
"596",153.830002,154.25,152.779999,153.460007,194800,149.21022
"597",152.449997,152.639999,150.559998,150.610001,225200,146.439133
"598",149.429993,151.850006,149.429993,151.029999,354500,146.847519
"599",152.679993,153.699997,152.449997,153.229996,180000,148.986588
"600",152.869995,153.330002,151.529999,151.820007,183800,147.615631
"601",150.160004,150.960007,148.259995,150.740005,217300,146.565536
"602",152.070007,153.289993,151.789993,152.919998,277000,148.685135
"603",153.100006,154.039993,151.270004,151.490005,450500,147.294769
"604",150.550003,153.460007,150.550003,151.649994,352500,147.450333
"605",151.649994,153.860001,151.649994,152.360001,276500,148.140671
"606",151.25,153.800003,150.550003,152.710007,355600,148.481003
"607",152.649994,154.429993,151.789993,153.509995,291200,149.25885
"608",154.919998,157.589996,154.220001,157.520004,210600,153.157791
"609",158.139999,158.979996,154.949997,158.110001,399000,153.731461
"610",158,158.600006,156.399994,158.279999,181600,153.896729
"611",159.570007,161.979996,158.679993,161.580002,599400,157.105347
"612",162.199997,163.470001,161.029999,163.070007,432900,158.554062
"613",164.520004,165.720001,161.940002,162.089996,337100,157.601227
"614",162.020004,163.289993,159.350006,160.300003,331000,155.860809
"615",160.880005,160.929993,158.300003,160.270004,281100,155.831604
"616",160.220001,160.369995,158.110001,159.679993,288100,155.257965
"617",159.940002,160.589996,158.729996,159.880005,307000,155.452438
"618",161.380005,163.539993,160.910004,162.889999,428300,158.379074
"619",163.270004,164.039993,161.710007,164.039993,284600,159.497238
"620",165.809998,166.119995,164.589996,166.119995,530300,161.519608
"621",165.220001,167.699997,164.289993,167.539993,756300,162.900284
"622",168.270004,168.270004,165.660004,165.869995,384700,161.276535
"623",166.289993,168.309998,165.210007,167.419998,542600,162.78363
"624",167.529999,168.979996,167.020004,168.259995,461600,163.600342
"625",168.559998,170,167.800003,169.589996,505900,164.893539
"626",170.449997,172.529999,169.130005,172.139999,1175400,167.372879
"627",173.839996,173.839996,171.910004,173.369995,413800,168.568832
"628",173.009995,173.009995,171.729996,172.449997,275200,167.674316
"629",173.229996,173.309998,172.199997,173.070007,104200,168.277176
"630",172.169998,172.539993,169.520004,171.729996,349500,166.974243
"631",170.589996,171.240005,170.020004,170.639999,322300,165.914459
"632",169.850006,170.029999,168.509995,169.979996,251800,165.272751
"633",171.039993,171.979996,168.610001,169.009995,397500,164.329559
"634",168.410004,169.190002,166.639999,169.139999,335600,164.455978
"635",169.690002,171.149994,169.139999,170.830002,298100,166.099197
"636",170.029999,170.529999,168,169.179993,204900,164.977753
"637",168.860001,170.220001,168.169998,168.360001,328300,164.178101
"638",168.139999,168.809998,165.479996,165.75,502300,161.63295
"639",165.830002,166,163.449997,164.899994,624800,160.804062
"640",165.679993,166.839996,164.429993,164.460007,462600,160.375
"641",164.699997,165.759995,163.960007,164.75,385700,160.657806
"642",166.529999,167.869995,165.619995,166.940002,409400,162.793381
"643",166.059998,167.449997,164.279999,166.649994,338700,162.51059
"644",166.830002,167.320007,164.800003,165.229996,444400,161.125854
"645",167.820007,169.789993,166,168.809998,628700,164.616943
"646",168.75,168.75,166.929993,167.440002,499000,163.28096
"647",166.300003,169.949997,165.330002,169.759995,405500,165.543335
"648",169,170.130005,166.899994,168.220001,419200,164.04158
"649",169.179993,170.470001,166.940002,168.110001,707300,163.934341
"650",164,164.990005,161.179993,161.580002,1392400,157.566528
"651",158.929993,159.229996,154.570007,155.929993,708000,152.056854
"652",156.880005,159.720001,156.440002,159.580002,719900,155.616211
"653",157.580002,158.899994,155.809998,158.119995,986800,154.192459
"654",158.940002,162.759995,158.800003,162.119995,17655100,158.093124
"655",160.899994,163.880005,159.179993,162.029999,739200,158.005341
"656",161.539993,163.580002,160.860001,162.190002,556500,158.161377
"657",162.320007,166.339996,161.720001,164.669998,750800,160.579758
"658",162.350006,163.550003,160.139999,160.860001,491300,156.864426
"659",161.160004,162.789993,160.320007,161.770004,470300,157.751816
"660",162.949997,164.320007,162.669998,164,463900,159.926407
"661",166.289993,166.289993,164.059998,165.550003,382300,161.437927
"662",164.809998,165.729996,163.610001,164.770004,423600,160.677307
"663",166.300003,166.910004,165.589996,165.860001,271900,161.740219
"664",166.210007,166.770004,164.490005,164.860001,295400,160.765045
"665",164.169998,164.679993,160.089996,160.550003,498200,156.562119
"666",161.830002,162.710007,159.199997,160.699997,395400,156.708359
"667",162.149994,163.190002,161.080002,162.610001,517100,158.570923
"668",161.869995,163.240005,160.660004,162.830002,389600,158.785477
"669",164.75,165.889999,163.690002,165.320007,376700,161.213623
"670",166.699997,167.589996,163.729996,164.710007,499100,160.61879
"671",163.639999,164.050003,160.380005,161.259995,459500,157.254486
"672",163.070007,163.389999,161.539993,162.960007,304900,158.912247
"673",164.440002,168.899994,164.440002,168.710007,562800,164.519424
"674",168.949997,169.649994,168.100006,168.850006,441100,164.655975
"675",169,169.5,166.75,167.929993,363200,163.758804
"676",167.940002,167.940002,164.869995,166.229996,469500,162.101013
"677",166.610001,167.690002,165.029999,167.679993,397700,163.514999
"678",168.029999,169.729996,167.619995,169.509995,350000,165.299561
"679",170.520004,171.919998,169.779999,170.880005,398400,166.635513
"680",170.389999,172.399994,169.809998,171.529999,341200,167.269348
"681",170.990005,172.789993,170.369995,171.419998,345700,167.162109
"682",170.389999,170.539993,168.240005,170.410004,394800,166.177185
"683",170.080002,170.949997,166.580002,166.669998,489600,162.53009
"684",167.539993,168.149994,164.300003,164.339996,1870500,160.25798
"685",163.419998,164.899994,162.5,163.600006,542800,159.536346
"686",164.350006,164.910004,161.580002,162.369995,570400,158.336899
"687",162.210007,164.580002,161.809998,164.169998,320200,160.092209
"688",164.029999,164.529999,163.229996,163.850006,273200,159.780167
"689",165.029999,166.300003,163.809998,164.539993,294900,160.452988
"690",164.520004,165.5,163.149994,163.880005,323200,159.809387
"691",164.789993,165.509995,159.279999,159.529999,262100,155.567429
"692",158.139999,158.419998,155.320007,156.75,410400,152.856506
"693",156.160004,157.699997,154.630005,157.509995,314200,153.59761
"694",157.479996,158.699997,156.949997,158.539993,311100,154.602005
"695",157.869995,157.949997,155.880005,156.139999,556800,152.261642
"696",154.309998,154.350006,152.070007,152.309998,590400,148.526794
"697",153.910004,155.029999,152.789993,153.869995,398600,150.048019
"698",154,157.350006,154,156.070007,308700,152.19339
"699",157.929993,162.160004,157.929993,159.440002,393400,155.47966
"700",158.610001,158.729996,157.059998,157.309998,363400,153.402588
"701",156.929993,159.149994,156.529999,158.520004,294400,155.075424
"702",158.009995,158.910004,157,157.399994,344700,153.979767
"703",158.320007,160.5,158.320007,159.610001,266800,156.141739
"704",159.089996,160.960007,158.919998,160.339996,371700,156.855865
"705",161.229996,161.710007,159.119995,159.339996,316300,155.877609
"706",158.919998,160.520004,158.229996,159.139999,323800,155.681946
"707",159.130005,160.330002,157.850006,158.979996,319400,155.525421
"708",159.820007,159.820007,157.160004,157.830002,282500,154.400421
"709",157.759995,159.970001,157.270004,158.720001,482200,155.271072
"710",159.740005,160.289993,158.820007,159.360001,306200,155.897171
"711",158.580002,162.600006,158.580002,162.279999,574900,158.753708
"712",160.539993,163.820007,155.800003,156.240005,758700,152.844971
"713",155.369995,155.740005,154.360001,155.529999,551600,152.150391
"714",156.770004,159.039993,156.330002,159.039993,505200,155.584122
"715",160.320007,160.919998,159.5,160.199997,433300,156.718918
"716",160.389999,161.25,159.419998,160.539993,426600,157.051514
"717",160.059998,160.699997,158.610001,159.660004,282900,156.190628
"718",160.240005,162.009995,160.220001,160.380005,482100,156.89502
"719",160.130005,161.440002,158.720001,159.619995,219600,156.151505
"720",158.199997,160.869995,158.199997,160.800003,309600,157.305893
"721",160.910004,162.850006,160.5,161.5,567300,157.990677
"722",160.470001,162.110001,160.25,161.679993,626700,158.166763
"723",161.289993,162.449997,160.490005,161.740005,335400,158.225479
"724",162.5,164.089996,161.369995,162.059998,553800,158.538498
"725",161.25,161.979996,160.490005,161.179993,316600,157.677628
"726",161.889999,162.679993,161.130005,162.559998,397300,159.027618
"727",162.490005,162.850006,159.929993,162.009995,635300,158.489594
"728",162.020004,162.020004,160.169998,160.940002,368100,157.442841
"729",161.669998,161.669998,159.770004,160.490005,325700,157.00264
"730",161.050003,162.089996,160.570007,160.929993,435200,157.43306
"731",161,162.009995,160.350006,161.880005,438400,158.362427
"732",162.75,163.309998,161.419998,163.309998,279900,159.761337
"733",162.929993,163.380005,161.970001,162.740005,191600,159.203705
"734",163.169998,163.199997,160.190002,160.190002,436600,156.709137
"735",158.580002,158.660004,157.070007,157.830002,653000,154.400421
"736",158.779999,160.240005,157.339996,157.360001,596200,153.940643
"737",157.960007,160.320007,157.960007,160.270004,373000,156.787384
"738",162.350006,164.320007,162,163.229996,541000,159.683075
"739",162.539993,163.389999,162.350006,162.820007,513900,159.281982
"740",163.070007,163.809998,162.259995,163.130005,340400,159.585266
"741",163.570007,164.110001,163.300003,163.970001,295900,160.406998
"742",163.970001,167.070007,163.320007,166.860001,349900,163.234192
"743",166.419998,168.149994,166.119995,167.369995,370300,163.733109
"744",168.509995,168.509995,166.75,167.199997,502700,163.566803
"745",167.970001,169.270004,167.5,169.190002,400900,165.513596
"746",169.229996,169.320007,167.190002,169,505000,165.327698
"747",169.229996,169.229996,167.100006,168,443500,164.349442
"748",168.850006,171.369995,168.259995,171.369995,1242500,167.64621
"749",171.929993,173.949997,170.899994,173.360001,473300,169.592957
"750",173.429993,173.429993,171.669998,171.889999,82900,168.154892
"751",172.320007,172.990005,171.5,172.729996,134900,168.976639
"752",173.100006,173.149994,172.029999,172.619995,147400,168.869019
"753",172.820007,172.899994,171.820007,172.330002,154700,168.585373
"754",171.869995,172.669998,171.360001,172,307600,168.262512
"755",172.830002,173.320007,171.149994,173.300003,326500,169.534271
"756",170.910004,172.880005,170.429993,172.759995,309100,169.006012
"757",172.360001,172.970001,170.729996,172.940002,289700,169.182083
"758",172.369995,172.449997,170.669998,170.809998,372700,167.098373
"759",171.199997,172.75,170.580002,172.179993,357200,168.438599
"760",173.009995,174.399994,172.619995,173.889999,243000,170.11145
"761",174.160004,174.160004,171.699997,172.070007,258300,168.331009
"762",172.600006,174.059998,172.320007,173.339996,309400,169.573395
"763",172.710007,173.789993,171.800003,172.460007,309300,169.200592
"764",172.710007,174.470001,172.479996,173.119995,264300,169.848099
"765",174.279999,175.699997,173.449997,175.669998,364000,172.349899
"766",176.389999,176.699997,175.279999,175.850006,333700,172.526489
"767",174.889999,175.970001,174.570007,174.860001,350800,171.555191
"768",175.800003,176.619995,172.800003,173,344400,169.730362
"769",172.339996,173.970001,171.550003,173.740005,406700,170.45639
"770",174.119995,174.119995,171.020004,172.139999,237300,168.886612
"771",169.389999,170.779999,168.5,169.779999,477500,166.571228
"772",170.679993,172.770004,170.050003,171.279999,490000,168.042862
"773",172.130005,174.039993,171.630005,172.139999,261400,168.886612
"774",162.190002,167.619995,158.690002,165.919998,864400,162.78418
"775",164.740005,165.570007,163.089996,163.850006,486500,160.753311
"776",165.089996,167.029999,164.669998,165.059998,382700,161.940445
"777",167.690002,169.949997,167.589996,169.089996,515800,165.894272
"778",170.289993,171.699997,169.5,170.419998,547200,167.199112
"779",170.979996,171.429993,168.580002,171.190002,332900,167.95459
"780",170.190002,171.559998,169.800003,171.350006,490600,168.111542
"781",170.589996,174.800003,170.589996,174.470001,348200,171.172592
"782",174.639999,178.059998,174.639999,176.050003,313400,172.722733
"783",176.830002,178.139999,176.199997,176.809998,350000,173.468369
"784",175.639999,176.5,174.410004,174.690002,289700,171.388428
"785",174.770004,175.350006,174.029999,174.789993,426500,171.486526
"786",174.279999,175.589996,173.270004,174.949997,301600,171.643509
"787",175.839996,176,173.529999,173.539993,283100,170.260162
"788",173.089996,175.070007,172.639999,173.580002,344800,170.299423
"789",172.649994,173.880005,171.779999,173.350006,231300,170.073776
"790",168.5,170.610001,167.720001,169.440002,390700,166.237656
"791",170.119995,170.130005,161.940002,162.839996,454100,159.76239
"792",164.039993,164.520004,159.300003,159.309998,555100,156.299103
"793",155.929993,158.970001,152.149994,152.149994,666500,149.274429
"794",147.649994,151.979996,145.570007,148,979200,145.202881
"795",149.350006,153.740005,148.550003,153.039993,1001400,150.147583
"796",153.229996,156.160004,148.820007,149.419998,600400,146.596008
"797",152.169998,154.279999,149.880005,153.899994,556600,150.991348
"798",150.130005,151.369995,147.880005,148.210007,640700,145.40889
"799",143.850006,146.619995,142.5,146.240005,508600,143.476135
"800",135.949997,140.820007,132.800003,135.690002,929200,133.125504
"801",139.949997,144.509995,136.949997,144.449997,774800,141.719971
"802",140.339996,140.740005,133.970001,134.869995,504300,132.321014
"803",125.690002,135.190002,122.480003,123.139999,1103600,120.812714
"804",130.889999,130.889999,121.959999,130.850006,1185500,128.377014
"805",116.669998,123.459999,115.010002,115.699997,816000,113.513321
"806",118.330002,126.349998,117.160004,125.959999,959700,123.579414
"807",109.910004,119.589996,104.559998,114,1052100,111.845451
"808",113.379997,124.919998,111.57,123.360001,1286100,121.028542
"809",125.410004,125.410004,114.800003,116.480003,1066600,114.278572
"810",115.650002,120.260002,109.720001,114.650002,944900,112.483154
"811",120.330002,121.440002,116.260002,119.989998,1354000,117.722237
"812",119.839996,125.07,118.540001,119.360001,1326700,117.104141
"813",120.480003,127.480003,117.019997,125.809998,1468000,123.432251
"814",122.660004,134.190002,121.620003,131.179993,860200,128.700745
"815",132.449997,137.600006,127.480003,136.880005,940900,134.29303
"816",138.710007,140.699997,135.199997,138.110001,1064300,135.499771
"817",132.75,135.330002,130.740005,133.199997,1031200,130.682571
"818",132.679993,138.339996,132.679993,136.380005,971300,133.802475
"819",135.020004,139.399994,135.020004,138.509995,852300,135.892227
"820",143.259995,145.949997,142.559998,143.960007,1056600,141.239227
"821",148.039993,151.059998,145.759995,146.089996,902100,143.328964
"822",145.809998,152.559998,145.139999,151,571600,148.146149
"823",152.660004,155.279999,150.610001,151.520004,573000,148.656342
"824",151.580002,152.770004,145.279999,146.630005,470200,143.858749
"825",150.089996,152.089996,148.960007,150.220001,537700,147.380936
"826",146.240005,147.279999,143.279999,145.399994,451700,142.652008
"827",145.600006,147.220001,143.119995,146.830002,496400,144.054977
"828",150.270004,153.630005,150.149994,152.729996,550500,149.843475
"829",150.570007,153.089996,148.289993,151.580002,389100,148.715179
"830",148.080002,150.350006,146.699997,148.630005,457400,145.820953
"831",151.710007,152.490005,147.589996,151.660004,415800,148.793686
"832",151.5,155.369995,151.320007,152.360001,536400,149.480438
"833",146.369995,154.210007,143.630005,152.720001,772500,149.833649
"834",154.770004,157.300003,153.020004,156.289993,543300,153.336166
"835",158.5,162.119995,155.979996,157.779999,496000,154.798019
"836",160,161.649994,156.850006,157.880005,470500,154.896149
"837",156.220001,156.25,152.970001,153.630005,660300,150.726486
"838",151.630005,153.029999,149.699997,151.289993,362400,148.430649
"839",150,150.770004,147.429993,150.630005,406300,147.783142
"840",152.759995,153.869995,151.490005,151.779999,346700,148.911407
"841",152.380005,153.089996,150.25,151.699997,512400,148.832932
"842",154.100006,155.210007,152.889999,153.399994,448200,150.500778
"843",155.820007,157.970001,153.619995,154.699997,479500,151.776215
"844",153.089996,153.899994,150.860001,153.559998,491900,150.657776
"845",153.960007,153.960007,148,148.070007,347500,145.271545
"846",147.669998,148.839996,144.309998,146.800003,573800,144.025513
"847",144.419998,149.240005,141.860001,149.029999,752900,146.713089
"848",148.139999,152.889999,147.929993,148.419998,2239500,146.112579
"849",152.460007,155.630005,152.460007,154.630005,452700,152.226028
"850",154.210007,155.399994,150.929993,151.149994,445600,148.800125
"851",152.929993,154.75,152.009995,152.369995,402200,150.00116
"852",151.940002,152.509995,149.690002,151.559998,376800,149.203766
"853",151.550003,151.940002,148.820007,150.449997,383200,148.111038
"854",154.199997,157.029999,153.699997,155.089996,398900,152.678879
"855",157.389999,159.320007,155.490005,159.210007,509000,156.734848
"856",160.679993,160.979996,156.990005,157.470001,657700,155.021896
"857",156.929993,159.660004,155.759995,159.369995,538100,156.892349
"858",159.509995,160.460007,157.009995,158.119995,361100,155.661774
"859",158.779999,159.919998,157.649994,159.899994,475800,157.414108
"860",161.449997,166.210007,161.160004,165.860001,657700,163.281448
"861",164.399994,164.399994,162.320007,163.960007,484400,161.411011
"862",167.389999,167.800003,163.75,167.289993,469600,164.689209
"863",167.160004,169.179993,165.440002,166.860001,545800,164.265884
"864",165.070007,165.910004,161.880005,162.110001,501500,159.589737
"865",162.509995,163.300003,159.720001,160.179993,416200,157.689743
"866",156.149994,156.270004,151.029999,151.119995,656400,148.770584
"867",155.509995,155.509995,149.229996,152.589996,592800,150.217743
"868",149.259995,154.020004,148.449997,152.720001,456100,150.345734
"869",157.270004,158.559998,152.910004,154.990005,351100,152.580429
"870",155.770004,156.490005,154.149994,154.679993,322000,152.275253
"871",153.889999,155.119995,152.320007,153.110001,308100,150.729675
"872",156.229996,156.229996,151.789993,153.240005,552700,150.857666
"873",151.759995,154.580002,150.630005,153.440002,392900,151.05455
"874",155.009995,155.949997,154.190002,154.300003,447500,151.901169
"875",152.809998,152.809998,148.419998,148.759995,426100,146.447311
"876",148.699997,152.300003,145.850006,152.190002,559300,149.82399
"877",151.600006,155.580002,151.5,154.759995,1808600,152.354004
"878",155.839996,156.050003,153.490005,154.389999,412000,151.989761
"879",153.860001,159.029999,153.429993,158.039993,411100,155.583008
"880",158.25,158.470001,155.279999,155.839996,264100,153.417221
"881",157.449997,160,156.880005,157.889999,347200,155.435349
"882",160.350006,160.690002,158.240005,160.029999,350200,157.542084
"883",158.899994,160.619995,157.619995,158.330002,229400,155.868515
"884",158.410004,159.100006,156.690002,157.809998,180000,155.356598
"885",156.940002,158.389999,155.160004,157.190002,315100,154.746231
"886",157.240005,157.699997,155.820007,156.940002,252300,154.500137
"887",157.990005,161.550003,157.990005,159.440002,345600,156.961273
"888",159.080002,163.289993,159.029999,162.789993,373100,160.259171
"889",164.330002,168.470001,163.309998,168.119995,6e+05,166.01622
"890",167.759995,169.149994,167,168.460007,332900,166.35199
"891",169.679993,170.330002,168.160004,169.570007,327200,167.44809
"892",169.199997,170.25,167.130005,168.979996,343000,166.865448
"893",169.460007,171.880005,169.009995,170.149994,417200,168.020813
"894",170.149994,171.729996,169.279999,169.339996,467100,167.220963
"895",170.320007,172.360001,169.639999,170.910004,511200,168.771317
"896",170.339996,170.339996,165.039993,167.669998,622200,165.571838
"897",168.539993,171.029999,167.110001,169.559998,503300,167.438202
"898",169.220001,169.520004,165.350006,165.380005,282500,163.310516
"899",166.380005,167.800003,165.910004,166.600006,266700,164.515244
"900",164.940002,165.649994,162.600006,164.600006,332700,162.540283
"901",164.300003,165.119995,162.779999,164.820007,302800,162.757523
"902",165.580002,167.570007,165.360001,166.289993,350800,164.209122
"903",165.440002,166.029999,164.330002,165.050003,225500,162.984634
"904",165.960007,167.360001,165.820007,166.149994,332400,164.070862
"905",166.070007,166.619995,164.580002,166.520004,201300,164.436249
"906",166.660004,167.559998,165.710007,167.539993,365700,165.443481
"907",167.220001,171.25,167.220001,171.210007,461000,169.067551
"908",172,175.960007,171.440002,174.020004,499400,171.842407
"909",175.210007,177.619995,174.259995,176.979996,407000,174.76535
"910",175.850006,175.850006,173.639999,174.860001,276700,172.67186
"911",173.820007,177.080002,173.440002,176.699997,429300,174.488861
