"","DUK.Open","DUK.High","DUK.Low","DUK.Close","DUK.Volume","DUK.Adjusted"
"444",79.900002,81.720001,79.830002,81.400002,4824800,71.117279
"445",81.5,82.949997,81.349998,82.139999,4450200,71.763794
"446",82.269997,82.690002,81.809998,82.25,4204200,71.859901
"447",82.199997,83.309998,81.830002,81.879997,5042100,71.536644
"448",82.150002,82.410004,79.669998,79.980003,6074700,69.876671
"449",79.769997,80.110001,79.010002,79.989998,5821700,69.885399
"450",79.919998,80.849998,79.709999,80.129997,3018400,70.007721
"451",80.050003,81.410004,79.75,80.940002,3333200,70.715393
"452",80.82,81.07,80.190002,80.769997,2670600,70.566872
"453",81.489998,81.739998,80.910004,81.260002,4274200,70.99498
"454",81.25,83.419998,81.230003,82.75,4395800,72.296753
"455",83.019997,83.209999,82.330002,82.639999,4275800,72.200645
"456",82.970001,84.029999,82.209999,82.300003,4882800,71.903587
"457",82.639999,85.080002,82.279999,84.75,4890200,74.044113
"458",84.5,84.550003,83.410004,83.639999,6787900,73.074318
"459",84.019997,84.639999,81.419998,81.889999,5326900,71.545372
"460",82.089996,83.620003,81.879997,83.459999,4157900,72.917053
"461",83.800003,84.230003,82.629997,83.830002,2996000,73.240318
"462",83.220001,83.349998,82.040001,82.629997,4084000,72.191902
"463",82.57,82.629997,80.959999,81.660004,6994300,71.344452
"464",83.410004,83.830002,80.889999,82.589996,7038400,72.156952
"465",83.080002,83.839996,82.68,83.580002,3057700,73.021912
"466",83.660004,84.449997,83.440002,84.330002,2642900,73.677162
"467",84.75,84.779999,83.589996,84.699997,2981500,74.000412
"468",84.739998,85.019997,83.330002,84.330002,3002400,73.677162
"469",84.5,85.769997,84.25,85.580002,4432500,74.769249
"470",85.25,86.959999,85.199997,85.919998,3250900,75.066284
"471",85.900002,86.620003,85.300003,86.349998,2833200,75.441986
"472",85.900002,86.949997,85.650002,86.419998,3860600,75.503136
"473",84.839996,86.290001,84.040001,86.139999,4481100,76.075417
"474",86.440002,87.099998,85.889999,86.68,3351200,76.55233
"475",86.580002,87.709999,86.5,87.639999,4114400,77.400177
"476",88.07,89.230003,87.800003,88.519997,6879300,78.177345
"477",88.050003,88.18,86.120003,86.449997,3640300,76.349205
"478",86.620003,86.989998,86.199997,86.75,1448300,76.614151
"479",86.699997,87.300003,86.260002,86.980003,2169100,76.817291
"480",87.019997,88,86.529999,87.830002,2383400,77.567963
"481",87.699997,87.879997,86.910004,87.599998,2950200,77.364853
"482",87.610001,88.059998,86.650002,87.599998,2940100,77.364853
"483",87.790001,88.730003,87.209999,88.57,4829300,78.221504
"484",88,89.629997,87.199997,89.620003,3904800,79.148849
"485",89.760002,90.699997,89.629997,90.050003,5598100,79.52858
"486",90.5,90.639999,88.360001,89.830002,4758300,79.334282
"487",89.949997,90.550003,89.220001,89.989998,4985100,79.475586
"488",90.160004,90.660004,88.800003,90.510002,3904000,79.934853
"489",90.5,90.980003,89.739998,90.790001,4707000,80.182121
"490",90.790001,91.25,89.519997,89.599998,5225800,79.131149
"491",89.779999,91.25,89.779999,90.900002,4180900,80.279259
"492",91,91.349998,90.18,90.75,3651900,80.146797
"493",91,91.300003,87.639999,88.089996,5527300,77.797585
"494",88.43,89.230003,87.239998,87.660004,4224100,77.417839
"495",87.849998,88.32,86.730003,87.230003,4832800,77.038078
"496",87.400002,89.110001,86.370003,88.139999,4622300,77.841751
"497",87.860001,90.25,87.510002,87.669998,6798600,77.426666
"498",87.660004,88.389999,83.260002,83.910004,2752700,74.105995
"499",84,85.269997,82.769997,85.25,2616900,75.289406
"500",85.389999,85.959999,83.93,85.959999,3081700,75.916451
"501",86.120003,87.18,85.769997,86.120003,2447500,76.05777
"502",86.339996,86.599998,85.309998,86.300003,2240100,76.216736
"503",86.110001,86.190002,84.300003,84.699997,2857400,74.803673
"504",84.760002,85.599998,84.059998,84.669998,2959700,74.777184
"505",84.160004,85.449997,84.059998,85.370003,3278100,75.395393
"506",84.849998,85.389999,84.330002,85.010002,3060200,75.077461
"507",85.040001,86.169998,84.5,86.080002,2350500,76.022446
"508",84.959999,86,84.339996,84.809998,3264400,74.900833
"509",85.050003,85.589996,84.629997,85.269997,3758000,75.307083
"510",85.209999,85.209999,84.209999,84.610001,3082400,74.724182
"511",84.32,84.32,82.459999,83.660004,3931000,73.885201
"512",83.599998,85.459999,83.330002,85.139999,2722900,75.192284
"513",84.720001,85.379997,84.339996,85.269997,2279100,75.307083
"514",85.290001,85.769997,84.919998,85.639999,1895700,75.633842
"515",85.940002,86.019997,85.209999,85.599998,2842600,75.598518
"516",85.010002,86.510002,84.849998,85.610001,2693600,75.607361
"517",85.489998,86.150002,85.290001,86.129997,2629400,76.066605
"518",86.230003,86.769997,85.360001,86.699997,2504400,76.570007
"519",86.339996,86.989998,85.629997,85.849998,2472900,75.819313
"520",86.019997,86.290001,85.129997,85.650002,2079100,75.642685
"521",85.949997,86.160004,85.279999,85.629997,3625500,75.625008
"522",85.360001,86.540001,85.260002,86.050003,2215100,75.995941
"523",86.089996,88.480003,85.519997,87.779999,6869400,77.523811
"524",87.779999,88.050003,86.860001,87.779999,3207100,77.523811
"525",87.160004,87.830002,86.480003,87.82,3301800,77.559135
"526",87.910004,88.650002,87.410004,88.5,3464300,78.159691
"527",88.449997,88.790001,87.809998,88.459999,2467400,78.124374
"528",88.400002,89.5,87.849998,89.480003,2844600,79.025185
"529",89.419998,90.580002,89.300003,90.300003,3716600,79.749382
"530",90.080002,90.650002,89.699997,90.169998,2428100,79.63456
"531",90.300003,90.739998,89.650002,90.230003,2676900,79.687546
"532",89.900002,90.209999,89.32,89.589996,5281400,79.122322
"533",88.529999,88.610001,87.25,87.82,3987400,78.370918
"534",88.449997,88.489998,87.019997,87.510002,4472900,78.094284
"535",87.639999,88.139999,87.239998,87.940002,4358600,78.478004
"536",87.949997,89.059998,87.540001,88.849998,3471200,79.290085
"537",88.32,89.660004,88.269997,89.589996,3167800,79.95047
"538",89.699997,90.290001,89.360001,89.910004,2538500,80.236061
"539",89.910004,89.949997,88.919998,89.480003,2551000,79.85231
"540",89.629997,89.889999,88.190002,88.879997,3234500,79.316879
"541",88.730003,89.43,88.470001,89.279999,2112500,79.673843
"542",89.209999,89.989998,89,89.660004,4137300,80.012962
"543",89.599998,89.910004,88.93,89.529999,5613700,79.896935
"544",89.82,89.949997,88.980003,89.879997,3104400,80.209282
"545",89.660004,89.940002,89.43,89.529999,3513400,79.896935
"546",89.650002,89.959999,89.360001,89.57,3121400,79.932632
"547",89.959999,90.650002,89.290001,89.580002,3531000,79.941559
"548",89.910004,90.230003,89.300003,90.199997,2443800,80.494843
"549",90.260002,90.470001,89.879997,90.360001,3720200,80.637634
"550",90.470001,90.870003,90.110001,90.510002,4583700,80.7715
"551",90.389999,90.790001,90.32,90.559998,4510500,80.816116
"552",90.470001,91.080002,90.120003,90.360001,3600300,80.637634
"553",90.449997,91.029999,90.239998,90.650002,7614200,80.896431
"554",90.860001,90.910004,89.730003,90.059998,3977000,80.369904
"555",90.080002,90.230003,88.660004,89.120003,4656600,79.531052
"556",89.339996,90.160004,89,89.379997,3838800,79.763069
"557",89.400002,90.239998,89.209999,89.910004,4461100,80.236061
"558",90.160004,91.669998,89.910004,90.699997,4174400,80.94104
"559",90.900002,91.129997,90.449997,90.769997,3350900,81.00351
"560",90.699997,91.669998,90.629997,91.529999,3342100,81.68174
"561",91.589996,91.629997,90.230003,90.480003,3592200,80.74472
"562",90.68,90.900002,89.019997,89.379997,4565800,79.763069
"563",89.230003,90.089996,88.809998,90,5434800,80.31636
"564",89.75,89.830002,88.629997,89.279999,4555500,79.673843
"565",89.599998,89.599998,88.650002,89.129997,3386400,79.539986
"566",89,89.190002,88.220001,88.849998,2998800,79.290085
"567",89.029999,89.529999,87.93,89.349998,4847600,79.736298
"568",89.489998,90.620003,89.18,90.529999,5433200,80.789337
"569",90.5,90.620003,89.650002,90.110001,3115500,80.41452
"570",90.059998,90.480003,89.82,90.25,2475300,80.539459
"571",90.489998,91.080002,89.699997,89.940002,3412300,80.26281
"572",90.040001,90.459999,89.800003,90.260002,2424500,80.548393
"573",89.699997,90.470001,89.209999,90.449997,3520900,80.717941
"574",90.5,90.739998,90.160004,90.440002,2808900,80.709038
"575",90.139999,90.650002,88.860001,89.089996,3166400,79.504265
"576",89.129997,89.720001,88.709999,89.059998,4518200,79.477516
"577",89.32,89.650002,88.940002,89.139999,2822400,79.548904
"578",89.010002,89.559998,88.529999,88.730003,2615800,79.183006
"579",88.82,89.309998,88.290001,89.010002,2336800,79.432907
"580",89.279999,89.980003,88.879997,89.68,1942400,80.030792
"581",89.419998,90.660004,89.269997,90.449997,2506600,80.717941
"582",90.699997,91.330002,90.279999,90.32,1921400,80.601929
"583",89.910004,90.290001,89.32,89.580002,2370800,79.941559
"584",89.690002,91.220001,89.43,91.120003,3242700,81.315857
"585",90.68,91.059998,90.099998,90.410004,2323400,80.682266
"586",90.440002,90.809998,89.620003,89.809998,2656600,80.146812
"587",90.169998,90.449997,89.82,90.160004,2988600,80.459145
"588",90.18,90.419998,89.300003,89.480003,2659600,79.85231
"589",89.5,89.639999,88.830002,89.260002,2546200,79.655991
"590",89.150002,89.300003,87.720001,87.800003,2832400,78.353081
"591",88.68,88.68,86.669998,86.830002,3165000,77.48745
"592",86.620003,88.07,86.449997,87.989998,2965400,78.522629
"593",87.699997,88.160004,86.800003,88.050003,4046600,78.576187
"594",87.32,87.620003,86.559998,87.010002,4955500,77.648079
"595",87.209999,87.559998,86.769997,86.790001,3653200,77.451744
"596",85.919998,86.709999,85.720001,86.239998,4151900,77.792732
"597",85.699997,87.440002,85.68,87.199997,4428300,78.658691
"598",87.309998,87.599998,86.660004,86.959999,3100200,78.442192
"599",87.190002,88.029999,86.870003,87.080002,2728300,78.550453
"600",87.379997,88,87.150002,87.809998,2225700,79.208939
"601",88.120003,88.989998,87.940002,88.900002,3862000,80.192169
"602",88.900002,89.449997,88.650002,88.809998,1987700,80.110992
"603",88.809998,88.849998,86.93,87.120003,3837700,78.586533
"604",87.400002,87.580002,85.730003,85.809998,2319000,77.404846
"605",85.889999,86.279999,85.339996,85.529999,2319200,77.152267
"606",85.550003,86.089996,84.459999,85.610001,3182500,77.224426
"607",86.040001,86.139999,85.260002,86.019997,3061800,77.594269
"608",85.980003,86.160004,84.279999,85.900002,2498700,77.486023
"609",86.160004,87.669998,85.510002,87.220001,2819200,78.67672
"610",87.32,88,86.959999,87.709999,2985500,79.118736
"611",87.959999,88.599998,86.949997,87.040001,3243300,78.514374
"612",86.93,86.970001,86.050003,86.290001,3028400,77.83783
"613",86.040001,86.489998,85.07,85.639999,2841300,77.251495
"614",86.120003,86.870003,86.120003,86.650002,2893800,78.16256
"615",86.949997,87.440002,86.32,86.769997,3753100,78.270805
"616",86.779999,88.169998,86.75,87.870003,3237600,79.263077
"617",88.080002,88.589996,87.519997,87.949997,2448600,79.335228
"618",88.360001,88.5,86.32,87.239998,2532600,78.694771
"619",86.900002,88.120003,86.68,87.650002,2683200,79.064606
"620",88.139999,88.839996,87.68,88.580002,2428300,79.903511
"621",88.639999,89.599998,87.970001,89.529999,6867500,80.760452
"622",89.620003,90.129997,89.220001,89.910004,3305700,81.103256
"623",89.910004,90.68,89.779999,90.120003,3996800,81.292671
"624",89.839996,89.940002,87.93,87.980003,3437000,79.362289
"625",88.07,88.720001,87.769997,88.550003,2726700,79.87645
"626",88.489998,89.139999,87.940002,88.239998,3875700,79.596817
"627",88.010002,88.239998,87.239998,88.010002,2848000,79.389359
"628",88.169998,89.449997,88.160004,89.139999,2039000,80.408653
"629",89.199997,90.599998,89.199997,90.099998,1717600,81.274635
"630",89.419998,89.769997,88.209999,89.68,1744000,80.895775
"631",89.900002,90.059998,89.059998,89.660004,2046900,80.877747
"632",90.25,90.269997,88.870003,89.400002,2598000,80.643211
"633",89.800003,90.139999,89.300003,89.629997,2401700,80.85067
"634",89.489998,90.029999,88.610001,89.449997,2379100,80.688286
"635",89.589996,89.589996,88.440002,88.699997,2101400,80.011765
"636",88.809998,89.529999,88.550003,89.379997,1847700,80.625153
"637",89.110001,89.529999,88.370003,89.029999,1727100,80.309433
"638",89.339996,89.690002,88.889999,89.139999,2102700,80.408653
"639",89.209999,89.849998,88.660004,89.790001,1911700,80.995003
"640",89.639999,89.82,88.43,88.449997,2408000,79.786255
"641",88.599998,88.690002,87.839996,88.150002,2160300,79.51564
"642",88.18,88.239998,87.370003,87.68,3141800,79.091675
"643",87.949997,87.980003,86.800003,87.18,2386500,78.640656
"644",86.900002,87.389999,86.169998,86.489998,2680300,78.018242
"645",86.5,87.080002,86.269997,86.910004,2426000,78.39711
"646",87.230003,87.879997,87.019997,87.790001,2442900,79.19091
"647",87.610001,88.18,86.910004,87.739998,2693400,79.145798
"648",87.620003,87.830002,86.309998,86.720001,2824800,78.225708
"649",86.800003,88.019997,86.379997,87.5,3055000,78.929298
"650",87.839996,88.730003,87.550003,88.120003,3228900,79.488579
"651",88.480003,88.849998,86.529999,86.959999,3969200,78.442192
"652",87.300003,89.43,86.309998,88.919998,3943300,80.210205
"653",88.910004,89.5,87.839996,88.839996,2630100,80.138054
"654",88.419998,89.519997,88.339996,89.309998,2252100,80.562012
"655",89.489998,90.18,89.279999,89.75,2355200,80.958908
"656",89.949997,90,88.970001,89.5,2302000,80.733414
"657",89.639999,90.029999,88.800003,89.82,2400900,81.022072
"658",90.160004,90.559998,88.650002,88.809998,3584600,80.110992
"659",87.690002,89.580002,87.57,89.279999,2384800,81.401123
"660",89.400002,90.139999,89.230003,89.769997,2285500,81.847862
"661",89.699997,91.120003,89.360001,90.669998,2632000,82.668457
"662",91.029999,91.540001,90.669998,91.18,3611300,83.133453
"663",90.470001,91.290001,90.089996,91.239998,2754400,83.188148
"664",91.290001,92.110001,90.5,91.32,1945500,83.261093
"665",91.449997,91.669998,90.260002,90.739998,3153900,82.732269
"666",90.93,91.389999,90.57,91.349998,2037100,83.288437
"667",91.769997,92.839996,91.660004,92.150002,3668000,84.017845
"668",92.410004,93.150002,91.900002,92.300003,2639200,84.154602
"669",92.760002,92.800003,91.529999,92.760002,2231400,84.573997
"670",93,93.349998,92.610001,92.739998,2157900,84.555771
"671",92.5,93.720001,92.330002,93.669998,2620200,85.403694
"672",93.900002,94.18,93.230003,93.970001,2102600,85.677223
"673",93.5,93.849998,92.809998,93.410004,2721200,85.166649
"674",93.629997,94.290001,93.370003,93.760002,2578000,85.485764
"675",93.559998,93.839996,93.080002,93.720001,2935100,85.449287
"676",93.260002,94.540001,93.239998,93.940002,3179600,85.649872
"677",93.550003,94.540001,93.25,94.489998,2756500,86.151329
"678",95.160004,95.699997,94.669998,94.959999,2339400,86.579865
"679",94.489998,95,93.660004,93.900002,3322200,85.613403
"680",93.830002,93.980003,92.739998,93.120003,2934600,84.902229
"681",93.330002,94.199997,93.160004,93.870003,2615600,85.586052
"682",94.290001,94.68,93.519997,94.260002,3066500,85.941635
"683",94.550003,94.559998,93.760002,94.489998,2049900,86.151329
"684",95.209999,95.440002,94.239998,95.269997,5069100,86.862495
"685",95.290001,95.720001,95.080002,95.400002,2089100,86.981033
"686",95.660004,96.800003,95.550003,96.279999,3166100,87.783379
"687",96.18,96.629997,95.739998,96,2383600,87.528084
"688",96.010002,96.610001,95.879997,96.199997,1986100,87.710426
"689",96.290001,96.459999,95.669998,96.260002,1960700,87.765137
"690",96.25,96.489998,95.589996,95.860001,2501700,87.400429
"691",95.57,96.199997,95.25,96.190002,2009200,87.701324
"692",96.209999,96.349998,94.610001,94.709999,3044000,86.351921
"693",95,95.610001,94.760002,95.099998,3015800,86.707504
"694",95.459999,97.370003,95.309998,97.169998,3129600,88.594833
"695",96.75,97.25,96.400002,96.919998,2311700,88.366898
"696",96.959999,97.059998,95.989998,96.089996,2470800,87.61013
"697",96.279999,96.559998,95.970001,96.029999,2608800,87.555435
"698",95.870003,96.459999,95.510002,96.290001,2382200,87.792488
"699",96.290001,96.599998,95.449997,95.970001,2320000,87.50074
"700",96.160004,96.160004,94.839996,95.129997,2483600,86.734856
"701",95.139999,95.470001,94.660004,95,1904600,86.616333
"702",94.730003,95.150002,94.410004,95.129997,2617100,86.734856
"703",95.110001,95.610001,94.940002,95.169998,2051700,86.771332
"704",94.949997,95.589996,94.5,95.349998,3041900,86.935448
"705",95.160004,95.400002,94.660004,95.330002,1550200,86.917206
"706",95.5,95.610001,95.080002,95.32,1743700,86.908089
"707",95.529999,96.18,95.269997,96.169998,2199800,87.683083
"708",96.050003,96.5,95.959999,96.07,1763400,87.591896
"709",96.269997,96.360001,94.989998,95.43,1818100,87.008385
"710",95.029999,95.25,93.879997,94.099998,2761600,85.795761
"711",93.790001,93.940002,93.330002,93.529999,2675100,85.276054
"712",93.650002,94.370003,93.43,94.010002,1831300,85.713699
"713",93.900002,94.440002,93.580002,94.260002,2454100,85.941635
"714",94.300003,94.550003,93.779999,94.379997,2647200,86.051041
"715",94.339996,94.419998,93.059998,93.639999,3105900,85.37635
"716",93.040001,93.580002,92.400002,93.150002,2626800,84.929596
"717",93.199997,93.690002,93.050003,93.360001,2186900,85.121063
"718",93,93.300003,91.75,92.580002,4125000,84.409897
"719",91.699997,91.779999,89.220001,89.949997,6146200,82.011986
"720",89.980003,90,87.470001,87.599998,4871000,79.86937
"721",87.800003,88.110001,87.230003,87.589996,3843000,79.860252
"722",88,88.690002,87.309998,88.529999,5441900,80.7173
"723",87.699997,88.82,87.519997,88.25,3905700,81.33017
"724",88.639999,88.720001,88.089996,88.580002,3567000,81.634285
"725",88.900002,89.720001,88.419998,88.650002,4274200,81.698799
"726",87.040001,87.459999,86.519997,87.029999,16085000,80.205818
"727",86.980003,87.610001,86.519997,87.129997,6414900,80.297966
"728",87.540001,87.559998,86.43,86.660004,7570900,79.864838
"729",87.25,87.339996,86.360001,87.139999,5763100,80.307198
"730",87.199997,87.669998,86.730003,87.599998,6254300,80.731125
"731",87.480003,88.419998,87.449997,88.199997,6569900,81.284081
"732",88.129997,88.779999,88.019997,88.559998,3229500,81.615852
"733",88.800003,88.93,87.830002,88.169998,1325600,81.256424
"734",87.870003,88.169998,87.25,87.290001,4202000,80.445435
"735",87.5,87.940002,87.150002,87.860001,3954400,80.970741
"736",87.849998,89.120003,87.849998,88.949997,3503600,81.975273
"737",88.860001,89.339996,88.599998,89.290001,3055400,82.288612
"738",89.209999,89.940002,89.010002,89.760002,2964700,82.721764
"739",89.830002,89.860001,89.199997,89.279999,3798500,82.279396
"740",89.25,89.449997,88.830002,89.050003,3208900,82.067436
"741",89.18,89.360001,88.669998,89,4994400,82.021355
"742",88.980003,89.790001,88.900002,89.559998,5842000,82.537437
"743",89.32,90.43,89.169998,90.099998,5092800,83.035095
"744",90.75,90.790001,89.449997,90.489998,4597500,83.394508
"745",90.400002,91.5,90.120003,90.550003,2969500,83.449814
"746",90.699997,90.900002,90.260002,90.610001,4003000,83.505119
"747",90.529999,90.75,89.400002,89.949997,4867400,82.896866
"748",90.220001,90.910004,89.75,90.620003,6715300,83.514336
"749",90.620003,90.879997,89.610001,90.150002,5060700,83.081177
"750",90.110001,90.510002,89.730003,90.230003,804500,83.154915
"751",90,90.529999,89.949997,90.389999,2314000,83.302353
"752",90.459999,90.989998,90.220001,90.970001,2596200,83.836884
"753",90.599998,91.040001,90.459999,90.790001,2237700,83.67099
"754",90.889999,91.239998,90.620003,91.209999,2540700,84.058052
"755",91.279999,91.779999,90.029999,90.339996,3921800,83.256271
"756",90.230003,91.07,90.150002,90.400002,2825400,83.311577
"757",90.400002,91.040001,90.300003,90.839996,2410300,83.717064
"758",90.889999,90.889999,89.839996,90.269997,3980900,83.191765
"759",90.459999,90.870003,89.959999,90.400002,2583300,83.311577
"760",90.279999,90.779999,90.080002,90.620003,2377200,83.514336
"761",90.879997,91.230003,90.370003,90.440002,3225000,83.348434
"762",90.5,91.550003,90.5,91.239998,2979000,84.085709
"763",91.160004,91.440002,90.5,91.300003,3009800,84.141006
"764",91.540001,92.580002,91.360001,92.489998,2357300,85.237686
"765",92.769997,93.419998,92.669998,93.18,3244200,85.873596
"766",93.139999,93.919998,92.980003,93.720001,3053500,86.371246
"767",94,94.860001,93.540001,94.790001,3429000,87.357338
"768",95,95.599998,94.870003,95.309998,3638500,87.836578
"769",95.279999,96.160004,95.220001,96.080002,3824900,88.546196
"770",95.93,96.610001,95.809998,96.279999,2218600,88.730515
"771",96.129997,96.660004,95.720001,96.099998,2481100,88.564629
"772",96.300003,97.089996,96.029999,96.209999,3696500,88.666008
"773",96.349998,97.089996,96.160004,96.75,2335700,89.163666
"774",96.519997,97.550003,96.410004,97.470001,3273100,89.827202
"775",97.370003,98.050003,96.970001,97.629997,3175200,89.974663
"776",97.629997,97.879997,97.309998,97.669998,2666200,90.01152
"777",97.550003,98.019997,96.550003,96.599998,2802600,89.025421
"778",96.419998,97.360001,96.300003,97.139999,2319300,89.523071
"779",97.010002,97.389999,96.809998,96.93,1611100,89.329544
"780",97.25,97.290001,96.190002,96.269997,2747900,88.721291
"781",96.360001,96.410004,95.709999,96.230003,2647800,88.684441
"782",96.370003,97.239998,96.290001,96.989998,2993100,89.384842
"783",96.980003,98.239998,96.93,97.919998,4377700,90.241913
"784",97.809998,100.389999,97.559998,100.110001,5132500,93.159248
"785",100.160004,101.769997,100.089996,101.279999,6300400,94.248016
"786",101.650002,102.440002,101.529999,102.019997,6256900,94.936638
"787",102.220001,102.379997,101.370003,101.419998,2809100,94.378296
"788",101.169998,101.839996,101.010002,101.43,2711000,94.387589
"789",101.330002,102.989998,101.300003,102.43,3520000,95.318169
"790",102.080002,103.790001,101.720001,102.300003,5282900,95.197197
"791",102.510002,102.68,99.019997,99.269997,4093000,92.377571
"792",99.290001,100.489998,98.82,98.940002,3152200,92.070488
"793",98.089996,99.300003,94.959999,94.989998,4784000,88.394737
"794",93.300003,93.300003,89.389999,91.699997,7908900,85.33316
"795",91.650002,96.940002,91.540001,96.669998,6803600,89.958092
"796",96.559998,98.709999,94.809998,95.610001,5060500,88.971695
"797",96.690002,101.690002,96.589996,101.650002,4284200,94.592323
"798",100.370003,101.489998,99,100.129997,4327400,93.177849
"799",97.449997,99.5,95.580002,99.050003,5522600,92.172852
"800",94.5,96.699997,92.849998,94.580002,5616000,88.013206
"801",95.639999,96.620003,91.410004,95.050003,6386600,88.450577
"802",92.889999,93.169998,89.790001,90.940002,6268200,84.625938
"803",85.510002,86.360001,76,80.480003,7684400,74.892181
"804",85.010002,85.860001,80,85.769997,6156000,79.814888
"805",79.300003,84.650002,76,76.580002,7118500,71.26297
"806",78.580002,86.550003,78.150002,86,6712800,80.028915
"807",81.010002,82.980003,77.169998,79.279999,6426500,73.775505
"808",79.120003,79.169998,74,75.050003,6361700,69.839188
"809",75.849998,76,68.099998,68.400002,8975700,63.650906
"810",66.389999,67.93,62.130001,64.150002,7060100,59.695992
"811",67.010002,71.910004,66.129997,71.5,6516900,66.535675
"812",71.190002,78.550003,70.190002,74.709999,6573700,69.522812
"813",75.18,81.93,75.010002,81.190002,6163700,75.552887
"814",78.029999,83.690002,77.949997,80.190002,5091300,74.622314
"815",81.349998,83.940002,80.57,83.459999,5300800,77.665276
"816",82.370003,83.959999,80.510002,80.879997,5115500,75.264412
"817",77.919998,79.75,76.360001,77.57,4600700,72.184227
"818",76.43,79.959999,76.239998,79.389999,3665500,73.877861
"819",78.330002,79.339996,75.580002,76.019997,2907200,70.741844
"820",78.620003,81.980003,78.410004,81.25,3960100,75.608719
"821",83.5,83.690002,80,80.110001,3522900,74.547874
"822",80.5,86.580002,80.029999,85.5,6729500,79.563629
"823",86.5,93,86.32,90.309998,6536800,84.039665
"824",89.589996,90.029999,86.43,87.360001,3800500,81.294502
"825",89.339996,90.879997,88.209999,90.419998,3812800,84.142029
"826",88.5,89.449997,87.099998,87.540001,3694300,81.461998
"827",88,88.589996,87.029999,87.589996,2335100,81.50853
"828",89.32,90.589996,87.57,90.099998,4299100,83.844254
"829",89.059998,89.480003,86.580002,86.650002,3144000,80.633797
"830",85.239998,86.449997,84.379997,85.440002,3682900,79.507813
"831",86.75,88.400002,86.480003,87.150002,3089900,81.099075
"832",87.480003,88.18,84.900002,85.120003,3298100,79.210022
"833",85.470001,86.169998,83.699997,85.690002,3723900,79.740456
"834",86.279999,87.68,86.169998,86.75,2593100,80.726852
"835",88.120003,89.139999,87.330002,87.629997,3135500,81.545753
"836",88.540001,88.75,86.449997,86.629997,2997600,80.615173
"837",86,86.410004,84.18,84.660004,3536500,78.781967
"838",83.860001,83.949997,82.089996,82.639999,3036700,76.902214
"839",82.730003,82.949997,81.279999,82.629997,2947400,76.892899
"840",82.830002,83.889999,82.809998,83.139999,2781000,77.367493
"841",83.18,83.370003,80.040001,80.07,3581900,74.510643
"842",80.889999,81.449997,80.040001,80.309998,3426400,74.733994
"843",81.489998,82.07,80.5,81.779999,2875200,76.101921
"844",81.449997,82.269997,80.330002,81.660004,3924200,75.99025
"845",82.489998,83.660004,81.879997,81.879997,3524700,76.194977
"846",81.550003,82.099998,80.620003,81.889999,3998300,76.204292
"847",80,82.389999,79.720001,82.300003,3649300,77.479927
"848",81.480003,81.790001,80.169998,81.190002,5250700,76.434937
"849",82.690002,85.440002,82.580002,84.919998,6747800,79.946472
"850",84.379997,84.379997,83.25,83.290001,3020800,78.411949
"851",83.949997,84.089996,83.139999,83.309998,2710900,78.430779
"852",83.059998,83.769997,82.010002,82.339996,3108000,77.517586
"853",82.190002,83.32,81.889999,83.230003,2760600,78.355461
"854",84.459999,84.669998,82.690002,82.809998,3910200,77.960052
"855",84.120003,84.199997,82.690002,83.720001,3606600,78.816757
"856",84.849998,86.099998,84.68,85.830002,3957600,80.803192
"857",85.540001,86.370003,84.669998,85.629997,4017500,80.614899
"858",85.839996,87.580002,85.230003,87.440002,2438800,82.318901
"859",87.82,88.099998,86.599998,87.669998,3446800,82.535423
"860",88.330002,89.650002,88,89.230003,2449600,84.004066
"861",88.800003,89.379997,87.480003,88.440002,3640800,83.26033
"862",89.400002,91.559998,89.150002,89.489998,3353300,84.248817
"863",89.459999,92.199997,89.110001,91.910004,2771000,86.5271
"864",91,91.07,88.93,90.32,3023400,85.03022
"865",90.410004,90.949997,89.5,90.190002,2721400,84.907837
"866",88.800003,89.050003,86.339996,87.080002,4974100,81.97998
"867",88.93,88.989998,85.730003,86.739998,3935700,81.659874
"868",85.040001,87.419998,84.300003,86.959999,4501000,81.867004
"869",89,89.480003,86.410004,86.949997,3865100,81.85759
"870",87,87.360001,85.480003,86.209999,4181800,81.160927
"871",85.660004,86.379997,85,85.769997,3480100,80.746696
"872",86.739998,86.93,82.110001,82.110001,8089900,77.301048
"873",82.32,83.550003,81.309998,82.529999,3878700,77.696457
"874",83.239998,83.5,81.489998,81.849998,3771600,77.056274
"875",81.080002,81.339996,79.82,80.470001,3675900,75.757103
"876",80.110001,80.230003,78.790001,79.449997,3984800,74.796837
"877",79.349998,79.919998,77.580002,78.93,5321500,74.307297
"878",79.57,80.25,78.519997,80.25,2953700,75.54998
"879",80.089996,80.480003,78.93,79.889999,4890000,75.211082
"880",79.970001,82.379997,79.760002,81.93,2835800,77.131592
"881",82.639999,82.919998,81.440002,81.839996,2819700,77.046867
"882",80.5,81.860001,79.120003,79.809998,5997800,75.135757
"883",79.199997,81.18,79.150002,80.82,4129600,76.086601
"884",80.860001,81.949997,80.330002,81.440002,3434200,76.670303
"885",81.330002,81.330002,79.110001,79.739998,3457400,75.069847
"886",79.790001,81.580002,79.760002,81.32,2545700,76.55732
"887",81.150002,81.970001,80.959999,81.419998,2205100,76.651459
"888",81.419998,82.470001,81.389999,81.690002,4218200,76.905655
"889",82.480003,82.639999,80.32,80.43,4501700,75.719444
