"","FIS.Open","FIS.High","FIS.Low","FIS.Close","FIS.Volume","FIS.Adjusted"
"894",143.759995,144.960007,143.190002,144.770004,2083000,142.883759
"895",144.910004,148.169998,144.190002,144.990005,3354800,143.100891
"896",144.039993,144.619995,142.679993,143.699997,2435900,141.827682
"897",143.600006,144.729996,142.330002,143.440002,2733900,141.571075
"898",142.960007,144.089996,142.399994,142.630005,1842100,140.771622
"899",142.690002,145.179993,141.910004,144.729996,2264000,142.844269
"900",142.610001,145.520004,142.020004,145.199997,2697500,143.308151
"901",144.889999,146.399994,144.190002,146.309998,3557100,144.403671
"902",147.119995,149.360001,146.880005,148.929993,4490100,146.989532
"903",146.729996,149.259995,145,147.199997,6052200,145.282089
"904",148.479996,148.880005,145.020004,146.5,6465100,144.591217
"905",145.820007,147.690002,145.479996,147,4396900,145.084702
"906",146.229996,147.979996,145.399994,147.779999,3380100,145.854538
"907",148,148.429993,145.240005,146.160004,3389800,144.255646
"908",146.419998,146.570007,142.710007,143.050003,2843200,141.186157
"909",143.740005,144.899994,143.149994,143.820007,2216500,141.946121
"910",142.75,145.610001,142.75,145.199997,2854900,143.308151
"911",145.130005,145.300003,143.199997,143.880005,1749900,142.005356
"912",144.580002,145.559998,143.800003,144.270004,2631300,142.390259
"913",144.899994,145.009995,142.820007,143.809998,3792900,141.936249
"914",145,145,142.449997,142.610001,3700300,140.751892
"915",141.630005,142.149994,140.699997,141.240005,3496700,139.399765
"916",141.320007,142.479996,140.699997,141.800003,3310000,139.952454
"917",143.220001,143.229996,140.229996,141.669998,3145900,139.824142
"918",141.960007,145.460007,140.830002,145.369995,2649300,143.475922
"919",145.75,148.539993,144.690002,147.889999,4660100,145.963104
"920",148.759995,151.449997,147.660004,151.199997,4061900,149.229965
"921",151.089996,152.520004,150.320007,152.470001,2512300,150.483414
"922",152.470001,152.470001,150.699997,150.850006,3896500,148.884552
"923",150.75,152.529999,150.360001,152.350006,2640000,150.36499
"924",152.5,156.729996,151.559998,155.759995,3186700,153.730545
"925",154.520004,154.690002,148.850006,150.899994,2512500,148.933868
"926",151.009995,151.479996,145.850006,148,3205600,146.071671
"927",144.770004,147.029999,144,145.699997,4134000,143.801636
"928",147.600006,149.470001,145.779999,148.5,3693500,146.565155
"929",149.059998,150.539993,145.190002,145.860001,2206200,144.299637
"930",145.800003,146.679993,142.729996,144.229996,2586500,142.687073
"931",145.690002,147.570007,144.779999,146.229996,2848200,144.665695
"932",147.619995,149.100006,146.960007,148.5,2112600,146.911392
"933",149.690002,150.830002,148.600006,148.669998,2691400,147.07959
"934",145.75,148.899994,145.460007,148.809998,2907400,147.218094
"935",148.509995,149.940002,145.5,146.649994,3620100,145.081192
"936",144.070007,144.539993,141.199997,144.020004,2950500,142.479324
"937",144.220001,146.610001,142.990005,146.190002,2106600,144.626129
"938",146.399994,146.649994,143.210007,143.610001,1875600,142.07373
"939",143.259995,145.380005,138.460007,144.210007,3426700,142.667313
"940",143.169998,146.639999,142.300003,146,2023700,144.438141
"941",147.630005,148.759995,147.119995,147.929993,1722700,146.347504
"942",148.289993,149.190002,147.729996,148.800003,2018200,147.208206
"943",148.75,149.279999,145.919998,147.210007,3403100,145.635223
"944",148.990005,150.309998,145.520004,146.869995,3731300,145.298843
"945",145.059998,145.919998,143.029999,145.149994,2082200,143.597244
"946",146.130005,146.889999,144.240005,145.570007,2158700,144.012756
"947",145.570007,147.979996,144.020004,144.369995,3034400,142.825592
"948",145.740005,146.270004,144.020004,144.600006,3226100,143.053131
"949",146.279999,146.910004,145.169998,146.600006,1995300,145.031723
"950",147.529999,149.169998,146.830002,149.029999,2793600,147.43573
"951",149.600006,150.279999,148.279999,149.190002,2969200,147.594025
"952",149.520004,149.979996,145.309998,145.960007,2432000,144.398575
"953",146.320007,146.800003,143.009995,144.070007,2337800,142.528793
"954",141.570007,143.889999,140.759995,143.880005,3528300,142.340836
"955",144.139999,146.089996,143.770004,143.880005,3520800,142.340836
"956",144.25,144.679993,139.259995,139.779999,2931900,138.284698
"957",140.080002,142.149994,139.399994,140.699997,2726700,139.194839
"958",140.460007,142.559998,140.020004,141.410004,1897500,139.897263
"959",141.360001,143.190002,140.190002,142.720001,1745600,141.193237
"960",144.309998,144.940002,142.929993,144.399994,2971000,142.85527
"961",142.509995,142.960007,138.270004,139.419998,2613500,137.928543
"962",140.190002,141.520004,137.720001,137.860001,3162500,136.385223
"963",135.619995,136.149994,132.270004,132.509995,4285600,131.092453
"964",122.879997,129.110001,120.169998,125.019997,9668100,123.682587
"965",124.470001,127.650002,122.860001,124.589996,5496100,123.257187
"966",125.75,126.550003,123.25,123.970001,4401000,122.643814
"967",125.970001,129.259995,125.129997,128.490005,3219500,127.115471
"968",130.619995,134.940002,129.850006,132.800003,3558400,131.379364
"969",134.789993,134.889999,131.690002,132.589996,3728400,131.1716
"970",133.380005,133.75,131.929993,133.139999,1564900,131.715729
"971",141.369995,146.039993,140,141.690002,6479400,140.174255
"972",141.369995,145.139999,141.020004,144.360001,3466200,142.815704
"973",144.139999,144.240005,141.699997,143.550003,2247600,142.014359
"974",143.839996,144.029999,141.699997,142.169998,2027900,140.649109
"975",142.770004,145.5,142.539993,144.720001,1926600,143.171844
"976",147,148.25,145.869995,147.889999,2459500,146.307938
"977",146.960007,148.789993,145.179993,146.970001,2363400,145.397781
"978",146.410004,146.5,144.970001,144.970001,2325500,143.419159
"979",144.899994,148,142.839996,147.699997,2997700,146.119965
"980",147.399994,147.550003,144.110001,144.169998,2252500,142.627731
"981",144.660004,146.360001,144.149994,145.320007,2370700,143.765427
"982",146.229996,149.440002,145.429993,148.919998,2959600,147.32692
"983",148.25,148.649994,145.979996,147.970001,1689000,146.38707
"984",148.830002,149.710007,147.710007,148.279999,1990400,146.693756
"985",147,148.5,145.179993,148.410004,4582500,146.822357
"986",149.720001,151.330002,149.149994,150.380005,3466500,148.771301
"987",150.380005,150.529999,147.820007,148.589996,2962400,147.000458
"988",148.679993,149.139999,146.639999,147.279999,2608300,145.704453
"989",147.830002,149.949997,147.399994,149.860001,2090600,148.256851
"990",150.600006,151.610001,149.770004,150.559998,3104700,148.949371
"991",150.720001,151.369995,149.690002,151.179993,1879600,149.562729
"992",151.169998,151.169998,146.770004,147.770004,4007600,146.189224
"993",147.929993,149.029999,146.460007,147.470001,2381500,145.892426
"994",145.830002,148.25,145.830002,147.820007,2044100,146.586594
"995",147.820007,148.139999,144.020004,144.220001,4316500,143.016617
"996",145.070007,145.740005,143.309998,145.089996,3015300,143.879349
"997",142.529999,145.550003,141,143.600006,4472500,142.40181
"998",144.270004,146.539993,143.970001,145.970001,2126100,144.752029
"999",145.759995,146.919998,144.050003,145.220001,4727800,144.00827
"1000",142.309998,142.979996,135.949997,139.910004,6277100,138.742584
"1001",140.110001,140.169998,134.600006,134.809998,5573000,133.685135
"1002",135.410004,135.580002,133.949997,134.710007,5749200,133.585968
"1003",134.630005,141.789993,134.509995,140.789993,6349900,139.61525
"1004",140.5,140.990005,139.25,140.279999,3389400,139.109497
"1005",141.710007,142.5,140.809998,141.289993,2890800,140.111069
"1006",141.759995,141.850006,139.440002,139.529999,2279600,138.365753
"1007",139.509995,141.720001,139.509995,141.460007,2696500,140.279648
