"","CMA.Open","CMA.High","CMA.Low","CMA.Close","CMA.Volume","CMA.Adjusted"
"896",37.630001,38.099998,37.119999,37.419998,1404000,35.295143
"897",36.860001,37.27,36.16,36.84,1824900,34.748081
"898",36.610001,37.25,36.349998,36.650002,1233300,34.568874
"899",36.48,38.880001,36.119999,38.82,2499400,36.615646
"900",37.41,38.459999,36.630001,38.25,2412700,36.078018
"901",38.009998,38.610001,36.740002,38.52,4973200,36.332684
"902",38.549999,38.799999,37.700001,38.049999,1620700,35.889374
"903",37.93,38.330002,37.669998,37.880001,1369600,35.729027
"904",38.490002,38.669998,37.849998,38.369999,1288700,36.1912
"905",37.98,38.610001,37.849998,38.130001,1310500,35.964828
"906",37.73,40.110001,37.310001,40.02,1472500,37.747509
"907",40.400002,41.48,40.25,41.040001,1219700,38.709587
"908",42.369999,43.560001,41.880001,42.150002,1401900,39.756561
"909",43.16,43.360001,40.59,42.02,1755000,39.633938
"910",41.16,41.73,40.84,41.240002,1274700,38.898235
"911",40.799999,42.369999,40.689999,41.82,1083400,39.445297
"912",41.25,41.470001,40.41,40.759998,1031500,38.445484
"913",40.810001,40.810001,39.330002,39.52,1448200,37.275898
"914",39.639999,40.27,39.110001,39.68,1627400,37.426815
"915",38.73,39.169998,38.259998,38.830002,1598700,36.625084
"916",38.759998,39.279999,38.240002,38.369999,1137700,36.1912
"917",38.720001,40.25,38.080002,40.240002,915900,37.955013
"918",40.889999,41.400002,39.77,40.41,925300,38.11536
"919",40.099998,40.119999,39.220001,39.27,1213800,37.040092
"920",39.080002,40.439999,39.080002,40.09,1381200,37.81353
"921",40.630001,40.630001,39.889999,40.189999,996700,37.907856
"922",40.189999,40.209999,39.400002,39.529999,1319900,37.285328
"923",39.119999,40.459999,38.66,39.889999,1252800,37.624886
"924",39.560001,40.43,39.25,40.18,1287700,37.898422
"925",40.68,42.099998,40.040001,40.439999,1478800,38.143654
"926",41.66,42.470001,40.360001,41.470001,1428300,39.115173
"927",40.560001,40.779999,39.380001,39.939999,1692400,37.672047
"928",40.209999,40.290001,39.459999,39.700001,1536200,37.445679
"929",39.959999,40.889999,39.080002,39.200001,1756000,36.974072
"930",39.200001,39.82,38.93,39.619999,1935400,37.370216
"931",40.060001,41.189999,39.490002,41,2001100,39.347176
"932",40.93,40.990002,39.970001,40.59,1270000,38.953701
"933",40.470001,42.07,40.299999,41.18,1490400,39.51992
"934",40.360001,41,40.169998,40.77,1518900,39.126446
"935",40.509998,41.330002,40.23,40.650002,2133200,39.011288
"936",39.220001,39.970001,38.290001,38.66,1667100,37.101505
"937",38.560001,38.790001,36.68,37.150002,2174000,35.652382
"938",37.34,38.099998,36.419998,36.439999,1236300,34.970997
"939",36.709999,37.419998,35.759998,36.48,997800,35.009388
"940",36.09,37.41,35.82,37.299999,1256600,35.796333
"941",38.130001,38.880001,37.82,38.549999,1267100,36.995941
"942",38.259998,38.290001,36.849998,37.73,909300,36.209
"943",38.07,38.860001,37.830002,38.25,1296000,36.708038
"944",38.200001,38.869999,37.75,38.080002,1238700,36.544891
"945",37.279999,39.490002,37.119999,39.330002,1477900,37.744499
"946",40.009998,41.889999,39.919998,41.830002,1640600,40.143715
"947",42.950001,43.48,41.07,41.299999,2161200,39.635078
"948",41.93,43.540001,41.93,43.099998,1428000,41.362518
"949",43.75,43.82,42.650002,43.099998,1334300,41.362518
"950",43.439999,43.700001,42.169998,42.34,1245200,40.633156
"951",42.25,42.869999,42.02,42.799999,1192800,41.074615
"952",42.389999,42.689999,41,41.040001,1239300,39.385563
"953",41.150002,41.700001,40.540001,40.59,1119700,38.953701
"954",40.080002,41.900002,40.080002,41.77,1001800,40.086132
"955",41.810001,42.119999,41.049999,41.689999,1578200,40.009357
"956",41.82,42,40.970001,41.220001,1312500,39.558308
"957",42.75,44.82,42.380001,43.209999,2665900,41.468082
"958",43.16,43.959999,42.209999,42.41,1657800,40.700336
"959",42.549999,45.240002,42.43,45.119999,1371000,43.301086
"960",45.790001,46.549999,45.310001,46.389999,1645300,44.51989
"961",45.700001,45.700001,44.34,45.34,1333200,43.512218
"962",44.93,45.27,43.34,43.369999,1127800,41.621632
"963",42.290001,43.259998,42,42.169998,1463200,40.470009
"964",41.959999,44.18,41.34,43.950001,1360200,42.178253
"965",43.560001,45.560001,43.560001,45.509998,1830800,43.675365
"966",46.189999,47.310001,44.82,47.209999,1687600,45.306835
"967",48.099998,49.48,47.880001,48.810001,1614500,46.842331
"968",46.919998,47.220001,43.029999,43.639999,4164600,41.880753
"969",43.869999,46.889999,43.869999,46.470001,2340500,44.596668
"970",46.959999,47.209999,44.27,44.950001,1462300,43.137939
"971",50.810001,55.48,50.810001,53.93,3242900,51.755932
"972",54.470001,54.77,52.310001,53.049999,2547700,50.911404
"973",52.919998,52.93,49.580002,50.16,2666100,48.137909
"974",49.130001,49.630001,47.049999,48.240002,2287900,46.295311
"975",48.950001,50.73,48.950001,50.48,1477700,48.445007
"976",53.650002,54.57,51.490002,52.240002,2310500,50.134064
"977",51.369999,52.07,50.169998,52.009998,1269300,49.91333
"978",52.25,53.009998,50.709999,50.849998,1925900,48.800095
"979",49.849998,50.98,49.52,50.93,1449900,48.876869
"980",50.25,50.73,49.23,50.439999,1523200,48.40662
"981",51.490002,52.32,50.880001,51.950001,1439400,49.855751
"982",53.5,54.77,53.209999,54.59,1536300,52.38932
"983",53.759998,53.759998,52.619999,53.299999,1734700,51.151329
"984",52.759998,53.209999,51.349998,51.490002,1632400,49.414299
"985",51.029999,51.68,49.009998,49.200001,11423300,47.21661
"986",50.919998,51.73,50.490002,51.16,1973400,49.097599
"987",50.849998,52.279999,50.5,52.02,1606900,49.922932
"988",52.200001,53.41,51.630001,52.77,1784200,50.642696
"989",53.68,54.369999,53.119999,54.169998,1750100,51.986256
"990",53.73,54.099998,52.77,53.200001,1616300,51.055363
"991",52.77,53.849998,52.27,52.630001,1336500,50.508339
"992",53.470001,53.66,52.119999,52.419998,1371700,50.306801
"993",51.66,53.25,51.5,53.060001,1733200,50.921005
"994",52.09,52.98,51.830002,52.689999,1923800,50.565918
"995",53.029999,53.360001,51.029999,51.82,1972400,50.381195
"996",52.389999,53.150002,51.43,52.950001,1355700,51.47982
"997",53.110001,53.27,52.380001,53.009998,1482900,51.538151
"998",53.75,53.75,52.43,52.77,1943500,51.304817
"999",52.709999,52.950001,51.810001,52.630001,4936100,51.168705
"1000",52.700001,54.560001,52.290001,53.939999,1952700,52.442329
"1001",54.169998,54.740002,53.900002,54.150002,1339700,52.646503
"1002",54.68,56.43,54.68,56.060001,857000,54.503471
"1003",56.5,56.560001,55.119999,55.900002,379500,54.347916
"1004",56.529999,56.970001,55.720001,56.200001,845200,54.639584
"1005",56.310001,56.450001,55.040001,55.220001,1002400,53.686794
"1006",55.25,56.369999,55.25,55.740002,837300,54.192352
"1007",55.549999,56.23,55.080002,55.860001,768800,54.309025
