"","EQIX.Open","EQIX.High","EQIX.Low","EQIX.Close","EQIX.Volume","EQIX.Adjusted"
"919",781.570007,782.5,770.390015,782,313500,767.314453
"920",787.030029,795.5,783,789.650024,302800,774.820801
"921",788.280029,788.280029,778.130005,787.02002,286900,772.240173
"922",788,796.390015,787.530029,789.780029,580500,774.948364
"923",790.159973,793,773.539978,789.799988,306400,774.967896
"924",787,801.97998,776.640015,799.609985,535800,784.593689
"925",789.630005,793.429993,754.710022,762.450012,449800,748.131653
"926",762.049988,767.400024,737.869995,752.179993,399900,738.054443
"927",743.599976,753.440002,738.080017,741.049988,362600,727.133423
"928",749,760.880005,746.539978,753.419983,320500,739.271179
"929",752.22998,753.809998,742,742.869995,274800,728.91925
"930",747.109985,750.76001,737.969971,747.789978,222000,733.746826
"931",751.690002,761.179993,747,756.039978,278400,741.84198
"932",759.070007,773.309998,759.070007,768.450012,218000,754.018921
"933",778.809998,783.390015,766.530029,767.340027,264500,752.92981
"934",763.5,766.52002,744.72998,755.650024,294500,741.459229
"935",754.73999,757.840027,746.669983,752.070007,421300,737.946533
"936",750,751.320007,730.01001,745.549988,350000,731.548889
"937",742.580017,756.330017,742.580017,750,327200,735.915405
"938",729.390015,754.119995,729.390015,730.669983,317500,716.948364
"939",734.27002,744.830017,730.690002,733.72998,346900,719.950867
"940",732.619995,751.679993,731.940002,751.320007,251100,737.210632
"941",766.969971,771.429993,760.48999,764.809998,333100,750.447327
"942",764.809998,768.599976,760.419983,763.460022,290400,749.122681
"943",767.570007,770.159973,752.679993,760.130005,442200,745.855103
"944",764.26001,771.609985,756.02002,768.349976,378200,753.920715
"945",764.380005,779.809998,760.340027,778,446700,763.389526
"946",777.789978,788.27002,762.809998,788.26001,301100,773.456787
"947",787.419983,796.940002,775,790.830017,394500,775.978638
"948",790.820007,805.77002,789.609985,803.26001,347200,788.175171
"949",803.039978,835.590027,797.5,824.400024,613100,808.918213
"950",834.280029,834.280029,825.549988,829.349976,356600,813.775208
"951",832.880005,839.77002,823.940002,835,301500,819.319092
"952",838.26001,838.26001,822.030029,826.109985,305500,810.596069
"953",823.890015,828.109985,812.609985,817.400024,472900,802.049561
"954",814.01001,822,811.469971,814.830017,255200,799.527954
"955",816.26001,826.799988,812.080017,817.690002,324900,802.334229
"956",820.140015,822.77002,808.349976,810,284000,794.788574
"957",810.780029,813.349976,800,804.940002,300100,789.823608
"958",802.780029,806.929993,797.52002,803.159973,307600,788.077026
"959",806.119995,809.429993,776.340027,777.549988,419000,762.947937
"960",778,781.090027,769.51001,777.030029,378100,762.437805
"961",777,777,762.5,770.47998,293300,756.010742
"962",778.799988,778.799988,767.109985,773.309998,308600,758.787659
"963",763.190002,771.679993,755.01001,756.070007,487600,741.87146
"964",767.73999,767.73999,737.799988,740.679993,574100,726.770386
"965",731.460022,739.710022,719.859985,731.23999,413400,717.50769
"966",740.25,748,729.840027,738.320007,426500,724.454773
"967",742.599976,755.330017,738.369995,752.280029,313800,738.152588
"968",759.349976,787,758.719971,777.289978,363800,762.692871
"969",790,795.340027,779.75,781.049988,335200,766.382324
"970",790.719971,797.27002,781.25,794.390015,471500,779.471741
"971",800.409973,808.02002,740.539978,743.210022,852400,729.252869
"972",743.130005,743.869995,716.030029,726.77002,770200,713.121643
"973",733.719971,766.049988,731,760.849976,554800,746.561584
"974",767.119995,767.219971,754.330017,760.309998,390100,746.031738
"975",764.599976,766.299988,755.309998,760.809998,313700,746.5224
"976",762.570007,764.47998,736.200012,755.090027,405000,740.90979
"977",750.609985,755,743.820007,751.179993,512200,739.678894
"978",747.890015,758.099976,733.369995,734.320007,658500,723.077087
"979",737.72998,737.72998,727.75,730.590027,444500,719.404175
"980",732.969971,742.320007,725.549988,728.119995,538300,716.971985
"981",727.200012,733,709.380005,711.460022,516500,700.567078
"982",714.950012,715.849976,690.059998,692.380005,1209900,681.779236
"983",698.98999,705.349976,686.77002,693.539978,880700,682.921387
"984",701.039978,705.700012,691.630005,700.52002,469700,689.794556
"985",701.599976,706.72998,695.440002,697.789978,1021700,687.106323
"986",706.590027,714.859985,700.030029,712.580017,798100,701.669922
"987",710,712.929993,688.140015,690.619995,552200,680.046143
"988",701.72998,701.72998,689.780029,692.650024,669100,682.045105
"989",692.900024,712.960022,690.48999,708.330017,632900,697.485046
"990",714.960022,717.76001,694.380005,697.549988,682000,686.870056
"991",705,706.409973,692.130005,695.280029,454200,684.634827
"992",702.909973,703.890015,675.840027,678.400024,596900,668.013306
"993",676.030029,689.25,676.030029,686.98999,419700,676.47168
"994",685.460022,689.700012,671.900024,688.859985,455000,678.313171
"995",688.97998,699.75,687,690.030029,454000,679.465149
"996",696.52002,698.289978,687.450012,695.640015,414600,684.989319
"997",699.48999,702.52002,686.929993,690.190002,379100,679.622742
"998",696.369995,717.72998,695.820007,712.73999,565400,701.827454
"999",713.799988,713.799988,704.130005,709.72998,862000,698.863586
"1000",701.330017,706.390015,697.080017,704.400024,516300,693.615234
"1001",700,714.090027,698.080017,713.440002,371400,702.516724
"1002",714.919983,719.23999,703.080017,703.080017,342400,692.31543
"1003",707.940002,711.429993,702.609985,705.940002,97300,695.131531
"1004",707.849976,710.75,703.320007,709.880005,265300,699.01123
"1005",715,716.22998,705.5,708.780029,230800,697.928101
"1006",711.580017,715.669983,698.26001,700.400024,348300,689.676392
"1007",701.47998,714.929993,697.280029,714.179993,293500,703.245422
