"","BKNG.Open","BKNG.High","BKNG.Low","BKNG.Close","BKNG.Volume","BKNG.Adjusted"
"807",1277.859985,1327.089966,1165.02002,1233.75,933400,1233.75
"808",1211.160034,1236.640015,1150,1191.47998,980600,1191.47998
"809",1216.339966,1299.949951,1157.410034,1177.430054,1146500,1177.430054
"810",1166.97998,1226.140015,1107.290039,1152.23999,859900,1152.23999
"811",1218.619995,1279,1200.579956,1259.469971,854000,1259.469971
"812",1259.469971,1449.47998,1246.949951,1365.849976,998700,1365.849976
"813",1380.329956,1429.47998,1353.52002,1406,616500,1406
"814",1344.869995,1355.459961,1253.609985,1255.150024,701500,1255.150024
"815",1261.27002,1321.890015,1216.97998,1308.22998,600800,1308.22998
"816",1303.01001,1390.390015,1296.01001,1345.319946,770300,1345.319946
"817",1293.810059,1328.339966,1248.180054,1271.630005,562800,1271.630005
"818",1270.969971,1334.98999,1241.219971,1260,573800,1260
"819",1244.180054,1279.160034,1203.079956,1230.680054,442300,1230.680054
"820",1303.280029,1363.349976,1292.810059,1356.680054,751500,1356.680054
"821",1412.01001,1495,1366.790039,1376.369995,783400,1376.369995
"822",1382.650024,1428.719971,1360.01001,1372.060059,780900,1372.060059
"823",1424.76001,1450,1403,1420.640015,1032800,1420.640015
"824",1413.189941,1428.01001,1368.390015,1421.01001,404400,1421.01001
"825",1460.089966,1469.959961,1424,1449.420044,579000,1449.420044
"826",1407.839966,1440,1390.670044,1424.609985,452800,1424.609985
"827",1432.349976,1432.349976,1391.02002,1407.400024,488400,1407.400024
"828",1469,1484.660034,1450.189941,1470.869995,691300,1470.869995
"829",1462.050049,1470,1410,1411.630005,459200,1411.630005
"830",1382.810059,1387.73999,1317.400024,1342.219971,652700,1342.219971
"831",1365.01001,1379.98999,1342,1355,356600,1355
"832",1354.050049,1388.98999,1350.790039,1360,372700,1360
"833",1372.390015,1374.579956,1338.660034,1362.77002,334500,1362.77002
"834",1374.930054,1411.23999,1371.040039,1402.98999,456900,1402.98999
"835",1434.199951,1463.650024,1410.800049,1439.319946,613500,1439.319946
"836",1487.829956,1527.72998,1473.300049,1520.530029,703000,1520.530029
"837",1514.530029,1520.420044,1464.780029,1480.569946,450900,1480.569946
"838",1442.75,1460.300049,1415.310059,1448.790039,458500,1448.790039
"839",1415.72998,1445.319946,1388.51001,1413.300049,471400,1413.300049
"840",1443.25,1446.359985,1383.859985,1393.199951,425900,1393.199951
"841",1397.459961,1416.359985,1356,1378.910034,526600,1378.910034
"842",1392.26001,1448.589966,1382,1443.910034,654800,1443.910034
"843",1440.98999,1444.25,1366.099976,1430.829956,877400,1430.829956
"844",1427.02002,1428.969971,1403.119995,1411,564700,1411
"845",1401.089966,1413.97998,1385.109985,1385.920044,506900,1385.920044
"846",1379.339966,1388.920044,1336.319946,1366.069946,780900,1366.069946
"847",1348.73999,1388.939941,1303.25,1382.51001,708700,1382.51001
"848",1377.01001,1409.48999,1372.130005,1384.310059,632600,1384.310059
"849",1430,1581.560059,1430,1557.430054,1322000,1557.430054
"850",1556.290039,1598.829956,1544.160034,1547.560059,828400,1547.560059
"851",1578.52002,1605.73999,1578.199951,1599.150024,7e+05,1599.150024
"852",1605,1623.439941,1575.790039,1595.680054,631900,1595.680054
"853",1591.73999,1637.290039,1584.650024,1631.300049,574600,1631.300049
"854",1704.319946,1764.900024,1692.109985,1746.910034,1201000,1746.910034
"855",1775.930054,1788,1692.609985,1698.72998,1017900,1698.72998
"856",1695.589966,1708,1644.02002,1648.98999,664100,1648.98999
"857",1657,1657,1618.430054,1639.420044,688800,1639.420044
"858",1633.119995,1684.170044,1633.119995,1670.72998,490100,1670.72998
"859",1690,1692.050049,1653.579956,1655,513600,1655
"860",1704.030029,1743.839966,1694.290039,1725.969971,597500,1725.969971
"861",1714.900024,1749.180054,1706,1742.640015,502400,1742.640015
"862",1826.76001,1853.380005,1802.849976,1812.640015,1034400,1812.640015
"863",1846.599976,1871.969971,1825.569946,1840.910034,672000,1840.910034
"864",1808.069946,1818.339966,1770,1777.969971,450400,1777.969971
"865",1791.949951,1793,1717.719971,1733.310059,536400,1733.310059
"866",1655.849976,1656.76001,1576.569946,1588.369995,920100,1588.369995
"867",1653.569946,1663.98999,1572.839966,1623.920044,489400,1623.920044
"868",1567.660034,1664.930054,1555.01001,1650.670044,409800,1650.670044
"869",1716.319946,1721.849976,1641.75,1673.73999,454600,1673.73999
"870",1677.920044,1678.579956,1626.01001,1638.23999,355000,1638.23999
"871",1622.400024,1658,1590.930054,1628.349976,546600,1628.349976
"872",1654,1657.48999,1600,1626.910034,754200,1626.910034
"873",1609.73999,1636.290039,1593.869995,1633.52002,333900,1633.52002
"874",1652.300049,1678.5,1640,1677.099976,363300,1677.099976
"875",1660.709961,1669.77002,1582,1610.329956,597300,1610.329956
"876",1585.810059,1623.969971,1561.719971,1615.390015,498600,1615.390015
"877",1597.300049,1611.709961,1532.829956,1541.25,601700,1541.25
"878",1567.77002,1595.300049,1540.47998,1593.219971,365800,1593.219971
"879",1583.900024,1603.23999,1566.420044,1592.339966,293600,1592.339966
"880",1606.050049,1670,1601.140015,1658.790039,538800,1658.790039
"881",1690.109985,1714.089966,1658.400024,1669.97998,360800,1669.97998
"882",1706.189941,1738,1680.170044,1703.76001,440800,1703.76001
"883",1681.359985,1697.329956,1654.660034,1657.449951,267100,1657.449951
"884",1662,1665.959961,1633.25,1661.300049,332500,1661.300049
"885",1671.900024,1679.699951,1627.47998,1670.280029,406600,1670.280029
"886",1660.680054,1708.800049,1652.97998,1707.400024,323400,1707.400024
"887",1720.890015,1739.579956,1685.01001,1686.76001,400600,1686.76001
"888",1668.689941,1703.560059,1652.689941,1696.22998,261100,1696.22998
"889",1747,1802.72998,1745.040039,1799.339966,646800,1799.339966
"890",1767.209961,1773.5,1730.670044,1746.790039,251700,1746.790039
"891",1757.119995,1757.119995,1719.040039,1732.189941,368700,1732.189941
"892",1724.01001,1748,1700.420044,1713.650024,308300,1713.650024
"893",1735.910034,1762.670044,1703.609985,1711.709961,382600,1711.709961
"894",1717.959961,1728.319946,1681.25,1720.540039,367500,1720.540039
"895",1721.280029,1729.329956,1692.150024,1695.459961,263800,1695.459961
"896",1678.27002,1709.23999,1671.969971,1701.300049,324900,1701.300049
"897",1690.640015,1711.880005,1671.01001,1702.829956,223900,1702.829956
"898",1696.339966,1702.839966,1677.290039,1681.75,210600,1681.75
"899",1688.859985,1724.400024,1676.949951,1707.540039,311300,1707.540039
"900",1683.800049,1699.209961,1657.160034,1687.73999,205400,1687.73999
"901",1687.869995,1692.25,1625.609985,1662.130005,305200,1662.130005
"902",1665.910034,1669.890015,1634.689941,1650.23999,201300,1650.23999
"903",1641,1680,1635.349976,1675.130005,240200,1675.130005
"904",1700.130005,1734.430054,1683.390015,1724.77002,314400,1724.77002
"905",1702,1765.97998,1700.72998,1751.790039,451100,1751.790039
"906",1813.400024,1821.449951,1742,1754.47998,566000,1754.47998
"907",1760,1785.890015,1731.050049,1768.579956,357100,1768.579956
"908",1818.27002,1847.420044,1800.01001,1805.099976,476000,1805.099976
"909",1816.300049,1828,1805.5,1808.069946,274200,1808.069946
"910",1799.060059,1823.97998,1789,1792.969971,220200,1792.969971
"911",1780,1787.219971,1768.27002,1778.869995,262500,1778.869995
"912",1792.390015,1792.390015,1750,1752.920044,244500,1752.920044
"913",1750,1792,1744.130005,1778.910034,238900,1778.910034
"914",1783.01001,1807.089966,1760.319946,1767.469971,311600,1767.469971
"915",1751.900024,1774.949951,1746.01001,1768.689941,245900,1768.689941
"916",1763,1785.050049,1754.670044,1779.369995,270400,1779.369995
"917",1803.560059,1837.719971,1796.939941,1834.439941,362400,1834.439941
"918",1836.02002,1858.290039,1816.410034,1853.800049,313200,1853.800049
"919",1838.800049,1883.969971,1835.01001,1866.969971,394400,1866.969971
"920",1892.579956,1924.859985,1874.27002,1893.5,398900,1893.5
"921",1896.150024,1955.609985,1895.22998,1945.25,320800,1945.25
"922",1922.469971,1936.5,1908.130005,1910.449951,321200,1910.449951
"923",1905.130005,1937,1899.72998,1928.859985,315900,1928.859985
"924",1940,1955.400024,1895.650024,1948.72998,335300,1948.72998
"925",1952.150024,1966.219971,1909.890015,1945.449951,428100,1945.449951
"926",1947.969971,1962.599976,1906.079956,1917.73999,379300,1917.73999
"927",1886.859985,1930.079956,1882.939941,1891.599976,346900,1891.599976
"928",1887.550049,1910.079956,1823.400024,1871.069946,460900,1871.069946
"929",1871,1901.900024,1811.73999,1816.589966,341800,1816.589966
"930",1813.52002,1835.02002,1769.97998,1783.73999,382800,1783.73999
"931",1803,1805.449951,1774.599976,1784.589966,377000,1784.589966
"932",1797.410034,1817.73999,1785,1787,268000,1787
"933",1800,1837.829956,1787.900024,1806.660034,382300,1806.660034
"934",1783.189941,1805.839966,1756.48999,1787.209961,480600,1787.209961
"935",1791.160034,1794.52002,1720,1732.280029,629300,1732.280029
"936",1676.199951,1688.089966,1632.170044,1652.390015,656100,1652.390015
"937",1659.219971,1679.339966,1625,1674,434000,1674
"938",1692.099976,1693.089966,1633.73999,1638.469971,288900,1638.469971
"939",1617.280029,1680.349976,1601.01001,1650.569946,394100,1650.569946
"940",1635,1660.73999,1612,1657.77002,302600,1657.77002
"941",1694.98999,1729.25,1671.25,1700.400024,296300,1700.400024
"942",1700.150024,1712.27002,1670.410034,1672.97998,228400,1672.97998
"943",1682.640015,1729.790039,1679,1710.680054,326100,1710.680054
"944",1735.540039,1750,1730,1742.97998,339500,1742.97998
"945",1698.98999,1720,1684.030029,1710.709961,269900,1710.709961
"946",1705.280029,1720.469971,1662.469971,1706.790039,317000,1706.790039
"947",1714.089966,1759.030029,1700.099976,1709.709961,330400,1709.709961
"948",1724,1761.180054,1720,1758.849976,215500,1758.849976
"949",1770.060059,1794.530029,1753,1788.810059,262900,1788.810059
"950",1807,1828.810059,1786.709961,1817.890015,264900,1817.890015
"951",1830.829956,1866,1826.660034,1845,357000,1845
"952",1840,1846.97998,1771.869995,1780.969971,426200,1780.969971
"953",1783.380005,1791.170044,1730.880005,1732.599976,316800,1732.599976
"954",1700,1711.160034,1686.420044,1702.109985,321600,1702.109985
"955",1704,1712.839966,1667.579956,1667.869995,416200,1667.869995
"956",1679.75,1686.469971,1652.369995,1653.02002,317900,1653.02002
"957",1673,1688.72998,1661.099976,1671.709961,292600,1671.709961
"958",1660,1704.26001,1657.380005,1702.030029,284500,1702.030029
"959",1714.189941,1797.369995,1702.380005,1792.02002,475100,1792.02002
"960",1800.790039,1826.160034,1788.949951,1823.550049,316800,1823.550049
"961",1775.130005,1793.27002,1714.119995,1749.290039,294900,1749.290039
"962",1738.560059,1745,1685.359985,1697.709961,244900,1697.709961
"963",1663.170044,1669.97998,1602.550049,1605.050049,420800,1605.050049
"964",1600,1643.099976,1589,1630.26001,340900,1630.26001
"965",1620.780029,1634.959961,1591.099976,1622.5,411100,1622.5
"966",1653.5,1653.5,1598.01001,1604.130005,342700,1604.130005
"967",1622.790039,1682.329956,1598.780029,1669.579956,341100,1669.579956
"968",1702.969971,1751.829956,1674.800049,1713.319946,423200,1713.319946
"969",1734.01001,1783.170044,1734.01001,1768.310059,388200,1768.310059
"970",1721.040039,1796.01001,1701.089966,1783.75,452300,1783.75
"971",2049,2128.02002,2013.219971,2118.23999,1649300,2118.23999
"972",2079.590088,2103,1989.609985,2007.439941,738500,2007.439941
"973",1996.949951,2008,1955.699951,2000.02002,441300,2000.02002
"974",1975,1990,1953.150024,1962.920044,381500,1962.920044
"975",1970,2069.889893,1970,2052.870117,445500,2052.870117
"976",2117.870117,2121.98999,2060.780029,2109.610107,845900,2109.610107
"977",2080,2091.52002,2057.959961,2081.25,339100,2081.25
"978",2076,2103.51001,2044.02002,2044.599976,376700,2044.599976
"979",2022.839966,2054.97998,2000,2010.969971,388800,2010.969971
"980",2017.599976,2036.52002,1987.839966,1992.77002,307800,1992.77002
"981",2004.869995,2042.060059,2000,2019.839966,336500,2019.839966
"982",2050,2107.030029,2026.609985,2103.449951,445600,2103.449951
"983",2108.73999,2118.959961,2043.849976,2063.800049,215900,2063.800049
"984",2067.860107,2083.719971,2048.280029,2052.669922,117200,2052.669922
"985",2057.669922,2058,2019.869995,2028.449951,335500,2028.449951
"986",2047.209961,2088.850098,2030,2052.669922,295100,2052.669922
"987",2052.669922,2097.98999,2036.880005,2078.419922,247700,2078.419922
"988",2096.800049,2122.030029,2065.179932,2096.629883,337300,2096.629883
"989",2103.699951,2138.969971,2090,2125.030029,339500,2125.030029
"990",2119.969971,2137.429932,2085,2128.780029,321500,2128.780029
"991",2093.060059,2128.209961,2082.449951,2086.649902,342300,2086.649902
"992",2100.469971,2170.030029,2076.810059,2107.110107,697900,2107.110107
"993",2094.98999,2151.580078,2079.189941,2104.870117,380200,2104.870117
"994",2090.219971,2104.02002,2050.129883,2089.209961,354500,2089.209961
"995",2120.090088,2143.060059,2065.080078,2066.01001,339200,2066.01001
"996",2078.219971,2105.820068,2055.01001,2098.050049,314700,2098.050049
"997",2118.199951,2118.199951,2077.399902,2098.709961,238600,2098.709961
"998",2117.949951,2126.949951,2070.52002,2113.429932,295300,2113.429932
"999",2118.75,2118.75,2087.929932,2099.649902,536200,2099.649902
"1000",2050,2071.820068,2024.02002,2068.199951,357100,2068.199951
"1001",2068.350098,2069.360107,2031.390015,2052.820068,198800,2052.820068
"1002",2055.389893,2114.149902,2050.429932,2100.850098,314700,2100.850098
"1003",2119,2119,2081,2088.350098,182500,2088.350098
"1004",2129.449951,2152.26001,2124.459961,2137.919922,251000,2137.919922
"1005",2165.97998,2200,2153.959961,2185.399902,341900,2185.399902
"1006",2200,2214.01001,2174.969971,2205.26001,229700,2205.26001
"1007",2198.070068,2227.969971,2185,2227.27002,176600,2227.27002
