"","COST.Open","COST.High","COST.Low","COST.Close","COST.Volume","COST.Adjusted"
"891",327.299988,327.799988,324.579987,324.790009,1768100,312.827576
"892",324.890015,327.440002,322.660004,326.51001,1863300,314.484253
"893",327,331.48999,326.5,327.73999,1874200,315.668884
"894",329.649994,329.660004,325.01001,328.299988,1312600,316.208313
"895",328.100006,330.380005,325.329987,326.109985,1561700,314.098938
"896",326.220001,328.75,324.670013,325.779999,1423400,313.781128
"897",325.679993,329,325.179993,327.600006,2083300,315.534058
"898",327.970001,330,325.820007,327.570007,1374000,315.505157
"899",327.019989,328.040009,325.390015,326.140015,1341300,314.127869
"900",322.690002,326.450012,322,324.820007,1390300,313.529388
"901",324.820007,326.309998,322.549988,325.529999,2149900,314.214722
"902",325.549988,329.890015,324.299988,329.320007,2480200,317.872986
"903",329.559998,339.820007,328.920013,339.790009,3933300,327.979034
"904",341.859985,342.730011,337.589996,339.970001,2923700,328.152802
"905",342.410004,345.119995,341.609985,343.309998,2104300,331.376709
"906",343.140015,344.730011,339.630005,340.910004,1759000,329.06012
"907",340.709991,341.070007,338.579987,340,1503800,328.181793
"908",340.850006,340.850006,331.799988,332.429993,2065600,320.874878
"909",333.75,338.899994,333.170013,336.76001,1853900,325.054352
"910",336.98999,339.459991,335.130005,335.700012,1536500,324.031189
"911",336.529999,338.76001,335.600006,336.279999,1522900,324.591064
"912",337.649994,340.369995,337.359985,339.959991,1504700,328.143127
"913",341,342.799988,336.809998,340.75,1489400,328.905701
"914",341.119995,341.940002,339.950012,340.899994,1730100,329.050446
"915",340.140015,341.660004,338.73999,340.869995,1717500,329.021515
"916",340.070007,345.839996,339.329987,344.609985,2372600,332.6315
"917",345.109985,346.109985,342.109985,344.130005,1461500,332.168152
"918",344.140015,344.910004,341.459991,344.709991,1176200,332.728058
"919",343.01001,344.829987,341.690002,344.269989,1757000,332.303314
"920",345.609985,347.73999,342.549988,346.359985,2220700,334.320648
"921",347.470001,349.059998,345.5,348.369995,1487300,336.260803
"922",346.850006,348.75,344.290009,347.660004,1586900,335.57547
"923",345.709991,351.48999,345.410004,351.380005,1773700,339.166199
"924",353.609985,359.920013,351.309998,358.859985,2434900,346.386169
"925",363.070007,363.670013,345.519989,348.299988,3630400,336.193207
"926",353.980011,353.980011,340.399994,346.570007,2557000,334.523376
"927",343.839996,344.920013,338.179993,338.859985,2144300,327.081329
"928",340.899994,349.700012,340.390015,346.429993,2100900,334.388245
"929",346.269989,348,338.76001,339.529999,1959600,327.728088
"930",340.279999,343.26001,336.100006,339.130005,1599600,327.34201
"931",340.98999,344.839996,340.470001,342.920013,1522300,331.000275
"932",345.019989,347.76001,342.75,343.910004,1362500,331.955811
"933",347.269989,348.76001,343.25,343.730011,1656500,331.782104
"934",339.579987,342.890015,336.369995,338.880005,2681500,327.100708
"935",340.200012,341.220001,331.200012,335.959991,3409300,324.282196
"936",333.970001,339.619995,333.709991,339.570007,2427400,327.766754
"937",340.700012,344.899994,339.589996,344.450012,2128100,332.477081
"938",348,348.25,344.059998,344.630005,3577100,332.650848
"939",345,347.329987,338.309998,347,5779300,334.938416
"940",340.73999,343.769989,335.359985,342.579987,7338500,330.672028
"941",343.76001,349.769989,343.100006,349.619995,3459200,337.467346
"942",348.950012,354.290009,347.100006,352.140015,2526000,339.89978
"943",352.559998,357.700012,351.170013,355,2525800,342.660339
"944",356.26001,359.690002,354.820007,358.459991,2053000,346.000061
"945",354.730011,357.839996,352.850006,355.01001,2125000,342.670013
"946",355.329987,358.980011,355.329987,358.579987,2093500,346.115906
"947",361.899994,363,357.040009,358.350006,2760400,345.893921
"948",360.470001,364.73999,359.660004,363.019989,1959100,350.40155
"949",364.799988,365.970001,361.75,365.089996,1793100,352.399658
"950",366,369.75,365.700012,369.459991,1730700,356.617737
"951",371,380.660004,370.769989,376.480011,2806900,363.393738
"952",378.420013,382.290009,376.480011,380.679993,1823300,367.447723
"953",382.890015,383.869995,376.700012,378.339996,1904400,365.189056
"954",376.459991,378.359985,373.059998,376.579987,1697800,363.490234
"955",380.5,384.869995,379.119995,381.540009,2459400,368.277832
"956",382.029999,383.089996,374.709991,375.559998,1938100,362.505707
"957",377.690002,382.079987,376.119995,378.309998,1282300,365.160126
"958",378.559998,381.279999,377.019989,377.820007,1466500,364.687134
"959",377.350006,378.380005,372.029999,375.75,1813200,362.689087
"960",375.609985,376.519989,373.559998,374.600006,1108000,361.579071
"961",366.679993,372.630005,366.119995,370.709991,2145000,357.824249
"962",368.769989,374.910004,368.769989,372.720001,1525400,359.764404
"963",367.329987,372.410004,364.670013,364.959991,1908300,352.274109
"964",363.230011,369.089996,362.51001,364.859985,1838500,352.854401
"965",361.130005,363.850006,355.790009,357.619995,2724100,345.8526
"966",362.220001,365.660004,360.709991,364.390015,1646300,352.399902
"967",368.940002,374.799988,367.890015,371.959991,2013100,359.720795
"968",374.019989,381.640015,374,376.170013,2449800,363.792267
"969",382.480011,386.579987,379.5,385.230011,2255800,372.554138
"970",381.880005,386.799988,380.890015,385.660004,1950200,372.96994
"971",388.25,389.5,364.76001,365,4371300,352.989777
"972",363.880005,371.540009,360.589996,366.619995,2662600,354.556458
"973",369.679993,374.700012,368.160004,372.920013,1688800,360.6492
"974",376.950012,378.23999,373.5,375.709991,1535900,363.347351
"975",376.519989,379.829987,374.98999,378.839996,1274600,366.37442
"976",376.910004,381.279999,376.910004,379.790009,1691500,367.293152
"977",387.320007,388.480011,381.790009,381.920013,3299100,369.353027
"978",382.890015,388.049988,381.730011,382.230011,2134600,369.652863
"979",383.609985,384.709991,380.309998,383.540009,1768900,370.919739
"980",383.950012,385.5,381.01001,381.119995,1807600,368.579346
"981",383,383.059998,380.339996,381.709991,1679600,369.149933
"982",383.690002,386.049988,380.709991,384.220001,2061100,371.577362
"983",385.790009,388.339996,385.559998,387.75,2034200,374.991211
"984",390.459991,390.670013,387.75,388.390015,1329400,375.610168
"985",391.75,393.149994,385.230011,391.769989,3733800,378.878906
"986",384.5,388.070007,381.179993,387.559998,2996800,384.625061
"987",385.470001,386.880005,381.570007,383.5,2212800,380.595825
"988",378,378.730011,373.279999,374.049988,3976400,371.217377
"989",375.209991,375.309998,371.890015,373.429993,2839700,370.602081
"990",374.269989,376.5,372.649994,373.329987,2652900,370.502838
"991",373.950012,379.519989,370.75,377.600006,2685500,374.740509
"992",379.880005,381,372.799988,374.290009,2461600,371.455597
"993",374.290009,375,371.559998,372.790009,2566300,369.966949
"994",379.769989,379.769989,372.540009,375.100006,3483900,372.25943
"995",376.559998,378.179993,373.209991,374.380005,2778400,371.544922
"996",374.5,375.690002,369.299988,371.880005,2133900,369.063812
"997",371.160004,372.839996,368.850006,369.440002,2385100,366.642303
"998",370.26001,370.970001,368,370.290009,2314200,367.485901
"999",371.100006,371.359985,365.929993,367,4140000,364.220795
"1000",365.089996,366.119995,361.809998,364.970001,2329700,362.206146
"1001",364.100006,364.76001,360.609985,362.029999,2105500,359.288422
"1002",362.450012,363.100006,359.5,361.890015,1782100,359.149475
"1003",361.410004,365.339996,361.410004,364.579987,972500,361.819122
"1004",365.5,371.690002,365.079987,371.059998,3207700,368.250031
"1005",372.25,373.26001,370.26001,372.720001,2072600,369.897461
"1006",374.200012,375.859985,373.279999,374.450012,1778000,371.614349
"1007",374.98999,377.040009,372.459991,376.779999,1628900,373.926697
