"","VLO.Open","VLO.High","VLO.Low","VLO.Close","VLO.Volume","VLO.Adjusted"
"557",86.489998,87.639999,86.220001,86.379997,2335900,74.458374
"558",85.589996,86.139999,83.470001,84.629997,2877700,72.949883
"559",84.5,85.589996,84.059998,85.480003,2602700,73.68261
"560",85.949997,87.349998,85.879997,87,3233500,74.992821
"561",86.449997,87.559998,85.610001,86.019997,3460300,74.148064
"562",85.559998,86.050003,84.220001,84.830002,2812800,73.122314
"563",85.599998,85.739998,83.889999,84.830002,3208400,73.122314
"564",85.870003,86.839996,85.43,86.43,2919100,74.501488
"565",86.239998,86.239998,84.419998,84.449997,2924700,72.794739
"566",85.110001,86.019997,83.849998,84.260002,2983200,72.630981
"567",84.260002,84.629997,83.040001,84.349998,3267700,72.708549
"568",84.459999,86.730003,84.239998,86.690002,2966700,74.725594
"569",86.889999,87.339996,86.029999,86.199997,2141200,74.303207
"570",86.029999,86.029999,84.769997,85.110001,2419400,73.363663
"571",85.809998,88.93,85.580002,88.43,5232400,76.225449
"572",88.480003,90.440002,88.129997,89.040001,3682100,76.751259
"573",89.779999,90.129997,87.889999,88.410004,4003200,76.208206
"574",88.400002,88.410004,86.620003,87.650002,2824600,75.553101
"575",87.699997,88.580002,86.959999,88.32,2507300,76.130638
"576",88.910004,90.07,88.690002,89.419998,3209300,77.078812
"577",89.440002,89.709999,87.809998,88.040001,2670000,75.889275
"578",88.580002,91.360001,88.510002,91.150002,3063000,78.570053
"579",91.43,91.519997,89.720001,90.279999,4232500,77.820122
"580",90.43,90.43,87.610001,87.730003,5046400,75.62207
"581",87.75,92.699997,87.650002,90.830002,6312000,78.294235
"582",90.279999,90.639999,89.010002,90.080002,3008000,77.647743
"583",90.199997,90.419998,89.120003,89.599998,2661700,77.233978
"584",89.760002,91.379997,89.739998,90.660004,3049000,78.147682
"585",90.970001,91.830002,89.730003,89.769997,3881300,77.380501
"586",89.75,90.75,87.639999,88.25,5084700,76.070297
"587",89.150002,89.660004,88.25,88.440002,2994400,76.234077
"588",87.449997,87.449997,85.660004,86.389999,4741700,74.466995
"589",85.510002,85.510002,82.650002,84.360001,6014900,72.717178
"590",83.629997,84.910004,82.089996,82.400002,4850800,71.027687
"591",81.760002,82.300003,78.790001,81.739998,6661900,70.458763
"592",81.910004,84.089996,81.330002,83.730003,4484100,72.174126
"593",82.550003,83.610001,80.730003,81.410004,3943400,70.174309
"594",81.309998,83.339996,81.309998,82.959999,3389300,72.309792
"595",82.540001,83.480003,81.639999,83.370003,2589500,72.667152
"596",83.809998,85.599998,83.760002,85.470001,3282900,74.497559
"597",84.379997,85.309998,83.68,83.709999,2553600,72.963501
"598",83.220001,83.620003,81.900002,82.080002,2774100,71.542763
"599",82.529999,82.989998,82.190002,82.470001,3115800,71.882698
"600",82.169998,82.470001,79.940002,80.349998,2942200,70.034859
"601",78.889999,78.889999,75.169998,75.410004,6237700,65.729042
"602",75.93,76.940002,75.360001,76.220001,3385600,66.435051
"603",76.650002,77.160004,75.040001,75.089996,3709000,65.450119
"604",74.019997,75.400002,73.639999,74.860001,3054100,65.249657
"605",74.559998,74.730003,72,72.870003,5119600,63.515118
"606",71.019997,71.480003,69.440002,70.400002,5670700,61.362206
"607",70.709999,72.660004,70.660004,72,3760600,62.756802
"608",72.5,73.959999,72.25,73.849998,3135000,64.369316
"609",74.389999,74.449997,72.169998,73.139999,3245400,63.750458
"610",74.050003,74.860001,72.800003,74.470001,3767900,64.909706
"611",74.449997,75.199997,74.07,74.730003,2847200,65.136345
"612",75.580002,77.400002,75.559998,75.860001,3136300,66.121269
"613",76.620003,77.330002,76.32,76.360001,2483300,66.557076
"614",76.18,76.839996,75.269997,76.5,2569200,66.679123
"615",77.480003,78.07,76.470001,77.260002,2819600,67.341537
"616",76.93,77.220001,75.970001,76.760002,2084200,66.905731
"617",76.470001,77.75,76.330002,76.93,2470100,67.053902
"618",77.599998,78.870003,77.449997,77.800003,2759600,67.812225
"619",77.910004,79.099998,77.470001,78.160004,2316400,68.125999
"620",79.43,80.650002,79.309998,79.75,3011800,69.511879
"621",80.470001,81.940002,80.169998,81.910004,6568500,71.394585
"622",81.589996,82.120003,80.510002,80.760002,2558000,70.39222
"623",80.5,81.970001,80.190002,81.629997,3278500,71.150528
"624",82.129997,85.720001,82.099998,84.93,5154200,74.026871
"625",85,85,83.580002,83.93,2408500,73.155258
"626",84.059998,85.769997,84,85.610001,3248200,74.619583
"627",86.839996,87.239998,83.790001,84.25,4558900,73.434181
"628",83.75,83.75,79.739998,80.699997,7182100,70.33992
"629",80.830002,82.480003,80.620003,81.980003,2307400,71.455597
"630",81.760002,82.099998,81.25,81.839996,1653400,71.333557
"631",81.720001,81.980003,80.75,81.360001,2320500,70.915192
"632",80.989998,82.730003,80.879997,82.239998,2654600,71.682205
"633",83.199997,83.660004,82.160004,83.400002,2976800,72.693306
"634",83.940002,84.93,83.57,84.43,2782400,73.591072
"635",84.550003,85.25,84.07,84.75,1769500,73.869987
"636",84.540001,84.830002,83.050003,84.32,2513500,73.495186
"637",84.25,84.919998,83.620003,84.209999,1772900,73.3993
"638",84.080002,84.449997,82.339996,83.239998,2954900,72.553841
"639",82.610001,83.449997,81.980003,83.349998,2060100,72.649719
"640",83.489998,84.220001,83.279999,83.650002,1903100,72.911201
"641",84.309998,84.940002,83.349998,84.349998,2346700,73.521339
"642",84.43,85.300003,84.099998,84.769997,2902200,73.887428
"643",84.559998,86.589996,84.099998,86.169998,4002300,75.107689
"644",86.18,86.449997,82.160004,83.449997,5248400,72.736877
"645",83.209999,85,83.080002,84.309998,2712500,73.486481
"646",84.07,84.809998,83.25,84.029999,2013600,73.242416
"647",83.5,84.800003,82.900002,84.790001,2589800,73.904861
"648",84.720001,86.5,84.449997,85.25,3217900,74.305801
"649",85.209999,86.529999,83.660004,84.339996,4233900,73.512619
"650",83.5,83.910004,81.010002,82.07,3289900,71.53405
"651",79.639999,79.650002,75.080002,75.779999,5976300,66.783905
"652",76.769997,77.550003,75.839996,76.839996,3328300,67.718063
"653",75.610001,76.129997,74.209999,75.809998,4100500,66.810341
"654",76.230003,78.830002,76.129997,78.760002,3474200,69.410141
"655",78.529999,79.57,78.239998,78.849998,3789700,69.489449
"656",78.019997,78.910004,76.650002,77.150002,3011400,67.991264
"657",77.309998,79.260002,76.339996,78.739998,3099000,69.392509
"658",77.050003,77.970001,75.970001,76,3912400,66.977791
"659",76.239998,77.050003,75.519997,76.720001,3082200,67.612305
"660",77.540001,78.419998,77.190002,78.120003,2697500,68.846115
"661",79.199997,80.440002,79.080002,79.699997,2835300,70.238541
"662",79.459999,79.629997,77.940002,78.010002,2572600,68.749184
"663",79.269997,79.269997,77.730003,78.400002,2409400,69.092873
"664",78.519997,79.029999,77.360001,77.419998,2307600,68.22921
"665",76.790001,77.690002,73.779999,74.18,3508000,65.37384
"666",74.720001,75.300003,73.519997,73.709999,2912900,64.959641
"667",74.099998,74.43,71.389999,71.709999,3700300,63.197063
"668",71.599998,73.580002,71,72.760002,2125800,64.122429
"669",73.059998,75.389999,73,75.239998,2660000,66.308014
"670",75.550003,76.580002,75.110001,75.279999,2467600,66.343269
"671",73.900002,74.830002,73.239998,74.57,2388900,65.71756
"672",75.459999,75.489998,74.089996,74.779999,2579100,65.902618
"673",75.550003,77.25,75.120003,76.790001,4630500,67.673996
"674",77.169998,78.690002,76.480003,78.129997,3036800,68.854927
"675",78.699997,80.190002,78.419998,79.379997,2757000,69.956543
"676",79.480003,81.910004,79.43,81.68,3634500,71.983498
"677",82.110001,83.25,81.120003,82.669998,3421700,72.855957
"678",81.669998,84.489998,81.120003,83.699997,3848000,73.763695
"679",84.349998,85.709999,83.919998,85.529999,4410300,75.37645
"680",82.010002,82.580002,79.279999,82.389999,9945800,72.6092
"681",81.919998,85,81.510002,84.309998,4537900,74.301285
"682",84.32,84.440002,82.629997,83.599998,2458800,73.67556
"683",84.32,84.699997,83.330002,83.550003,2432900,73.631516
"684",83.610001,84.139999,82.75,82.849998,3807400,73.014595
