"","EXPE.Open","EXPE.High","EXPE.Low","EXPE.Close","EXPE.Volume","EXPE.Adjusted"
"893",87.720001,89.110001,86.699997,87.529999,1900000,87.529999
"894",86.879997,87.800003,85.989998,87.68,2082000,87.68
"895",87.099998,87.230003,83.75,85.169998,2873600,85.169998
"896",84.860001,85.599998,83.290001,83.720001,2502900,83.720001
"897",83.400002,84.800003,80.699997,84.419998,2423600,84.419998
"898",84.190002,85.480003,83.480003,83.68,1516400,83.68
"899",84.010002,85.669998,82.269997,85.32,1859500,85.32
"900",83.910004,85.080002,81.480003,84.93,2841300,84.93
"901",80.830002,81.32,76.75,81.010002,10891400,81.010002
"902",81.099998,82.290001,79.419998,79.959999,3514000,79.959999
"903",79.860001,81.400002,79.07,79.739998,4332800,79.739998
"904",80.959999,82.800003,80.5,82.580002,2757000,82.580002
"905",81.809998,85.580002,81.480003,84.209999,3157300,84.209999
"906",83.480003,84.050003,80.889999,82.559998,3199700,82.559998
"907",83.110001,86.370003,83.099998,84.910004,2585400,84.910004
"908",87.599998,90.690002,87.419998,88.120003,4140900,88.120003
"909",88.349998,88.989998,85.730003,86.949997,1937900,86.949997
"910",86.949997,88.760002,86.139999,86.970001,1585000,86.970001
"911",86.559998,86.989998,85.440002,86.730003,1830700,86.730003
"912",87.370003,87.830002,85.660004,87.699997,1909400,87.699997
"913",87.160004,88.720001,86.68,88.5,1740500,88.5
"914",88.139999,88.82,87,87.68,2428600,87.68
"915",86.970001,89.209999,86.760002,88.669998,1256300,88.669998
"916",88.230003,91.300003,87.970001,91.099998,2582900,91.099998
"917",92.150002,95.970001,91.550003,95.459999,4114000,95.459999
"918",95.589996,96.629997,93.330002,96.419998,2377000,96.419998
"919",96,96.82,94.940002,95.110001,2099100,95.110001
"920",96.099998,98.480003,95.769997,97.739998,2765600,97.739998
"921",98.730003,101.449997,97.900002,100.889999,3020100,100.889999
"922",101.019997,101.019997,98.07,98.150002,2817400,98.150002
"923",97.599998,99.330002,96.690002,99.25,1967800,99.25
"924",100.459999,103.489998,99.199997,102.940002,3812800,102.940002
"925",101.720001,104.050003,99.209999,100.290001,3888100,100.290001
"926",101.120003,102.290001,97.080002,99.800003,3345400,99.800003
"927",98.260002,100.839996,97.480003,99.269997,1791000,99.269997
"928",99.360001,99.760002,96.949997,99.230003,2069900,99.230003
"929",99.080002,101.190002,97.150002,97.239998,2216500,97.239998
"930",96.25,96.589996,92.120003,94.739998,3019700,94.739998
"931",96.139999,96.529999,94.720001,95.919998,2141300,95.919998
"932",96.839996,99.260002,96.120003,97.400002,1560200,97.400002
"933",97.75,101.370003,97.260002,99.029999,2013800,99.029999
"934",97.230003,98.120003,94.410004,96.790001,2131300,96.790001
"935",97.309998,97.309998,92.970001,93.800003,3519800,93.800003
"936",91.169998,92.379997,89.830002,91.290001,3202800,91.290001
"937",91.940002,94.190002,90.669998,93.949997,2414000,93.949997
"938",93.379997,95.300003,91.68,91.919998,1874500,91.919998
"939",91.230003,93.959999,89.720001,92.050003,1871200,92.050003
"940",91.040001,93.889999,90.379997,93.57,2152000,93.57
"941",92.989998,95.260002,91.669998,94.290001,2240100,94.290001
"942",94.040001,94.050003,91.059998,91.779999,2245100,91.779999
"943",92.300003,93.870003,90.419998,91.690002,2401800,91.690002
"944",92.550003,94.730003,91.949997,92.059998,2434600,92.059998
"945",89.220001,92.510002,88.419998,92.089996,1891000,92.089996
"946",93.099998,93.470001,90.900002,92.160004,1286800,92.160004
"947",92.889999,95.57,91.489998,91.870003,2153900,91.870003
"948",93.730003,94.269997,92.43,93.489998,1412300,93.489998
"949",94.059998,96.050003,93.019997,95.949997,1271000,95.949997
"950",97.220001,97.489998,95.099998,96.300003,1298500,96.300003
"951",98.010002,98.480003,96.769997,97.339996,1553900,97.339996
"952",97.360001,97.360001,93.68,94.32,1791900,94.32
"953",94.57,95.690002,92.349998,92.400002,2345500,92.400002
"954",91.150002,91.220001,87.900002,90.230003,3391800,90.230003
"955",91.059998,91.760002,89.949997,90.709999,2200900,90.709999
"956",91.870003,93.129997,91.449997,92.139999,2078400,92.139999
"957",92.919998,95.419998,92.550003,92.959999,2105600,92.959999
"958",92.559998,93.32,91.5,92.699997,1062800,92.699997
"959",93.050003,102.110001,92.580002,101.040001,4711300,101.040001
"960",101,103.059998,100.260002,102.720001,2625500,102.720001
"961",101.559998,101.639999,96.160004,99.010002,2311400,99.010002
"962",98.959999,98.959999,94.470001,95.07,1908700,95.07
"963",92.800003,93.849998,90.769997,91.830002,2808300,91.830002
"964",91.190002,95.910004,90.519997,95.220001,1733200,95.220001
"965",94.879997,95.260002,92.709999,94.150002,2124800,94.150002
"966",95.050003,95.230003,92.559998,94.720001,2571100,94.720001
"967",95.949997,99.75,95.510002,98.800003,2635700,98.800003
"968",99.239998,100.720001,97.169998,98.5,3813600,98.5
"969",102.010002,106.739998,100.519997,103.099998,4469800,103.099998
"970",102,104.32,100.800003,103.269997,1926400,103.269997
"971",119.199997,130.570007,119.190002,128.639999,19306700,128.639999
"972",122.279999,126.809998,119.739998,122.75,7438500,122.75
"973",120.300003,123.389999,118.639999,119.699997,3728400,119.699997
"974",118.300003,119.900002,115.599998,117.5,3190800,117.5
"975",119.099998,124.980003,118.300003,123.449997,3636100,123.449997
"976",128.770004,128.979996,122.32,123.559998,3136100,123.559998
"977",122.580002,123.779999,121.129997,123.029999,1937700,123.029999
"978",123.099998,126.080002,122.010002,122.519997,1981500,122.519997
"979",121.610001,124.160004,120.029999,123.959999,2045100,123.959999
"980",123.449997,123.660004,119.769997,119.900002,2936600,119.900002
"981",121.18,124.949997,120.120003,122.800003,2290600,122.800003
"982",125.699997,125.75,122.800003,125.050003,2619400,125.050003
"983",124.25,124.379997,121.800003,123.18,1344900,123.18
"984",124,125.68,122.459999,123.730003,840800,123.730003
"985",123.709999,125.309998,121.360001,124.489998,2791100,124.489998
"986",126.790001,128.309998,125.169998,126.220001,1987200,126.220001
"987",124.699997,129.419998,124.489998,127.870003,1726800,127.870003
"988",129.110001,129.929993,126.699997,127.349998,1710700,127.349998
"989",128.190002,128.779999,125.25,128.580002,2024400,128.580002
"990",128.509995,128.779999,124.620003,126.519997,1767200,126.519997
"991",125.82,127.400002,124.050003,126.279999,1693300,126.279999
"992",128.240005,132.919998,125.75,128.839996,3469300,128.839996
"993",125.690002,134.089996,125.690002,130.470001,4567900,130.470001
"994",129.529999,129.660004,122.739998,123.019997,4987900,123.019997
"995",124.449997,125,122.199997,123.330002,2773800,123.330002
"996",124.5,126.660004,123.360001,126,2218400,126
"997",126.489998,126.489998,122.82,124.980003,2739700,124.980003
"998",125.660004,125.660004,122.339996,124.480003,3609800,124.480003
"999",125.199997,127.459999,122.400002,125.540001,7924100,125.540001
"1000",121.779999,124.690002,120.150002,123.360001,2637400,123.360001
"1001",124.080002,126.110001,122.5,123.150002,2185600,123.150002
"1002",123.989998,128.160004,123.169998,126.489998,1353600,126.489998
"1003",126.940002,127.43,125.75,126.959999,564100,126.959999
"1004",127.790001,130.300003,127.129997,128.479996,1651000,128.479996
"1005",128.820007,132.289993,128.279999,131.300003,2180700,131.300003
"1006",132,133.050003,130.880005,132.119995,1231300,132.119995
"1007",132.110001,133.690002,130.279999,132.399994,1459000,132.399994
