"","BMY.Open","BMY.High","BMY.Low","BMY.Close","BMY.Volume","BMY.Adjusted"
"896",59.669998,59.759998,57.549999,57.849998,12531900,55.654926
"897",57.549999,58.619999,57.349998,58.049999,12372000,55.84734
"898",58.549999,59.82,58.240002,59.43,9816300,57.174973
"899",59.16,59.400002,58.59,59.150002,7357900,56.905602
"900",58.799999,59.150002,58.34,58.869999,7175200,56.636227
"901",58.880001,59.09,57.77,58.66,10443000,56.434193
"902",59.110001,59.639999,58.950001,59.099998,10337900,56.857498
"903",58.830002,59.509998,58.529999,59.470001,6527600,57.213459
"904",59.950001,60.380001,59.41,59.689999,10662800,57.425106
"905",62,62.970001,60.419998,61.330002,18961900,59.002884
"906",61.560001,61.650002,60.419998,61.02,9969100,58.704647
"907",60.959999,61.990002,60.77,61.82,9820900,59.474293
"908",62.970001,64.25,62.689999,63.130001,20736000,60.734589
"909",63.580002,64.269997,63.450001,63.639999,8616200,61.225231
"910",63.02,63.580002,62.900002,63.240002,7748700,60.840408
"911",63.189999,63.549999,62.75,63.16,5606900,60.763447
"912",63.41,64.080002,63.169998,63.619999,5972400,61.205986
"913",63.490002,63.68,62.900002,63.029999,5745600,60.638374
"914",63.07,63.82,62.950001,63.09,6092700,60.696098
"915",62.779999,62.860001,61.93,62.220001,6326300,59.859116
"916",62.220001,62.349998,61.740002,62.189999,8031400,59.830246
"917",62.34,62.459999,61.700001,62.41,8721000,60.041901
"918",62.75,63.369999,62.5,62.709999,6620600,60.330517
"919",62.5,62.59,61.580002,62.279999,6195800,59.916832
"920",62.5,62.959999,62.240002,62.509998,6389500,60.138107
"921",62.5,62.59,61.849998,62.369999,6380400,60.003418
"922",62.380001,62.799999,61.950001,62.200001,14189800,59.839874
"923",62.200001,62.259998,60.689999,60.970001,12154000,58.656548
"924",60.790001,61.82,60.459999,61.599998,13287300,59.262634
"925",61.619999,62.02,59.529999,60.049999,16483900,57.771446
"926",60.18,60.529999,59.25,59.950001,16405800,57.675247
"927",59.869999,60,58.139999,58.529999,11735900,56.309124
"928",58.93,59.599998,58.759998,59.080002,7173700,56.838257
"929",58.990002,59.299999,58.18,58.290001,11995300,56.078236
"930",58.459999,59.27,58.43,58.990002,8573500,56.751675
"931",59.189999,60.09,59.07,59.700001,6242400,57.434731
"932",59.970001,60.110001,59.389999,59.529999,8259100,57.271179
"933",59.669998,59.970001,59.240002,59.450001,6159800,57.194221
"934",59,59.43,58.259998,59.400002,6624800,57.146114
"935",59.09,59.720001,58.830002,59.27,13944500,57.021042
"936",58.919998,58.959999,56.900002,57.77,16199700,55.577965
"937",57.77,58.849998,57.630001,58.759998,12466800,56.530396
"938",59.049999,59.5,58.619999,58.990002,11436600,56.751675
"939",58.48,58.82,57.700001,58.25,10358800,56.039749
"940",58.259998,59.84,58.16,59.490002,9835900,57.232704
"941",59.369999,60.209999,58.959999,59.709999,9616600,57.444351
"942",59.84,60.939999,59.68,59.900002,8084100,57.627144
"943",60.139999,60.639999,59.790001,60.290001,10322300,58.002342
"944",60.380001,60.57,59.630001,59.82,8747600,57.982956
"945",59.389999,60.009998,58.68,58.720001,12574300,56.916737
"946",58.549999,59.279999,57.950001,59.200001,10992300,57.381996
"947",59.34,59.459999,57.610001,57.740002,13113300,55.966835
"948",58.150002,60.98,57.959999,60.419998,14632600,58.564533
"949",60.849998,62.09,60.459999,61.619999,11787300,59.72768
"950",61.799999,62.299999,61.610001,61.82,9408400,59.921539
"951",61.98,62.25,61.48,61.830002,11531800,59.931236
"952",61.560001,62.009998,60.98,61.130001,8374300,59.252728
"953",61.110001,61.630001,60.720001,61,8822600,59.126717
"954",60.59,60.900002,60.310001,60.419998,13104700,58.564533
"955",60.669998,61.740002,60.650002,61.240002,9385400,59.359348
"956",61.799999,62.419998,60.509998,60.77,10999100,58.903786
"957",61.09,61.27,60.529999,60.639999,6635100,58.777779
"958",60.389999,60.75,59.950001,60.029999,8004800,58.186512
"959",59.98,61.009998,59.950001,60.759998,7034900,58.894089
"960",60.830002,61.220001,60.07,60.130001,7336800,58.28344
"961",59.82,60.139999,59.040001,59.669998,7484100,57.837559
"962",59.259998,59.84,58.560001,58.740002,10008000,56.936127
"963",58,58.540001,57.400002,57.759998,11931200,55.986221
"964",57.810001,58.43,56.75,57.919998,8838600,56.141308
"965",57.709999,58.48,57.59,58.450001,11155300,56.655029
"966",59.189999,59.639999,58.84,59.490002,10318500,57.663097
"967",61.009998,62.240002,60.209999,61.240002,14236000,59.359348
"968",63.959999,66.230003,63.75,65.43,24699700,63.420673
"969",64.989998,65.379997,63.540001,63.75,17676100,61.792271
"970",63.610001,64.919998,63.380001,63.799999,9680100,61.840736
"971",65.120003,66.080002,63.990002,64.080002,15533300,62.112141
"972",64.209999,64.800003,63.709999,64.519997,11210000,62.53862
"973",65.07,65.120003,63.029999,63.419998,8269700,61.472401
"974",63.139999,63.139999,62.200001,62.75,7602900,60.822983
"975",62.790001,64.040001,62.77,63.619999,9433500,61.666256
"976",64.120003,64.93,63.849998,64.5,7199600,62.519238
"977",64.470001,64.699997,63.880001,64.32,8610200,62.344765
"978",64.669998,64.699997,62,62.009998,12455300,60.105701
"979",62.200001,62.400002,61.150002,62.09,9025500,60.183247
"980",61.849998,62.330002,61.400002,61.610001,8299700,59.717987
"981",61.740002,62.009998,61.080002,61.919998,9591100,60.018463
"982",61.950001,63.509998,61.880001,63.220001,13510100,61.278549
"983",63.419998,63.5,62.200001,62.84,9520600,60.91021
"984",63.279999,63.689999,62.880001,63.049999,4178800,61.11377
"985",63.049999,63.27,61.990002,62.400002,14996600,60.483727
"986",63.150002,63.740002,62.34,62.41,9870500,60.49342
"987",62.41,62.830002,61.900002,62.18,8077200,60.270485
"988",62,62.290001,61.580002,61.779999,10944900,59.882763
"989",61.790001,62.310001,61.650002,62.310001,8159000,60.396492
"990",62.189999,62.59,60.970001,61.200001,8974000,59.32058
"991",61.169998,61.779999,60.849998,61.119999,10830600,59.243034
"992",61.5,61.560001,60.330002,60.919998,10244500,59.049175
"993",60.91,61.040001,59.959999,60.200001,9428600,58.351288
"994",60.330002,61.470001,60.200001,60.720001,10021600,58.85532
"995",61.009998,61.099998,59.919998,59.970001,11400400,58.128353
"996",61.259998,62.639999,60.849998,62.57,14940600,60.648502
"997",62.5,63.279999,62.290001,62.34,9498000,60.425575
"998",62.57,62.82,61.990002,62.540001,10642400,60.619431
"999",62.650002,63.450001,62.439999,63.119999,21177800,61.181622
"1000",62,62.119999,61.34,62.009998,13055700,60.105701
"1001",61.77,61.970001,61.130001,61.43,8113400,59.543518
"1002",61.369999,61.630001,61,61,6235000,59.126717
"1003",61.119999,61.360001,60.939999,61.150002,3099700,59.272118
"1004",61.419998,61.740002,60.810001,61.119999,6855700,59.243034
"1005",61.700001,61.939999,61.34,61.419998,6653400,59.533825
"1006",61.619999,62.16,61.48,61.919998,6624100,60.018463
"1007",61.439999,62.110001,60.970001,62.029999,8649300,60.604679
