"","GE.Open","GE.High","GE.Low","GE.Close","GE.Volume","GE.Adjusted"
"935",55.360001,57.119999,54.959999,55.040001,18160100,54.773907
"936",53.040001,53.200001,49.84,50.799999,20342450,50.554409
"937",51.200001,52.639999,49.68,50,17612625,49.758274
"938",50.240002,51.360001,48.799999,48.880001,11080588,48.643688
"939",48.799999,49.439999,48,48.48,11933725,48.245621
"940",48.48,49.360001,48.16,48.880001,9972338,48.724094
"941",49.84,50.48,49.439999,49.599998,10411600,49.441792
"942",49.68,49.84,48.48,48.959999,9196450,48.803833
"943",49.119999,50.32,49.119999,49.84,12097700,49.68103
"944",50.16,50.32,48.880001,49.919998,9896950,49.760769
"945",48.400002,51.200001,48.400002,51.119999,11259550,50.956944
"946",51.119999,51.599998,50.560001,51.279999,7285450,51.116436
"947",51.439999,52.639999,48.880001,49.360001,21258275,49.20256
"948",49.759998,51.200001,49.68,50.48,10410763,50.318989
"949",50.880001,53.360001,50.720001,53.200001,12895913,53.030312
"950",56.560001,56.560001,53.599998,54.720001,21438438,54.545467
"951",55.360001,55.360001,53.919998,54.639999,11129550,54.465717
"952",54.32,54.560001,53.279999,53.759998,9410950,53.588524
"953",53.759998,55.119999,53.759998,54.560001,12243588,54.385979
"954",53.599998,55.040001,52.880001,54.959999,11156588,54.784695
"955",55.68,58.799999,55.52,58.32,21143413,58.133984
"956",59.119999,59.759998,57.84,58.32,16354638,58.133984
"957",58.799999,59.360001,58.16,58.720001,12302513,58.532707
"958",58.240002,59.279999,58.16,58.560001,9226388,58.373219
"959",58.639999,62,58.560001,61.759998,11970863,61.563011
"960",63.439999,64.239998,60.48,61.040001,16570400,60.845306
"961",59.68,60.48,58.240002,59.040001,13031800,58.851685
"962",59.200001,59.200001,56.720001,56.799999,12271250,56.618828
"963",60.080002,62.880001,59.279999,59.360001,31686763,59.170662
"964",61.279999,61.919998,58.48,58.959999,15412250,58.771942
"965",58.720001,60.32,58.32,59.360001,12796263,59.170662
"966",60,60.639999,58.639999,60.16,13609788,59.968113
"967",61.200001,63.360001,60.32,62.799999,12234063,62.599689
"968",61.52,64.160004,60.240002,62.799999,15865638,62.599689
"969",63.599998,64.400002,63.279999,63.919998,10725850,63.716118
"970",64.160004,65.120003,63.68,64.720001,10515688,64.513573
"971",74.800003,75.279999,68.879997,69.760002,24160338,69.537491
"972",70.559998,72.800003,70,71.839996,20591700,71.610847
"973",72.879997,72.959999,70.639999,71.120003,10930000,70.893158
"974",70.080002,70.959999,69.360001,70.080002,9939800,69.856476
"975",70.879997,74,70.800003,74,16247538,73.763969
"976",76.879997,77.120003,75.360001,76.559998,14846500,76.315804
"977",75.599998,77.919998,74.639999,77.440002,11293575,77.192993
"978",79.760002,80.400002,77.839996,77.839996,18608225,77.591721
"979",76.959999,78.080002,76.080002,77.279999,10897188,77.033508
"980",77.120003,78.639999,76.720001,78.080002,10016938,77.830963
"981",78.879997,82.160004,78.879997,80.559998,13524663,80.30304
"982",85.68,86.800003,83.199997,83.599998,22036100,83.333336
"983",84.239998,84.480003,82.720001,84,13734113,83.732071
"984",84.400002,84.480003,82.480003,83.199997,6769350,82.934616
"985",83.120003,83.120003,79.68,81.440002,15638013,81.180237
"986",82.639999,83.839996,80.879997,81.199997,10845888,80.940994
"987",80.639999,83.839996,80.080002,83.440002,9654450,83.173859
"988",83.199997,85.599998,83.120003,84.800003,11431613,84.529533
"989",85.360001,87.440002,84.080002,87.040001,16877613,86.762375
"990",87.120003,88.800003,86.080002,86.879997,12175500,86.602882
"991",86.559998,88.239998,86.32,87.68,11672288,87.40033
"992",88,91.919998,88,91.120003,15766938,90.829361
"993",88.639999,91.839996,88.480003,90.559998,11958950,90.271141
"994",90.239998,91.279999,88.160004,89.279999,11123213,88.995224
"995",90.160004,90.800003,86.32,86.639999,9914688,86.363655
"996",87.599998,89.199997,85.199997,88.879997,10826738,88.596504
"997",89.040001,89.199997,87.199997,87.440002,7351975,87.161102
"998",87.519997,87.919998,86.400002,87.040001,7805750,86.762375
"999",86.239998,88.959999,85.919998,86.480003,14344200,86.28347
"1000",83.760002,86.959999,82.879997,86.160004,10727338,85.964195
"1001",85.68,86.080002,83.919998,84.879997,11125938,84.687096
"1002",85.440002,87.839996,84.959999,86.879997,7563063,86.682556
"1003",86.800003,86.800003,84.959999,85.199997,3756213,85.006371
"1004",85.599998,86.239998,84.639999,85.120003,6724588,84.926559
"1005",85.279999,86.160004,84.32,84.480003,6629488,84.28801
"1006",84.639999,86.800003,84.400002,85.68,6327625,85.485283
"1007",85.199997,86.639999,84.639999,86.400002,5962788,86.203651
