"","GS.Open","GS.High","GS.Low","GS.Close","GS.Volume","GS.Adjusted"
"707",209.220001,212.020004,209,211.320007,1574500,202.717361
"708",211.610001,213.149994,209.779999,211.050003,1266500,202.458374
"709",210.179993,215.419998,210.179993,214.229996,2602100,205.508926
"710",216.320007,218.919998,215.690002,217.75,2707800,208.885605
"711",217.220001,219.279999,216.449997,217.639999,2030800,208.78009
"712",217.020004,217.050003,213.809998,215.809998,1584900,207.024597
"713",215.149994,215.360001,211.320007,213.380005,1876200,204.693527
"714",215.259995,217.889999,214.75,217.389999,2112300,208.540268
"715",219.699997,220.690002,218.570007,219.869995,2538100,210.919312
"716",220.800003,221.779999,218.470001,218.639999,2525100,209.73938
"717",218.009995,219.070007,216.550003,218.419998,1863000,209.528336
"718",220.770004,224.770004,220.410004,223.289993,3748600,214.200073
"719",223,223.229996,221.100006,222.910004,1610800,213.835556
"720",220.899994,221.410004,218.520004,219.029999,2754500,210.113495
"721",218.559998,221.110001,217.929993,220.410004,1891600,211.437317
"722",218.389999,219.839996,217.009995,219.320007,1756000,210.391708
"723",218.789993,220.470001,218.029999,219.429993,1483100,210.497208
"724",220,221.089996,219.039993,220.25,1693100,211.283844
"725",219.729996,219.949997,218.039993,219.729996,1603400,210.785004
"726",220.559998,220.679993,218.309998,220.039993,1817100,211.082367
"727",218.360001,219.470001,216.399994,217.910004,2177700,209.039093
"728",218.600006,219.320007,216.820007,218.229996,1677700,209.346069
"729",218,220.710007,218,220.279999,1529100,211.312622
"730",220.889999,223.949997,220.889999,222.75,2181800,213.682098
"731",222.679993,222.759995,221.110001,222.449997,1926300,213.394287
"732",223.449997,224.279999,221.860001,222.949997,1614600,213.873932
"733",220.880005,222,220.410004,221.350006,770400,213.536285
"734",220.970001,221.800003,217.080002,217.639999,2118500,209.95723
"735",215.429993,215.429993,210,212.240005,3207100,204.747864
"736",213.539993,216.990005,212.380005,215.940002,1583600,208.317245
"737",217.149994,217.630005,215.419998,217.139999,1329300,209.474884
"738",219.949997,225.399994,218.820007,224.610001,4229400,216.681213
"739",224.610001,224.649994,221.770004,221.809998,2134600,213.980042
"740",221.669998,222.880005,220.550003,221.880005,1854100,214.047577
"741",222.25,222.850006,220.839996,221.190002,1778600,213.381927
"742",221.910004,226.779999,220.600006,226.050003,2974300,218.070358
"743",226.720001,227.990005,223.699997,225,1908200,217.057419
"744",228.5,230.699997,227.869995,228.039993,3218400,219.990128
"745",230,232.070007,228.800003,231.149994,3590000,222.990356
"746",231.970001,232.199997,229.940002,230.449997,2280800,222.315033
"747",230.949997,231.389999,228.960007,229.940002,2418100,221.823074
"748",230.960007,231.289993,228.619995,228.929993,3715500,220.848694
"749",229.660004,230.479996,228.410004,229.089996,1670400,221.003052
"750",228.979996,229.949997,228.369995,229.910004,467700,221.794113
"751",230.259995,232.199997,229.990005,231.210007,1704000,223.048233
"752",231.809998,232.210007,230.470001,230.660004,1343900,222.517624
"753",231.679993,231.679993,229.5,229.800003,1494500,221.688004
"754",229.710007,229.970001,228.669998,229.929993,1447200,221.813385
"755",231,234.639999,230.160004,234.320007,3736300,226.048431
"756",231.600006,232.610001,230.300003,231.580002,2274500,223.405167
"757",229.929993,234.020004,229.490005,233.949997,3329300,225.691498
"758",235,237.770004,234.759995,235.490005,5255200,227.177155
"759",235.679993,239.75,235.479996,237.759995,3564700,229.36702
"760",241.339996,243.399994,239.820007,242.600006,3980700,234.036163
"761",242.75,243.389999,241.389999,242.110001,2248100,233.563446
"762",244.440002,246.110001,243,245.210007,3359200,236.554031
"763",245.320007,248.520004,244.600006,245.660004,4302800,236.988144
"764",242,249.5,239.160004,245.210007,5411200,236.554031
"765",247.009995,249.820007,246.229996,249.720001,3968400,240.9048
"766",250.229996,250.460007,248,249.460007,3108400,240.653992
"767",247.210007,248.850006,245.600006,245.699997,2492400,237.026703
"768",246.610001,248.520004,246.339996,247.050003,2030900,238.329071
"769",244.5,247,242.880005,245.580002,2806800,236.91098
"770",245.070007,245.710007,240.600006,241.919998,2877400,233.380142
"771",236.369995,238.990005,235.009995,238.139999,2506200,229.733582
"772",239.490005,243.580002,238.050003,242.580002,3123000,234.016846
"773",244.520004,246.5,239.570007,240.119995,3711600,231.643677
"774",237.690002,244.339996,236.729996,244.130005,3261700,235.512131
"775",241.990005,242.889999,236.880005,237.75,3482800,229.357361
"776",238.360001,242.389999,238.050003,239.009995,2733000,230.572861
"777",242.880005,243.740005,241.550003,241.940002,3052500,233.399445
"778",244.990005,245.130005,243,244.300003,3126600,235.676147
"779",245.350006,245.770004,241.179993,241.820007,2225600,233.283707
"780",239.75,240.520004,236.550003,238,3006500,229.598541
"781",237.399994,237.869995,235.460007,237.360001,2591300,228.981125
"782",239,239.550003,236.220001,236.460007,2238800,228.112885
"783",238.009995,241.179993,237.720001,238.649994,2119200,230.225571
"784",237.850006,238.970001,236.570007,238.350006,1461300,229.936188
"785",237.940002,239.009995,236.229996,237.080002,1718700,228.711014
"786",236.550003,237.070007,231.199997,233.210007,2736500,224.977615
"787",235,237.800003,233.279999,237.330002,2207100,228.952194
"788",236.410004,236.899994,231.25,232.729996,3183700,224.514557
"789",230.910004,231.800003,228.369995,230.619995,3081600,222.479065
"790",223.229996,226.690002,222.539993,224.539993,4139400,216.613693
"791",224.779999,225.869995,215.889999,217.610001,5343100,209.928299
"792",218.699997,220,214.759995,215.779999,4171100,208.162903
"793",210.490005,213.479996,205.369995,205.690002,5848200,198.429092
"794",199.089996,202.25,194.850006,200.770004,6727100,194.866989
"795",201.410004,209.619995,197.630005,209.470001,5285500,203.311203
"796",209,211.789993,202.119995,203.429993,5677200,197.448776
"797",205.839996,208.919998,202.699997,208.740005,3520400,202.602661
"798",201.330002,203.470001,196.949997,198.789993,4151500,192.94519
"799",190.679993,196.300003,189.279999,192.850006,5071900,187.179855
"800",173.580002,179.25,170.160004,172.809998,6443000,167.729065
"801",181.619995,185.399994,173.289993,184.350006,6803900,178.929794
"802",178.479996,180.770004,170.970001,171.889999,5314000,166.83609
"803",160,166.75,150,150.679993,8357700,146.249725
"804",162.820007,177.559998,152.350006,177.169998,6368400,171.960876
"805",150.229996,169.539993,150,154.660004,6888000,150.112717
"806",157,166.740005,150,158.669998,6876300,154.004791
"807",150,155.970001,135.410004,140.020004,9543200,135.903152
"808",137.380005,152.490005,130.850006,149.490005,6548200,145.094727
"809",148.990005,149.190002,138.289993,138.410004,7561300,134.3405
"810",136.029999,141.940002,133.259995,134.970001,5472600,131.001633
"811",144.320007,153.899994,143.630005,153.600006,6647400,149.083862
"812",154.600006,162.210007,145.320007,155.130005,8587800,150.568893
"813",156.369995,167.660004,154.309998,165.789993,6762200,160.915466
"814",159.080002,163.729996,157,158.339996,4186700,153.684494
"815",158.520004,160.429993,153.179993,159.619995,4152800,154.926865
"816",158.130005,161.100006,153.720001,154.589996,3588200,150.044754
"817",146.100006,149.570007,145,145.289993,4689100,141.018204
"818",143.020004,150.449997,141.669998,149.929993,4446900,145.521774
"819",149.199997,150.919998,145.229996,146.929993,2801600,142.609985
"820",155.470001,158.929993,153.770004,158.229996,4689400,153.577744
"821",166,169.139999,162.449997,166.020004,4953500,161.138702
"822",168.550003,178.100006,168.550003,176.960007,5194800,171.75705
"823",180.580002,187.330002,179.770004,184.259995,6445800,178.842422
"824",183.850006,184.970001,179.130005,179.179993,4774300,173.911758
"825",182.350006,183.380005,174.539993,178.229996,4149600,172.9897
"826",170.630005,181.679993,169.149994,178.520004,6042700,173.271179
"827",177.220001,178.440002,172.389999,177.039993,4662200,171.834702
"828",183.490005,185.279999,178.289993,183.490005,5426700,178.095047
"829",179.699997,186.320007,178.020004,180.399994,4674800,175.095901
"830",175.440002,179.199997,173.660004,173.809998,3819000,168.699661
"831",177.5,178.179993,174.470001,175.979996,2314500,170.805862
"832",177,179.070007,174.449997,175.050003,2013300,169.903214
"833",177,177.949997,173.490005,177,2024400,171.795883
"834",179.100006,184.25,178.720001,183.539993,2743100,178.143555
"835",189.160004,190.419998,184.869995,187.009995,3344700,181.511551
"836",192.610001,193.720001,189.570007,190.029999,3086300,184.442749
