"","HSY.Open","HSY.High","HSY.Low","HSY.Close","HSY.Volume","HSY.Adjusted"
"454",105.480003,106.790001,105.309998,106.580002,1303800,99.832787
"455",106.610001,107.029999,105.419998,105.779999,941700,99.08345
"456",105.32,108,105.32,107.709999,1437300,100.891251
"457",107.900002,109.519997,107.57,108.169998,1799200,101.322136
"458",101.589996,103.93,99.150002,102.839996,2429000,96.329544
"459",102.279999,103.720001,101.419998,102.519997,1728300,96.029823
"460",103.410004,107.419998,103.410004,106,2069100,99.289513
"461",106,108.089996,105.769997,108.040001,1775600,101.200363
"462",106.959999,108.699997,105.419998,107.150002,1582500,100.366707
"463",107.239998,107.959999,106.669998,107.339996,956700,100.54467
"464",107.25,107.260002,105.07,105.839996,1166000,99.139641
"465",106.220001,107.779999,106,106.970001,1206700,100.198097
"466",107.029999,107.900002,106.760002,107.690002,884800,100.872536
"467",108.07,108.589996,106.629997,108.050003,1904900,101.209732
"468",107.480003,107.989998,106.360001,107.07,1883300,100.291771
"469",107.410004,108.709999,106.870003,108.580002,1679400,101.706177
"470",108.330002,109.800003,108.080002,108.669998,1136700,101.790474
"471",108.550003,109.400002,107.629997,109.139999,1217500,102.230728
"472",109.25,109.25,107.580002,107.949997,995700,101.116051
"473",107.620003,108.82,106.779999,108.410004,1400600,101.546951
"474",108.440002,110.089996,108.440002,109.150002,1606900,102.240097
"475",108.989998,109.690002,107.830002,108.349998,1119100,101.490723
"476",107.860001,109.309998,106.419998,106.480003,1521800,100.408195
"477",106.300003,107.339996,105.599998,106.160004,1319100,100.106445
"478",106.220001,106.809998,106.040001,106.209999,780200,100.153587
"479",106.379997,106.690002,105.129997,106,1059800,99.955574
"480",106.050003,107.059998,105.459999,106.610001,1452500,100.530777
"481",105.75,107.139999,105.75,106.650002,1207300,100.56852
"482",106.459999,107.760002,106.449997,107.449997,770300,101.322884
"483",107.839996,108.489998,107.599998,108.300003,2120900,102.124413
"484",108.519997,109.32,107.559998,108.93,2094900,102.718491
"485",109.209999,110.300003,107.830002,108.099998,2184900,101.935814
"486",108,108.169998,105.099998,108.139999,1307900,101.973534
"487",107.93,108.440002,106.440002,107.139999,1101800,101.030556
"488",107.589996,107.589996,105.25,107.129997,966200,101.021141
"489",107.660004,108.620003,107.279999,107.910004,1251300,101.75666
"490",108.330002,109.459999,108.010002,109.029999,1047800,102.812782
"491",108.910004,110.150002,108.470001,110.010002,1233400,103.736908
"492",109.650002,110,107.610001,107.870003,992500,101.718941
"493",107.790001,108.290001,104.519997,105.169998,988300,99.17289
"494",105.389999,105.660004,103.699997,104.360001,1202600,98.409081
"495",107.419998,108.800003,106.330002,107.330002,2414700,101.20974
"496",106.68,107.889999,105.260002,106.43,1523000,100.361038
"497",106.230003,109.32,105.910004,105.910004,1949000,99.870712
"498",105.900002,105.900002,103.059998,103.370003,572900,97.475555
"499",103.510002,105.769997,102.110001,105.629997,838000,99.606667
"500",105.360001,106.139999,103.099998,106.129997,1007200,100.078148
"501",106.370003,107.900002,105.870003,106.300003,1036800,100.238457
"502",106.480003,107.209999,105.82,107.18,835500,101.068283
"503",106.18,106.559998,104.769997,105.440002,1037700,99.427498
"504",105.230003,107.349998,104.910004,106.239998,1236700,100.181885
"505",106.309998,107.410004,105.519997,106.080002,1642000,100.031006
"506",105.730003,106.269997,104.93,105.410004,1733200,99.399223
"507",105.900002,106.68,104.910004,106.470001,1589700,100.398758
"508",106.400002,106.959999,105.389999,105.690002,1039100,99.663246
"509",105.839996,106.93,105.620003,106.800003,1050300,100.709946
"510",106.75,107.029999,105.18,106.589996,1141300,100.511925
"511",106.419998,106.690002,105.760002,106.029999,1145000,99.983849
"512",105.93,107.830002,105.93,107.730003,805400,101.586914
"513",107.529999,107.870003,106.300003,106.699997,753700,100.615631
"514",106.709999,107.879997,106.709999,107.779999,996300,101.634064
"515",108.050003,108.550003,107.300003,108.139999,938800,101.973534
"516",108.190002,108.800003,107.18,108.309998,983900,102.13385
"517",108.440002,108.910004,107.949997,108.559998,849300,102.369583
"518",107,107.150002,104.940002,105.370003,1239900,99.361496
"519",105.730003,106.18,104.050003,104.300003,1661700,98.352516
"520",104.349998,105.150002,103.900002,104.949997,1171800,98.965439
"521",104.830002,105.800003,104.330002,105.010002,913600,99.022018
"522",105.209999,106.779999,105.110001,105.580002,1424800,99.559517
"523",103.300003,106.540001,100.800003,106.099998,3209100,100.049873
"524",106.050003,106.449997,104.32,104.779999,1522900,98.805153
"525",104.75,105.760002,104.190002,105.730003,1169000,99.700966
"526",105.580002,106.900002,105.169998,106.099998,1485400,100.049873
"527",106.07,106.610001,105.75,106.139999,885100,100.087585
"528",105.150002,106.970001,104.360001,106.959999,1072500,100.86084
"529",106.809998,108.510002,106.459999,108.419998,1420700,102.237587
"530",108.720001,109.519997,108.230003,108.629997,1227200,102.4356
"531",108.669998,109.970001,108.339996,109.699997,1007700,103.444588
"532",109.82,109.949997,108.559998,109.139999,1618000,102.916519
"533",108.57,108.989998,107.82,108.199997,936900,102.030106
"534",108.839996,109.919998,108.760002,109.349998,2175300,103.11454
"535",109.029999,109.989998,108.470001,109.690002,1122200,103.435158
"536",109.589996,110.879997,109.209999,110.68,1485400,104.368706
"537",109.889999,111.519997,109.410004,111.199997,1179600,105.547569
"538",109.709999,110.739998,109.080002,110.220001,1132500,104.617393
"539",110.32,110.550003,109.059998,109.470001,943700,103.90551
"540",109.769997,110.470001,109.589996,109.739998,1019900,104.161781
"541",109.349998,109.790001,108.900002,109.580002,1113600,104.009926
"542",109.800003,110.769997,109.639999,110.68,1195100,105.054001
"543",111.120003,112.260002,110.779999,112.230003,1218900,106.525223
"544",112.239998,112.449997,109.779999,110.639999,1131300,105.016022
"545",110.639999,111.970001,110.220001,111.75,963000,106.069611
"546",111.959999,112.290001,111.139999,111.68,1052300,106.003174
"547",111.639999,112.230003,111.300003,111.93,765700,106.240463
"548",111.980003,112.080002,110.309998,111.239998,1010200,105.585533
"549",110.919998,111.440002,110.379997,111.389999,748300,105.727913
"550",111.540001,111.800003,110.290001,110.360001,911300,104.750259
"551",110.400002,110.959999,110.199997,110.779999,733300,105.148918
"552",110.849998,110.900002,110.129997,110.379997,919700,104.769249
"553",110.610001,111.339996,110.370003,110.790001,1333400,105.158409
"554",110.739998,110.919998,109.790001,110.519997,1145200,104.90213
"555",110.400002,110.760002,109.019997,109.330002,1356600,103.772614
"556",109.519997,110.330002,108.949997,109.800003,1181900,104.218735
"557",109.949997,111.610001,109.790001,111.5,1113500,105.832329
"558",111.599998,112.940002,111.550003,112,1387800,106.306908
"559",111.529999,112.690002,111.519997,112.419998,758800,106.705559
"560",112.769997,113.400002,112.529999,113.25,860200,107.493362
"561",113.260002,114.230003,112.449997,113.220001,781500,107.464897
"562",113.5,114.440002,113.400002,114.330002,892200,108.518471
"563",114.620003,114.940002,113.93,114.830002,1077800,108.99305
"564",114.769997,115,113.239998,113.839996,705100,108.053352
"565",113.970001,114.830002,113.050003,114.75,1012800,108.917122
"566",114.75,115.379997,113.940002,114.860001,1122800,109.02153
"567",115.019997,115.400002,114.730003,114.910004,827200,109.068985
"568",115.220001,116.07,115.029999,115.870003,829600,109.980186
"569",115.839996,116.309998,115.489998,116.269997,611000,110.359848
"570",116,116.730003,115.480003,116.019997,754000,110.122566
"571",116.099998,116.43,115.75,116.309998,589800,110.39782
"572",116.300003,116.489998,115.230003,115.919998,1049300,110.027649
"573",115.809998,116.349998,115.389999,116.110001,810400,110.207993
"574",116.25,116.800003,116.010002,116.739998,428500,110.805962
"575",116.739998,117.220001,116.309998,116.830002,798800,110.891388
"576",117.089996,117.089996,115.470001,116.75,956700,110.815468
"577",117.059998,117.349998,116.379997,116.959999,859300,111.014786
"578",116.800003,117.580002,116.57,117.040001,673300,111.090721
"579",117.040001,117.739998,116.370003,116.860001,1026000,110.919868
"580",116.769997,117.860001,116.68,117.07,1452900,111.119186
"581",120.120003,124.629997,120,122.440002,2966300,116.216232
"582",122.5,126.120003,122.5,125.169998,1948100,118.807457
"583",124.529999,124.660004,123.339996,124.309998,1688800,117.99118
"584",124.5,125.300003,123.419998,124.849998,1518700,118.503716
"585",125,125.290001,122.910004,122.919998,1443300,116.671822
"586",122.900002,125.5,121.629997,122.540001,1591200,116.31115
"587",122.610001,122.989998,121.230003,121.830002,1128200,115.637238
"588",121.339996,123.75,121.07,123.639999,1421900,117.355225
"589",123.82,124.309998,122.519997,124.309998,1727700,117.99118
"590",124.139999,125.5,123.690002,124.860001,1426600,118.513222
"591",124.830002,125.620003,123.730003,125.5,1270800,119.120689
"592",125.480003,126.980003,124.910004,126.879997,1267900,120.430534
"593",126.190002,127.379997,126.010002,127.07,1778300,120.610878
"594",126.870003,127.5,126.5,127.059998,1667500,120.601395
"595",127.25,127.980003,127.010002,127.739998,1305000,121.246819
"596",127.690002,128.639999,127.230003,128.490005,2067800,121.95871
"597",127.989998,129.669998,127.970001,128.899994,1818900,122.347855
"598",128.899994,129.470001,128.770004,129.300003,945400,122.727509
"599",129.880005,130.610001,129.25,130.309998,1732800,123.686188
"600",130.5,131.789993,130.130005,131.440002,1360900,124.758736
"601",130.110001,131.479996,129.949997,130.220001,1606000,124.283432
"602",130.139999,130.860001,129.639999,130.190002,963800,124.254829
"603",130.580002,130.910004,128.300003,128.300003,2919400,122.450981
"604",127.959999,129.100006,127.730003,128.880005,1726200,123.004547
"605",129.559998,130.889999,128.919998,130.809998,982300,124.846542
"606",129.970001,132,129.139999,131.960007,1331500,125.944145
"607",131.929993,132.940002,131.169998,132.330002,1251200,126.297264
"608",132.460007,133.570007,132.199997,133.130005,1079700,127.060791
"609",133.690002,136.330002,133.300003,136.009995,1730300,129.809494
"610",136.330002,137.509995,135.330002,137.240005,1414100,130.983429
"611",137.649994,139.339996,137.610001,138.009995,1339300,131.718307
"612",138.009995,138.330002,136.190002,136.740005,1216400,130.50621
"613",136.740005,137.350006,136.029999,136.820007,1123000,130.58255
"614",137.240005,138.270004,137.240005,138.220001,754300,131.918762
"615",138.550003,139.139999,137.279999,137.630005,1191900,131.355652
"616",137.949997,138.929993,137.539993,138.320007,1129000,132.014191
"617",138.5,138.600006,136.419998,137.699997,1148700,131.422424
"618",138.190002,138.490005,137.119995,138.25,1311200,131.947342
"619",138.100006,138.309998,137.220001,137.899994,1678200,131.613327
"620",137.089996,137.860001,135.139999,137.639999,1618900,131.365204
"621",137.649994,138.229996,137.070007,137.130005,2156700,130.878448
"622",137.669998,138.5,137.199997,137.449997,1626000,131.183838
"623",137.660004,138,136.220001,137.199997,1129400,130.945236
"624",136.410004,136.639999,134.149994,134.149994,1828700,128.034271
"625",133.850006,134.949997,133.5,134.880005,1078200,128.731018
"626",134.830002,135.080002,133.580002,134.029999,1901400,127.919762
"627",134.690002,134.910004,133.509995,134.25,1023100,128.129715
"628",134.470001,136.419998,134.410004,136.089996,1121400,129.885849
"629",136.380005,138.539993,136.380005,138,766200,131.70874
"630",137.889999,138.259995,136.610001,138.259995,855000,131.956909
"631",138.059998,139.080002,138.059998,138.589996,1069900,132.271881
"632",138.759995,139.039993,138.25,138.619995,820500,132.300507
"633",138.570007,139.240005,138.279999,138.570007,725000,132.252808
"634",138.509995,138.509995,136.550003,137.089996,1074800,130.84024
"635",137.660004,137.710007,136.580002,137.169998,655800,130.91658
"636",137.789993,139.039993,137.320007,138.369995,1070900,132.06189
"637",138.979996,140.539993,138.410004,140.429993,1393800,134.027985
"638",142.940002,145.800003,142.300003,145.710007,2333200,139.067276
"639",146.029999,147.589996,144.869995,147.5,1745900,140.775665
"640",147.110001,147.300003,145.179993,145.179993,1124000,138.561432
"641",145.630005,147.429993,145.630005,147.059998,1106000,140.355743
"642",147.410004,147.889999,146.399994,147.289993,1630900,140.575256
"643",146.619995,147.160004,145.050003,146.759995,1940700,140.069397
"644",142,149.899994,139.259995,149.720001,2111400,142.89447
"645",150.949997,153.5,148.600006,152.979996,1465000,146.005844
"646",152.889999,153.139999,151.100006,152.210007,1249400,145.270966
"647",151.919998,153.899994,151.380005,152.259995,1018400,145.31868
"648",152.089996,152.850006,150.229996,151.740005,1037800,144.822357
"649",152.399994,153.339996,151.570007,151.690002,1224200,144.774643
"650",152.119995,153.910004,151.570007,152.110001,1213400,145.175522
"651",151.589996,152.429993,148.699997,149.119995,1588600,142.321838
"652",149.119995,150.720001,148.720001,150.369995,1301600,143.514832
"653",150.619995,153.050003,148.570007,152.610001,1290100,145.652725
"654",152.509995,154.600006,151.869995,154.570007,921100,147.523376
"655",154.830002,156.600006,154.720001,155.479996,1205600,148.391876
"656",155.559998,156.520004,155,155.889999,608300,148.783188
"657",155.600006,156.690002,155.130005,155.360001,959100,148.277359
"658",155.050003,155.190002,152.050003,152.419998,1070400,145.471359
"659",153.119995,156.029999,152.649994,155.5,1062800,148.410965
"660",155.850006,156.419998,154.75,155.440002,946000,148.353714
"661",155.630005,158.399994,155.380005,157.770004,917000,150.577484
"662",157.899994,158.199997,156.229996,156.479996,881300,149.346283
"663",156.899994,158.789993,156.639999,158.75,912700,151.512802
"664",157.910004,158.740005,156.740005,158.380005,1105200,151.899338
"665",158.899994,159.259995,156.449997,157.029999,782000,150.604538
"666",157.529999,159.240005,156.649994,159.050003,939800,152.541901
"667",158.649994,159.839996,158.199997,159.380005,1211900,152.858398
"668",159.639999,161.410004,158.669998,160.479996,1289400,153.913391
"669",160.740005,160.809998,157.509995,157.990005,1044100,151.525269
"670",158.699997,159.779999,157.699997,158.479996,1026400,151.995209
"671",158.479996,159.949997,157.240005,159.929993,915100,153.38588
"672",160.080002,161.580002,159.619995,161.399994,1047000,154.795746
"673",161.949997,162.199997,159.949997,160.300003,1154900,153.740723
"674",160.220001,160.789993,158.740005,158.979996,1223300,152.474762
"675",158.509995,158.550003,156.119995,156.149994,1360200,149.760529
"676",155.130005,155.130005,150.009995,152.539993,2358900,146.298294
"677",152.539993,154.270004,150.5,151.149994,1819400,144.965149
"678",149.779999,152.660004,149.199997,151.259995,1697300,145.070679
"679",150.360001,151.789993,148.020004,148.570007,1830700,142.490707
"680",147.550003,149.899994,147,148.039993,1287800,141.982407
"681",149.070007,153.949997,149.070007,152.690002,1657600,146.442154
"682",153.899994,154,151.5,153.050003,861300,146.787415
"683",153.130005,153.889999,152.660004,153.449997,793800,147.171051
"684",153.850006,154.589996,152.970001,153.940002,3212400,147.641006
"685",154.330002,155.399994,153.309998,153.309998,740400,147.036758
"686",154.25,156.619995,154.020004,155.660004,1155200,149.290619
"687",155.300003,156.479996,152.899994,153.369995,976700,147.09433
"688",154.389999,154.919998,153.550003,154.279999,965600,147.967102
"689",154.600006,154.979996,152.630005,153.779999,526100,147.487549
"690",153.800003,155.539993,153.580002,154.990005,835400,148.64801
"691",154.789993,155.449997,153.429993,154.889999,657500,148.552109
"692",154.740005,155.699997,153.130005,153.550003,772600,147.266953
"693",153.779999,156.089996,153.779999,155.479996,1135000,149.117996
"694",156.380005,157.529999,155.369995,157.509995,954300,151.064896
"695",156.949997,158.449997,156.559998,157.699997,769000,151.247147
"696",157.759995,158.410004,155.899994,156.279999,798200,149.885254
"697",156.470001,156.970001,155.199997,156.470001,826500,150.06749
"698",155.850006,157.490005,154.979996,156.300003,608800,149.904404
"699",156.979996,157,154.070007,155.309998,932500,148.954941
"700",156.070007,157.169998,155.059998,155.380005,784500,149.022049
"701",155.75,156.240005,152.070007,152.539993,1215800,146.298294
"702",152.039993,152.699997,151.279999,151.529999,818700,145.329605
"703",151.460007,153.389999,151.460007,152.729996,596000,146.480499
"704",152.520004,153.850006,151.929993,153.070007,715700,146.80661
"705",152.860001,153.919998,152.529999,153.580002,691700,147.295715
"706",153.279999,153.729996,149.600006,149.75,956000,143.622452
"707",149.589996,150.820007,148.789993,149.710007,1400400,143.584061
"708",145.600006,147.830002,143.039993,146.369995,1855400,140.380768
"709",146.369995,146.910004,142.169998,143.309998,1390200,137.445953
"710",144.100006,144.440002,140.490005,141.149994,1408300,135.374329
"711",141.289993,144.029999,141.279999,143.649994,1469500,137.772034
"712",144.119995,146.509995,143.559998,145.970001,1127900,139.997101
"713",146.380005,147.479996,145.440002,146.869995,1037900,140.860291
"714",147.259995,147.800003,142.520004,143.070007,1110300,137.215775
"715",143.050003,143.490005,139.830002,140.529999,1112100,134.779724
"716",140.210007,140.679993,139.100006,140.289993,1079300,134.549515
"717",141.350006,143.100006,140.660004,140.820007,1022500,135.057846
"718",140.789993,141.449997,139.660004,141.320007,808900,135.537354
"719",141.910004,142.410004,140.270004,140.970001,468800,135.201721
"720",141.149994,141.75,140.100006,141.729996,512200,135.930588
"721",141.910004,143.25,141.139999,142.850006,710700,137.004807
"722",143.869995,146.160004,143.440002,145.779999,1402800,139.81488
"723",146.190002,147.229996,145.649994,146.309998,844800,140.323181
"724",146.050003,146.089996,144.119995,145.75,877700,139.786118
"725",145.399994,147.509995,145,146.690002,740800,140.687653
"726",146.949997,147.869995,146.130005,147.559998,754400,141.522049
"727",148.570007,149.919998,148.070007,149.119995,1164900,143.018204
"728",148.25,148.639999,146.240005,146.550003,719600,141.285782
"729",146.779999,147.240005,146,146.839996,589000,141.565353
"730",147,147.449997,145.800003,146.080002,1299300,140.832657
"731",146.559998,149.679993,146.050003,149.589996,1899700,144.216568
"732",149.539993,149.619995,148.339996,148.559998,823600,143.223587
"733",148.809998,149.309998,147.5,148.160004,423400,142.837936
"734",147.669998,149.089996,146.779999,148.960007,677300,143.609192
"735",149.119995,150.380005,147.720001,148.800003,829900,143.454941
"736",148.539993,150.179993,148.270004,150.160004,802300,144.766083
"737",150.130005,150.75,149.210007,149.970001,570300,144.582932
"738",150.179993,150.649994,149.229996,149.25,600200,143.888809
"739",149.839996,150.199997,148.839996,149.539993,918700,144.168365
"740",149.619995,150.089996,149.039993,149.399994,539700,144.033386
"741",149.149994,150.389999,148.809998,149.770004,615000,144.390106
"742",149.110001,149.350006,146.600006,146.820007,713500,141.546082
"743",145.880005,147.580002,144.720001,147.149994,586300,141.864212
"744",147.369995,148.139999,146.5,146.779999,916600,141.507507
"745",147.119995,147.740005,144.539993,144.710007,1489300,139.511856
"746",145.289993,146.710007,144.75,145.820007,984000,140.582016
"747",146.550003,147.970001,145.929993,146.669998,925100,141.401459
"748",147.300003,147.570007,146.029999,147.440002,1269300,142.143814
"749",147.860001,147.929993,146.190002,146.309998,481800,141.054382
"750",146.259995,146.710007,145.839996,146.089996,250800,140.8423
"751",145.910004,146.830002,145.610001,146.289993,400800,141.03511
"752",146.649994,147.830002,146.529999,147.619995,420700,142.317307
"753",147.210007,147.259995,146.059998,146.820007,446400,141.546082
"754",146.759995,147,145.580002,146.979996,594800,141.700333
"755",147.229996,147.809998,143.539993,143.960007,821500,138.788834
"756",143.970001,145.889999,143.759995,145.259995,770900,140.042099
"757",145.270004,145.279999,143.649994,144.570007,1032900,139.376907
"758",144.199997,145.520004,143.979996,144.850006,858800,139.646851
"759",145.479996,146.929993,144.860001,146.039993,865200,140.794083
"760",146.059998,147.199997,145.160004,146.570007,919100,141.305054
"761",146.830002,148.410004,146.100006,148.130005,724100,142.809006
"762",148.339996,150.009995,148.199997,149.690002,734900,144.313004
"763",149.839996,150.350006,148.089996,148.830002,734700,143.483887
"764",148.779999,149.970001,148.339996,148.509995,852800,143.175369
"765",148.350006,149.479996,147.169998,148.970001,1016500,143.618851
"766",149.300003,151.229996,149.300003,150.850006,879400,145.43132
"767",151.089996,152.889999,150.770004,152.830002,869800,147.340179
"768",153.199997,153.610001,152.149994,152.440002,486600,146.964203
"769",152.300003,154.419998,152.039993,153.830002,603100,148.304276
"770",154.059998,154.830002,153.139999,154.679993,592600,149.123734
"771",154.119995,155.220001,152.740005,152.850006,1130600,147.359467
"772",152.440002,153.199997,151.339996,152.190002,821700,146.72319
"773",152.279999,152.679993,150.949997,151.149994,795800,145.720535
"774",151.389999,158.190002,151.160004,158.139999,1386000,152.459442
"775",157.5,159.830002,155.149994,155.169998,1341600,149.59613
"776",155.770004,156.539993,154.149994,154.649994,812900,149.094788
"777",154.729996,155.369995,152.119995,152.440002,842700,146.964203
"778",152.179993,153.600006,151.690002,152.880005,802200,147.388397
"779",152.330002,154.809998,152.119995,154.339996,676800,148.795929
"780",154.740005,156.240005,154.300003,156.050003,717300,150.444519
"781",156.410004,158.279999,156.410004,156.990005,733600,151.350754
"782",156.860001,158.240005,156.589996,157.649994,680600,151.987045
"783",157.380005,158.350006,156.649994,157.860001,673000,152.189529
"784",157.660004,159.479996,157.369995,159.330002,774100,153.60672
"785",159,160.589996,158.820007,160.339996,687400,154.580399
"786",159.919998,160.919998,159.559998,160.059998,1061600,154.310471
"787",160.210007,161.830002,159.809998,160.490005,806800,154.725052
"788",158.800003,160.360001,158.399994,160.110001,716700,155.105728
"789",159.800003,160.960007,158.350006,160.320007,1028200,155.309174
"790",159.389999,160.929993,158.179993,158.940002,1083600,153.972305
"791",159.059998,160.479996,156.889999,157.320007,1466600,152.402939
"792",157.320007,161.75,157.300003,158.380005,1144100,153.42981
"793",157.830002,159.860001,151.860001,151.960007,1580700,147.21048
"794",149.100006,149.820007,141.009995,143.990005,2127600,139.489594
"795",144.320007,152.589996,144.320007,152.360001,1280500,147.597961
"796",153.110001,156.570007,151.570007,153.490005,1342200,148.692642
"797",155.990005,161.039993,154.970001,160.949997,1002300,155.919479
"798",158.830002,160.360001,157.029999,159,974100,154.030441
"799",154.779999,157.419998,152.970001,156.289993,1118400,151.405151
"800",150.149994,154.160004,148,151,1221600,146.280487
"801",152.970001,154.949997,148,154.550003,1900300,149.719528
"802",150.130005,151.820007,146.820007,148.770004,1076700,144.120193
"803",137.990005,142.690002,132.839996,132.869995,2478500,128.717148
"804",140.089996,140.110001,131.389999,139.839996,1905000,135.469284
"805",128.460007,136.580002,115.209999,125.93,1974600,121.994034
"806",128.440002,144.589996,127.809998,139.100006,2678800,134.752426
"807",132.210007,136.960007,111.580002,116.110001,3028600,112.480972
"808",116.07,127.75,115.010002,121.790001,1806400,117.983429
"809",120.139999,126.290001,116.580002,117.730003,1763100,114.050339
"810",117.75,122.459999,109.879997,111.43,1917300,107.947243
"811",114.650002,123.209999,114.220001,121.919998,1522800,118.109375
"812",123.480003,130.789993,121.370003,126.139999,2003600,122.197487
"813",126.120003,133.080002,126.120003,132.449997,1440400,128.310257
"814",129.039993,135.509995,128.809998,130.839996,1521400,126.750587
"815",133.289993,138.619995,133.289993,137.779999,1348200,133.473663
"816",136.850006,138.050003,132.059998,132.5,2162800,128.358704
"817",128.389999,133.649994,127.75,131.660004,1412300,127.544968
"818",129.820007,136.490005,129.789993,135.729996,2134800,131.487732
"819",134.880005,140.470001,134.880005,139.770004,1468800,135.401459
"820",143.550003,144,138.059998,141.860001,1294800,137.426163
"821",142.149994,144.619995,140.029999,141.110001,1368000,136.699585
"822",141.619995,144.039993,140.539993,142.710007,779600,138.249588
"823",142.770004,147.350006,142.729996,143.910004,952300,139.412079
"824",143.199997,144.419998,141.130005,142.649994,1683900,138.191437
"825",143.850006,147.460007,141.759995,146.130005,1152100,141.562698
"826",146.119995,146.75,141.779999,142.600006,1715600,138.143036
"827",144.020004,146.669998,142.669998,145.449997,1443100,140.903946
"828",147.399994,147.770004,143.960007,146.460007,1164300,141.88237
"829",143.25,147.300003,143.059998,144.580002,1048700,140.061142
"830",146.240005,146.240005,140.75,141.619995,1235900,137.193649
"831",142.589996,145.479996,142.5,143.279999,1292700,138.801773
"832",140,142.009995,135.869995,136.910004,2165200,132.630859
"833",136.029999,136.600006,133.389999,135.740005,1416000,131.497452
"834",136.550003,137.679993,135.100006,135.110001,1318600,130.887131
"835",135.110001,136.119995,133.809998,134.25,1167200,130.054001
"836",134.570007,134.910004,132.080002,134.410004,1909900,130.209
"837",134.600006,134.889999,132,132.429993,1216100,128.290878
"838",131.440002,133.75,130.369995,132.539993,1153400,128.39743
"839",131.889999,132,129.910004,131.25,1109500,127.147774
"840",131.589996,132.899994,129.759995,131.360001,1135600,127.254318
"841",132.039993,132.979996,131.229996,131.729996,858200,127.612755
"842",133.119995,133.309998,130.389999,130.529999,979200,126.450279
"843",132.25,133.759995,131.809998,133.190002,831300,129.02713
"844",133.130005,135.190002,132.919998,132.949997,1087200,128.794632
"845",133.860001,134.690002,132.410004,132.470001,663400,128.329636
"846",132.369995,133.630005,130.770004,131.869995,803300,127.748367
"847",131.830002,132.619995,129.490005,131.029999,1151100,126.934631
"848",130.899994,133.470001,130.050003,130.380005,2602800,126.304962
"849",131.910004,132.850006,128.809998,132.270004,1789400,128.13588
"850",131.509995,132.25,129.520004,130.910004,1170600,126.818405
"851",131.820007,132.330002,130.720001,131.220001,1137600,127.118713
"852",130.199997,130.460007,127.150002,128.029999,2597300,124.763374
"853",128.460007,130.559998,127.599998,130.259995,9e+05,126.93647
"854",131.75,131.869995,127.830002,128.270004,1719600,124.997246
"855",128.339996,133.259995,127.040001,133.050003,1443900,129.655273
"856",134.899994,136.179993,133.580002,135.979996,1372700,132.510529
"857",135.559998,136.940002,133.860001,135.679993,2912000,132.21817
"858",135.869995,137.399994,134.820007,136.429993,746100,132.949051
"859",136.210007,137.199997,135.259995,137.179993,2057600,133.679886
"860",137.619995,137.949997,134.179993,134.220001,981000,130.795441
"861",133.820007,135.070007,132.470001,133.429993,1133400,130.025574
"862",134.050003,136.279999,133.289993,135.440002,1304500,131.984314
"863",134.660004,135.75,133.389999,135.669998,1987700,132.208435
"864",135.399994,135.399994,132.860001,133.339996,1276900,129.937881
"865",134.029999,135.710007,132.779999,135.320007,1352300,131.867355
"866",134.520004,135.309998,129.070007,129.089996,1189700,125.796326
"867",130.729996,131.350006,127.629997,129.110001,1085800,125.815826
"868",127.260002,130.199997,126,130.130005,1183100,126.809814
"869",132.539993,133.179993,130.589996,132.580002,789500,129.197266
"870",132.949997,133.460007,131.919998,132.279999,910400,128.904938
"871",131.639999,132.970001,131.369995,132.539993,595500,129.158279
"872",133.039993,133.649994,129.399994,129.449997,3316100,126.147133
"873",129.520004,131.440002,129.410004,130.559998,993100,127.228813
"874",132.190002,132.539993,130.009995,130.25,1072500,126.92672
"875",129.300003,129.940002,126.93,127.980003,969300,124.714638
"876",127.550003,128.820007,126.68,128.669998,1112300,125.387032
"877",128.75,129.470001,125.620003,125.849998,1539300,122.638992
"878",126.160004,128.259995,125.5,127.610001,797700,124.354088
"879",128.25,130.350006,127.889999,129.619995,2200300,126.312805
"880",129.770004,130.990005,129.490005,130.119995,1292300,126.800049
"881",131.050003,131.679993,129.199997,129.860001,1287400,126.546677
"882",131.520004,131.520004,128.570007,129.449997,986000,126.147133
"883",129,129.919998,128.580002,129.25,1097000,125.952248
"884",128.979996,129.5,127.169998,128.520004,1024400,125.240868
"885",128.089996,128.220001,126.059998,126.75,811000,123.516037
"886",126.349998,127.989998,125.889999,127.75,661400,124.490517
"887",128.369995,128.929993,127.580002,127.879997,1248700,124.617188
"888",127.57,131.949997,127.410004,131.800003,1856600,128.437195
"889",132.869995,133.529999,131.460007,132,1155600,128.63208
"890",132.479996,135.509995,132.149994,134.449997,1614800,131.019562
"891",134.380005,137.160004,133.910004,136.399994,2708300,132.919815
"892",136.240005,136.520004,134.679993,135.509995,1080100,132.052521
"893",135.710007,138.270004,135.669998,137.309998,1162500,133.806595
"894",137.110001,138.470001,136.199997,138.460007,1589500,134.927246
"895",143,146.550003,142.410004,146.330002,2281200,142.596451
"896",147.029999,147.610001,144.960007,145.679993,1162200,141.963013
"897",145.960007,146.729996,144.410004,146.289993,879600,142.557465
"898",146,146.830002,145.190002,145.729996,919400,142.011749
"899",145.679993,146.649994,145.270004,145.809998,863900,142.089722
"900",145.039993,145.679993,144.149994,145.289993,774000,141.582993
"901",144.970001,145.470001,143.410004,145.410004,1757100,141.699921
