"","ALLE.Open","ALLE.High","ALLE.Low","ALLE.Close","ALLE.Volume","ALLE.Adjusted"
"915",99.660004,100.169998,98.839996,99.339996,376300,97.920158
"916",99.349998,100.57,99.25,100.269997,584800,98.836868
"917",100.449997,102.989998,100.419998,102.900002,522300,101.429291
"918",103.32,103.639999,100.760002,102.080002,534700,100.62101
"919",102.059998,103.050003,101.410004,102.459999,471300,100.995583
"920",102.879997,103.900002,102.529999,103.239998,591500,101.764427
"921",103.330002,104.870003,102.169998,104,622800,102.513557
"922",103.769997,104.389999,103.260002,103.389999,866900,101.912277
"923",102.970001,103.010002,100.610001,102.099998,593700,100.640724
"924",102.349998,105.419998,102,104.800003,635100,103.302139
"925",104.940002,105.339996,99.849998,100.419998,591200,98.984734
"926",101.419998,102.050003,98.900002,99.669998,583200,98.245453
"927",98.949997,99.209999,97.379997,98,775600,96.599312
"928",98.940002,100.040001,98.529999,98.690002,584700,97.279457
"929",99,99.349998,96.620003,97.010002,537900,95.623474
"930",97.400002,98.879997,97.290001,97.970001,649200,96.569748
"931",99.160004,99.449997,97.870003,99.139999,590500,97.723022
"932",99.739998,101.169998,99.129997,100.919998,684400,99.799713
"933",101.489998,105.160004,101.169998,103.830002,885300,102.677414
"934",102.480003,105.43,101.879997,103.980003,1244000,102.82576
"935",104.050003,105.669998,102.809998,103.25,1464900,102.103851
"936",101.419998,101.480003,95.720001,97.769997,984900,96.684677
"937",97.660004,98.889999,96.300003,98.220001,845800,97.129684
"938",98.989998,99.199997,95.07,95.370003,781700,94.311333
"939",95,96.620003,94.010002,95.629997,716100,94.568436
"940",95.279999,98.07,94.629997,97.239998,637300,96.160568
"941",98.940002,100.720001,98.459999,99.209999,614500,98.108704
"942",99.019997,100.489998,98.580002,99.169998,482400,98.069138
"943",99.940002,101.720001,97.900002,98.910004,1442800,97.812027
"944",99.940002,101.68,98.169998,98.5,872400,97.406578
"945",96.529999,99.690002,96.32,98.82,1666000,97.72303
"946",99.889999,101.220001,99.540001,100.800003,970900,99.681053
"947",101.010002,102.760002,100.440002,100.860001,669600,99.740379
"948",101.720001,102.400002,100.720001,101.559998,684100,100.43261
"949",102.699997,103.769997,102.050003,103.690002,517500,102.538971
"950",104.669998,105.379997,103.910004,103.989998,484700,102.83564
"951",104.68,108.089996,104.68,107.760002,570200,106.563782
"952",106.720001,107.190002,104.790001,105.040001,700300,103.873978
"953",105,106.029999,103.919998,104.480003,473100,103.320198
"954",102.949997,104.839996,102.940002,104.82,357200,103.656418
"955",105.230003,106.269997,104.93,104.989998,386500,103.824532
"956",105.150002,105.839996,103.75,103.93,569500,102.776306
"957",105.080002,107.610001,104.690002,105.300003,576800,104.131096
"958",105.160004,107.110001,103.160004,103.900002,1155400,102.746635
"959",105,105.5,99.830002,101.970001,1536900,100.838058
"960",103.150002,104.010002,101.739998,102.879997,764500,101.737953
"961",101.610001,102.129997,99.900002,100.839996,715400,99.720596
"962",100.839996,100.970001,99,99.260002,683600,98.158142
"963",96.980003,98.970001,96.080002,96.360001,994100,95.290329
"964",95.779999,98.870003,95.669998,98.110001,776500,97.020912
"965",97.110001,98.57,95.800003,98.5,912200,97.406578
"966",99.889999,101.790001,99.599998,101.510002,901900,100.383171
"967",102.809998,104.660004,102.190002,104.080002,726100,102.924637
"968",104.269997,104.910004,101.239998,101.550003,814000,100.422722
"969",102.860001,104.720001,102.860001,104.129997,741000,102.974075
"970",104,104.75,102.470001,102.830002,749700,101.688515
"971",106.25,114.739998,105.449997,111.870003,1144200,110.628166
"972",112.580002,116.57,111.330002,115.150002,971000,113.871758
"973",118.339996,118.339996,111.389999,112.360001,980600,111.112717
"974",111.620003,111.620003,108.349998,110.150002,906000,108.927254
"975",111,114.93,111,114,611600,112.73452
"976",116.449997,118.379997,115.57,118.260002,548700,116.947227
"977",116.879997,117.129997,114.360001,115.459999,813300,114.178307
"978",115.879997,116.419998,114.510002,114.559998,691900,113.2883
"979",113.900002,114.660004,111.870003,114.129997,584100,112.863075
"980",113.949997,114.669998,111.949997,113,490100,111.745621
"981",113.82,114.769997,112.699997,114.160004,780100,112.892746
"982",115.93,117.709999,114.849998,116.790001,668500,115.493546
"983",116.699997,116.699997,113.760002,115.209999,547300,113.931091
"984",115.610001,116.989998,114.110001,114.279999,326500,113.011406
"985",113.800003,114.150002,112.599998,114.040001,956800,112.774071
"986",115.889999,116.550003,114.75,115,734500,113.723419
"987",114.379997,115.970001,112.540001,113.540001,553900,112.279625
"988",113.980003,115.349998,113.5,113.769997,575600,112.507072
"989",114.290001,116.029999,113.870003,114.540001,840300,113.268532
"990",114.720001,114.720001,111.839996,112.209999,654200,110.964394
"991",111.559998,113.57,110.07,113.120003,693300,111.864288
"992",113.870003,115.349998,111.139999,111.360001,1154200,110.123825
"993",110.519997,112.519997,108.970001,110.650002,674700,109.421707
"994",109.760002,110.489998,108.860001,109.580002,518700,108.363579
"995",110.160004,110.940002,108.82,109.690002,822500,108.472366
"996",109.989998,112.589996,109.620003,111.699997,562500,110.783234
"997",111.730003,112.169998,110.75,111.199997,674700,110.287338
"998",112.050003,112.889999,111.080002,112.82,1232900,111.894043
"999",113.620003,114.370003,112.589996,113.75,1351200,112.816414
"1000",111.75,113.620003,110.830002,112.790001,595000,111.864288
"1001",112.599998,113.959999,112.089996,112.389999,479900,111.467567
"1002",112.779999,113.440002,111.699997,112.760002,564900,111.834541
"1003",113.040001,113.220001,112.160004,113.029999,138800,112.102325
"1004",113.489998,115.449997,113.489998,114.519997,428500,113.580086
"1005",115.190002,115.190002,112.690002,113.540001,324000,112.608139
"1006",113.470001,115.25,113.43,114.940002,390300,113.996651
"1007",115.209999,116.650002,114.040001,116.379997,375900,115.42482
