"","CBOE.Open","CBOE.High","CBOE.Low","CBOE.Close","CBOE.Volume","CBOE.Adjusted"
"526",94.040001,95.209999,92.879997,95.099998,788900,95.099998
"527",95.209999,96.389999,94.099998,95.040001,765700,95.040001
"528",94.540001,95.07,93.050003,95,888300,95
"529",94.900002,97,92.199997,94.650002,1162200,94.650002
"530",95.050003,95.709999,94,94.120003,1030400,94.120003
"531",94.290001,95.870003,93.940002,94,710100,94
"532",94.040001,96.129997,93.849998,95,634600,95
"533",95.339996,95.480003,92.459999,92.639999,742600,92.639999
"534",93.860001,93.949997,92.400002,93.540001,727600,93.540001
"535",94.010002,95.540001,93.279999,94.160004,975600,94.160004
"536",93.739998,95.260002,93.25,95.150002,720400,95.150002
"537",95.32,96.300003,94.25,94.839996,1051200,94.839996
"538",94.68,96.669998,94.68,96.599998,1091000,96.599998
"539",99,99.43,95.389999,95.400002,1696000,95.400002
"540",95.82,96.010002,94.900002,94.900002,765400,94.900002
"541",94.389999,94.989998,93.68,94.150002,702900,94.150002
"542",93.699997,96.160004,93.699997,95.910004,1086300,95.910004
"543",96.150002,97.480003,95.440002,96.199997,784600,96.199997
"544",96.190002,97.599998,95.620003,97.540001,853200,97.540001
"545",98.019997,98.360001,96.43,96.910004,913500,96.910004
"546",96.5,96.910004,94.540001,94.800003,721800,94.800003
"547",94.959999,95.269997,92.309998,92.730003,1148500,92.730003
"548",92.889999,92.889999,89.529999,92.330002,1294800,92.330002
"549",93.160004,94.900002,92.260002,94.5,855600,94.5
"550",94.760002,95.870003,94.540001,95.660004,767800,95.660004
"551",95.940002,96.370003,94.529999,95.830002,936100,95.830002
"552",95.970001,96.089996,94.489998,95.269997,670100,95.269997
"553",95.580002,98.019997,94.43,97.059998,1686500,97.059998
"554",96.830002,98.059998,95.830002,95.830002,715100,95.830002
"555",96,96.919998,95.269997,95.510002,715200,95.510002
"556",95.790001,97.040001,94.510002,94.690002,661100,94.690002
"557",94.879997,96.029999,94.199997,94.709999,554900,94.709999
"558",94.309998,95.699997,93.110001,95.440002,959200,95.440002
"559",95.43,96.150002,94.839996,95.25,825100,95.25
"560",94.989998,95.220001,93.059998,94.769997,933700,94.769997
"561",94.519997,94.75,93.470001,94.279999,658200,94.279999
"562",94.660004,94.709999,93.339996,94.160004,635000,94.160004
"563",94.379997,95.5,94.379997,95.440002,665100,95.440002
"564",95.449997,96.830002,95,96.830002,589200,96.830002
"565",96.349998,97.480003,96.269997,96.5,460600,96.5
"566",96.620003,97.300003,95.669998,95.699997,606000,95.699997
"567",95.519997,96.330002,94.300003,95.75,434800,95.75
"568",95.650002,96.120003,95.050003,95.849998,738900,95.849998
"569",96.190002,96.480003,95.349998,95.589996,421400,95.589996
"570",95.739998,96.489998,94.580002,94.910004,480400,94.910004
"571",94.639999,96.330002,94.029999,96.139999,898200,96.139999
"572",96.389999,96.639999,95.349998,95.910004,572500,95.910004
"573",96.010002,97.540001,95.980003,96.150002,436600,96.150002
"574",96.550003,98.339996,96.239998,97.690002,479100,97.690002
"575",97.529999,99.290001,97.529999,98.93,466700,98.93
"576",98.080002,101.169998,98.080002,100.800003,643400,100.800003
"577",101.150002,101.68,100.309998,101.260002,645800,101.260002
"578",100.970001,101.360001,100.120003,101.07,488600,101.07
"579",101.660004,102,100.690002,101.120003,514200,101.120003
"580",100.800003,101.620003,100.800003,101.349998,601500,101.349998
"581",100.720001,101.910004,100.489998,101.739998,387600,101.739998
"582",101.349998,102.480003,100.959999,101.550003,334800,101.550003
"583",101.209999,102.18,100.650002,101,412800,101
"584",101.43,101.849998,100.870003,101.610001,777200,101.610001
"585",101.230003,102,100.769997,101.040001,511400,101.040001
"586",100.639999,100.910004,99.809998,99.900002,1008900,99.900002
"587",100.790001,102.32,100.459999,100.980003,708100,100.980003
"588",100.199997,103.910004,100,103.07,704500,103.07
"589",102.970001,103.940002,101.379997,101.779999,975300,101.779999
"590",101.559998,103,101.529999,102.629997,1347000,102.629997
"591",101.889999,104.470001,101.889999,103.599998,999800,103.599998
"592",103.389999,104.139999,102.220001,103.419998,724100,103.419998
"593",102.029999,103.440002,102.029999,103.139999,596600,103.139999
"594",103,105.620003,103,105.07,849600,105.07
"595",104.519997,104.949997,102.989998,103.879997,657000,103.879997
"596",103.779999,105.400002,103.779999,105.25,633000,105.25
"597",104.300003,106.57,104.300003,105.790001,580000,105.790001
"598",106.25,107.849998,106.190002,107.639999,477500,107.639999
"599",107.25,108,106,107.339996,654500,107.339996
"600",106.709999,107.900002,106.059998,107.790001,399800,107.790001
"601",107.790001,108.540001,105.940002,106.209999,697900,106.209999
"602",106.080002,107.389999,105.059998,106.949997,372400,106.949997
"603",106.949997,107.860001,105.5,105.5,953000,105.5
"604",104.93,107.669998,103.089996,107.269997,907100,107.269997
"605",108.269997,108.699997,104.529999,106.599998,839400,106.599998
"606",106.639999,109.669998,105.910004,108.540001,1213900,108.540001
"607",108.25,109.699997,107.529999,109.139999,966600,109.139999
"608",109.5,110.300003,108.099998,109.940002,699000,109.940002
"609",110.059998,111.790001,109.75,110.919998,709500,110.919998
"610",112.25,112.339996,110.919998,111.07,680600,111.07
"611",112.010002,112.010002,110.120003,111.309998,452200,111.309998
"612",111.040001,112.910004,110.529999,111.129997,470500,111.129997
"613",111.040001,111.040001,106.029999,108.029999,960000,108.029999
"614",107.57,108.790001,105.830002,107.699997,617000,107.699997
"615",107.709999,107.709999,105.129997,107.260002,530600,107.260002
"616",107.800003,108.800003,106.25,107.739998,384900,107.739998
"617",107.400002,108.190002,106.059998,106.699997,374400,106.699997
"618",106.290001,107.190002,105.379997,106.339996,841500,106.339996
"619",107.190002,107.190002,105.300003,106.239998,834100,106.239998
"620",106.190002,107.139999,105.099998,107.080002,508700,107.080002
"621",107.360001,108.139999,106.440002,106.440002,634100,106.440002
"622",106.220001,108.080002,106.220001,107.349998,620600,107.349998
"623",107.620003,108.360001,106.459999,107.5,790200,107.5
"624",107.18,107.800003,105.849998,105.849998,573600,105.849998
"625",105.839996,107.599998,105.190002,106.059998,488300,106.059998
"626",106.519997,107.459999,103.459999,103.629997,2443700,103.629997
"627",104.68,106.739998,104.25,106.699997,672000,106.699997
"628",106.699997,108.57,104.849998,108.470001,699300,108.470001
"629",108.480003,110.209999,108.089996,110,390500,110
"630",109.970001,111,109.650002,110.400002,326700,110.400002
"631",109.93,111.07,108.75,110.620003,624200,110.620003
"632",109.510002,111.470001,108.830002,110.980003,534300,110.980003
