"","WHR.Open","WHR.High","WHR.Low","WHR.Close","WHR.Volume","WHR.Adjusted"
"453",107.68,108.830002,106.019997,107,1321600,97.163567
"454",106.980003,108.139999,106.400002,106.889999,1231700,97.063698
"455",107.080002,107.699997,105.699997,106.330002,1150100,96.555183
"456",105.25,110.559998,104.540001,109.720001,1818800,99.633545
"457",109.010002,111.309998,103.660004,104.269997,2222000,94.684547
"458",109.830002,112.980003,107.57,111.339996,2837700,101.104607
"459",108.779999,109.199997,102.129997,104.529999,2501400,94.920647
"460",106.389999,107.870003,103.230003,104.25,1520200,94.666382
"461",104.599998,111.68,104.18,111.269997,1417400,101.041039
"462",112.519997,112.839996,109.32,109.760002,1114600,99.669861
"463",110.919998,115.309998,109.760002,114.110001,1204200,103.619972
"464",115.519997,117.730003,114.330002,115.529999,1148700,104.909416
"465",115.879997,116.690002,114.879997,116.160004,824300,105.481522
"466",115.629997,117.220001,115.099998,115.919998,604800,105.263565
"467",116.839996,117.139999,114.790001,117.110001,824900,106.344185
"468",116.110001,118.099998,115.029999,117.279999,698700,106.498535
"469",116.32,117.830002,115.260002,116.360001,673200,105.663132
"470",115.57,116.959999,114.699997,115.370003,801900,104.764137
"471",115.349998,118.309998,115.139999,116.949997,835800,106.198883
"472",116.900002,118.32,113.459999,113.940002,1180900,103.465584
"473",111.480003,114.540001,110.110001,113.269997,1187400,103.905907
"474",113.360001,117.769997,113.360001,117.099998,1120700,107.419273
"475",116.5,119.589996,116.5,118.599998,1108400,108.795273
"476",116.879997,120.400002,116.279999,118.769997,1001200,108.951218
"477",119.260002,121.82,118.169998,120.269997,1153500,110.327202
"478",119.699997,121.860001,119.699997,121.040001,371500,111.033546
"479",122,125.529999,121.410004,124.879997,1301400,114.556091
"480",124.059998,125.470001,123.239998,125.260002,938500,114.904701
"481",123.330002,126.43,121.410004,126.220001,1324100,115.785332
"482",125.669998,127.360001,125.459999,126.400002,892900,115.950455
"483",126.400002,126.610001,124.919998,126.129997,744700,115.702774
"484",128.139999,128.300003,124.639999,126.529999,731800,116.069695
"485",125.68,126.730003,120.519997,121.010002,1100200,111.00605
"486",119.82,121.68,117.589996,121.550003,907400,111.501411
"487",121.720001,122.839996,119.900002,120.370003,539500,110.418945
"488",120,120.769997,113.279999,116.639999,1188000,106.997314
"489",118.099998,118.519997,114.410004,115.43,827600,105.887344
"490",116.68,118.839996,115.309998,117.370003,917700,107.666969
"491",117.610001,118.580002,116.449997,117.190002,836900,107.501839
"492",115.129997,117,112.699997,113.199997,1151600,103.84169
"493",112.290001,115.550003,110.599998,111.470001,1097900,102.254723
"494",112.589996,114.540001,111.519997,112.75,743000,103.428894
"495",112.889999,115.629997,109.559998,110.120003,783100,101.016327
"496",110.080002,112.410004,107.190002,109.160004,889800,100.135689
"497",109.459999,111.900002,104.110001,104.93,1325200,96.255386
"498",104.010002,104.849998,100.370003,101.720001,506600,93.310768
"499",102.410004,106.050003,99.400002,106.010002,943700,97.246109
"500",104.519997,106.720001,102.510002,106.699997,765700,97.879044
"501",107.330002,109.370003,106.419998,107.269997,877700,98.401932
"502",107.949997,108.559998,104.089996,106.870003,816700,98.034996
"503",104.209999,109.449997,103.809998,107.919998,726100,98.998199
"504",107.150002,108.779999,105.620003,107.559998,694500,98.667969
"505",109.459999,113.639999,109.459999,112.82,792500,103.493103
"506",113.639999,118.029999,111.970001,116.110001,757300,106.511131
"507",117.279999,119.139999,116.480003,118.720001,742500,108.905365
"508",118.949997,122.5,118.529999,121.489998,791700,111.446365
"509",120.879997,122.919998,120.040001,122.510002,719400,112.382027
"510",121.5,123.669998,120.970001,123.089996,536500,112.914078
"511",122.550003,124.879997,121.839996,123.93,886700,113.684639
"512",123.699997,124.940002,122.239998,123.849998,606600,113.611252
"513",124.110001,124.650002,122.699997,123.18,466800,112.996651
"514",122.089996,126.279999,121.779999,125.519997,451800,115.143196
"515",126.589996,127.980003,125.410004,127.059998,779300,116.555878
"516",127.230003,127.230003,124.900002,126.220001,933800,115.785332
"517",125.529999,126.510002,118.690002,119.830002,1266100,109.923584
"518",120.290001,123.32,120.050003,122.900002,876100,112.739799
"519",124.709999,126.300003,124.029999,125.07,669600,114.730385
"520",123.139999,126.190002,122.730003,124.459999,1265800,114.170822
"521",117.940002,137.309998,116.769997,136.490005,7414900,125.206299
"522",134.679993,134.690002,128.830002,132.149994,2201400,121.22509
"523",132.139999,134.899994,131.300003,133.009995,1492500,122.013977
"524",133.580002,135.369995,131.149994,132.990005,1027500,121.995651
"525",133.070007,135.699997,132.789993,135.5,763200,124.298126
"526",135.279999,137.570007,134.410004,135.470001,822100,124.270622
"527",134.910004,136,134.220001,134.309998,607500,123.206497
"528",134.330002,135.389999,132.75,134.089996,544700,123.004723
"529",133.910004,134.350006,131.479996,133.289993,541200,122.270844
"530",133.559998,133.830002,131.669998,132.910004,705900,121.922256
"531",133.800003,137.660004,133.320007,136.440002,819900,125.160461
"532",136.720001,138.470001,136.220001,137.949997,694900,126.545593
"533",137.309998,139.149994,136.399994,137.570007,759200,126.197037
"534",138.559998,140.949997,137.559998,139.360001,897000,127.839027
"535",138.470001,142.210007,137.979996,141.550003,658100,129.847992
"536",141.570007,144.440002,140.809998,142.699997,752100,130.902924
"537",141.830002,144.270004,141.210007,142.800003,601100,130.994659
"538",143.710007,145.699997,143.009995,145.580002,650300,133.544846
"539",146.149994,146.800003,144.509995,144.669998,789300,132.710068
"540",144,145.5,142.759995,143.279999,632800,131.434982
"541",143.520004,144.729996,141.119995,142.940002,640200,131.123093
"542",141.490005,142.039993,139.179993,141.509995,929700,130.864151
"543",142.160004,142.720001,140.550003,141.309998,517100,130.679169
"544",141.669998,143,141.229996,142.949997,662300,132.195786
"545",143,143.779999,141.779999,141.910004,575000,131.234039
"546",141.440002,142.160004,138.699997,138.910004,594000,128.459747
"547",138.75,139.509995,136.919998,137.460007,590400,127.118828
"548",137.089996,137.990005,135.710007,137.550003,420100,127.202034
"549",137.339996,139.270004,136.190002,136.600006,541900,126.323524
"550",137.479996,141.240005,137.050003,141.009995,985800,130.401749
"551",141.520004,144.169998,140.690002,141.100006,1256200,130.48497
"552",141.309998,141.990005,139.470001,140.070007,726000,129.532486
"553",138.649994,139.289993,131.509995,133.179993,2006200,123.160789
"554",133.089996,136.029999,133,133.309998,957700,123.281021
"555",134.309998,135.910004,131.809998,132.210007,869800,122.263779
"556",131.970001,133.130005,129.899994,130.5,893500,120.682426
"557",130.729996,134.440002,130.729996,134.009995,1534700,123.928368
"558",133.380005,133.789993,128.919998,129.039993,964000,119.33226
"559",128.649994,131.039993,128.440002,129.070007,953600,119.360016
"560",130.139999,131.360001,129.660004,130.949997,816100,121.098564
"561",132.130005,132.600006,130.669998,131.779999,612000,121.866135
"562",131.789993,132.850006,131.149994,132.050003,347700,122.115822
"563",132.770004,133.889999,131.470001,132.889999,645200,122.892616
"564",133.649994,134.600006,132.25,134.470001,572200,124.353745
"565",134.410004,135.149994,133.399994,134.589996,563700,124.464729
"566",134.860001,134.929993,132.220001,132.770004,785400,122.781654
"567",132.710007,134.470001,132.399994,134.470001,610100,124.353745
"568",134.660004,136.679993,134.119995,136.110001,614700,125.870369
"569",136.300003,137.990005,134.949997,137.869995,569000,127.497993
"570",137.610001,137.610001,134.410004,134.779999,553200,124.640442
"571",135.429993,137.300003,134.740005,137.029999,568200,126.721146
"572",137.160004,140.389999,136.460007,139.720001,582100,129.208801
"573",139.5,140.630005,138.460007,139.880005,865300,129.356766
"574",139.990005,140.220001,136.020004,136.369995,1141100,126.110802
"575",135.300003,137.580002,135.240005,137.350006,749100,127.01712
"576",137.389999,139.070007,135.889999,136.880005,562600,126.582458
"577",136.600006,139.820007,136.550003,139.059998,675000,128.598434
"578",139.380005,141.25,138.910004,139.360001,1789500,128.875885
"579",144.130005,144.899994,138.710007,139.929993,2971000,129.403
"580",140.619995,140.619995,135.5,139.210007,1216300,128.737152
"581",138.589996,138.589996,134.339996,135.039993,991600,124.880875
"582",135.800003,137.139999,134.089996,137.059998,902800,126.748894
"583",137.220001,140,136.570007,138.559998,709600,128.136032
"584",138.550003,139.759995,136.600006,138.820007,656300,128.376526
"585",138.919998,140.570007,137.889999,139.759995,852100,129.245804
"586",139.949997,143.490005,139.830002,142.309998,659100,131.603943
"587",142.929993,143.729996,142.039993,142.460007,561600,131.742676
"588",139.970001,140.610001,138.119995,139.979996,812300,129.449234
"589",138.690002,139.199997,135.850006,137.75,737700,127.387001
"590",137.320007,139.139999,136.580002,136.979996,433200,126.674934
"591",135.699997,135.880005,131.289993,133.830002,833000,123.761925
"592",135.580002,135.580002,130.429993,134.320007,777700,124.215042
"593",131.130005,132.210007,126.160004,128.080002,1091900,118.444489
"594",128.5,129.860001,126.900002,129.080002,761800,119.369263
"595",128.899994,131.660004,127.900002,130.679993,796700,120.848862
"596",129.619995,131.770004,129.179993,129.919998,705900,121.259537
"597",128.789993,130.050003,126.580002,128.630005,531600,120.05555
"598",127.650002,130,127,129.520004,544300,120.886223
"599",129.380005,132.690002,129.380005,132.5,667900,123.667564
"600",130.949997,132.490005,130.300003,131,683800,122.267548
"601",129.179993,129.179993,124.400002,126.050003,933600,117.647537
"602",126.809998,127.559998,124.589996,124.889999,630600,116.564857
"603",124.959999,125.959999,122.449997,122.5,612300,114.334167
"604",122.220001,122.860001,119.25,120.300003,651000,112.280823
"605",120.32,121.360001,118.459999,119.790001,486700,111.804817
"606",117.650002,118.279999,114,114.879997,884400,107.222115
"607",114.989998,118.870003,114.43,117.309998,706800,109.490128
"608",118.839996,126.059998,118.580002,125.809998,1036700,117.423531
"609",126.160004,126.82,122.519997,125.589996,545600,117.218193
"610",127.599998,129.050003,125.480003,128.169998,776600,119.626205
"611",128.139999,129.320007,127.440002,128.740005,465600,120.158234
"612",130,131.690002,128.779999,130.240005,558400,121.558228
"613",131.100006,132.139999,129.850006,130.309998,454800,121.623543
"614",130.080002,131.570007,128.460007,130.169998,507200,121.492874
"615",131.25,135.139999,131.25,135.080002,762300,126.0756
"616",135.029999,137.169998,134.110001,135.679993,744100,126.63559
"617",136.740005,138.770004,135.779999,138.059998,762900,128.856949
"618",139.660004,142.460007,138.5,141.789993,1063000,132.338318
"619",141.910004,142.470001,139.679993,141.979996,831700,132.51561
"620",143.710007,144.110001,140.820007,141.240005,645000,131.824966
"621",141.330002,142.119995,139.110001,141.669998,834600,132.226288
"622",141.669998,142.240005,139.759995,140.100006,562900,130.760956
"623",140.470001,141.169998,137.289993,137.600006,617300,128.427612
"624",137.970001,141.25,137.910004,139.740005,805300,130.424957
"625",140.559998,142.839996,140.559998,142.309998,559100,132.823624
"626",142.5,144.380005,142.009995,142.360001,671200,132.8703
"627",144.550003,147.860001,144.360001,145.580002,779200,135.875671
"628",145,145,143.020004,144.839996,404700,135.184982
"629",145.570007,146.309998,144.110001,146.229996,191500,136.482315
"630",144.850006,145.949997,143.669998,144.660004,379100,135.016983
"631",144.460007,144.830002,143.039993,144.529999,381100,134.895645
"632",143.529999,143.910004,141.570007,142.800003,610500,133.28096
"633",143.740005,144.399994,140.960007,142.080002,545700,132.608994
"634",142,142.740005,140.479996,142.630005,452200,133.12233
"635",143.389999,146.850006,142.820007,146.419998,852800,136.659653
"636",145.690002,146.419998,143.309998,143.899994,659900,134.307648
"637",143.949997,148.690002,143.25,148.570007,992400,138.666351
"638",148.75,150.699997,147.720001,149.199997,979100,139.254364
"639",148.649994,151.399994,148.600006,150.380005,859700,140.355698
"640",150.75,151.399994,148.169998,148.190002,612900,138.311676
"641",148.970001,149.610001,147.809998,148.350006,1589200,138.461014
"642",146.979996,152.5,138.009995,142.470001,3045600,132.972977
"643",142.339996,147.380005,141.809998,146.570007,1314500,136.799667
"644",146.660004,149,145.5,146.990005,612500,137.191666
"645",146.660004,149.070007,144.880005,148.940002,630400,139.011673
"646",148.899994,150.080002,147.75,149.009995,587400,139.077026
"647",148.220001,150.770004,147.419998,150.75,568800,140.701019
"648",150.559998,151.130005,144.320007,145.479996,1157600,135.782303
"649",145.449997,146.820007,139.899994,139.919998,905900,130.592957
"650",139.399994,139.399994,134.710007,135.580002,900700,126.542252
"651",133.009995,133.529999,130.460007,133.160004,910500,124.2836
"652",134.5,136.490005,133.630005,136.309998,787700,127.223602
"653",135.309998,138.949997,133.029999,138.529999,617800,129.295593
"654",139.619995,142.190002,139.039993,141.990005,580000,132.524933
"655",141.220001,141.639999,136.509995,136.600006,640000,127.49427
"656",135.720001,137.429993,134.210007,135.009995,379200,126.010246
"657",135.259995,140.75,134.279999,135.699997,580100,126.654259
"658",133.839996,134.550003,129.110001,129.820007,754300,121.166245
"659",130.539993,130.630005,128.320007,129.169998,434500,120.55954
"660",130.169998,132.190002,128.289993,131.770004,467200,122.986237
"661",133.149994,136.410004,133.149994,135.320007,488500,126.299606
"662",134.710007,137.850006,134,137.169998,657400,128.02626
"663",138.630005,141.639999,138.179993,140.160004,889200,130.816971
"664",140.470001,140.889999,138.550003,139.289993,407800,130.004944
"665",137.289993,138.259995,133.800003,134.550003,650900,125.58091
"666",136.830002,136.960007,134.960007,135.860001,471800,126.803589
"667",136.660004,138.25,134.089996,134.100006,577100,125.160927
"668",133.789993,137.440002,132.990005,137.320007,491600,128.166275
"669",137.509995,139.520004,136.699997,137.520004,419900,129.484482
"670",138.75,140.350006,138.509995,139.089996,556100,130.962723
"671",137,138.470001,133.059998,134.470001,574500,126.612679
"672",136.070007,138.440002,135.690002,137.679993,550700,129.635086
"673",140.339996,143.509995,139.589996,142.960007,696600,134.606613
"674",143.440002,145.220001,143,143.880005,542400,135.472855
"675",144.619995,148.559998,143.960007,147.869995,803200,139.229706
"676",147.130005,151.039993,146.100006,150.619995,1145800,141.819
"677",150.320007,153.220001,148.899994,152.779999,645100,143.852783
"678",152.880005,153,150.75,150.830002,599700,142.016785
"679",151.410004,152.979996,149.710007,149.860001,353500,141.103409
"680",148.399994,149.490005,148.110001,148.770004,334400,140.077103
"681",148.240005,152.979996,146.059998,152.199997,768500,143.306686
"682",148.740005,150.960007,146.820007,149.029999,621800,140.321915
"683",150.190002,151.449997,148.559998,148.570007,526800,139.888794
"684",148.970001,150.820007,148.050003,148.589996,651600,139.907608
"685",147.199997,150.490005,146.940002,149.440002,386200,140.707962
"686",151,151.210007,148.389999,149.179993,449700,140.46315
"687",148.699997,151.139999,147.929993,150.360001,508200,141.574173
"688",154.559998,159.210007,152.300003,154.839996,1383600,145.792435
"689",154.809998,156.570007,153.25,155.5,972200,146.413864
"690",156.600006,159,155.649994,158.360001,745100,149.106735
"691",158.389999,159.350006,153.910004,154.789993,581300,145.745346
"692",153.619995,154.380005,150.740005,152.929993,557900,143.994034
"693",152.470001,153.449997,149.160004,153.130005,608300,144.182327
"694",152.949997,156,152.929993,155.330002,618700,146.253799
"695",154.080002,158.410004,153.5,156.949997,786000,147.779129
"696",154.770004,157.020004,152.259995,155.050003,676800,145.990143
"697",156.490005,156.490005,153.850006,156.080002,566000,146.959976
"698",155.770004,158.179993,154.979996,157.320007,337300,148.127518
"699",158.5,161,158.130005,158.220001,614100,148.97493
"700",157.610001,159.729996,157.240005,158.470001,596500,149.210327
"701",158.830002,160,157.580002,158.619995,712300,149.351547
"702",157.839996,160.729996,157.300003,159.539993,600400,150.217789
"703",159.869995,160.630005,158.410004,160.169998,323200,150.810974
"704",159.559998,161.869995,159.320007,161.059998,694000,151.648987
"705",162.389999,163.639999,160.179993,160.660004,874700,151.272354
"706",161.839996,162.309998,158.869995,160.619995,1293300,151.234665
"707",154.610001,163.350006,153.610001,162.160004,1974600,152.684723
"708",162.25,162.960007,159.410004,160.529999,777900,151.149963
"709",160,161.839996,159.279999,159.360001,706000,150.048325
"710",160.130005,161.470001,154.270004,154.539993,894900,145.509949
"711",154.270004,156.899994,154.149994,155.479996,796500,146.39502
"712",155.339996,155.690002,151.710007,154.75,581800,145.707687
"713",154.610001,154.75,150.050003,152.119995,567600,143.231354
"714",153.410004,153.789993,149.300003,150.070007,1853900,141.301163
"715",151.570007,155.119995,150.889999,154.440002,877700,145.415802
"716",155,158.509995,154.740005,157.770004,928900,148.551254
"717",158.020004,158.020004,154.009995,156.460007,563100,147.31778
"718",157.259995,158.570007,156.020004,156.309998,451800,147.176529
"719",156.389999,157.070007,154.330002,154.770004,551800,145.726517
"720",153.289993,155.949997,152.800003,155.940002,500300,146.828156
"721",155.809998,156.5,154.110001,155.309998,864200,146.234955
"722",154.259995,155.520004,149.009995,150.279999,1173500,141.498886
"723",149.479996,151.880005,149.440002,149.970001,957800,142.343628
"724",149,149.190002,142.660004,144.360001,2743300,137.018906
"725",144.559998,145.100006,142.100006,143.160004,1773300,135.879929
"726",143.600006,143.600006,140.119995,140.979996,1696500,133.810776
"727",141.089996,143.169998,140.570007,142.660004,1528300,135.40535
"728",142.350006,144.729996,141.880005,142.410004,876000,135.168076
"729",142.860001,144.369995,142.529999,144.070007,522700,136.743668
"730",144.699997,146.679993,143.860001,146.009995,669700,138.585007
"731",146.169998,147.809998,145.139999,147.699997,1113500,140.189072
"732",148.399994,148.679993,144.550003,145.649994,832200,138.243301
"733",144.639999,145.720001,142.770004,143.100006,335100,135.822983
"734",143.229996,144.039993,140.630005,142.929993,878700,135.661606
"735",141.990005,141.990005,138.550003,140.929993,699900,133.763306
"736",142.179993,144,141.960007,142.039993,607200,134.816864
"737",142.589996,145.110001,142.589996,144.910004,463700,137.540955
"738",146.5,148.759995,146.350006,147.570007,661700,140.065674
"739",147.399994,148,145.899994,146.220001,476000,138.784332
"740",145.779999,147.039993,143.899994,144.470001,724700,137.123306
"741",144.110001,146.210007,144.110001,146.199997,472700,138.76532
"742",146.869995,152.990005,145.970001,151.539993,1800000,143.833771
"743",150,150.979996,144.539993,148.419998,1760900,140.872437
"744",148.729996,149.669998,145.649994,149.100006,975400,141.517883
"745",148.899994,148.899994,146.009995,146.649994,823100,139.192444
"746",147.25,147.649994,145.75,146.589996,422600,139.135498
"747",146.309998,146.399994,143.630005,143.899994,712800,136.582291
"748",144.289993,147.610001,143.429993,147.410004,1451000,139.913803
"749",148.5,148.919998,144.910004,145.479996,444500,138.081924
"750",145.410004,145.860001,144.320007,145.179993,190900,137.797195
"751",145.25,145.759995,144.110001,145.190002,232700,137.806702
"752",145.100006,146.100006,144.690002,145.919998,353700,138.499573
"753",146.270004,147.139999,145.059998,146.220001,451200,138.784332
"754",146.440002,148.160004,145.550003,147.529999,415700,140.02771
"755",148.940002,149.449997,145.830002,148.449997,806200,140.900909
"756",146.649994,146.649994,145,145.919998,521100,138.499573
"757",144.660004,147.75,143.410004,147.289993,560300,139.799896
"758",147.25,148.979996,146.600006,147.339996,786500,139.847366
"759",147.169998,150.240005,147.169998,149.399994,540100,141.802597
"760",150.699997,150.759995,148.160004,150.360001,721400,142.71376
"761",150.289993,150.820007,147.759995,149.679993,839700,142.068344
"762",150.190002,152.820007,149.690002,152.779999,1087100,145.010712
"763",152.779999,154.369995,152,153.229996,726900,145.437866
"764",152.570007,156.639999,152.240005,153.929993,1012400,146.102219
"765",155.229996,156.009995,152.729996,154.160004,833700,146.320541
"766",154.630005,155.449997,152.059998,152.630005,784500,144.868332
"767",151.630005,152.929993,149.919998,151.399994,968200,143.700882
"768",151.389999,151.889999,146.429993,146.690002,1233400,139.230408
"769",145.880005,151.289993,144.320007,150.720001,908200,143.055481
"770",150.539993,152.649994,147.960007,149.419998,1026100,141.821594
"771",146.220001,150.630005,145.169998,148.229996,1542300,140.692108
"772",151,158.369995,147.850006,156.669998,3026200,148.702911
"773",157.190002,158.440002,153.800003,154.100006,944800,146.263596
"774",152.860001,154.789993,151.080002,152.789993,760500,145.020203
"775",153.179993,153.970001,145.210007,146.169998,1084200,138.736847
"776",147.020004,149.419998,145.990005,147.149994,742600,139.667038
"777",150.699997,151.889999,149.440002,150.160004,697200,142.523972
"778",152.839996,155.25,151.850006,154.449997,856300,146.59581
"779",154.770004,155.699997,153.020004,153.059998,599000,145.276489
"780",151.490005,151.490005,148.589996,149.210007,699000,141.622269
"781",148.589996,150.809998,148.050003,149.410004,431900,141.812103
"782",150.860001,153.320007,150.110001,151.979996,643900,144.251419
"783",152.789993,154.770004,151.279999,152.5,537100,144.744949
"784",151.440002,152.690002,150.360001,152.029999,498200,144.298889
"785",152.059998,153.490005,151.220001,152.160004,528800,144.422256
"786",150.690002,151.740005,145.119995,148.080002,1154400,140.549744
"787",148.929993,150.350006,146.020004,147.220001,671900,139.733444
"788",147.210007,149.740005,146.169998,149.080002,650800,141.498901
"789",147.770004,148.740005,145.210007,147.190002,531500,139.704987
"790",141.949997,142.800003,140.119995,140.770004,1100400,133.611465
"791",141.970001,142.210007,134.800003,137.149994,1452000,130.175552
"792",137.979996,141.389999,136.630005,137.309998,1104300,130.327408
"793",133.600006,139.199997,131.270004,131.449997,1643800,125.865395
"794",125.650002,130.199997,124.160004,127.860001,1905200,122.427917
"795",127.989998,133.979996,126.660004,133.869995,1481000,128.182571
"796",132.960007,136.059998,126.510002,127.870003,1125000,122.437492
"797",129.309998,132.080002,127.550003,131.940002,701000,126.334572
"798",128.360001,129.800003,124.010002,124.860001,892500,119.555367
"799",121.010002,124.160004,117.57,121.120003,1931900,115.974258
"800",112.760002,115.129997,110.970001,112.379997,1814700,107.605568
"801",117.050003,117.739998,109.93,117.370003,1128800,112.383583
"802",113.519997,116.010002,109.720001,110.489998,1090100,105.795868
"803",102.93,106.339996,99.610001,102.790001,1625900,98.423012
"804",107.790001,115.790001,103.330002,115.43,2187000,110.525993
"805",105,109.18,92.139999,92.790001,2274200,88.847855
"806",95.220001,102.519997,88.720001,97.370003,1816100,93.233276
"807",90.510002,95.879997,85.93,88.980003,1869400,85.199722
"808",87,93.959999,76.980003,82.57,1840500,79.06205
"809",84.279999,84.419998,73.730003,74.449997,1614600,71.287018
"810",73.919998,74.32,64,64.220001,1829600,61.491638
"811",68.540001,85.669998,68.5,83.209999,2602400,79.674858
"812",85,88.620003,80.300003,82.389999,1688100,78.889687
"813",83.900002,85.339996,77.199997,83.199997,1915100,79.665283
"814",79.720001,85.169998,77.669998,84.260002,1363000,80.680244
"815",83.639999,88.410004,81.010002,87.709999,1498900,83.983681
"816",86.93,89.410004,85,85.800003,1281400,82.154816
"817",80,82.629997,78.760002,80.599998,806900,77.175735
"818",79.019997,83.349998,78.790001,81.629997,1139200,78.16198
"819",82,84.309998,78.849998,82.639999,1071500,79.129066
"820",87.150002,93.139999,86.379997,92.489998,1422400,88.5606
"821",95.339996,98.32,92.839996,94.910004,1108000,90.877785
"822",95.440002,100.5,94.629997,99.68,850200,95.445137
"823",102.220001,106.900002,101.93,104.75,1229700,100.299728
"824",104.75,105.540001,97.389999,100.650002,866700,96.373917
"825",103.980003,104.400002,101.82,103.510002,908000,99.112419
"826",99.940002,100.559998,94.870003,99.889999,1144500,95.64621
"827",98.5,99.610001,93.809998,96.639999,1000900,92.534279
"828",100.68,105.82,99.769997,105.330002,1023400,100.855095
"829",102.790001,104.120003,99.660004,100,761100,95.751541
"830",97.040001,100.580002,96.419998,98.18,734000,94.008858
"831",101,101,97.169998,99.349998,662200,95.12915
"832",100.519997,104,99.889999,102.25,727200,97.905952
"833",103.239998,105.059998,101.760002,104.580002,914400,100.136948
"834",105.5,110,105.169998,109.18,816000,104.541534
"835",112.449997,114.540001,111.07,113.849998,889600,109.013123
"836",119.400002,123.919998,117.010002,122.5,1268600,117.295631
"837",117.43,118.93,111.739998,111.739998,1537300,106.992775
"838",112.75,118.75,109.110001,112.190002,1996800,107.423645
"839",109.489998,111.230003,105.82,106.019997,1445200,101.515778
"840",109.300003,111.870003,108.690002,109.260002,1082800,104.618118
"841",109.709999,110.739998,106.860001,107.129997,808700,102.578621
"842",108.919998,110.199997,106.610001,106.900002,693800,102.358391
"843",110.089996,114.019997,108.400002,112.599998,703500,107.816223
"844",110,110.220001,107.099998,108.669998,583700,104.053185
"845",108.68,109.739998,105.580002,105.75,613300,101.257256
"846",105,105.370003,101.699997,103.75,821300,99.342224
"847",102.150002,108.07,101.029999,107.959999,1631000,104.582993
"848",106.110001,108.93,104.730003,108.800003,639600,105.396721
"849",112.25,119.790001,112.25,118.589996,1102300,114.880486
"850",118.309998,121.82,115.809998,118.480003,1112700,114.773918
"851",120.68,121.610001,118.43,118.860001,767600,115.142036
"852",118.900002,121.519997,117.260002,119,352900,115.277664
"853",118.279999,119.940002,116.419998,119.699997,535900,115.955757
"854",125,127.75,123.699997,125.550003,891100,121.622787
"855",128.539993,130.350006,126.43,129.190002,763000,125.148926
"856",128.690002,129.149994,121.510002,121.669998,992000,117.864136
"857",121.099998,122.580002,119.440002,121.82,782600,118.009453
"858",121.519997,124.410004,120.839996,123.769997,469900,119.89846
"859",125.029999,128.199997,124.360001,128.130005,527900,124.122078
"860",130.520004,131.910004,128.229996,130.169998,624200,126.098251
"861",128.850006,134.960007,128,134.889999,1129800,130.670624
"862",137.550003,140.300003,134.770004,136.850006,983000,132.569321
"863",138.449997,142.929993,137.820007,140.889999,805800,136.482956
"864",137.830002,140.289993,135.369995,137.009995,640800,132.724304
"865",136.979996,137.619995,133.800003,134.630005,730900,130.418762
"866",128.369995,135.990005,122.18,122.480003,1058500,118.648811
"867",128.080002,128.210007,119.620003,122.099998,966800,118.280693
"868",118.32,126.639999,116.57,125.599998,805900,121.671204
"869",131.199997,131.559998,124.480003,126.32,659800,122.36869
"870",127.029999,128.520004,125.839996,126.239998,487900,122.291191
"871",124.910004,127.550003,124.550003,126.629997,479800,122.668991
"872",129.449997,129.580002,124.860001,127.089996,1447900,123.114601
"873",125.379997,126.959999,124.010002,125.779999,548100,121.845589
"874",127.940002,129.440002,125.339996,127.529999,650900,123.540848
"875",125.970001,126.519997,120.209999,123.489998,669500,119.62722
"876",121.550003,124.339996,120.690002,124.300003,440800,120.41188
"877",123.040001,124.080002,121.379997,122.800003,718800,118.958801
"878",124.580002,127.800003,122.629997,127.150002,516200,123.172737
"879",126.449997,130.130005,126.379997,129.529999,624500,125.478279
"880",131.919998,132.979996,126.879997,127.040001,777900,123.06617
"881",129.279999,132.130005,127.07,129.179993,556200,125.139214
"882",132.070007,134.460007,131.759995,133.470001,613500,129.295044
"883",131.770004,134.139999,130.899994,133.660004,909200,129.479095
"884",133.429993,136.029999,131.839996,136,783100,131.745895
"885",136.110001,136.110001,131.419998,133.169998,647600,129.004425
"886",134.080002,136.169998,133.899994,135.639999,632600,131.397171
"887",137.899994,140.589996,136.460007,136.460007,836400,132.191513
"888",135.619995,139.070007,134.220001,138.979996,768700,134.63269
"889",142.440002,143.880005,140.550003,143.139999,754900,138.662567
"890",143,146.990005,142.25,144.309998,816900,139.795959
"891",144.990005,145.880005,142.279999,142.559998,594700,138.100693
"892",141.580002,143.889999,141.210007,143.059998,546300,138.585052
"893",143.759995,144.770004,142.929993,143.759995,516300,139.263153
"894",144.179993,149.300003,143.270004,146.889999,1092000,142.295258
"895",154.169998,163,153.929993,158.630005,2997400,153.66803
"896",160.089996,161.389999,157.029999,157.949997,1128200,153.009308
"897",158,166.059998,155.630005,165.720001,1214300,160.53624
"898",164.279999,165.279999,162.309998,162.639999,915500,157.552597
"899",162.860001,164.410004,161.820007,162.570007,771700,157.484787
"900",160.119995,163.639999,159.75,163.009995,489500,157.911041
"901",162.869995,163.229996,161.029999,163.119995,611800,158.017578
"902",163.800003,165.960007,162.289993,164.610001,513300,159.460968
"903",163.380005,167.940002,163.25,167.490005,608000,162.2509
"904",168.160004,174.619995,167.539993,173.75,1376900,168.315063
"905",173.059998,173.059998,170.289993,171.880005,773500,166.503571
"906",171.470001,173.289993,170.009995,173.199997,420500,167.782272
"907",172.940002,178.410004,172.600006,176.970001,645100,171.434341
"908",178.419998,180.990005,176.020004,176.330002,644000,170.814377
