"","PKI.Open","PKI.High","PKI.Low","PKI.Close","PKI.Volume","PKI.Adjusted"
"919",116.199997,119.800003,116.059998,119.440002,1064700,119.151215
"920",115.489998,115.870003,111.459999,114.5,1546600,114.223152
"921",114.82,116.940002,114.690002,116.910004,683000,116.627335
"922",117.07,118.389999,116.82,117.720001,873000,117.435371
"923",118.730003,119.529999,117.730003,119.389999,841200,119.101326
"924",120.300003,122.290001,119.449997,122.059998,653200,121.76487
"925",121.330002,121.330002,114.720001,116.040001,943700,115.759422
"926",116.639999,116.639999,111.57,114.300003,804900,114.023643
"927",112.800003,113.400002,111.5,112.010002,593400,111.739182
"928",112.690002,115.139999,112.379997,114.25,434900,113.973763
"929",114.849998,116.480003,113.139999,113.459999,601600,113.185669
"930",116.139999,119.57,115.540001,117.690002,1144000,117.405441
"931",118.57,118.93,117.07,117.730003,678700,117.445351
"932",118.339996,119.269997,118.160004,118.510002,454800,118.223465
"933",119.540001,120.629997,119,120.309998,762200,120.019104
"934",119.029999,121.339996,118.370003,119.489998,689000,119.20108
"935",119.32,120.279999,117.57,118.199997,1162100,117.9142
"936",116.589996,118.470001,114.75,118.25,774500,117.964088
"937",117.93,120.110001,117.339996,119.949997,665900,119.659973
"938",119.660004,120.489998,117.480003,117.580002,367400,117.295708
"939",117.18,118.360001,116.269997,117.959999,646800,117.674789
"940",117.269997,120.620003,116.760002,119.800003,593000,119.510345
"941",120.610001,122.449997,120.610001,121.889999,590500,121.595291
"942",121.889999,124.660004,121.889999,123.260002,1266800,122.961983
"943",123.650002,126.099998,123.650002,125.510002,1304400,125.206535
"944",127.5,128.979996,123.660004,124.860001,1149600,124.558098
"945",123.18,125.139999,122.410004,124.559998,627100,124.258827
"946",125.620003,129.800003,125.150002,129.710007,893300,129.396378
"947",129.570007,129.850006,124.82,126.550003,1117400,126.244019
"948",127.300003,129.289993,127.300003,128.240005,707500,127.929932
"949",128.509995,129.149994,126.68,127.610001,577300,127.301468
"950",128.860001,129.800003,128,129.679993,482200,129.36644
"951",134.050003,134.389999,127.709999,128.330002,1334000,128.01973
"952",127.800003,128.880005,124.330002,124.669998,1240900,124.368568
"953",124.57,125.279999,121.110001,122.050003,1449500,121.754913
"954",120.660004,124.110001,119.940002,123.330002,1003900,123.102409
"955",124.18,125.699997,123.690002,124.019997,576800,123.79113
"956",123.790001,125.150002,122,122.300003,1159400,122.074318
"957",123.099998,124.669998,122.5,123.349998,656600,123.122368
"958",123.650002,124.839996,123.25,123.379997,548300,123.152306
"959",124.099998,125.959999,123.010002,125.199997,846700,124.968956
"960",125.580002,125.580002,122.82,124.449997,558000,124.220337
"961",123.029999,124.629997,122.169998,124.07,814000,123.841042
"962",124,128.240005,123.5,127.080002,1013000,126.84549
"963",124.639999,125.910004,123.370003,124.400002,1123200,124.170433
"964",126.910004,132.509995,124.400002,128.789993,1547000,128.552322
"965",127.940002,129.559998,125.610001,129.550003,827200,129.310928
"966",130.190002,133.940002,130.190002,132.639999,1505100,132.395218
"967",133.990005,135.490005,132.520004,133.149994,1031400,132.904282
"968",134.570007,136.339996,133.270004,135.039993,1080200,134.790787
"969",137.210007,139.779999,136.520004,138.410004,827100,138.154572
"970",138.75,142.649994,137.850006,141.300003,820700,141.039246
"971",136.5,136.5,123.019997,128.089996,3100200,127.853607
"972",127.730003,129.179993,123.660004,125.529999,1650000,125.298347
"973",127.470001,130.729996,127,129.070007,1155000,128.831833
"974",129.210007,131.889999,129.149994,130.639999,634500,130.398926
"975",132.029999,132.679993,130.850006,132.119995,698400,131.87619
"976",132.279999,134.330002,131.139999,133.320007,832500,133.073975
"977",132.75,134,132.039993,133,1516600,132.754547
"978",133,133.119995,127.459999,128.669998,938100,128.432556
"979",128.75,131.300003,128.089996,130.809998,767400,130.568619
"980",131,131.199997,129.869995,130.190002,1015200,129.949753
"981",130.149994,130.449997,125.760002,127.82,896600,127.584114
"982",128.630005,128.839996,126,127.07,1341500,126.835503
"983",126.75,127.779999,126.599998,127.5,1268200,127.264709
"984",127.959999,129.320007,127.620003,129.259995,283800,129.021454
"985",129.610001,133.190002,129.449997,133,1220500,132.754547
"986",132.889999,137.449997,131.940002,137.199997,1009800,136.946823
"987",137.929993,139.399994,135.75,138.580002,993200,138.324265
"988",139.059998,139.320007,137.619995,138.020004,699500,137.765289
"989",138.429993,141.880005,138.300003,141.779999,750300,141.518372
"990",141.5,144.169998,141.5,143.889999,904200,143.624466
"991",143.5,148.389999,143.449997,147.910004,1196600,147.637054
"992",147.889999,147.889999,142.949997,143.910004,886300,143.644424
"993",143.460007,146.669998,143.089996,145.910004,800800,145.640747
"994",145.800003,146.649994,144.360001,146.070007,639100,145.800461
"995",146.5,149.949997,145.279999,145.320007,561000,145.051849
"996",146.089996,147.800003,145.080002,145.199997,841600,144.932037
"997",145,145.339996,140.399994,140.800003,1089200,140.540161
"998",141.529999,143.600006,141.070007,143.419998,928200,143.155319
"999",143.160004,143.550003,140.770004,142.699997,1484800,142.436661
"1000",141.039993,141.410004,137.399994,140.619995,831500,140.360504
"1001",140.440002,141.559998,138.990005,139.860001,528400,139.601898
"1002",139.979996,140.389999,137.580002,139.320007,375100,139.062912
"1003",139.210007,140.110001,138.639999,139.710007,174100,139.452194
"1004",140.960007,141.580002,139.119995,140.710007,520600,140.450363
"1005",141.779999,142.820007,139.470001,139.830002,500200,139.57196
"1006",140.589996,141.089996,139.490005,140.580002,326900,140.320572
"1007",140.929993,143.619995,139.990005,143.5,553600,143.235184
