"","EMR.Open","EMR.High","EMR.Low","EMR.Close","EMR.Volume","EMR.Adjusted"
"896",64.239998,64.330002,63.240002,63.360001,1427700,61.163387
"897",63.16,63.610001,62.75,63.41,2496600,61.211655
"898",63.080002,63.419998,62.189999,62.27,2341100,60.111179
"899",62.759998,63.889999,62.419998,63.740002,2749100,61.530216
"900",62.790001,62.93,61.650002,62.650002,2103400,60.478008
"901",62.310001,62.32,60.779999,62.009998,3472300,59.860191
"902",62.369999,63.650002,62.220001,62.77,2822800,60.593845
"903",62.790001,63.619999,61.41,61.93,3501200,59.782963
"904",63.130001,64.970001,62.790001,64.690002,3171200,62.447281
"905",65,65.32,64.559998,65.120003,2060500,62.862373
"906",65.339996,66.410004,64.660004,66.370003,3830900,64.069038
"907",66.410004,68.550003,66.389999,68.169998,3431700,65.806641
"908",69.940002,71.540001,69.910004,70.290001,5554800,67.853142
"909",70.949997,71.910004,70.309998,71.790001,6259200,69.301132
"910",70.639999,71.209999,69.980003,70.199997,3635500,68.241531
"911",69.550003,70.309998,69.400002,69.730003,2018400,67.78466
"912",69.989998,70.510002,69.040001,69.25,1435000,67.318047
"913",68.910004,69.440002,68.290001,68.360001,2302500,66.452873
"914",68.650002,68.860001,67.900002,68.32,3145700,66.413986
"915",67.68,67.970001,67.410004,67.660004,2830600,65.772415
"916",67.790001,68.040001,67.410004,67.860001,2730400,65.966827
"917",68.230003,69.650002,67.940002,69.650002,2539100,67.706886
"918",70.290001,70.489998,69.110001,69.779999,2094900,67.833252
"919",69.870003,70.709999,69.040001,70.269997,2901700,68.309586
"920",70.720001,71.190002,69.129997,69.589996,2122700,67.64856
"921",69.610001,70.93,69.269997,70.650002,2049600,68.678986
"922",70.5,70.589996,69.260002,69.470001,2387300,67.531914
"923",69.459999,70.169998,69.040001,70.129997,2255600,68.173492
"924",69.790001,70.970001,69.709999,70.699997,2880900,68.727592
"925",70.849998,71.080002,68.18,68.739998,2243200,66.822273
"926",69.760002,70.550003,68.650002,69.540001,2236400,67.599953
"927",68.699997,69.040001,67.599998,67.760002,2716700,65.869614
"928",68.580002,69.540001,68.300003,68.699997,1671800,66.783379
"929",68.860001,69.169998,67.199997,67.510002,2226900,65.626587
"930",67.910004,68.480003,67.489998,67.919998,2253600,66.025154
"931",68.43,68.82,67.730003,68.190002,2684300,66.287613
"932",68.519997,69.540001,68.339996,68.410004,2233600,66.50148
"933",68.93,69.32,67.519997,68.68,3143600,66.763947
"934",67.93,69.379997,67.230003,69.089996,2398200,67.162506
"935",68.730003,69.620003,67.75,67.849998,3503600,65.957108
"936",66.5,66.889999,64.150002,64.980003,2767600,63.167175
"937",64.839996,65.68,64.489998,65.230003,2114200,63.410194
"938",65.580002,66.32,63.740002,63.889999,1918600,62.107578
"939",63.709999,65.099998,63.16,64.389999,1646100,62.593628
"940",63.689999,64.639999,63.610001,64.330002,1847500,62.535305
"941",65.550003,66.230003,65.190002,65.519997,1949300,63.692097
"942",65.739998,65.949997,64.709999,65.160004,1379200,63.342148
"943",65.620003,66.639999,65.029999,65.57,2687100,63.740711
"944",66.230003,66.339996,64.160004,64.629997,2314800,62.826931
"945",63.380001,66.309998,63.259998,65.540001,2090100,63.711559
"946",66.5,67.839996,66.309998,67.589996,2295300,65.704346
"947",67.779999,69.129997,67.169998,67.279999,2160900,65.403008
"948",68.209999,69.07,67.870003,68.879997,1883300,66.958359
"949",69.230003,69.580002,68.699997,69.279999,1627100,67.347214
"950",70,71.199997,69.910004,69.949997,3006300,67.998512
"951",70.300003,70.470001,69.209999,69.580002,1999800,67.638832
"952",69.650002,69.980003,68.449997,68.889999,1879000,66.968079
"953",69.080002,70.139999,69.080002,69.379997,1914100,67.444412
"954",68.419998,69.599998,68.309998,69.580002,2020600,67.638832
"955",70,70.800003,69.870003,70.279999,2848200,68.319313
"956",70.330002,70.730003,69.739998,69.959999,3219500,68.00824
"957",70.389999,71.089996,69.739998,70,1882800,68.047119
"958",69.389999,70.32,69.089996,69.209999,2525600,67.27916
"959",69.57,69.870003,69.209999,69.760002,1556800,67.81382
"960",70.480003,70.900002,69.690002,70.019997,2044800,68.066559
"961",69.18,69.18,67.050003,67.730003,2515000,65.840454
"962",67.57,68.050003,66.839996,66.919998,3109900,65.053047
"963",65.220001,66.150002,64.489998,64.989998,3326000,63.176888
"964",64.529999,65.5,64.150002,64.440002,4505500,62.642242
"965",64.410004,64.809998,63.650002,64.790001,3902900,62.982468
"966",65.900002,68.349998,65.739998,67.959999,5200400,66.064034
"967",68.199997,70.870003,68.07,70.400002,4692000,68.435959
"968",68.669998,69.919998,66.5,68.150002,4053500,66.248734
"969",69.860001,71.230003,69.169998,70.470001,2700700,68.504013
"970",70.559998,70.699997,69.559998,70.120003,2348900,68.163765
"971",75,77.559998,75,76.290001,6659400,74.161636
"972",76.559998,77.910004,75.970001,77.440002,3291200,75.279564
"973",77.18,77.400002,74.779999,74.900002,3441200,72.810425
"974",74.419998,74.75,73.470001,74.230003,2387300,72.648933
"975",74.610001,75.919998,74.610001,75.809998,1788800,74.195274
"976",77.230003,78.139999,76.510002,77.989998,2742300,76.328842
"977",77.75,77.879997,75.82,76.389999,2269800,74.762917
"978",76.779999,78.110001,76.410004,76.889999,2559500,75.252274
"979",76.68,77.360001,75.889999,77.239998,1563300,75.594818
"980",77,77.050003,75.470001,75.959999,1810700,74.342079
"981",76.620003,77.989998,76.519997,77.809998,2205800,76.152672
"982",78.989998,80.190002,78.510002,79.949997,4222500,78.247101
"983",79.32,79.459999,78.209999,78.260002,1658700,76.593102
"984",78.730003,79.089996,77.839996,78.160004,664100,76.495224
"985",78,78,75.970001,76.82,2724600,75.183762
"986",77.949997,78.339996,75.650002,75.769997,3076700,74.156128
"987",74.550003,76.150002,74.5,75.900002,3035300,74.283371
"988",75.940002,76.370003,75.360001,75.480003,2582700,73.872307
"989",75.709999,80.440002,75.580002,80.099998,5503000,78.393898
"990",79.830002,79.970001,78.25,79.169998,4038900,77.483711
"991",78.220001,81.480003,78.110001,81.339996,3918000,79.607483
"992",81.370003,82,80.730003,81.599998,3746700,79.861954
"993",81.349998,81.839996,80.639999,81.360001,2990200,79.627068
"994",80.589996,82.650002,80.5,82.419998,3870800,80.664482
"995",82.82,83.139999,80.32,80.410004,3428200,78.697304
"996",82.75,82.959999,80.860001,82.440002,3103900,80.684067
"997",81.970001,82.379997,80.589996,81.279999,1852800,79.548775
"998",81.919998,82.190002,80.440002,81.160004,2528200,79.431335
"999",81.110001,81.510002,80.059998,80.900002,5390200,79.176865
"1000",79.029999,81.150002,78.410004,80.57,3195300,78.853889
"1001",80.300003,80.5,79.050003,79.330002,2860600,77.640305
"1002",79.989998,80.440002,79.330002,80.019997,2551100,78.315605
"1003",80.489998,80.489998,79.540001,79.980003,456600,78.276459
"1004",80.550003,81.290001,79.849998,79.870003,1736300,78.168808
"1005",80.519997,80.559998,78.440002,79.239998,1318300,77.552216
"1006",79.669998,80.230003,79.440002,79.82,1169900,78.119865
"1007",80.120003,80.480003,79.110001,80.370003,1239800,78.658157
