"","NXPI.Open","NXPI.High","NXPI.Low","NXPI.Close","NXPI.Volume","NXPI.Adjusted"
"450",78.440002,78.900002,77.839996,77.889999,2977600,75.096687
"451",78.870003,81.260002,78.5,81.190002,5462800,78.278336
"452",81.860001,81.980003,79.639999,79.870003,4110500,77.005692
"453",79.599998,79.980003,77.459999,77.699997,4918800,74.913506
"454",78.669998,79.389999,76.260002,77.699997,5204800,74.913506
"455",78.519997,79,76.370003,76.480003,4223000,73.737267
"456",75,78.68,74.019997,77.720001,6462700,74.932785
"457",75.230003,75.559998,71.029999,71.230003,9901300,68.675545
"458",72.099998,74.199997,71.410004,73.75,7015000,71.105164
"459",72.779999,73.040001,70.25,70.949997,6515300,68.405563
"460",73.150002,74.300003,69.720001,70.720001,6699800,68.183823
"461",70.300003,75.699997,70.160004,75.489998,6276100,72.782761
"462",76.32,76.610001,74.059998,74.989998,6109100,72.300674
"463",80.919998,85.919998,79.970001,84.089996,19551300,81.074341
"464",84.5,85.199997,82.690002,84.080002,12556100,81.064697
"465",83.730003,83.860001,81.43,82.860001,4253500,79.888466
"466",82.800003,84.589996,82.660004,84.540001,3643700,81.508202
"467",85.139999,85.620003,83.75,85.449997,3734900,82.385551
"468",84.620003,86.32,84.400002,84.620003,4054500,81.585327
"469",83.809998,84.07,81.830002,83.690002,3508000,80.688683
"470",82.160004,82.5,79.209999,79.279999,4321900,76.436836
"471",80,83.129997,79.5,81.75,3269600,78.81826
"472",82.779999,83.900002,81.279999,82.080002,2373200,79.136421
"473",81.68,85.410004,81.339996,84.620003,5076700,81.585327
"474",83.129997,85.150002,82.730003,84.970001,3970800,81.922783
"475",84.580002,85.370003,81.269997,81.360001,3510100,78.442238
"476",80.660004,82.800003,79.529999,81.410004,8756500,78.490456
"477",82.839996,84.150002,82.040001,83.139999,3638900,80.158417
"478",82.470001,83.82,82.139999,82.610001,729700,79.647423
"479",84.190002,84.339996,81.769997,81.940002,3353700,79.001442
"480",81.529999,82.419998,80.889999,80.889999,3151700,77.989098
"481",81.519997,83.07,80.349998,83.019997,3618300,80.042709
"482",82.419998,84.059998,82.419998,82.910004,2429700,79.936668
"483",82.910004,83.419998,80.599998,83.370003,4447600,80.380165
"484",86.959999,87.400002,85.269997,85.669998,6123500,82.597672
"485",85.110001,86.32,81.75,81.82,6129400,78.88575
"486",79.830002,82.080002,79.330002,82.050003,3820900,79.107498
"487",81.120003,82,76.400002,76.5,4156900,73.756531
"488",76.410004,77.599998,74.160004,76,5060900,73.274475
"489",78.389999,80.660004,77.870003,78.879997,4347100,76.051186
"490",80.059998,81.360001,79.410004,79.739998,6120500,76.880348
"491",80.43,80.43,78.07,78.830002,5182800,76.242012
"492",77.449997,79.449997,77.279999,77.57,3194400,75.023384
"493",77.099998,78.110001,74.629997,75.269997,3467200,72.798882
"494",76.209999,78.540001,75.989998,77.010002,5195400,74.48175
"495",76.5,77.309998,71.269997,71.309998,6093200,68.968895
"496",71.440002,73.309998,71.040001,71.949997,5987700,69.58786
"497",72.269997,73.019997,70.080002,70.339996,5976600,68.030746
"498",70.339996,70.5,67.68,67.709999,2267900,65.487068
"499",68.5,72.300003,67.620003,71.769997,5229200,69.413803
"500",70.709999,73.010002,69.93,73.010002,3472600,70.613083
"501",72.779999,73.720001,71.709999,72.129997,4134900,69.761963
"502",72.589996,73.279999,71.769997,73.279999,3739100,70.874214
"503",71.910004,75.290001,71.559998,75.029999,4720900,72.566772
"504",73.309998,74.199997,71.730003,71.970001,5356900,69.607216
"505",73.360001,75.790001,73,75.449997,4866700,72.972977
"506",75.610001,77.010002,74.889999,76.010002,3515700,73.514603
"507",76.459999,77.040001,75.559998,76.440002,4009000,73.930481
"508",77.449997,79.989998,77.18,79.940002,6325800,77.315567
"509",79.099998,80.139999,78.25,80.029999,3116100,77.402618
"510",79.260002,80.949997,78.959999,79.480003,3447900,76.870674
"511",78.300003,79.410004,77.809998,78.610001,3335900,76.029243
"512",78.839996,79.300003,77.470001,78.07,5438800,75.506958
"513",78.5,79.959999,78.300003,78.339996,5619500,75.768082
"514",78.900002,79.449997,77.589996,79.139999,5297000,76.54184
"515",80.050003,81.940002,79.620003,80.790001,8818900,78.137672
"516",80.18,80.25,78.529999,79.089996,5039900,76.493477
"517",80.010002,80.5,78.290001,78.900002,3480800,76.309708
"518",81.510002,85.190002,81.18,84.25,8390300,81.48407
"519",85.599998,86.620003,85.059998,85.239998,5673700,82.441574
"520",83.629997,85.75,82.610001,85.660004,3655600,82.847794
"521",85.419998,86.120003,84.809998,85.739998,3496300,82.925156
"522",86.650002,88,85.639999,87.720001,5051400,84.840157
"523",87.25,87.830002,86.529999,87.029999,3046900,84.172806
"524",87.139999,89.699997,87.099998,88.400002,4916000,85.497826
"525",88.040001,88.699997,87.220001,88.699997,3253500,85.787971
"526",88.57,90.690002,88.5,90.239998,5821400,87.27742
"527",92.489998,94.639999,91.82,92.449997,9862900,89.414856
"528",87.43,91.629997,87.150002,90.730003,8803900,87.751343
"529",88.639999,89.639999,86.779999,87.510002,5589200,84.637054
"530",87.550003,89.459999,87.449997,89.25,4085300,86.319923
"531",90.25,93.660004,89.839996,93.230003,6275900,90.169266
"532",93.5,93.580002,91.599998,91.879997,4025300,88.863594
"533",91.5,92.839996,91.5,91.75,3347400,88.737846
"534",92.580002,93.300003,92.019997,93.040001,3500700,89.985497
"535",93,93.07,91.959999,92.5,2694900,89.463219
"536",92.989998,94.309998,92.599998,94.25,4072400,91.155769
"537",93.82,94.410004,92.93,94.349998,4865800,91.25248
"538",95,95.32,93.970001,94.510002,3496600,91.407242
"539",95.93,98.199997,95.32,97.139999,5013400,93.950897
"540",96.43,96.779999,93.830002,94.099998,4286800,91.010681
"541",93.669998,93.669998,91.269997,91.830002,4966200,88.815208
"542",91.400002,91.889999,90.919998,91.32,2358100,88.321968
"543",92.18,94.739998,91.970001,94.25,4001100,91.155769
"544",94.75,95.110001,92.589996,93.480003,2251000,90.411057
"545",93.389999,93.769997,91.93,93.300003,2272900,90.236954
"546",92.989998,93.489998,91.860001,91.879997,2962700,88.863594
"547",93,94.32,91.879997,94.080002,6070100,90.991356
"548",92.279999,93.43,91.440002,93.18,3961600,90.120903
"549",93.599998,94.989998,93.400002,94.279999,3117300,91.184776
"550",94.790001,94.790001,93.540001,93.989998,2006800,90.90432
"551",94.449997,94.790001,93.32,93.400002,1525500,90.333679
"552",93.129997,94.019997,92.599998,92.849998,2099900,89.801727
"553",93.410004,95.849998,92.860001,93.379997,4103000,90.558167
"554",93.449997,93.739998,91.349998,92.269997,1867100,89.481697
"555",92.809998,93.650002,92.610001,92.82,1938400,90.015091
"556",92.650002,93.080002,90.559998,91.029999,1699000,88.279182
"557",91.459999,94.900002,91.040001,94.290001,2413800,91.440659
"558",93.769997,93.769997,90.559998,90.660004,1987700,87.920372
"559",90.029999,90.370003,88.230003,88.93,2364000,86.242645
"560",89.440002,89.849998,88.559998,89.290001,1821000,86.591766
"561",89.080002,89.699997,85.720001,87.349998,3900900,84.710388
"562",87.400002,87.800003,85.379997,85.919998,3056100,83.323601
"563",87.07,89,87.010002,88.389999,3212800,85.718956
"564",90,94.57,90,94.389999,4016400,91.537643
"565",94.339996,94.5,92.599998,92.790001,2713000,89.986
"566",94.690002,96.790001,94.25,96.18,4286500,93.273552
"567",95.690002,97.900002,95.690002,96.57,2867200,93.651764
"568",97.730003,98.279999,96.580002,98.150002,2818800,95.184029
"569",97.75,98.779999,96.900002,98.610001,2297300,95.630112
"570",98.5,98.690002,97.370003,97.589996,2685000,94.640945
"571",97.449997,98.720001,96.300003,98.129997,2297200,95.164612
"572",98.199997,99.209999,97.300003,97.650002,2076700,94.699127
"573",99.18,100.419998,98.510002,100.339996,3327300,97.307838
"574",100.400002,100.690002,98.980003,99.230003,2563900,96.231384
"575",100.589996,101.269997,100.150002,100.660004,2682500,97.618164
"576",102.099998,103.050003,100.419998,101.169998,3210100,98.112762
"577",102.18,102.190002,99.720001,100.589996,2832000,97.550278
"578",100.230003,100.230003,98.43,98.470001,2083300,95.494354
"579",98.510002,99.540001,98.279999,99.029999,4126100,96.037422
"580",98.849998,101.330002,98.5,100.129997,3802900,97.104187
"581",99.419998,99.720001,96.400002,97.68,2899300,94.728226
"582",96.599998,99.099998,95.699997,99,2755900,96.008339
"583",98.449997,99.400002,97.290001,97.900002,4440000,94.941574
"584",105.220001,107.699997,102.860001,105.620003,10559400,102.428284
"585",106.599998,108.330002,104.919998,104.989998,4463500,101.817322
"586",104.93,107.470001,104.339996,106.599998,3989100,103.37867
"587",107.080002,108.510002,106.879997,108.080002,3445600,104.81395
"588",104.720001,106.160004,103.720001,106.019997,2967600,102.816193
"589",104.489998,104.739998,100.68,102.459999,4390800,99.363777
"590",101.190002,103.650002,99.620003,101.5,4099500,98.432777
"591",100.120003,100.779999,96.889999,100.330002,4142800,97.298149
"592",99.879997,100.980003,97.559998,100.169998,2745900,97.142975
"593",96.43,97.360001,92.809998,93.120003,5061300,90.306038
"594",94.879997,98.349998,94.599998,98.169998,4875900,95.203415
"595",97.489998,101.110001,97.010002,100.169998,4148000,97.142975
"596",98.379997,99.629997,97.18,97.650002,3410800,94.699127
"597",96.480003,98.790001,94.970001,95.129997,3348300,92.255272
"598",92.800003,93,91.059998,92.599998,4759000,89.801727
"599",94.32,96.910004,93.610001,96.68,5394400,93.758446
"600",95.480003,96.639999,93.57,93.639999,3760400,90.81031
"601",91.68,92.489998,89.800003,91.910004,5022900,89.132591
"602",92.699997,93.459999,91.75,91.809998,3230800,89.035606
"603",92.57,92.57,89.080002,89.610001,11811900,86.9021
"604",88.489998,89.800003,87.260002,89.120003,4207300,86.426903
"605",89.209999,91.099998,89.129997,90.879997,2737500,88.13372
"606",89.260002,91.370003,88.089996,88.160004,4020400,85.495911
"607",91.169998,91.169998,89,89.629997,3424000,86.921486
"608",91.760002,94.809998,91.290001,94.629997,4331000,91.770393
"609",95.129997,95.459999,91.669998,93.449997,2224500,90.626053
"610",93.260002,93.949997,91.779999,92.290001,3751800,89.501122
"611",92.809998,92.93,91.900002,92.639999,1877700,89.84053
"612",93.919998,97.370003,93.610001,95.389999,3008600,92.507431
"613",97.900002,98.290001,95.120003,95.459999,2311500,92.575317
"614",97.5,97.5,93.68,93.760002,3891500,90.926697
"615",94.32,94.589996,93.099998,94.440002,2047700,91.830986
"616",91.889999,92.989998,90.879997,90.889999,3758500,88.379066
"617",91,91.599998,89.529999,89.699997,2695600,87.221931
"618",91.260002,94.980003,90.660004,94.779999,3697300,92.161591
"619",95.150002,97.199997,94.760002,96.220001,2695200,93.561813
"620",98.5,98.970001,96.940002,98.010002,3523500,95.302368
"621",98.129997,98.760002,96.419998,98.059998,3567300,95.35099
"622",98.580002,99.589996,97.559998,97.650002,3141700,94.952301
"623",97.800003,98.5,94.889999,95.110001,2882100,92.482483
"624",97.129997,98.5,96.080002,97.139999,2976300,94.456406
"625",98.290001,100.589996,97.959999,99.230003,4482900,96.488655
"626",101.370003,101.370003,97.470001,97.610001,23376300,94.913414
"627",101.910004,103.330002,99.510002,99.919998,6131500,97.159599
"628",99.410004,99.889999,97.68,98.080002,2834700,95.37043
"629",97.169998,97.980003,96.830002,97.68,1597500,94.981483
"630",96.389999,97.269997,95.900002,96.529999,2688100,93.863251
"631",95.690002,96.790001,95.190002,95.550003,2905000,92.910316
"632",95.050003,96.260002,94.760002,95.919998,3327600,93.270111
"633",96.839996,97.940002,95.989998,96.129997,2803500,93.474304
"634",96.300003,96.5,93.949997,94.120003,2893500,91.519836
"635",94.660004,97.050003,94.110001,96.989998,2620900,94.310547
"636",97.230003,99.360001,97.120003,99.160004,3266300,96.420586
"637",97.75,97.760002,96.089996,97.010002,2925100,94.329987
"638",97,97.550003,96.110001,96.400002,1982200,93.736847
"639",96.489998,97.519997,96.050003,97.120003,2974600,94.436958
"640",97.540001,98.629997,96.480003,97.959999,3547600,95.253754
"641",98.709999,99.639999,98.459999,98.739998,2173900,96.012192
"642",99.889999,100.940002,99.160004,100.940002,3086000,98.151421
"643",102.75,106.25,102.709999,105.5,6759400,102.585434
"644",104.529999,104.900002,101.519997,101.769997,4053500,98.958473
"645",102.5,102.980003,101.25,102.360001,2940800,99.532188
"646",103.660004,104.800003,102.18,104.230003,4042800,101.350525
"647",103.5,106.260002,101.120003,105.790001,5185800,102.867439
"648",104.129997,104.5,101.650002,103.389999,5025700,100.533737
"649",103.339996,106.32,99.440002,100,6705000,97.237381
"650",99.559998,100.82,97.889999,100.459999,3231300,97.684669
"651",97.699997,98.330002,96,96.900002,4565300,94.223022
"652",98.120003,100.379997,97.860001,100.269997,3871400,97.499924
"653",98.75,102.839996,98.410004,102.370003,3998500,99.541908
"654",102.610001,102.610001,100.5,101.480003,2916500,98.676498
"655",100.440002,100.68,99.059998,99.879997,2389200,97.120697
"656",99.410004,100.07,97.940002,98.25,2106100,95.535728
"657",98.099998,102.860001,97.330002,102.169998,3488200,99.347427
"658",99.260002,101.300003,99.169998,99.989998,3573400,97.227661
"659",100.269997,100.989998,99,99.769997,2311000,97.013733
"660",100.989998,103.860001,100.230003,103.559998,3176700,100.699036
"661",105.400002,106.550003,103.330002,103.459999,2987600,100.601799
"662",103.849998,103.849998,102.540001,102.870003,1799400,100.028091
"663",103.059998,104.669998,102.610001,103.360001,1398200,100.504562
"664",103.559998,104.190002,102.32,103.290001,1265400,100.436493
"665",101.660004,102.129997,97.160004,97.989998,5239600,95.282913
"666",99.639999,99.940002,98.169998,98.709999,2519100,95.983025
"667",99.959999,101.080002,98.32,98.720001,2475800,95.992752
"668",98.339996,100.5,97.730003,100.279999,1689600,97.509644
"669",101.980003,102.970001,101.25,101.559998,1725600,98.75428
"670",102.230003,103.209999,101.550003,102.139999,1639500,99.318268
"671",100.589996,101.32,99,99.169998,1902700,96.430313
"672",100.279999,102.099998,100.18,101.849998,1936800,99.036285
"673",102.660004,106.790001,102.650002,106,3276900,103.071625
"674",105.639999,105.989998,104.540001,105.809998,1422500,102.886879
"675",106.5,108.489998,104.800003,107.389999,2929300,104.423225
"676",106.559998,108.959999,105.910004,107.860001,3374200,104.880241
"677",107.629997,110.529999,107.599998,110,3418500,106.961121
"678",110.400002,112.059998,109.769997,110.029999,3031000,106.990303
"679",109.620003,111.419998,108.830002,110.730003,1751100,108.039177
"680",109.239998,109.93,107.379997,107.57,1980600,104.955963
"681",106.730003,107.980003,106.309998,107.760002,1482500,105.141335
"682",107.25,108.93,106.400002,107.82,1252100,105.19989
"683",108.139999,109.080002,107.919998,108.360001,1368000,105.726784
"684",108.459999,108.940002,104.489998,104.800003,3249700,102.253281
"685",104.800003,107.010002,104.309998,106.050003,1637500,103.4729
"686",106.309998,107.199997,103.660004,103.900002,1997100,101.375153
"687",104.139999,108.379997,102.830002,108.220001,3003800,105.590157
"688",108.370003,109.82,107.839996,108.410004,3239700,105.775543
"689",108.169998,108.730003,105.419998,106.529999,2809000,103.941231
"690",107.589996,109.379997,106.610001,109.120003,2538100,106.4683
"691",111.639999,113.5,108.269997,108.970001,4619400,106.321953
"692",108.400002,109.230003,106.389999,106.699997,2947800,104.107094
"693",107.080002,107.410004,104.639999,107.32,2947200,104.712029
"694",107.559998,109.980003,107.160004,109.879997,1729200,107.209831
"695",109.379997,110.339996,107.809998,107.989998,1560000,105.365746
"696",106.669998,107.419998,103.629997,103.75,3628800,101.22879
"697",106.209999,106.620003,104.75,105.959999,2062800,103.385086
"698",106.370003,108.290001,105.849998,107.25,2442500,104.64373
"699",108.809998,112.239998,108.809998,110.760002,4065100,108.068436
"700",109.860001,111.550003,109.440002,111.239998,1894000,108.536774
"701",111.169998,112.470001,110.599998,111.970001,1870400,109.249046
"702",111.370003,112.419998,108.519997,108.610001,2974200,105.970688
"703",110.010002,110.510002,108.559998,109.809998,2131400,107.141541
"704",109.699997,110.419998,108.480003,109.010002,1927200,106.36097
"705",109.769997,110.339996,108.669998,109.980003,1750800,107.307396
"706",110.190002,110.449997,107.669998,107.779999,2152800,105.160851
"707",105.059998,105.489998,101.889999,103.209999,5798500,100.70192
"708",104.25,106.290001,103.690002,106.07,3152200,103.492409
"709",105.68,106.309998,103.970001,105.860001,3594800,103.287514
"710",106.25,110.25,106.25,108.650002,5513600,106.00972
"711",114.5,118.5,113.949997,114.410004,9320200,111.629745
"712",114.550003,116.099998,113.900002,114.809998,4095400,112.020035
"713",113.910004,114.730003,113.099998,113.68,3482500,110.917488
"714",115.470001,118.550003,114.830002,118,4965600,115.1325
"715",118.529999,119.889999,116.459999,117.879997,3739800,115.015419
"716",118.629997,120.029999,117.510002,118.660004,5598800,115.776451
"717",118.169998,118.5,115.529999,116.470001,3394500,113.639694
"718",118.190002,119.010002,116.660004,117.400002,3119100,114.547089
"719",116.220001,117.709999,115.550003,117.620003,2067100,114.761742
"720",116.889999,118.470001,116.269997,118.260002,2902600,115.386177
"721",118.949997,120.839996,118.440002,118.940002,4317300,116.049667
"722",117.720001,120.25,117.230003,118.769997,2278000,115.883781
"723",118.269997,119,116.449997,117.989998,2497200,115.122742
"724",119.080002,119.489998,116.82,117.480003,2067200,114.625145
"725",116.540001,117.529999,115.660004,115.919998,2169800,113.103035
"726",116.93,117.470001,113.830002,114.010002,3840000,111.239471
"727",114.5,116.120003,113.07,114.739998,3714700,111.951736
"728",114.309998,114.989998,112.43,114.260002,3008600,111.483391
"729",114.389999,115.959999,114,115.220001,2336300,112.420059
"730",116.459999,119.230003,115.989998,117.080002,3176800,114.234863
"731",116.870003,117.480003,115,116.629997,3628200,113.795792
"732",116.879997,117.910004,116.199997,117.410004,1220500,114.556839
"733",116.470001,116.940002,115.019997,115.580002,1102700,112.771309
"734",115.75,116.010002,113.5,114.760002,2320700,111.971237
"735",113,114.849998,111.57,114.610001,2436100,111.82489
"736",115.940002,117.690002,115.580002,116.279999,2832400,113.4543
"737",116.309998,118.139999,115.610001,117.110001,1492400,114.264122
"738",118.800003,119.980003,118.330002,118.669998,2253200,115.786217
"739",118.25,119.129997,117.32,117.849998,1150900,114.986145
"740",118.260002,120.599998,118.220001,119.099998,2526300,116.205765
"741",118.940002,122.279999,118.800003,121.400002,3290000,118.449883
"742",121.199997,126.059998,120.5,123.980003,4633700,120.967194
"743",123.32,125.239998,122.120003,123.879997,2894800,121.23632
"744",125,125.220001,123.980003,124.300003,2722800,121.647362
"745",124.360001,126.970001,123.029999,125.93,3725500,123.242561
"746",125.550003,126.449997,124.769997,125.790001,2528300,123.105568
"747",125.660004,126.150002,124.419998,125.949997,2032800,123.262138
"748",126.080002,127.839996,125.959999,127.690002,3772700,124.965012
"749",128.309998,129.470001,127.169998,128.029999,2897500,125.297745
"750",128.429993,129.360001,127.510002,129.199997,958500,126.44278
"751",129.5,129.5,127.529999,128.679993,972500,125.933868
"752",129.039993,129.259995,127.800003,128.190002,1011500,125.454346
"753",128.270004,128.350006,126.349998,127.550003,935300,124.828003
"754",127.43,127.900002,126.800003,127.260002,957800,124.544189
"755",128.610001,129.5,127.190002,128.539993,2247900,125.796875
"756",126.230003,128.279999,126.120003,127.300003,1546100,124.583328
"757",125.400002,126.989998,124.68,126.400002,2157900,123.70253
"758",127.5,129.779999,127,128.039993,2595500,125.307533
"759",128.210007,129.110001,127.129997,128.360001,1589100,125.620712
"760",129.800003,130.949997,128.690002,129.179993,2429600,126.423225
"761",130.110001,130.830002,129.179993,129.639999,2294000,126.873383
"762",131,132.509995,130.149994,131.979996,2313900,129.163437
"763",131.399994,133.679993,131.289993,132.710007,2499200,129.877884
"764",132.449997,132.910004,131.559998,132.5,2206200,129.672363
"765",133.979996,134.960007,132.800003,134.179993,2495100,131.316513
"766",134.990005,135.479996,132.470001,133.839996,2268300,130.983749
"767",133.399994,134.449997,132.690002,133.960007,2018200,131.101227
"768",134.520004,136.300003,133.479996,134.639999,2422000,131.766693
"769",134.889999,137.220001,134.850006,136.410004,2534100,133.498917
"770",137.490005,137.919998,134.550003,135.279999,2887600,132.393036
"771",131.559998,131.729996,128.059998,130.449997,3781200,127.6661
"772",132.5,133.649994,131.240005,132.679993,2207500,129.848495
"773",133.050003,134.770004,131.740005,132.660004,2273000,129.828949
"774",130.809998,132.009995,128.850006,131.619995,2039700,128.811142
"775",130.020004,130.970001,126.050003,126.860001,4448500,124.152725
"776",127.690002,129.029999,125.010002,125.699997,4205200,123.017464
"777",133,134.5,127.75,130.509995,5560000,127.724815
"778",133.399994,136.839996,132.429993,134.229996,4386700,131.365433
"779",135.369995,135.75,133.050003,135.339996,2082800,132.451767
"780",134.490005,134.860001,132,132.259995,2522400,129.437469
"781",130.75,133.309998,130.460007,133.190002,1769600,130.347641
"782",134.130005,137.160004,133.789993,135.520004,2407000,132.62793
"783",136.580002,138.429993,136.149994,137.830002,2592900,134.888596
"784",136.869995,139.259995,135.979996,138.690002,1426200,135.73024
"785",138.880005,139.589996,134.690002,137.080002,1846700,134.154617
"786",134.410004,135.490005,132.610001,133.869995,1919900,131.013123
"787",134.910004,137.320007,134.309998,134.949997,2028200,132.070068
"788",134.330002,135.139999,131.619995,134.800003,2295000,131.923248
"789",134.589996,137.119995,129.539993,130.5,3521900,127.715042
"790",124.550003,125.580002,123.220001,124.040001,5135500,121.392899
"791",125.589996,125.900002,119,120.82,4628400,118.241615
"792",121.540001,122.870003,118.230003,119.470001,4415400,116.920425
"793",115.339996,117.839996,113.900002,114.639999,4950600,112.193504
"794",110.019997,115.599998,110,113.690002,5492900,111.263786
"795",117.589996,120.339996,114.43,120.080002,4306000,117.517403
"796",119.410004,122.779999,116.339996,116.559998,3969600,114.072517
"797",118.220001,121.339996,117.510002,121.269997,2755600,118.682007
"798",116.550003,118.919998,114.029999,115.269997,3161500,112.810043
"799",110.739998,114.07,109.129997,111.690002,3544400,109.306465
"800",104.699997,108,101.459999,101.970001,5696500,99.793892
"801",104.43,107.400002,101.629997,106.849998,4622400,104.569756
"802",103.629997,105.330002,98.870003,100.519997,4957800,98.374832
"803",86.400002,97.230003,86,91.970001,7271900,90.007301
"804",96,99.699997,87.550003,95.540001,7099000,93.883911
"805",84.540001,86.82,78.260002,80.32,7781200,78.927757
"806",81.650002,81.980003,75.599998,80.080002,9133800,78.691902
"807",73.349998,76.779999,58.41,64.559998,10744500,63.440926
"808",64.830002,77.239998,63.049999,76.120003,6107900,74.800545
"809",78.839996,83.989998,72.699997,73.580002,5722100,72.304573
"810",74.209999,78.610001,69.160004,77.269997,3664800,75.930603
"811",83.029999,88.300003,81.300003,85.730003,3691000,84.243973
"812",87.160004,89.989998,82.510002,84.860001,3173900,83.389038
"813",86.459999,89.860001,83.760002,89.720001,4068300,88.164795
"814",86.129997,87.870003,80.870003,81.300003,2923100,79.890762
"815",81.650002,85.150002,79.110001,84.93,2963000,83.45784
"816",84.830002,87.650002,82.089996,82.93,2696900,81.4925
"817",79.480003,79.989998,73.809998,74.730003,3434000,73.434631
"818",74.150002,79.269997,73.510002,77.779999,2455300,76.43177
"819",77.260002,79.110001,72.860001,75.75,2330700,74.436958
"820",80.07,87.190002,79.900002,86.940002,3657900,85.432991
"821",91.870003,91.870003,83.730003,84.279999,3938300,82.819084
"822",86,93.82,85.440002,91.580002,4222100,89.992569
"823",92.760002,96.970001,89.410004,89.970001,4008200,88.410461
"824",88.589996,89.489998,87.279999,89.110001,1717800,87.565376
"825",90.970001,92.709999,89.050003,92.279999,2561200,90.680428
"826",90.360001,90.489998,86.059998,87.139999,3902200,85.629517
"827",87.400002,89.199997,85.989998,89.010002,2985600,87.46711
"828",91.849998,93.349998,88.709999,90.169998,3477200,88.607002
"829",89.540001,89.730003,86.470001,86.699997,2798700,85.197144
"830",84.099998,85.470001,80.459999,81.059998,5091700,79.654907
"831",85.449997,89.449997,84.800003,89.059998,3599000,87.516243
"832",88.559998,91.160004,87.57,88.080002,2398700,86.55323
"833",87.839996,95.129997,87.839996,94.43,4025200,92.793159
"834",95.199997,97.669998,94.93,97.129997,4775900,95.44635
"835",105.019997,105.480003,98.279999,98.339996,5908800,96.635376
"836",101,107.830002,101,106.769997,6470700,104.91925
"837",105.900002,106.220001,98.540001,99.57,4967900,97.844063
"838",97.480003,99,95.010002,95.5,2799800,93.844612
"839",94.230003,96.699997,92.599998,96.559998,3739200,94.886246
"840",98.660004,100.730003,98.230003,99.199997,2913300,97.480476
"841",99.709999,102.519997,98.82,100.379997,2703200,98.640015
"842",102.199997,103.120003,100.129997,102.660004,2336900,100.880508
"843",102.690002,105.360001,101.690002,104.839996,2694100,103.022705
"844",103.769997,103.849998,102.019997,102.559998,1839500,100.782227
"845",102.82,103.480003,98.129997,98.330002,2000200,96.625565
"846",95.019997,96.800003,91.699997,93.029999,5532500,91.417435
"847",91.75,94.790001,89.099998,93.589996,3380100,91.96772
"848",89.910004,92.379997,89.330002,90.449997,4376400,88.882149
"849",94.139999,102.410004,93.419998,102.07,5700400,100.300728
"850",100.839996,102.099998,98.379997,99.040001,3498700,97.323242
"851",101.739998,105.160004,101.68,103.599998,4409300,101.804207
"852",102.849998,103.589996,97.620003,98.889999,3395100,97.175842
"853",98.860001,99.43,96.849998,98.330002,2694800,96.625565
"854",103.169998,105.260002,101.610001,102.010002,4900700,100.24176
"855",102.279999,104.739998,101.360001,104.389999,5118100,102.580513
"856",103.779999,103.809998,99.120003,99.260002,3774300,97.539436
"857",99.209999,100.699997,96.099998,96.099998,42770800,94.434204
"858",97.699997,100.379997,96.589996,99.190002,6320700,97.47065
"859",100.199997,103.099998,99.269997,101.449997,5259400,99.691467
"860",106,110.18,105.779999,108.550003,7679600,106.668404
"861",107.75,111.139999,106.800003,109.550003,6754200,107.65107
"862",115.93,118.849998,113.300003,113.82,7954100,111.847054
"863",117.480003,117.889999,113.290001,114.099998,4465100,112.1222
"864",111.550003,113.860001,110.160004,111.510002,3161300,109.577087
"865",112.089996,112.410004,109.879997,110.290001,2926000,108.378235
"866",105.559998,107.470001,102.360001,102.470001,2980400,100.693794
"867",106.639999,107.300003,103.199997,106.169998,3346800,104.71286
"868",104.889999,110.449997,103.199997,109.459999,4030600,107.957718
"869",114.150002,116.260002,110.540001,113.260002,5838000,111.705544
"870",114.629997,117.739998,114.400002,116.75,4844200,115.147659
"871",115.339996,119.269997,115.339996,117.190002,5303400,115.581627
"872",118.949997,121.68,117,117.269997,22349900,115.660522
"873",117.709999,118.089996,114.610001,117.040001,3762300,115.433685
"874",118.5,120.339996,117.809998,119.919998,2487200,118.274147
"875",117.639999,118.889999,112.599998,113.059998,4056000,111.508301
"876",113.209999,113.959999,110.980003,113.370003,3482100,111.814049
"877",112.349998,113.150002,106.75,108.150002,4922100,106.665688
"878",109.610001,112.599998,107,111.580002,2510300,110.048622
"879",113.349998,114.790001,111.349998,114.040001,2681500,112.474854
"880",114.050003,114.599998,111.68,111.910004,1824300,110.3741
"881",114.220001,115.669998,112.580002,112.720001,2030500,111.172974
"882",115.68,116.860001,115.019997,116.529999,2002000,114.930672
"883",116.25,117.459999,115.220001,115.43,1327200,113.845787
"884",116.169998,116.730003,114.529999,116.43,1499100,114.832054
"885",116.57,119,113.25,117.900002,2320800,116.281883
"886",118.489998,119.5,116.07,117.099998,1621600,115.492859
"887",120.709999,122.709999,116.870003,117.040001,3100500,115.433685
"888",116.400002,120.800003,115.489998,120.449997,2583200,118.796875
"889",121.959999,122.970001,120.25,121.830002,2037800,120.157936
"890",119.230003,121.699997,118.529999,121.129997,1534700,119.467545
"891",122.669998,122.82,120.660004,122.709999,2173100,121.025864
"892",121.889999,124.010002,120.410004,123.559998,1731200,121.864197
"893",125,126.120003,122.949997,123.489998,2380100,121.795151
"894",122.970001,124.190002,120.889999,121.360001,2333500,119.694382
"895",121.580002,121.669998,117.309998,119.18,2605400,117.544312
"896",116.860001,118.040001,114.379997,115.75,3147700,114.161385
